Date,PEAK
2011-06-30,33.415302000000004
2011-07-01,33.907104
2011-07-05,34.153003999999996
2011-07-06,34.31694
2011-07-07,34.708560999999996
2011-07-08,34.790527000000004
2011-07-11,34.016391999999996
2011-07-12,34.271404
2011-07-13,34.171219
2011-07-14,33.734062
2011-07-15,34.116577
2011-07-18,33.852459
2011-07-19,34.153003999999996
2011-07-20,34.289615999999995
2011-07-21,34.435337
2011-07-22,34.526413
2011-07-25,33.96175
2011-07-26,34.171219
2011-07-27,33.342442
2011-07-28,33.378871999999994
2011-07-29,33.451729
2011-08-01,31.548269
2011-08-02,31.393441999999997
2011-08-03,31.384334999999997
2011-08-04,29.544626
2011-08-05,29.153006
2011-08-08,26.202187
2011-08-09,29.471767
2011-08-10,28.633881
2011-08-11,29.635702000000002
2011-08-12,30.200365
2011-08-15,31.721312
2011-08-16,31.375227000000002
2011-08-17,31.602915000000003
2011-08-18,30.428051
2011-08-19,30.264115999999998
2011-08-22,30.573771
2011-08-23,31.520946999999996
2011-08-24,32.249546
2011-08-25,31.876139000000002
2011-08-26,32.5592
2011-08-29,33.451729
2011-08-30,33.606556
2011-08-31,33.952641
2011-09-01,33.060108
2011-09-02,32.367943
2011-09-06,32.313297
2011-09-07,33.843353
2011-09-08,32.850639
2011-09-09,31.821493
2011-09-12,32.267761
2011-09-13,32.313297
2011-09-14,32.677597
2011-09-15,33.460838
2011-09-16,34.080147
2011-09-19,33.633881
2011-09-20,34.198544
2011-09-21,32.313297
2011-09-22,31.867031
2011-09-23,32.012749
2011-09-26,32.695812
2011-09-27,32.768669
2011-09-28,31.748634000000003
2011-09-29,32.777778999999995
2011-09-30,31.930782
2011-10-03,30.810564000000003
2011-10-04,31.739527000000002
2011-10-05,31.894353999999996
2011-10-06,32.586521000000005
2011-10-07,32.067394
2011-10-10,33.843353
2011-10-11,33.151184
2011-10-12,33.224045000000004
2011-10-13,32.5592
2011-10-14,33.178505
2011-10-17,32.531876000000004
2011-10-18,33.56102
2011-10-19,33.224045000000004
2011-10-20,33.633881
2011-10-21,34.581055
2011-10-24,34.954464
2011-10-25,34.398907
2011-10-26,34.699455
2011-10-27,36.129326
2011-10-28,36.602913
2011-10-31,36.293259
2011-11-01,35.264117999999996
2011-11-02,35.701275
2011-11-03,35.956284000000004
2011-11-04,34.617484999999995
2011-11-07,34.817852
2011-11-08,35.309653999999995
2011-11-09,34.153003999999996
2011-11-10,34.344260999999996
2011-11-11,35.391621
2011-11-14,34.6357
2011-11-15,34.808743
2011-11-16,34.663025
2011-11-17,34.043715999999996
2011-11-18,34.353371
2011-11-21,33.442623
2011-11-22,33.52459
2011-11-23,32.723133000000004
2011-11-25,32.868851
2011-11-28,33.56102
2011-11-29,33.479053
2011-11-30,35.200363
2011-12-01,34.68124
2011-12-02,34.326046000000005
2011-12-05,34.417122
2011-12-06,34.608379
2011-12-07,35.036429999999996
2011-12-08,34.590164
2011-12-09,35.346084999999995
2011-12-12,34.854282
2011-12-13,34.826958000000005
2011-12-14,35.145718
2011-12-15,35.428051
2011-12-16,35.528233
2011-12-19,35.154827000000004
2011-12-20,36.138435
2011-12-21,36.47541
2011-12-22,37.131149
2011-12-23,37.504554999999996
2011-12-27,37.941711
2011-12-28,37.704918
2011-12-29,38.032787
2011-12-30,37.732239
2012-01-03,38.142078000000005
2012-01-04,36.757740000000005
2012-01-05,36.83971
2012-01-06,36.739525
2012-01-09,36.79417
2012-01-10,37.431694
2012-01-11,37.422588
2012-01-12,37.167576000000004
2012-01-13,37.4408
2012-01-17,37.850639
2012-01-18,37.923496
2012-01-19,37.686703
2012-01-20,37.204006
2012-01-23,37.52277
2012-01-24,37.331512
2012-01-25,37.659382
2012-01-26,38.278690000000005
2012-01-27,38.178505
2012-01-30,37.923496
2012-01-31,38.278690000000005
2012-02-01,38.324226
2012-02-02,37.540985
2012-02-03,38.014571999999994
2012-02-06,37.950821000000005
2012-02-07,38.59745
2012-02-08,38.706741
2012-02-09,38.16029
2012-02-10,37.686703
2012-02-13,37.978142
2012-02-14,37.331512
2012-02-15,36.548271
2012-02-16,36.493626
2012-02-17,36.775954999999996
2012-02-21,35.801456
2012-02-22,35.510017
2012-02-23,36.08379
2012-02-24,35.591984000000004
2012-02-27,35.956284000000004
2012-02-28,35.947178
2012-02-29,35.974499
2012-03-01,36.229507
2012-03-02,36.092896
2012-03-05,36.056465
2012-03-06,35.664845
2012-03-07,35.910748
2012-03-08,35.564663
2012-03-09,35.546448
2012-03-12,36.320583
2012-03-13,37.185790999999995
2012-03-14,36.958107
2012-03-15,36.721309999999995
2012-03-16,36.621128000000006
2012-03-19,37.030964000000004
2012-03-20,36.876137
2012-03-21,36.830601
2012-03-22,35.974499
2012-03-23,36.00182
2012-03-26,36.147541
2012-03-27,36.338799
2012-03-28,36.265938
2012-03-29,36.029144
2012-03-30,35.938068
2012-04-02,36.238617
2012-04-03,35.783241
2012-04-04,35.3643
2012-04-05,35.173041999999995
2012-04-09,34.918034000000006
2012-04-10,34.489983
2012-04-11,35.063751
2012-04-12,35.591984000000004
2012-04-13,35.455372
2012-04-16,35.819672
2012-04-17,36.047359
2012-04-18,35.75592
2012-04-19,35.582878
2012-04-20,36.065575
2012-04-23,35.956284000000004
2012-04-24,36.466301
2012-04-25,37.112934
2012-04-26,37.668488
2012-04-27,37.641166999999996
2012-04-30,37.750454
2012-05-01,37.795994
2012-05-02,37.768669
2012-05-03,37.131149
2012-05-04,37.076504
2012-05-07,37.468123999999996
2012-05-08,37.258652000000005
2012-05-09,37.377047999999995
2012-05-10,37.668488
2012-05-11,37.741347999999995
2012-05-14,37.577412
2012-05-15,37.486340000000006
2012-05-16,37.222221000000005
2012-05-17,36.748634
2012-05-18,36.429871
2012-05-21,37.040073
2012-05-22,37.176685
2012-05-23,37.222221000000005
2012-05-24,37.613842
2012-05-25,37.322403
2012-05-29,37.741347999999995
2012-05-30,36.948997
2012-05-31,37.194901
2012-06-01,36.07468
2012-06-04,35.810565999999994
2012-06-05,36.502731
2012-06-06,37.377047999999995
2012-06-07,37.103825
2012-06-08,37.987251
2012-06-11,37.213116
2012-06-12,37.540985
2012-06-13,37.641166999999996
2012-06-14,38.752277
2012-06-15,39.052822
2012-06-18,39.726776
2012-06-19,38.788708
2012-06-20,38.943535
2012-06-21,38.642986
2012-06-22,38.661201
2012-06-25,38.761383
2012-06-26,38.825138
2012-06-27,39.025501
2012-06-28,39.435337
2012-06-29,40.209472999999996
2012-07-02,40.573769
2012-07-03,40.664845
2012-07-05,40.154827000000004
2012-07-06,40.446265999999994
2012-07-09,40.591984000000004
2012-07-10,39.918034000000006
2012-07-11,40.309653999999995
2012-07-12,40.75592
2012-07-13,41.347904
2012-07-16,41.366119
2012-07-17,41.930782
2012-07-18,41.939892
2012-07-19,41.557377
2012-07-20,41.156647
2012-07-23,41.43898
2012-07-24,41.693989
2012-07-25,41.958107
2012-07-26,42.295082
2012-07-27,42.959927
2012-07-30,42.932606
2012-07-31,42.996357
2012-08-01,42.750454
2012-08-02,42.167576000000004
2012-08-03,42.285973
2012-08-06,42.149361
2012-08-07,41.484516
2012-08-08,41.43898
2012-08-09,41.502731
2012-08-10,41.393444
2012-08-13,41.357014
2012-08-14,41.347904
2012-08-15,41.256832
2012-08-16,41.247723
2012-08-17,40.974499
2012-08-20,41.165756
2012-08-21,41.238617
2012-08-22,41.265938
2012-08-23,40.437157
2012-08-24,40.828781
2012-08-27,40.983608000000004
2012-08-28,41.211292
2012-08-29,41.147541
2012-08-30,41.557377
2012-08-31,41.76685
2012-09-04,42.167576000000004
2012-09-05,42.276866999999996
2012-09-06,42.832423999999996
2012-09-07,42.47723
2012-09-10,42.149361
2012-09-11,42.5592
2012-09-12,42.550090999999995
2012-09-13,42.805099
2012-09-14,42.276866999999996
2012-09-17,42.258652000000005
2012-09-18,41.256832
2012-09-19,41.138435
2012-09-20,41.047359
2012-09-21,40.919853
2012-09-24,40.928963
2012-09-25,40.273224
2012-09-26,40.373405
2012-09-27,40.510017
2012-09-28,40.510017
2012-10-01,40.391621
2012-10-02,40.892532
2012-10-03,41.265938
2012-10-04,41.220402
2012-10-05,41.448085999999996
2012-10-08,41.375229
2012-10-09,41.375229
2012-10-10,41.43898
2012-10-11,41.229507
2012-10-12,41.147541
2012-10-15,41.457195
2012-10-16,41.821495
2012-10-17,40.701275
2012-10-18,41.375229
2012-10-19,41.056465
2012-10-22,40.901638
2012-10-23,40.610199
2012-10-24,40.801456
2012-10-25,40.336975
2012-10-26,40.091076
2012-10-31,40.391621
2012-11-01,39.544628
2012-11-02,39.972679
2012-11-05,39.608379
2012-11-06,40.054646000000005
2012-11-07,40.373405
2012-11-08,40.045536
2012-11-09,40.209472999999996
2012-11-12,40.400729999999996
2012-11-13,40.75592
2012-11-14,39.945353999999995
2012-11-15,39.872494
2012-11-16,40.582878
2012-11-19,41.247723
2012-11-20,41.557377
2012-11-21,41.320583
2012-11-23,41.612021999999996
2012-11-26,41.703098
2012-11-27,41.07468
2012-11-28,40.956284000000004
2012-11-29,40.956284000000004
2012-11-30,41.029144
2012-12-03,40.956284000000004
2012-12-04,40.983608000000004
2012-12-05,40.819672
2012-12-06,41.020035
2012-12-07,41.320583
2012-12-10,41.320583
2012-12-11,41.347904
2012-12-12,41.174862
2012-12-13,40.519127000000005
2012-12-14,40.245903000000006
2012-12-17,40.200363
2012-12-18,40.71949
2012-12-19,40.537341999999995
2012-12-20,40.983608000000004
2012-12-21,40.783241
2012-12-24,41.092896
2012-12-26,40.928963
2012-12-27,41.111111
2012-12-28,40.837887
2012-12-31,41.129326
2013-01-02,41.47541
2013-01-03,41.530056
2013-01-04,41.693989
2013-01-07,41.43898
2013-01-08,41.602913
2013-01-09,41.511841
2013-01-10,41.848816
2013-01-11,41.894352000000005
2013-01-14,42.003643
2013-01-15,42.040073
2013-01-16,41.867031
2013-01-17,42.122040000000005
2013-01-18,42.331512
2013-01-22,42.4408
2013-01-23,42.313297
2013-01-24,42.358833000000004
2013-01-25,42.805099
2013-01-28,42.732239
2013-01-29,43.069218
2013-01-30,42.823315
2013-01-31,42.249546
2013-02-01,42.52277
2013-02-04,42.531876000000004
2013-02-05,42.358833000000004
2013-02-06,42.395264000000005
2013-02-07,42.322403
2013-02-08,42.531876000000004
2013-02-11,42.723133000000004
2013-02-12,42.877959999999995
2013-02-13,43.041893
2013-02-14,42.941711
2013-02-15,43.533699
2013-02-19,43.943535
2013-02-20,43.697632
2013-02-21,43.852459
2013-02-22,44.271404
2013-02-25,43.387978000000004
2013-02-26,43.952641
2013-02-27,44.408015999999996
2013-02-28,44.517303000000005
2013-03-01,44.535519
2013-03-04,45.045536
2013-03-05,45.200363
2013-03-06,45.045536
2013-03-07,44.726776
2013-03-08,44.553734000000006
2013-03-11,44.526413
2013-03-12,44.663025
2013-03-13,44.408015999999996
2013-03-14,44.535519
2013-03-15,44.335155
2013-03-18,44.007286
2013-03-19,43.934425
2013-03-20,44.162113
2013-03-21,44.134792
2013-03-22,44.544628
2013-03-25,44.590164
2013-03-26,44.963570000000004
2013-03-27,45.0
2013-03-28,45.409836
2013-04-01,45.774136
2013-04-02,45.965393
2013-04-03,45.801456
2013-04-04,46.357014
2013-04-05,46.584697999999996
2013-04-08,46.976321999999996
2013-04-09,47.085609000000005
2013-04-10,47.295082
2013-04-11,46.867031
2013-04-12,47.377047999999995
2013-04-15,46.630238
2013-04-16,47.795994
2013-04-17,47.313297
2013-04-18,46.948997
2013-04-19,48.005463
2013-04-22,48.014571999999994
2013-04-23,48.315117
2013-04-24,48.542805
2013-04-25,48.187614
2013-04-26,48.060108
2013-04-29,48.333332
2013-04-30,48.542805
2013-05-01,48.551914000000004
2013-05-02,48.324226
2013-05-03,48.697632
2013-05-06,48.843353
2013-05-07,49.125683
2013-05-08,47.84153
2013-05-09,47.140254999999996
2013-05-10,47.322403
2013-05-13,47.468123999999996
2013-05-14,48.688526
2013-05-15,49.499088
2013-05-16,49.31694
2013-05-17,49.526413
2013-05-20,49.826958000000005
2013-05-21,50.346084999999995
2013-05-22,49.344260999999996
2013-05-23,47.249546
2013-05-24,46.293259
2013-05-28,45.136612
2013-05-29,43.59745
2013-05-30,43.615665
2013-05-31,43.151184
2013-06-03,43.743168
2013-06-04,42.814209000000005
2013-06-05,42.431694
2013-06-06,43.479053
2013-06-07,43.315117
2013-06-10,42.47723
2013-06-11,41.785065
2013-06-12,41.311474
2013-06-13,41.885246
2013-06-14,41.848816
2013-06-17,41.684883
2013-06-18,41.876137
2013-06-19,40.218578
2013-06-20,38.151184
2013-06-21,39.335155
2013-06-24,38.606556
2013-06-25,40.009106
2013-06-26,41.165756
2013-06-27,41.602913
2013-06-28,41.384335
2013-07-01,40.938068
2013-07-02,41.894352000000005
2013-07-03,40.919853
2013-07-05,40.482696999999995
2013-07-08,40.582878
2013-07-09,41.056465
2013-07-10,40.983608000000004
2013-07-11,42.395264000000005
2013-07-12,42.240437
2013-07-15,42.468123999999996
2013-07-16,42.176685
2013-07-17,43.060108
2013-07-18,42.659382
2013-07-19,42.340618
2013-07-22,42.404373
2013-07-23,42.140254999999996
2013-07-24,40.947178
2013-07-25,41.138435
2013-07-26,41.284153
2013-07-29,41.047359
2013-07-30,40.68306
2013-07-31,39.954464
2013-08-01,38.324226
2013-08-02,38.989071
2013-08-05,39.134792
2013-08-06,38.56102
2013-08-07,38.296902
2013-08-08,38.315117
2013-08-09,38.59745
2013-08-12,38.442623
2013-08-13,37.459015
2013-08-14,37.067394
2013-08-15,36.630238
2013-08-16,35.874317
2013-08-19,35.883423
2013-08-20,36.411659
2013-08-21,36.83971
2013-08-22,36.693989
2013-08-23,37.295082
2013-08-26,36.921677
2013-08-27,37.267761
2013-08-28,37.52277
2013-08-29,37.140254999999996
2013-08-30,37.094719
2013-09-03,36.876137
2013-09-04,36.885246
2013-09-05,36.165756
2013-09-06,37.240437
2013-09-09,37.941711
2013-09-10,37.340618
2013-09-11,37.750454
2013-09-12,37.550090999999995
2013-09-13,37.732239
2013-09-16,38.451729
2013-09-17,38.032787
2013-09-18,40.027321
2013-09-19,39.499088
2013-09-20,38.333332
2013-09-23,37.923496
2013-09-24,37.704918
2013-09-25,37.950821000000005
2013-09-26,38.060108
2013-09-27,37.84153
2013-09-30,37.295082
2013-10-01,38.169399
2013-10-02,38.041893
2013-10-03,36.265938
2013-10-04,35.564663
2013-10-07,36.302368
2013-10-08,36.575592
2013-10-09,36.621128000000006
2013-10-10,37.222221000000005
2013-10-11,37.832423999999996
2013-10-14,37.750454
2013-10-15,37.513659999999994
2013-10-16,38.315117
2013-10-17,39.016391999999996
2013-10-18,38.770493
2013-10-21,38.315117
2013-10-22,38.724953
2013-10-23,38.779598
2013-10-24,38.606556
2013-10-25,39.207648999999996
2013-10-28,39.025501
2013-10-29,38.387978000000004
2013-10-30,38.533699
2013-10-31,37.795994
2013-11-01,37.987251
2013-11-04,38.142078000000005
2013-11-05,37.149361
2013-11-06,37.304188
2013-11-07,36.83971
2013-11-08,36.092896
2013-11-11,35.956284000000004
2013-11-12,35.783241
2013-11-13,35.928963
2013-11-14,36.047359
2013-11-15,36.256832
2013-11-18,36.165756
2013-11-19,35.464481
2013-11-20,35.3643
2013-11-21,35.446265999999994
2013-11-22,34.854282
2013-11-25,34.335155
2013-11-26,33.752277
2013-11-27,34.034607
2013-11-29,33.488159
2013-12-02,33.096539
2013-12-03,32.84153
2013-12-04,33.23315
2013-12-05,33.23315
2013-12-06,33.306011
2013-12-09,33.579235
2013-12-10,33.570129
2013-12-11,32.641166999999996
2013-12-12,32.47723
2013-12-13,32.577412
2013-12-16,32.84153
2013-12-17,33.078323
2013-12-18,33.551914000000004
2013-12-19,32.604735999999995
2013-12-20,32.859745000000004
2013-12-23,32.987251
2013-12-24,33.114754
2013-12-26,33.224045000000004
2013-12-27,33.242259999999995
2013-12-30,33.333332
2013-12-31,33.078323
2014-01-02,32.978142
2014-01-03,32.950821000000005
2014-01-06,33.52459
2014-01-07,34.098362
2014-01-08,34.025501
2014-01-09,34.071037
2014-01-10,35.400729999999996
2014-01-13,34.708560999999996
2014-01-14,34.599270000000004
2014-01-15,34.64481
2014-01-16,34.972679
2014-01-17,34.64481
2014-01-21,34.963570000000004
2014-01-22,35.009106
2014-01-23,35.091076
2014-01-24,35.154827000000004
2014-01-27,34.981784999999995
2014-01-28,35.628414
2014-01-29,35.3643
2014-01-30,35.418945
2014-01-31,35.655739000000004
2014-02-03,35.3643
2014-02-04,35.537341999999995
2014-02-05,35.154827000000004
2014-02-06,34.735882000000004
2014-02-07,34.990894
2014-02-10,35.35519
2014-02-11,34.426231
2014-02-12,34.24408
2014-02-13,34.499088
2014-02-14,34.326046000000005
2014-02-18,34.489983
2014-02-19,34.726776
2014-02-20,34.462658000000005
2014-02-21,33.797813
2014-02-24,34.444443
2014-02-25,34.098362
2014-02-26,34.617484999999995
2014-02-27,34.927139000000004
2014-02-28,35.309653999999995
2014-03-03,35.236794
2014-03-04,35.901638
2014-03-05,35.746811
2014-03-06,35.136612
2014-03-07,34.31694
2014-03-10,33.870674
2014-03-11,34.107468
2014-03-12,34.24408
2014-03-13,33.825138
2014-03-14,33.843353
2014-03-17,33.752277
2014-03-18,33.752277
2014-03-19,33.069218
2014-03-20,33.005463
2014-03-21,33.579235
2014-03-24,33.424408
2014-03-25,33.870674
2014-03-26,33.806923
2014-03-27,34.398907
2014-03-28,34.763206
2014-03-31,35.327869
2014-04-01,35.35519
2014-04-02,35.528233
2014-04-03,35.528233
2014-04-04,35.947178
2014-04-07,36.621128000000006
2014-04-08,37.058289
2014-04-09,36.812386
2014-04-10,36.466301
2014-04-11,36.630238
2014-04-14,36.912566999999996
2014-04-15,37.550090999999995
2014-04-16,37.413478999999995
2014-04-17,36.912566999999996
2014-04-21,37.176685
2014-04-22,37.012749
2014-04-23,37.15847
2014-04-24,37.249546
2014-04-25,37.122040000000005
2014-04-28,37.896175
2014-04-29,38.078323
2014-04-30,38.123863
2014-05-01,38.415302000000004
2014-05-02,38.315117
2014-05-05,38.433514
2014-05-06,38.224045000000004
2014-05-07,38.670311
2014-05-08,38.59745
2014-05-09,38.351547
2014-05-12,38.178505
2014-05-13,38.096539
2014-05-14,38.433514
2014-05-15,38.488159
2014-05-16,38.861565
2014-05-19,38.52459
2014-05-20,38.533699
2014-05-21,38.114754
2014-05-22,37.959927
2014-05-23,38.351547
2014-05-27,38.351547
2014-05-28,37.750454
2014-05-29,37.896175
2014-05-30,38.023678000000004
2014-06-02,38.287796
2014-06-03,38.406193
2014-06-04,38.096539
2014-06-05,38.834244
2014-06-06,38.642986
2014-06-09,37.996357
2014-06-10,37.668488
2014-06-11,37.750454
2014-06-12,37.741347999999995
2014-06-13,37.786884
2014-06-16,37.4408
2014-06-17,36.83971
2014-06-18,37.021858
2014-06-19,37.030964000000004
2014-06-20,37.504554999999996
2014-06-23,37.513659999999994
2014-06-24,37.550090999999995
2014-06-25,37.349728000000006
2014-06-26,37.704918
2014-06-27,37.622952000000005
2014-06-30,37.686703
2014-07-01,37.759563
2014-07-02,37.586521000000005
2014-07-03,37.149361
2014-07-07,37.295082
2014-07-08,37.504554999999996
2014-07-09,37.641166999999996
2014-07-10,37.832423999999996
2014-07-11,37.52277
2014-07-14,37.741347999999995
2014-07-15,37.84153
2014-07-16,38.132969
2014-07-17,38.114754
2014-07-18,38.415302000000004
2014-07-21,38.397087
2014-07-22,38.406193
2014-07-23,38.497269
2014-07-24,38.661201
2014-07-25,38.542805
2014-07-28,38.825138
2014-07-29,38.715847
2014-07-30,38.187614
2014-07-31,37.823315
2014-08-01,38.041893
2014-08-04,38.005463
2014-08-05,37.468123999999996
2014-08-06,37.4408
2014-08-07,37.076504
2014-08-08,37.249546
2014-08-11,37.304188
2014-08-12,37.313297
2014-08-13,37.914390999999995
2014-08-14,38.251366
2014-08-15,38.151184
2014-08-18,38.479053
2014-08-19,38.679417
2014-08-20,38.734062
2014-08-21,38.752277
2014-08-22,38.479053
2014-08-25,38.533699
2014-08-26,38.724953
2014-08-27,38.99818
2014-08-28,39.253189
2014-08-29,39.462658000000005
2014-09-02,39.24408
2014-09-03,39.444443
2014-09-04,39.553734000000006
2014-09-05,39.826958000000005
2014-09-08,39.526413
2014-09-09,39.31694
2014-09-10,38.615665
2014-09-11,38.661201
2014-09-12,36.930782
2014-09-15,36.885246
2014-09-16,37.112934
2014-09-17,36.867031
2014-09-18,36.275047
2014-09-19,36.420765
2014-09-22,36.174862
2014-09-23,35.992714
2014-09-24,35.947178
2014-09-25,36.174862
2014-09-26,36.448085999999996
2014-09-29,36.429871
2014-09-30,36.165756
2014-10-01,36.429871
2014-10-02,36.338799
2014-10-03,36.520947
2014-10-06,36.612021999999996
2014-10-07,36.584697999999996
2014-10-08,37.285973
2014-10-09,37.468123999999996
2014-10-10,38.169399
2014-10-13,38.469944
2014-10-14,39.080147
2014-10-15,38.91621
2014-10-16,38.806923
2014-10-17,38.706741
2014-10-20,39.080147
2014-10-21,38.779598
2014-10-22,38.788708
2014-10-23,38.989071
2014-10-24,39.043715999999996
2014-10-27,39.462658000000005
2014-10-28,39.499088
2014-10-29,39.298725
2014-10-30,39.699455
2014-10-31,40.045536
2014-11-03,40.027321
2014-11-04,40.418945
2014-11-05,40.519127000000005
2014-11-06,39.271404
2014-11-07,39.335155
2014-11-10,39.590164
2014-11-11,39.499088
2014-11-12,39.435337
2014-11-13,40.0
2014-11-14,39.690346000000005
2014-11-17,40.227688
2014-11-18,40.109291
2014-11-19,39.362476
2014-11-20,39.326046000000005
2014-11-21,39.936249
2014-11-24,39.826958000000005
2014-11-25,39.863388
2014-11-26,40.500912
2014-11-28,40.801456
2014-12-01,41.366119
2014-12-02,41.375229
2014-12-03,41.40255
2014-12-04,41.502731
2014-12-05,40.346084999999995
2014-12-08,40.828781
2014-12-09,41.010929
2014-12-10,41.220402
2014-12-11,41.256832
2014-12-12,41.302368
2014-12-15,40.701275
2014-12-16,40.546448
2014-12-17,41.156647
2014-12-18,40.892532
2014-12-19,41.065575
2014-12-22,41.511841
2014-12-23,40.482696999999995
2014-12-24,40.072860999999996
2014-12-26,40.31876
2014-12-29,40.601093
2014-12-30,40.701275
2014-12-31,40.100182000000004
2015-01-02,40.846996000000004
2015-01-05,41.256832
2015-01-06,42.040073
2015-01-07,42.932606
2015-01-08,42.358833000000004
2015-01-09,42.404373
2015-01-12,43.078323
2015-01-13,42.996357
2015-01-14,43.479053
2015-01-15,43.861565
2015-01-16,43.907104
2015-01-20,43.870674
2015-01-21,43.242259999999995
2015-01-22,43.743168
2015-01-23,43.852459
2015-01-26,43.797813
2015-01-27,43.679417
2015-01-28,43.606556
2015-01-29,43.670311
2015-01-30,43.069218
2015-02-02,42.969035999999996
2015-02-03,42.632057
2015-02-04,41.311474
2015-02-05,41.165756
2015-02-06,39.908924
2015-02-09,39.744991
2015-02-10,38.870674
2015-02-11,38.788708
2015-02-12,38.861565
2015-02-13,39.043715999999996
2015-02-17,39.143898
2015-02-18,39.663025
2015-02-19,39.125683
2015-02-20,39.581055
2015-02-23,39.826958000000005
2015-02-24,38.397087
2015-02-25,38.52459
2015-02-26,38.051003
2015-02-27,38.579235
2015-03-02,38.415302000000004
2015-03-03,38.451729
2015-03-04,38.051003
2015-03-05,38.19672
2015-03-06,36.739525
2015-03-09,37.012749
2015-03-10,37.003643
2015-03-11,36.411659
2015-03-12,36.730419
2015-03-13,36.602913
2015-03-16,36.939892
2015-03-17,37.112934
2015-03-18,37.941711
2015-03-19,37.5592
2015-03-20,38.652096
2015-03-23,38.633881
2015-03-24,38.670311
2015-03-25,38.078323
2015-03-26,38.114754
2015-03-27,38.387978000000004
2015-03-30,39.899817999999996
2015-03-31,39.353371
2015-04-01,39.708560999999996
2015-04-02,40.063751
2015-04-06,40.610199
2015-04-07,40.282333
2015-04-08,40.0
2015-04-09,38.99818
2015-04-10,38.834244
2015-04-13,38.59745
2015-04-14,38.888889
2015-04-15,39.171219
2015-04-16,39.216759
2015-04-17,39.362476
2015-04-20,39.462658000000005
2015-04-21,39.025501
2015-04-22,38.424408
2015-04-23,38.770493
2015-04-24,38.661201
2015-04-27,38.624771
2015-04-28,38.588341
2015-04-29,37.595627
2015-04-30,36.693989
2015-05-01,36.976321999999996
2015-05-04,37.112934
2015-05-05,36.020035
2015-05-06,35.701275
2015-05-07,35.737705
2015-05-08,36.265938
2015-05-11,35.673953999999995
2015-05-12,35.746811
2015-05-13,35.154827000000004
2015-05-14,35.75592
2015-05-15,36.247723
2015-05-18,36.265938
2015-05-19,36.275047
2015-05-20,36.229507
2015-05-21,36.020035
2015-05-22,36.010929
2015-05-26,35.628414
2015-05-27,35.928963
2015-05-28,35.628414
2015-05-29,35.264117999999996
2015-06-01,35.619308000000004
2015-06-02,35.437157
2015-06-03,34.826958000000005
2015-06-04,34.872494
2015-06-05,34.025501
2015-06-08,33.934425
2015-06-09,33.870674
2015-06-10,34.426231
2015-06-11,34.653915000000005
2015-06-12,34.663025
2015-06-15,34.198544
2015-06-16,34.398907
2015-06-17,34.735882000000004
2015-06-18,35.0
2015-06-19,34.362476
2015-06-22,34.216759
2015-06-23,33.970856
2015-06-24,33.542805
2015-06-25,33.096539
2015-06-26,33.59745
2015-06-29,33.460838
2015-06-30,33.214935
2015-07-01,33.624771
2015-07-02,33.679417
2015-07-06,33.825138
2015-07-07,34.562843
2015-07-08,34.489983
2015-07-09,34.28051
2015-07-10,34.417122
2015-07-13,34.553734000000006
2015-07-14,34.435337
2015-07-15,34.107468
2015-07-16,34.426231
2015-07-17,34.153003999999996
2015-07-20,34.362476
2015-07-21,34.189434000000006
2015-07-22,34.571949
2015-07-23,34.362476
2015-07-24,34.626595
2015-07-27,34.899817999999996
2015-07-28,35.191257
2015-07-29,35.300545
2015-07-30,34.836067
2015-07-31,35.191257
2015-08-03,35.391621
2015-08-04,35.391621
2015-08-05,35.136612
2015-08-06,34.562843
2015-08-07,34.6357
2015-08-10,34.453552
2015-08-11,34.64481
2015-08-12,36.056465
2015-08-13,36.156647
2015-08-14,36.584697999999996
2015-08-17,37.085609000000005
2015-08-18,37.021858
2015-08-19,37.067394
2015-08-20,36.894352000000005
2015-08-21,36.366119
2015-08-24,34.963570000000004
2015-08-25,33.515484
2015-08-26,34.162113
2015-08-27,34.553734000000006
2015-08-28,34.335155
2015-08-31,33.752277
2015-09-01,33.360657
2015-09-02,33.451729
2015-09-03,33.315117
2015-09-04,32.495445000000004
2015-09-08,33.278690000000005
2015-09-09,32.814209000000005
2015-09-10,32.650271999999994
2015-09-11,32.868851
2015-09-14,33.178505
2015-09-15,33.706741
2015-09-16,34.31694
2015-09-17,34.954464
2015-09-18,35.154827000000004
2015-09-21,35.200363
2015-09-22,34.881603000000005
2015-09-23,35.118396999999995
2015-09-24,34.981784999999995
2015-09-25,34.972679
2015-09-28,33.533699
2015-09-29,33.979965
2015-09-30,33.92532
2015-10-01,33.96175
2015-10-02,34.198544
2015-10-05,35.018215000000005
2015-10-06,35.109291
2015-10-07,35.382515000000005
2015-10-08,35.792351000000004
2015-10-09,35.619308000000004
2015-10-12,35.710384000000005
2015-10-13,35.418945
2015-10-14,34.854282
2015-10-15,35.091076
2015-10-16,35.510017
2015-10-19,35.801456
2015-10-20,35.692169
2015-10-21,35.883423
2015-10-22,36.220402
2015-10-23,35.191257
2015-10-26,35.118396999999995
2015-10-27,35.091076
2015-10-28,34.672131
2015-10-29,34.826958000000005
2015-10-30,33.87978
2015-11-02,34.344260999999996
2015-11-03,33.451729
2015-11-04,32.896175
2015-11-05,32.613842
2015-11-06,30.938067999999998
2015-11-09,30.109289
2015-11-10,30.200365
2015-11-11,30.127504
2015-11-12,30.173042
2015-11-13,29.826958
2015-11-16,30.482696999999998
