Date,RCL
2007-07-11,41.009997999999996
2007-07-12,40.389998999999996
2007-07-13,41.18
2007-07-16,40.91
2007-07-17,40.689999
2007-07-18,40.560001
2007-07-19,40.599998
2007-07-20,39.990002000000004
2007-07-23,40.040001000000004
2007-07-24,39.93
2007-07-25,40.560001
2007-07-26,39.52
2007-07-27,38.330002
2007-07-30,38.450001
2007-07-31,38.529999
2007-08-01,37.959998999999996
2007-08-02,38.099998
2007-08-03,36.360001000000004
2007-08-06,37.720001
2007-08-07,39.57
2007-08-08,40.889998999999996
2007-08-09,40.990002000000004
2007-08-10,40.369999
2007-08-13,39.450001
2007-08-14,37.91
2007-08-15,36.349998
2007-08-16,36.169998
2007-08-17,38.700001
2007-08-20,38.099998
2007-08-21,38.439999
2007-08-22,39.41
2007-08-23,39.07
2007-08-24,39.25
2007-08-27,38.709998999999996
2007-08-28,37.52
2007-08-29,37.549999
2007-08-30,37.419998
2007-08-31,38.029999
2007-09-04,37.939999
2007-09-05,37.91
2007-09-06,37.98
2007-09-07,36.939999
2007-09-10,36.169998
2007-09-11,36.77
2007-09-12,36.209998999999996
2007-09-13,36.490002000000004
2007-09-14,36.869999
2007-09-17,36.509997999999996
2007-09-18,38.0
2007-09-19,38.400002
2007-09-20,38.540001000000004
2007-09-21,39.259997999999996
2007-09-24,39.450001
2007-09-25,38.82
2007-09-26,38.740002000000004
2007-09-27,39.650002
2007-09-28,39.029999
2007-10-01,39.720001
2007-10-02,39.889998999999996
2007-10-03,39.25
2007-10-04,38.630001
2007-10-05,39.400002
2007-10-08,40.049999
2007-10-09,41.349998
2007-10-10,42.099998
2007-10-11,41.419998
2007-10-12,41.349998
2007-10-15,40.259997999999996
2007-10-16,39.970001
2007-10-17,40.150002
2007-10-18,39.869999
2007-10-19,39.25
2007-10-22,42.259997999999996
2007-10-23,43.0
2007-10-24,42.240002000000004
2007-10-25,41.549999
2007-10-26,42.080002
2007-10-29,42.799999
2007-10-30,42.700001
2007-10-31,42.880001
2007-11-01,41.75
2007-11-02,40.91
2007-11-05,40.610001000000004
2007-11-06,40.509997999999996
2007-11-07,39.279999
2007-11-08,39.369999
2007-11-09,38.080002
2007-11-12,37.799999
2007-11-13,40.209998999999996
2007-11-14,38.900002
2007-11-15,39.669998
2007-11-16,40.0
2007-11-19,39.709998999999996
2007-11-20,39.759997999999996
2007-11-21,38.16
2007-11-23,38.09
2007-11-26,37.650002
2007-11-27,38.689999
2007-11-28,39.73
2007-11-29,39.32
2007-11-30,40.560001
2007-12-03,40.43
2007-12-04,40.18
2007-12-05,40.540001000000004
2007-12-06,42.139998999999996
2007-12-07,42.060001
2007-12-10,43.169998
2007-12-11,42.299999
2007-12-12,41.450001
2007-12-13,41.919998
2007-12-14,41.240002000000004
2007-12-17,40.91
2007-12-18,41.34
2007-12-19,40.900002
2007-12-20,42.779999
2007-12-21,43.23
2007-12-24,43.599998
2007-12-26,43.419998
2007-12-27,42.5
2007-12-28,42.610001000000004
2007-12-31,42.439999
2008-01-02,41.299999
2008-01-03,40.73
2008-01-04,38.77
2008-01-07,37.119999
2008-01-08,35.549999
2008-01-09,34.639998999999996
2008-01-10,36.349998
2008-01-11,34.470001
2008-01-14,33.82
2008-01-15,32.57
2008-01-16,33.98
2008-01-17,32.810001
2008-01-18,34.209998999999996
2008-01-22,35.07
2008-01-23,37.34
2008-01-24,38.450001
2008-01-25,36.77
2008-01-28,38.869999
2008-01-29,38.689999
2008-01-30,38.139998999999996
2008-01-31,40.220001
2008-02-01,41.849998
2008-02-04,39.18
2008-02-05,36.830002
2008-02-06,37.330002
2008-02-07,38.0
2008-02-08,37.990002000000004
2008-02-11,38.900002
2008-02-12,39.549999
2008-02-13,39.950001
2008-02-14,39.630001
2008-02-15,38.639998999999996
2008-02-19,37.099998
2008-02-20,38.040001000000004
2008-02-21,36.75
2008-02-22,37.349998
2008-02-25,37.91
2008-02-26,38.060001
2008-02-27,38.080002
2008-02-28,36.5
2008-02-29,35.009997999999996
2008-03-03,34.869999
2008-03-04,35.549999
2008-03-05,35.189999
2008-03-06,33.84
2008-03-07,33.169998
2008-03-10,31.540001
2008-03-11,32.48
2008-03-12,33.220001
2008-03-13,33.849998
2008-03-14,32.189999
2008-03-17,30.559998999999998
2008-03-18,32.040001000000004
2008-03-19,31.4
2008-03-20,34.75
2008-03-24,35.130001
2008-03-25,35.599998
2008-03-26,34.0
2008-03-27,33.110001000000004
2008-03-28,32.400002
2008-03-31,32.900002
2008-04-01,35.849998
2008-04-02,34.700001
2008-04-03,35.02
2008-04-04,34.169998
2008-04-07,34.279999
2008-04-08,33.490002000000004
2008-04-09,32.5
2008-04-10,33.029999
2008-04-11,32.23
2008-04-14,31.799999
2008-04-15,31.620001000000002
2008-04-16,33.259997999999996
2008-04-17,33.32
2008-04-18,34.700001
2008-04-21,33.48
2008-04-22,32.23
2008-04-23,32.75
2008-04-24,31.59
2008-04-25,31.469998999999998
2008-04-28,31.16
2008-04-29,32.060001
2008-04-30,31.9
2008-05-01,33.189999
2008-05-02,32.009997999999996
2008-05-05,32.029999
2008-05-06,31.799999
2008-05-07,31.040001
2008-05-08,31.049999
2008-05-09,30.76
2008-05-12,31.16
2008-05-13,30.309998999999998
2008-05-14,30.809998999999998
2008-05-15,31.540001
2008-05-16,30.74
2008-05-19,31.23
2008-05-20,29.84
2008-05-21,28.049999
2008-05-22,28.48
2008-05-23,27.23
2008-05-27,28.27
2008-05-28,30.09
2008-05-29,29.82
2008-05-30,29.719998999999998
2008-06-02,30.41
2008-06-03,28.99
2008-06-04,28.42
2008-06-05,28.74
2008-06-06,27.4
2008-06-09,27.450001
2008-06-10,27.299999
2008-06-11,26.26
2008-06-12,26.57
2008-06-13,26.57
2008-06-16,25.43
2008-06-17,25.67
2008-06-18,25.290001
2008-06-19,26.290001
2008-06-20,24.889999
2008-06-23,24.25
2008-06-24,23.719998999999998
2008-06-25,25.129998999999998
2008-06-26,23.35
2008-06-27,22.450001
2008-06-30,22.469998999999998
2008-07-01,21.91
2008-07-02,21.59
2008-07-03,21.57
2008-07-07,22.030001000000002
2008-07-08,23.299999
2008-07-09,21.34
2008-07-10,20.450001
2008-07-11,19.940001000000002
2008-07-14,19.77
2008-07-15,20.08
2008-07-16,22.190001000000002
2008-07-17,24.57
2008-07-18,24.110001
2008-07-21,22.700001
2008-07-22,26.74
2008-07-23,27.469998999999998
2008-07-24,25.75
2008-07-25,26.0
2008-07-28,24.35
2008-07-29,26.18
2008-07-30,25.700001
2008-07-31,25.48
2008-08-01,25.24
2008-08-04,26.360001
2008-08-05,29.030001000000002
2008-08-06,28.389999
2008-08-07,27.110001
2008-08-08,28.98
2008-08-11,29.4
2008-08-12,28.629998999999998
2008-08-13,28.040001
2008-08-14,29.25
2008-08-15,29.219998999999998
2008-08-18,28.08
2008-08-19,26.98
2008-08-20,26.17
2008-08-21,25.790001
2008-08-22,26.93
2008-08-25,26.26
2008-08-26,25.83
2008-08-27,26.1
2008-08-28,27.23
2008-08-29,27.18
2008-09-02,28.77
2008-09-03,29.51
2008-09-04,28.299999
2008-09-05,28.629998999999998
2008-09-08,28.459999
2008-09-09,28.290001
2008-09-10,27.120001000000002
2008-09-11,27.49
2008-09-12,27.68
2008-09-15,27.290001
2008-09-16,27.280001000000002
2008-09-17,24.6
2008-09-18,25.309998999999998
2008-09-19,25.940001000000002
2008-09-22,23.700001
2008-09-23,23.639999
2008-09-24,23.389999
2008-09-25,22.639999
2008-09-26,21.48
2008-09-29,19.540001
2008-09-30,20.75
2008-10-01,21.26
2008-10-02,20.27
2008-10-03,19.129998999999998
2008-10-06,17.370001000000002
2008-10-07,15.61
2008-10-08,15.29
2008-10-09,14.76
2008-10-10,14.0
2008-10-13,17.459999
2008-10-14,18.83
2008-10-15,16.969998999999998
2008-10-16,18.35
2008-10-17,18.879998999999998
2008-10-20,20.709999
2008-10-21,18.68
2008-10-22,17.129998999999998
2008-10-23,16.1
2008-10-24,15.64
2008-10-27,14.6
2008-10-28,15.33
2008-10-29,16.139999
2008-10-30,15.5
2008-10-31,13.56
2008-11-03,14.32
2008-11-04,15.48
2008-11-05,13.9
2008-11-06,12.89
2008-11-07,12.0
2008-11-10,11.46
2008-11-11,11.3
2008-11-12,11.01
2008-11-13,11.33
2008-11-14,10.42
2008-11-17,9.83
2008-11-18,9.5
2008-11-19,7.85
2008-11-20,6.92
2008-11-21,6.64
2008-11-24,8.08
2008-11-25,8.7
2008-11-26,9.2
2008-11-28,9.42
2008-12-01,8.74
2008-12-02,9.16
2008-12-03,8.9
2008-12-04,8.96
2008-12-05,9.25
2008-12-08,10.39
2008-12-09,10.96
2008-12-10,11.1
2008-12-11,10.33
2008-12-12,10.04
2008-12-15,9.82
2008-12-16,10.72
2008-12-17,11.71
2008-12-18,12.18
2008-12-19,12.72
2008-12-22,12.8
2008-12-23,12.58
2008-12-24,12.48
2008-12-26,12.59
2008-12-29,12.26
2008-12-30,13.34
2008-12-31,13.75
2009-01-02,14.96
2009-01-05,15.18
2009-01-06,14.8
2009-01-07,13.41
2009-01-08,12.35
2009-01-09,12.13
2009-01-12,11.36
2009-01-13,11.81
2009-01-14,10.51
2009-01-15,9.86
2009-01-16,9.85
2009-01-20,8.83
2009-01-21,9.51
2009-01-22,9.34
2009-01-23,9.43
2009-01-26,10.03
2009-01-27,10.4
2009-01-28,9.06
2009-01-29,7.85
2009-01-30,6.49
2009-02-02,6.41
2009-02-03,6.74
2009-02-04,6.73
2009-02-05,6.59
2009-02-06,7.34
2009-02-09,7.36
2009-02-10,6.83
2009-02-11,6.83
2009-02-12,6.85
2009-02-13,6.92
2009-02-17,6.22
2009-02-18,6.4
2009-02-19,5.95
2009-02-20,5.94
2009-02-23,5.64
2009-02-24,6.84
2009-02-25,6.77
2009-02-26,6.7
2009-02-27,6.0
2009-03-02,5.5
2009-03-03,5.69
2009-03-04,6.17
2009-03-05,5.65
2009-03-06,5.93
2009-03-09,5.81
2009-03-10,7.0
2009-03-11,6.85
2009-03-12,8.0
2009-03-13,7.37
2009-03-16,7.71
2009-03-17,8.07
2009-03-18,8.28
2009-03-19,8.48
2009-03-20,7.88
2009-03-23,8.87
2009-03-24,8.43
2009-03-25,8.79
2009-03-26,9.31
2009-03-27,8.81
2009-03-30,7.77
2009-03-31,8.01
2009-04-01,8.69
2009-04-02,9.4
2009-04-03,10.09
2009-04-06,9.98
2009-04-07,9.33
2009-04-08,9.37
2009-04-09,10.08
2009-04-13,11.23
2009-04-14,10.77
2009-04-15,10.71
2009-04-16,11.28
2009-04-17,11.98
2009-04-20,10.27
2009-04-21,10.7
2009-04-22,11.41
2009-04-23,13.76
2009-04-24,14.46
2009-04-27,12.1
2009-04-28,12.5
2009-04-29,14.01
2009-04-30,14.73
2009-05-01,14.0
2009-05-04,15.45
2009-05-05,16.120001000000002
2009-05-06,16.969998999999998
2009-05-07,16.5
2009-05-08,17.09
2009-05-11,15.86
2009-05-12,15.19
2009-05-13,13.51
2009-05-14,14.45
2009-05-15,14.3
2009-05-18,15.73
2009-05-19,15.62
2009-05-20,14.62
2009-05-21,14.59
2009-05-22,14.87
2009-05-26,15.76
2009-05-27,14.75
2009-05-28,14.61
2009-05-29,15.06
2009-06-01,15.92
2009-06-02,15.91
2009-06-03,14.93
2009-06-04,15.21
2009-06-05,15.28
2009-06-08,14.88
2009-06-09,14.23
2009-06-10,13.6
2009-06-11,13.71
2009-06-12,13.71
2009-06-15,12.64
2009-06-16,12.48
2009-06-17,12.54
2009-06-18,13.27
2009-06-19,14.02
2009-06-22,13.0
2009-06-23,12.71
2009-06-24,13.15
2009-06-25,13.69
2009-06-26,13.28
2009-06-29,13.25
2009-06-30,13.54
2009-07-01,14.25
2009-07-02,13.36
2009-07-06,12.89
2009-07-07,12.36
2009-07-08,12.16
2009-07-09,12.87
2009-07-10,12.46
2009-07-13,12.56
2009-07-14,12.69
2009-07-15,13.79
2009-07-16,14.1
2009-07-17,13.69
2009-07-20,14.81
2009-07-21,14.75
2009-07-22,15.16
2009-07-23,16.98
2009-07-24,16.629998999999998
2009-07-27,16.02
2009-07-28,16.389999
2009-07-29,13.91
2009-07-30,14.66
2009-07-31,14.52
2009-08-03,15.82
2009-08-04,15.95
2009-08-05,15.81
2009-08-06,15.5
2009-08-07,17.030001000000002
2009-08-10,16.99
2009-08-11,16.469998999999998
2009-08-12,17.389999
2009-08-13,18.049999
2009-08-14,17.549999
2009-08-17,16.17
2009-08-18,16.84
2009-08-19,17.91
2009-08-20,19.0
2009-08-21,19.219998999999998
2009-08-24,19.299999
2009-08-25,19.85
2009-08-26,19.77
2009-08-27,19.52
2009-08-28,19.530001000000002
2009-08-31,19.08
2009-09-01,18.280001000000002
2009-09-02,17.889999
2009-09-03,18.32
2009-09-04,18.91
2009-09-08,19.48
2009-09-09,21.07
2009-09-10,21.58
2009-09-11,21.4
2009-09-14,21.75
2009-09-15,23.73
2009-09-16,23.790001
2009-09-17,23.379998999999998
2009-09-18,23.459999
2009-09-21,23.24
2009-09-22,23.969998999999998
2009-09-23,24.42
2009-09-24,24.040001
2009-09-25,23.440001000000002
2009-09-28,24.309998999999998
2009-09-29,24.24
2009-09-30,24.08
2009-10-01,23.08
2009-10-02,22.65
2009-10-05,23.540001
2009-10-06,23.98
2009-10-07,23.6
2009-10-08,24.610001
2009-10-09,23.77
2009-10-12,23.75
2009-10-13,23.1
2009-10-14,23.620001000000002
2009-10-15,23.950001
2009-10-16,22.809998999999998
2009-10-19,23.68
2009-10-20,23.27
2009-10-21,22.27
2009-10-22,22.99
2009-10-23,22.5
2009-10-26,21.15
2009-10-27,20.860001
2009-10-28,19.76
2009-10-29,21.35
2009-10-30,20.23
2009-11-02,20.67
2009-11-03,19.75
2009-11-04,20.389999
2009-11-05,21.52
2009-11-06,21.23
2009-11-09,22.77
2009-11-10,22.5
2009-11-11,22.9
2009-11-12,22.33
2009-11-13,23.120001000000002
2009-11-16,24.07
2009-11-17,23.43
2009-11-18,23.799999
2009-11-19,23.25
2009-11-20,23.549999
2009-11-23,24.08
2009-11-24,23.85
2009-11-25,24.889999
2009-11-27,24.139999
2009-11-30,24.57
2009-12-01,24.51
2009-12-02,25.059998999999998
2009-12-03,25.09
2009-12-04,25.299999
2009-12-07,25.559998999999998
2009-12-08,24.620001000000002
2009-12-09,24.700001
2009-12-10,24.9
2009-12-11,24.93
2009-12-14,26.15
2009-12-15,25.93
2009-12-16,26.889999
2009-12-17,26.190001000000002
2009-12-18,25.58
2009-12-21,25.92
2009-12-22,26.09
2009-12-23,26.35
2009-12-24,26.379998999999998
2009-12-28,25.940001000000002
2009-12-29,25.85
2009-12-30,25.450001
2009-12-31,25.280001000000002
2010-01-04,25.799999
2010-01-05,25.889999
2010-01-06,25.24
2010-01-07,25.700001
2010-01-08,25.91
2010-01-11,26.02
2010-01-12,25.67
2010-01-13,26.540001
2010-01-14,27.459999
2010-01-15,27.129998999999998
2010-01-19,27.620001000000002
2010-01-20,26.98
2010-01-21,26.57
2010-01-22,25.42
2010-01-25,25.190001000000002
2010-01-26,25.16
2010-01-27,25.43
2010-01-28,25.99
2010-01-29,26.09
2010-02-01,26.6
2010-02-02,27.6
2010-02-03,27.389999
2010-02-04,25.190001000000002
2010-02-05,25.209999
2010-02-08,25.16
2010-02-09,25.610001
2010-02-10,25.16
2010-02-11,26.0
2010-02-12,25.59
2010-02-16,25.85
2010-02-17,25.91
2010-02-18,25.870001000000002
2010-02-19,26.299999
2010-02-22,26.610001
2010-02-23,25.780001000000002
2010-02-24,27.709999
2010-02-25,27.790001
2010-02-26,28.27
2010-03-01,28.360001
2010-03-02,28.41
2010-03-03,28.43
2010-03-04,28.940001000000002
2010-03-05,29.809998999999998
2010-03-08,30.23
2010-03-09,29.73
2010-03-10,30.690001000000002
2010-03-11,30.6
2010-03-12,30.9
2010-03-15,30.559998999999998
2010-03-16,31.110001
2010-03-17,31.620001000000002
2010-03-18,31.110001
2010-03-19,31.01
2010-03-22,31.43
2010-03-23,33.610001000000004
2010-03-24,33.130001
2010-03-25,33.25
2010-03-26,32.990002000000004
2010-03-29,33.470001
2010-03-30,33.43
2010-03-31,32.990002000000004
2010-04-01,33.830002
2010-04-05,34.439999
2010-04-06,34.77
2010-04-07,33.099998
2010-04-08,33.93
2010-04-09,33.77
2010-04-12,34.25
2010-04-13,34.209998999999996
2010-04-14,35.16
2010-04-15,35.41
2010-04-16,34.529999
2010-04-19,33.720001
2010-04-20,34.509997999999996
2010-04-21,34.650002
2010-04-22,35.029999
2010-04-23,36.23
2010-04-26,37.639998999999996
2010-04-27,36.299999
2010-04-28,34.52
2010-04-29,37.310001
2010-04-30,35.84
2010-05-03,36.610001000000004
2010-05-04,34.23
2010-05-05,33.040001000000004
2010-05-06,30.799999
2010-05-07,29.469998999999998
2010-05-10,32.59
2010-05-11,32.02
2010-05-12,33.240002000000004
2010-05-13,32.029999
2010-05-14,30.9
2010-05-17,31.299999
2010-05-18,30.459999
2010-05-19,29.82
2010-05-20,27.76
2010-05-21,28.34
2010-05-24,27.91
2010-05-25,27.74
2010-05-26,27.959999
2010-05-27,29.74
2010-05-28,29.0
2010-06-01,29.02
2010-06-02,29.870001000000002
2010-06-03,30.299999
2010-06-04,27.92
2010-06-07,26.66
2010-06-08,26.870001000000002
2010-06-09,26.780001000000002
2010-06-10,28.530001000000002
2010-06-11,28.5
2010-06-14,29.17
2010-06-15,30.700001
2010-06-16,30.17
2010-06-17,30.139999
2010-06-18,29.450001
2010-06-21,29.52
2010-06-22,27.879998999999998
2010-06-23,27.290001
2010-06-24,26.370001000000002
2010-06-25,26.25
2010-06-28,25.309998999999998
2010-06-29,23.059998999999998
2010-06-30,22.77
2010-07-01,23.469998999999998
2010-07-02,22.950001
2010-07-06,23.02
2010-07-07,24.110001
2010-07-08,24.610001
2010-07-09,24.719998999999998
2010-07-12,23.91
2010-07-13,25.01
2010-07-14,25.219998999999998
2010-07-15,24.73
2010-07-16,23.389999
2010-07-19,23.629998999999998
2010-07-20,24.290001
2010-07-21,24.58
2010-07-22,27.559998999999998
2010-07-23,28.120001000000002
2010-07-26,29.26
2010-07-27,28.16
2010-07-28,28.68
2010-07-29,29.02
2010-07-30,28.860001
2010-08-02,29.85
2010-08-03,29.15
2010-08-04,29.540001
2010-08-05,29.940001000000002
2010-08-06,29.309998999999998
2010-08-09,28.74
2010-08-10,28.120001000000002
2010-08-11,26.51
2010-08-12,26.0
2010-08-13,25.700001
2010-08-16,25.9
2010-08-17,26.98
2010-08-18,27.379998999999998
2010-08-19,25.879998999999998
2010-08-20,25.450001
2010-08-23,25.01
2010-08-24,23.940001000000002
2010-08-25,24.34
2010-08-26,24.17
2010-08-27,25.290001
2010-08-30,24.52
2010-08-31,24.559998999999998
2010-09-01,26.33
2010-09-02,27.41
2010-09-03,28.27
2010-09-07,26.860001
2010-09-08,27.629998999999998
2010-09-09,29.15
2010-09-10,29.299999
2010-09-13,30.129998999999998
2010-09-14,30.030001000000002
2010-09-15,29.440001000000002
2010-09-16,29.620001000000002
2010-09-17,30.120001000000002
2010-09-20,31.26
2010-09-21,31.860001
2010-09-22,30.77
2010-09-23,30.360001
2010-09-24,32.029999
2010-09-27,31.5
2010-09-28,31.58
2010-09-29,31.73
2010-09-30,31.530001000000002
2010-10-01,31.959999
2010-10-04,31.280001000000002
2010-10-05,32.849998
2010-10-06,32.959998999999996
2010-10-07,32.639998999999996
2010-10-08,34.009997999999996
2010-10-11,33.759997999999996
2010-10-12,34.040001000000004
2010-10-13,34.939999
2010-10-14,34.549999
2010-10-15,34.77
2010-10-18,34.990002000000004
2010-10-19,33.07
2010-10-20,34.009997999999996
2010-10-21,34.16
2010-10-22,34.869999
2010-10-25,35.150002
2010-10-26,40.23
2010-10-27,39.57
2010-10-28,39.970001
2010-10-29,39.540001000000004
2010-11-01,39.25
2010-11-02,39.689999
2010-11-03,40.959998999999996
2010-11-04,42.240002000000004
2010-11-05,42.880001
2010-11-08,42.889998999999996
2010-11-09,42.290001000000004
2010-11-10,42.02
2010-11-11,42.060001
2010-11-12,41.240002000000004
2010-11-15,41.009997999999996
2010-11-16,40.25
2010-11-17,42.099998
2010-11-18,42.41
2010-11-19,42.290001000000004
2010-11-22,41.639998999999996
2010-11-23,40.43
2010-11-24,41.959998999999996
2010-11-26,41.380001
2010-11-29,40.900002
2010-11-30,40.25
2010-12-01,41.549999
2010-12-02,42.209998999999996
2010-12-03,42.639998999999996
2010-12-06,42.419998
2010-12-07,42.889998999999996
2010-12-08,43.389998999999996
2010-12-09,43.59
2010-12-10,43.380001
2010-12-13,42.0
2010-12-14,41.549999
2010-12-15,40.720001
2010-12-16,41.169998
2010-12-17,42.41
2010-12-20,43.200001
2010-12-21,46.630001
2010-12-22,46.299999
2010-12-23,46.299999
2010-12-27,46.810001
2010-12-28,46.189999
2010-12-29,46.68
2010-12-30,46.700001
2010-12-31,47.0
2011-01-03,47.73
2011-01-04,48.389998999999996
2011-01-05,48.91
2011-01-06,47.860001000000004
2011-01-07,47.990002000000004
2011-01-10,47.959998999999996
2011-01-11,47.860001000000004
2011-01-12,48.369999
2011-01-13,47.810001
2011-01-14,49.959998999999996
2011-01-18,49.529999
2011-01-19,48.59
2011-01-20,47.48
2011-01-21,48.220001
2011-01-24,47.759997999999996
2011-01-25,47.580002
2011-01-26,49.5
2011-01-27,47.279999
2011-01-28,45.549999
2011-01-31,44.900002
2011-02-01,45.66
2011-02-02,45.43
2011-02-03,45.029999
2011-02-04,45.360001000000004
2011-02-07,46.029999
2011-02-08,46.48
2011-02-09,46.900002
2011-02-10,47.049999
2011-02-11,47.869999
2011-02-14,47.25
2011-02-15,47.150002
2011-02-16,47.380001
2011-02-17,47.189999
2011-02-18,47.16
2011-02-22,44.889998999999996
2011-02-23,43.27
2011-02-24,43.59
2011-02-25,44.150002
2011-02-28,43.790001000000004
2011-03-01,41.130001
2011-03-02,41.18
2011-03-03,43.080002
2011-03-04,42.27
2011-03-07,42.240002000000004
2011-03-08,44.009997999999996
2011-03-09,44.0
2011-03-10,43.389998999999996
2011-03-11,43.5
2011-03-14,43.049999
2011-03-15,41.990002000000004
2011-03-16,41.060001
2011-03-17,41.400002
2011-03-18,41.950001
2011-03-21,43.330002
2011-03-22,41.66
2011-03-23,41.650002
2011-03-24,41.939999
2011-03-25,41.59
2011-03-28,40.790001000000004
2011-03-29,41.400002
2011-03-30,42.209998999999996
2011-03-31,41.259997999999996
2011-04-01,40.830002
2011-04-04,40.75
2011-04-05,40.509997999999996
2011-04-06,40.630001
2011-04-07,39.959998999999996
2011-04-08,38.560001
2011-04-11,39.700001
2011-04-12,40.110001000000004
2011-04-13,39.07
2011-04-14,38.060001
2011-04-15,38.110001000000004
2011-04-18,37.290001000000004
2011-04-19,37.98
2011-04-20,38.080002
2011-04-21,38.560001
2011-04-25,38.380001
2011-04-26,39.009997999999996
2011-04-27,39.709998999999996
2011-04-28,39.82
2011-04-29,39.82
2011-05-02,39.57
2011-05-03,39.84
2011-05-04,39.310001
2011-05-05,41.959998999999996
2011-05-06,40.689999
2011-05-09,39.860001000000004
2011-05-10,40.369999
2011-05-11,40.310001
2011-05-12,41.009997999999996
2011-05-13,41.209998999999996
2011-05-16,40.200001
2011-05-17,40.189999
2011-05-18,40.560001
2011-05-19,40.049999
2011-05-20,40.009997999999996
2011-05-23,38.830002
2011-05-24,37.77
2011-05-25,37.68
2011-05-26,37.669998
2011-05-27,38.16
2011-05-31,39.0
2011-06-01,37.209998999999996
2011-06-02,37.73
2011-06-03,36.959998999999996
2011-06-06,36.549999
2011-06-07,35.880001
2011-06-08,33.740002000000004
2011-06-09,34.200001
2011-06-10,33.189999
2011-06-13,33.240002000000004
2011-06-14,34.200001
2011-06-15,33.799999
2011-06-16,33.700001
2011-06-17,34.599998
2011-06-20,35.59
2011-06-21,37.650002
2011-06-22,36.349998
2011-06-23,36.869999
2011-06-24,36.209998999999996
2011-06-27,36.77
2011-06-28,37.59
2011-06-29,37.48
2011-06-30,37.639998999999996
2011-07-01,39.349998
2011-07-05,39.150002
2011-07-06,37.880001
2011-07-07,38.48
2011-07-08,37.830002
2011-07-11,35.869999
2011-07-12,34.889998999999996
2011-07-13,35.959998999999996
2011-07-14,34.439999
2011-07-15,34.970001
2011-07-18,34.419998
2011-07-19,35.650002
2011-07-20,35.779999
2011-07-21,36.029999
2011-07-22,36.490002000000004
2011-07-25,36.490002000000004
2011-07-26,36.560001
2011-07-27,35.759997999999996
2011-07-28,31.26
2011-07-29,30.620001000000002
2011-08-01,30.26
2011-08-02,28.83
2011-08-03,28.889999
2011-08-04,27.030001000000002
2011-08-05,27.0
2011-08-08,24.0
2011-08-09,25.719998999999998
2011-08-10,23.75
2011-08-11,25.370001000000002
2011-08-12,25.629998999999998
2011-08-15,26.59
2011-08-16,25.25
2011-08-17,25.18
2011-08-18,23.290001
2011-08-19,22.360001
2011-08-22,22.49
2011-08-23,23.26
2011-08-24,23.870001000000002
2011-08-25,22.65
2011-08-26,23.610001
2011-08-29,25.799999
2011-08-30,25.84
2011-08-31,25.959999
2011-09-01,25.309998999999998
2011-09-02,24.02
2011-09-06,23.799999
2011-09-07,25.129998999999998
2011-09-08,24.620001000000002
2011-09-09,23.66
2011-09-12,23.309998999999998
2011-09-13,24.0
2011-09-14,24.299999
2011-09-15,25.139999
2011-09-16,25.219998999999998
2011-09-19,24.27
2011-09-20,25.32
2011-09-21,24.370001000000002
2011-09-22,22.540001
2011-09-23,22.379998999999998
2011-09-26,21.99
2011-09-27,23.0
2011-09-28,22.09
2011-09-29,22.4
2011-09-30,21.639999
2011-10-03,20.01
2011-10-04,21.08
2011-10-05,21.32
2011-10-06,22.059998999999998
2011-10-07,21.83
2011-10-10,23.190001000000002
2011-10-11,23.559998999999998
2011-10-12,25.120001000000002
2011-10-13,25.23
2011-10-14,26.530001000000002
2011-10-17,25.360001
2011-10-18,26.66
2011-10-19,25.790001
2011-10-20,26.5
2011-10-21,27.450001
2011-10-24,29.4
2011-10-25,27.940001000000002
2011-10-26,28.91
2011-10-27,30.52
2011-10-28,30.4
2011-10-31,29.719998999999998
2011-11-01,27.27
2011-11-02,28.25
2011-11-03,29.18
2011-11-04,28.809998999999998
2011-11-07,29.09
2011-11-08,28.889999
2011-11-09,26.59
2011-11-10,26.9
2011-11-11,27.4
2011-11-14,27.07
2011-11-15,26.58
2011-11-16,26.07
2011-11-17,25.540001
2011-11-18,26.08
2011-11-21,25.969998999999998
2011-11-22,25.75
2011-11-23,23.66
2011-11-25,23.190001000000002
2011-11-28,24.889999
2011-11-29,25.049999
2011-11-30,27.709999
2011-12-01,27.209999
2011-12-02,27.459999
2011-12-05,28.209999
2011-12-06,27.68
2011-12-07,27.440001000000002
2011-12-08,26.23
2011-12-09,27.040001
2011-12-12,26.719998999999998
2011-12-13,26.17
2011-12-14,24.93
2011-12-15,25.49
2011-12-16,25.959999
2011-12-19,24.629998999999998
2011-12-20,24.639999
2011-12-21,24.379998999999998
2011-12-22,25.1
2011-12-23,25.68
2011-12-27,25.75
2011-12-28,24.77
2011-12-29,25.18
2011-12-30,24.77
2012-01-03,25.9
2012-01-04,26.120001000000002
2012-01-05,26.0
2012-01-06,25.5
2012-01-09,25.58
2012-01-10,27.02
2012-01-11,28.27
2012-01-12,29.52
2012-01-13,28.75
2012-01-17,26.969998999999998
2012-01-18,27.68
2012-01-19,27.950001
2012-01-20,28.030001000000002
2012-01-23,28.33
2012-01-24,28.66
2012-01-25,28.110001
2012-01-26,27.9
2012-01-27,27.690001000000002
2012-01-30,27.18
2012-01-31,27.18
2012-02-01,28.24
2012-02-02,28.690001000000002
2012-02-03,30.59
2012-02-06,30.559998999999998
2012-02-07,31.07
2012-02-08,31.52
2012-02-09,31.52
