Date,JWN
2011-03-16,41.5
2011-03-17,41.689999
2011-03-18,41.330002
2011-03-21,42.299999
2011-03-22,42.639998999999996
2011-03-23,42.259997999999996
2011-03-24,43.619999
2011-03-25,43.599998
2011-03-28,42.950001
2011-03-29,44.0
2011-03-30,44.900002
2011-03-31,44.880001
2011-04-01,45.110001000000004
2011-04-04,45.169998
2011-04-05,45.66
2011-04-06,45.900002
2011-04-07,46.610001000000004
2011-04-08,46.220001
2011-04-11,45.959998999999996
2011-04-12,45.84
2011-04-13,45.950001
2011-04-14,46.07
2011-04-15,46.18
2011-04-18,45.380001
2011-04-19,45.790001000000004
2011-04-20,47.009997999999996
2011-04-21,47.310001
2011-04-25,47.48
2011-04-26,48.540001000000004
2011-04-27,48.139998999999996
2011-04-28,47.93
2011-04-29,47.549999
2011-05-02,47.740002000000004
2011-05-03,48.099998
2011-05-04,48.0
2011-05-05,47.5
2011-05-06,47.389998999999996
2011-05-09,47.310001
2011-05-10,48.259997999999996
2011-05-11,48.700001
2011-05-12,49.169998
2011-05-13,47.630001
2011-05-16,46.23
2011-05-17,45.860001000000004
2011-05-18,46.18
2011-05-19,46.450001
2011-05-20,45.599998
2011-05-23,45.619999
2011-05-24,45.5
2011-05-25,45.599998
2011-05-26,46.18
2011-05-27,46.400002
2011-05-31,46.830002
2011-06-01,45.07
2011-06-02,44.470001
2011-06-03,43.529999
2011-06-06,42.889998999999996
2011-06-07,42.580002
2011-06-08,42.189999
2011-06-09,42.639998999999996
2011-06-10,42.130001
2011-06-13,42.549999
2011-06-14,44.200001
2011-06-15,43.509997999999996
2011-06-16,43.380001
2011-06-17,43.759997999999996
2011-06-20,44.93
2011-06-21,46.099998
2011-06-22,45.310001
2011-06-23,45.880001
2011-06-24,44.900002
2011-06-27,45.490002000000004
2011-06-28,46.259997999999996
2011-06-29,46.060001
2011-06-30,46.939999
2011-07-01,48.240002000000004
2011-07-05,48.419998
2011-07-06,48.48
2011-07-07,50.560001
2011-07-08,50.25
2011-07-11,49.759997999999996
2011-07-12,49.349998
2011-07-13,49.610001000000004
2011-07-14,49.93
2011-07-15,50.439999
2011-07-18,49.970001
2011-07-19,51.790001000000004
2011-07-20,51.18
2011-07-21,51.400002
2011-07-22,51.5
2011-07-25,51.040001000000004
2011-07-26,50.900002
2011-07-27,49.23
2011-07-28,50.18
2011-07-29,50.16
2011-08-01,49.959998999999996
2011-08-02,47.049999
2011-08-03,47.75
2011-08-04,43.150002
2011-08-05,44.310001
2011-08-08,39.849998
2011-08-09,41.599998
2011-08-10,40.139998999999996
2011-08-11,42.330002
2011-08-12,44.279999
2011-08-15,44.669998
2011-08-16,42.950001
2011-08-17,41.419998
2011-08-18,38.299999
2011-08-19,37.450001
2011-08-22,37.779999
2011-08-23,39.939999
2011-08-24,41.099998
2011-08-25,39.959998999999996
2011-08-26,42.09
2011-08-29,44.700001
2011-08-30,45.599998
2011-08-31,45.459998999999996
2011-09-01,44.709998999999996
2011-09-02,43.259997999999996
2011-09-06,43.799999
2011-09-07,45.939999
2011-09-08,45.139998999999996
2011-09-09,44.049999
2011-09-12,45.540001000000004
2011-09-13,45.66
2011-09-14,45.919998
2011-09-15,47.02
2011-09-16,47.889998999999996
2011-09-19,47.98
2011-09-20,47.490002000000004
2011-09-21,46.18
2011-09-22,44.810001
2011-09-23,45.52
2011-09-26,48.16
2011-09-27,47.349998
2011-09-28,46.950001
2011-09-29,46.650002
2011-09-30,45.68
2011-10-03,45.369999
2011-10-04,48.439999
2011-10-05,48.220001
2011-10-06,48.0
2011-10-07,48.689999
2011-10-10,50.669998
2011-10-11,49.259997999999996
2011-10-12,50.18
2011-10-13,49.470001
2011-10-14,50.700001
2011-10-17,50.029999
2011-10-18,51.970001
2011-10-19,51.32
2011-10-20,50.580002
2011-10-21,51.59
2011-10-24,52.77
2011-10-25,50.630001
2011-10-26,50.459998999999996
2011-10-27,52.139998999999996
2011-10-28,51.169998
2011-10-31,50.689999
2011-11-01,50.25
2011-11-02,50.57
2011-11-03,51.07
2011-11-04,50.389998999999996
2011-11-07,50.630001
2011-11-08,51.200001
2011-11-09,48.93
2011-11-10,49.619999
2011-11-11,49.48
2011-11-14,49.09
2011-11-15,49.299999
2011-11-16,48.130001
2011-11-17,47.009997999999996
2011-11-18,46.98
2011-11-21,46.310001
2011-11-22,45.73
2011-11-23,44.740002000000004
2011-11-25,44.290001000000004
2011-11-28,45.189999
2011-11-29,44.66
2011-11-30,45.279999
2011-12-01,47.099998
2011-12-02,47.169998
2011-12-05,48.130001
2011-12-06,47.360001000000004
2011-12-07,47.119999
2011-12-08,47.419998
2011-12-09,48.200001
2011-12-12,48.419998
2011-12-13,46.98
2011-12-14,47.139998999999996
2011-12-15,47.279999
2011-12-16,47.029999
2011-12-19,46.900002
2011-12-20,48.869999
2011-12-21,49.529999
2011-12-22,49.16
2011-12-23,49.830002
2011-12-27,50.07
2011-12-28,49.91
2011-12-29,50.029999
2011-12-30,49.709998999999996
2012-01-03,49.720001
2012-01-04,50.080002
2012-01-05,50.610001000000004
2012-01-06,49.740002000000004
2012-01-09,49.66
2012-01-10,49.360001000000004
2012-01-11,48.98
2012-01-12,48.93
2012-01-13,48.48
2012-01-17,48.990002000000004
2012-01-18,49.639998999999996
2012-01-19,50.369999
2012-01-20,50.02
2012-01-23,49.380001
2012-01-24,49.619999
2012-01-25,48.740002000000004
2012-01-26,48.459998999999996
2012-01-27,48.549999
2012-01-30,49.529999
2012-01-31,49.380001
2012-02-01,49.52
2012-02-02,49.110001000000004
2012-02-03,50.27
2012-02-06,49.790001000000004
2012-02-07,50.599998
2012-02-08,51.009997999999996
2012-02-09,51.150002
2012-02-10,50.779999
2012-02-13,50.560001
2012-02-14,50.669998
2012-02-15,51.0
2012-02-16,52.18
2012-02-17,51.139998999999996
2012-02-21,52.790001000000004
2012-02-22,52.630001
2012-02-23,53.25
2012-02-24,53.169998
2012-02-27,53.889998999999996
2012-02-28,53.779999
2012-02-29,53.619999
2012-03-01,53.77
2012-03-02,53.549999
2012-03-05,53.5
2012-03-06,52.41
2012-03-07,53.200001
2012-03-08,53.68
2012-03-09,54.080002
2012-03-12,53.669998
2012-03-13,54.900002
2012-03-14,54.68
2012-03-15,55.049999
2012-03-16,54.880001
2012-03-19,54.369999
2012-03-20,54.740002000000004
2012-03-21,55.25
2012-03-22,54.990002000000004
2012-03-23,54.540001000000004
2012-03-26,55.290001000000004
2012-03-27,55.400002
2012-03-28,54.709998999999996
2012-03-29,55.27
2012-03-30,55.720001
2012-04-02,56.119999
2012-04-03,55.380001
2012-04-04,55.549999
2012-04-05,56.169998
2012-04-09,55.849998
2012-04-10,53.459998999999996
2012-04-11,54.630001
2012-04-12,55.09
2012-04-13,54.990002000000004
2012-04-16,55.52
2012-04-17,55.959998999999996
2012-04-18,55.75
2012-04-19,55.560001
2012-04-20,55.110001000000004
2012-04-23,54.619999
2012-04-24,53.93
2012-04-25,55.18
2012-04-26,55.580002
2012-04-27,56.049999
2012-04-30,55.860001000000004
2012-05-01,55.860001000000004
2012-05-02,57.200001
2012-05-03,56.860001000000004
2012-05-04,55.900002
2012-05-07,55.23
2012-05-08,54.009997999999996
2012-05-09,53.919998
2012-05-10,53.529999
2012-05-11,50.959998999999996
2012-05-14,50.200001
2012-05-15,50.619999
2012-05-16,50.049999
2012-05-17,48.540001000000004
2012-05-18,48.889998999999996
2012-05-21,49.57
2012-05-22,49.650002
2012-05-23,50.240002000000004
2012-05-24,50.450001
2012-05-25,50.740002000000004
2012-05-29,51.080002
2012-05-30,50.279999
2012-05-31,47.369999
2012-06-01,46.799999
2012-06-04,47.470001
2012-06-05,47.060001
2012-06-06,47.82
2012-06-07,47.66
2012-06-08,48.77
2012-06-11,47.700001
2012-06-12,48.869999
2012-06-13,47.380001
2012-06-14,48.169998
2012-06-15,49.150002
2012-06-18,49.029999
2012-06-19,51.029999
2012-06-20,50.860001000000004
2012-06-21,48.740002000000004
2012-06-22,48.919998
2012-06-25,47.939999
2012-06-26,48.619999
2012-06-27,47.900002
2012-06-28,48.25
2012-06-29,49.689999
2012-07-02,50.48
2012-07-03,50.560001
2012-07-05,51.529999
2012-07-06,51.889998999999996
2012-07-09,51.689999
2012-07-10,51.73
2012-07-11,50.689999
2012-07-12,50.330002
2012-07-13,51.889998999999996
2012-07-16,51.779999
2012-07-17,52.48
2012-07-18,52.900002
2012-07-19,53.279999
2012-07-20,52.439999
2012-07-23,52.110001000000004
2012-07-24,51.759997999999996
2012-07-25,52.450001
2012-07-26,53.34
2012-07-27,54.400002
2012-07-30,54.549999
2012-07-31,54.139998999999996
2012-08-01,53.080002
2012-08-02,53.310001
2012-08-03,54.349998
2012-08-06,54.450001
2012-08-07,55.220001
2012-08-08,55.450001
2012-08-09,55.080002
2012-08-10,56.130001
2012-08-13,56.02
2012-08-14,56.439999
2012-08-15,56.509997999999996
2012-08-16,56.560001
2012-08-17,57.259997999999996
2012-08-20,56.580002
2012-08-21,56.619999
2012-08-22,57.720001
2012-08-23,57.07
2012-08-24,57.950001
2012-08-27,57.68
2012-08-28,57.439999
2012-08-29,58.029999
2012-08-30,57.529999
2012-08-31,57.830002
2012-09-04,57.669998
2012-09-05,57.07
2012-09-06,57.959998999999996
2012-09-07,57.509997999999996
2012-09-10,57.860001000000004
2012-09-11,57.77
2012-09-12,57.950001
2012-09-13,57.66
2012-09-14,57.560001
2012-09-17,57.459998999999996
2012-09-18,56.330002
2012-09-19,56.860001000000004
2012-09-20,56.560001
2012-09-21,56.049999
2012-09-24,55.169998
2012-09-25,54.900002
2012-09-26,54.900002
2012-09-27,55.060001
2012-09-28,55.18
2012-10-01,55.740002000000004
2012-10-02,55.630001
2012-10-03,55.880001
2012-10-04,56.049999
2012-10-05,56.18
2012-10-08,56.459998999999996
2012-10-09,56.110001000000004
2012-10-10,55.27
2012-10-11,55.330002
2012-10-12,54.93
2012-10-15,55.700001
2012-10-16,56.630001
2012-10-17,57.66
2012-10-18,57.16
2012-10-19,56.43
2012-10-22,55.970001
2012-10-23,55.470001
2012-10-24,54.959998999999996
2012-10-25,55.099998
2012-10-26,55.77
2012-10-31,56.77
2012-11-01,57.189999
2012-11-02,56.48
2012-11-05,57.619999
2012-11-06,58.200001
2012-11-07,57.25
2012-11-08,55.400002
2012-11-09,54.790001000000004
2012-11-12,54.689999
2012-11-13,54.889998999999996
2012-11-14,54.110001000000004
2012-11-15,54.18
2012-11-16,54.869999
2012-11-19,56.470001
2012-11-20,55.75
2012-11-21,55.599998
2012-11-23,56.549999
2012-11-26,54.240002000000004
2012-11-27,54.16
2012-11-28,55.200001
2012-11-29,54.369999
2012-11-30,54.09
2012-12-03,53.720001
2012-12-04,53.23
2012-12-05,52.700001
2012-12-06,52.970001
2012-12-07,52.799999
2012-12-10,52.259997999999996
2012-12-11,51.880001
2012-12-12,52.110001000000004
2012-12-13,52.150002
2012-12-14,52.200001
2012-12-17,52.279999
2012-12-18,52.43
2012-12-19,52.790001000000004
2012-12-20,52.110001000000004
2012-12-21,52.450001
2012-12-24,52.419998
2012-12-26,51.400002
2012-12-27,51.779999
2012-12-28,52.16
2012-12-31,53.5
2013-01-02,53.630001
2013-01-03,55.27
2013-01-04,54.73
2013-01-07,54.43
2013-01-08,53.91
2013-01-09,54.040001000000004
2013-01-10,54.880001
2013-01-11,53.84
2013-01-14,53.830002
2013-01-15,55.41
2013-01-16,55.950001
2013-01-17,55.650002
2013-01-18,55.52
2013-01-22,55.380001
2013-01-23,55.330002
2013-01-24,55.669998
2013-01-25,56.049999
2013-01-28,55.529999
2013-01-29,55.68
2013-01-30,55.59
2013-01-31,55.23
2013-02-01,55.119999
2013-02-04,54.5
2013-02-05,55.110001000000004
2013-02-06,55.27
2013-02-07,54.91
2013-02-08,55.82
2013-02-11,55.369999
2013-02-12,54.98
2013-02-13,55.220001
2013-02-14,55.25
2013-02-15,55.400002
2013-02-19,56.470001
2013-02-20,55.150002
2013-02-21,54.52
2013-02-22,53.990002000000004
2013-02-25,52.700001
2013-02-26,52.529999
2013-02-27,53.900002
2013-02-28,54.220001
2013-03-01,54.07
2013-03-04,53.82
2013-03-05,54.369999
2013-03-06,54.380001
2013-03-07,53.990002000000004
2013-03-08,54.720001
2013-03-11,54.27
2013-03-12,53.950001
2013-03-13,54.290001000000004
2013-03-14,54.290001000000004
2013-03-15,53.990002000000004
2013-03-18,53.490002000000004
2013-03-19,52.450001
2013-03-20,53.150002
2013-03-21,52.900002
2013-03-22,53.32
2013-03-25,53.799999
2013-03-26,54.279999
2013-03-27,54.5
2013-03-28,55.23
2013-04-01,54.450001
2013-04-02,54.990002000000004
2013-04-03,54.700001
2013-04-04,55.470001
2013-04-05,55.459998999999996
2013-04-08,55.299999
2013-04-09,54.84
2013-04-10,55.810001
2013-04-11,57.040001000000004
2013-04-12,56.82
2013-04-15,55.130001
2013-04-16,56.169998
2013-04-17,55.389998999999996
2013-04-18,54.82
2013-04-19,54.900002
2013-04-22,55.139998999999996
2013-04-23,55.189999
2013-04-24,55.259997999999996
2013-04-25,56.450001
2013-04-26,56.709998999999996
2013-04-29,56.540001000000004
2013-04-30,56.59
2013-05-01,56.150002
2013-05-02,57.029999
2013-05-03,58.209998999999996
2013-05-06,58.09
2013-05-07,58.59
2013-05-08,59.0
2013-05-09,58.490002000000004
2013-05-10,59.169998
2013-05-13,60.490002000000004
2013-05-14,61.240002000000004
2013-05-15,61.439999
2013-05-16,61.130001
2013-05-17,60.68
2013-05-20,60.48
2013-05-21,60.709998999999996
2013-05-22,60.16
2013-05-23,60.16
2013-05-24,59.869999
2013-05-28,59.959998999999996
2013-05-29,59.259997999999996
2013-05-30,59.139998999999996
2013-05-31,58.82
2013-06-03,59.330002
2013-06-04,59.389998999999996
2013-06-05,58.02
2013-06-06,58.439999
2013-06-07,59.52
2013-06-10,59.419998
2013-06-11,58.959998999999996
2013-06-12,58.240002000000004
2013-06-13,59.459998999999996
2013-06-14,58.939999
2013-06-17,59.09
2013-06-18,59.639998999999996
2013-06-19,58.900002
2013-06-20,57.759997999999996
2013-06-21,58.200001
2013-06-24,57.450001
2013-06-25,58.669998
2013-06-26,59.400002
2013-06-27,59.560001
2013-06-28,59.939999
2013-07-01,61.209998999999996
2013-07-02,60.720001
2013-07-03,61.029999
2013-07-05,62.040001000000004
2013-07-08,62.610001000000004
2013-07-09,62.669998
2013-07-10,62.59
2013-07-11,62.650002
2013-07-12,62.259997999999996
2013-07-15,62.09
2013-07-16,62.02
2013-07-17,61.619999
2013-07-18,61.610001000000004
2013-07-19,61.560001
2013-07-22,62.07
2013-07-23,61.509997999999996
2013-07-24,61.459998999999996
2013-07-25,61.439999
2013-07-26,61.52
2013-07-29,61.630001
2013-07-30,61.27
2013-07-31,61.240002000000004
2013-08-01,62.169998
2013-08-02,61.990002000000004
2013-08-05,62.07
2013-08-06,59.810001
2013-08-07,58.900002
2013-08-08,59.599998
2013-08-09,58.790001000000004
2013-08-12,60.790001000000004
2013-08-13,60.18
2013-08-14,59.540001000000004
2013-08-15,59.330002
2013-08-16,56.43
2013-08-19,56.259997999999996
2013-08-20,57.099998
2013-08-21,56.75
2013-08-22,57.169998
2013-08-23,57.279999
2013-08-26,57.299999
2013-08-27,56.619999
2013-08-28,56.529999
2013-08-29,55.98
2013-08-30,55.73
2013-09-03,55.490002000000004
2013-09-04,56.119999
2013-09-05,56.189999
2013-09-06,55.919998
2013-09-09,56.580002
2013-09-10,57.099998
2013-09-11,57.220001
2013-09-12,57.029999
2013-09-13,57.279999
2013-09-16,57.98
2013-09-17,58.18
2013-09-18,58.029999
2013-09-19,57.549999
2013-09-20,57.0
2013-09-23,56.630001
2013-09-24,56.41
2013-09-25,55.810001
2013-09-26,56.580002
2013-09-27,56.450001
2013-09-30,56.200001
2013-10-01,55.950001
2013-10-02,56.799999
2013-10-03,56.84
2013-10-04,57.130001
2013-10-07,56.639998999999996
2013-10-08,55.619999
2013-10-09,55.77
2013-10-10,56.73
2013-10-11,56.84
2013-10-14,56.93
2013-10-15,56.939999
2013-10-16,58.209998999999996
2013-10-17,58.650002
2013-10-18,58.740002000000004
2013-10-21,58.84
2013-10-22,59.029999
2013-10-23,58.869999
2013-10-24,59.080002
2013-10-25,59.27
2013-10-28,60.150002
2013-10-29,60.459998999999996
2013-10-30,60.380001
2013-10-31,60.470001
2013-11-01,59.970001
2013-11-04,60.459998999999996
2013-11-05,60.34
2013-11-06,60.509997999999996
2013-11-07,60.32
2013-11-08,61.02
2013-11-11,61.84
2013-11-12,61.82
2013-11-13,63.380001
2013-11-14,63.43
2013-11-15,62.799999
2013-11-18,62.48
2013-11-19,61.869999
2013-11-20,61.759997999999996
2013-11-21,62.139998999999996
2013-11-22,62.099998
2013-11-25,62.549999
2013-11-26,62.900002
2013-11-27,62.709998999999996
2013-11-29,62.209998999999996
2013-12-02,61.790001000000004
2013-12-03,61.869999
2013-12-04,61.349998
2013-12-05,61.049999
2013-12-06,60.360001000000004
2013-12-09,60.700001
2013-12-10,61.27
2013-12-11,60.790001000000004
2013-12-12,60.369999
2013-12-13,60.09
2013-12-16,60.549999
2013-12-17,59.830002
2013-12-18,60.34
2013-12-19,60.240002000000004
2013-12-20,61.189999
2013-12-23,61.540001000000004
2013-12-24,61.599998
2013-12-26,61.610001000000004
2013-12-27,61.419998
2013-12-30,61.849998
2013-12-31,61.799999
2014-01-02,61.950001
2014-01-03,62.169998
2014-01-06,61.41
2014-01-07,60.759997999999996
2014-01-08,60.490002000000004
2014-01-09,61.490002000000004
2014-01-10,61.110001000000004
2014-01-13,59.490002000000004
2014-01-14,59.75
2014-01-15,60.869999
2014-01-16,60.110001000000004
2014-01-17,59.93
2014-01-21,59.66
2014-01-22,59.400002
2014-01-23,59.060001
2014-01-24,58.16
2014-01-27,57.82
2014-01-28,58.23
2014-01-29,56.700001
2014-01-30,57.330002
2014-01-31,57.450001
2014-02-03,55.709998999999996
2014-02-04,55.380001
2014-02-05,57.099998
2014-02-06,58.700001
2014-02-07,58.790001000000004
2014-02-10,58.549999
2014-02-11,58.919998
2014-02-12,58.259997999999996
2014-02-13,58.560001
2014-02-14,58.470001
2014-02-18,58.919998
2014-02-19,58.880001
2014-02-20,59.439999
2014-02-21,59.240002000000004
2014-02-24,58.610001000000004
2014-02-25,59.23
2014-02-26,60.919998
2014-02-27,61.369999
2014-02-28,61.48
2014-03-03,61.209998999999996
2014-03-04,61.650002
2014-03-05,61.580002
2014-03-06,61.580002
2014-03-07,62.41
2014-03-10,62.630001
2014-03-11,62.279999
2014-03-12,62.200001
2014-03-13,61.509997999999996
2014-03-14,61.330002
2014-03-17,62.09
2014-03-18,62.41
2014-03-19,62.18
2014-03-20,62.360001000000004
2014-03-21,62.5
2014-03-24,61.799999
2014-03-25,62.48
2014-03-26,61.959998999999996
2014-03-27,61.779999
2014-03-28,61.830002
2014-03-31,62.450001
2014-04-01,62.889998999999996
2014-04-02,63.630001
2014-04-03,63.369999
2014-04-04,63.470001
2014-04-07,61.759997999999996
2014-04-08,62.560001
2014-04-09,62.830002
2014-04-10,61.52
2014-04-11,60.459998999999996
2014-04-14,60.52
2014-04-15,60.98
2014-04-16,61.459998999999996
2014-04-17,60.84
2014-04-21,60.57
2014-04-22,60.82
2014-04-23,61.889998999999996
2014-04-24,62.029999
2014-04-25,61.48
2014-04-28,62.41
2014-04-29,62.169998
2014-04-30,61.279999
2014-05-01,61.5
2014-05-02,62.02
2014-05-05,61.529999
2014-05-06,60.619999
2014-05-07,60.669998
2014-05-08,61.279999
2014-05-09,61.470001
2014-05-12,62.759997999999996
2014-05-13,62.619999
2014-05-14,61.880001
2014-05-15,61.490002000000004
2014-05-16,70.550003
2014-05-19,68.41999799999999
2014-05-20,67.459999
2014-05-21,67.510002
2014-05-22,67.529999
2014-05-23,67.849998
2014-05-27,67.91999799999999
2014-05-28,67.449997
2014-05-29,67.779999
2014-05-30,68.059998
2014-06-02,68.209999
2014-06-03,68.029999
2014-06-04,68.290001
2014-06-05,68.32
2014-06-06,68.790001
2014-06-09,68.650002
2014-06-10,68.57
2014-06-11,67.910004
2014-06-12,67.269997
2014-06-13,67.889999
2014-06-16,67.860001
2014-06-17,67.800003
2014-06-18,68.300003
2014-06-19,68.360001
2014-06-20,68.089996
2014-06-23,67.730003
2014-06-24,67.849998
2014-06-25,67.510002
2014-06-26,67.629997
2014-06-27,67.989998
2014-06-30,67.93
2014-07-01,68.690002
2014-07-02,68.589996
2014-07-03,69.290001
2014-07-07,69.410004
2014-07-08,69.800003
2014-07-09,70.139999
2014-07-10,69.18
2014-07-11,68.75
2014-07-14,68.760002
2014-07-15,68.050003
2014-07-16,68.160004
2014-07-17,67.400002
2014-07-18,67.980003
2014-07-21,67.629997
2014-07-22,67.739998
2014-07-23,67.760002
2014-07-24,68.760002
2014-07-25,68.08000200000001
2014-07-28,68.989998
2014-07-29,68.900002
2014-07-30,70.190002
2014-07-31,69.230003
2014-08-01,68.949997
2014-08-04,69.550003
2014-08-05,68.639999
2014-08-06,69.339996
2014-08-07,68.599998
2014-08-08,69.940002
2014-08-11,69.160004
2014-08-12,68.709999
2014-08-13,68.120003
2014-08-14,68.690002
2014-08-15,65.110001
2014-08-18,66.120003
2014-08-19,67.470001
2014-08-20,68.389999
2014-08-21,68.93
2014-08-22,69.449997
2014-08-25,69.760002
2014-08-26,70.209999
2014-08-27,70.010002
2014-08-28,69.639999
2014-08-29,69.25
2014-09-02,69.150002
2014-09-03,69.639999
2014-09-04,70.43
2014-09-05,70.629997
2014-09-08,69.980003
2014-09-09,69.349998
2014-09-10,68.769997
2014-09-11,68.970001
2014-09-12,69.08000200000001
2014-09-15,68.910004
2014-09-16,69.489998
2014-09-17,69.370003
2014-09-18,69.269997
2014-09-19,69.379997
2014-09-22,68.33000200000001
2014-09-23,67.660004
2014-09-24,69.16999799999999
2014-09-25,68.410004
2014-09-26,68.940002
2014-09-29,68.660004
2014-09-30,68.370003
2014-10-01,67.58000200000001
2014-10-02,68.83000200000001
2014-10-03,70.290001
2014-10-06,69.940002
2014-10-07,69.300003
2014-10-08,70.650002
2014-10-09,69.82
2014-10-10,70.040001
2014-10-13,69.040001
2014-10-14,69.809998
2014-10-15,68.510002
2014-10-16,68.33000200000001
2014-10-17,68.980003
2014-10-20,70.059998
2014-10-21,71.629997
2014-10-22,71.040001
2014-10-23,71.769997
2014-10-24,71.199997
2014-10-27,71.68
2014-10-28,71.260002
2014-10-29,71.379997
2014-10-30,72.410004
2014-10-31,72.610001
2014-11-03,72.540001
2014-11-04,72.029999
2014-11-05,72.260002
2014-11-06,73.68
2014-11-07,73.43
2014-11-10,72.389999
2014-11-11,70.480003
2014-11-12,72.849998
2014-11-13,73.25
2014-11-14,74.16999799999999
2014-11-17,73.269997
2014-11-18,73.519997
2014-11-19,73.809998
2014-11-20,74.970001
2014-11-21,75.089996
2014-11-24,76.260002
2014-11-25,75.889999
2014-11-26,75.410004
2014-11-28,76.360001
2014-12-01,75.650002
2014-12-02,75.769997
2014-12-03,76.33000200000001
2014-12-04,75.699997
2014-12-05,75.550003
2014-12-08,74.57
2014-12-09,74.639999
2014-12-10,73.389999
2014-12-11,74.190002
2014-12-12,74.650002
2014-12-15,75.43
2014-12-16,74.839996
2014-12-17,75.769997
2014-12-18,77.519997
2014-12-19,77.099998
2014-12-22,77.519997
2014-12-23,78.720001
2014-12-24,78.139999
2014-12-26,78.16999799999999
2014-12-29,79.18
2014-12-30,78.760002
2014-12-31,79.389999
2015-01-02,78.370003
2015-01-05,77.279999
2015-01-06,76.790001
2015-01-07,79.41999799999999
2015-01-08,79.779999
2015-01-09,78.5
2015-01-12,78.379997
2015-01-13,77.949997
2015-01-14,77.040001
2015-01-15,75.779999
2015-01-16,76.889999
2015-01-20,75.709999
2015-01-21,75.970001
2015-01-22,77.400002
2015-01-23,77.08000200000001
2015-01-26,77.989998
2015-01-27,78.720001
2015-01-28,77.860001
2015-01-29,78.269997
2015-01-30,76.199997
2015-02-02,76.57
2015-02-03,78.889999
2015-02-04,78.900002
2015-02-05,78.760002
2015-02-06,78.5
2015-02-09,78.519997
2015-02-10,79.260002
2015-02-11,79.029999
2015-02-12,79.370003
2015-02-13,79.410004
2015-02-17,78.900002
2015-02-18,78.050003
2015-02-19,77.139999
2015-02-20,81.739998
2015-02-23,81.110001
2015-02-24,80.559998
2015-02-25,81.190002
2015-02-26,80.849998
2015-02-27,80.43
2015-03-02,80.68
2015-03-03,79.970001
2015-03-04,79.949997
2015-03-05,80.650002
2015-03-06,80.860001
2015-03-09,80.339996
2015-03-10,79.440002
2015-03-11,79.269997
2015-03-12,80.279999
2015-03-13,80.360001
2015-03-16,80.230003
2015-03-17,80.209999
2015-03-18,80.489998
2015-03-19,81.199997
2015-03-20,82.32
2015-03-23,81.989998
2015-03-24,81.629997
2015-03-25,79.870003
2015-03-26,79.139999
2015-03-27,79.730003
2015-03-30,80.019997
2015-03-31,80.32
2015-04-01,79.550003
2015-04-02,79.959999
2015-04-06,80.290001
2015-04-07,79.860001
2015-04-08,80.5
2015-04-09,80.010002
2015-04-10,80.239998
2015-04-13,80.050003
2015-04-14,79.190002
2015-04-15,78.160004
2015-04-16,78.5
2015-04-17,76.43
2015-04-20,76.699997
2015-04-21,77.610001
2015-04-22,78.010002
2015-04-23,78.489998
2015-04-24,78.160004
2015-04-27,77.120003
2015-04-28,77.339996
2015-04-29,76.620003
2015-04-30,75.559998
2015-05-01,76.099998
2015-05-04,76.040001
2015-05-05,75.43
2015-05-06,75.440002
2015-05-07,76.779999
2015-05-08,77.269997
2015-05-11,76.970001
2015-05-12,76.940002
2015-05-13,76.16999799999999
2015-05-14,74.150002
2015-05-15,74.800003
2015-05-18,75.160004
2015-05-19,74.470001
2015-05-20,74.709999
2015-05-21,75.33000200000001
2015-05-22,75.230003
2015-05-26,74.389999
2015-05-27,73.980003
2015-05-28,73.629997
2015-05-29,72.639999
2015-06-01,73.25
2015-06-02,73.559998
2015-06-03,74.279999
2015-06-04,73.32
2015-06-05,73.58000200000001
2015-06-08,73.389999
2015-06-09,73.160004
2015-06-10,73.610001
2015-06-11,73.620003
2015-06-12,73.980003
2015-06-15,73.150002
2015-06-16,73.360001
2015-06-17,75.120003
2015-06-18,75.550003
2015-06-19,75.220001
2015-06-22,75.440002
2015-06-23,76.019997
2015-06-24,75.870003
2015-06-25,75.43
2015-06-26,76.199997
2015-06-29,74.300003
2015-06-30,74.5
2015-07-01,75.300003
2015-07-02,75.120003
2015-07-06,75.279999
2015-07-07,77.959999
2015-07-08,76.349998
2015-07-09,76.470001
2015-07-10,77.379997
2015-07-13,78.029999
2015-07-14,78.010002
2015-07-15,78.650002
2015-07-16,79.519997
2015-07-17,78.660004
2015-07-20,78.900002
2015-07-21,78.279999
2015-07-22,78.989998
2015-07-23,78.019997
2015-07-24,77.199997
2015-07-27,77.33000200000001
2015-07-28,76.290001
2015-07-29,76.300003
2015-07-30,76.339996
2015-07-31,76.309998
2015-08-03,75.91999799999999
2015-08-04,76.260002
2015-08-05,75.510002
2015-08-06,74.480003
2015-08-07,74.910004
2015-08-10,75.989998
2015-08-11,76.239998
2015-08-12,75.510002
2015-08-13,74.91999799999999
2015-08-14,78.129997
2015-08-17,79.040001
2015-08-18,78.709999
2015-08-19,78.699997
2015-08-20,77.720001
2015-08-21,75.190002
2015-08-24,72.110001
2015-08-25,71.33000200000001
2015-08-26,73.800003
2015-08-27,73.32
2015-08-28,73.360001
2015-08-31,72.879997
2015-09-01,71.660004
2015-09-02,72.900002
2015-09-03,73.459999
2015-09-04,72.900002
2015-09-08,74.41999799999999
2015-09-09,73.190002
2015-09-10,73.760002
2015-09-11,73.599998
2015-09-14,73.18
2015-09-15,73.83000200000001
2015-09-16,74.300003
