Date,K
1977-10-21,2.875
1977-10-24,2.828125
1977-10-25,2.765625
1977-10-26,2.796875
1977-10-27,2.734375
1977-10-28,2.75
1977-10-31,2.703125
1977-11-01,2.671875
1977-11-02,2.640625
1977-11-03,2.640625
1977-11-04,2.671875
1977-11-07,2.671875
1977-11-08,2.671875
1977-11-09,2.671875
1977-11-10,2.671875
1977-11-11,2.671875
1977-11-14,2.671875
1977-11-15,2.625
1977-11-16,2.65625
1977-11-17,2.671875
1977-11-18,2.71875
1977-11-21,2.71875
1977-11-22,2.75
1977-11-23,2.796875
1977-11-25,2.828125
1977-11-28,2.859375
1977-11-29,2.84375
1977-11-30,2.90625
1977-12-01,2.921875
1977-12-02,2.921875
1977-12-05,2.875
1977-12-06,2.859375
1977-12-07,2.875
1977-12-08,2.890625
1977-12-09,2.890625
1977-12-12,2.859375
1977-12-13,2.875
1977-12-14,2.859375
1977-12-15,2.84375
1977-12-16,2.84375
1977-12-19,2.8125
1977-12-20,2.828125
1977-12-21,2.859375
1977-12-22,2.953125
1977-12-23,3.015625
1977-12-27,3.03125
1977-12-28,3.03125
1977-12-29,3.078125
1977-12-30,3.046875
1978-01-03,3.0
1978-01-04,2.984375
1978-01-05,2.984375
1978-01-06,2.984375
1978-01-09,2.953125
1978-01-10,2.953125
1978-01-11,2.96875
1978-01-12,2.96875
1978-01-13,2.984375
1978-01-16,2.96875
1978-01-17,2.921875
1978-01-18,2.90625
1978-01-19,2.890625
1978-01-20,2.90625
1978-01-23,2.859375
1978-01-24,2.796875
1978-01-25,2.78125
1978-01-26,2.796875
1978-01-27,2.734375
1978-01-30,2.78125
1978-01-31,2.78125
1978-02-01,2.8125
1978-02-02,2.84375
1978-02-03,2.78125
1978-02-06,2.8125
1978-02-07,2.8125
1978-02-08,2.875
1978-02-09,2.875
1978-02-10,2.90625
1978-02-13,2.90625
1978-02-14,2.90625
1978-02-15,2.90625
1978-02-16,2.90625
1978-02-17,2.9375
1978-02-21,2.921875
1978-02-22,2.890625
1978-02-23,2.96875
1978-02-24,2.9375
1978-02-27,2.921875
1978-02-28,2.8125
1978-03-01,2.828125
1978-03-02,2.84375
1978-03-03,2.84375
1978-03-06,2.875
1978-03-07,2.828125
1978-03-08,2.859375
1978-03-09,2.875
1978-03-10,2.8125
1978-03-13,2.828125
1978-03-14,2.875
1978-03-15,2.875
1978-03-16,2.875
1978-03-17,2.90625
1978-03-20,2.875
1978-03-21,2.875
1978-03-22,2.8125
1978-03-23,2.796875
1978-03-27,2.75
1978-03-28,2.78125
1978-03-29,2.78125
1978-03-30,2.796875
1978-03-31,2.796875
1978-04-03,2.703125
1978-04-04,2.734375
1978-04-05,2.78125
1978-04-06,2.78125
1978-04-07,2.78125
1978-04-10,2.8125
1978-04-11,2.78125
1978-04-12,2.796875
1978-04-13,2.796875
1978-04-14,2.859375
1978-04-17,2.890625
1978-04-18,2.84375
1978-04-19,2.796875
1978-04-20,2.75
1978-04-21,2.71875
1978-04-24,2.703125
1978-04-25,2.640625
1978-04-26,2.65625
1978-04-27,2.65625
1978-04-28,2.6875
1978-05-01,2.828125
1978-05-02,2.859375
1978-05-03,2.875
1978-05-04,2.90625
1978-05-05,2.921875
1978-05-08,2.90625
1978-05-09,2.90625
1978-05-10,2.890625
1978-05-11,2.921875
1978-05-12,2.921875
1978-05-15,2.953125
1978-05-16,2.9375
1978-05-17,2.96875
1978-05-18,2.859375
1978-05-19,2.90625
1978-05-22,2.90625
1978-05-23,2.84375
1978-05-24,2.828125
1978-05-25,2.8125
1978-05-26,2.796875
1978-05-30,2.75
1978-05-31,2.75
1978-06-01,2.765625
1978-06-02,2.75
1978-06-05,2.75
1978-06-06,2.75
1978-06-07,2.71875
1978-06-08,2.75
1978-06-09,2.75
1978-06-12,2.796875
1978-06-13,2.8125
1978-06-14,2.890625
1978-06-15,2.9375
1978-06-16,2.9375
1978-06-19,2.9375
1978-06-20,2.921875
1978-06-21,2.90625
1978-06-22,2.953125
1978-06-23,2.921875
1978-06-26,2.875
1978-06-27,2.875
1978-06-28,2.859375
1978-06-29,2.84375
1978-06-30,2.875
1978-07-03,2.859375
1978-07-05,2.8125
1978-07-06,2.8125
1978-07-07,2.84375
1978-07-10,2.84375
1978-07-11,2.890625
1978-07-12,2.890625
1978-07-13,2.890625
1978-07-14,2.828125
1978-07-17,2.875
1978-07-18,2.84375
1978-07-19,2.828125
1978-07-20,2.828125
1978-07-21,2.8125
1978-07-24,2.8125
1978-07-25,2.828125
1978-07-26,2.90625
1978-07-27,2.859375
1978-07-28,2.890625
1978-07-31,2.890625
1978-08-01,2.90625
1978-08-02,2.859375
1978-08-03,2.890625
1978-08-04,2.796875
1978-08-07,2.75
1978-08-08,2.84375
1978-08-09,2.71875
1978-08-10,2.6875
1978-08-11,2.640625
1978-08-14,2.703125
1978-08-15,2.703125
1978-08-16,2.75
1978-08-17,2.71875
1978-08-18,2.6875
1978-08-21,2.703125
1978-08-22,2.71875
1978-08-23,2.671875
1978-08-24,2.703125
1978-08-25,2.703125
1978-08-28,2.671875
1978-08-29,2.65625
1978-08-30,2.671875
1978-08-31,2.703125
1978-09-01,2.671875
1978-09-05,2.671875
1978-09-06,2.703125
1978-09-07,2.703125
1978-09-08,2.65625
1978-09-11,2.703125
1978-09-12,2.640625
1978-09-13,2.6875
1978-09-14,2.734375
1978-09-15,2.734375
1978-09-18,2.71875
1978-09-19,2.703125
1978-09-20,2.65625
1978-09-21,2.671875
1978-09-22,2.65625
1978-09-25,2.671875
1978-09-26,2.703125
1978-09-27,2.734375
1978-09-28,2.734375
1978-09-29,2.734375
1978-10-02,2.6875
1978-10-03,2.703125
1978-10-04,2.6875
1978-10-05,2.671875
1978-10-06,2.65625
1978-10-09,2.671875
1978-10-10,2.65625
1978-10-11,2.65625
1978-10-12,2.640625
1978-10-13,2.625
1978-10-16,2.625
1978-10-17,2.625
1978-10-18,2.609375
1978-10-19,2.59375
1978-10-20,2.5625
1978-10-23,2.515625
1978-10-24,2.5625
1978-10-25,2.53125
1978-10-26,2.53125
1978-10-27,2.46875
1978-10-30,2.46875
1978-10-31,2.453125
1978-11-01,2.46875
1978-11-02,2.421875
1978-11-03,2.484375
1978-11-06,2.421875
1978-11-07,2.46875
1978-11-08,2.4375
1978-11-09,2.453125
1978-11-10,2.4375
1978-11-13,2.375
1978-11-14,2.3125
1978-11-15,2.296875
1978-11-16,2.265625
1978-11-17,2.28125
1978-11-20,2.296875
1978-11-21,2.3125
1978-11-22,2.28125
1978-11-24,2.25
1978-11-27,2.265625
1978-11-28,2.28125
1978-11-29,2.265625
1978-11-30,2.25
1978-12-01,2.265625
1978-12-04,2.25
1978-12-05,2.265625
1978-12-06,2.234375
1978-12-07,2.25
1978-12-08,2.234375
1978-12-11,2.203125
1978-12-12,2.21875
1978-12-13,2.21875
1978-12-14,2.1875
1978-12-15,2.171875
1978-12-18,2.125
1978-12-19,2.15625
1978-12-20,2.1875
1978-12-21,2.140625
1978-12-22,2.203125
1978-12-26,2.21875
1978-12-27,2.203125
1978-12-28,2.21875
1978-12-29,2.296875
1979-01-02,2.3125
1979-01-03,2.359375
1979-01-04,2.375
1979-01-05,2.359375
1979-01-08,2.375
1979-01-09,2.390625
1979-01-10,2.40625
1979-01-11,2.421875
1979-01-12,2.4375
1979-01-15,2.421875
1979-01-16,2.359375
1979-01-17,2.34375
1979-01-18,2.328125
1979-01-19,2.359375
1979-01-22,2.34375
1979-01-23,2.359375
1979-01-24,2.359375
1979-01-25,2.375
1979-01-26,2.375
1979-01-29,2.359375
1979-01-30,2.390625
1979-01-31,2.359375
1979-02-01,2.359375
1979-02-02,2.25
1979-02-05,2.265625
1979-02-06,2.25
1979-02-07,2.203125
1979-02-08,2.234375
1979-02-09,2.234375
1979-02-12,2.25
1979-02-13,2.265625
1979-02-14,2.25
1979-02-15,2.25
1979-02-16,2.25
1979-02-20,2.296875
1979-02-21,2.328125
1979-02-22,2.328125
1979-02-23,2.265625
1979-02-26,2.28125
1979-02-27,2.25
1979-02-28,2.234375
1979-03-01,2.234375
1979-03-02,2.21875
1979-03-05,2.234375
1979-03-06,2.21875
1979-03-07,2.25
1979-03-08,2.265625
1979-03-09,2.25
1979-03-12,2.28125
1979-03-13,2.25
1979-03-14,2.296875
1979-03-15,2.296875
1979-03-16,2.265625
1979-03-19,2.296875
1979-03-20,2.25
1979-03-21,2.296875
1979-03-22,2.3125
1979-03-23,2.3125
1979-03-26,2.3125
1979-03-27,2.328125
1979-03-28,2.34375
1979-03-29,2.390625
1979-03-30,2.4375
1979-04-02,2.421875
1979-04-03,2.4375
1979-04-04,2.421875
1979-04-05,2.375
1979-04-06,2.375
1979-04-09,2.375
1979-04-10,2.375
1979-04-11,2.34375
1979-04-12,2.34375
1979-04-16,2.296875
1979-04-17,2.25
1979-04-18,2.25
1979-04-19,2.28125
1979-04-20,2.296875
1979-04-23,2.3125
1979-04-24,2.296875
1979-04-25,2.328125
1979-04-26,2.3125
1979-04-27,2.3125
1979-04-30,2.34375
1979-05-01,2.34375
1979-05-02,2.34375
1979-05-03,2.328125
1979-05-04,2.28125
1979-05-07,2.28125
1979-05-08,2.296875
1979-05-09,2.296875
1979-05-10,2.28125
1979-05-11,2.3125
1979-05-14,2.25
1979-05-15,2.28125
1979-05-16,2.25
1979-05-17,2.296875
1979-05-18,2.296875
1979-05-21,2.34375
1979-05-22,2.3125
1979-05-23,2.296875
1979-05-24,2.328125
1979-05-25,2.34375
1979-05-29,2.359375
1979-05-30,2.3125
1979-05-31,2.328125
1979-06-01,2.328125
1979-06-04,2.265625
1979-06-05,2.3125
1979-06-06,2.296875
1979-06-07,2.359375
1979-06-08,2.3125
1979-06-11,2.3125
1979-06-12,2.328125
1979-06-13,2.328125
1979-06-14,2.34375
1979-06-15,2.34375
1979-06-18,2.359375
1979-06-19,2.390625
1979-06-20,2.375
1979-06-21,2.40625
1979-06-22,2.40625
1979-06-25,2.390625
1979-06-26,2.421875
1979-06-27,2.421875
1979-06-28,2.421875
1979-06-29,2.421875
1979-07-02,2.46875
1979-07-03,2.5
1979-07-05,2.5
1979-07-06,2.5
1979-07-09,2.5
1979-07-10,2.515625
1979-07-11,2.515625
1979-07-12,2.5
1979-07-13,2.484375
1979-07-16,2.46875
1979-07-17,2.484375
1979-07-18,2.5
1979-07-19,2.484375
1979-07-20,2.484375
1979-07-23,2.484375
1979-07-24,2.515625
1979-07-25,2.546875
1979-07-26,2.53125
1979-07-27,2.53125
1979-07-30,2.515625
1979-07-31,2.515625
1979-08-01,2.53125
1979-08-02,2.546875
1979-08-03,2.53125
1979-08-06,2.515625
1979-08-07,2.53125
1979-08-08,2.5625
1979-08-09,2.578125
1979-08-10,2.5625
1979-08-13,2.609375
1979-08-14,2.6875
1979-08-15,2.6875
1979-08-16,2.609375
1979-08-17,2.609375
1979-08-20,2.6875
1979-08-21,2.671875
1979-08-22,2.65625
1979-08-23,2.59375
1979-08-24,2.59375
1979-08-27,2.609375
1979-08-28,2.609375
1979-08-29,2.59375
1979-08-30,2.609375
1979-08-31,2.578125
1979-09-04,2.5625
1979-09-05,2.5
1979-09-06,2.53125
1979-09-07,2.53125
1979-09-10,2.546875
1979-09-11,2.59375
1979-09-12,2.578125
1979-09-13,2.578125
1979-09-14,2.5625
1979-09-17,2.578125
1979-09-18,2.5625
1979-09-19,2.59375
1979-09-20,2.59375
1979-09-21,2.53125
1979-09-24,2.515625
1979-09-25,2.546875
1979-09-26,2.515625
1979-09-27,2.5625
1979-09-28,2.5
1979-10-01,2.484375
1979-10-02,2.515625
1979-10-03,2.4375
1979-10-04,2.46875
1979-10-05,2.453125
1979-10-08,2.453125
1979-10-09,2.390625
1979-10-10,2.421875
1979-10-11,2.421875
1979-10-12,2.40625
1979-10-15,2.28125
1979-10-16,2.328125
1979-10-17,2.3125
1979-10-18,2.3125
1979-10-19,2.265625
1979-10-22,2.234375
1979-10-23,2.234375
1979-10-24,2.234375
1979-10-25,2.171875
1979-10-26,2.203125
1979-10-29,2.234375
1979-10-30,2.234375
1979-10-31,2.234375
1979-11-01,2.25
1979-11-02,2.28125
1979-11-05,2.28125
1979-11-06,2.265625
1979-11-07,2.28125
1979-11-08,2.328125
1979-11-09,2.359375
1979-11-12,2.390625
1979-11-13,2.3125
1979-11-14,2.3125
1979-11-15,2.3125
1979-11-16,2.34375
1979-11-19,2.359375
1979-11-20,2.390625
1979-11-21,2.34375
1979-11-23,2.421875
1979-11-26,2.40625
1979-11-27,2.421875
1979-11-28,2.453125
1979-11-29,2.4375
1979-11-30,2.359375
1979-12-03,2.328125
1979-12-04,2.34375
1979-12-05,2.390625
1979-12-06,2.421875
1979-12-07,2.375
1979-12-10,2.390625
1979-12-11,2.390625
1979-12-12,2.40625
1979-12-13,2.375
1979-12-14,2.34375
1979-12-17,2.375
1979-12-18,2.390625
1979-12-19,2.328125
1979-12-20,2.328125
1979-12-21,2.328125
1979-12-24,2.328125
1979-12-26,2.359375
1979-12-27,2.359375
1979-12-28,2.359375
1979-12-31,2.359375
1980-01-02,2.34375
1980-01-03,2.296875
1980-01-04,2.28125
1980-01-07,2.25
1980-01-08,2.265625
1980-01-09,2.28125
1980-01-10,2.296875
1980-01-11,2.34375
1980-01-14,2.359375
1980-01-15,2.359375
1980-01-16,2.28125
1980-01-17,2.296875
1980-01-18,2.328125
1980-01-21,2.296875
1980-01-22,2.265625
1980-01-23,2.3125
1980-01-24,2.3125
1980-01-25,2.328125
1980-01-28,2.296875
1980-01-29,2.28125
1980-01-30,2.296875
1980-01-31,2.234375
1980-02-01,2.234375
1980-02-04,2.28125
1980-02-05,2.265625
1980-02-06,2.28125
1980-02-07,2.3125
1980-02-08,2.28125
1980-02-11,2.25
1980-02-12,2.234375
1980-02-13,2.28125
1980-02-14,2.28125
1980-02-15,2.21875
1980-02-19,2.203125
1980-02-20,2.203125
1980-02-21,2.1875
1980-02-22,2.203125
1980-02-25,2.171875
1980-02-26,2.15625
1980-02-27,2.171875
1980-02-28,2.171875
1980-02-29,2.1875
1980-03-03,2.15625
1980-03-04,2.140625
1980-03-05,2.0625
1980-03-06,2.0
1980-03-07,1.96875
1980-03-10,1.984375
1980-03-11,2.0
1980-03-12,2.015625
1980-03-13,2.03125
1980-03-14,2.03125
1980-03-17,2.03125
1980-03-18,2.125
1980-03-19,2.125
1980-03-20,2.078125
1980-03-21,1.984375
1980-03-24,1.984375
1980-03-25,1.984375
1980-03-26,2.0
1980-03-27,2.0
1980-03-28,2.046875
1980-03-31,2.03125
1980-04-01,2.03125
1980-04-02,2.015625
1980-04-03,2.0625
1980-04-07,2.046875
1980-04-08,2.09375
1980-04-09,2.078125
1980-04-10,2.078125
1980-04-11,2.109375
1980-04-14,2.078125
1980-04-15,2.09375
1980-04-16,2.125
1980-04-17,2.125
1980-04-18,2.125
1980-04-21,2.078125
1980-04-22,2.140625
1980-04-23,2.140625
1980-04-24,2.1875
1980-04-25,2.21875
1980-04-28,2.28125
1980-04-29,2.25
1980-04-30,2.28125
1980-05-01,2.234375
1980-05-02,2.21875
1980-05-05,2.25
1980-05-06,2.265625
1980-05-07,2.375
1980-05-08,2.3125
1980-05-09,2.3125
1980-05-12,2.3125
1980-05-13,2.3125
1980-05-14,2.3125
1980-05-15,2.296875
1980-05-16,2.28125
1980-05-19,2.25
1980-05-20,2.28125
1980-05-21,2.375
1980-05-22,2.4375
1980-05-23,2.5
1980-05-27,2.4375
1980-05-28,2.4375
1980-05-29,2.40625
1980-05-30,2.453125
1980-06-02,2.390625
1980-06-03,2.390625
1980-06-04,2.390625
1980-06-05,2.375
1980-06-06,2.40625
1980-06-09,2.40625
1980-06-10,2.421875
1980-06-11,2.453125
1980-06-12,2.421875
1980-06-13,2.453125
1980-06-16,2.53125
1980-06-17,2.546875
1980-06-18,2.546875
1980-06-19,2.484375
1980-06-20,2.484375
1980-06-23,2.46875
1980-06-24,2.46875
1980-06-25,2.515625
1980-06-26,2.578125
1980-06-27,2.59375
1980-06-30,2.53125
1980-07-01,2.53125
1980-07-02,2.5625
1980-07-03,2.625
1980-07-07,2.59375
1980-07-08,2.609375
1980-07-09,2.5625
1980-07-10,2.59375
1980-07-11,2.625
1980-07-14,2.671875
1980-07-15,2.625
1980-07-16,2.59375
1980-07-17,2.609375
1980-07-18,2.625
1980-07-21,2.546875
1980-07-22,2.5625
1980-07-23,2.546875
1980-07-24,2.546875
1980-07-25,2.53125
1980-07-28,2.5
1980-07-29,2.515625
1980-07-30,2.53125
1980-07-31,2.546875
1980-08-01,2.546875
1980-08-04,2.5625
1980-08-05,2.5625
1980-08-06,2.609375
1980-08-07,2.578125
1980-08-08,2.625
1980-08-11,2.625
1980-08-12,2.59375
1980-08-13,2.578125
1980-08-14,2.53125
1980-08-15,2.5625
1980-08-18,2.5625
1980-08-19,2.578125
1980-08-20,2.546875
1980-08-21,2.578125
1980-08-22,2.5625
1980-08-25,2.546875
1980-08-26,2.5625
1980-08-27,2.546875
1980-08-28,2.46875
1980-08-29,2.484375
1980-09-02,2.5
1980-09-03,2.5
1980-09-04,2.5
1980-09-05,2.484375
1980-09-08,2.515625
1980-09-09,2.484375
1980-09-10,2.484375
1980-09-11,2.484375
1980-09-12,2.5
1980-09-15,2.515625
1980-09-16,2.515625
1980-09-17,2.546875
1980-09-18,2.53125
1980-09-19,2.546875
1980-09-22,2.578125
1980-09-23,2.53125
1980-09-24,2.53125
1980-09-25,2.5
1980-09-26,2.46875
1980-09-29,2.4375
1980-09-30,2.421875
1980-10-01,2.421875
1980-10-02,2.453125
1980-10-03,2.421875
1980-10-06,2.4375
1980-10-07,2.4375
1980-10-08,2.421875
1980-10-09,2.421875
1980-10-10,2.390625
1980-10-13,2.359375
1980-10-14,2.359375
1980-10-15,2.3125
1980-10-16,2.28125
1980-10-17,2.265625
1980-10-20,2.28125
1980-10-21,2.359375
1980-10-22,2.375
1980-10-23,2.375
1980-10-24,2.390625
1980-10-27,2.328125
1980-10-28,2.3125
1980-10-29,2.359375
1980-10-30,2.34375
1980-10-31,2.34375
1980-11-03,2.328125
1980-11-05,2.375
1980-11-06,2.328125
1980-11-07,2.328125
1980-11-10,2.3125
1980-11-11,2.328125
1980-11-12,2.3125
1980-11-13,2.28125
1980-11-14,2.3125
1980-11-17,2.328125
1980-11-18,2.359375
1980-11-19,2.34375
1980-11-20,2.359375
1980-11-21,2.3125
1980-11-24,2.328125
1980-11-25,2.328125
1980-11-26,2.3125
1980-11-28,2.28125
1980-12-01,2.3125
1980-12-02,2.25
1980-12-03,2.21875
1980-12-04,2.234375
1980-12-05,2.25
1980-12-08,2.203125
1980-12-09,2.234375
1980-12-10,2.265625
1980-12-11,2.25
1980-12-12,2.265625
1980-12-15,2.25
1980-12-16,2.234375
1980-12-17,2.25
1980-12-18,2.265625
1980-12-19,2.296875
1980-12-22,2.296875
1980-12-23,2.328125
1980-12-24,2.296875
1980-12-26,2.328125
1980-12-29,2.34375
1980-12-30,2.40625
1980-12-31,2.53125
1981-01-02,2.53125
1981-01-05,2.484375
1981-01-06,2.53125
1981-01-07,2.515625
1981-01-08,2.59375
1981-01-09,2.59375
1981-01-12,2.609375
1981-01-13,2.59375
1981-01-14,2.71875
1981-01-15,2.75
1981-01-16,2.75
1981-01-19,2.71875
1981-01-20,2.671875
1981-01-21,2.71875
1981-01-22,2.71875
1981-01-23,2.6875
1981-01-26,2.734375
1981-01-27,2.71875
1981-01-28,2.703125
1981-01-29,2.734375
1981-01-30,2.734375
1981-02-02,2.6875
1981-02-03,2.734375
1981-02-04,2.703125
1981-02-05,2.71875
1981-02-06,2.765625
1981-02-09,2.765625
1981-02-10,2.734375
1981-02-11,2.71875
1981-02-12,2.703125
1981-02-13,2.703125
1981-02-17,2.734375
1981-02-18,2.734375
1981-02-19,2.6875
1981-02-20,2.6875
1981-02-23,2.6875
1981-02-24,2.6875
1981-02-25,2.65625
1981-02-26,2.71875
1981-02-27,2.75
1981-03-02,2.796875
1981-03-03,2.765625
1981-03-04,2.8125
1981-03-05,2.8125
1981-03-06,2.796875
1981-03-09,2.828125
1981-03-10,2.828125
1981-03-11,2.859375
1981-03-12,2.875
1981-03-13,2.9375
1981-03-16,2.875
1981-03-17,3.015625
1981-03-18,3.015625
1981-03-19,2.984375
1981-03-20,3.03125
1981-03-23,3.078125
1981-03-24,3.015625
1981-03-25,3.0
1981-03-26,2.984375
1981-03-27,2.96875
1981-03-30,2.96875
1981-03-31,3.0
1981-04-01,3.015625
1981-04-02,3.015625
1981-04-03,2.96875
1981-04-06,2.9375
1981-04-07,2.9375
1981-04-08,2.921875
1981-04-09,2.921875
1981-04-10,2.96875
1981-04-13,2.875
1981-04-14,2.8125
1981-04-15,2.84375
1981-04-16,2.90625
1981-04-20,2.9375
1981-04-21,2.921875
1981-04-22,2.90625
1981-04-23,2.875
1981-04-24,2.796875
1981-04-27,2.796875
1981-04-28,2.796875
1981-04-29,2.734375
1981-04-30,2.65625
1981-05-01,2.5625
1981-05-04,2.546875
1981-05-05,2.578125
1981-05-06,2.640625
1981-05-07,2.671875
1981-05-08,2.640625
1981-05-11,2.53125
1981-05-12,2.65625
1981-05-13,2.6875
1981-05-14,2.640625
1981-05-15,2.65625
1981-05-18,2.609375
1981-05-19,2.59375
1981-05-20,2.53125
1981-05-21,2.453125
1981-05-22,2.5
1981-05-26,2.515625
1981-05-27,2.5625
1981-05-28,2.640625
1981-05-29,2.65625
1981-06-01,2.625
1981-06-02,2.65625
1981-06-03,2.65625
1981-06-04,2.703125
1981-06-05,2.703125
1981-06-08,2.71875
1981-06-09,2.765625
1981-06-10,2.75
1981-06-11,2.796875
1981-06-12,2.75
1981-06-15,2.78125
1981-06-16,2.8125
1981-06-17,2.828125
1981-06-18,2.84375
1981-06-19,2.859375
1981-06-22,2.890625
1981-06-23,2.875
1981-06-24,2.90625
1981-06-25,2.890625
1981-06-26,2.875
1981-06-29,2.84375
1981-06-30,2.71875
1981-07-01,2.703125
1981-07-02,2.703125
1981-07-06,2.625
1981-07-07,2.609375
1981-07-08,2.546875
1981-07-09,2.5
1981-07-10,2.46875
1981-07-13,2.5
1981-07-14,2.5
1981-07-15,2.484375
1981-07-16,2.5
1981-07-17,2.515625
1981-07-20,2.46875
1981-07-21,2.46875
1981-07-22,2.46875
1981-07-23,2.484375
1981-07-24,2.484375
1981-07-27,2.5
1981-07-28,2.46875
1981-07-29,2.453125
1981-07-30,2.5
1981-07-31,2.5
1981-08-03,2.484375
1981-08-04,2.484375
1981-08-05,2.484375
1981-08-06,2.484375
1981-08-07,2.484375
1981-08-10,2.46875
1981-08-11,2.46875
1981-08-12,2.484375
1981-08-13,2.484375
1981-08-14,2.5
1981-08-17,2.484375
1981-08-18,2.46875
1981-08-19,2.484375
1981-08-20,2.484375
1981-08-21,2.453125
1981-08-24,2.421875
1981-08-25,2.453125
1981-08-26,2.421875
1981-08-27,2.40625
1981-08-28,2.40625
1981-08-31,2.40625
1981-09-01,2.40625
1981-09-02,2.40625
1981-09-03,2.390625
1981-09-04,2.390625
1981-09-08,2.390625
1981-09-09,2.375
1981-09-10,2.390625
1981-09-11,2.390625
1981-09-14,2.359375
1981-09-15,2.375
1981-09-16,2.390625
1981-09-17,2.375
1981-09-18,2.375
1981-09-21,2.359375
1981-09-22,2.34375
1981-09-23,2.296875
1981-09-24,2.25
1981-09-25,2.21875
1981-09-28,2.1875
1981-09-29,2.3125
1981-09-30,2.28125
1981-10-01,2.28125
1981-10-02,2.484375
1981-10-05,2.484375
1981-10-06,2.453125
1981-10-07,2.46875
1981-10-08,2.453125
1981-10-09,2.5
1981-10-12,2.5
1981-10-13,2.515625
1981-10-14,2.484375
1981-10-15,2.53125
1981-10-16,2.546875
1981-10-19,2.515625
1981-10-20,2.609375
1981-10-21,2.6875
1981-10-22,2.671875
1981-10-23,2.6875
1981-10-26,2.703125
1981-10-27,2.703125
1981-10-28,2.75
1981-10-29,2.765625
1981-10-30,2.828125
1981-11-02,2.984375
1981-11-03,2.96875
1981-11-04,2.9375
1981-11-05,2.953125
1981-11-06,2.953125
1981-11-09,2.984375
1981-11-10,3.0
1981-11-11,2.96875
1981-11-12,2.984375
1981-11-13,3.0
1981-11-16,2.96875
1981-11-17,2.9375
1981-11-18,2.921875
1981-11-19,2.984375
1981-11-20,3.015625
1981-11-23,2.953125
1981-11-24,3.0
1981-11-25,2.921875
1981-11-27,2.875
1981-11-30,2.875
1981-12-01,2.921875
1981-12-02,2.890625
1981-12-03,2.859375
1981-12-04,2.859375
1981-12-07,2.859375
1981-12-08,2.875
1981-12-09,2.859375
1981-12-10,2.84375
1981-12-11,2.796875
1981-12-14,2.75
1981-12-15,2.703125
1981-12-16,2.671875
1981-12-17,2.734375
1981-12-18,2.84375
1981-12-21,2.78125
1981-12-22,2.75
1981-12-23,2.671875
1981-12-24,2.703125
1981-12-28,2.578125
1981-12-29,2.65625
1981-12-30,2.796875
1981-12-31,2.8125
1982-01-04,2.78125
1982-01-05,2.78125
1982-01-06,2.75
1982-01-07,2.75
1982-01-08,2.78125
1982-01-11,2.796875
1982-01-12,2.796875
1982-01-13,2.796875
1982-01-14,2.828125
1982-01-15,2.828125
1982-01-18,2.84375
1982-01-19,2.875
1982-01-20,2.828125
1982-01-21,2.84375
1982-01-22,2.8125
1982-01-25,2.8125
1982-01-26,2.8125
1982-01-27,2.765625
1982-01-28,2.796875
1982-01-29,2.890625
1982-02-01,2.859375
1982-02-02,2.984375
1982-02-03,2.96875
1982-02-04,3.0
1982-02-05,3.0
1982-02-08,2.984375
1982-02-09,2.984375
1982-02-10,2.984375
1982-02-11,3.046875
1982-02-12,3.078125
1982-02-16,3.0625
1982-02-17,3.078125
1982-02-18,2.984375
1982-02-19,2.984375
1982-02-22,2.875
1982-02-23,2.859375
1982-02-24,2.859375
1982-02-25,2.84375
1982-02-26,2.8125
1982-03-01,2.765625
1982-03-02,2.90625
1982-03-03,2.890625
1982-03-04,2.875
1982-03-05,2.8125
1982-03-08,2.828125
1982-03-09,2.84375
1982-03-10,2.828125
1982-03-11,2.875
1982-03-12,2.828125
1982-03-15,2.875
1982-03-16,2.890625
1982-03-17,2.859375
1982-03-18,2.859375
1982-03-19,2.890625
1982-03-22,2.921875
1982-03-23,2.921875
1982-03-24,2.875
1982-03-25,2.90625
1982-03-26,2.859375
1982-03-29,2.859375
1982-03-30,2.828125
1982-03-31,2.765625
1982-04-01,2.84375
1982-04-02,2.875
1982-04-05,2.921875
1982-04-06,2.96875
1982-04-07,2.96875
1982-04-08,2.953125
1982-04-12,2.9375
1982-04-13,3.0
1982-04-14,3.125
1982-04-15,3.109375
1982-04-16,3.15625
1982-04-19,3.109375
1982-04-20,3.109375
1982-04-21,3.09375
1982-04-22,3.1875
1982-04-23,3.296875
1982-04-26,3.3125
1982-04-27,3.25
1982-04-28,3.25
1982-04-29,3.25
1982-04-30,3.25
1982-05-03,3.25
1982-05-04,3.15625
1982-05-05,3.21875
1982-05-06,3.1875
1982-05-07,3.25
1982-05-10,3.15625
1982-05-11,3.171875
1982-05-12,3.09375
1982-05-13,3.078125
1982-05-14,3.09375
1982-05-17,3.0625
1982-05-18,3.0625
1982-05-19,2.984375
1982-05-20,2.96875
1982-05-21,2.9375
1982-05-24,2.984375
1982-05-25,3.03125
1982-05-26,3.078125
1982-05-27,3.0625
1982-05-28,3.109375
1982-06-01,3.0625
1982-06-02,3.0625
1982-06-03,3.015625
1982-06-04,3.0
1982-06-07,2.96875
1982-06-08,3.015625
1982-06-09,3.046875
1982-06-10,3.078125
1982-06-11,3.03125
1982-06-14,3.0
1982-06-15,3.0
1982-06-16,2.984375
1982-06-17,2.984375
1982-06-18,2.921875
1982-06-21,2.953125
1982-06-22,2.96875
1982-06-23,2.96875
1982-06-24,2.984375
