Date,CPB
1999-09-02,43.5625
1999-09-03,43.8125
1999-09-07,42.625
1999-09-08,42.125
1999-09-09,41.4375
1999-09-10,41.0625
1999-09-13,40.9375
1999-09-14,40.8125
1999-09-15,41.125
1999-09-16,41.75
1999-09-17,41.6875
1999-09-20,41.9375
1999-09-21,41.75
1999-09-22,41.5
1999-09-23,41.25
1999-09-24,41.375
1999-09-27,41.3125
1999-09-28,40.8125
1999-09-29,40.1875
1999-09-30,39.125
1999-10-01,38.875
1999-10-04,38.75
1999-10-05,39.0625
1999-10-06,40.8125
1999-10-07,40.6875
1999-10-08,42.3125
1999-10-11,41.5625
1999-10-12,41.3125
1999-10-13,39.875
1999-10-14,40.6875
1999-10-15,40.125
1999-10-18,41.6875
1999-10-19,41.1875
1999-10-20,41.8125
1999-10-21,42.6875
1999-10-22,42.5625
1999-10-25,42.5
1999-10-26,41.75
1999-10-27,44.0625
1999-10-28,44.9375
1999-10-29,45.0
1999-11-01,45.75
1999-11-02,45.5625
1999-11-03,46.3125
1999-11-04,44.875
1999-11-05,44.8125
1999-11-08,46.0
1999-11-09,45.0
1999-11-10,45.0
1999-11-11,44.6875
1999-11-12,44.8125
1999-11-15,44.625
1999-11-16,46.375
1999-11-17,46.5
1999-11-18,46.625
1999-11-19,45.875
1999-11-22,45.1875
1999-11-23,45.25
1999-11-24,45.4375
1999-11-26,45.125
1999-11-29,44.8125
1999-11-30,44.625
1999-12-01,44.4375
1999-12-02,44.375
1999-12-03,45.4375
1999-12-06,45.8125
1999-12-07,44.5625
1999-12-08,42.875
1999-12-09,41.5625
1999-12-10,41.1875
1999-12-13,40.6875
1999-12-14,40.0625
1999-12-15,39.0625
1999-12-16,38.75
1999-12-17,39.0
1999-12-20,38.53125
1999-12-21,37.625
1999-12-22,38.875
1999-12-23,39.3125
1999-12-27,40.0625
1999-12-28,39.0625
1999-12-29,39.125
1999-12-30,38.8125
1999-12-31,38.6875
2000-01-03,37.25
2000-01-04,35.875
2000-01-05,35.5625
2000-01-06,36.3125
2000-01-07,37.0
2000-01-10,35.8125
2000-01-11,36.1875
2000-01-12,35.75
2000-01-13,36.375
2000-01-14,35.3125
2000-01-18,35.125
2000-01-19,33.5
2000-01-20,32.1875
2000-01-21,33.0625
2000-01-24,31.25
2000-01-25,30.4375
2000-01-26,31.0
2000-01-27,30.625
2000-01-28,29.5625
2000-01-31,31.4375
2000-02-01,29.4375
2000-02-02,28.8125
2000-02-03,29.3125
2000-02-04,28.1875
2000-02-07,27.8125
2000-02-08,28.375
2000-02-09,27.6875
2000-02-10,26.3125
2000-02-11,25.8125
2000-02-14,25.9375
2000-02-15,27.4375
2000-02-16,27.4375
2000-02-17,29.375
2000-02-18,29.25
2000-02-22,29.5625
2000-02-23,28.875
2000-02-24,27.75
2000-02-25,27.75
2000-02-28,28.25
2000-02-29,28.375
2000-03-01,28.9375
2000-03-02,28.5625
2000-03-03,29.0
2000-03-06,29.0
2000-03-07,27.5625
2000-03-08,30.3125
2000-03-09,30.1875
2000-03-10,28.9375
2000-03-13,28.3125
2000-03-14,28.0625
2000-03-15,29.75
2000-03-16,34.0
2000-03-17,31.875
2000-03-20,33.8125
2000-03-21,31.375
2000-03-22,29.6875
2000-03-23,30.0625
2000-03-24,30.5
2000-03-27,29.1875
2000-03-28,29.0
2000-03-29,29.9375
2000-03-30,31.125
2000-03-31,30.75
2000-04-03,30.6875
2000-04-04,31.8125
2000-04-05,31.3125
2000-04-06,30.125
2000-04-07,28.125
2000-04-10,29.0
2000-04-11,28.5625
2000-04-12,29.5
2000-04-13,30.9375
2000-04-14,29.25
2000-04-17,30.0
2000-04-18,28.375
2000-04-19,28.0625
2000-04-20,28.0625
2000-04-24,28.125
2000-04-25,29.0
2000-04-26,27.4375
2000-04-27,26.6875
2000-04-28,26.0
2000-05-01,26.0625
2000-05-02,26.5
2000-05-03,29.5625
2000-05-04,28.5625
2000-05-05,28.375
2000-05-08,29.5
2000-05-09,29.0625
2000-05-10,28.75
2000-05-11,29.25
2000-05-12,29.125
2000-05-15,29.875
2000-05-16,30.4375
2000-05-17,29.25
2000-05-18,28.5
2000-05-19,28.1875
2000-05-22,28.4375
2000-05-23,28.4375
2000-05-24,31.625
2000-05-25,31.0
2000-05-26,31.6875
2000-05-30,31.75
2000-05-31,31.0
2000-06-01,30.125
2000-06-02,29.9375
2000-06-05,31.125
2000-06-06,29.5625
2000-06-07,31.625
2000-06-08,31.5625
2000-06-09,31.0625
2000-06-12,30.5625
2000-06-13,31.0625
2000-06-14,31.25
2000-06-15,30.9375
2000-06-16,30.5625
2000-06-19,29.875
2000-06-20,30.375
2000-06-21,29.8125
2000-06-22,29.5
2000-06-23,30.0
2000-06-26,30.5625
2000-06-27,30.25
2000-06-28,30.09375
2000-06-29,29.1875
2000-06-30,29.125
2000-07-03,29.125
2000-07-05,28.75
2000-07-06,28.875
2000-07-07,28.1875
2000-07-10,28.0
2000-07-11,27.6875
2000-07-12,27.5
2000-07-13,27.875
2000-07-14,27.875
2000-07-17,27.25
2000-07-18,27.5625
2000-07-19,28.1875
2000-07-20,28.25
2000-07-21,27.5625
2000-07-24,28.1875
2000-07-25,28.5625
2000-07-26,27.0
2000-07-27,26.375
2000-07-28,26.4375
2000-07-31,26.5
2000-08-01,26.5
2000-08-02,26.6875
2000-08-03,26.6875
2000-08-04,26.6875
2000-08-07,26.25
2000-08-08,26.25
2000-08-09,25.6875
2000-08-10,26.0
2000-08-11,26.75
2000-08-14,26.4375
2000-08-15,26.5
2000-08-16,26.375
2000-08-17,26.125
2000-08-18,26.0625
2000-08-21,26.625
2000-08-22,26.125
2000-08-23,26.375
2000-08-24,26.5625
2000-08-25,26.0625
2000-08-28,25.75
2000-08-29,25.5625
2000-08-30,25.0625
2000-08-31,25.375
2000-09-01,25.125
2000-09-05,24.75
2000-09-06,24.875
2000-09-07,25.125
2000-09-08,26.625
2000-09-11,26.0625
2000-09-12,25.9375
2000-09-13,25.625
2000-09-14,25.25
2000-09-15,25.125
2000-09-18,25.0
2000-09-19,24.6875
2000-09-20,24.75
2000-09-21,25.375
2000-09-22,25.5
2000-09-25,25.25
2000-09-26,25.1875
2000-09-27,25.375
2000-09-28,26.125
2000-09-29,25.875
2000-10-02,25.5625
2000-10-03,25.625
2000-10-04,25.5
2000-10-05,26.5
2000-10-06,25.875
2000-10-09,26.0
2000-10-10,26.5
2000-10-11,26.4375
2000-10-12,25.9375
2000-10-13,25.625
2000-10-16,27.3125
2000-10-17,26.625
2000-10-18,26.4375
2000-10-19,26.6875
2000-10-20,26.625
2000-10-23,26.75
2000-10-24,27.125
2000-10-25,28.0
2000-10-26,28.625
2000-10-27,28.8125
2000-10-30,29.375
2000-10-31,29.25
2000-11-01,29.625
2000-11-02,29.625
2000-11-03,29.375
2000-11-06,30.375
2000-11-07,30.6875
2000-11-08,30.9375
2000-11-09,31.625
2000-11-10,31.5
2000-11-13,30.5625
2000-11-14,29.8125
2000-11-15,30.75
2000-11-16,32.0625
2000-11-17,32.6875
2000-11-20,32.625
2000-11-21,33.375
2000-11-22,33.375
2000-11-24,32.9375
2000-11-27,32.5625
2000-11-28,33.0
2000-11-29,33.4375
2000-11-30,33.375
2000-12-01,32.8125
2000-12-04,33.5
2000-12-05,32.125
2000-12-06,31.8125
2000-12-07,32.4375
2000-12-08,32.0
2000-12-11,30.875
2000-12-12,31.0625
2000-12-13,31.25
2000-12-14,31.0
2000-12-15,31.0
2000-12-18,31.6875
2000-12-19,32.6875
2000-12-20,32.875
2000-12-21,33.4375
2000-12-22,33.125
2000-12-26,33.9375
2000-12-27,33.4375
2000-12-28,33.75
2000-12-29,34.625
2001-01-02,34.75
2001-01-03,33.375
2001-01-04,31.5625
2001-01-05,32.5
2001-01-08,32.75
2001-01-09,33.5625
2001-01-10,33.125
2001-01-11,32.4375
2001-01-12,32.0625
2001-01-16,33.375
2001-01-17,33.6875
2001-01-18,33.125
2001-01-19,32.5625
2001-01-22,32.625
2001-01-23,32.125
2001-01-24,31.625
2001-01-25,31.875
2001-01-26,31.9375
2001-01-29,32.450001
2001-01-30,32.900002
2001-01-31,32.900002
2001-02-01,32.740002000000004
2001-02-02,31.49
2001-02-05,31.959999
2001-02-06,31.700001
2001-02-07,31.4
2001-02-08,31.549999
2001-02-09,31.530001000000002
2001-02-12,31.25
2001-02-13,30.73
2001-02-14,30.02
2001-02-15,29.129998999999998
2001-02-16,29.9
2001-02-20,30.1
2001-02-21,29.92
2001-02-22,29.33
2001-02-23,29.09
2001-02-26,29.030001000000002
2001-02-27,29.059998999999998
2001-02-28,29.93
2001-03-01,30.75
2001-03-02,30.469998999999998
2001-03-05,30.6
2001-03-06,30.209999
2001-03-07,30.34
2001-03-08,31.049999
2001-03-09,31.0
2001-03-12,30.780001000000002
2001-03-13,30.75
2001-03-14,30.5
2001-03-15,30.4
2001-03-16,30.25
2001-03-19,30.950001
2001-03-20,30.52
2001-03-21,29.76
2001-03-22,29.77
2001-03-23,29.6
2001-03-26,29.49
2001-03-27,29.190001000000002
2001-03-28,29.34
2001-03-29,29.5
2001-03-30,29.870001000000002
2001-04-02,29.379998999999998
2001-04-03,29.139999
2001-04-04,29.780001000000002
2001-04-05,29.559998999999998
2001-04-06,29.110001
2001-04-09,29.530001000000002
2001-04-10,29.629998999999998
2001-04-11,29.23
2001-04-12,29.549999
2001-04-16,29.65
2001-04-17,30.209999
2001-04-18,30.25
2001-04-19,30.1
2001-04-20,29.690001000000002
2001-04-23,29.450001
2001-04-24,29.559998999999998
2001-04-25,30.049999
2001-04-26,30.219998999999998
2001-04-27,30.700001
2001-04-30,30.440001000000002
2001-05-01,30.84
2001-05-02,30.59
2001-05-03,30.299999
2001-05-04,30.690001000000002
2001-05-07,30.950001
2001-05-08,30.9
2001-05-09,30.700001
2001-05-10,30.860001
2001-05-11,30.74
2001-05-14,30.35
2001-05-15,29.950001
2001-05-16,30.0
2001-05-17,29.450001
2001-05-18,28.76
2001-05-21,29.1
2001-05-22,28.75
2001-05-23,28.940001000000002
2001-05-24,29.18
2001-05-25,28.9
2001-05-29,29.209999
2001-05-30,29.200001
2001-05-31,29.540001
2001-06-01,29.450001
2001-06-04,29.629998999999998
2001-06-05,29.6
2001-06-06,29.049999
2001-06-07,29.049999
2001-06-08,28.719998999999998
2001-06-11,28.5
2001-06-12,28.26
2001-06-13,27.959999
2001-06-14,27.809998999999998
2001-06-15,27.66
2001-06-18,27.51
2001-06-19,27.51
2001-06-20,27.9
2001-06-21,27.85
2001-06-22,27.57
2001-06-25,27.379998999999998
2001-06-26,27.34
2001-06-27,27.059998999999998
2001-06-28,27.360001
2001-06-29,25.75
2001-07-02,27.459999
2001-07-03,27.370001000000002
2001-07-05,27.290001
2001-07-06,27.0
2001-07-09,27.290001
2001-07-10,27.120001000000002
2001-07-11,27.299999
2001-07-12,27.5
2001-07-13,27.530001000000002
2001-07-16,27.58
2001-07-17,27.91
2001-07-18,28.26
2001-07-19,28.6
2001-07-20,28.5
2001-07-23,27.98
2001-07-24,27.709999
2001-07-25,28.299999
2001-07-26,27.76
2001-07-27,27.01
2001-07-30,26.969998999999998
2001-07-31,27.360001
2001-08-01,26.77
2001-08-02,26.92
2001-08-03,26.540001
2001-08-06,26.08
2001-08-07,26.02
2001-08-08,25.9
2001-08-09,25.85
2001-08-10,25.99
2001-08-13,26.059998999999998
2001-08-14,25.98
2001-08-15,26.18
2001-08-16,26.209999
2001-08-17,26.0
2001-08-20,26.1
2001-08-21,26.85
2001-08-22,27.440001000000002
2001-08-23,27.700001
2001-08-24,28.1
2001-08-27,27.860001
2001-08-28,27.719998999999998
2001-08-29,27.709999
2001-08-30,28.02
2001-08-31,28.190001000000002
2001-09-04,28.49
2001-09-05,28.620001000000002
2001-09-06,28.4
2001-09-07,28.27
2001-09-10,28.26
2001-09-17,28.35
2001-09-18,28.940001000000002
2001-09-19,28.870001000000002
2001-09-20,28.26
2001-09-21,26.799999
2001-09-24,27.17
2001-09-25,26.98
2001-09-26,27.1
2001-09-27,27.889999
2001-09-28,28.0
2001-10-01,28.0
2001-10-02,28.549999
2001-10-03,27.799999
2001-10-04,27.57
2001-10-05,27.799999
2001-10-08,27.389999
2001-10-09,27.1
2001-10-10,27.6
2001-10-11,27.709999
2001-10-12,27.5
2001-10-15,27.379998999999998
2001-10-16,27.469998999999998
2001-10-17,27.6
2001-10-18,27.5
2001-10-19,28.0
2001-10-22,28.1
2001-10-23,27.82
2001-10-24,27.65
2001-10-25,27.959999
2001-10-26,28.35
2001-10-29,28.01
2001-10-30,28.610001
2001-10-31,28.24
2001-11-01,29.040001
2001-11-02,29.799999
2001-11-05,30.780001000000002
2001-11-06,31.25
2001-11-07,31.0
2001-11-08,30.66
2001-11-09,30.65
2001-11-12,30.290001
2001-11-13,30.139999
2001-11-14,30.360001
2001-11-15,30.15
2001-11-16,30.1
2001-11-19,29.98
2001-11-20,29.77
2001-11-21,29.67
2001-11-23,29.860001
2001-11-26,29.620001000000002
2001-11-27,29.08
2001-11-28,29.299999
2001-11-29,29.4
2001-11-30,29.309998999999998
2001-12-03,29.459999
2001-12-04,29.68
2001-12-05,29.9
2001-12-06,29.52
2001-12-07,29.6
2001-12-10,29.32
2001-12-11,29.25
2001-12-12,29.58
2001-12-13,29.610001
2001-12-14,29.9
2001-12-17,29.950001
2001-12-18,29.9
2001-12-19,30.379998999999998
2001-12-20,30.42
2001-12-21,30.540001
2001-12-24,30.389999
2001-12-26,30.389999
2001-12-27,30.58
2001-12-28,30.23
2001-12-31,29.870001000000002
2002-01-02,29.85
2002-01-03,29.200001
2002-01-04,28.940001000000002
2002-01-07,28.620001000000002
2002-01-08,29.120001000000002
2002-01-09,28.950001
2002-01-10,28.73
2002-01-11,28.629998999999998
2002-01-14,28.82
2002-01-15,29.440001000000002
2002-01-16,28.35
2002-01-17,29.049999
2002-01-18,29.07
2002-01-22,29.389999
2002-01-23,29.26
2002-01-24,29.02
2002-01-25,28.639999
2002-01-28,28.790001
2002-01-29,28.18
2002-01-30,28.379998999999998
2002-01-31,28.450001
2002-02-01,28.0
2002-02-04,28.0
2002-02-05,27.549999
2002-02-06,26.969998999999998
2002-02-07,27.200001
2002-02-08,27.190001000000002
2002-02-11,27.34
2002-02-12,27.389999
2002-02-13,26.93
2002-02-14,26.610001
2002-02-15,26.58
2002-02-19,25.9
2002-02-20,26.889999
2002-02-21,26.620001000000002
2002-02-22,27.15
2002-02-25,27.139999
2002-02-26,26.83
2002-02-27,26.74
2002-02-28,26.74
2002-03-01,26.9
2002-03-04,26.190001000000002
2002-03-05,26.85
2002-03-06,26.809998999999998
2002-03-07,26.4
2002-03-08,26.440001000000002
2002-03-11,26.6
2002-03-12,26.5
2002-03-13,26.129998999999998
2002-03-14,26.43
2002-03-15,26.280001000000002
2002-03-18,26.1
2002-03-19,26.34
2002-03-20,26.65
2002-03-21,26.799999
2002-03-22,26.67
2002-03-25,26.440001000000002
2002-03-26,26.809998999999998
2002-03-27,26.790001
2002-03-28,26.799999
2002-04-01,26.65
2002-04-02,26.889999
2002-04-03,26.780001000000002
2002-04-04,26.969998999999998
2002-04-05,26.690001000000002
2002-04-08,27.02
2002-04-09,27.02
2002-04-10,27.93
2002-04-11,27.93
2002-04-12,28.15
2002-04-15,27.559998999999998
2002-04-16,27.620001000000002
2002-04-17,27.469998999999998
2002-04-18,27.4
2002-04-19,27.75
2002-04-22,27.700001
2002-04-23,27.65
2002-04-24,27.49
2002-04-25,27.51
2002-04-26,27.24
2002-04-29,27.17
2002-04-30,27.610001
2002-05-01,27.92
2002-05-02,28.110001
2002-05-03,27.82
2002-05-06,27.42
2002-05-07,27.379998999999998
2002-05-08,27.5
2002-05-09,27.219998999999998
2002-05-10,27.01
2002-05-13,27.24
2002-05-14,27.26
2002-05-15,27.67
2002-05-16,27.959999
2002-05-17,27.52
2002-05-20,27.469998999999998
2002-05-21,27.75
2002-05-22,28.059998999999998
2002-05-23,28.02
2002-05-24,28.0
2002-05-28,27.700001
2002-05-29,27.959999
2002-05-30,28.01
2002-05-31,28.25
2002-06-03,27.82
2002-06-04,27.540001
2002-06-05,27.58
2002-06-06,27.059998999999998
2002-06-07,27.280001000000002
2002-06-10,27.4
2002-06-11,27.84
2002-06-12,27.73
2002-06-13,27.299999
2002-06-14,27.01
2002-06-17,28.040001
2002-06-18,27.860001
2002-06-19,27.639999
2002-06-20,27.969998999999998
2002-06-21,27.530001000000002
2002-06-24,27.09
2002-06-25,26.6
2002-06-26,26.66
2002-06-27,27.82
2002-06-28,27.66
2002-07-01,27.35
2002-07-02,26.940001000000002
2002-07-03,26.33
2002-07-05,26.77
2002-07-08,26.42
2002-07-09,25.83
2002-07-10,24.809998999999998
2002-07-11,24.84
2002-07-12,24.07
2002-07-15,24.24
2002-07-16,23.25
2002-07-17,24.34
2002-07-18,23.43
2002-07-19,22.0
2002-07-22,21.940001000000002
2002-07-23,22.0
2002-07-24,22.6
2002-07-25,22.9
2002-07-26,22.5
2002-07-29,23.15
2002-07-30,22.9
2002-07-31,23.299999
2002-08-01,23.059998999999998
2002-08-02,22.450001
2002-08-05,22.059998999999998
2002-08-06,21.870001000000002
2002-08-07,22.200001
2002-08-08,22.280001000000002
2002-08-09,22.219998999999998
2002-08-12,21.959999
2002-08-13,21.870001000000002
2002-08-14,22.1
2002-08-15,21.91
2002-08-16,21.950001
2002-08-19,21.889999
2002-08-20,21.1
2002-08-21,22.030001000000002
2002-08-22,23.129998999999998
2002-08-23,23.389999
2002-08-26,23.49
2002-08-27,23.67
2002-08-28,23.49
2002-08-29,23.1
2002-08-30,23.15
2002-09-03,22.93
2002-09-04,23.33
2002-09-05,22.799999
2002-09-06,22.870001000000002
2002-09-09,23.02
2002-09-10,22.969998999999998
2002-09-11,22.91
2002-09-12,22.32
2002-09-13,22.559998999999998
2002-09-16,22.74
2002-09-17,22.200001
2002-09-18,22.209999
2002-09-19,21.59
2002-09-20,22.02
2002-09-23,21.610001
2002-09-24,21.42
2002-09-25,21.91
2002-09-26,22.84
2002-09-27,22.27
2002-09-30,22.08
2002-10-01,22.98
2002-10-02,22.25
2002-10-03,22.5
2002-10-04,22.059998999999998
2002-10-07,22.15
2002-10-08,22.32
2002-10-09,22.02
2002-10-10,22.200001
2002-10-11,22.59
2002-10-14,22.809998999999998
2002-10-15,22.98
2002-10-16,22.780001000000002
2002-10-17,22.65
2002-10-18,23.02
2002-10-21,23.42
2002-10-22,22.75
2002-10-23,22.65
2002-10-24,22.559998999999998
2002-10-25,22.629998999999998
2002-10-28,21.629998999999998
2002-10-29,21.450001
2002-10-30,21.15
2002-10-31,21.08
2002-11-01,21.290001
2002-11-04,21.35
2002-11-05,21.52
2002-11-06,21.549999
2002-11-07,21.27
2002-11-08,21.059998999999998
2002-11-11,21.0
2002-11-12,19.790001
2002-11-13,21.42
2002-11-14,21.92
2002-11-15,22.48
2002-11-18,22.450001
2002-11-19,23.24
2002-11-20,23.6
2002-11-21,23.459999
2002-11-22,23.700001
2002-11-25,23.91
2002-11-26,23.74
2002-11-27,24.110001
2002-11-29,24.15
2002-12-02,23.889999
2002-12-03,24.040001
2002-12-04,24.719998999999998
2002-12-05,24.27
2002-12-06,24.17
2002-12-09,24.129998999999998
2002-12-10,24.530001000000002
2002-12-11,24.25
2002-12-12,24.200001
2002-12-13,23.940001000000002
2002-12-16,24.0
2002-12-17,23.74
2002-12-18,23.66
2002-12-19,23.360001
2002-12-20,23.57
2002-12-23,23.68
2002-12-24,23.58
2002-12-26,23.629998999999998
2002-12-27,23.17
2002-12-30,23.540001
2002-12-31,23.469998999999998
2003-01-02,24.18
2003-01-03,24.120001000000002
2003-01-06,24.209999
2003-01-07,23.9
2003-01-08,23.889999
2003-01-09,24.280001000000002
2003-01-10,24.16
2003-01-13,24.540001
2003-01-14,24.700001
2003-01-15,24.51
2003-01-16,24.85
2003-01-17,24.33
2003-01-21,24.34
2003-01-22,24.639999
2003-01-23,24.42
2003-01-24,23.780001000000002
2003-01-27,23.889999
2003-01-28,23.879998999999998
2003-01-29,23.799999
2003-01-30,23.4
2003-01-31,23.969998999999998
2003-02-03,23.870001000000002
2003-02-04,23.77
2003-02-05,23.68
2003-02-06,23.440001000000002
2003-02-07,23.26
2003-02-10,23.299999
2003-02-11,22.530001000000002
2003-02-12,21.870001000000002
2003-02-13,21.65
2003-02-14,21.860001
2003-02-18,21.610001
2003-02-19,21.33
2003-02-20,20.98
2003-02-21,21.059998999999998
2003-02-24,20.67
2003-02-25,20.780001000000002
2003-02-26,20.49
2003-02-27,20.799999
2003-02-28,20.74
2003-03-03,20.690001000000002
2003-03-04,20.370001000000002
2003-03-05,20.370001000000002
2003-03-06,20.309998999999998
2003-03-07,20.4
2003-03-10,19.99
2003-03-11,20.27
2003-03-12,20.43
2003-03-13,20.66
2003-03-14,20.65
2003-03-17,21.68
2003-03-18,21.68
2003-03-19,21.879998999999998
2003-03-20,21.780001000000002
2003-03-21,22.35
2003-03-24,21.290001
2003-03-25,21.639999
2003-03-26,21.700001
2003-03-27,21.84
2003-03-28,21.290001
2003-03-31,21.0
2003-04-01,21.48
2003-04-02,22.040001
2003-04-03,21.559998999999998
2003-04-04,21.73
2003-04-07,21.540001
2003-04-08,21.719998999999998
2003-04-09,21.26
2003-04-10,21.34
2003-04-11,21.26
2003-04-14,21.73
2003-04-15,22.02
2003-04-16,21.629998999999998
2003-04-17,21.98
2003-04-21,21.690001000000002
2003-04-22,22.190001000000002
2003-04-23,22.15
2003-04-24,21.879998999999998
2003-04-25,21.860001
2003-04-28,22.24
2003-04-29,22.219998999999998
2003-04-30,22.030001000000002
2003-05-01,21.940001000000002
2003-05-02,22.01
2003-05-05,21.860001
2003-05-06,22.0
2003-05-07,21.879998999999998
2003-05-08,21.540001
2003-05-09,21.639999
2003-05-12,22.01
2003-05-13,21.93
2003-05-14,21.9
2003-05-15,21.879998999999998
2003-05-16,21.450001
2003-05-19,22.950001
2003-05-20,23.200001
2003-05-21,24.0
2003-05-22,24.51
2003-05-23,24.709999
2003-05-27,24.629998999999998
2003-05-28,24.51
2003-05-29,24.440001000000002
2003-05-30,24.950001
2003-06-02,24.700001
2003-06-03,25.17
2003-06-04,25.65
2003-06-05,25.6
2003-06-06,25.450001
2003-06-09,25.450001
2003-06-10,25.24
2003-06-11,25.639999
2003-06-12,25.98
2003-06-13,25.799999
2003-06-16,26.389999
2003-06-17,26.1
2003-06-18,25.709999
2003-06-19,25.42
2003-06-20,25.6
2003-06-23,24.82
2003-06-24,25.02
2003-06-25,24.639999
2003-06-26,24.530001000000002
2003-06-27,24.32
2003-06-30,24.5
2003-07-01,24.58
2003-07-02,24.74
2003-07-03,24.32
2003-07-07,24.73
2003-07-08,25.049999
2003-07-09,24.74
2003-07-10,24.57
2003-07-11,24.68
2003-07-14,24.549999
2003-07-15,24.690001000000002
2003-07-16,25.0
2003-07-17,25.15
2003-07-18,25.049999
2003-07-21,24.219998999999998
2003-07-22,24.360001
2003-07-23,24.34
2003-07-24,24.120001000000002
2003-07-25,24.51
2003-07-28,24.02
2003-07-29,23.82
2003-07-30,24.02
2003-07-31,24.15
2003-08-01,23.870001000000002
2003-08-04,23.950001
2003-08-05,23.6
2003-08-06,23.559998999999998
2003-08-07,23.59
2003-08-08,23.709999
2003-08-11,23.860001
2003-08-12,24.309998999999998
2003-08-13,24.35
2003-08-14,24.52
2003-08-15,24.52
2003-08-18,24.549999
2003-08-19,24.58
2003-08-20,24.65
2003-08-21,24.540001
2003-08-22,24.23
2003-08-25,24.25
2003-08-26,23.950001
2003-08-27,23.84
2003-08-28,23.889999
2003-08-29,24.200001
2003-09-02,24.83
2003-09-03,24.620001000000002
2003-09-04,25.25
2003-09-05,25.860001
2003-09-08,26.610001
2003-09-09,26.120001000000002
2003-09-10,26.27
2003-09-11,26.559998999999998
2003-09-12,26.889999
2003-09-15,27.049999
2003-09-16,27.15
2003-09-17,27.129998999999998
2003-09-18,27.700001
2003-09-19,27.84
2003-09-22,27.610001
2003-09-23,27.08
2003-09-24,26.799999
2003-09-25,26.75
2003-09-26,26.51
2003-09-29,26.5
2003-09-30,26.5
2003-10-01,26.940001000000002
2003-10-02,26.860001
2003-10-03,26.84
2003-10-06,26.9
2003-10-07,26.92
2003-10-08,26.65
2003-10-09,26.5
2003-10-10,26.49
2003-10-13,26.73
2003-10-14,26.870001000000002
2003-10-15,26.700001
2003-10-16,26.629998999999998
2003-10-17,26.6
2003-10-20,26.65
2003-10-21,26.700001
2003-10-22,26.15
2003-10-23,26.219998999999998
2003-10-24,26.129998999999998
2003-10-27,26.02
2003-10-28,26.139999
2003-10-29,26.16
2003-10-30,25.84
2003-10-31,25.92
2003-11-03,26.27
2003-11-04,26.110001
2003-11-05,25.93
2003-11-06,26.08
2003-11-07,26.280001000000002
2003-11-10,26.540001
2003-11-11,26.459999
2003-11-12,26.719998999999998
2003-11-13,26.530001000000002
2003-11-14,26.0
2003-11-17,26.08
2003-11-18,25.51
2003-11-19,25.459999
2003-11-20,25.200001
2003-11-21,25.200001
2003-11-24,25.57
2003-11-25,25.52
2003-11-26,25.549999
2003-11-28,25.610001
2003-12-01,25.6
2003-12-02,25.74
2003-12-03,25.75
2003-12-04,25.85
2003-12-05,25.82
2003-12-08,26.35
2003-12-09,25.92
2003-12-10,25.610001
2003-12-11,25.76
2003-12-12,25.629998999999998
2003-12-15,26.26
2003-12-16,27.0
2003-12-17,26.549999
2003-12-18,26.639999
2003-12-19,26.440001000000002
2003-12-22,27.059998999999998
2003-12-23,27.129998999999998
2003-12-24,27.08
2003-12-26,27.030001000000002
2003-12-29,26.9
2003-12-30,26.870001000000002
2003-12-31,26.799999
2004-01-02,26.709999
2004-01-05,26.92
2004-01-06,27.07
2004-01-07,26.559998999999998
2004-01-08,26.52
2004-01-09,26.360001
2004-01-12,26.85
2004-01-13,26.01
2004-01-14,26.18
2004-01-15,26.0
2004-01-16,25.92
2004-01-20,25.879998999999998
2004-01-21,26.27
2004-01-22,26.34
2004-01-23,26.65
2004-01-26,26.870001000000002
2004-01-27,26.75
2004-01-28,26.68
2004-01-29,26.700001
2004-01-30,26.33
2004-02-02,26.559998999999998
2004-02-03,26.719998999999998
2004-02-04,26.799999
2004-02-05,27.01
2004-02-06,27.32
2004-02-09,27.42
2004-02-10,27.469998999999998
2004-02-11,27.540001
2004-02-12,27.82
2004-02-13,27.65
2004-02-17,27.82
2004-02-18,27.5
2004-02-19,28.0
2004-02-20,28.200001
2004-02-23,28.24
2004-02-24,27.5
2004-02-25,27.32
2004-02-26,27.35
2004-02-27,27.959999
2004-03-01,28.6
2004-03-02,28.33
2004-03-03,28.43
2004-03-04,28.1
2004-03-05,28.129998999999998
2004-03-08,28.07
2004-03-09,27.889999
2004-03-10,27.91
2004-03-11,27.73
2004-03-12,27.549999
2004-03-15,27.02
2004-03-16,26.889999
2004-03-17,27.299999
2004-03-18,27.08
2004-03-19,26.99
2004-03-22,26.68
2004-03-23,26.870001000000002
2004-03-24,26.74
2004-03-25,27.15
2004-03-26,27.049999
2004-03-29,27.27
2004-03-30,27.360001
2004-03-31,27.27
2004-04-01,26.959999
2004-04-02,26.799999
2004-04-05,27.08
2004-04-06,27.360001
2004-04-07,27.209999
2004-04-08,27.030001000000002
2004-04-12,27.030001000000002
2004-04-13,26.809998999999998
2004-04-14,27.059998999999998
2004-04-15,27.16
2004-04-16,26.84
2004-04-19,26.889999
2004-04-20,26.299999
2004-04-21,26.700001
2004-04-22,27.5
2004-04-23,27.530001000000002
2004-04-26,27.5
2004-04-27,27.469998999999998
2004-04-28,27.57
2004-04-29,27.700001
2004-04-30,27.629998999999998
2004-05-03,28.02
2004-05-04,28.0
2004-05-05,27.799999
2004-05-06,27.700001
2004-05-07,27.139999
