Date,COO
2003-05-29,33.41
2003-05-30,34.52
2003-06-02,34.369999
2003-06-03,34.68
2003-06-04,36.07
2003-06-05,34.07
2003-06-06,33.150002
2003-06-09,32.5
2003-06-10,33.279999
2003-06-11,34.330002
2003-06-12,34.130001
2003-06-13,33.540001000000004
2003-06-16,34.389998999999996
2003-06-17,34.470001
2003-06-18,34.439999
2003-06-19,33.639998999999996
2003-06-20,32.75
2003-06-23,32.470001
2003-06-24,32.299999
2003-06-25,33.150002
2003-06-26,34.560001
2003-06-27,34.560001
2003-06-30,34.77
2003-07-01,35.09
2003-07-02,35.5
2003-07-03,35.450001
2003-07-07,35.689999
2003-07-08,35.639998999999996
2003-07-09,35.779999
2003-07-10,35.450001
2003-07-11,35.740002000000004
2003-07-14,36.029999
2003-07-15,35.790001000000004
2003-07-16,35.439999
2003-07-17,34.91
2003-07-18,35.02
2003-07-21,34.669998
2003-07-22,35.66
2003-07-23,35.0
2003-07-24,34.619999
2003-07-25,35.009997999999996
2003-07-28,34.82
2003-07-29,35.580002
2003-07-30,34.970001
2003-07-31,35.049999
2003-08-01,35.099998
2003-08-04,33.970001
2003-08-05,33.279999
2003-08-06,33.279999
2003-08-07,32.889998999999996
2003-08-08,33.959998999999996
2003-08-11,34.619999
2003-08-12,35.060001
2003-08-13,35.099998
2003-08-14,35.130001
2003-08-15,34.98
2003-08-18,35.459998999999996
2003-08-19,36.740002000000004
2003-08-20,36.439999
2003-08-21,36.970001
2003-08-22,36.169998
2003-08-25,36.0
2003-08-26,36.630001
2003-08-27,36.41
2003-08-28,36.41
2003-08-29,37.09
2003-09-02,39.5
2003-09-03,38.189999
2003-09-04,44.380001
2003-09-05,43.830002
2003-09-08,44.099998
2003-09-09,44.110001000000004
2003-09-10,43.040001000000004
2003-09-11,43.200001
2003-09-12,42.939999
2003-09-15,42.880001
2003-09-16,42.189999
2003-09-17,42.290001000000004
2003-09-18,42.349998
2003-09-19,42.939999
2003-09-22,42.279999
2003-09-23,42.490002000000004
2003-09-24,41.599998
2003-09-25,40.82
2003-09-26,40.189999
2003-09-29,39.75
2003-09-30,40.75
2003-10-01,40.650002
2003-10-02,40.950001
2003-10-03,40.869999
2003-10-06,40.139998999999996
2003-10-07,40.549999
2003-10-08,39.68
2003-10-09,40.849998
2003-10-10,41.400002
2003-10-13,41.740002000000004
2003-10-14,42.060001
2003-10-15,42.52
2003-10-16,42.900002
2003-10-17,42.049999
2003-10-20,42.119999
2003-10-21,41.490002000000004
2003-10-22,40.59
2003-10-23,40.93
2003-10-24,40.759997999999996
2003-10-27,41.439999
2003-10-28,42.740002000000004
2003-10-29,43.560001
2003-10-30,43.400002
2003-10-31,43.450001
2003-11-03,44.07
2003-11-04,43.619999
2003-11-05,43.75
2003-11-06,43.950001
2003-11-07,43.549999
2003-11-10,42.169998
2003-11-11,41.650002
2003-11-12,42.57
2003-11-13,43.200001
2003-11-14,42.849998
2003-11-17,43.099998
2003-11-18,43.34
2003-11-19,43.25
2003-11-20,43.0
2003-11-21,43.200001
2003-11-24,43.990002000000004
2003-11-25,44.650002
2003-11-26,44.880001
2003-11-28,45.650002
2003-12-01,46.200001
2003-12-02,46.360001000000004
2003-12-03,46.200001
2003-12-04,46.139998999999996
2003-12-05,45.950001
2003-12-08,46.200001
2003-12-09,45.150002
2003-12-10,44.389998999999996
2003-12-11,44.93
2003-12-12,45.75
2003-12-15,44.810001
2003-12-16,45.48
2003-12-17,46.439999
2003-12-18,47.049999
2003-12-19,47.200001
2003-12-22,47.169998
2003-12-23,46.810001
2003-12-24,46.73
2003-12-26,47.130001
2003-12-29,48.150002
2003-12-30,48.0
2003-12-31,47.130001
2004-01-02,47.23
2004-01-05,46.400002
2004-01-06,46.900002
2004-01-07,46.549999
2004-01-08,47.25
2004-01-09,46.650002
2004-01-12,47.119999
2004-01-13,48.040001000000004
2004-01-14,48.25
2004-01-15,48.400002
2004-01-16,48.650002
2004-01-20,48.029999
2004-01-21,48.169998
2004-01-22,48.25
2004-01-23,48.84
2004-01-26,49.060001
2004-01-27,48.0
2004-01-28,47.099998
2004-01-29,48.009997999999996
2004-01-30,48.400002
2004-02-02,48.599998
2004-02-03,48.080002
2004-02-04,47.029999
2004-02-05,46.849998
2004-02-06,48.869999
2004-02-09,47.650002
2004-02-10,48.990002000000004
2004-02-11,48.740002000000004
2004-02-12,48.310001
2004-02-13,47.689999
2004-02-17,48.529999
2004-02-18,48.32
2004-02-19,47.349998
2004-02-20,47.380001
2004-02-23,46.5
2004-02-24,46.900002
2004-02-25,47.529999
2004-02-26,47.439999
2004-02-27,47.310001
2004-03-01,47.23
2004-03-02,48.75
2004-03-03,53.48
2004-03-04,54.419998
2004-03-05,54.310001
2004-03-08,55.189999
2004-03-09,54.27
2004-03-10,53.68
2004-03-11,52.740002000000004
2004-03-12,53.240002000000004
2004-03-15,52.240002000000004
2004-03-16,52.549999
2004-03-17,53.330002
2004-03-18,52.169998
2004-03-19,51.549999
2004-03-22,50.25
2004-03-23,50.98
2004-03-24,50.290001000000004
2004-03-25,51.619999
2004-03-26,51.900002
2004-03-29,52.599998
2004-03-30,53.48
2004-03-31,54.0
2004-04-01,53.48
2004-04-02,53.970001
2004-04-05,54.400002
2004-04-06,53.599998
2004-04-07,54.189999
2004-04-08,53.27
2004-04-12,54.32
2004-04-13,52.73
2004-04-14,53.0
2004-04-15,52.599998
2004-04-16,53.0
2004-04-19,53.049999
2004-04-20,53.0
2004-04-21,53.849998
2004-04-22,54.900002
2004-04-23,54.049999
2004-04-26,53.91
2004-04-27,54.450001
2004-04-28,53.509997999999996
2004-04-29,53.950001
2004-04-30,54.0
2004-05-03,54.18
2004-05-04,55.639998999999996
2004-05-05,56.919998
2004-05-06,56.110001000000004
2004-05-07,54.950001
2004-05-10,54.0
2004-05-11,54.32
2004-05-12,54.57
2004-05-13,55.509997999999996
2004-05-14,55.07
2004-05-17,54.669998
2004-05-18,54.580002
2004-05-19,53.700001
2004-05-20,53.59
2004-05-21,54.049999
2004-05-24,53.830002
2004-05-25,54.700001
2004-05-26,54.869999
2004-05-27,55.0
2004-05-28,55.200001
2004-06-01,56.5
2004-06-02,56.200001
2004-06-03,55.450001
2004-06-04,55.279999
2004-06-07,57.380001
2004-06-08,57.009997999999996
2004-06-09,56.75
2004-06-10,56.580002
2004-06-14,55.200001
2004-06-15,55.700001
2004-06-16,56.0
2004-06-17,56.889998999999996
2004-06-18,57.060001
2004-06-21,57.0
2004-06-22,56.060001
2004-06-23,56.540001000000004
2004-06-24,57.18
2004-06-25,58.5
2004-06-28,61.07
2004-06-29,62.5
2004-06-30,63.169998
2004-07-01,60.919998
2004-07-02,60.970001
2004-07-06,60.650002
2004-07-07,60.91
2004-07-08,59.799999
2004-07-09,59.130001
2004-07-12,57.439999
2004-07-13,57.5
2004-07-14,57.259997999999996
2004-07-15,57.279999
2004-07-16,56.77
2004-07-19,57.110001000000004
2004-07-20,57.32
2004-07-21,57.0
2004-07-22,56.650002
2004-07-23,55.82
2004-07-26,55.07
2004-07-27,56.900002
2004-07-28,56.529999
2004-07-29,57.299999
2004-07-30,59.450001
2004-08-02,61.189999
2004-08-03,61.119999
2004-08-04,60.82
2004-08-05,59.650002
2004-08-06,58.119999
2004-08-09,58.52
2004-08-10,59.91
2004-08-11,60.189999
2004-08-12,58.560001
2004-08-13,58.049999
2004-08-16,58.240002000000004
2004-08-17,58.18
2004-08-18,58.990002000000004
2004-08-19,58.900002
2004-08-20,58.040001000000004
2004-08-23,58.299999
2004-08-24,57.75
2004-08-25,58.200001
2004-08-26,58.259997999999996
2004-08-27,58.5
2004-08-30,58.57
2004-08-31,57.950001
2004-09-01,63.330002
2004-09-02,64.120003
2004-09-03,65.849998
2004-09-07,65.099998
2004-09-08,63.279999
2004-09-09,63.560001
2004-09-10,65.050003
2004-09-13,64.779999
2004-09-14,65.07
2004-09-15,65.150002
2004-09-16,64.959999
2004-09-17,65.050003
2004-09-20,66.550003
2004-09-21,67.639999
2004-09-22,66.120003
2004-09-23,66.33000200000001
2004-09-24,67.58000200000001
2004-09-27,66.099998
2004-09-28,67.400002
2004-09-29,68.66999799999999
2004-09-30,68.550003
2004-10-01,68.5
2004-10-04,70.800003
2004-10-05,70.199997
2004-10-06,70.690002
2004-10-07,71.199997
2004-10-08,70.07
2004-10-11,68.660004
2004-10-12,69.25
2004-10-13,69.300003
2004-10-14,68.66999799999999
2004-10-15,68.900002
2004-10-18,68.900002
2004-10-19,69.260002
2004-10-20,69.400002
2004-10-21,68.300003
2004-10-22,68.0
2004-10-25,66.650002
2004-10-26,68.660004
2004-10-27,70.019997
2004-10-28,70.370003
2004-10-29,70.349998
2004-11-01,69.58000200000001
2004-11-02,70.25
2004-11-03,71.699997
2004-11-04,71.75
2004-11-05,71.0
2004-11-08,70.0
2004-11-09,71.099998
2004-11-10,70.949997
2004-11-11,71.099998
2004-11-12,71.83000200000001
2004-11-15,70.879997
2004-11-16,69.599998
2004-11-17,69.800003
2004-11-18,68.279999
2004-11-19,67.800003
2004-11-22,67.449997
2004-11-23,68.400002
2004-11-24,68.980003
2004-11-26,69.269997
2004-11-29,69.800003
2004-11-30,69.529999
2004-12-01,70.050003
2004-12-02,70.510002
2004-12-03,71.050003
2004-12-06,70.370003
2004-12-07,69.110001
2004-12-08,69.650002
2004-12-09,70.389999
2004-12-10,74.059998
2004-12-13,74.400002
2004-12-14,68.779999
2004-12-15,67.949997
2004-12-16,70.0
2004-12-17,69.620003
2004-12-20,69.150002
2004-12-21,69.5
2004-12-22,69.66999799999999
2004-12-23,70.279999
2004-12-27,70.199997
2004-12-28,70.949997
2004-12-29,71.150002
2004-12-30,70.699997
2004-12-31,70.589996
2005-01-03,70.480003
2005-01-04,71.059998
2005-01-05,72.510002
2005-01-06,72.349998
2005-01-07,71.290001
2005-01-10,71.5
2005-01-11,71.910004
2005-01-12,71.809998
2005-01-13,71.16999799999999
2005-01-14,71.32
2005-01-18,72.459999
2005-01-19,73.639999
2005-01-20,75.230003
2005-01-21,75.190002
2005-01-24,73.83000200000001
2005-01-25,73.400002
2005-01-26,74.529999
2005-01-27,76.0
2005-01-28,75.110001
2005-01-31,76.699997
2005-02-01,76.949997
2005-02-02,78.0
2005-02-03,81.349998
2005-02-04,81.41999799999999
2005-02-07,80.629997
2005-02-08,81.459999
2005-02-09,80.449997
2005-02-10,81.120003
2005-02-11,81.949997
2005-02-14,82.400002
2005-02-15,83.699997
2005-02-16,83.379997
2005-02-17,83.129997
2005-02-18,81.599998
2005-02-22,80.510002
2005-02-23,81.660004
2005-02-24,82.5
2005-02-25,83.449997
2005-02-28,82.349998
2005-03-01,83.349998
2005-03-02,83.019997
2005-03-03,82.839996
2005-03-04,82.949997
2005-03-07,83.900002
2005-03-08,83.099998
2005-03-09,82.370003
2005-03-10,82.449997
2005-03-11,83.0
2005-03-14,81.660004
2005-03-15,80.699997
2005-03-16,80.300003
2005-03-17,79.889999
2005-03-18,79.199997
2005-03-21,78.75
2005-03-22,77.029999
2005-03-23,76.57
2005-03-24,75.75
2005-03-28,75.489998
2005-03-29,71.769997
2005-03-30,72.75
2005-03-31,72.900002
2005-04-01,72.68
2005-04-04,72.309998
2005-04-05,72.849998
2005-04-06,74.5
2005-04-07,74.989998
2005-04-08,74.83000200000001
2005-04-11,74.370003
2005-04-12,73.489998
2005-04-13,72.900002
2005-04-14,70.66999799999999
2005-04-15,70.220001
2005-04-18,71.470001
2005-04-19,71.440002
2005-04-20,70.16999799999999
2005-04-21,70.870003
2005-04-22,71.349998
2005-04-25,69.089996
2005-04-26,66.230003
2005-04-27,67.699997
2005-04-28,65.599998
2005-04-29,67.550003
2005-05-02,62.599998
2005-05-03,60.220001
2005-05-04,58.75
2005-05-05,62.700001
2005-05-06,62.360001000000004
2005-05-09,61.139998999999996
2005-05-10,61.119999
2005-05-11,61.400002
2005-05-12,60.939999
2005-05-13,60.16
2005-05-16,61.290001000000004
2005-05-17,61.450001
2005-05-18,62.439999
2005-05-19,63.990002000000004
2005-05-20,63.880001
2005-05-23,65.550003
2005-05-24,65.279999
2005-05-25,63.990002000000004
2005-05-26,64.650002
2005-05-27,65.25
2005-05-31,66.050003
2005-06-01,65.18
2005-06-02,64.66999799999999
2005-06-03,64.0
2005-06-06,64.059998
2005-06-07,64.440002
2005-06-08,61.150002
2005-06-09,61.560001
2005-06-10,61.900002
2005-06-13,63.150002
2005-06-14,63.73
2005-06-15,63.549999
2005-06-16,64.010002
2005-06-17,63.549999
2005-06-20,63.150002
2005-06-21,62.610001000000004
2005-06-22,61.5
2005-06-23,61.849998
2005-06-24,62.25
2005-06-27,62.060001
2005-06-28,62.0
2005-06-29,61.330002
2005-06-30,60.860001000000004
2005-07-01,61.009997999999996
2005-07-05,61.560001
2005-07-06,61.709998999999996
2005-07-07,62.389998999999996
2005-07-08,64.08000200000001
2005-07-11,65.08000200000001
2005-07-12,64.32
2005-07-13,64.489998
2005-07-14,63.689999
2005-07-15,63.5
2005-07-18,63.150002
2005-07-19,63.900002
2005-07-20,64.66999799999999
2005-07-21,64.730003
2005-07-22,64.970001
2005-07-25,65.199997
2005-07-26,66.449997
2005-07-27,67.790001
2005-07-28,68.720001
2005-07-29,68.699997
2005-08-01,69.279999
2005-08-02,69.949997
2005-08-03,70.410004
2005-08-04,69.309998
2005-08-05,68.25
2005-08-08,68.0
2005-08-09,68.620003
2005-08-10,67.599998
2005-08-11,67.440002
2005-08-12,66.879997
2005-08-15,67.099998
2005-08-16,67.519997
2005-08-17,67.889999
2005-08-18,67.739998
2005-08-19,67.699997
2005-08-22,68.019997
2005-08-23,67.480003
2005-08-24,67.41999799999999
2005-08-25,67.18
2005-08-26,67.0
2005-08-29,68.410004
2005-08-30,67.0
2005-08-31,68.57
2005-09-01,69.360001
2005-09-02,69.209999
2005-09-06,69.339996
2005-09-07,69.599998
2005-09-08,73.650002
2005-09-09,74.519997
2005-09-12,74.75
2005-09-13,75.449997
2005-09-14,75.550003
2005-09-15,74.599998
2005-09-16,74.470001
2005-09-19,74.339996
2005-09-20,74.599998
2005-09-21,74.209999
2005-09-22,73.489998
2005-09-23,73.610001
2005-09-26,74.160004
2005-09-27,74.709999
2005-09-28,74.900002
2005-09-29,76.150002
2005-09-30,76.610001
2005-10-03,77.699997
2005-10-04,78.160004
2005-10-05,75.41999799999999
2005-10-06,72.529999
2005-10-07,72.08000200000001
2005-10-10,73.07
2005-10-11,70.349998
2005-10-12,69.57
2005-10-13,70.629997
2005-10-14,71.589996
2005-10-17,71.040001
2005-10-18,70.199997
2005-10-19,70.449997
2005-10-20,69.43
2005-10-21,69.41999799999999
2005-10-24,69.5
2005-10-25,68.660004
2005-10-26,68.040001
2005-10-27,67.650002
2005-10-28,67.300003
2005-10-31,68.839996
2005-11-01,69.5
2005-11-02,71.089996
2005-11-03,72.08000200000001
2005-11-04,72.739998
2005-11-07,73.75
2005-11-08,73.800003
2005-11-09,71.400002
2005-11-10,72.029999
2005-11-11,72.010002
2005-11-14,70.709999
2005-11-15,70.690002
2005-11-16,70.370003
2005-11-17,70.940002
2005-11-18,72.599998
2005-11-21,64.82
2005-11-22,51.5
2005-11-23,52.18
2005-11-25,52.599998
2005-11-28,54.080002
2005-11-29,54.400002
2005-11-30,54.799999
2005-12-01,52.82
2005-12-02,53.470001
2005-12-05,53.259997999999996
2005-12-06,52.290001000000004
2005-12-07,50.450001
2005-12-08,50.150002
2005-12-09,50.240002000000004
2005-12-12,49.75
2005-12-13,46.0
2005-12-14,47.419998
2005-12-15,47.43
2005-12-16,48.970001
2005-12-19,48.330002
2005-12-20,48.09
2005-12-21,49.540001000000004
2005-12-22,51.049999
2005-12-23,51.27
2005-12-27,51.0
2005-12-28,51.25
2005-12-29,51.369999
2005-12-30,51.299999
2006-01-03,51.299999
2006-01-04,52.82
2006-01-05,53.389998999999996
2006-01-06,53.299999
2006-01-09,54.040001000000004
2006-01-10,53.52
2006-01-11,53.900002
2006-01-12,53.419998
2006-01-13,52.830002
2006-01-17,52.880001
2006-01-18,53.790001000000004
2006-01-19,53.450001
2006-01-20,51.84
2006-01-23,52.07
2006-01-24,53.09
2006-01-25,53.959998999999996
2006-01-26,54.860001000000004
2006-01-27,55.700001
2006-01-30,54.919998
2006-01-31,55.43
2006-02-01,54.700001
2006-02-02,53.959998999999996
2006-02-03,52.880001
2006-02-06,52.689999
2006-02-07,52.32
2006-02-08,52.290001000000004
2006-02-09,53.41
2006-02-10,53.349998
2006-02-13,53.049999
2006-02-14,52.98
2006-02-15,54.02
2006-02-16,53.549999
2006-02-17,54.990002000000004
2006-02-21,55.009997999999996
2006-02-22,54.84
2006-02-23,54.200001
2006-02-24,55.080002
2006-02-27,53.900002
2006-02-28,52.470001
2006-03-01,52.900002
2006-03-02,51.939999
2006-03-03,52.099998
2006-03-06,52.470001
2006-03-07,52.77
2006-03-08,50.419998
2006-03-09,50.290001000000004
2006-03-10,51.150002
2006-03-13,52.299999
2006-03-14,53.209998999999996
2006-03-15,53.650002
2006-03-16,53.59
2006-03-17,53.990002000000004
2006-03-20,54.419998
2006-03-21,55.189999
2006-03-22,56.43
2006-03-23,56.299999
2006-03-24,55.540001000000004
2006-03-27,54.939999
2006-03-28,54.080002
2006-03-29,54.279999
2006-03-30,54.599998
2006-03-31,54.029999
2006-04-03,53.189999
2006-04-04,53.0
2006-04-05,52.77
2006-04-06,53.080002
2006-04-07,53.18
2006-04-10,52.400002
2006-04-11,53.099998
2006-04-12,54.41
2006-04-13,54.259997999999996
2006-04-17,54.099998
2006-04-18,54.139998999999996
2006-04-19,53.259997999999996
2006-04-20,53.720001
2006-04-21,52.900002
2006-04-24,54.09
2006-04-25,52.970001
2006-04-26,53.049999
2006-04-27,53.75
2006-04-28,54.82
2006-05-01,54.400002
2006-05-02,53.82
2006-05-03,53.139998999999996
2006-05-04,52.799999
2006-05-05,53.650002
2006-05-08,54.43
2006-05-09,54.610001000000004
2006-05-10,53.110001000000004
2006-05-11,54.099998
2006-05-12,52.630001
2006-05-15,52.650002
2006-05-16,53.310001
2006-05-17,52.560001
2006-05-18,52.400002
2006-05-19,51.790001000000004
2006-05-22,52.040001000000004
2006-05-23,52.369999
2006-05-24,52.330002
2006-05-25,51.779999
2006-05-26,47.580002
2006-05-30,46.950001
2006-05-31,47.349998
2006-06-01,48.200001
2006-06-02,48.599998
2006-06-05,48.400002
2006-06-06,47.689999
2006-06-07,46.279999
2006-06-08,47.080002
2006-06-09,47.02
2006-06-12,46.549999
2006-06-13,45.709998999999996
2006-06-14,44.700001
2006-06-15,45.419998
2006-06-16,44.93
2006-06-19,45.060001
2006-06-20,44.049999
2006-06-21,43.970001
2006-06-22,43.599998
2006-06-23,44.09
2006-06-26,43.650002
2006-06-27,43.490002000000004
2006-06-28,43.549999
2006-06-29,44.790001000000004
2006-06-30,44.290001000000004
2006-07-03,44.830002
2006-07-05,44.639998999999996
2006-07-06,43.77
2006-07-07,43.439999
2006-07-10,44.650002
2006-07-11,44.049999
2006-07-12,43.93
2006-07-13,44.09
2006-07-14,43.119999
2006-07-17,43.439999
2006-07-18,43.490002000000004
2006-07-19,44.07
2006-07-20,43.27
2006-07-21,42.880001
2006-07-24,42.849998
2006-07-25,43.150002
2006-07-26,44.0
2006-07-27,42.869999
2006-07-28,44.09
2006-07-31,44.200001
2006-08-01,43.240002000000004
2006-08-02,42.669998
2006-08-03,42.57
2006-08-04,42.639998999999996
2006-08-07,42.619999
2006-08-08,45.669998
2006-08-09,45.93
2006-08-10,48.0
2006-08-11,48.110001000000004
2006-08-14,48.91
2006-08-15,48.939999
2006-08-16,48.700001
2006-08-17,48.470001
2006-08-18,48.009997999999996
2006-08-21,47.799999
2006-08-22,47.490002000000004
2006-08-23,46.889998999999996
2006-08-24,47.380001
2006-08-25,47.720001
2006-08-28,48.439999
2006-08-29,49.110001000000004
2006-08-30,49.369999
2006-08-31,49.98
2006-09-01,50.529999
2006-09-05,50.860001000000004
2006-09-06,49.630001
2006-09-07,49.490002000000004
2006-09-08,54.200001
2006-09-11,54.950001
2006-09-12,55.580002
2006-09-13,56.700001
2006-09-14,55.939999
2006-09-15,55.950001
2006-09-18,55.240002000000004
2006-09-19,55.16
2006-09-20,56.099998
2006-09-21,55.220001
2006-09-22,54.16
2006-09-25,54.639998999999996
2006-09-26,54.110001000000004
2006-09-27,53.490002000000004
2006-09-28,54.209998999999996
2006-09-29,53.5
2006-10-02,53.0
2006-10-03,52.32
2006-10-04,52.830002
2006-10-05,53.619999
2006-10-06,52.799999
2006-10-09,52.860001000000004
2006-10-10,52.459998999999996
2006-10-11,53.84
2006-10-12,55.450001
2006-10-13,56.0
2006-10-16,56.23
2006-10-17,56.02
2006-10-18,56.25
2006-10-19,57.759997999999996
2006-10-20,58.25
2006-10-23,58.549999
2006-10-24,57.950001
2006-10-25,58.549999
2006-10-26,58.709998999999996
2006-10-27,57.849998
2006-10-30,57.810001
2006-10-31,57.630001
2006-11-01,57.630001
2006-11-02,56.790001000000004
2006-11-03,55.09
2006-11-06,55.349998
2006-11-07,54.57
2006-11-08,53.889998999999996
2006-11-09,53.860001000000004
2006-11-10,53.419998
2006-11-13,53.669998
2006-11-14,53.849998
2006-11-15,53.82
2006-11-16,54.02
2006-11-17,53.650002
2006-11-20,53.560001
2006-11-21,53.580002
2006-11-22,53.98
2006-11-24,53.799999
2006-11-27,53.860001000000004
2006-11-28,53.599998
2006-11-29,53.970001
2006-11-30,53.970001
2006-12-01,54.130001
2006-12-04,54.150002
2006-12-05,53.150002
2006-12-06,53.73
2006-12-07,53.740002000000004
2006-12-08,53.59
2006-12-11,52.669998
2006-12-12,49.450001
2006-12-13,44.59
2006-12-14,44.189999
2006-12-15,44.84
2006-12-18,44.02
2006-12-19,45.02
2006-12-20,45.5
2006-12-21,45.459998999999996
2006-12-22,45.07
2006-12-26,45.43
2006-12-27,45.0
2006-12-28,44.57
2006-12-29,44.5
2007-01-03,43.790001000000004
2007-01-04,45.610001000000004
2007-01-05,47.009997999999996
2007-01-08,46.75
2007-01-09,46.259997999999996
2007-01-10,51.389998999999996
2007-01-11,51.439999
2007-01-12,51.639998999999996
2007-01-16,51.48
2007-01-17,50.650002
2007-01-18,50.189999
2007-01-19,50.080002
2007-01-22,46.830002
2007-01-23,47.599998
2007-01-24,47.610001000000004
2007-01-25,47.91
2007-01-26,47.169998
2007-01-29,46.740002000000004
2007-01-30,46.68
2007-01-31,47.700001
2007-02-01,48.299999
2007-02-02,48.360001000000004
2007-02-05,47.75
2007-02-06,47.209998999999996
2007-02-07,46.330002
2007-02-08,46.66
2007-02-09,46.349998
2007-02-12,46.049999
2007-02-13,46.080002
2007-02-14,46.139998999999996
2007-02-15,46.41
2007-02-16,46.650002
2007-02-20,46.900002
2007-02-21,47.41
2007-02-22,47.110001000000004
2007-02-23,47.18
2007-02-26,46.470001
2007-02-27,46.0
2007-02-28,45.91
2007-03-01,45.970001
2007-03-02,46.0
2007-03-05,45.849998
2007-03-06,45.310001
2007-03-07,45.25
2007-03-08,45.709998999999996
2007-03-09,47.82
2007-03-12,46.990002000000004
2007-03-13,46.139998999999996
2007-03-14,46.610001000000004
2007-03-15,46.830002
2007-03-16,46.560001
2007-03-19,46.59
2007-03-20,47.310001
2007-03-21,47.259997999999996
2007-03-22,48.080002
2007-03-23,48.630001
2007-03-26,48.52
2007-03-27,48.610001000000004
2007-03-28,48.720001
2007-03-29,48.599998
2007-03-30,48.619999
2007-04-02,48.849998
2007-04-03,49.029999
2007-04-04,48.75
2007-04-05,49.68
2007-04-09,49.939999
2007-04-10,49.459998999999996
2007-04-11,50.529999
2007-04-12,50.720001
2007-04-13,50.360001000000004
2007-04-16,50.25
2007-04-17,50.369999
2007-04-18,50.110001000000004
2007-04-19,49.880001
2007-04-20,49.900002
2007-04-23,49.779999
2007-04-24,49.310001
2007-04-25,49.560001
2007-04-26,50.259997999999996
2007-04-27,51.34
2007-04-30,51.099998
2007-05-01,51.299999
2007-05-02,52.130001
2007-05-03,52.240002000000004
2007-05-04,51.950001
2007-05-07,51.779999
2007-05-08,51.259997999999996
2007-05-09,51.18
2007-05-10,51.0
2007-05-11,50.560001
2007-05-14,50.130001
2007-05-15,50.540001000000004
2007-05-16,53.419998
2007-05-17,53.25
2007-05-18,53.299999
2007-05-21,55.0
2007-05-22,55.490002000000004
2007-05-23,54.25
2007-05-24,54.75
2007-05-25,54.869999
2007-05-29,54.889998999999996
2007-05-30,55.57
2007-05-31,55.139998999999996
2007-06-01,55.450001
2007-06-04,54.93
2007-06-05,54.099998
2007-06-06,54.139998999999996
2007-06-07,53.169998
2007-06-08,53.299999
2007-06-11,53.610001000000004
2007-06-12,53.619999
2007-06-13,53.810001
2007-06-14,53.919998
2007-06-15,54.150002
2007-06-18,53.869999
2007-06-19,54.389998999999996
2007-06-20,54.119999
2007-06-21,54.400002
2007-06-22,54.060001
2007-06-25,53.580002
2007-06-26,53.48
2007-06-27,53.540001000000004
2007-06-28,53.41
2007-06-29,53.32
2007-07-02,53.540001000000004
2007-07-03,53.48
2007-07-05,54.509997999999996
2007-07-06,54.849998
2007-07-09,55.310001
2007-07-10,54.110001000000004
2007-07-11,54.330002
2007-07-12,54.419998
2007-07-13,53.779999
2007-07-16,53.41
2007-07-17,53.150002
2007-07-18,52.849998
2007-07-19,54.009997999999996
2007-07-20,53.52
2007-07-23,53.259997999999996
2007-07-24,53.110001000000004
2007-07-25,53.07
2007-07-26,52.189999
2007-07-27,51.59
2007-07-30,51.450001
2007-07-31,50.130001
2007-08-01,51.73
2007-08-02,52.75
2007-08-03,53.209998999999996
2007-08-06,53.919998
2007-08-07,54.57
2007-08-08,55.450001
2007-08-09,55.380001
2007-08-10,53.400002
2007-08-13,52.959998999999996
2007-08-14,51.93
2007-08-15,51.650002
2007-08-16,50.630001
2007-08-17,51.200001
2007-08-20,51.860001000000004
2007-08-21,52.610001000000004
2007-08-22,51.950001
2007-08-23,49.900002
2007-08-24,50.189999
2007-08-27,50.330002
2007-08-28,49.66
2007-08-29,49.5
2007-08-30,48.889998999999996
2007-08-31,48.759997999999996
2007-09-04,48.700001
2007-09-05,49.5
2007-09-06,49.689999
2007-09-07,50.549999
2007-09-10,51.779999
2007-09-11,52.040001000000004
2007-09-12,52.82
2007-09-13,51.93
2007-09-14,51.849998
2007-09-17,51.169998
2007-09-18,51.439999
2007-09-19,52.040001000000004
2007-09-20,52.139998999999996
2007-09-21,52.080002
2007-09-24,52.07
2007-09-25,53.029999
2007-09-26,54.23
2007-09-27,53.77
2007-09-28,52.419998
2007-10-01,52.41
2007-10-02,52.150002
2007-10-03,52.119999
2007-10-04,50.389998999999996
2007-10-05,50.310001
2007-10-08,49.580002
2007-10-09,47.43
2007-10-10,47.77
2007-10-11,46.970001
2007-10-12,45.810001
2007-10-15,45.299999
2007-10-16,44.669998
2007-10-17,44.889998999999996
2007-10-18,44.75
2007-10-19,44.91
2007-10-22,45.369999
2007-10-23,45.400002
2007-10-24,44.150002
2007-10-25,42.650002
2007-10-26,42.830002
2007-10-29,42.360001000000004
2007-10-30,42.200001
2007-10-31,42.0
2007-11-01,42.5
2007-11-02,43.740002000000004
2007-11-05,43.869999
2007-11-06,43.18
2007-11-07,43.669998
2007-11-08,43.93
2007-11-09,43.869999
2007-11-12,43.59
2007-11-13,43.41
2007-11-14,44.580002
2007-11-15,43.939999
2007-11-16,43.669998
2007-11-19,43.080002
2007-11-20,42.57
2007-11-21,41.700001
2007-11-23,42.189999
2007-11-26,41.810001
2007-11-27,41.900002
2007-11-28,42.189999
2007-11-29,43.07
2007-11-30,43.029999
2007-12-03,43.43
2007-12-04,43.639998999999996
2007-12-05,43.360001000000004
2007-12-06,42.759997999999996
2007-12-07,42.73
2007-12-10,42.630001
