Date,PHG
2001-01-10,39.1875
2001-01-11,41.5
2001-01-12,41.25
2001-01-16,39.5625
2001-01-17,40.5625
2001-01-18,42.625
2001-01-19,41.5
2001-01-22,40.6875
2001-01-23,40.9375
2001-01-24,39.875
2001-01-25,38.75
2001-01-26,37.8125
2001-01-29,37.709998999999996
2001-01-30,37.490002000000004
2001-01-31,38.200001
2001-02-01,38.200001
2001-02-02,36.27
2001-02-05,35.790001000000004
2001-02-06,35.0
2001-02-07,33.939999
2001-02-08,33.950001
2001-02-09,33.27
2001-02-12,34.619999
2001-02-13,33.860001000000004
2001-02-14,34.75
2001-02-15,35.630001
2001-02-16,34.759997999999996
2001-02-20,33.099998
2001-02-21,32.98
2001-02-22,33.599998
2001-02-23,32.450001
2001-02-26,33.0
2001-02-27,32.310001
2001-02-28,32.639998999999996
2001-03-01,33.25
2001-03-02,33.299999
2001-03-05,34.740002000000004
2001-03-06,36.700001
2001-03-07,36.68
2001-03-08,35.450001
2001-03-09,34.200001
2001-03-12,32.290001000000004
2001-03-13,33.110001000000004
2001-03-14,31.450001
2001-03-15,31.0
2001-03-16,29.219998999999998
2001-03-19,30.4
2001-03-20,28.299999
2001-03-21,26.65
2001-03-22,26.75
2001-03-23,27.74
2001-03-26,29.17
2001-03-27,30.18
2001-03-28,27.4
2001-03-29,27.25
2001-03-30,26.700001
2001-04-02,26.25
2001-04-03,25.4
2001-04-04,25.129998999999998
2001-04-05,27.610001
2001-04-06,26.18
2001-04-09,26.299999
2001-04-10,28.049999
2001-04-11,29.049999
2001-04-12,29.549999
2001-04-16,28.25
2001-04-17,26.309998999999998
2001-04-18,29.200001
2001-04-19,29.91
2001-04-20,29.4
2001-04-23,28.549999
2001-04-24,28.43
2001-04-25,29.35
2001-04-26,28.610001
2001-04-27,29.700001
2001-04-30,30.799999
2001-05-01,30.9
2001-05-02,31.950001
2001-05-03,31.26
2001-05-04,31.5
2001-05-07,31.99
2001-05-08,31.809998999999998
2001-05-09,30.74
2001-05-10,31.950001
2001-05-11,31.93
2001-05-14,31.15
2001-05-15,31.77
2001-05-16,31.889999
2001-05-17,32.369999
2001-05-18,33.68
2001-05-21,34.0
2001-05-22,32.599998
2001-05-23,30.58
2001-05-24,30.370001000000002
2001-05-25,29.559998999999998
2001-05-29,29.0
2001-05-30,27.25
2001-05-31,27.700001
2001-06-01,27.25
2001-06-04,27.4
2001-06-05,28.76
2001-06-06,28.879998999999998
2001-06-07,29.209999
2001-06-08,29.200001
2001-06-11,27.620001000000002
2001-06-12,27.0
2001-06-13,26.17
2001-06-14,25.290001
2001-06-15,24.84
2001-06-18,24.540001
2001-06-19,24.209999
2001-06-20,24.139999
2001-06-21,24.549999
2001-06-22,26.24
2001-06-25,26.17
2001-06-26,25.059998999999998
2001-06-27,25.0
2001-06-28,25.450001
2001-06-29,26.43
2001-07-02,26.75
2001-07-03,27.02
2001-07-05,26.23
2001-07-06,25.280001000000002
2001-07-09,25.25
2001-07-10,24.860001
2001-07-11,24.790001
2001-07-12,26.280001000000002
2001-07-13,25.860001
2001-07-16,23.860001
2001-07-17,25.299999
2001-07-18,24.959999
2001-07-19,25.93
2001-07-20,25.17
2001-07-23,25.959999
2001-07-24,25.82
2001-07-25,25.549999
2001-07-26,26.530001000000002
2001-07-27,26.9
2001-07-30,27.35
2001-07-31,27.629998999999998
2001-08-01,28.459999
2001-08-02,29.6
2001-08-03,28.799999
2001-08-06,28.110001
2001-08-07,27.93
2001-08-08,26.85
2001-08-09,26.799999
2001-08-10,26.65
2001-08-13,27.0
2001-08-14,27.200001
2001-08-15,27.4
2001-08-16,27.08
2001-08-17,25.950001
2001-08-20,26.1
2001-08-21,25.66
2001-08-22,26.309998999999998
2001-08-23,26.700001
2001-08-24,27.77
2001-08-27,28.01
2001-08-28,26.6
2001-08-29,27.01
2001-08-30,26.709999
2001-08-31,26.77
2001-09-04,25.91
2001-09-05,25.4
2001-09-06,23.35
2001-09-07,23.25
2001-09-10,23.549999
2001-09-17,19.58
2001-09-18,18.5
2001-09-19,18.299999
2001-09-20,17.049999
2001-09-21,16.66
2001-09-24,17.309998999999998
2001-09-25,18.24
2001-09-26,18.370001000000002
2001-09-27,18.209999
2001-09-28,19.299999
2001-10-01,18.719998999999998
2001-10-02,18.950001
2001-10-03,20.139999
2001-10-04,21.049999
2001-10-05,20.9
2001-10-08,20.9
2001-10-09,20.549999
2001-10-10,22.280001000000002
2001-10-11,22.9
2001-10-12,23.030001000000002
2001-10-15,20.950001
2001-10-16,22.440001000000002
2001-10-17,22.07
2001-10-18,21.950001
2001-10-19,21.950001
2001-10-22,22.16
2001-10-23,22.77
2001-10-24,22.92
2001-10-25,23.35
2001-10-26,23.690001000000002
2001-10-29,22.9
2001-10-30,21.68
2001-10-31,22.549999
2001-11-01,23.950001
2001-11-02,24.1
2001-11-05,24.950001
2001-11-06,25.4
2001-11-07,25.52
2001-11-08,25.719998999999998
2001-11-09,25.25
2001-11-12,24.690001000000002
2001-11-13,25.85
2001-11-14,26.35
2001-11-15,27.48
2001-11-16,28.200001
2001-11-19,28.25
2001-11-20,26.6
2001-11-21,27.0
2001-11-23,28.18
2001-11-26,29.25
2001-11-27,28.049999
2001-11-28,26.219998999999998
2001-11-29,27.24
2001-11-30,27.07
2001-12-03,26.76
2001-12-04,28.299999
2001-12-05,30.66
2001-12-06,30.540001
2001-12-07,29.52
2001-12-10,28.52
2001-12-11,29.209999
2001-12-12,29.309998999999998
2001-12-13,27.24
2001-12-14,27.799999
2001-12-17,28.68
2001-12-18,29.030001000000002
2001-12-19,28.950001
2001-12-20,27.6
2001-12-21,28.299999
2001-12-24,28.309998999999998
2001-12-26,28.299999
2001-12-27,29.25
2001-12-28,29.27
2001-12-31,29.110001
2002-01-02,30.049999
2002-01-03,31.360001
2002-01-04,30.9
2002-01-07,29.959999
2002-01-08,30.23
2002-01-09,30.51
2002-01-10,29.85
2002-01-11,29.780001000000002
2002-01-14,29.17
2002-01-15,29.4
2002-01-16,27.52
2002-01-17,28.610001
2002-01-18,28.26
2002-01-22,27.51
2002-01-23,27.190001000000002
2002-01-24,27.76
2002-01-25,27.43
2002-01-28,27.75
2002-01-29,27.379998999999998
2002-01-30,27.49
2002-01-31,27.35
2002-02-01,27.24
2002-02-04,26.4
2002-02-05,26.120001000000002
2002-02-06,25.450001
2002-02-07,25.860001
2002-02-08,26.02
2002-02-11,27.1
2002-02-12,26.889999
2002-02-13,27.57
2002-02-14,28.0
2002-02-15,26.959999
2002-02-19,25.879998999999998
2002-02-20,26.27
2002-02-21,25.09
2002-02-22,24.82
2002-02-25,25.440001000000002
2002-02-26,25.48
2002-02-27,25.51
2002-02-28,25.959999
2002-03-01,27.299999
2002-03-04,28.790001
2002-03-05,28.299999
2002-03-06,29.15
2002-03-07,29.48
2002-03-08,29.91
2002-03-11,29.42
2002-03-12,28.76
2002-03-13,27.82
2002-03-14,28.65
2002-03-15,29.51
2002-03-18,29.65
2002-03-19,30.07
2002-03-20,29.01
2002-03-21,29.08
2002-03-22,28.889999
2002-03-25,28.16
2002-03-26,28.93
2002-03-27,29.48
2002-03-28,30.219998999999998
2002-04-01,30.91
2002-04-02,30.299999
2002-04-03,30.26
2002-04-04,29.780001000000002
2002-04-05,29.52
2002-04-08,28.190001000000002
2002-04-09,27.959999
2002-04-10,28.34
2002-04-11,27.690001000000002
2002-04-12,28.09
2002-04-15,28.620001000000002
2002-04-16,31.02
2002-04-17,31.389999
2002-04-18,30.9
2002-04-19,31.15
2002-04-22,30.41
2002-04-23,30.940001000000002
2002-04-24,30.879998999999998
2002-04-25,30.65
2002-04-26,29.780001000000002
2002-04-29,30.459999
2002-04-30,31.01
2002-05-01,31.440001000000002
2002-05-02,30.65
2002-05-03,28.73
2002-05-06,29.139999
2002-05-07,29.18
2002-05-08,30.610001
2002-05-09,30.110001
2002-05-10,29.690001000000002
2002-05-13,30.5
2002-05-14,31.82
2002-05-15,31.84
2002-05-16,32.32
2002-05-17,32.880001
2002-05-20,32.189999
2002-05-21,31.6
2002-05-22,31.959999
2002-05-23,32.099998
2002-05-24,31.67
2002-05-28,31.700001
2002-05-29,31.610001
2002-05-30,30.370001000000002
2002-05-31,30.6
2002-06-03,29.93
2002-06-04,29.389999
2002-06-05,28.879998999999998
2002-06-06,28.809998999999998
2002-06-07,27.65
2002-06-10,27.290001
2002-06-11,27.950001
2002-06-12,27.799999
2002-06-13,26.5
2002-06-14,26.18
2002-06-17,27.57
2002-06-18,27.49
2002-06-19,26.719998999999998
2002-06-20,26.09
2002-06-21,25.65
2002-06-24,25.549999
2002-06-25,25.860001
2002-06-26,25.76
2002-06-27,26.93
2002-06-28,27.6
2002-07-01,26.58
2002-07-02,24.74
2002-07-03,24.860001
2002-07-05,27.219998999999998
2002-07-08,26.58
2002-07-09,25.950001
2002-07-10,25.110001
2002-07-11,25.450001
2002-07-12,24.450001
2002-07-15,24.110001
2002-07-16,23.450001
2002-07-17,24.77
2002-07-18,24.969998999999998
2002-07-19,24.030001000000002
2002-07-22,23.49
2002-07-23,22.01
2002-07-24,22.610001
2002-07-25,20.559998999999998
2002-07-26,20.950001
2002-07-29,22.66
2002-07-30,22.200001
2002-07-31,22.540001
2002-08-01,20.9
2002-08-02,19.030001000000002
2002-08-05,17.65
2002-08-06,19.309998999999998
2002-08-07,20.25
2002-08-08,20.709999
2002-08-09,20.4
2002-08-12,19.690001000000002
2002-08-13,19.780001000000002
2002-08-14,20.15
2002-08-15,20.85
2002-08-16,20.91
2002-08-19,22.74
2002-08-20,22.110001
2002-08-21,22.76
2002-08-22,23.450001
2002-08-23,22.43
2002-08-26,22.34
2002-08-27,22.35
2002-08-28,21.360001
2002-08-29,20.41
2002-08-30,20.200001
2002-09-03,18.360001
2002-09-04,18.32
2002-09-05,17.01
2002-09-06,17.76
2002-09-09,17.120001000000002
2002-09-10,17.719998999999998
2002-09-11,18.450001
2002-09-12,17.0
2002-09-13,17.110001
2002-09-16,16.18
2002-09-17,15.58
2002-09-18,15.12
2002-09-19,14.1
2002-09-20,14.03
2002-09-23,13.08
2002-09-24,13.74
2002-09-25,14.99
2002-09-26,15.63
2002-09-27,15.06
2002-09-30,14.53
2002-10-01,15.48
2002-10-02,15.23
2002-10-03,14.98
2002-10-04,14.69
2002-10-07,13.73
2002-10-08,13.68
2002-10-09,13.43
2002-10-10,14.56
2002-10-11,15.55
2002-10-14,14.8
2002-10-15,17.01
2002-10-16,15.18
2002-10-17,16.34
2002-10-18,17.0
2002-10-21,17.43
2002-10-22,17.040001
2002-10-23,16.65
2002-10-24,16.370001000000002
2002-10-25,17.110001
2002-10-28,17.459999
2002-10-29,16.91
2002-10-30,17.65
2002-10-31,17.700001
2002-11-01,18.32
2002-11-04,18.51
2002-11-05,19.200001
2002-11-06,19.360001
2002-11-07,17.549999
2002-11-08,17.16
2002-11-11,16.09
2002-11-12,16.309998999999998
2002-11-13,16.290001
2002-11-14,17.76
2002-11-15,18.26
2002-11-18,18.16
2002-11-19,18.780001000000002
2002-11-20,19.58
2002-11-21,20.85
2002-11-22,21.200001
2002-11-25,21.15
2002-11-26,20.030001000000002
2002-11-27,21.48
2002-11-29,21.620001000000002
2002-12-02,21.969998999999998
2002-12-03,20.690001000000002
2002-12-04,20.1
2002-12-05,19.26
2002-12-06,19.35
2002-12-09,18.5
2002-12-10,18.99
2002-12-11,18.9
2002-12-12,18.889999
2002-12-13,18.120001000000002
2002-12-16,19.18
2002-12-17,18.49
2002-12-18,17.389999
2002-12-19,17.48
2002-12-20,18.07
2002-12-23,18.24
2002-12-24,17.870001000000002
2002-12-26,17.73
2002-12-27,17.49
2002-12-30,17.549999
2002-12-31,17.68
2003-01-02,18.93
2003-01-03,18.74
2003-01-06,19.25
2003-01-07,19.110001
2003-01-08,18.0
2003-01-09,18.48
2003-01-10,18.879998999999998
2003-01-13,19.190001000000002
2003-01-14,19.16
2003-01-15,18.77
2003-01-16,18.379998999999998
2003-01-17,17.52
2003-01-21,17.120001000000002
2003-01-22,16.57
2003-01-23,17.02
2003-01-24,16.27
2003-01-27,15.94
2003-01-28,16.370001000000002
2003-01-29,16.719998999999998
2003-01-30,16.360001
2003-01-31,17.190001000000002
2003-02-03,16.93
2003-02-04,16.809998999999998
2003-02-05,17.15
2003-02-06,16.68
2003-02-07,16.110001
2003-02-10,15.65
2003-02-11,16.190001000000002
2003-02-12,15.61
2003-02-13,16.23
2003-02-14,17.0
2003-02-18,17.35
2003-02-19,17.040001
2003-02-20,17.01
2003-02-21,17.209999
2003-02-24,16.58
2003-02-25,16.57
2003-02-26,16.01
2003-02-27,16.24
2003-02-28,16.700001
2003-03-03,16.459999
2003-03-04,15.7
2003-03-05,15.97
2003-03-06,15.47
2003-03-07,15.14
2003-03-10,14.31
2003-03-11,14.48
2003-03-12,14.26
2003-03-13,15.61
2003-03-14,16.120001000000002
2003-03-17,17.27
2003-03-18,17.6
2003-03-19,17.93
2003-03-20,18.01
2003-03-21,18.68
2003-03-24,16.469998999999998
2003-03-25,17.26
2003-03-26,17.309998999999998
2003-03-27,16.73
2003-03-28,16.27
2003-03-31,15.59
2003-04-01,15.97
2003-04-02,16.799999
2003-04-03,16.84
2003-04-04,16.809998999999998
2003-04-07,17.809998999999998
2003-04-08,17.299999
2003-04-09,17.34
2003-04-10,17.34
2003-04-11,17.700001
2003-04-14,17.58
2003-04-15,18.02
2003-04-16,17.940001000000002
2003-04-17,18.65
2003-04-21,18.75
2003-04-22,19.1
2003-04-23,19.08
2003-04-24,18.43
2003-04-25,17.559998999999998
2003-04-28,18.41
2003-04-29,18.57
2003-04-30,18.68
2003-05-01,18.75
2003-05-02,19.120001000000002
2003-05-05,19.5
2003-05-06,19.719998999999998
2003-05-07,19.299999
2003-05-08,18.91
2003-05-09,19.5
2003-05-12,19.360001
2003-05-13,19.0
2003-05-14,18.860001
2003-05-15,18.85
2003-05-16,19.049999
2003-05-19,17.84
2003-05-20,17.59
2003-05-21,17.41
2003-05-22,17.700001
2003-05-23,17.59
2003-05-27,18.18
2003-05-28,18.74
2003-05-29,18.809998999999998
2003-05-30,19.66
2003-06-02,19.82
2003-06-03,19.9
2003-06-04,20.360001
2003-06-05,20.690001000000002
2003-06-06,20.889999
2003-06-09,20.389999
2003-06-10,20.92
2003-06-11,21.110001
2003-06-12,20.91
2003-06-13,19.93
2003-06-16,20.66
2003-06-17,20.379998999999998
2003-06-18,20.379998999999998
2003-06-19,20.15
2003-06-20,19.799999
2003-06-23,19.200001
2003-06-24,19.07
2003-06-25,19.059998999999998
2003-06-26,19.059998999999998
2003-06-27,19.200001
2003-06-30,19.110001
2003-07-01,18.98
2003-07-02,19.559998999999998
2003-07-03,19.299999
2003-07-07,20.52
2003-07-08,20.85
2003-07-09,20.51
2003-07-10,20.17
2003-07-11,20.379998999999998
2003-07-14,20.75
2003-07-15,20.940001000000002
2003-07-16,20.58
2003-07-17,19.190001000000002
2003-07-18,20.35
2003-07-21,19.780001000000002
2003-07-22,20.450001
2003-07-23,20.26
2003-07-24,20.5
2003-07-25,21.1
2003-07-28,21.01
2003-07-29,20.799999
2003-07-30,20.610001
2003-07-31,20.77
2003-08-01,20.83
2003-08-04,21.040001
2003-08-05,20.690001000000002
2003-08-06,20.57
2003-08-07,20.4
2003-08-08,20.370001000000002
2003-08-11,20.85
2003-08-12,21.120001000000002
2003-08-13,21.43
2003-08-14,21.76
2003-08-15,21.950001
2003-08-18,22.200001
2003-08-19,22.67
2003-08-20,22.200001
2003-08-21,22.59
2003-08-22,23.0
2003-08-25,22.9
2003-08-26,22.83
2003-08-27,23.09
2003-08-28,23.41
2003-08-29,24.4
2003-09-02,24.76
2003-09-03,23.780001000000002
2003-09-04,24.370001000000002
2003-09-05,24.389999
2003-09-08,25.17
2003-09-09,25.01
2003-09-10,23.68
2003-09-11,24.030001000000002
2003-09-12,24.32
2003-09-15,24.68
2003-09-16,25.780001000000002
2003-09-17,25.540001
2003-09-18,25.799999
2003-09-19,25.200001
2003-09-22,24.57
2003-09-23,24.139999
2003-09-24,23.26
2003-09-25,22.969998999999998
2003-09-26,22.83
2003-09-29,23.459999
2003-09-30,22.92
2003-10-01,23.690001000000002
2003-10-02,24.01
2003-10-03,24.639999
2003-10-06,24.58
2003-10-07,24.790001
2003-10-08,25.26
2003-10-09,25.98
2003-10-10,26.219998999999998
2003-10-13,26.549999
2003-10-14,26.1
2003-10-15,26.52
2003-10-16,26.15
2003-10-17,26.17
2003-10-20,26.299999
2003-10-21,26.459999
2003-10-22,25.799999
2003-10-23,25.360001
2003-10-24,25.370001000000002
2003-10-27,25.75
2003-10-28,26.67
2003-10-29,27.030001000000002
2003-10-30,26.84
2003-10-31,26.84
2003-11-03,27.870001000000002
2003-11-04,27.209999
2003-11-05,27.07
2003-11-06,27.860001
2003-11-07,27.6
2003-11-10,26.83
2003-11-11,26.889999
2003-11-12,27.809998999999998
2003-11-13,28.139999
2003-11-14,27.959999
2003-11-17,27.08
2003-11-18,26.790001
2003-11-19,26.82
2003-11-20,26.629998999999998
2003-11-21,26.709999
2003-11-24,27.950001
2003-11-25,27.940001000000002
2003-11-26,28.209999
2003-11-28,28.42
2003-12-01,29.440001000000002
2003-12-02,29.459999
2003-12-03,29.389999
2003-12-04,29.610001
2003-12-05,28.959999
2003-12-08,28.690001000000002
2003-12-09,28.33
2003-12-10,28.49
2003-12-11,28.93
2003-12-12,28.91
2003-12-15,28.620001000000002
2003-12-16,28.77
2003-12-17,27.790001
2003-12-18,28.4
2003-12-19,28.209999
2003-12-22,28.74
2003-12-23,28.280001000000002
2003-12-24,28.610001
2003-12-26,28.98
2003-12-29,29.209999
2003-12-30,29.190001000000002
2003-12-31,29.09
2004-01-02,29.870001000000002
2004-01-05,30.57
2004-01-06,30.49
2004-01-07,29.940001000000002
2004-01-08,31.379998999999998
2004-01-09,31.049999
2004-01-12,31.049999
2004-01-13,30.780001000000002
2004-01-14,31.309998999999998
2004-01-15,31.360001
2004-01-16,32.009997999999996
2004-01-20,31.82
2004-01-21,32.02
2004-01-22,31.67
2004-01-23,30.91
2004-01-26,31.08
2004-01-27,31.110001
2004-01-28,30.66
2004-01-29,30.32
2004-01-30,30.16
2004-02-02,30.23
2004-02-03,30.200001
2004-02-04,30.07
2004-02-05,30.24
2004-02-06,31.559998999999998
2004-02-09,31.559998999999998
2004-02-10,32.650002
2004-02-11,33.310001
2004-02-12,33.049999
2004-02-13,32.470001
2004-02-17,33.0
2004-02-18,32.630001
2004-02-19,32.650002
2004-02-20,31.92
2004-02-23,31.059998999999998
2004-02-24,30.66
2004-02-25,30.610001
2004-02-26,30.77
2004-02-27,30.42
2004-03-01,30.870001000000002
2004-03-02,30.57
2004-03-03,30.77
2004-03-04,31.02
2004-03-05,31.030001000000002
2004-03-08,30.610001
2004-03-09,29.99
2004-03-10,29.049999
2004-03-11,28.01
2004-03-12,28.41
2004-03-15,27.4
2004-03-16,27.969998999999998
2004-03-17,28.67
2004-03-18,28.290001
2004-03-19,27.889999
2004-03-22,27.09
2004-03-23,27.49
2004-03-24,27.219998999999998
2004-03-25,28.389999
2004-03-26,28.02
2004-03-29,28.99
2004-03-30,29.02
2004-03-31,28.98
2004-04-01,29.5
2004-04-02,30.41
2004-04-05,30.49
2004-04-06,29.77
2004-04-07,30.049999
2004-04-08,29.98
2004-04-12,30.34
2004-04-13,28.459999
2004-04-14,28.33
2004-04-15,28.25
2004-04-16,28.66
2004-04-19,28.98
2004-04-20,28.33
2004-04-21,28.57
2004-04-22,29.190001000000002
2004-04-23,29.219998999999998
2004-04-26,28.84
2004-04-27,29.040001
2004-04-28,28.200001
2004-04-29,27.51
2004-04-30,26.809998999999998
2004-05-03,27.35
2004-05-04,28.25
2004-05-05,28.41
2004-05-06,27.58
2004-05-07,26.879998999999998
2004-05-10,26.059998999999998
2004-05-11,26.549999
2004-05-12,26.16
2004-05-13,25.940001000000002
2004-05-14,25.530001000000002
2004-05-17,25.08
2004-05-18,25.57
2004-05-19,26.360001
2004-05-20,25.969998999999998
2004-05-21,26.299999
2004-05-24,26.58
2004-05-25,27.1
2004-05-26,27.0
2004-05-27,27.709999
2004-05-28,27.35
2004-06-01,26.879998999999998
2004-06-02,26.92
2004-06-03,26.34
2004-06-04,27.09
2004-06-07,27.9
2004-06-08,27.969998999999998
2004-06-09,27.139999
2004-06-10,27.17
2004-06-14,26.040001
2004-06-15,26.690001000000002
2004-06-16,26.299999
2004-06-17,25.93
2004-06-18,25.860001
2004-06-21,25.65
2004-06-22,25.719998999999998
2004-06-23,26.219998999999998
2004-06-24,26.620001000000002
2004-06-25,26.530001000000002
2004-06-28,26.73
2004-06-29,26.879998999999998
2004-06-30,27.200001
2004-07-01,26.75
2004-07-02,26.620001000000002
2004-07-06,26.0
2004-07-07,26.18
2004-07-08,26.07
2004-07-09,26.290001
2004-07-12,26.059998999999998
2004-07-13,26.26
2004-07-14,25.6
2004-07-15,24.99
2004-07-16,24.9
2004-07-19,25.190001000000002
2004-07-20,25.299999
2004-07-21,24.860001
2004-07-22,24.83
2004-07-23,23.73
2004-07-26,23.83
2004-07-27,23.92
2004-07-28,23.879998999999998
2004-07-29,24.440001000000002
2004-07-30,24.23
2004-08-02,24.129998999999998
2004-08-03,23.59
2004-08-04,23.6
2004-08-05,23.440001000000002
2004-08-06,22.860001
2004-08-09,22.59
2004-08-10,23.049999
2004-08-11,22.549999
2004-08-12,21.969998999999998
2004-08-13,22.18
2004-08-16,22.610001
2004-08-17,22.889999
2004-08-18,23.190001000000002
2004-08-19,22.98
2004-08-20,23.190001000000002
2004-08-23,23.34
2004-08-24,23.370001000000002
2004-08-25,23.620001000000002
2004-08-26,23.52
2004-08-27,23.309998999999998
2004-08-30,23.049999
2004-08-31,23.200001
2004-09-01,23.32
2004-09-02,23.75
2004-09-03,23.040001
2004-09-07,23.360001
2004-09-08,23.559998999999998
2004-09-09,23.620001000000002
2004-09-10,23.790001
2004-09-13,24.42
2004-09-14,24.43
2004-09-15,23.83
2004-09-16,23.780001000000002
2004-09-17,23.889999
2004-09-20,23.77
2004-09-21,24.309998999999998
2004-09-22,23.34
2004-09-23,23.209999
2004-09-24,22.950001
2004-09-27,22.950001
2004-09-28,22.969998999999998
2004-09-29,22.950001
2004-09-30,22.91
2004-10-01,23.73
2004-10-04,23.85
2004-10-05,23.950001
2004-10-06,24.200001
2004-10-07,23.85
2004-10-08,23.629998999999998
2004-10-11,23.57
2004-10-12,22.790001
2004-10-13,22.66
2004-10-14,22.23
2004-10-15,22.52
2004-10-18,22.620001000000002
2004-10-19,22.950001
2004-10-20,22.959999
2004-10-21,23.74
2004-10-22,23.23
2004-10-25,23.190001000000002
2004-10-26,23.379998999999998
2004-10-27,23.790001
2004-10-28,23.889999
2004-10-29,23.82
2004-11-01,23.940001000000002
2004-11-02,23.969998999999998
2004-11-03,24.01
2004-11-04,24.559998999999998
2004-11-05,24.83
2004-11-08,24.91
2004-11-09,24.9
2004-11-10,24.85
2004-11-11,25.209999
2004-11-12,25.74
2004-11-15,25.540001
2004-11-16,24.959999
2004-11-17,25.469998999999998
2004-11-18,25.75
2004-11-19,25.43
2004-11-22,25.41
2004-11-23,25.280001000000002
2004-11-24,25.450001
2004-11-26,25.969998999999998
2004-11-29,26.09
2004-11-30,25.74
2004-12-01,26.610001
2004-12-02,26.379998999999998
2004-12-03,26.809998999999998
2004-12-06,26.66
2004-12-07,26.440001000000002
2004-12-08,26.42
2004-12-09,26.120001000000002
2004-12-10,25.889999
2004-12-13,26.299999
2004-12-14,26.469998999999998
2004-12-15,26.6
2004-12-16,26.01
2004-12-17,25.74
2004-12-20,25.83
2004-12-21,25.950001
2004-12-22,25.92
2004-12-23,26.200001
2004-12-27,26.32
2004-12-28,26.52
2004-12-29,26.41
2004-12-30,26.450001
2004-12-31,26.5
2005-01-03,26.370001000000002
2005-01-04,25.58
2005-01-05,25.16
2005-01-06,24.99
2005-01-07,24.799999
2005-01-10,24.77
2005-01-11,24.41
2005-01-12,24.75
2005-01-13,24.450001
2005-01-14,24.709999
2005-01-18,24.950001
2005-01-19,24.49
2005-01-20,24.110001
2005-01-21,24.16
2005-01-24,23.99
2005-01-25,24.1
2005-01-26,24.530001000000002
2005-01-27,25.469998999999998
2005-01-28,25.59
2005-01-31,26.08
2005-02-01,26.93
2005-02-02,26.66
2005-02-03,26.49
2005-02-04,27.07
2005-02-07,26.879998999999998
2005-02-08,27.030001000000002
2005-02-09,26.799999
2005-02-10,27.139999
2005-02-11,27.33
2005-02-14,27.6
2005-02-15,27.450001
2005-02-16,27.23
2005-02-17,27.18
2005-02-18,27.389999
2005-02-22,27.5
2005-02-23,27.48
2005-02-24,27.799999
2005-02-25,28.07
2005-02-28,27.719998999999998
2005-03-01,28.16
2005-03-02,28.059998999999998
2005-03-03,28.23
2005-03-04,28.690001000000002
2005-03-07,28.73
2005-03-08,28.549999
2005-03-09,28.33
2005-03-10,28.440001000000002
2005-03-11,28.34
2005-03-14,28.360001
2005-03-15,27.860001
2005-03-16,27.719998999999998
2005-03-17,27.879998999999998
2005-03-18,27.93
2005-03-21,27.66
2005-03-22,27.24
2005-03-23,27.08
2005-03-24,27.450001
2005-03-28,27.440001000000002
2005-03-29,27.280001000000002
2005-03-30,27.68
2005-03-31,27.52
2005-04-01,26.76
2005-04-04,26.43
2005-04-05,26.41
2005-04-06,26.450001
2005-04-07,26.950001
2005-04-08,26.950001
2005-04-11,27.129998999999998
2005-04-12,26.879998999999998
2005-04-13,26.360001
2005-04-14,25.940001000000002
2005-04-15,25.6
2005-04-18,25.190001000000002
2005-04-19,25.41
2005-04-20,24.98
2005-04-21,25.309998999999998
2005-04-22,25.299999
2005-04-25,25.35
2005-04-26,24.959999
2005-04-27,24.790001
2005-04-28,24.309998999999998
2005-04-29,24.790001
2005-05-02,24.5
2005-05-03,24.700001
2005-05-04,25.25
2005-05-05,25.4
2005-05-06,25.33
2005-05-09,25.43
2005-05-10,25.040001
2005-05-11,25.09
2005-05-12,24.809998999999998
2005-05-13,25.450001
2005-05-16,25.77
2005-05-17,25.74
2005-05-18,26.35
2005-05-19,26.200001
2005-05-20,26.23
2005-05-23,26.370001000000002
2005-05-24,26.299999
2005-05-25,26.07
2005-05-26,26.190001000000002
2005-05-27,26.24
2005-05-31,25.620001000000002
2005-06-01,25.77
2005-06-02,26.16
2005-06-03,25.76
2005-06-06,25.82
2005-06-07,25.860001
2005-06-08,26.5
2005-06-09,26.75
2005-06-10,26.74
2005-06-13,27.030001000000002
2005-06-14,27.09
2005-06-15,25.950001
2005-06-16,26.1
2005-06-17,26.110001
2005-06-20,25.870001000000002
2005-06-21,26.059998999999998
2005-06-22,25.91
2005-06-23,25.620001000000002
2005-06-24,25.549999
2005-06-27,25.41
2005-06-28,25.459999
2005-06-29,25.58
2005-06-30,25.190001000000002
2005-07-01,25.360001
2005-07-05,25.440001000000002
2005-07-06,25.68
2005-07-07,25.49
2005-07-08,26.190001000000002
2005-07-11,26.67
2005-07-12,27.030001000000002
2005-07-13,27.209999
2005-07-14,27.58
2005-07-15,27.43
2005-07-18,26.629998999999998
2005-07-19,27.23
2005-07-20,27.549999
2005-07-21,27.24
2005-07-22,27.040001
2005-07-25,26.99
2005-07-26,27.389999
2005-07-27,27.58
2005-07-28,27.49
2005-07-29,27.120001000000002
2005-08-01,27.450001
2005-08-02,27.75
2005-08-03,27.6
2005-08-04,27.18
2005-08-05,26.84
2005-08-08,26.75
2005-08-09,27.08
2005-08-10,27.0
2005-08-11,27.280001000000002
2005-08-12,26.82
2005-08-15,26.98
2005-08-16,26.629998999999998
2005-08-17,26.82
2005-08-18,26.469998999999998
2005-08-19,26.370001000000002
2005-08-22,26.6
2005-08-23,26.41
2005-08-24,26.17
2005-08-25,26.17
