Date,TAP
1999-09-08,29.59375
1999-09-09,29.8125
1999-09-10,29.90625
1999-09-13,30.15625
1999-09-14,30.375
1999-09-15,29.96875
1999-09-16,29.25
1999-09-17,29.34375
1999-09-20,28.8125
1999-09-21,28.0
1999-09-22,27.25
1999-09-23,27.0
1999-09-24,27.28125
1999-09-27,27.75
1999-09-28,27.21875
1999-09-29,26.5
1999-09-30,27.0625
1999-10-01,26.8125
1999-10-04,26.9375
1999-10-05,27.90625
1999-10-06,27.6875
1999-10-07,28.40625
1999-10-08,28.25
1999-10-11,27.28125
1999-10-12,26.6875
1999-10-13,26.4375
1999-10-14,26.46875
1999-10-15,26.0
1999-10-18,26.1875
1999-10-19,26.125
1999-10-20,26.75
1999-10-21,26.90625
1999-10-22,26.9375
1999-10-25,26.375
1999-10-26,25.71875
1999-10-27,26.3125
1999-10-28,27.25
1999-10-29,27.75
1999-11-01,27.15625
1999-11-02,27.625
1999-11-03,27.8125
1999-11-04,28.21875
1999-11-05,28.03125
1999-11-08,26.6875
1999-11-09,25.75
1999-11-10,26.21875
1999-11-11,26.09375
1999-11-12,25.96875
1999-11-15,26.40625
1999-11-16,26.0
1999-11-17,26.0625
1999-11-18,25.75
1999-11-19,26.0
1999-11-22,25.78125
1999-11-23,25.84375
1999-11-24,26.0625
1999-11-26,25.53125
1999-11-29,25.59375
1999-11-30,24.875
1999-12-01,25.09375
1999-12-02,25.71875
1999-12-03,26.25
1999-12-06,25.625
1999-12-07,25.71875
1999-12-08,25.5
1999-12-09,24.3125
1999-12-10,24.5625
1999-12-13,24.4375
1999-12-14,25.03125
1999-12-15,25.53125
1999-12-16,25.71875
1999-12-17,25.5
1999-12-20,25.96875
1999-12-21,25.84375
1999-12-22,25.9375
1999-12-23,25.40625
1999-12-27,25.15625
1999-12-28,25.84375
1999-12-29,25.84375
1999-12-30,26.125
1999-12-31,26.25
2000-01-03,25.34375
2000-01-04,25.03125
2000-01-05,26.21875
2000-01-06,25.90625
2000-01-07,26.46875
2000-01-10,25.4375
2000-01-11,25.09375
2000-01-12,25.34375
2000-01-13,26.34375
2000-01-14,25.59375
2000-01-18,24.8125
2000-01-19,25.125
2000-01-20,24.90625
2000-01-21,24.375
2000-01-24,23.75
2000-01-25,23.5625
2000-01-26,23.28125
2000-01-27,23.53125
2000-01-28,23.4375
2000-01-31,24.25
2000-02-01,24.3125
2000-02-02,24.25
2000-02-03,24.65625
2000-02-04,23.75
2000-02-07,24.625
2000-02-08,23.40625
2000-02-09,23.84375
2000-02-10,24.5625
2000-02-11,24.59375
2000-02-14,24.84375
2000-02-15,25.25
2000-02-16,24.3125
2000-02-17,23.6875
2000-02-18,23.09375
2000-02-22,22.96875
2000-02-23,22.75
2000-02-24,21.21875
2000-02-25,20.96875
2000-02-28,21.53125
2000-02-29,21.9375
2000-03-01,21.75
2000-03-02,21.1875
2000-03-03,21.15625
2000-03-06,21.0
2000-03-07,19.40625
2000-03-08,19.625
2000-03-09,19.90625
2000-03-10,19.9375
2000-03-13,19.5625
2000-03-14,19.65625
2000-03-15,20.875
2000-03-16,21.625
2000-03-17,22.1875
2000-03-20,21.8125
2000-03-21,21.96875
2000-03-22,21.46875
2000-03-23,22.3125
2000-03-24,21.40625
2000-03-27,21.75
2000-03-28,21.9375
2000-03-29,22.4375
2000-03-30,24.15625
2000-03-31,24.0
2000-04-03,24.625
2000-04-04,24.0625
2000-04-05,24.3125
2000-04-06,25.0
2000-04-07,24.84375
2000-04-10,24.8125
2000-04-11,25.34375
2000-04-12,25.3125
2000-04-13,25.1875
2000-04-14,23.71875
2000-04-17,24.5
2000-04-18,24.71875
2000-04-19,24.4375
2000-04-20,25.0
2000-04-24,26.75
2000-04-25,27.3125
2000-04-26,26.875
2000-04-27,25.90625
2000-04-28,25.5
2000-05-01,25.90625
2000-05-02,25.5
2000-05-03,26.71875
2000-05-04,27.53125
2000-05-05,26.625
2000-05-08,27.84375
2000-05-09,27.625
2000-05-10,27.78125
2000-05-11,28.6875
2000-05-12,27.84375
2000-05-15,28.1875
2000-05-16,28.25
2000-05-17,28.34375
2000-05-18,28.125
2000-05-19,27.9375
2000-05-22,28.96875
2000-05-23,29.3125
2000-05-24,31.03125
2000-05-25,29.96875
2000-05-26,29.3125
2000-05-30,29.03125
2000-05-31,28.125
2000-06-01,29.09375
2000-06-02,27.78125
2000-06-05,28.0
2000-06-06,29.625
2000-06-07,30.6875
2000-06-08,30.8125
2000-06-09,30.53125
2000-06-12,29.78125
2000-06-13,31.78125
2000-06-14,32.34375
2000-06-15,33.0
2000-06-16,32.765625
2000-06-19,32.6875
2000-06-20,30.21875
2000-06-21,30.71875
2000-06-22,31.34375
2000-06-23,30.375
2000-06-26,31.59375
2000-06-27,31.0
2000-06-28,31.179688
2000-06-29,30.9375
2000-06-30,30.257813
2000-07-03,30.875
2000-07-05,32.09375
2000-07-06,32.1875
2000-07-07,32.34375
2000-07-10,32.59375
2000-07-11,32.21875
2000-07-12,31.90625
2000-07-13,31.71875
2000-07-14,31.625
2000-07-17,32.015625
2000-07-18,32.5
2000-07-19,32.34375
2000-07-20,31.40625
2000-07-21,31.25
2000-07-24,31.8125
2000-07-25,31.6875
2000-07-26,31.03125
2000-07-27,31.15625
2000-07-28,29.875
2000-07-31,31.5
2000-08-01,31.84375
2000-08-02,32.09375
2000-08-03,32.125
2000-08-04,32.59375
2000-08-07,32.03125
2000-08-08,32.0
2000-08-09,31.96875
2000-08-10,31.65625
2000-08-11,32.46875
2000-08-14,33.15625
2000-08-15,32.6875
2000-08-16,31.375
2000-08-17,31.5
2000-08-18,31.6875
2000-08-21,32.75
2000-08-22,31.71875
2000-08-23,31.90625
2000-08-24,31.5625
2000-08-25,30.375
2000-08-28,30.40625
2000-08-29,30.65625
2000-08-30,29.46875
2000-08-31,29.78125
2000-09-01,29.375
2000-09-05,28.9375
2000-09-06,28.75
2000-09-07,29.25
2000-09-08,30.375
2000-09-11,30.375
2000-09-12,30.25
2000-09-13,31.03125
2000-09-14,30.53125
2000-09-15,30.53125
2000-09-18,30.6875
2000-09-19,31.4375
2000-09-20,31.09375
2000-09-21,31.875
2000-09-22,33.375
2000-09-25,32.75
2000-09-26,32.53125
2000-09-27,32.71875
2000-09-28,32.96875
2000-09-29,31.59375
2000-10-02,31.5
2000-10-03,32.03125
2000-10-04,31.15625
2000-10-05,31.90625
2000-10-06,31.75
2000-10-09,31.3125
2000-10-10,32.375
2000-10-11,31.59375
2000-10-12,32.03125
2000-10-13,31.21875
2000-10-16,32.9375
2000-10-17,32.59375
2000-10-18,33.5
2000-10-19,31.625
2000-10-20,30.8125
2000-10-23,31.125
2000-10-24,31.46875
2000-10-25,30.03125
2000-10-26,30.09375
2000-10-27,30.9375
2000-10-30,32.34375
2000-10-31,31.84375
2000-11-01,31.625
2000-11-02,31.71875
2000-11-03,32.46875
2000-11-06,32.0625
2000-11-07,31.46875
2000-11-08,31.875
2000-11-09,32.75
2000-11-10,33.4375
2000-11-13,33.0
2000-11-14,33.34375
2000-11-15,33.78125
2000-11-16,34.46875
2000-11-17,35.8125
2000-11-20,36.09375
2000-11-21,37.53125
2000-11-22,37.0
2000-11-24,37.28125
2000-11-27,38.0
2000-11-28,37.5
2000-11-29,37.28125
2000-11-30,37.5
2000-12-01,37.71875
2000-12-04,37.46875
2000-12-05,37.53125
2000-12-06,37.3125
2000-12-07,38.28125
2000-12-08,37.5
2000-12-11,37.40625
2000-12-12,37.6875
2000-12-13,37.8125
2000-12-14,37.75
2000-12-15,39.5
2000-12-18,39.0625
2000-12-19,39.40625
2000-12-20,38.75
2000-12-21,37.9375
2000-12-22,37.96875
2000-12-26,39.71875
2000-12-27,40.09375
2000-12-28,40.375
2000-12-29,40.15625
2001-01-02,39.125
2001-01-03,36.4375
2001-01-04,33.625
2001-01-05,33.125
2001-01-08,31.875
2001-01-09,32.1875
2001-01-10,31.71875
2001-01-11,31.78125
2001-01-12,31.78125
2001-01-16,32.71875
2001-01-17,31.6875
2001-01-18,31.59375
2001-01-19,31.03125
2001-01-22,31.34375
2001-01-23,31.375
2001-01-24,30.6875
2001-01-25,32.09375
2001-01-26,32.375
2001-01-29,33.494999
2001-01-30,33.875
2001-01-31,34.775002
2001-02-01,34.799999
2001-02-02,34.419998
2001-02-05,34.685001
2001-02-06,34.209998999999996
2001-02-07,35.040001000000004
2001-02-08,33.830002
2001-02-09,34.435001
2001-02-12,34.334998999999996
2001-02-13,34.52
2001-02-14,34.830002
2001-02-15,34.27
2001-02-16,34.615002000000004
2001-02-20,35.860001000000004
2001-02-21,35.970001
2001-02-22,34.540001000000004
2001-02-23,33.884997999999996
2001-02-26,33.915001000000004
2001-02-27,34.105
2001-02-28,33.474998
2001-03-01,33.435001
2001-03-02,33.389998999999996
2001-03-05,33.224998
2001-03-06,32.639998999999996
2001-03-07,31.450001
2001-03-08,32.91
2001-03-09,32.889998999999996
2001-03-12,32.744999
2001-03-13,32.435001
2001-03-14,32.205002
2001-03-15,32.174999
2001-03-16,32.060001
2001-03-19,32.145
2001-03-20,32.150002
2001-03-21,32.060001
2001-03-22,31.125
2001-03-23,31.885
2001-03-26,32.080002
2001-03-27,31.545
2001-03-28,32.689999
2001-03-29,31.879998999999998
2001-03-30,32.720001
2001-04-02,33.555
2001-04-03,32.674999
2001-04-04,32.724998
2001-04-05,31.705
2001-04-06,30.514999
2001-04-09,30.389999
2001-04-10,31.184998999999998
2001-04-11,29.415001
2001-04-12,29.65
2001-04-16,30.565001000000002
2001-04-17,30.5
2001-04-18,29.75
2001-04-19,29.875
2001-04-20,29.51
2001-04-23,29.99
2001-04-24,29.870001000000002
2001-04-25,30.030001000000002
2001-04-26,27.075001
2001-04-27,26.135
2001-04-30,26.0
2001-05-01,26.625
2001-05-02,26.15
2001-05-03,26.365
2001-05-04,26.305
2001-05-07,26.055
2001-05-08,25.75
2001-05-09,25.98
2001-05-10,25.855
2001-05-11,25.695
2001-05-14,26.165001
2001-05-15,26.379998999999998
2001-05-16,27.325001
2001-05-17,27.459999
2001-05-18,27.165001
2001-05-21,27.014999
2001-05-22,25.934998999999998
2001-05-23,26.02
2001-05-24,25.205
2001-05-25,25.295
2001-05-29,25.525
2001-05-30,25.915001
2001-05-31,25.950001
2001-06-01,25.815001000000002
2001-06-04,25.594998999999998
2001-06-05,25.67
2001-06-06,25.575001
2001-06-07,26.155001000000002
2001-06-08,26.115
2001-06-11,25.6
2001-06-12,25.735001
2001-06-13,25.504998999999998
2001-06-14,25.725
2001-06-15,25.75
2001-06-18,25.174999
2001-06-19,25.094998999999998
2001-06-20,24.695
2001-06-21,24.995001000000002
2001-06-22,24.825001
2001-06-25,25.18
2001-06-26,25.275
2001-06-27,25.360001
2001-06-28,25.915001
2001-06-29,25.09
2001-07-02,25.895
2001-07-03,25.57
2001-07-05,25.57
2001-07-06,25.799999
2001-07-09,25.665001
2001-07-10,25.445
2001-07-11,25.99
2001-07-12,25.875
2001-07-13,26.145
2001-07-16,25.84
2001-07-17,25.715
2001-07-18,26.200001
2001-07-19,26.15
2001-07-20,25.975
2001-07-23,25.879998999999998
2001-07-24,25.780001000000002
2001-07-25,25.85
2001-07-26,25.16
2001-07-27,24.375
2001-07-30,24.879998999999998
2001-07-31,25.145
2001-08-01,24.754998999999998
2001-08-02,24.575001
2001-08-03,24.57
2001-08-06,24.48
2001-08-07,24.469998999999998
2001-08-08,24.245001000000002
2001-08-09,23.99
2001-08-10,24.0
2001-08-13,23.959999
2001-08-14,23.4
2001-08-15,23.74
2001-08-16,24.065001000000002
2001-08-17,23.875
2001-08-20,23.99
2001-08-21,23.75
2001-08-22,23.705
2001-08-23,23.709999
2001-08-24,23.365
2001-08-27,23.139999
2001-08-28,23.225
2001-08-29,23.030001000000002
2001-08-30,23.105
2001-08-31,23.15
2001-09-04,23.465
2001-09-05,23.705
2001-09-06,23.625
2001-09-07,23.665001
2001-09-10,23.5
2001-09-17,22.700001
2001-09-18,22.584999
2001-09-19,21.975
2001-09-20,22.285
2001-09-21,22.299999
2001-09-24,21.795
2001-09-25,22.344998999999998
2001-09-26,22.315001000000002
2001-09-27,22.25
2001-09-28,22.5
2001-10-01,22.5
2001-10-02,22.575001
2001-10-03,22.514999
2001-10-04,22.379998999999998
2001-10-05,22.33
2001-10-08,21.915001
2001-10-09,22.200001
2001-10-10,22.280001000000002
2001-10-11,22.254998999999998
2001-10-12,22.32
2001-10-15,22.379998999999998
2001-10-16,22.215
2001-10-17,22.375
2001-10-18,22.775
2001-10-19,22.65
2001-10-22,22.674999
2001-10-23,22.92
2001-10-24,22.84
2001-10-25,23.775
2001-10-26,24.389999
2001-10-29,25.129998999999998
2001-10-30,24.985001
2001-10-31,24.875
2001-11-01,25.35
2001-11-02,25.775
2001-11-05,26.004998999999998
2001-11-06,25.625
2001-11-07,25.43
2001-11-08,25.49
2001-11-09,25.969998999999998
2001-11-12,26.0
2001-11-13,26.85
2001-11-14,27.135
2001-11-15,28.26
2001-11-16,28.6
2001-11-19,28.09
2001-11-20,28.1
2001-11-21,28.424999
2001-11-23,29.105
2001-11-26,28.719998999999998
2001-11-27,28.355
2001-11-28,28.225
2001-11-29,28.565001000000002
2001-11-30,28.514999
2001-12-03,28.18
2001-12-04,28.215
2001-12-05,28.235001
2001-12-06,28.48
2001-12-07,28.700001
2001-12-10,28.700001
2001-12-11,28.26
2001-12-12,28.245001000000002
2001-12-13,28.475
2001-12-14,27.885
2001-12-17,27.924999
2001-12-18,28.35
2001-12-19,28.625
2001-12-20,28.924999
2001-12-21,29.635
2001-12-24,28.145
2001-12-26,27.445
2001-12-27,26.975
2001-12-28,27.235001
2001-12-31,26.700001
2002-01-02,26.48
2002-01-03,26.125
2002-01-04,26.055
2002-01-07,26.035
2002-01-08,26.004998999999998
2002-01-09,26.27
2002-01-10,26.129998999999998
2002-01-11,26.415001
2002-01-14,26.295
2002-01-15,26.35
2002-01-16,26.135
2002-01-17,26.184998999999998
2002-01-18,26.35
2002-01-22,26.305
2002-01-23,26.305
2002-01-24,26.004998999999998
2002-01-25,26.290001
2002-01-28,26.205
2002-01-29,25.959999
2002-01-30,26.045
2002-01-31,26.334999
2002-02-01,26.219998999999998
2002-02-04,26.805
2002-02-05,27.195
2002-02-06,26.995001000000002
2002-02-07,26.834999
2002-02-08,26.370001000000002
2002-02-11,26.49
2002-02-12,26.77
2002-02-13,26.934998999999998
2002-02-14,27.955
2002-02-15,28.305
2002-02-19,27.99
2002-02-20,28.155001000000002
2002-02-21,28.645
2002-02-22,29.594998999999998
2002-02-25,29.540001
2002-02-26,29.08
2002-02-27,30.120001000000002
2002-02-28,30.254998999999998
2002-03-01,30.195
2002-03-04,30.375
2002-03-05,30.725
2002-03-06,31.405001000000002
2002-03-07,31.129998999999998
2002-03-08,30.934998999999998
2002-03-11,30.799999
2002-03-12,30.875
2002-03-13,30.67
2002-03-14,31.02
2002-03-15,31.209999
2002-03-18,31.475
2002-03-19,31.969998999999998
2002-03-20,32.259997999999996
2002-03-21,31.959999
2002-03-22,32.450001
2002-03-25,32.674999
2002-03-26,32.740002000000004
2002-03-27,33.07
2002-03-28,33.735001000000004
2002-04-01,33.560001
2002-04-02,33.369999
2002-04-03,32.095001
2002-04-04,32.700001
2002-04-05,32.75
2002-04-08,33.134997999999996
2002-04-09,33.23
2002-04-10,33.790001000000004
2002-04-11,33.505001
2002-04-12,33.474998
2002-04-15,32.98
2002-04-16,33.189999
2002-04-17,33.044998
2002-04-18,33.0
2002-04-19,33.02
2002-04-22,33.669998
2002-04-23,33.27
2002-04-24,33.0
2002-04-25,32.349998
2002-04-26,32.080002
2002-04-29,32.985001000000004
2002-04-30,33.424999
2002-05-01,34.060001
2002-05-02,34.380001
2002-05-03,34.310001
2002-05-06,34.27
2002-05-07,33.674999
2002-05-08,33.240002000000004
2002-05-09,33.099998
2002-05-10,33.235001000000004
2002-05-13,33.09
2002-05-14,32.945
2002-05-15,33.639998999999996
2002-05-16,33.849998
2002-05-17,34.035
2002-05-20,33.945
2002-05-21,33.98
2002-05-22,34.25
2002-05-23,34.275002
2002-05-24,34.125
2002-05-28,33.650002
2002-05-29,33.59
2002-05-30,32.889998999999996
2002-05-31,33.369999
2002-06-03,32.855
2002-06-04,32.540001000000004
2002-06-05,32.814999
2002-06-06,32.889998999999996
2002-06-07,33.369999
2002-06-10,33.700001
2002-06-11,33.439999
2002-06-12,33.5
2002-06-13,32.744999
2002-06-14,32.630001
2002-06-17,33.169998
2002-06-18,32.919998
2002-06-19,30.525
2002-06-20,31.200001
2002-06-21,30.424999
2002-06-24,29.93
2002-06-25,29.67
2002-06-26,30.66
2002-06-27,30.375
2002-06-28,31.15
2002-07-01,30.125
2002-07-02,29.75
2002-07-03,29.315001000000002
2002-07-05,29.645
2002-07-08,29.525
2002-07-09,29.129998999999998
2002-07-10,27.875
2002-07-11,27.92
2002-07-12,28.025
2002-07-15,27.455
2002-07-16,26.865
2002-07-17,26.875
2002-07-18,26.66
2002-07-19,25.700001
2002-07-22,26.01
2002-07-23,25.975
2002-07-24,26.434998999999998
2002-07-25,28.540001
2002-07-26,27.91
2002-07-29,29.030001000000002
2002-07-30,28.969998999999998
2002-07-31,30.205
2002-08-01,29.83
2002-08-02,29.93
2002-08-05,29.709999
2002-08-06,30.545
2002-08-07,31.315001000000002
2002-08-08,32.09
2002-08-09,31.73
2002-08-12,30.514999
2002-08-13,30.635
2002-08-14,31.135
2002-08-15,30.82
2002-08-16,30.545
2002-08-19,31.514999
2002-08-20,31.360001
2002-08-21,31.195
2002-08-22,30.945
2002-08-23,30.700001
2002-08-26,30.870001000000002
2002-08-27,30.809998999999998
2002-08-28,30.045
2002-08-29,29.5
2002-08-30,30.025
2002-09-03,29.625
2002-09-04,29.945
2002-09-05,30.514999
2002-09-06,30.975
2002-09-09,31.42
2002-09-10,31.16
2002-09-11,31.365
2002-09-12,31.075001
2002-09-13,31.18
2002-09-16,31.219998999999998
2002-09-17,30.754998999999998
2002-09-18,30.645
2002-09-19,30.17
2002-09-20,30.285
2002-09-23,29.379998999999998
2002-09-24,28.16
2002-09-25,28.969998999999998
2002-09-26,29.120001000000002
2002-09-27,28.6
2002-09-30,28.15
2002-10-01,28.815001000000002
2002-10-02,28.815001000000002
2002-10-03,29.195
2002-10-04,28.67
2002-10-07,29.440001000000002
2002-10-08,29.825001
2002-10-09,28.9
2002-10-10,28.93
2002-10-11,29.219998999999998
2002-10-14,30.450001
2002-10-15,31.139999
2002-10-16,30.969998999999998
2002-10-17,30.545
2002-10-18,30.959999
2002-10-21,34.0
2002-10-22,34.424999
2002-10-23,34.650002
2002-10-24,34.294998
2002-10-25,34.720001
2002-10-28,34.32
2002-10-29,34.794998
2002-10-30,34.470001
2002-10-31,34.240002000000004
2002-11-01,34.830002
2002-11-04,33.855
2002-11-05,33.424999
2002-11-06,33.25
2002-11-07,33.450001
2002-11-08,32.900002
2002-11-11,33.224998
2002-11-12,32.025002
2002-11-13,33.02
2002-11-14,33.630001
2002-11-15,34.0
2002-11-18,33.419998
2002-11-19,33.5
2002-11-20,33.52
2002-11-21,33.110001000000004
2002-11-22,33.439999
2002-11-25,32.790001000000004
2002-11-26,32.529999
2002-11-27,32.895
2002-11-29,32.43
2002-12-02,31.799999
2002-12-03,32.360001000000004
2002-12-04,33.049999
2002-12-05,32.125
2002-12-06,32.689999
2002-12-09,32.459998999999996
2002-12-10,32.189999
2002-12-11,31.754998999999998
2002-12-12,31.370001000000002
2002-12-13,30.745001000000002
2002-12-16,30.75
2002-12-17,30.174999
2002-12-18,30.355
2002-12-19,30.440001000000002
2002-12-20,30.43
2002-12-23,30.48
2002-12-24,30.309998999999998
2002-12-26,30.4
2002-12-27,30.02
2002-12-30,30.5
2002-12-31,30.625
2003-01-02,30.934998999999998
2003-01-03,30.58
2003-01-06,31.98
2003-01-07,31.610001
2003-01-08,31.405001000000002
2003-01-09,32.0
2003-01-10,31.754998999999998
2003-01-13,31.58
2003-01-14,31.09
2003-01-15,31.115
2003-01-16,31.610001
2003-01-17,31.940001000000002
2003-01-21,31.68
2003-01-22,31.549999
2003-01-23,31.495001000000002
2003-01-24,31.209999
2003-01-27,30.885
2003-01-28,30.834999
2003-01-29,30.030001000000002
2003-01-30,29.459999
2003-01-31,30.1
2003-02-03,30.225
2003-02-04,29.76
2003-02-05,29.719998999999998
2003-02-06,25.299999
2003-02-07,25.6
2003-02-10,25.125
2003-02-11,24.615
2003-02-12,24.41
2003-02-13,24.424999
2003-02-14,24.32
2003-02-18,24.59
2003-02-19,23.879998999999998
2003-02-20,23.715
2003-02-21,24.254998999999998
2003-02-24,24.129998999999998
2003-02-25,23.780001000000002
2003-02-26,24.184998999999998
2003-02-27,24.225
2003-02-28,24.049999
2003-03-03,23.875
2003-03-04,23.5
2003-03-05,23.155001000000002
2003-03-06,23.305
2003-03-07,23.48
2003-03-10,23.075001
2003-03-11,23.25
2003-03-12,23.375
2003-03-13,23.605
2003-03-14,23.66
2003-03-17,24.07
2003-03-18,23.865
2003-03-19,23.959999
2003-03-20,23.799999
2003-03-21,24.465
2003-03-24,23.889999
2003-03-25,23.875
2003-03-26,23.959999
2003-03-27,23.844998999999998
2003-03-28,24.0
2003-03-31,24.25
2003-04-01,24.385
2003-04-02,24.735001
2003-04-03,24.815001000000002
2003-04-04,24.865
2003-04-07,24.58
2003-04-08,24.5
2003-04-09,24.165001
2003-04-10,24.120001000000002
2003-04-11,24.674999
2003-04-14,25.145
2003-04-15,25.105
2003-04-16,24.674999
2003-04-17,24.799999
2003-04-21,24.809998999999998
2003-04-22,25.26
2003-04-23,25.75
2003-04-24,24.395
2003-04-25,24.370001000000002
2003-04-28,24.735001
2003-04-29,26.344998999999998
2003-04-30,26.764999
2003-05-01,26.495001000000002
2003-05-02,26.535
2003-05-05,26.25
2003-05-06,26.395
2003-05-07,26.575001
2003-05-08,26.370001000000002
2003-05-09,26.695
2003-05-12,26.58
2003-05-13,26.594998999999998
2003-05-14,26.280001000000002
2003-05-15,26.545
2003-05-16,26.045
2003-05-19,25.940001000000002
2003-05-20,26.014999
2003-05-21,25.844998999999998
2003-05-22,25.860001
2003-05-23,25.985001
2003-05-27,26.290001
2003-05-28,27.004998999999998
2003-05-29,27.035
2003-05-30,27.540001
2003-06-02,27.559998999999998
2003-06-03,27.07
2003-06-04,27.200001
2003-06-05,27.5
2003-06-06,27.219998999999998
2003-06-09,27.08
2003-06-10,27.0
2003-06-11,26.875
2003-06-12,26.674999
2003-06-13,26.76
2003-06-16,26.99
2003-06-17,26.745001000000002
2003-06-18,26.790001
2003-06-19,25.535
2003-06-20,25.184998999999998
2003-06-23,24.725
2003-06-24,24.809998999999998
2003-06-25,24.514999
2003-06-26,24.620001000000002
2003-06-27,24.325001
2003-06-30,24.49
2003-07-01,24.6
2003-07-02,24.665001
2003-07-03,24.610001
2003-07-07,24.965
2003-07-08,24.785
2003-07-09,24.790001
2003-07-10,24.77
2003-07-11,24.469998999999998
2003-07-14,24.040001
2003-07-15,24.18
2003-07-16,24.065001000000002
2003-07-17,24.299999
2003-07-18,24.6
2003-07-21,24.4
2003-07-22,24.790001
2003-07-23,24.965
2003-07-24,24.799999
2003-07-25,25.715
2003-07-28,25.99
2003-07-29,26.025
2003-07-30,25.85
2003-07-31,25.690001000000002
2003-08-01,25.780001000000002
2003-08-04,25.700001
2003-08-05,25.465
2003-08-06,25.43
2003-08-07,25.700001
2003-08-08,26.0
2003-08-11,25.860001
2003-08-12,26.549999
2003-08-13,26.504998999999998
2003-08-14,26.52
2003-08-15,26.549999
2003-08-18,26.525
2003-08-19,26.51
2003-08-20,26.325001
2003-08-21,26.530001000000002
2003-08-22,26.450001
2003-08-25,26.450001
2003-08-26,26.184998999999998
2003-08-27,27.205
2003-08-28,27.395
2003-08-29,27.575001
2003-09-02,28.530001000000002
2003-09-03,28.295
2003-09-04,28.264999
2003-09-05,28.200001
2003-09-08,27.945
2003-09-09,27.485001
2003-09-10,27.379998999999998
2003-09-11,27.365
2003-09-12,27.215
2003-09-15,27.059998999999998
2003-09-16,27.115
2003-09-17,27.084999
2003-09-18,27.355
2003-09-19,27.424999
2003-09-22,27.1
2003-09-23,27.275
2003-09-24,27.025
2003-09-25,26.940001000000002
2003-09-26,26.799999
2003-09-29,27.02
2003-09-30,26.879998999999998
2003-10-01,27.325001
2003-10-02,27.059998999999998
2003-10-03,27.309998999999998
2003-10-06,27.315001000000002
2003-10-07,27.375
2003-10-08,27.5
2003-10-09,28.299999
2003-10-10,28.709999
2003-10-13,29.0
2003-10-14,28.375
2003-10-15,28.305
2003-10-16,27.98
2003-10-17,27.940001000000002
2003-10-20,27.15
2003-10-21,27.129998999999998
2003-10-22,26.575001
2003-10-23,27.5
2003-10-24,27.254998999999998
2003-10-27,27.040001
2003-10-28,27.59
2003-10-29,28.035
2003-10-30,27.575001
2003-10-31,28.025
2003-11-03,27.940001000000002
2003-11-04,27.879998999999998
2003-11-05,27.84
2003-11-06,28.15
2003-11-07,28.004998999999998
2003-11-10,28.125
2003-11-11,28.450001
2003-11-12,28.700001
2003-11-13,28.83
2003-11-14,28.440001000000002
2003-11-17,28.434998999999998
2003-11-18,28.299999
2003-11-19,27.825001
2003-11-20,27.625
2003-11-21,27.51
2003-11-24,27.58
2003-11-25,27.49
2003-11-26,27.565001000000002
2003-11-28,27.555
2003-12-01,27.594998999999998
2003-12-02,27.525
2003-12-03,27.75
2003-12-04,27.49
2003-12-05,27.219998999999998
2003-12-08,27.559998999999998
2003-12-09,28.125
2003-12-10,28.25
2003-12-11,28.764999
2003-12-12,28.355
2003-12-15,28.549999
2003-12-16,28.665001
2003-12-17,28.43
2003-12-18,28.495001000000002
2003-12-19,27.995001000000002
2003-12-22,28.09
2003-12-23,28.27
2003-12-24,28.110001
2003-12-26,28.055
2003-12-29,28.07
2003-12-30,28.049999
2003-12-31,28.049999
2004-01-02,27.870001000000002
2004-01-05,28.145
2004-01-06,27.764999
2004-01-07,27.290001
2004-01-08,26.99
2004-01-09,26.945
2004-01-12,27.305
2004-01-13,27.245001000000002
2004-01-14,27.17
2004-01-15,27.245001000000002
2004-01-16,27.24
2004-01-20,27.66
2004-01-21,27.75
2004-01-22,27.885
2004-01-23,27.85
2004-01-26,27.9
2004-01-27,28.094998999999998
2004-01-28,28.25
2004-01-29,28.540001
2004-01-30,28.27
2004-02-02,28.35
2004-02-03,28.205
2004-02-04,27.959999
2004-02-05,30.75
2004-02-06,31.145
2004-02-09,31.620001000000002
2004-02-10,32.360001000000004
2004-02-11,32.625
2004-02-12,32.52
2004-02-13,32.174999
2004-02-17,32.34
2004-02-18,32.419998
2004-02-19,32.360001000000004
2004-02-20,32.810001
2004-02-23,33.125
2004-02-24,33.189999
2004-02-25,33.075001
2004-02-26,33.259997999999996
2004-02-27,33.889998999999996
2004-03-01,34.18
2004-03-02,33.634997999999996
2004-03-03,33.384997999999996
2004-03-04,33.25
2004-03-05,33.115002000000004
2004-03-08,33.025002
2004-03-09,32.720001
2004-03-10,32.755001
2004-03-11,33.259997999999996
2004-03-12,33.695
2004-03-15,33.299999
2004-03-16,33.305
2004-03-17,33.514998999999996
2004-03-18,33.27
2004-03-19,33.880001
2004-03-22,33.73
2004-03-23,33.904999
2004-03-24,33.715
2004-03-25,33.424999
2004-03-26,33.990002000000004
2004-03-29,33.790001000000004
2004-03-30,34.235001000000004
2004-03-31,34.724998
2004-04-01,35.125
2004-04-02,35.355
2004-04-05,35.035
2004-04-06,34.68
2004-04-07,34.560001
2004-04-08,34.599998
2004-04-12,34.669998
2004-04-13,34.285
2004-04-14,34.0
2004-04-15,34.075001
2004-04-16,34.255001
2004-04-19,34.224998
2004-04-20,33.685001
2004-04-21,33.740002000000004
2004-04-22,33.349998
