Date,GD
1981-08-25,3.25
1981-08-26,3.203125
1981-08-27,3.109375
1981-08-28,3.03125
1981-08-31,2.859375
1981-09-01,2.890625
1981-09-02,2.96875
1981-09-03,2.78125
1981-09-04,2.859375
1981-09-08,2.875
1981-09-09,2.90625
1981-09-10,3.046875
1981-09-11,3.15625
1981-09-14,3.171875
1981-09-15,3.140625
1981-09-16,3.046875
1981-09-17,2.984375
1981-09-18,3.03125
1981-09-21,3.0
1981-09-22,2.953125
1981-09-23,2.90625
1981-09-24,2.75
1981-09-25,2.671875
1981-09-28,2.78125
1981-09-29,2.796875
1981-09-30,2.78125
1981-10-01,2.859375
1981-10-02,2.90625
1981-10-05,2.953125
1981-10-06,3.0625
1981-10-07,3.171875
1981-10-08,3.234375
1981-10-09,3.171875
1981-10-12,3.078125
1981-10-13,2.9375
1981-10-14,2.953125
1981-10-15,3.0625
1981-10-16,3.03125
1981-10-19,3.046875
1981-10-20,3.046875
1981-10-21,3.03125
1981-10-22,3.03125
1981-10-23,3.015625
1981-10-26,3.09375
1981-10-27,3.125
1981-10-28,3.0625
1981-10-29,3.140625
1981-10-30,3.28125
1981-11-02,3.296875
1981-11-03,3.25
1981-11-04,3.28125
1981-11-05,3.34375
1981-11-06,3.25
1981-11-09,3.125
1981-11-10,3.203125
1981-11-11,3.21875
1981-11-12,3.234375
1981-11-13,3.125
1981-11-16,3.046875
1981-11-17,3.046875
1981-11-18,3.015625
1981-11-19,2.96875
1981-11-20,2.984375
1981-11-23,2.90625
1981-11-24,2.953125
1981-11-25,2.921875
1981-11-27,2.921875
1981-11-30,2.90625
1981-12-01,2.859375
1981-12-02,2.84375
1981-12-03,2.921875
1981-12-04,3.015625
1981-12-07,3.046875
1981-12-08,3.15625
1981-12-09,3.328125
1981-12-10,3.296875
1981-12-11,3.21875
1981-12-14,3.15625
1981-12-15,3.078125
1981-12-16,3.125
1981-12-17,3.265625
1981-12-18,3.296875
1981-12-21,3.28125
1981-12-22,3.21875
1981-12-23,3.140625
1981-12-24,3.125
1981-12-28,3.125
1981-12-29,3.109375
1981-12-30,3.09375
1981-12-31,3.0625
1982-01-04,3.0625
1982-01-05,2.953125
1982-01-06,2.953125
1982-01-07,2.9375
1982-01-08,2.921875
1982-01-11,2.859375
1982-01-12,2.828125
1982-01-13,2.796875
1982-01-14,2.8125
1982-01-15,2.8125
1982-01-18,2.859375
1982-01-19,2.8125
1982-01-20,2.796875
1982-01-21,2.84375
1982-01-22,2.84375
1982-01-25,2.78125
1982-01-26,2.75
1982-01-27,2.953125
1982-01-28,3.140625
1982-01-29,3.25
1982-02-01,3.265625
1982-02-02,3.359375
1982-02-03,3.25
1982-02-04,3.15625
1982-02-05,3.25
1982-02-08,3.21875
1982-02-09,3.203125
1982-02-10,3.203125
1982-02-11,3.046875
1982-02-12,3.0
1982-02-16,2.984375
1982-02-17,3.046875
1982-02-18,3.0
1982-02-19,3.0625
1982-02-22,2.984375
1982-02-23,2.875
1982-02-24,2.875
1982-02-25,2.859375
1982-02-26,2.875
1982-03-01,2.890625
1982-03-02,2.953125
1982-03-03,2.9375
1982-03-04,2.875
1982-03-05,2.6875
1982-03-08,2.375
1982-03-09,2.546875
1982-03-10,2.5625
1982-03-11,2.625
1982-03-12,2.59375
1982-03-15,2.5625
1982-03-16,2.546875
1982-03-17,2.609375
1982-03-18,2.75
1982-03-19,2.84375
1982-03-22,3.125
1982-03-23,3.09375
1982-03-24,3.09375
1982-03-25,3.09375
1982-03-26,3.015625
1982-03-29,2.890625
1982-03-30,2.921875
1982-03-31,3.015625
1982-04-01,2.953125
1982-04-02,3.0625
1982-04-05,3.140625
1982-04-06,3.203125
1982-04-07,3.1875
1982-04-08,3.109375
1982-04-12,3.265625
1982-04-13,3.265625
1982-04-14,3.34375
1982-04-15,3.5
1982-04-16,3.671875
1982-04-19,3.625
1982-04-20,3.5625
1982-04-21,3.5625
1982-04-22,3.671875
1982-04-23,3.640625
1982-04-26,3.6875
1982-04-27,3.609375
1982-04-28,3.640625
1982-04-29,3.546875
1982-04-30,3.59375
1982-05-03,3.71875
1982-05-04,3.765625
1982-05-05,3.734375
1982-05-06,3.671875
1982-05-07,3.546875
1982-05-10,3.375
1982-05-11,3.375
1982-05-12,3.375
1982-05-13,3.3125
1982-05-14,3.296875
1982-05-17,3.203125
1982-05-18,3.171875
1982-05-19,3.171875
1982-05-20,3.140625
1982-05-21,3.1875
1982-05-24,3.328125
1982-05-25,3.3125
1982-05-26,3.1875
1982-05-27,3.203125
1982-05-28,3.21875
1982-06-01,3.265625
1982-06-02,3.3125
1982-06-03,3.296875
1982-06-04,3.203125
1982-06-07,3.203125
1982-06-08,3.140625
1982-06-09,3.046875
1982-06-10,3.125
1982-06-11,3.328125
1982-06-14,3.328125
1982-06-15,3.421875
1982-06-16,3.390625
1982-06-17,3.4375
1982-06-18,3.5625
1982-06-21,3.5
1982-06-22,3.5625
1982-06-23,3.671875
1982-06-24,3.609375
1982-06-25,3.5625
1982-06-28,3.625
1982-06-29,3.625
1982-06-30,3.5
1982-07-01,3.53125
1982-07-02,3.453125
1982-07-06,3.59375
1982-07-07,3.671875
1982-07-08,3.71875
1982-07-09,3.84375
1982-07-12,3.796875
1982-07-13,3.8125
1982-07-14,3.796875
1982-07-15,3.796875
1982-07-16,3.828125
1982-07-19,3.921875
1982-07-20,4.03125
1982-07-21,3.984375
1982-07-22,3.921875
1982-07-23,3.890625
1982-07-26,3.90625
1982-07-27,3.8125
1982-07-28,3.6875
1982-07-29,3.734375
1982-07-30,3.6875
1982-08-02,3.671875
1982-08-03,3.59375
1982-08-04,3.328125
1982-08-05,3.3125
1982-08-06,3.28125
1982-08-09,3.375
1982-08-10,3.390625
1982-08-11,3.375
1982-08-12,3.375
1982-08-13,3.421875
1982-08-16,3.375
1982-08-17,3.5
1982-08-18,3.53125
1982-08-19,3.5
1982-08-20,3.71875
1982-08-23,3.921875
1982-08-24,3.90625
1982-08-25,3.953125
1982-08-26,3.9375
1982-08-27,3.875
1982-08-30,4.109375
1982-08-31,4.21875
1982-09-01,4.125
1982-09-02,4.328125
1982-09-03,4.375
1982-09-07,4.234375
1982-09-08,4.21875
1982-09-09,4.3125
1982-09-10,4.25
1982-09-13,4.21875
1982-09-14,4.1875
1982-09-15,4.109375
1982-09-16,4.109375
1982-09-17,3.953125
1982-09-20,4.0
1982-09-21,4.109375
1982-09-22,4.1875
1982-09-23,4.125
1982-09-24,4.125
1982-09-27,4.125
1982-09-28,4.15625
1982-09-29,4.09375
1982-09-30,4.0625
1982-10-01,4.03125
1982-10-04,4.09375
1982-10-05,4.203125
1982-10-06,4.40625
1982-10-07,4.46875
1982-10-08,4.46875
1982-10-11,4.546875
1982-10-12,4.421875
1982-10-13,4.46875
1982-10-14,4.359375
1982-10-15,4.171875
1982-10-18,4.28125
1982-10-19,4.296875
1982-10-20,4.453125
1982-10-21,4.5
1982-10-22,4.375
1982-10-25,4.1875
1982-10-26,4.1875
1982-10-27,4.234375
1982-10-28,4.140625
1982-10-29,4.09375
1982-11-01,4.03125
1982-11-02,4.140625
1982-11-03,4.46875
1982-11-04,4.375
1982-11-05,4.3125
1982-11-08,4.171875
1982-11-09,4.296875
1982-11-10,4.03125
1982-11-11,4.109375
1982-11-12,3.9375
1982-11-15,3.796875
1982-11-16,3.765625
1982-11-17,3.796875
1982-11-18,3.75
1982-11-19,3.71875
1982-11-22,3.71875
1982-11-23,3.65625
1982-11-24,3.6875
1982-11-26,3.703125
1982-11-29,3.75
1982-11-30,3.890625
1982-12-01,4.0625
1982-12-02,4.140625
1982-12-03,4.171875
1982-12-06,4.28125
1982-12-07,4.28125
1982-12-08,4.171875
1982-12-09,3.984375
1982-12-10,3.8125
1982-12-13,3.9375
1982-12-14,3.984375
1982-12-15,3.984375
1982-12-16,4.015625
1982-12-17,4.0625
1982-12-20,4.125
1982-12-21,4.1875
1982-12-22,4.09375
1982-12-23,4.046875
1982-12-27,4.0625
1982-12-28,3.96875
1982-12-29,4.0625
1982-12-30,4.078125
1982-12-31,4.125
1983-01-03,4.078125
1983-01-04,4.09375
1983-01-05,4.09375
1983-01-06,4.109375
1983-01-07,4.0625
1983-01-10,3.9375
1983-01-11,3.90625
1983-01-12,4.140625
1983-01-13,4.296875
1983-01-14,4.421875
1983-01-17,4.4375
1983-01-18,4.46875
1983-01-19,4.375
1983-01-20,4.4375
1983-01-21,4.421875
1983-01-24,4.359375
1983-01-25,4.421875
1983-01-26,4.328125
1983-01-27,4.375
1983-01-28,4.59375
1983-01-31,4.75
1983-02-01,4.65625
1983-02-02,4.625
1983-02-03,4.75
1983-02-04,4.90625
1983-02-07,4.96875
1983-02-08,4.953125
1983-02-09,5.140625
1983-02-10,5.25
1983-02-11,5.140625
1983-02-14,5.296875
1983-02-15,5.328125
1983-02-16,5.375
1983-02-17,5.328125
1983-02-18,5.265625
1983-02-22,5.1875
1983-02-23,5.296875
1983-02-24,5.390625
1983-02-25,5.203125
1983-02-28,5.25
1983-03-01,5.375
1983-03-02,5.28125
1983-03-03,5.328125
1983-03-04,5.28125
1983-03-07,5.234375
1983-03-08,5.203125
1983-03-09,5.328125
1983-03-10,5.421875
1983-03-11,5.328125
1983-03-14,5.21875
1983-03-15,5.140625
1983-03-16,5.140625
1983-03-17,5.015625
1983-03-18,5.171875
1983-03-21,5.21875
1983-03-22,5.28125
1983-03-23,5.40625
1983-03-24,5.5625
1983-03-25,5.765625
1983-03-28,5.6875
1983-03-29,5.625
1983-03-30,5.59375
1983-03-31,5.40625
1983-04-04,5.28125
1983-04-05,5.25
1983-04-06,5.25
1983-04-07,5.21875
1983-04-08,5.34375
1983-04-11,5.625
1983-04-12,5.53125
1983-04-13,5.53125
1983-04-14,5.5625
1983-04-15,5.671875
1983-04-18,6.03125
1983-04-19,5.953125
1983-04-20,6.0
1983-04-21,5.90625
1983-04-22,5.953125
1983-04-25,5.953125
1983-04-26,6.15625
1983-04-27,6.171875
1983-04-28,6.328125
1983-04-29,6.296875
1983-05-02,6.328125
1983-05-03,6.21875
1983-05-04,6.3125
1983-05-05,6.234375
1983-05-06,6.203125
1983-05-09,6.234375
1983-05-10,6.296875
1983-05-11,6.421875
1983-05-12,6.4375
1983-05-13,6.375
1983-05-16,6.203125
1983-05-17,6.21875
1983-05-18,6.1875
1983-05-19,6.078125
1983-05-20,6.03125
1983-05-23,6.125
1983-05-24,6.109375
1983-05-25,6.25
1983-05-26,6.59375
1983-05-27,6.5
1983-05-31,6.546875
1983-06-01,6.6875
1983-06-02,6.875
1983-06-03,6.828125
1983-06-06,6.875
1983-06-07,6.71875
1983-06-08,6.671875
1983-06-09,6.75
1983-06-10,6.75
1983-06-13,6.828125
1983-06-14,6.96875
1983-06-15,6.953125
1983-06-16,7.0625
1983-06-17,7.03125
1983-06-20,7.078125
1983-06-21,7.03125
1983-06-22,7.0
1983-06-23,6.984375
1983-06-24,6.875
1983-06-27,6.75
1983-06-28,6.625
1983-06-29,6.625
1983-06-30,6.75
1983-07-01,6.890625
1983-07-05,6.734375
1983-07-06,6.796875
1983-07-07,6.765625
1983-07-08,6.703125
1983-07-11,6.75
1983-07-12,6.640625
1983-07-13,6.59375
1983-07-14,6.578125
1983-07-15,6.515625
1983-07-18,6.375
1983-07-19,6.5
1983-07-20,6.78125
1983-07-21,6.75
1983-07-22,6.734375
1983-07-25,6.859375
1983-07-26,7.046875
1983-07-27,6.984375
1983-07-28,6.828125
1983-07-29,6.703125
1983-08-01,6.6875
1983-08-02,6.71875
1983-08-03,6.765625
1983-08-04,6.65625
1983-08-05,6.6875
1983-08-08,6.421875
1983-08-09,6.53125
1983-08-10,6.6875
1983-08-11,6.671875
1983-08-12,6.765625
1983-08-15,6.8125
1983-08-16,6.65625
1983-08-17,6.734375
1983-08-18,6.65625
1983-08-19,6.515625
1983-08-22,6.375
1983-08-23,6.140625
1983-08-24,6.0625
1983-08-25,5.859375
1983-08-26,5.90625
1983-08-29,5.921875
1983-08-30,6.0
1983-08-31,5.96875
1983-09-01,6.109375
1983-09-02,6.328125
1983-09-06,6.53125
1983-09-07,6.640625
1983-09-08,6.5625
1983-09-09,6.453125
1983-09-12,6.375
1983-09-13,6.421875
1983-09-14,6.5
1983-09-15,6.46875
1983-09-16,6.609375
1983-09-19,6.796875
1983-09-20,6.921875
1983-09-21,6.875
1983-09-22,6.921875
1983-09-23,6.90625
1983-09-26,6.90625
1983-09-27,6.78125
1983-09-28,6.671875
1983-09-29,6.640625
1983-09-30,6.703125
1983-10-03,6.59375
1983-10-04,6.65625
1983-10-05,6.734375
1983-10-06,6.96875
1983-10-07,7.0
1983-10-10,7.125
1983-10-11,6.96875
1983-10-12,6.9375
1983-10-13,6.9375
1983-10-14,7.015625
1983-10-17,7.0625
1983-10-18,6.875
1983-10-19,6.75
1983-10-20,6.75
1983-10-21,6.734375
1983-10-24,6.78125
1983-10-25,6.78125
1983-10-26,6.75
1983-10-27,6.796875
1983-10-28,6.78125
1983-10-31,6.8125
1983-11-01,7.0
1983-11-02,7.046875
1983-11-03,6.9375
1983-11-04,6.90625
1983-11-07,6.953125
1983-11-08,6.890625
1983-11-09,6.96875
1983-11-10,7.03125
1983-11-11,7.265625
1983-11-14,7.375
1983-11-15,7.296875
1983-11-16,7.421875
1983-11-17,7.390625
1983-11-18,7.3125
1983-11-21,7.453125
1983-11-22,7.5625
1983-11-23,7.6875
1983-11-25,7.671875
1983-11-28,7.5
1983-11-29,7.421875
1983-11-30,7.296875
1983-12-01,7.234375
1983-12-02,7.34375
1983-12-05,7.375
1983-12-06,7.328125
1983-12-07,7.5
1983-12-08,7.484375
1983-12-09,7.453125
1983-12-12,7.40625
1983-12-13,7.40625
1983-12-14,7.40625
1983-12-15,7.375
1983-12-16,7.421875
1983-12-19,7.390625
1983-12-20,7.21875
1983-12-21,7.171875
1983-12-22,7.171875
1983-12-23,7.234375
1983-12-27,7.296875
1983-12-28,7.265625
1983-12-29,7.28125
1983-12-30,7.265625
1984-01-03,7.21875
1984-01-04,7.21875
1984-01-05,7.3125
1984-01-06,7.375
1984-01-09,7.5
1984-01-10,7.5
1984-01-11,7.359375
1984-01-12,7.25
1984-01-13,7.203125
1984-01-16,7.109375
1984-01-17,6.84375
1984-01-18,6.65625
1984-01-19,6.625
1984-01-20,6.84375
1984-01-23,6.765625
1984-01-24,6.78125
1984-01-25,6.609375
1984-01-26,6.546875
1984-01-27,6.65625
1984-01-30,6.5
1984-01-31,6.609375
1984-02-01,6.625
1984-02-02,6.796875
1984-02-03,6.640625
1984-02-06,6.421875
1984-02-07,6.375
1984-02-08,6.03125
1984-02-09,6.171875
1984-02-10,6.234375
1984-02-13,6.21875
1984-02-14,6.25
1984-02-15,6.28125
1984-02-16,6.21875
1984-02-17,6.234375
1984-02-21,6.171875
1984-02-22,6.140625
1984-02-23,6.125
1984-02-24,6.25
1984-02-27,6.28125
1984-02-28,6.15625
1984-02-29,6.0
1984-03-01,5.90625
1984-03-02,5.71875
1984-03-05,5.59375
1984-03-06,5.515625
1984-03-07,5.3125
1984-03-08,5.375
1984-03-09,5.4375
1984-03-12,5.546875
1984-03-13,5.75
1984-03-14,5.71875
1984-03-15,5.75
1984-03-16,5.90625
1984-03-19,5.953125
1984-03-20,5.984375
1984-03-21,6.0
1984-03-22,5.765625
1984-03-23,5.671875
1984-03-26,5.59375
1984-03-27,5.640625
1984-03-28,5.765625
1984-03-29,5.703125
1984-03-30,5.703125
1984-04-02,5.75
1984-04-03,5.703125
1984-04-04,5.703125
1984-04-05,5.578125
1984-04-06,5.546875
1984-04-09,5.515625
1984-04-10,5.640625
1984-04-11,5.625
1984-04-12,5.859375
1984-04-13,5.890625
1984-04-16,5.9375
1984-04-17,5.90625
1984-04-18,6.0
1984-04-19,6.015625
1984-04-23,5.96875
1984-04-24,6.0625
1984-04-25,6.140625
1984-04-26,6.1875
1984-04-27,6.296875
1984-04-30,6.25
1984-05-01,6.296875
1984-05-02,6.34375
1984-05-03,6.359375
1984-05-04,6.1875
1984-05-07,6.171875
1984-05-08,6.265625
1984-05-09,6.234375
1984-05-10,6.28125
1984-05-11,6.265625
1984-05-14,6.21875
1984-05-15,6.28125
1984-05-16,6.203125
1984-05-17,6.203125
1984-05-18,6.203125
1984-05-21,6.140625
1984-05-22,6.09375
1984-05-23,6.0
1984-05-24,5.875
1984-05-25,5.765625
1984-05-29,5.6875
1984-05-30,5.671875
1984-05-31,5.625
1984-06-01,5.796875
1984-06-04,5.875
1984-06-05,5.90625
1984-06-06,6.0
1984-06-07,5.9375
1984-06-08,5.96875
1984-06-11,5.90625
1984-06-12,5.875
1984-06-13,5.90625
1984-06-14,6.0
1984-06-15,6.0625
1984-06-18,6.078125
1984-06-19,6.1875
1984-06-20,6.25
1984-06-21,6.28125
1984-06-22,6.328125
1984-06-25,6.359375
1984-06-26,6.4375
1984-06-27,6.4375
1984-06-28,6.453125
1984-06-29,6.5625
1984-07-02,6.5625
1984-07-03,6.5625
1984-07-05,6.546875
1984-07-06,6.546875
1984-07-09,6.703125
1984-07-10,6.703125
1984-07-11,6.671875
1984-07-12,6.640625
1984-07-13,6.71875
1984-07-16,6.71875
1984-07-17,6.75
1984-07-18,6.71875
1984-07-19,6.703125
1984-07-20,6.6875
1984-07-23,6.640625
1984-07-24,6.703125
1984-07-25,6.46875
1984-07-26,6.546875
1984-07-27,6.640625
1984-07-30,6.609375
1984-07-31,6.625
1984-08-01,6.75
1984-08-02,7.140625
1984-08-03,7.328125
1984-08-06,7.5
1984-08-07,7.53125
1984-08-08,7.4375
1984-08-09,7.59375
1984-08-10,7.6875
1984-08-13,7.640625
1984-08-14,7.640625
1984-08-15,7.65625
1984-08-16,7.8125
1984-08-17,7.765625
1984-08-20,7.765625
1984-08-21,7.96875
1984-08-22,8.0625
1984-08-23,8.109375
1984-08-24,8.203125
1984-08-27,8.171875
1984-08-28,8.234375
1984-08-29,8.328125
1984-08-30,8.171875
1984-08-31,8.0625
1984-09-04,7.875
1984-09-05,7.828125
1984-09-06,8.0625
1984-09-07,7.78125
1984-09-10,7.875
1984-09-11,7.90625
1984-09-12,7.9375
1984-09-13,8.3125
1984-09-14,8.359375
1984-09-17,8.546875
1984-09-18,8.40625
1984-09-19,8.609375
1984-09-20,8.640625
1984-09-21,8.40625
1984-09-24,8.046875
1984-09-25,7.90625
1984-09-26,7.765625
1984-09-27,7.53125
1984-09-28,7.59375
1984-10-01,7.375
1984-10-02,7.1875
1984-10-03,7.40625
1984-10-04,7.578125
1984-10-05,7.71875
1984-10-08,7.734375
1984-10-09,7.65625
1984-10-10,7.703125
1984-10-11,7.765625
1984-10-12,7.859375
1984-10-15,7.984375
1984-10-16,7.96875
1984-10-17,8.078125
1984-10-18,8.125
1984-10-19,8.09375
1984-10-22,8.078125
1984-10-23,7.75
1984-10-24,7.90625
1984-10-25,7.875
1984-10-26,7.984375
1984-10-29,7.953125
1984-10-30,8.15625
1984-10-31,8.03125
1984-11-01,8.265625
1984-11-02,8.453125
1984-11-05,8.375
1984-11-06,8.3125
1984-11-07,8.375
1984-11-08,8.328125
1984-11-09,8.234375
1984-11-12,8.21875
1984-11-13,8.1875
1984-11-14,8.203125
1984-11-15,8.21875
1984-11-16,8.15625
1984-11-19,8.109375
1984-11-20,8.0
1984-11-21,8.21875
1984-11-23,8.359375
1984-11-26,8.15625
1984-11-27,8.28125
1984-11-28,8.265625
1984-11-29,8.21875
1984-11-30,8.234375
1984-12-03,8.25
1984-12-04,8.265625
1984-12-05,8.0625
1984-12-06,8.109375
1984-12-07,8.0
1984-12-10,7.875
1984-12-11,7.96875
1984-12-12,8.015625
1984-12-13,7.890625
1984-12-14,7.90625
1984-12-17,8.03125
1984-12-18,8.375
1984-12-19,8.4375
1984-12-20,8.5
1984-12-21,8.5
1984-12-24,8.484375
1984-12-26,8.484375
1984-12-27,8.5
1984-12-28,8.546875
1984-12-31,8.6875
1985-01-02,8.71875
1985-01-03,8.65625
1985-01-04,8.59375
1985-01-07,8.53125
1985-01-08,8.5625
1985-01-09,8.59375
1985-01-10,8.8125
1985-01-11,8.875
1985-01-14,8.90625
1985-01-15,8.890625
1985-01-16,9.09375
1985-01-17,9.09375
1985-01-18,9.15625
1985-01-21,9.34375
1985-01-22,9.453125
1985-01-23,9.78125
1985-01-24,9.5
1985-01-25,9.5
1985-01-28,9.40625
1985-01-29,9.65625
1985-01-30,9.5625
1985-01-31,9.5625
1985-02-01,9.5
1985-02-04,9.4375
1985-02-05,9.421875
1985-02-06,9.375
1985-02-07,9.40625
1985-02-08,9.515625
1985-02-11,9.6875
1985-02-12,10.125
1985-02-13,10.375
1985-02-14,10.140625
1985-02-15,10.0
1985-02-19,10.109375
1985-02-20,9.9375
1985-02-21,9.75
1985-02-22,9.875
1985-02-25,9.8125
1985-02-26,10.0625
1985-02-27,10.125
1985-02-28,9.90625
1985-03-01,10.28125
1985-03-04,10.296875
1985-03-05,10.0
1985-03-06,9.65625
1985-03-07,9.453125
1985-03-08,9.609375
1985-03-11,9.5625
1985-03-12,9.515625
1985-03-13,9.296875
1985-03-14,9.15625
1985-03-15,8.96875
1985-03-18,9.0
1985-03-19,9.09375
1985-03-20,9.125
1985-03-21,9.15625
1985-03-22,9.125
1985-03-25,9.15625
1985-03-26,9.25
1985-03-27,9.34375
1985-03-28,9.234375
1985-03-29,9.125
1985-04-01,9.203125
1985-04-02,9.046875
1985-04-03,8.78125
1985-04-04,8.546875
1985-04-08,8.25
1985-04-09,8.28125
1985-04-10,8.5
1985-04-11,8.5625
1985-04-12,8.59375
1985-04-15,8.59375
1985-04-16,8.421875
1985-04-17,8.484375
1985-04-18,8.40625
1985-04-19,8.421875
1985-04-22,8.625
1985-04-23,8.671875
1985-04-24,8.734375
1985-04-25,8.765625
1985-04-26,8.640625
1985-04-29,8.421875
1985-04-30,8.328125
1985-05-01,8.59375
1985-05-02,8.421875
1985-05-03,8.421875
1985-05-06,8.421875
1985-05-07,8.5
1985-05-08,8.53125
1985-05-09,8.734375
1985-05-10,8.96875
1985-05-13,8.828125
1985-05-14,8.875
1985-05-15,8.828125
1985-05-16,8.828125
1985-05-17,8.84375
1985-05-20,8.953125
1985-05-21,8.625
1985-05-22,8.84375
1985-05-23,9.03125
1985-05-24,9.078125
1985-05-28,9.046875
1985-05-29,9.078125
1985-05-30,8.984375
1985-05-31,8.96875
1985-06-03,9.109375
1985-06-04,9.234375
1985-06-05,9.34375
1985-06-06,9.375
1985-06-07,9.265625
1985-06-10,9.25
1985-06-11,9.21875
1985-06-12,9.171875
1985-06-13,9.125
1985-06-14,9.25
1985-06-17,9.1875
1985-06-18,9.3125
1985-06-19,9.21875
1985-06-20,9.25
1985-06-21,9.296875
1985-06-24,9.34375
1985-06-25,9.40625
1985-06-26,9.3125
1985-06-27,9.25
1985-06-28,9.296875
1985-07-01,9.4375
1985-07-02,9.625
1985-07-03,9.734375
1985-07-05,9.84375
1985-07-08,9.6875
1985-07-09,9.578125
1985-07-10,9.71875
1985-07-11,9.796875
1985-07-12,9.84375
1985-07-15,9.875
1985-07-16,9.921875
1985-07-17,9.96875
1985-07-18,9.953125
1985-07-19,9.921875
1985-07-22,9.984375
1985-07-23,9.921875
1985-07-24,9.625
1985-07-25,9.4375
1985-07-26,9.4375
1985-07-29,9.375
1985-07-30,9.34375
1985-07-31,9.5
1985-08-01,9.5625
1985-08-02,9.46875
1985-08-05,9.578125
1985-08-06,9.5
1985-08-07,9.453125
1985-08-08,9.578125
1985-08-09,9.53125
1985-08-12,9.609375
1985-08-13,9.796875
1985-08-14,9.875
1985-08-15,9.90625
1985-08-16,9.84375
1985-08-19,9.78125
1985-08-20,9.84375
1985-08-21,10.0
1985-08-22,9.90625
1985-08-23,9.8125
1985-08-26,9.78125
1985-08-27,9.90625
1985-08-28,9.921875
1985-08-29,9.921875
1985-08-30,9.71875
1985-09-03,9.640625
1985-09-04,9.65625
1985-09-05,9.828125
1985-09-06,9.859375
1985-09-09,9.984375
1985-09-10,9.96875
1985-09-11,9.71875
1985-09-12,9.40625
1985-09-13,9.171875
1985-09-16,8.9375
1985-09-17,8.796875
1985-09-18,8.78125
1985-09-19,8.875
1985-09-20,8.875
1985-09-23,8.9375
1985-09-24,8.90625
1985-09-25,8.84375
1985-09-26,8.75
1985-09-30,8.703125
1985-10-01,8.90625
1985-10-02,8.8125
1985-10-03,8.84375
1985-10-04,8.78125
1985-10-07,8.671875
1985-10-08,8.34375
1985-10-09,8.390625
1985-10-10,8.4375
1985-10-11,8.5
1985-10-14,8.4375
1985-10-15,8.359375
1985-10-16,8.3125
1985-10-17,8.40625
1985-10-18,8.375
1985-10-21,8.140625
1985-10-22,8.140625
1985-10-23,8.1875
1985-10-24,8.109375
1985-10-25,7.96875
1985-10-28,7.875
1985-10-29,7.953125
1985-10-30,7.96875
1985-10-31,7.796875
1985-11-01,7.890625
1985-11-04,7.84375
1985-11-05,8.0
1985-11-06,7.96875
1985-11-07,8.0625
1985-11-08,8.375
1985-11-11,8.75
1985-11-12,8.625
1985-11-13,8.625
1985-11-14,8.625
1985-11-15,8.4375
1985-11-18,8.359375
1985-11-19,8.515625
1985-11-20,8.546875
1985-11-21,8.578125
1985-11-22,8.625
1985-11-25,8.625
1985-11-26,8.5625
1985-11-27,8.53125
1985-11-29,8.546875
1985-12-02,8.46875
1985-12-03,8.25
1985-12-04,8.34375
1985-12-05,8.328125
1985-12-06,8.34375
1985-12-09,8.46875
1985-12-10,8.40625
1985-12-11,8.359375
1985-12-12,8.34375
1985-12-13,8.390625
1985-12-16,8.5
1985-12-17,8.5625
1985-12-18,8.453125
1985-12-19,8.515625
1985-12-20,8.59375
1985-12-23,8.578125
1985-12-24,8.5625
1985-12-26,8.515625
1985-12-27,8.5
1985-12-30,8.59375
1985-12-31,8.59375
1986-01-02,8.734375
1986-01-03,8.84375
1986-01-06,8.75
1986-01-07,8.75
1986-01-08,8.375
1986-01-09,8.40625
1986-01-10,8.21875
1986-01-13,8.15625
1986-01-14,8.125
1986-01-15,8.140625
1986-01-16,8.078125
1986-01-17,8.1875
1986-01-20,8.375
1986-01-21,8.375
1986-01-22,8.40625
1986-01-23,8.4375
1986-01-24,8.578125
1986-01-27,8.59375
1986-01-28,8.625
1986-01-29,8.84375
1986-01-30,8.90625
1986-01-31,8.75
1986-02-03,8.75
1986-02-04,8.640625
1986-02-05,8.671875
1986-02-06,8.890625
1986-02-07,9.0
1986-02-10,9.171875
1986-02-11,9.203125
1986-02-12,9.203125
1986-02-13,9.234375
1986-02-14,9.328125
1986-02-18,9.46875
1986-02-19,9.0
1986-02-20,9.28125
1986-02-21,9.375
1986-02-24,9.359375
1986-02-25,9.40625
1986-02-26,9.375
1986-02-27,9.375
1986-02-28,9.578125
1986-03-03,9.8125
1986-03-04,9.78125
1986-03-05,9.78125
1986-03-06,9.734375
1986-03-07,9.765625
1986-03-10,9.8125
1986-03-11,9.875
1986-03-12,9.9375
1986-03-13,9.9375
1986-03-14,9.9375
1986-03-17,9.9375
1986-03-18,10.5
1986-03-19,10.375
1986-03-20,10.25
1986-03-21,10.21875
1986-03-24,10.625
1986-03-25,10.78125
1986-03-26,10.46875
1986-03-27,10.71875
1986-03-31,10.625
1986-04-01,10.46875
1986-04-02,10.859375
1986-04-03,10.8125
1986-04-04,10.671875
1986-04-07,10.546875
1986-04-08,10.65625
1986-04-09,10.671875
1986-04-10,10.8125
1986-04-11,10.875
1986-04-14,10.921875
1986-04-15,11.015625
1986-04-16,10.9375
1986-04-17,10.96875
1986-04-18,10.890625
1986-04-21,10.84375
1986-04-22,10.609375
1986-04-23,10.5
1986-04-24,10.578125
1986-04-25,10.578125
1986-04-28,10.234375
1986-04-29,10.109375
1986-04-30,9.921875
1986-05-01,9.828125
