Date,PII
1996-06-21,8.625
1996-06-24,8.625
1996-06-25,8.65625
1996-06-26,8.46875
1996-06-27,8.4375
1996-06-28,8.53125
1996-07-01,8.375
1996-07-02,8.09375
1996-07-03,7.84375
1996-07-05,7.4375
1996-07-08,7.21875
1996-07-09,7.375
1996-07-10,7.375
1996-07-11,7.125
1996-07-12,7.09375
1996-07-15,6.65625
1996-07-16,6.65625
1996-07-17,6.875
1996-07-18,6.9375
1996-07-19,7.0
1996-07-22,6.9375
1996-07-23,6.90625
1996-07-24,6.78125
1996-07-25,6.96875
1996-07-26,6.96875
1996-07-29,6.9375
1996-07-30,6.9375
1996-07-31,6.90625
1996-08-01,6.84375
1996-08-02,6.90625
1996-08-05,6.78125
1996-08-06,6.84375
1996-08-07,6.9375
1996-08-08,7.125
1996-08-09,7.0625
1996-08-12,7.0625
1996-08-13,6.9375
1996-08-14,6.84375
1996-08-15,6.75
1996-08-16,6.6875
1996-08-19,6.6875
1996-08-20,6.71875
1996-08-21,6.65625
1996-08-22,6.65625
1996-08-23,6.71875
1996-08-26,6.625
1996-08-27,6.625
1996-08-28,7.0
1996-08-29,7.0
1996-08-30,7.1875
1996-09-03,7.0
1996-09-04,7.0625
1996-09-05,5.84375
1996-09-06,5.75
1996-09-09,5.9375
1996-09-10,5.96875
1996-09-11,5.90625
1996-09-12,5.90625
1996-09-13,6.0625
1996-09-16,6.125
1996-09-17,5.96875
1996-09-18,5.90625
1996-09-19,5.875
1996-09-20,5.90625
1996-09-23,5.90625
1996-09-24,5.78125
1996-09-25,5.71875
1996-09-26,5.75
1996-09-27,5.65625
1996-09-30,5.65625
1996-10-01,5.8125
1996-10-02,5.65625
1996-10-03,5.65625
1996-10-04,5.71875
1996-10-07,5.65625
1996-10-08,5.65625
1996-10-09,5.53125
1996-10-10,5.5
1996-10-11,5.40625
1996-10-14,5.4375
1996-10-15,5.125
1996-10-16,4.96875
1996-10-17,5.09375
1996-10-18,5.15625
1996-10-21,5.0625
1996-10-22,5.0
1996-10-23,4.90625
1996-10-24,4.9375
1996-10-25,4.875
1996-10-28,4.8125
1996-10-29,4.78125
1996-10-30,4.875
1996-10-31,4.90625
1996-11-01,5.1875
1996-11-04,5.1875
1996-11-05,5.21875
1996-11-06,5.1875
1996-11-07,5.21875
1996-11-08,5.25
1996-11-11,5.15625
1996-11-12,5.125
1996-11-13,5.15625
1996-11-14,5.15625
1996-11-15,5.1875
1996-11-18,5.21875
1996-11-19,5.25
1996-11-20,5.25
1996-11-21,5.28125
1996-11-22,5.34375
1996-11-25,5.375
1996-11-26,5.25
1996-11-27,5.4375
1996-11-29,5.46875
1996-12-02,5.5625
1996-12-03,5.5625
1996-12-04,5.5
1996-12-05,5.71875
1996-12-06,5.6875
1996-12-09,5.78125
1996-12-10,5.78125
1996-12-11,5.75
1996-12-12,5.6875
1996-12-13,5.78125
1996-12-16,5.8125
1996-12-17,5.84375
1996-12-18,5.9375
1996-12-19,5.875
1996-12-20,5.875
1996-12-23,5.96875
1996-12-24,5.9375
1996-12-26,5.90625
1996-12-27,5.90625
1996-12-30,5.875
1996-12-31,5.9375
1997-01-02,5.90625
1997-01-03,5.90625
1997-01-06,5.90625
1997-01-07,6.03125
1997-01-08,6.03125
1997-01-09,6.0
1997-01-10,6.0
1997-01-13,6.09375
1997-01-14,6.09375
1997-01-15,6.0625
1997-01-16,6.0625
1997-01-17,6.0625
1997-01-20,6.09375
1997-01-21,6.0625
1997-01-22,6.03125
1997-01-23,6.0625
1997-01-24,5.96875
1997-01-27,6.0625
1997-01-28,6.0625
1997-01-29,6.125
1997-01-30,6.1875
1997-01-31,6.28125
1997-02-03,6.375
1997-02-04,6.09375
1997-02-05,6.125
1997-02-06,6.125
1997-02-07,6.125
1997-02-10,6.15625
1997-02-11,6.15625
1997-02-12,6.125
1997-02-13,6.21875
1997-02-14,6.375
1997-02-18,6.5
1997-02-19,6.5625
1997-02-20,6.25
1997-02-21,6.28125
1997-02-24,6.375
1997-02-25,6.46875
1997-02-26,6.4375
1997-02-27,6.34375
1997-02-28,6.375
1997-03-03,6.46875
1997-03-04,6.5
1997-03-05,6.5625
1997-03-06,6.5
1997-03-07,6.46875
1997-03-10,6.46875
1997-03-11,6.4375
1997-03-12,6.34375
1997-03-13,6.1875
1997-03-14,6.15625
1997-03-17,6.0625
1997-03-18,6.03125
1997-03-19,5.90625
1997-03-20,5.9375
1997-03-21,5.6875
1997-03-24,5.75
1997-03-25,5.75
1997-03-26,5.8125
1997-03-27,5.78125
1997-03-31,5.78125
1997-04-01,5.71875
1997-04-02,5.5625
1997-04-03,5.5625
1997-04-04,5.625
1997-04-07,5.625
1997-04-08,5.59375
1997-04-09,5.71875
1997-04-10,5.8125
1997-04-11,5.75
1997-04-14,5.78125
1997-04-15,5.96875
1997-04-16,5.9375
1997-04-17,6.25
1997-04-18,6.3125
1997-04-21,6.46875
1997-04-22,6.625
1997-04-23,6.59375
1997-04-24,6.65625
1997-04-25,6.65625
1997-04-28,6.53125
1997-04-29,6.84375
1997-04-30,6.875
1997-05-01,7.21875
1997-05-02,7.375
1997-05-05,7.46875
1997-05-06,7.15625
1997-05-07,7.0625
1997-05-08,7.15625
1997-05-09,7.15625
1997-05-12,7.09375
1997-05-13,7.15625
1997-05-14,7.15625
1997-05-15,7.28125
1997-05-16,7.28125
1997-05-19,7.375
1997-05-20,7.46875
1997-05-21,7.375
1997-05-22,7.46875
1997-05-23,7.4375
1997-05-27,7.40625
1997-05-28,7.40625
1997-05-29,7.4375
1997-05-30,7.40625
1997-06-02,7.375
1997-06-03,7.53125
1997-06-04,7.53125
1997-06-05,7.46875
1997-06-06,7.375
1997-06-09,7.375
1997-06-10,7.53125
1997-06-11,7.625
1997-06-12,7.65625
1997-06-13,7.71875
1997-06-16,7.71875
1997-06-17,7.75
1997-06-18,7.75
1997-06-19,7.8125
1997-06-20,7.75
1997-06-23,7.75
1997-06-24,8.125
1997-06-25,8.0625
1997-06-26,8.0625
1997-06-27,8.140625
1997-06-30,8.140625
1997-07-01,8.125
1997-07-02,8.0625
1997-07-03,7.625
1997-07-07,7.890625
1997-07-08,7.875
1997-07-09,7.90625
1997-07-10,7.6875
1997-07-11,7.78125
1997-07-14,7.703125
1997-07-15,7.6875
1997-07-16,7.453125
1997-07-17,7.59375
1997-07-18,7.546875
1997-07-21,7.59375
1997-07-22,7.484375
1997-07-23,7.453125
1997-07-24,7.421875
1997-07-25,7.484375
1997-07-28,7.5
1997-07-29,7.46875
1997-07-30,7.484375
1997-07-31,7.234375
1997-08-01,7.15625
1997-08-04,7.265625
1997-08-05,7.4375
1997-08-06,7.609375
1997-08-07,7.578125
1997-08-08,7.46875
1997-08-11,7.390625
1997-08-12,7.421875
1997-08-13,7.359375
1997-08-14,7.328125
1997-08-15,7.28125
1997-08-18,7.125
1997-08-19,7.171875
1997-08-20,7.171875
1997-08-21,7.1875
1997-08-22,7.15625
1997-08-25,7.203125
1997-08-26,7.25
1997-08-27,7.3125
1997-08-28,7.234375
1997-08-29,7.1875
1997-09-02,7.296875
1997-09-03,7.390625
1997-09-04,7.546875
1997-09-05,7.671875
1997-09-08,7.765625
1997-09-09,7.765625
1997-09-10,7.609375
1997-09-11,7.46875
1997-09-12,7.5
1997-09-15,7.5
1997-09-16,7.484375
1997-09-17,7.59375
1997-09-18,7.71875
1997-09-19,7.59375
1997-09-22,7.484375
1997-09-23,7.453125
1997-09-24,7.390625
1997-09-25,7.359375
1997-09-26,7.359375
1997-09-29,7.28125
1997-09-30,7.359375
1997-10-01,7.453125
1997-10-02,7.40625
1997-10-03,7.484375
1997-10-06,7.703125
1997-10-07,7.671875
1997-10-08,7.59375
1997-10-09,7.703125
1997-10-10,7.6875
1997-10-13,8.0625
1997-10-14,8.28125
1997-10-15,8.125
1997-10-16,8.0625
1997-10-17,7.828125
1997-10-20,8.3125
1997-10-21,7.96875
1997-10-22,7.921875
1997-10-23,7.8125
1997-10-24,7.9375
1997-10-27,7.421875
1997-10-28,7.6875
1997-10-29,7.65625
1997-10-30,7.46875
1997-10-31,7.609375
1997-11-03,7.734375
1997-11-04,7.59375
1997-11-05,7.390625
1997-11-06,7.34375
1997-11-07,7.1875
1997-11-10,7.515625
1997-11-11,7.546875
1997-11-12,7.5
1997-11-13,7.46875
1997-11-14,7.46875
1997-11-17,7.625
1997-11-18,7.375
1997-11-19,7.453125
1997-11-20,7.59375
1997-11-21,7.609375
1997-11-24,7.65625
1997-11-25,7.4375
1997-11-26,7.5
1997-11-28,7.578125
1997-12-01,7.484375
1997-12-02,7.484375
1997-12-03,7.75
1997-12-04,7.671875
1997-12-05,7.71875
1997-12-08,7.90625
1997-12-09,7.84375
1997-12-10,7.828125
1997-12-11,7.71875
1997-12-12,7.5625
1997-12-15,7.5625
1997-12-16,7.65625
1997-12-17,7.8125
1997-12-18,7.6875
1997-12-19,7.546875
1997-12-22,7.65625
1997-12-23,7.40625
1997-12-24,7.375
1997-12-26,7.46875
1997-12-29,7.578125
1997-12-30,7.65625
1997-12-31,7.640625
1998-01-02,7.625
1998-01-05,7.640625
1998-01-06,7.34375
1998-01-07,7.203125
1998-01-08,7.140625
1998-01-09,7.15625
1998-01-12,6.953125
1998-01-13,7.125
1998-01-14,7.5
1998-01-15,7.34375
1998-01-16,7.515625
1998-01-20,7.65625
1998-01-21,7.6875
1998-01-22,7.671875
1998-01-23,7.75
1998-01-26,7.359375
1998-01-27,7.453125
1998-01-28,7.578125
1998-01-29,7.53125
1998-01-30,7.53125
1998-02-02,7.3125
1998-02-03,7.25
1998-02-04,7.28125
1998-02-05,7.546875
1998-02-06,7.515625
1998-02-09,7.5
1998-02-10,7.71875
1998-02-11,7.796875
1998-02-12,7.890625
1998-02-13,7.96875
1998-02-17,8.078125
1998-02-18,8.125
1998-02-19,8.234375
1998-02-20,8.21875
1998-02-23,8.171875
1998-02-24,8.296875
1998-02-25,8.234375
1998-02-26,8.375
1998-02-27,8.21875
1998-03-02,8.125
1998-03-03,8.078125
1998-03-04,8.078125
1998-03-05,8.25
1998-03-06,8.4375
1998-03-09,8.71875
1998-03-10,8.796875
1998-03-11,9.5
1998-03-12,9.25
1998-03-13,9.109375
1998-03-16,8.9375
1998-03-17,8.984375
1998-03-18,8.953125
1998-03-19,9.09375
1998-03-20,9.28125
1998-03-23,9.28125
1998-03-24,9.3125
1998-03-25,9.25
1998-03-26,9.09375
1998-03-27,9.078125
1998-03-30,9.0
1998-03-31,9.25
1998-04-01,9.390625
1998-04-02,9.375
1998-04-03,9.296875
1998-04-06,9.15625
1998-04-07,8.875
1998-04-08,9.0
1998-04-09,9.09375
1998-04-13,9.078125
1998-04-14,9.359375
1998-04-15,9.359375
1998-04-16,9.3125
1998-04-17,9.53125
1998-04-20,9.75
1998-04-21,9.734375
1998-04-22,9.46875
1998-04-23,9.03125
1998-04-24,8.859375
1998-04-27,8.796875
1998-04-28,8.859375
1998-04-29,8.96875
1998-04-30,8.90625
1998-05-01,8.640625
1998-05-04,8.625
1998-05-05,8.453125
1998-05-06,8.375
1998-05-07,8.25
1998-05-08,8.34375
1998-05-11,8.34375
1998-05-12,8.328125
1998-05-13,8.28125
1998-05-14,8.65625
1998-05-15,8.640625
1998-05-18,8.6875
1998-05-19,8.734375
1998-05-20,8.53125
1998-05-21,8.5
1998-05-22,8.515625
1998-05-26,8.4375
1998-05-27,8.46875
1998-05-28,8.65625
1998-05-29,8.75
1998-06-01,8.78125
1998-06-02,8.5
1998-06-03,8.4375
1998-06-04,8.265625
1998-06-05,8.4375
1998-06-08,8.484375
1998-06-09,8.484375
1998-06-10,8.5
1998-06-11,8.296875
1998-06-12,8.3125
1998-06-15,8.25
1998-06-16,8.421875
1998-06-17,8.671875
1998-06-18,8.25
1998-06-19,8.265625
1998-06-22,8.453125
1998-06-23,8.4375
1998-06-24,8.59375
1998-06-25,8.5625
1998-06-26,8.734375
1998-06-29,9.046875
1998-06-30,9.375
1998-07-01,9.34375
1998-07-02,9.171875
1998-07-06,9.140625
1998-07-07,9.140625
1998-07-08,9.15625
1998-07-09,9.0625
1998-07-10,9.0625
1998-07-13,9.28125
1998-07-14,9.328125
1998-07-15,9.3125
1998-07-16,9.1875
1998-07-17,8.984375
1998-07-20,9.21875
1998-07-21,9.1875
1998-07-22,8.96875
1998-07-23,9.28125
1998-07-24,9.265625
1998-07-27,9.453125
1998-07-28,9.296875
1998-07-29,9.375
1998-07-30,9.546875
1998-07-31,9.53125
1998-08-03,9.1875
1998-08-04,8.875
1998-08-05,8.6875
1998-08-06,8.828125
1998-08-07,8.9375
1998-08-10,8.84375
1998-08-11,8.5
1998-08-12,8.625
1998-08-13,8.640625
1998-08-14,8.484375
1998-08-17,8.25
1998-08-18,8.515625
1998-08-19,8.515625
1998-08-20,8.53125
1998-08-21,8.546875
1998-08-24,8.65625
1998-08-25,8.859375
1998-08-26,8.75
1998-08-27,8.1875
1998-08-28,8.015625
1998-08-31,7.578125
1998-09-01,7.9375
1998-09-02,8.03125
1998-09-03,7.96875
1998-09-04,8.140625
1998-09-08,8.25
1998-09-09,8.234375
1998-09-10,7.90625
1998-09-11,8.125
1998-09-14,8.0625
1998-09-15,8.0
1998-09-16,7.953125
1998-09-17,7.890625
1998-09-18,8.25
1998-09-21,8.125
1998-09-22,8.125
1998-09-23,8.125
1998-09-24,7.859375
1998-09-25,7.703125
1998-09-28,7.921875
1998-09-29,8.0
1998-09-30,7.75
1998-10-01,6.859375
1998-10-02,6.875
1998-10-05,6.5625
1998-10-06,6.609375
1998-10-07,6.59375
1998-10-08,6.234375
1998-10-09,6.296875
1998-10-12,6.375
1998-10-13,6.1875
1998-10-14,6.296875
1998-10-15,6.640625
1998-10-16,6.875
1998-10-19,7.03125
1998-10-20,7.59375
1998-10-21,7.609375
1998-10-22,7.546875
1998-10-23,7.625
1998-10-26,7.96875
1998-10-27,8.0
1998-10-28,8.375
1998-10-29,8.765625
1998-10-30,8.59375
1998-11-02,8.75
1998-11-03,8.78125
1998-11-04,8.796875
1998-11-05,8.75
1998-11-06,8.84375
1998-11-09,8.8125
1998-11-10,8.734375
1998-11-11,8.796875
1998-11-12,8.71875
1998-11-13,8.625
1998-11-16,8.6875
1998-11-17,8.734375
1998-11-18,8.6875
1998-11-19,8.765625
1998-11-20,8.984375
1998-11-23,9.21875
1998-11-24,9.03125
1998-11-25,8.875
1998-11-27,8.984375
1998-11-30,8.71875
1998-12-01,8.4375
1998-12-02,8.296875
1998-12-03,8.171875
1998-12-04,8.46875
1998-12-07,8.625
1998-12-08,8.984375
1998-12-09,8.875
1998-12-10,8.921875
1998-12-11,9.0
1998-12-14,8.796875
1998-12-15,8.53125
1998-12-16,8.53125
1998-12-17,8.84375
1998-12-18,9.109375
1998-12-21,9.46875
1998-12-22,9.421875
1998-12-23,9.59375
1998-12-24,9.546875
1998-12-28,9.546875
1998-12-29,9.53125
1998-12-30,9.53125
1998-12-31,9.796875
1999-01-04,9.859375
1999-01-05,9.65625
1999-01-06,9.65625
1999-01-07,9.703125
1999-01-08,9.53125
1999-01-11,9.40625
1999-01-12,8.90625
1999-01-13,8.625
1999-01-14,8.578125
1999-01-15,8.65625
1999-01-19,8.625
1999-01-20,8.53125
1999-01-21,8.265625
1999-01-22,8.078125
1999-01-25,7.78125
1999-01-26,7.921875
1999-01-27,7.84375
1999-01-28,8.0625
1999-01-29,8.1875
1999-02-01,8.40625
1999-02-02,8.546875
1999-02-03,8.6875
1999-02-04,8.484375
1999-02-05,8.28125
1999-02-08,8.40625
1999-02-09,8.015625
1999-02-10,8.03125
1999-02-11,7.734375
1999-02-12,7.734375
1999-02-16,7.875
1999-02-17,7.84375
1999-02-18,7.890625
1999-02-19,7.96875
1999-02-22,7.78125
1999-02-23,7.609375
1999-02-24,7.28125
1999-02-25,7.25
1999-02-26,7.0625
1999-03-01,7.265625
1999-03-02,7.453125
1999-03-03,7.4375
1999-03-04,7.078125
1999-03-05,7.234375
1999-03-08,7.140625
1999-03-09,6.75
1999-03-10,6.984375
1999-03-11,7.09375
1999-03-12,7.15625
1999-03-15,7.359375
1999-03-16,7.59375
1999-03-17,7.625
1999-03-18,7.5625
1999-03-19,7.53125
1999-03-22,7.65625
1999-03-23,7.421875
1999-03-24,7.546875
1999-03-25,7.59375
1999-03-26,7.546875
1999-03-29,7.5
1999-03-30,7.4375
1999-03-31,7.9375
1999-04-01,7.890625
1999-04-05,7.828125
1999-04-06,7.515625
1999-04-07,7.53125
1999-04-08,7.546875
1999-04-09,7.5625
1999-04-12,8.40625
1999-04-13,8.59375
1999-04-14,8.6875
1999-04-15,9.140625
1999-04-16,9.0
1999-04-19,9.28125
1999-04-20,9.34375
1999-04-21,9.125
1999-04-22,9.109375
1999-04-23,9.203125
1999-04-26,9.234375
1999-04-27,9.46875
1999-04-28,9.5
1999-04-29,9.421875
1999-04-30,9.421875
1999-05-03,9.40625
1999-05-04,9.40625
1999-05-05,9.40625
1999-05-06,9.453125
1999-05-07,9.484375
1999-05-10,9.5625
1999-05-11,9.4375
1999-05-12,9.484375
1999-05-13,9.59375
1999-05-14,9.59375
1999-05-17,9.3125
1999-05-18,9.5625
1999-05-19,9.78125
1999-05-20,9.953125
1999-05-21,10.421875
1999-05-24,10.578125
1999-05-25,10.5
1999-05-26,10.796875
1999-05-27,10.75
1999-05-28,10.765625
1999-06-01,10.75
1999-06-02,10.75
1999-06-03,10.796875
1999-06-04,10.796875
1999-06-07,10.921875
1999-06-08,11.125
1999-06-09,11.25
1999-06-10,11.40625
1999-06-11,11.3125
1999-06-14,11.1875
1999-06-15,11.171875
1999-06-16,11.1875
1999-06-17,10.953125
1999-06-18,10.796875
1999-06-21,10.734375
1999-06-22,10.734375
1999-06-23,10.96875
1999-06-24,10.8125
1999-06-25,10.796875
1999-06-28,11.25
1999-06-29,11.046875
1999-06-30,10.875
1999-07-01,10.96875
1999-07-02,11.03125
1999-07-06,10.78125
1999-07-07,10.703125
1999-07-08,10.84375
1999-07-09,11.1875
1999-07-12,11.1875
1999-07-13,11.15625
1999-07-14,11.15625
1999-07-15,11.15625
1999-07-16,10.765625
1999-07-19,10.375
1999-07-20,10.5
1999-07-21,10.515625
1999-07-22,10.421875
1999-07-23,10.390625
1999-07-26,10.21875
1999-07-27,10.15625
1999-07-28,9.8125
1999-07-29,9.90625
1999-07-30,9.84375
1999-08-02,9.703125
1999-08-03,9.6875
1999-08-04,9.515625
1999-08-05,9.453125
1999-08-06,9.359375
1999-08-09,9.296875
1999-08-10,9.234375
1999-08-11,9.25
1999-08-12,9.203125
1999-08-13,9.21875
1999-08-16,9.21875
1999-08-17,9.210938
1999-08-18,9.125
1999-08-19,9.15625
1999-08-20,9.09375
1999-08-23,9.078125
1999-08-24,8.953125
1999-08-25,9.03125
1999-08-26,9.0625
1999-08-27,8.796875
1999-08-30,8.859375
1999-08-31,8.984375
1999-09-01,9.109375
1999-09-02,8.9375
1999-09-03,9.046875
1999-09-07,9.03125
1999-09-08,8.859375
1999-09-09,8.953125
1999-09-10,9.0
1999-09-13,8.984375
1999-09-14,8.90625
1999-09-15,8.9375
1999-09-16,8.875
1999-09-17,8.921875
1999-09-20,8.890625
1999-09-21,8.78125
1999-09-22,8.84375
1999-09-23,8.640625
1999-09-24,8.625
1999-09-27,8.625
1999-09-28,8.59375
1999-09-29,8.609375
1999-09-30,8.65625
1999-10-01,8.5625
1999-10-04,8.84375
1999-10-05,8.96875
1999-10-06,8.921875
1999-10-07,8.84375
1999-10-08,9.0625
1999-10-11,9.0
1999-10-12,8.828125
1999-10-13,8.703125
1999-10-14,8.625
1999-10-15,8.484375
1999-10-18,8.5
1999-10-19,8.515625
1999-10-20,8.375
1999-10-21,8.359375
1999-10-22,8.375
1999-10-25,8.375
1999-10-26,8.171875
1999-10-27,8.171875
1999-10-28,8.390625
1999-10-29,8.734375
1999-11-01,9.015625
1999-11-02,9.0625
1999-11-03,9.515625
1999-11-04,9.625
1999-11-05,9.421875
1999-11-08,9.4375
1999-11-09,9.484375
1999-11-10,9.5625
1999-11-11,9.765625
1999-11-12,9.75
1999-11-15,9.875
1999-11-16,9.859375
1999-11-17,9.765625
1999-11-18,9.6875
1999-11-19,9.78125
1999-11-22,9.859375
1999-11-23,9.609375
1999-11-24,9.71875
1999-11-26,9.78125
1999-11-29,9.546875
1999-11-30,9.625
1999-12-01,9.59375
1999-12-02,9.578125
1999-12-03,9.6875
1999-12-06,9.671875
1999-12-07,9.453125
1999-12-08,9.484375
1999-12-09,8.984375
1999-12-10,8.921875
1999-12-13,8.625
1999-12-14,8.6875
1999-12-15,8.953125
1999-12-16,9.015625
1999-12-17,8.8125
1999-12-20,8.53125
1999-12-21,8.59375
1999-12-22,8.734375
1999-12-23,8.96875
1999-12-27,9.125
1999-12-28,8.9375
1999-12-29,8.921875
1999-12-30,8.84375
1999-12-31,9.0625
2000-01-03,8.71875
2000-01-04,8.40625
2000-01-05,8.59375
2000-01-06,8.515625
2000-01-07,8.265625
2000-01-10,8.25
2000-01-11,8.15625
2000-01-12,8.015625
2000-01-13,8.046875
2000-01-14,7.953125
2000-01-18,8.0625
2000-01-19,8.421875
2000-01-20,8.421875
2000-01-21,8.40625
2000-01-24,8.265625
2000-01-25,8.25
2000-01-26,8.28125
2000-01-27,8.078125
2000-01-28,8.0625
2000-01-31,8.09375
2000-02-01,7.953125
2000-02-02,7.640625
2000-02-03,7.453125
2000-02-04,7.25
2000-02-07,7.0
2000-02-08,7.390625
2000-02-09,7.421875
2000-02-10,7.390625
2000-02-11,7.078125
2000-02-14,7.15625
2000-02-15,7.203125
2000-02-16,6.78125
2000-02-17,6.65625
2000-02-18,6.484375
2000-02-22,7.03125
2000-02-23,6.9375
2000-02-24,7.3125
2000-02-25,7.5
2000-02-28,7.59375
2000-02-29,7.65625
2000-03-01,7.921875
2000-03-02,7.921875
2000-03-03,7.78125
2000-03-06,7.734375
2000-03-07,7.625
2000-03-08,7.59375
2000-03-09,7.828125
2000-03-10,7.40625
2000-03-13,7.59375
2000-03-14,7.359375
2000-03-15,7.34375
2000-03-16,7.90625
2000-03-17,8.5
2000-03-20,8.0625
2000-03-21,7.875
2000-03-22,7.90625
2000-03-23,7.828125
2000-03-24,7.78125
2000-03-27,7.671875
2000-03-28,7.5
2000-03-29,7.296875
2000-03-30,7.46875
2000-03-31,7.53125
2000-04-03,7.359375
2000-04-04,7.25
2000-04-05,7.5
2000-04-06,7.671875
2000-04-07,7.5625
2000-04-10,7.25
2000-04-11,7.390625
2000-04-12,7.453125
2000-04-13,7.296875
2000-04-14,6.9375
2000-04-17,7.078125
2000-04-18,7.203125
2000-04-19,7.34375
2000-04-20,7.71875
2000-04-24,7.734375
2000-04-25,7.921875
2000-04-26,7.765625
2000-04-27,7.78125
2000-04-28,7.65625
2000-05-01,7.953125
2000-05-02,7.6875
2000-05-03,7.5
2000-05-04,7.71875
2000-05-05,7.53125
2000-05-08,7.515625
2000-05-09,7.4375
2000-05-10,7.390625
2000-05-11,7.65625
2000-05-12,7.53125
2000-05-15,7.75
2000-05-16,7.765625
2000-05-17,7.625
2000-05-18,7.65625
2000-05-19,7.46875
2000-05-22,7.4375
2000-05-23,7.578125
2000-05-24,7.578125
2000-05-25,7.578125
2000-05-26,7.71875
2000-05-30,7.734375
2000-05-31,7.515625
2000-06-01,7.53125
2000-06-02,7.625
2000-06-05,7.359375
2000-06-06,7.65625
2000-06-07,7.875
2000-06-08,7.9375
2000-06-09,7.90625
2000-06-12,7.875
2000-06-13,7.96875
2000-06-14,8.171875
2000-06-15,7.984375
2000-06-16,7.8125
2000-06-19,7.84375
2000-06-20,7.734375
2000-06-21,7.640625
2000-06-22,7.5
2000-06-23,7.390625
2000-06-26,7.421875
2000-06-27,7.609375
2000-06-28,8.09375
2000-06-29,8.078125
2000-06-30,7.996094
2000-07-03,7.984375
2000-07-05,7.9375
2000-07-06,7.9375
2000-07-07,7.9375
2000-07-10,7.921875
2000-07-11,7.84375
2000-07-12,7.828125
2000-07-13,8.046875
2000-07-14,8.21875
2000-07-17,8.125
2000-07-18,7.875
2000-07-19,7.953125
2000-07-20,7.9375
2000-07-21,7.609375
2000-07-24,7.5
2000-07-25,7.515625
2000-07-26,7.5
2000-07-27,7.34375
2000-07-28,7.3125
2000-07-31,7.5625
2000-08-01,7.53125
2000-08-02,7.5625
2000-08-03,7.46875
2000-08-04,7.53125
2000-08-07,7.546875
2000-08-08,7.65625
2000-08-09,7.625
2000-08-10,7.65625
2000-08-11,8.03125
2000-08-14,8.0
2000-08-15,7.734375
2000-08-16,7.875
2000-08-17,8.0
2000-08-18,7.9375
2000-08-21,8.03125
2000-08-22,8.203125
2000-08-23,8.09375
2000-08-24,8.15625
2000-08-25,8.25
2000-08-28,8.28125
2000-08-29,8.484375
2000-08-30,8.390625
2000-08-31,8.53125
2000-09-01,8.359375
2000-09-05,8.6875
2000-09-06,8.671875
2000-09-07,8.65625
2000-09-08,8.75
2000-09-11,8.6875
2000-09-12,8.640625
2000-09-13,8.78125
2000-09-14,8.828125
2000-09-15,8.828125
2000-09-18,8.9375
2000-09-19,9.03125
2000-09-20,8.90625
2000-09-21,8.84375
2000-09-22,8.6875
2000-09-25,8.578125
2000-09-26,8.515625
2000-09-27,8.671875
2000-09-28,8.882813
2000-09-29,8.8125
2000-10-02,8.796875
2000-10-03,8.921875
2000-10-04,8.9375
2000-10-05,8.875
2000-10-06,8.78125
2000-10-09,8.703125
2000-10-10,8.640625
2000-10-11,8.453125
2000-10-12,8.140625
2000-10-13,8.53125
2000-10-16,8.34375
2000-10-17,8.0625
2000-10-18,8.453125
2000-10-19,8.71875
2000-10-20,8.5625
2000-10-23,8.515625
2000-10-24,8.484375
2000-10-25,8.484375
2000-10-26,8.5625
2000-10-27,8.578125
2000-10-30,8.53125
2000-10-31,8.6875
2000-11-01,8.65625
2000-11-02,8.875
2000-11-03,8.84375
2000-11-06,9.015625
2000-11-07,8.96875
2000-11-08,9.109375
2000-11-09,8.90625
2000-11-10,8.625
2000-11-13,8.953125
2000-11-14,9.046875
2000-11-15,9.15625
2000-11-16,9.296875
2000-11-17,9.46875
2000-11-20,9.40625
2000-11-21,9.40625
2000-11-22,9.296875
2000-11-24,9.5
2000-11-27,9.390625
2000-11-28,9.3125
2000-11-29,9.375
2000-11-30,9.203125
2000-12-01,9.4375
2000-12-04,9.625
2000-12-05,9.578125
2000-12-06,9.40625
2000-12-07,9.453125
2000-12-08,9.6875
2000-12-11,9.84375
2000-12-12,9.671875
2000-12-13,9.578125
2000-12-14,9.640625
2000-12-15,9.71875
2000-12-18,9.625
2000-12-19,9.625
2000-12-20,9.59375
2000-12-21,9.71875
2000-12-22,9.71875
2000-12-26,9.671875
2000-12-27,9.859375
2000-12-28,10.265625
2000-12-29,9.9375
2001-01-02,9.671875
2001-01-03,10.0
2001-01-04,10.09375
2001-01-05,10.09375
2001-01-08,10.203125
2001-01-09,10.15625
2001-01-10,10.359375
2001-01-11,10.8125
2001-01-12,10.75
2001-01-16,10.859375
2001-01-17,11.0
2001-01-18,10.875
2001-01-19,11.0
2001-01-22,11.40625
2001-01-23,11.28125
2001-01-24,11.296875
2001-01-25,11.484375
2001-01-26,11.453125
2001-01-29,11.1875
2001-01-30,11.4
2001-01-31,11.5125
2001-02-01,11.5
2001-02-02,11.8525
2001-02-05,11.9025
2001-02-06,12.0625
2001-02-07,12.215
2001-02-08,11.955
2001-02-09,11.79
2001-02-12,11.9675
2001-02-13,12.175
2001-02-14,12.14
2001-02-15,12.0375
2001-02-16,11.9375
2001-02-20,11.9
2001-02-21,11.825
2001-02-22,11.875
2001-02-23,12.2025
2001-02-26,12.89
2001-02-27,11.92
2001-02-28,11.7
2001-03-01,11.5625
2001-03-02,11.8
