Date,AGN
2011-11-09,64.82
2011-11-10,65.400002
2011-11-11,65.730003
2011-11-14,65.57
2011-11-15,65.83000200000001
2011-11-16,64.519997
2011-11-17,64.910004
2011-11-18,65.790001
2011-11-21,64.93
2011-11-22,65.519997
2011-11-23,64.550003
2011-11-25,63.419998
2011-11-28,65.83000200000001
2011-11-29,67.290001
2011-11-30,64.620003
2011-12-01,62.830002
2011-12-02,62.860001000000004
2011-12-05,63.259997999999996
2011-12-06,62.389998999999996
2011-12-07,61.98
2011-12-08,61.060001
2011-12-09,61.52
2011-12-12,61.18
2011-12-13,60.57
2011-12-14,59.970001
2011-12-15,60.91
2011-12-16,60.119999
2011-12-19,59.650002
2011-12-20,61.189999
2011-12-21,61.68
2011-12-22,62.060001
2011-12-23,62.080002
2011-12-27,61.369999
2011-12-28,60.259997999999996
2011-12-29,60.610001000000004
2011-12-30,60.34
2012-01-03,60.630001
2012-01-04,60.310001
2012-01-05,61.990002000000004
2012-01-06,63.209998999999996
2012-01-09,63.389998999999996
2012-01-10,64.58000200000001
2012-01-11,62.630001
2012-01-12,62.049999
2012-01-13,62.209998999999996
2012-01-17,57.98
2012-01-18,57.939999
2012-01-19,60.259997999999996
2012-01-20,58.139998999999996
2012-01-23,57.209998999999996
2012-01-24,55.889998999999996
2012-01-25,57.610001000000004
2012-01-26,58.650002
2012-01-27,59.740002000000004
2012-01-30,59.900002
2012-01-31,58.630001
2012-02-01,59.07
2012-02-02,58.959998999999996
2012-02-03,58.009997999999996
2012-02-06,57.75
2012-02-07,57.700001
2012-02-08,57.900002
2012-02-09,58.25
2012-02-10,57.990002000000004
2012-02-13,57.709998999999996
2012-02-14,60.07
2012-02-15,59.689999
2012-02-16,60.310001
2012-02-17,60.18
2012-02-21,58.880001
2012-02-22,58.380001
2012-02-23,58.369999
2012-02-24,58.169998
2012-02-27,57.939999
2012-02-28,58.639998999999996
2012-02-29,58.32
2012-03-01,59.849998
2012-03-02,59.68
2012-03-05,59.369999
2012-03-06,58.07
2012-03-07,58.18
2012-03-08,58.459998999999996
2012-03-09,59.610001000000004
2012-03-12,59.650002
2012-03-13,60.169998
2012-03-14,59.209998999999996
2012-03-15,58.84
2012-03-16,58.810001
2012-03-19,58.790001000000004
2012-03-20,58.529999
2012-03-21,63.689999
2012-03-22,66.099998
2012-03-23,65.230003
2012-03-26,65.860001
2012-03-27,66.639999
2012-03-28,66.0
2012-03-29,67.029999
2012-03-30,67.059998
2012-04-02,67.32
2012-04-03,66.959999
2012-04-04,67.150002
2012-04-05,67.559998
2012-04-09,66.589996
2012-04-10,65.849998
2012-04-11,66.980003
2012-04-12,67.029999
2012-04-13,67.260002
2012-04-16,66.790001
2012-04-17,67.550003
2012-04-18,67.709999
2012-04-19,68.110001
2012-04-20,69.360001
2012-04-23,69.459999
2012-04-24,68.599998
2012-04-25,69.690002
2012-04-26,74.410004
2012-04-27,76.160004
2012-04-30,75.360001
2012-05-01,74.589996
2012-05-02,74.730003
2012-05-03,74.260002
2012-05-04,73.650002
2012-05-07,74.730003
2012-05-08,73.790001
2012-05-09,72.440002
2012-05-10,72.879997
2012-05-11,72.730003
2012-05-14,71.790001
2012-05-15,71.389999
2012-05-16,71.959999
2012-05-17,70.870003
2012-05-18,69.910004
2012-05-21,70.459999
2012-05-22,71.0
2012-05-23,70.709999
2012-05-24,72.760002
2012-05-25,72.66999799999999
2012-05-29,73.699997
2012-05-30,72.459999
2012-05-31,71.290001
2012-06-01,69.75
2012-06-04,69.029999
2012-06-05,69.349998
2012-06-06,70.0
2012-06-07,69.099998
2012-06-08,70.889999
2012-06-11,69.870003
2012-06-12,69.349998
2012-06-13,67.91999799999999
2012-06-14,68.089996
2012-06-15,69.019997
2012-06-18,69.220001
2012-06-19,70.410004
2012-06-20,70.010002
2012-06-21,69.540001
2012-06-22,71.019997
2012-06-25,71.720001
2012-06-26,71.120003
2012-06-27,71.32
2012-06-28,72.199997
2012-06-29,73.989998
2012-07-02,74.83000200000001
2012-07-03,75.389999
2012-07-05,75.57
2012-07-06,75.010002
2012-07-09,75.489998
2012-07-10,74.82
2012-07-11,74.699997
2012-07-12,75.16999799999999
2012-07-13,76.760002
2012-07-16,77.139999
2012-07-17,77.279999
2012-07-18,77.459999
2012-07-19,76.970001
2012-07-20,75.809998
2012-07-23,75.480003
2012-07-24,74.690002
2012-07-25,76.790001
2012-07-26,77.779999
2012-07-27,79.769997
2012-07-30,78.779999
2012-07-31,77.83000200000001
2012-08-01,78.75
2012-08-02,78.360001
2012-08-03,79.360001
2012-08-06,79.209999
2012-08-07,79.550003
2012-08-08,78.940002
2012-08-09,79.309998
2012-08-10,79.860001
2012-08-13,79.889999
2012-08-14,80.18
2012-08-15,79.83000200000001
2012-08-16,79.709999
2012-08-17,79.900002
2012-08-20,78.739998
2012-08-21,78.410004
2012-08-22,78.980003
2012-08-23,78.629997
2012-08-24,83.32
2012-08-27,82.650002
2012-08-28,82.93
2012-08-29,82.120003
2012-08-30,81.519997
2012-08-31,81.349998
2012-09-04,83.059998
2012-09-05,83.07
2012-09-06,82.989998
2012-09-07,83.589996
2012-09-10,83.589996
2012-09-11,82.809998
2012-09-12,82.0
2012-09-13,82.900002
2012-09-14,81.860001
2012-09-17,81.389999
2012-09-18,82.93
2012-09-19,83.730003
2012-09-20,84.220001
2012-09-21,83.900002
2012-09-24,83.339996
2012-09-25,83.160004
2012-09-26,82.83000200000001
2012-09-27,83.709999
2012-09-28,85.160004
2012-10-01,85.139999
2012-10-02,85.43
2012-10-03,86.43
2012-10-04,87.190002
2012-10-05,87.860001
2012-10-08,87.83000200000001
2012-10-09,87.18
2012-10-10,87.33000200000001
2012-10-11,86.889999
2012-10-12,86.66999799999999
2012-10-15,87.120003
2012-10-16,89.279999
2012-10-17,88.029999
2012-10-18,87.83000200000001
2012-10-19,86.910004
2012-10-22,87.440002
2012-10-23,86.010002
2012-10-24,85.900002
2012-10-25,86.889999
2012-10-26,86.639999
2012-10-31,85.949997
2012-11-01,87.709999
2012-11-02,86.730003
2012-11-05,86.510002
2012-11-06,87.440002
2012-11-07,86.989998
2012-11-08,85.720001
2012-11-09,85.110001
2012-11-12,85.25
2012-11-13,84.480003
2012-11-14,83.010002
2012-11-15,82.720001
2012-11-16,83.400002
2012-11-19,84.989998
2012-11-20,85.199997
2012-11-21,85.260002
2012-11-23,86.08000200000001
2012-11-26,86.489998
2012-11-27,87.529999
2012-11-28,87.110001
2012-11-29,87.769997
2012-11-30,88.010002
2012-12-03,88.019997
2012-12-04,88.300003
2012-12-05,88.07
2012-12-06,87.970001
2012-12-07,88.620003
2012-12-10,88.339996
2012-12-11,89.779999
2012-12-12,88.91999799999999
2012-12-13,88.160004
2012-12-14,87.739998
2012-12-17,87.989998
2012-12-18,89.809998
2012-12-19,88.900002
2012-12-20,90.199997
2012-12-21,90.849998
2012-12-24,90.360001
2012-12-26,89.489998
2012-12-27,89.209999
2012-12-28,89.040001
2012-12-31,86.0
2013-01-02,84.209999
2013-01-03,85.91999799999999
2013-01-04,85.300003
2013-01-07,85.660004
2013-01-08,86.68
2013-01-09,87.459999
2013-01-10,87.989998
2013-01-11,83.709999
2013-01-14,84.099998
2013-01-15,85.25
2013-01-16,84.540001
2013-01-17,84.57
2013-01-18,85.480003
2013-01-22,85.260002
2013-01-23,85.730003
2013-01-24,86.43
2013-01-25,84.269997
2013-01-28,84.260002
2013-01-29,85.839996
2013-01-30,85.879997
2013-01-31,86.389999
2013-02-01,87.879997
2013-02-04,86.650002
2013-02-05,86.540001
2013-02-06,87.07
2013-02-07,87.129997
2013-02-08,87.449997
2013-02-11,86.660004
2013-02-12,85.779999
2013-02-13,86.730003
2013-02-14,86.489998
2013-02-15,85.239998
2013-02-19,84.809998
2013-02-20,83.099998
2013-02-21,83.75
2013-02-22,83.440002
2013-02-25,83.139999
2013-02-26,84.66999799999999
2013-02-27,85.879997
2013-02-28,85.160004
2013-03-01,85.540001
2013-03-04,86.199997
2013-03-05,86.459999
2013-03-06,86.860001
2013-03-07,86.639999
2013-03-08,87.559998
2013-03-11,88.370003
2013-03-12,90.099998
2013-03-13,91.58000200000001
2013-03-14,91.08000200000001
2013-03-15,91.589996
2013-03-18,90.540001
2013-03-19,89.800003
2013-03-20,89.860001
2013-03-21,90.120003
2013-03-22,90.309998
2013-03-25,91.07
2013-03-26,91.089996
2013-03-27,91.07
2013-03-28,92.110001
2013-04-01,92.459999
2013-04-02,96.68
2013-04-03,95.269997
2013-04-04,95.839996
2013-04-05,97.190002
2013-04-08,98.360001
2013-04-09,97.709999
2013-04-10,97.209999
2013-04-11,97.760002
2013-04-12,97.33000200000001
2013-04-15,96.029999
2013-04-16,96.970001
2013-04-17,97.730003
2013-04-18,96.68
2013-04-19,98.480003
2013-04-22,97.849998
2013-04-23,98.769997
2013-04-24,98.279999
2013-04-25,98.889999
2013-04-26,100.940002
2013-04-29,105.58000200000001
2013-04-30,105.730003
2013-05-01,104.389999
2013-05-02,106.489998
2013-05-03,106.459999
2013-05-06,107.199997
2013-05-07,107.220001
2013-05-08,107.290001
2013-05-09,106.809998
2013-05-10,119.860001
2013-05-13,120.519997
2013-05-14,121.68
2013-05-15,123.879997
2013-05-16,123.610001
2013-05-17,125.5
2013-05-20,127.150002
2013-05-21,130.199997
2013-05-22,130.03999299999998
2013-05-23,128.080002
2013-05-24,127.230003
2013-05-28,124.769997
2013-05-29,122.620003
2013-05-30,124.230003
2013-05-31,123.290001
2013-06-03,123.57
2013-06-04,119.910004
2013-06-05,120.339996
2013-06-06,122.0
2013-06-07,124.120003
2013-06-10,125.040001
2013-06-11,125.089996
2013-06-12,123.790001
2013-06-13,126.459999
2013-06-14,126.449997
2013-06-17,124.940002
2013-06-18,125.66999799999999
2013-06-19,123.709999
2013-06-20,120.220001
2013-06-21,121.519997
2013-06-24,120.220001
2013-06-25,121.540001
2013-06-26,123.290001
2013-06-27,125.860001
2013-06-28,126.220001
2013-07-01,125.440002
2013-07-02,123.83000200000001
2013-07-03,123.989998
2013-07-05,126.370003
2013-07-08,126.489998
2013-07-09,125.709999
2013-07-10,124.07
2013-07-11,125.0
2013-07-12,126.18
2013-07-15,125.18
2013-07-16,122.839996
2013-07-17,122.08000200000001
2013-07-18,124.349998
2013-07-19,125.41999799999999
2013-07-22,127.93
2013-07-23,126.410004
2013-07-24,126.75
2013-07-25,128.850006
2013-07-26,132.71000700000002
2013-07-29,134.479996
2013-07-30,135.380005
2013-07-31,134.270004
2013-08-01,135.779999
2013-08-02,135.889999
2013-08-05,136.850006
2013-08-06,135.619995
2013-08-07,135.429993
2013-08-08,134.419998
2013-08-09,133.869995
2013-08-12,133.240005
2013-08-13,134.639999
2013-08-14,137.940002
2013-08-15,134.869995
2013-08-16,134.520004
2013-08-19,134.529999
2013-08-20,135.050003
2013-08-21,133.570007
2013-08-22,134.699997
2013-08-23,133.889999
2013-08-26,135.149994
2013-08-27,131.429993
2013-08-28,132.110001
2013-08-29,135.369995
2013-08-30,135.179993
2013-09-03,136.940002
2013-09-04,139.0
2013-09-05,140.059998
2013-09-06,137.389999
2013-09-09,135.899994
2013-09-10,135.679993
2013-09-11,135.149994
2013-09-12,136.389999
2013-09-13,135.58999599999999
2013-09-16,136.809998
2013-09-17,137.690002
2013-09-18,139.100006
2013-09-19,138.399994
2013-09-20,135.5
2013-09-23,138.600006
2013-09-24,139.330002
2013-09-25,139.08999599999999
2013-09-26,142.669998
2013-09-27,144.300003
2013-09-30,144.0
2013-10-01,145.100006
2013-10-02,146.380005
2013-10-03,144.490005
2013-10-04,146.899994
2013-10-07,144.16000400000001
2013-10-08,139.800003
2013-10-09,137.300003
2013-10-10,140.679993
2013-10-11,141.71000700000002
2013-10-14,141.649994
2013-10-15,140.53999299999998
2013-10-16,144.050003
2013-10-17,146.869995
2013-10-18,146.919998
2013-10-21,146.600006
2013-10-22,146.889999
2013-10-23,145.75
2013-10-24,146.419998
2013-10-25,148.149994
2013-10-28,145.860001
2013-10-29,154.270004
2013-10-30,156.630005
2013-10-31,154.580002
2013-11-01,158.119995
2013-11-04,157.399994
2013-11-05,156.529999
2013-11-06,156.08999599999999
2013-11-07,154.41000400000001
2013-11-08,156.729996
2013-11-11,160.279999
2013-11-12,161.66000400000001
2013-11-13,162.880005
2013-11-14,163.429993
2013-11-15,165.270004
2013-11-18,162.949997
2013-11-19,160.850006
2013-11-20,163.199997
2013-11-21,162.949997
2013-11-22,164.830002
2013-11-25,162.919998
2013-11-26,162.529999
2013-11-27,163.699997
2013-11-29,163.070007
2013-12-02,163.380005
2013-12-03,162.619995
2013-12-04,161.050003
2013-12-05,162.899994
2013-12-06,166.729996
2013-12-09,166.16000400000001
2013-12-10,163.550003
2013-12-11,160.380005
2013-12-12,159.380005
2013-12-13,159.820007
2013-12-16,159.66000400000001
2013-12-17,159.889999
2013-12-18,164.899994
2013-12-19,165.28999299999998
2013-12-20,162.509995
2013-12-23,165.96000700000002
2013-12-24,164.899994
2013-12-26,165.630005
2013-12-27,165.139999
2013-12-30,165.639999
2013-12-31,168.0
2014-01-02,168.050003
2014-01-03,168.020004
2014-01-06,167.929993
2014-01-07,169.899994
2014-01-08,177.110001
2014-01-09,179.940002
2014-01-10,183.320007
2014-01-13,181.28999299999998
2014-01-14,186.0
2014-01-15,181.800003
2014-01-16,180.720001
2014-01-17,183.279999
2014-01-21,185.83999599999999
2014-01-22,185.399994
2014-01-23,183.169998
2014-01-24,177.190002
2014-01-27,178.699997
2014-01-28,184.16000400000001
2014-01-29,180.759995
2014-01-30,186.690002
2014-01-31,188.979996
2014-02-03,182.070007
2014-02-04,185.059998
2014-02-05,183.820007
2014-02-06,182.860001
2014-02-07,188.21000700000002
2014-02-10,188.759995
2014-02-11,191.25
2014-02-12,189.970001
2014-02-13,191.630005
2014-02-14,191.880005
2014-02-18,201.470001
2014-02-19,210.559998
2014-02-20,220.36999500000002
2014-02-21,218.41000400000001
2014-02-24,222.36999500000002
2014-02-25,225.0
2014-02-26,227.25999500000003
2014-02-27,227.149994
2014-02-28,220.82000699999998
2014-03-03,218.82000699999998
2014-03-04,226.11999500000002
2014-03-05,224.55000299999998
2014-03-06,213.94999700000002
2014-03-07,213.17999300000002
2014-03-10,208.679993
2014-03-11,210.100006
2014-03-12,212.38000499999998
2014-03-13,210.899994
2014-03-14,214.520004
2014-03-17,214.19999700000002
2014-03-18,218.67999300000002
2014-03-19,216.479996
2014-03-20,215.72000099999997
2014-03-21,209.369995
2014-03-24,206.28999299999998
2014-03-25,206.270004
2014-03-26,202.940002
2014-03-27,202.869995
2014-03-28,203.770004
2014-03-31,205.850006
2014-04-01,209.220001
2014-04-02,208.770004
2014-04-03,206.979996
2014-04-04,201.309998
2014-04-07,194.880005
2014-04-08,191.080002
2014-04-09,201.860001
2014-04-10,191.28999299999998
2014-04-11,188.830002
2014-04-14,189.130005
2014-04-15,193.940002
2014-04-16,199.380005
2014-04-17,197.389999
2014-04-21,202.91000400000001
2014-04-22,205.669998
2014-04-23,203.509995
2014-04-24,202.630005
2014-04-25,198.070007
2014-04-28,196.899994
2014-04-29,197.809998
2014-04-30,204.330002
2014-05-01,207.770004
2014-05-02,202.33999599999999
2014-05-05,207.899994
2014-05-06,203.190002
2014-05-07,202.0
2014-05-08,197.050003
2014-05-09,196.179993
2014-05-12,203.190002
2014-05-13,206.970001
2014-05-14,206.080002
2014-05-15,205.550003
2014-05-16,207.5
2014-05-19,208.559998
2014-05-20,206.100006
2014-05-21,208.25
2014-05-22,212.520004
2014-05-23,213.770004
2014-05-27,214.350006
2014-05-28,210.330002
2014-05-29,213.44999700000002
2014-05-30,211.539993
2014-06-02,213.36999500000002
2014-06-03,215.289993
2014-06-04,211.0
2014-06-05,208.0
2014-06-06,209.08999599999999
2014-06-09,208.320007
2014-06-10,207.389999
2014-06-11,210.669998
2014-06-12,208.279999
2014-06-13,209.0
2014-06-16,210.38000499999998
2014-06-17,215.059998
2014-06-18,217.0
2014-06-19,215.25
2014-06-20,216.88999900000002
2014-06-23,221.350006
2014-06-24,224.210007
2014-06-25,222.830002
2014-06-26,224.08999599999999
2014-06-27,223.270004
2014-06-30,223.05000299999998
2014-07-01,224.0
2014-07-02,221.69999700000002
2014-07-03,221.580002
2014-07-07,220.770004
2014-07-08,216.88999900000002
2014-07-09,217.27999900000003
2014-07-10,216.520004
2014-07-11,217.649994
2014-07-14,220.58999599999999
2014-07-15,218.97000099999997
2014-07-16,217.92999300000002
2014-07-17,213.66000400000001
2014-07-18,218.17999300000002
2014-07-21,216.13000499999998
2014-07-22,216.36999500000002
2014-07-23,219.63000499999998
2014-07-24,218.67999300000002
2014-07-25,217.44999700000002
2014-07-28,214.940002
2014-07-29,214.850006
2014-07-30,215.55000299999998
2014-07-31,214.25999500000003
2014-08-01,216.88999900000002
2014-08-04,215.770004
2014-08-05,214.669998
2014-08-06,206.509995
2014-08-07,203.940002
2014-08-08,205.78999299999998
2014-08-11,202.720001
2014-08-12,203.16000400000001
2014-08-13,206.970001
2014-08-14,212.63999900000002
2014-08-15,215.42999300000002
2014-08-18,218.07000699999998
2014-08-19,223.080002
2014-08-20,223.36000099999998
2014-08-21,226.25
2014-08-22,227.309998
2014-08-25,226.61000099999998
2014-08-26,227.72000099999997
2014-08-27,226.309998
2014-08-28,226.58999599999999
2014-08-29,226.979996
2014-09-02,229.07000699999998
2014-09-03,228.55000299999998
2014-09-04,229.86000099999998
2014-09-05,231.289993
2014-09-08,232.97000099999997
2014-09-09,232.61000099999998
2014-09-10,231.25
2014-09-11,232.74000499999997
2014-09-12,234.38000499999998
2014-09-15,234.83999599999999
2014-09-16,238.75999500000003
2014-09-17,237.08999599999999
2014-09-18,237.92999300000002
2014-09-19,241.809998
2014-09-22,235.61999500000002
2014-09-23,240.850006
2014-09-24,248.0
2014-09-25,244.52999900000003
2014-09-26,244.63999900000002
2014-09-29,244.38999900000002
2014-09-30,241.27999900000003
2014-10-01,238.479996
2014-10-02,236.0
2014-10-03,246.07000699999998
2014-10-06,243.94999700000002
2014-10-07,243.38999900000002
2014-10-08,246.649994
2014-10-09,242.27999900000003
2014-10-10,236.61999500000002
2014-10-13,222.80000299999998
2014-10-14,222.07000699999998
2014-10-15,217.24000499999997
2014-10-16,222.07000699999998
2014-10-17,224.729996
2014-10-20,226.669998
2014-10-21,232.13000499999998
2014-10-22,231.41000400000001
2014-10-23,237.210007
2014-10-24,240.330002
2014-10-27,238.42999300000002
2014-10-28,239.02999900000003
2014-10-29,238.77999900000003
2014-10-30,243.210007
2014-10-31,242.74000499999997
2014-11-03,247.5
2014-11-04,245.32000699999998
2014-11-05,247.91000400000001
2014-11-06,250.38000499999998
2014-11-07,245.91000400000001
2014-11-10,245.729996
2014-11-11,243.63000499999998
2014-11-12,240.61999500000002
2014-11-13,241.63000499999998
2014-11-14,243.770004
2014-11-17,247.940002
2014-11-18,269.600006
2014-11-19,266.040009
2014-11-20,258.48999
2014-11-21,259.75
2014-11-24,266.880005
2014-11-25,270.309998
2014-11-26,270.47000099999997
2014-11-28,270.609985
2014-12-01,263.070007
2014-12-02,264.209991
2014-12-03,265.839996
2014-12-04,267.5
2014-12-05,266.059998
2014-12-08,265.570007
2014-12-09,263.730011
2014-12-10,258.809998
2014-12-11,263.0
2014-12-12,259.0
2014-12-15,263.0
2014-12-16,256.519989
2014-12-17,260.899994
2014-12-18,263.75
2014-12-19,265.390015
2014-12-22,261.660004
2014-12-23,255.88000499999998
2014-12-24,254.19999700000002
2014-12-26,257.089996
2014-12-29,260.22000099999997
2014-12-30,259.570007
2014-12-31,257.410004
2015-01-02,259.130005
2015-01-05,256.690002
2015-01-06,255.169998
2015-01-07,265.230011
2015-01-08,268.959991
2015-01-09,268.679993
2015-01-12,272.27999900000003
2015-01-13,269.899994
2015-01-14,266.420013
2015-01-15,263.75
2015-01-16,268.660004
2015-01-20,269.01001
2015-01-21,275.769989
2015-01-22,278.01001
2015-01-23,279.119995
2015-01-26,285.019989
2015-01-27,280.200012
2015-01-28,273.880005
2015-01-29,273.25
2015-01-30,266.540009
2015-02-02,267.790009
2015-02-03,268.350006
2015-02-04,266.230011
2015-02-05,274.670013
2015-02-06,276.549988
2015-02-09,272.309998
2015-02-10,279.140015
2015-02-11,277.51001
2015-02-12,281.660004
2015-02-13,285.369995
2015-02-17,286.899994
2015-02-18,284.0
2015-02-19,289.440002
2015-02-20,295.769989
2015-02-23,292.450012
2015-02-24,289.109985
2015-02-25,290.399994
2015-02-26,289.77999900000003
2015-02-27,291.359985
2015-03-02,297.309998
2015-03-03,296.230011
2015-03-04,296.140015
2015-03-05,295.700012
2015-03-06,289.920013
2015-03-09,293.600006
2015-03-10,287.600006
2015-03-11,292.859985
2015-03-12,298.630005
2015-03-13,298.950012
2015-03-16,305.0
2015-03-17,307.51001
2015-03-18,313.950012
2015-03-19,314.410004
2015-03-20,317.059998
2015-03-23,314.97000099999997
2015-03-24,309.130005
2015-03-25,300.630005
2015-03-26,301.320007
2015-03-27,303.559998
2015-03-30,304.76001
2015-03-31,297.619995
2015-04-01,296.429993
2015-04-02,298.369995
2015-04-06,297.839996
2015-04-07,295.559998
2015-04-08,294.77999900000003
2015-04-09,292.269989
2015-04-10,294.790009
2015-04-13,294.059998
2015-04-14,298.160004
2015-04-15,298.920013
2015-04-16,296.450012
2015-04-17,297.049988
2015-04-20,295.369995
2015-04-21,294.52999900000003
2015-04-22,295.22000099999997
2015-04-23,298.359985
2015-04-24,295.410004
2015-04-27,285.190002
2015-04-28,288.100006
2015-04-29,288.230011
2015-04-30,282.859985
2015-05-01,289.73999
2015-05-04,289.809998
2015-05-05,285.75
2015-05-06,283.309998
2015-05-07,287.299988
2015-05-08,292.820007
2015-05-11,301.73999
2015-05-12,296.790009
2015-05-13,295.690002
2015-05-14,297.459991
2015-05-15,296.600006
2015-05-18,295.76001
2015-05-19,298.429993
2015-05-20,297.5
2015-05-21,301.22000099999997
2015-05-22,301.350006
2015-05-26,300.070007
2015-05-27,306.790009
2015-05-28,313.079987
2015-05-29,306.809998
2015-06-01,309.160004
2015-06-02,305.709991
2015-06-03,306.420013
2015-06-04,303.380005
2015-06-05,302.299988
2015-06-08,298.660004
2015-06-09,296.869995
2015-06-10,301.290009
2015-06-11,301.920013
2015-06-12,298.980011
2015-06-15,301.350006
2015-06-16,298.019989
2015-06-17,298.790009
2015-06-18,302.47000099999997
2015-06-19,302.369995
2015-06-22,307.25
2015-06-23,312.320007
2015-06-24,308.660004
2015-06-25,309.149994
2015-06-26,306.600006
2015-06-29,299.25
2015-06-30,303.459991
2015-07-01,306.910004
2015-07-02,307.51001
2015-07-06,306.700012
2015-07-07,307.0
2015-07-08,299.670013
2015-07-09,304.100006
2015-07-10,312.130005
2015-07-13,318.350006
2015-07-14,321.130005
2015-07-15,320.130005
2015-07-16,317.369995
2015-07-17,316.209991
2015-07-20,317.75
2015-07-21,317.0
2015-07-22,315.350006
2015-07-23,314.950012
2015-07-24,308.209991
2015-07-27,326.980011
2015-07-28,339.5
2015-07-29,337.98999
2015-07-30,328.869995
2015-07-31,331.149994
2015-08-03,334.920013
2015-08-04,331.0
2015-08-05,336.640015
2015-08-06,319.47000099999997
2015-08-07,321.049988
2015-08-10,321.910004
2015-08-11,317.48999
2015-08-12,315.809998
2015-08-13,315.649994
2015-08-14,314.5
2015-08-17,321.25
2015-08-18,320.299988
2015-08-19,318.859985
2015-08-20,307.390015
2015-08-21,298.570007
2015-08-24,291.820007
2015-08-25,290.630005
2015-08-26,305.980011
2015-08-27,312.0
2015-08-28,308.01001
2015-08-31,303.73999
2015-09-01,294.209991
2015-09-02,299.609985
2015-09-03,297.440002
2015-09-04,293.73999
2015-09-08,300.179993
2015-09-09,294.920013
2015-09-10,293.600006
2015-09-11,295.23999
2015-09-14,295.959991
2015-09-15,303.73999
2015-09-16,303.73999
2015-09-17,301.049988
2015-09-18,295.290009
2015-09-21,285.619995
2015-09-22,287.76001
2015-09-23,286.609985
2015-09-24,290.559998
2015-09-25,279.02999900000003
2015-09-28,254.86999500000002
2015-09-29,252.100006
2015-09-30,271.809998
2015-10-01,282.350006
2015-10-02,288.0
2015-10-05,278.579987
2015-10-06,272.880005
2015-10-07,268.98999
2015-10-08,276.160004
2015-10-09,274.839996
2015-10-12,273.399994
2015-10-13,262.049988
2015-10-14,269.309998
2015-10-15,274.079987
2015-10-16,278.130005
2015-10-19,273.309998
2015-10-20,263.420013
2015-10-21,259.0
2015-10-22,253.039993
2015-10-23,268.549988
2015-10-26,271.570007
2015-10-27,285.769989
2015-10-28,287.200012
2015-10-29,304.380005
2015-10-30,308.47000099999997
2015-11-02,314.910004
2015-11-03,309.309998
2015-11-04,307.670013
2015-11-05,309.429993
2015-11-06,301.570007
2015-11-09,296.820007
2015-11-10,306.700012
2015-11-11,309.76001
2015-11-12,300.040009
2015-11-13,299.630005
2015-11-16,298.709991
2015-11-17,297.320007
2015-11-18,310.799988
2015-11-19,302.049988
2015-11-20,312.459991
2015-11-23,301.72000099999997
2015-11-24,311.429993
2015-11-25,320.26001
2015-11-27,319.76001
2015-11-30,313.890015
2015-12-01,322.48999
2015-12-02,317.459991
2015-12-03,312.950012
2015-12-04,316.5
2015-12-07,316.51001
2015-12-08,310.47000099999997
2015-12-09,306.410004
2015-12-10,305.700012
2015-12-11,302.070007
2015-12-14,303.019989
2015-12-15,304.660004
2015-12-16,309.070007
2015-12-17,309.51001
2015-12-18,306.579987
2015-12-21,309.920013
2015-12-22,310.589996
2015-12-23,310.570007
2015-12-24,311.230011
2015-12-28,308.880005
2015-12-29,314.48999
2015-12-30,315.059998
2015-12-31,312.5
2016-01-04,307.47000099999997
2016-01-05,308.730011
2016-01-06,303.450012
2016-01-07,303.149994
2016-01-08,299.459991
2016-01-11,299.369995
2016-01-12,296.02999900000003
2016-01-13,287.329987
2016-01-14,299.119995
2016-01-15,295.23999
2016-01-19,291.790009
2016-01-20,292.940002
2016-01-21,295.790009
2016-01-22,298.040009
2016-01-25,295.950012
2016-01-26,294.600006
2016-01-27,290.019989
2016-01-28,281.76001
2016-01-29,284.429993
2016-02-01,282.700012
2016-02-02,279.679993
2016-02-03,278.390015
2016-02-04,272.450012
2016-02-05,273.799988
2016-02-08,266.299988
2016-02-09,272.339996
2016-02-10,279.769989
2016-02-11,274.549988
2016-02-12,280.480011
2016-02-16,284.450012
2016-02-17,283.200012
2016-02-18,277.980011
2016-02-19,275.75
2016-02-22,285.820007
2016-02-23,286.77999900000003
2016-02-24,284.700012
2016-02-25,296.339996
2016-02-26,298.070007
2016-02-29,290.109985
2016-03-01,295.910004
2016-03-02,292.480011
2016-03-03,289.619995
2016-03-04,288.670013
2016-03-07,288.390015
2016-03-08,284.429993
2016-03-09,289.980011
2016-03-10,289.25
2016-03-11,298.980011
2016-03-14,293.019989
2016-03-15,283.0
2016-03-16,272.76001
2016-03-17,272.700012
2016-03-18,269.429993
2016-03-21,274.329987
2016-03-22,277.22000099999997
2016-03-23,281.309998
2016-03-24,279.320007
2016-03-28,276.01001
2016-03-29,273.519989
2016-03-30,274.940002
2016-03-31,268.02999900000003
2016-04-01,268.089996
2016-04-04,277.549988
2016-04-05,236.55000299999998
2016-04-06,244.74000499999997
2016-04-07,241.0
2016-04-08,236.0
2016-04-11,228.36999500000002
2016-04-12,222.57000699999998
2016-04-13,220.399994
2016-04-14,216.38999900000002
2016-04-15,217.16000400000001
2016-04-18,219.91000400000001
2016-04-19,225.669998
2016-04-20,227.940002
2016-04-21,227.49000499999997
2016-04-22,229.13999900000002
2016-04-25,224.850006
2016-04-26,219.940002
2016-04-27,220.07000699999998
2016-04-28,218.850006
2016-04-29,216.559998
2016-05-02,218.11000099999998
2016-05-03,214.82000699999998
2016-05-04,214.61999500000002
