Date,RTN
2011-09-26,40.41
2011-09-27,40.57
2011-09-28,40.290001000000004
2011-09-29,41.259997999999996
2011-09-30,40.869999
2011-10-03,39.5
2011-10-04,40.150002
2011-10-05,39.970001
2011-10-06,40.470001
2011-10-07,41.0
2011-10-10,42.080002
2011-10-11,41.84
2011-10-12,42.619999
2011-10-13,42.419998
2011-10-14,42.77
2011-10-17,41.970001
2011-10-18,42.880001
2011-10-19,42.959998999999996
2011-10-20,42.759997999999996
2011-10-21,43.970001
2011-10-24,44.459998999999996
2011-10-25,43.860001000000004
2011-10-26,42.439999
2011-10-27,43.790001000000004
2011-10-28,43.540001000000004
2011-10-31,44.189999
2011-11-01,42.689999
2011-11-02,43.18
2011-11-03,44.259997999999996
2011-11-04,44.18
2011-11-07,45.470001
2011-11-08,45.740002000000004
2011-11-09,44.380001
2011-11-10,44.66
2011-11-11,45.540001000000004
2011-11-14,45.130001
2011-11-15,45.59
2011-11-16,44.5
2011-11-17,43.84
2011-11-18,44.0
2011-11-21,43.349998
2011-11-22,43.459998999999996
2011-11-23,42.619999
2011-11-25,43.119999
2011-11-28,43.939999
2011-11-29,43.689999
2011-11-30,45.57
2011-12-01,45.290001000000004
2011-12-02,45.349998
2011-12-05,45.110001000000004
2011-12-06,45.639998999999996
2011-12-07,46.049999
2011-12-08,44.799999
2011-12-09,45.549999
2011-12-12,44.82
2011-12-13,44.919998
2011-12-14,44.919998
2011-12-15,45.380001
2011-12-16,45.509997999999996
2011-12-19,45.580002
2011-12-20,46.950001
2011-12-21,47.099998
2011-12-22,48.169998
2011-12-23,48.369999
2011-12-27,48.619999
2011-12-28,48.630001
2011-12-29,49.07
2011-12-30,48.380001
2012-01-03,48.529999
2012-01-04,48.59
2012-01-05,48.049999
2012-01-06,48.080002
2012-01-09,48.16
2012-01-10,48.700001
2012-01-11,48.799999
2012-01-12,49.48
2012-01-13,48.669998
2012-01-17,48.880001
2012-01-18,49.619999
2012-01-19,49.98
2012-01-20,49.880001
2012-01-23,49.84
2012-01-24,49.689999
2012-01-25,49.709998999999996
2012-01-26,49.889998999999996
2012-01-27,48.639998999999996
2012-01-30,48.0
2012-01-31,47.990002000000004
2012-02-01,48.740002000000004
2012-02-02,48.549999
2012-02-03,48.970001
2012-02-06,49.299999
2012-02-07,49.169998
2012-02-08,49.779999
2012-02-09,49.970001
2012-02-10,49.529999
2012-02-13,50.310001
2012-02-14,50.360001000000004
2012-02-15,49.34
2012-02-16,48.810001
2012-02-17,49.860001000000004
2012-02-21,50.139998999999996
2012-02-22,50.41
2012-02-23,50.360001000000004
2012-02-24,50.779999
2012-02-27,50.84
2012-02-28,50.669998
2012-02-29,50.52
2012-03-01,51.0
2012-03-02,51.369999
2012-03-05,51.619999
2012-03-06,50.849998
2012-03-07,50.709998999999996
2012-03-08,51.720001
2012-03-09,51.830002
2012-03-12,51.919998
2012-03-13,52.73
2012-03-14,52.5
2012-03-15,52.27
2012-03-16,52.119999
2012-03-19,52.189999
2012-03-20,51.77
2012-03-21,51.5
2012-03-22,51.959998999999996
2012-03-23,52.16
2012-03-26,52.959998999999996
2012-03-27,52.93
2012-03-28,52.52
2012-03-29,52.860001000000004
2012-03-30,52.779999
2012-04-02,52.700001
2012-04-03,52.560001
2012-04-04,52.439999
2012-04-05,52.349998
2012-04-09,51.77
2012-04-10,51.09
2012-04-11,51.509997999999996
2012-04-12,52.700001
2012-04-13,52.529999
2012-04-16,52.599998
2012-04-17,53.029999
2012-04-18,52.93
2012-04-19,52.529999
2012-04-20,53.110001000000004
2012-04-23,52.700001
2012-04-24,52.98
2012-04-25,52.91
2012-04-26,53.93
2012-04-27,53.91
2012-04-30,54.139998999999996
2012-05-01,54.299999
2012-05-02,54.02
2012-05-03,54.0
2012-05-04,53.560001
2012-05-07,53.68
2012-05-08,53.450001
2012-05-09,52.66
2012-05-10,52.369999
2012-05-11,52.150002
2012-05-14,51.830002
2012-05-15,51.310001
2012-05-16,51.130001
2012-05-17,50.16
2012-05-18,49.939999
2012-05-21,50.279999
2012-05-22,50.459998999999996
2012-05-23,50.259997999999996
2012-05-24,49.919998
2012-05-25,49.669998
2012-05-29,50.18
2012-05-30,50.389998999999996
2012-05-31,50.32
2012-06-01,49.48
2012-06-04,49.299999
2012-06-05,49.619999
2012-06-06,50.68
2012-06-07,51.259997999999996
2012-06-08,51.580002
2012-06-11,51.279999
2012-06-12,52.369999
2012-06-13,52.27
2012-06-14,53.09
2012-06-15,53.669998
2012-06-18,54.32
2012-06-19,54.639998999999996
2012-06-20,54.889998999999996
2012-06-21,54.299999
2012-06-22,54.82
2012-06-25,54.209998999999996
2012-06-26,54.27
2012-06-27,55.099998
2012-06-28,54.880001
2012-06-29,56.59
2012-07-02,55.98
2012-07-03,56.490002000000004
2012-07-05,56.07
2012-07-06,55.880001
2012-07-09,56.330002
2012-07-10,56.09
2012-07-11,55.310001
2012-07-12,55.110001000000004
2012-07-13,55.93
2012-07-16,55.77
2012-07-17,56.139998999999996
2012-07-18,56.799999
2012-07-19,56.860001000000004
2012-07-20,56.110001000000004
2012-07-23,55.740002000000004
2012-07-24,55.310001
2012-07-25,55.080002
2012-07-26,54.560001
2012-07-27,55.669998
2012-07-30,55.540001000000004
2012-07-31,55.48
2012-08-01,54.91
2012-08-02,54.279999
2012-08-03,55.200001
2012-08-06,55.330002
2012-08-07,55.720001
2012-08-08,55.75
2012-08-09,55.959998999999996
2012-08-10,56.110001000000004
2012-08-13,56.16
2012-08-14,56.110001000000004
2012-08-15,56.240002000000004
2012-08-16,56.419998
2012-08-17,56.23
2012-08-20,56.490002000000004
2012-08-21,56.32
2012-08-22,55.810001
2012-08-23,55.68
2012-08-24,55.799999
2012-08-27,56.34
2012-08-28,56.23
2012-08-29,56.740002000000004
2012-08-30,56.299999
2012-08-31,56.52
2012-09-04,56.450001
2012-09-05,56.84
2012-09-06,57.98
2012-09-07,57.82
2012-09-10,57.34
2012-09-11,57.389998999999996
2012-09-12,57.880001
2012-09-13,58.400002
2012-09-14,57.810001
2012-09-17,57.98
2012-09-18,57.869999
2012-09-19,58.150002
2012-09-20,58.049999
2012-09-21,58.110001000000004
2012-09-24,57.860001000000004
2012-09-25,58.049999
2012-09-26,57.59
2012-09-27,57.540001000000004
2012-09-28,57.16
2012-10-01,55.580002
2012-10-02,54.75
2012-10-03,54.98
2012-10-04,55.32
2012-10-05,55.48
2012-10-08,55.32
2012-10-09,55.02
2012-10-10,54.810001
2012-10-11,54.880001
2012-10-12,54.880001
2012-10-15,55.34
2012-10-16,56.23
2012-10-17,56.66
2012-10-18,57.060001
2012-10-19,55.869999
2012-10-22,55.650002
2012-10-23,55.080002
2012-10-24,55.150002
2012-10-25,55.740002000000004
2012-10-26,55.709998999999996
2012-10-31,56.560001
2012-11-01,57.16
2012-11-02,57.029999
2012-11-05,56.450001
2012-11-06,57.34
2012-11-07,55.470001
2012-11-08,55.119999
2012-11-09,56.060001
2012-11-12,55.389998999999996
2012-11-13,55.860001000000004
2012-11-14,54.48
2012-11-15,54.0
2012-11-16,54.459998999999996
2012-11-19,55.259997999999996
2012-11-20,55.439999
2012-11-21,55.84
2012-11-23,56.200001
2012-11-26,56.25
2012-11-27,56.110001000000004
2012-11-28,56.369999
2012-11-29,56.849998
2012-11-30,57.130001
2012-12-03,56.41
2012-12-04,56.759997999999996
2012-12-05,57.25
2012-12-06,57.279999
2012-12-07,57.400002
2012-12-10,57.91
2012-12-11,58.150002
2012-12-12,58.139998999999996
2012-12-13,57.509997999999996
2012-12-14,57.490002000000004
2012-12-17,58.169998
2012-12-18,58.900002
2012-12-19,58.75
2012-12-20,59.279999
2012-12-21,59.23
2012-12-24,58.720001
2012-12-26,57.310001
2012-12-27,57.799999
2012-12-28,56.700001
2012-12-31,57.560001
2013-01-02,58.619999
2013-01-03,58.639998999999996
2013-01-04,59.009997999999996
2013-01-07,58.349998
2013-01-08,57.740002000000004
2013-01-09,58.209998999999996
2013-01-10,58.580002
2013-01-11,57.990002000000004
2013-01-14,57.869999
2013-01-15,58.150002
2013-01-16,57.77
2013-01-17,58.25
2013-01-18,58.099998
2013-01-22,58.369999
2013-01-23,58.200001
2013-01-24,56.540001000000004
2013-01-25,55.880001
2013-01-28,54.869999
2013-01-29,54.900002
2013-01-30,54.150002
2013-01-31,52.68
2013-02-01,52.669998
2013-02-04,53.02
2013-02-05,53.509997999999996
2013-02-06,53.419998
2013-02-07,54.110001000000004
2013-02-08,54.16
2013-02-11,54.549999
2013-02-12,54.360001000000004
2013-02-13,53.970001
2013-02-14,53.759997999999996
2013-02-15,53.98
2013-02-19,54.290001000000004
2013-02-20,54.049999
2013-02-21,53.939999
2013-02-22,54.439999
2013-02-25,54.029999
2013-02-26,54.209998999999996
2013-02-27,55.060001
2013-02-28,54.57
2013-03-01,54.669998
2013-03-04,54.240002000000004
2013-03-05,54.849998
2013-03-06,55.360001000000004
2013-03-07,55.639998999999996
2013-03-08,56.029999
2013-03-11,55.98
2013-03-12,56.130001
2013-03-13,57.18
2013-03-14,57.32
2013-03-15,57.93
2013-03-18,57.029999
2013-03-19,57.099998
2013-03-20,57.0
2013-03-21,56.860001000000004
2013-03-22,57.040001000000004
2013-03-25,56.759997999999996
2013-03-26,57.810001
2013-03-27,58.41
2013-03-28,58.790001000000004
2013-04-01,57.889998999999996
2013-04-02,57.540001000000004
2013-04-03,58.02
2013-04-04,58.540001000000004
2013-04-05,58.18
2013-04-08,58.25
2013-04-09,57.959998999999996
2013-04-10,58.220001
2013-04-11,58.41
2013-04-12,58.34
2013-04-15,57.439999
2013-04-16,57.389998999999996
2013-04-17,56.68
2013-04-18,56.220001
2013-04-19,57.150002
2013-04-22,56.939999
2013-04-23,57.389998999999996
2013-04-24,58.130001
2013-04-25,59.299999
2013-04-26,60.200001
2013-04-29,60.720001
2013-04-30,61.380001
2013-05-01,61.66
2013-05-02,62.5
2013-05-03,63.040001000000004
2013-05-06,62.98
2013-05-07,63.459998999999996
2013-05-08,63.16
2013-05-09,63.459998999999996
2013-05-10,64.269997
2013-05-13,63.93
2013-05-14,64.639999
2013-05-15,65.769997
2013-05-16,65.639999
2013-05-17,66.889999
2013-05-20,66.779999
2013-05-21,66.760002
2013-05-22,66.239998
2013-05-23,66.75
2013-05-24,66.730003
2013-05-28,67.75
2013-05-29,67.099998
2013-05-30,67.33000200000001
2013-05-31,66.639999
2013-06-03,66.239998
2013-06-04,66.349998
2013-06-05,65.5
2013-06-06,65.980003
2013-06-07,67.410004
2013-06-10,66.949997
2013-06-11,66.540001
2013-06-12,66.709999
2013-06-13,67.66999799999999
2013-06-14,67.410004
2013-06-17,67.779999
2013-06-18,68.07
2013-06-19,66.900002
2013-06-20,66.110001
2013-06-21,66.110001
2013-06-24,65.510002
2013-06-25,65.32
2013-06-26,65.93
2013-06-27,66.440002
2013-06-28,66.120003
2013-07-01,66.099998
2013-07-02,64.82
2013-07-03,65.150002
2013-07-05,65.839996
2013-07-08,66.839996
2013-07-09,67.440002
2013-07-10,68.18
2013-07-11,69.379997
2013-07-12,69.470001
2013-07-15,70.040001
2013-07-16,69.559998
2013-07-17,69.459999
2013-07-18,69.699997
2013-07-19,69.800003
2013-07-22,69.370003
2013-07-23,69.709999
2013-07-24,69.75
2013-07-25,69.75
2013-07-26,70.010002
2013-07-29,70.949997
2013-07-30,71.220001
2013-07-31,71.839996
2013-08-01,73.769997
2013-08-02,75.650002
2013-08-05,76.08000200000001
2013-08-06,75.790001
2013-08-07,76.379997
2013-08-08,76.800003
2013-08-09,76.980003
2013-08-12,76.019997
2013-08-13,76.800003
2013-08-14,76.400002
2013-08-15,75.599998
2013-08-16,76.739998
2013-08-19,76.349998
2013-08-20,76.050003
2013-08-21,75.879997
2013-08-22,76.650002
2013-08-23,77.650002
2013-08-26,77.019997
2013-08-27,75.260002
2013-08-28,75.519997
2013-08-29,75.68
2013-08-30,75.410004
2013-09-03,75.690002
2013-09-04,76.08000200000001
2013-09-05,75.800003
2013-09-06,75.610001
2013-09-09,75.849998
2013-09-10,76.889999
2013-09-11,77.43
2013-09-12,77.57
2013-09-13,78.480003
2013-09-16,79.660004
2013-09-17,80.260002
2013-09-18,80.620003
2013-09-19,80.690002
2013-09-20,79.0
2013-09-23,78.690002
2013-09-24,78.709999
2013-09-25,78.720001
2013-09-26,79.800003
2013-09-27,78.739998
2013-09-30,77.07
2013-10-01,77.809998
2013-10-02,76.08000200000001
2013-10-03,74.91999799999999
2013-10-04,74.25
2013-10-07,75.220001
2013-10-08,74.050003
2013-10-09,73.970001
2013-10-10,76.260002
2013-10-11,76.230003
2013-10-14,76.379997
2013-10-15,75.68
2013-10-16,76.260002
2013-10-17,77.629997
2013-10-18,76.860001
2013-10-21,75.07
2013-10-22,76.209999
2013-10-23,78.489998
2013-10-24,78.08000200000001
2013-10-25,79.959999
2013-10-28,81.089996
2013-10-29,81.870003
2013-10-30,82.099998
2013-10-31,82.370003
2013-11-01,83.75
2013-11-04,84.120003
2013-11-05,84.489998
2013-11-06,84.940002
2013-11-07,84.269997
2013-11-08,85.360001
2013-11-11,85.040001
2013-11-12,84.849998
2013-11-13,85.459999
2013-11-14,85.68
2013-11-15,85.279999
2013-11-18,85.660004
2013-11-19,85.589996
2013-11-20,85.5
2013-11-21,86.839996
2013-11-22,87.360001
2013-11-25,87.339996
2013-11-26,88.389999
2013-11-27,89.150002
2013-11-29,88.68
2013-12-02,87.66999799999999
2013-12-03,88.779999
2013-12-04,86.050003
2013-12-05,86.0
2013-12-06,86.68
2013-12-09,86.849998
2013-12-10,87.010002
2013-12-11,85.400002
2013-12-12,85.709999
2013-12-13,86.440002
2013-12-16,86.629997
2013-12-17,86.790001
2013-12-18,88.730003
2013-12-19,88.489998
2013-12-20,88.389999
2013-12-23,89.089996
2013-12-24,89.599998
2013-12-26,91.040001
2013-12-27,90.849998
2013-12-30,90.43
2013-12-31,90.699997
2014-01-02,88.779999
2014-01-03,88.82
2014-01-06,89.150002
2014-01-07,88.690002
2014-01-08,88.959999
2014-01-09,90.0
2014-01-10,90.660004
2014-01-13,89.93
2014-01-14,91.139999
2014-01-15,91.160004
2014-01-16,90.68
2014-01-17,90.07
2014-01-21,91.529999
2014-01-22,92.449997
2014-01-23,91.099998
2014-01-24,88.129997
2014-01-27,88.559998
2014-01-28,89.209999
2014-01-29,88.629997
2014-01-30,91.889999
2014-01-31,95.07
2014-02-03,92.449997
2014-02-04,90.980003
2014-02-05,92.75
2014-02-06,93.599998
2014-02-07,94.269997
2014-02-10,93.230003
2014-02-11,94.290001
2014-02-12,95.66999799999999
2014-02-13,95.290001
2014-02-14,95.93
2014-02-18,95.870003
2014-02-19,95.160004
2014-02-20,96.349998
2014-02-21,96.599998
2014-02-24,98.220001
2014-02-25,96.779999
2014-02-26,96.58000200000001
2014-02-27,97.589996
2014-02-28,97.910004
2014-03-03,98.199997
2014-03-04,100.389999
2014-03-05,100.690002
2014-03-06,100.489998
2014-03-07,101.269997
2014-03-10,100.730003
2014-03-11,99.150002
2014-03-12,99.739998
2014-03-13,98.83000200000001
2014-03-14,100.089996
2014-03-17,100.959999
2014-03-18,101.309998
2014-03-19,99.389999
2014-03-20,98.57
2014-03-21,97.5
2014-03-24,97.33000200000001
2014-03-25,98.059998
2014-03-26,97.089996
2014-03-27,97.540001
2014-03-28,98.650002
2014-03-31,98.790001
2014-04-01,99.129997
2014-04-02,99.809998
2014-04-03,100.040001
2014-04-04,97.610001
2014-04-07,96.910004
2014-04-08,96.339996
2014-04-09,99.41999799999999
2014-04-10,97.07
2014-04-11,96.400002
2014-04-14,97.510002
2014-04-15,97.91999799999999
2014-04-16,99.029999
2014-04-17,100.129997
2014-04-21,101.470001
2014-04-22,99.5
2014-04-23,100.230003
2014-04-24,95.91999799999999
2014-04-25,94.900002
2014-04-28,95.440002
2014-04-29,95.900002
2014-04-30,95.480003
2014-05-01,95.410004
2014-05-02,95.83000200000001
2014-05-05,96.730003
2014-05-06,95.949997
2014-05-07,97.790001
2014-05-08,97.620003
2014-05-09,97.16999799999999
2014-05-12,98.33000200000001
2014-05-13,99.449997
2014-05-14,97.400002
2014-05-15,96.059998
2014-05-16,95.389999
2014-05-19,95.650002
2014-05-20,95.41999799999999
2014-05-21,95.43
2014-05-22,96.18
2014-05-23,97.029999
2014-05-27,96.82
2014-05-28,96.610001
2014-05-29,96.970001
2014-05-30,97.57
2014-06-02,98.059998
2014-06-03,97.889999
2014-06-04,97.93
2014-06-05,98.559998
2014-06-06,98.779999
2014-06-09,98.5
2014-06-10,97.57
2014-06-11,96.480003
2014-06-12,95.5
2014-06-13,96.589996
2014-06-16,97.099998
2014-06-17,95.83000200000001
2014-06-18,95.739998
2014-06-19,95.849998
2014-06-20,96.769997
2014-06-23,95.83000200000001
2014-06-24,94.230003
2014-06-25,94.709999
2014-06-26,94.08000200000001
2014-06-27,94.400002
2014-06-30,92.25
2014-07-01,93.099998
2014-07-02,92.470001
2014-07-03,93.220001
2014-07-07,92.290001
2014-07-08,91.199997
2014-07-09,91.860001
2014-07-10,92.099998
2014-07-11,92.959999
2014-07-14,93.959999
2014-07-15,94.559998
2014-07-16,94.629997
2014-07-17,94.150002
2014-07-18,94.849998
2014-07-21,95.82
2014-07-22,96.860001
2014-07-23,95.370003
2014-07-24,93.550003
2014-07-25,92.07
2014-07-28,93.279999
2014-07-29,92.489998
2014-07-30,92.620003
2014-07-31,90.769997
2014-08-01,91.790001
2014-08-04,91.550003
2014-08-05,91.57
2014-08-06,89.519997
2014-08-07,89.43
2014-08-08,91.610001
2014-08-11,91.410004
2014-08-12,91.379997
2014-08-13,93.639999
2014-08-14,93.410004
2014-08-15,93.449997
2014-08-18,94.800003
2014-08-19,95.059998
2014-08-20,96.660004
2014-08-21,96.58000200000001
2014-08-22,96.58000200000001
2014-08-25,97.07
2014-08-26,96.610001
2014-08-27,96.160004
2014-08-28,96.040001
2014-08-29,96.339996
2014-09-02,96.480003
2014-09-03,96.639999
2014-09-04,97.110001
2014-09-05,97.760002
2014-09-08,98.5
2014-09-09,99.339996
2014-09-10,100.900002
2014-09-11,100.93
2014-09-12,100.769997
2014-09-15,101.510002
2014-09-16,101.709999
2014-09-17,102.279999
2014-09-18,102.480003
2014-09-19,103.349998
2014-09-22,102.389999
2014-09-23,100.58000200000001
2014-09-24,101.050003
2014-09-25,100.190002
2014-09-26,101.519997
2014-09-29,100.889999
2014-09-30,101.620003
2014-10-01,99.190002
2014-10-02,97.68
2014-10-03,99.18
2014-10-06,98.400002
2014-10-07,95.769997
2014-10-08,96.949997
2014-10-09,94.970001
2014-10-10,95.470001
2014-10-13,93.849998
2014-10-14,96.559998
2014-10-15,95.410004
2014-10-16,95.32
2014-10-17,97.459999
2014-10-20,96.839996
2014-10-21,98.110001
2014-10-22,97.449997
2014-10-23,98.879997
2014-10-24,98.120003
2014-10-27,99.370003
2014-10-28,101.07
2014-10-29,101.660004
2014-10-30,103.199997
2014-10-31,103.879997
2014-11-03,103.379997
2014-11-04,105.099998
2014-11-05,104.139999
2014-11-06,104.709999
2014-11-07,104.360001
2014-11-10,103.519997
2014-11-11,103.739998
2014-11-12,103.400002
2014-11-13,103.120003
2014-11-14,104.629997
2014-11-17,103.300003
2014-11-18,104.129997
2014-11-19,104.339996
2014-11-20,104.25
2014-11-21,105.779999
2014-11-24,106.589996
2014-11-25,106.400002
2014-11-26,106.66999799999999
2014-11-28,106.699997
2014-12-01,106.279999
2014-12-02,106.779999
2014-12-03,107.639999
2014-12-04,110.0
2014-12-05,107.620003
2014-12-08,108.019997
2014-12-09,108.529999
2014-12-10,106.129997
2014-12-11,106.389999
2014-12-12,104.260002
2014-12-15,103.309998
2014-12-16,103.050003
2014-12-17,102.650002
2014-12-18,106.010002
2014-12-19,106.82
2014-12-22,109.900002
2014-12-23,110.18
2014-12-24,110.470001
2014-12-26,110.08000200000001
2014-12-29,110.209999
2014-12-30,109.879997
2014-12-31,108.16999799999999
2015-01-02,108.610001
2015-01-05,106.620003
2015-01-06,106.239998
2015-01-07,107.57
2015-01-08,109.599998
2015-01-09,108.699997
2015-01-12,106.650002
2015-01-13,106.150002
2015-01-14,106.050003
2015-01-15,105.870003
2015-01-16,105.730003
2015-01-20,106.129997
2015-01-21,106.160004
2015-01-22,107.58000200000001
2015-01-23,106.800003
2015-01-26,106.5
2015-01-27,104.779999
2015-01-28,104.57
2015-01-29,102.0
2015-01-30,100.050003
2015-02-02,103.379997
2015-02-03,106.370003
2015-02-04,107.129997
2015-02-05,106.809998
2015-02-06,107.449997
2015-02-09,106.75
2015-02-10,107.599998
2015-02-11,107.150002
2015-02-12,107.400002
2015-02-13,107.029999
2015-02-17,106.540001
2015-02-18,107.029999
2015-02-19,108.07
2015-02-20,108.879997
2015-02-23,109.660004
2015-02-24,110.190002
2015-02-25,109.160004
2015-02-26,108.599998
2015-02-27,108.769997
2015-03-02,110.449997
2015-03-03,108.190002
2015-03-04,106.769997
2015-03-05,106.970001
2015-03-06,105.220001
2015-03-09,106.879997
2015-03-10,104.940002
2015-03-11,105.440002
2015-03-12,106.910004
2015-03-13,106.519997
2015-03-16,109.599998
2015-03-17,109.089996
2015-03-18,110.66999799999999
2015-03-19,110.739998
2015-03-20,112.400002
2015-03-23,112.349998
2015-03-24,111.489998
2015-03-25,108.709999
2015-03-26,108.75
2015-03-27,109.93
2015-03-30,110.989998
2015-03-31,109.25
2015-04-01,107.589996
2015-04-02,108.459999
2015-04-06,109.150002
2015-04-07,108.739998
2015-04-08,108.980003
2015-04-09,110.010002
2015-04-10,109.959999
2015-04-13,108.629997
2015-04-14,108.449997
2015-04-15,108.589996
2015-04-16,108.93
2015-04-17,107.720001
2015-04-20,107.489998
2015-04-21,108.83000200000001
2015-04-22,109.650002
2015-04-23,108.550003
2015-04-24,108.349998
2015-04-27,107.879997
2015-04-28,108.349998
2015-04-29,106.75
2015-04-30,104.0
2015-05-01,105.08000200000001
2015-05-04,106.400002
2015-05-05,105.010002
2015-05-06,104.610001
2015-05-07,105.150002
2015-05-08,106.790001
2015-05-11,106.75
2015-05-12,107.08000200000001
2015-05-13,106.769997
2015-05-14,107.639999
2015-05-15,107.019997
2015-05-18,107.050003
2015-05-19,106.769997
2015-05-20,106.550003
2015-05-21,107.510002
2015-05-22,106.699997
2015-05-26,105.519997
2015-05-27,105.139999
2015-05-28,104.440002
2015-05-29,103.260002
2015-06-01,103.510002
2015-06-02,102.779999
2015-06-03,102.199997
2015-06-04,100.66999799999999
2015-06-05,101.5
2015-06-08,101.07
2015-06-09,99.900002
2015-06-10,100.959999
2015-06-11,102.160004
2015-06-12,101.66999799999999
2015-06-15,100.25
2015-06-16,99.790001
2015-06-17,100.660004
2015-06-18,101.239998
2015-06-19,100.599998
2015-06-22,100.650002
2015-06-23,100.360001
2015-06-24,99.309998
2015-06-25,98.239998
2015-06-26,97.790001
2015-06-29,95.91999799999999
2015-06-30,95.68
2015-07-01,96.339996
2015-07-02,95.57
2015-07-06,96.75
2015-07-07,97.949997
2015-07-08,98.010002
2015-07-09,98.629997
2015-07-10,98.709999
2015-07-13,100.510002
2015-07-14,100.550003
2015-07-15,99.440002
2015-07-16,100.510002
2015-07-17,99.889999
2015-07-20,99.760002
2015-07-21,97.849998
2015-07-22,96.989998
2015-07-23,103.209999
2015-07-24,103.900002
2015-07-27,104.339996
2015-07-28,104.889999
2015-07-29,109.199997
2015-07-30,109.839996
2015-07-31,109.089996
2015-08-03,108.900002
2015-08-04,108.839996
2015-08-05,110.019997
2015-08-06,109.400002
2015-08-07,108.82
2015-08-10,109.43
2015-08-11,108.480003
2015-08-12,108.66999799999999
2015-08-13,109.150002
2015-08-14,109.82
2015-08-17,109.809998
2015-08-18,110.33000200000001
2015-08-19,109.599998
2015-08-20,107.639999
2015-08-21,104.989998
2015-08-24,102.0
2015-08-25,100.650002
2015-08-26,103.620003
2015-08-27,105.110001
2015-08-28,104.25
2015-08-31,102.559998
2015-09-01,100.040001
2015-09-02,103.379997
2015-09-03,104.529999
2015-09-04,102.870003
2015-09-08,106.540001
2015-09-09,106.08000200000001
2015-09-10,106.07
2015-09-11,106.540001
2015-09-14,105.459999
2015-09-15,106.019997
2015-09-16,106.059998
2015-09-17,106.489998
2015-09-18,104.550003
2015-09-21,104.889999
2015-09-22,103.650002
2015-09-23,104.769997
2015-09-24,106.370003
2015-09-25,106.029999
2015-09-28,105.690002
2015-09-29,106.68
2015-09-30,109.260002
2015-10-01,108.709999
2015-10-02,107.769997
2015-10-05,109.790001
2015-10-06,109.440002
2015-10-07,109.779999
2015-10-08,111.650002
2015-10-09,111.459999
2015-10-12,112.309998
2015-10-13,110.730003
2015-10-14,109.699997
2015-10-15,111.93
2015-10-16,111.300003
2015-10-19,112.889999
2015-10-20,112.349998
2015-10-21,112.660004
2015-10-22,117.279999
2015-10-23,117.769997
2015-10-26,116.93
2015-10-27,118.139999
2015-10-28,119.029999
2015-10-29,118.779999
2015-10-30,117.400002
2015-11-02,118.660004
2015-11-03,118.349998
2015-11-04,118.559998
2015-11-05,119.150002
2015-11-06,117.57
2015-11-09,117.209999
2015-11-10,118.040001
2015-11-11,118.33000200000001
2015-11-12,118.209999
2015-11-13,117.25
2015-11-16,122.110001
2015-11-17,123.260002
2015-11-18,123.949997
2015-11-19,126.0
2015-11-20,127.040001
2015-11-23,126.769997
2015-11-24,126.360001
2015-11-25,126.110001
2015-11-27,126.790001
2015-11-30,124.029999
2015-12-01,124.480003
2015-12-02,123.800003
2015-12-03,122.809998
2015-12-04,124.290001
2015-12-07,127.139999
2015-12-08,126.980003
2015-12-09,126.150002
2015-12-10,127.400002
2015-12-11,126.199997
2015-12-14,126.32
2015-12-15,126.860001
2015-12-16,127.949997
2015-12-17,127.470001
2015-12-18,125.349998
2015-12-21,126.029999
2015-12-22,126.870003
2015-12-23,126.360001
2015-12-24,126.290001
2015-12-28,126.230003
2015-12-29,126.410004
2015-12-30,125.739998
2015-12-31,124.529999
2016-01-04,122.610001
2016-01-05,125.809998
2016-01-06,125.82
2016-01-07,123.0
2016-01-08,121.790001
2016-01-11,123.529999
2016-01-12,124.900002
2016-01-13,121.309998
2016-01-14,121.529999
2016-01-15,120.290001
2016-01-19,120.940002
2016-01-20,118.400002
2016-01-21,117.620003
2016-01-22,118.41999799999999
2016-01-25,118.57
2016-01-26,119.529999
2016-01-27,118.07
2016-01-28,122.18
2016-01-29,128.240005
2016-02-01,125.550003
2016-02-02,125.440002
2016-02-03,128.080002
2016-02-04,126.41999799999999
2016-02-05,126.650002
2016-02-08,125.849998
2016-02-09,126.389999
2016-02-10,126.57
2016-02-11,122.18
2016-02-12,120.239998
2016-02-16,120.809998
2016-02-17,121.68
2016-02-18,121.58000200000001
2016-02-19,123.57
2016-02-22,124.510002
2016-02-23,125.220001
2016-02-24,123.699997
2016-02-25,125.019997
2016-02-26,124.480003
2016-02-29,123.849998
2016-03-01,124.75
2016-03-02,125.129997
2016-03-03,124.910004
2016-03-04,125.059998
2016-03-07,122.5
2016-03-08,122.550003
2016-03-09,122.519997
2016-03-10,121.849998
2016-03-11,122.709999
2016-03-14,121.800003
2016-03-15,122.720001
2016-03-16,123.379997
2016-03-17,122.589996
2016-03-18,124.459999
2016-03-21,123.559998
2016-03-22,123.769997
2016-03-23,123.860001
2016-03-24,122.949997
2016-03-28,122.389999
2016-03-29,122.449997
2016-03-30,123.760002
2016-03-31,122.629997
2016-04-01,123.230003
2016-04-04,124.220001
2016-04-05,126.029999
2016-04-06,127.099998
2016-04-07,126.57
2016-04-08,126.43
2016-04-11,124.949997
2016-04-12,126.040001
2016-04-13,125.540001
2016-04-14,125.150002
2016-04-15,125.68
2016-04-18,126.349998
2016-04-19,126.260002
2016-04-20,125.980003
2016-04-21,126.290001
