Date,BIG
2014-07-22,43.549999
2014-07-23,43.810001
2014-07-24,44.459998999999996
2014-07-25,43.650002
2014-07-28,44.279999
2014-07-29,43.900002
2014-07-30,44.23
2014-07-31,43.75
2014-08-01,43.279999
2014-08-04,44.09
2014-08-05,44.09
2014-08-06,44.349998
2014-08-07,44.150002
2014-08-08,46.02
2014-08-11,46.23
2014-08-12,45.77
2014-08-13,46.150002
2014-08-14,46.799999
2014-08-15,46.380001
2014-08-18,47.130001
2014-08-19,47.470001
2014-08-20,47.580002
2014-08-21,47.150002
2014-08-22,47.25
2014-08-25,47.380001
2014-08-26,47.970001
2014-08-27,47.959998999999996
2014-08-28,47.200001
2014-08-29,46.349998
2014-09-02,46.5
2014-09-03,45.799999
2014-09-04,45.919998
2014-09-05,46.450001
2014-09-08,46.330002
2014-09-09,46.369999
2014-09-10,46.139998999999996
2014-09-11,46.599998
2014-09-12,47.130001
2014-09-15,46.700001
2014-09-16,47.330002
2014-09-17,46.689999
2014-09-18,46.610001000000004
2014-09-19,45.66
2014-09-22,45.029999
2014-09-23,44.330002
2014-09-24,44.68
2014-09-25,44.599998
2014-09-26,44.91
2014-09-29,44.830002
2014-09-30,43.049999
2014-10-01,42.75
2014-10-02,42.779999
2014-10-03,44.459998999999996
2014-10-06,43.919998
2014-10-07,43.43
2014-10-08,44.889998999999996
2014-10-09,44.330002
2014-10-10,44.400002
2014-10-13,43.48
2014-10-14,44.259997999999996
2014-10-15,43.049999
2014-10-16,42.650002
2014-10-17,44.330002
2014-10-20,45.349998
2014-10-21,46.099998
2014-10-22,45.599998
2014-10-23,45.799999
2014-10-24,45.580002
2014-10-27,45.110001000000004
2014-10-28,45.41
2014-10-29,44.82
2014-10-30,44.950001
2014-10-31,45.650002
2014-11-03,45.610001000000004
2014-11-04,44.939999
2014-11-05,44.490002000000004
2014-11-06,46.009997999999996
2014-11-07,47.139998999999996
2014-11-10,47.0
2014-11-11,47.07
2014-11-12,48.389998999999996
2014-11-13,49.75
2014-11-14,49.790001000000004
2014-11-17,47.619999
2014-11-18,48.23
2014-11-19,48.59
2014-11-20,50.32
2014-11-21,50.25
2014-11-24,50.439999
2014-11-25,50.139998999999996
2014-11-26,49.799999
2014-11-28,50.799999
2014-12-01,47.57
2014-12-02,47.919998
2014-12-03,48.540001000000004
2014-12-04,47.950001
2014-12-05,40.0
2014-12-08,41.25
2014-12-09,41.18
2014-12-10,39.970001
2014-12-11,40.669998
2014-12-12,39.98
2014-12-15,38.799999
2014-12-16,38.380001
2014-12-17,39.759997999999996
2014-12-18,39.790001000000004
2014-12-19,38.389998999999996
2014-12-22,38.919998
2014-12-23,38.610001000000004
2014-12-24,39.310001
2014-12-26,38.939999
2014-12-29,39.09
2014-12-30,40.150002
2014-12-31,40.02
2015-01-02,39.290001000000004
2015-01-05,39.740002000000004
2015-01-06,39.310001
2015-01-07,41.630001
2015-01-08,43.759997999999996
2015-01-09,43.689999
2015-01-12,44.43
2015-01-13,44.630001
2015-01-14,45.380001
2015-01-15,44.73
2015-01-16,45.549999
2015-01-20,44.139998999999996
2015-01-21,44.529999
2015-01-22,45.169998
2015-01-23,46.759997999999996
2015-01-26,47.450001
2015-01-27,47.599998
2015-01-28,46.099998
2015-01-29,46.799999
2015-01-30,45.91
2015-02-02,46.09
2015-02-03,47.200001
2015-02-04,47.48
2015-02-05,47.450001
2015-02-06,47.580002
2015-02-09,46.959998999999996
2015-02-10,47.650002
2015-02-11,47.779999
2015-02-12,48.080002
2015-02-13,47.02
2015-02-17,48.060001
2015-02-18,48.5
2015-02-19,48.209998999999996
2015-02-20,48.27
2015-02-23,48.130001
2015-02-24,48.580002
2015-02-25,48.09
2015-02-26,47.73
2015-02-27,47.709998999999996
2015-03-02,48.880001
2015-03-03,47.689999
2015-03-04,47.41
2015-03-05,47.82
2015-03-06,48.52
2015-03-09,50.959998999999996
2015-03-10,49.130001
2015-03-11,49.950001
2015-03-12,50.439999
2015-03-13,50.060001
2015-03-16,50.169998
2015-03-17,49.849998
2015-03-18,50.27
2015-03-19,50.040001000000004
2015-03-20,50.139998999999996
2015-03-23,50.41
2015-03-24,49.849998
2015-03-25,49.080002
2015-03-26,48.73
2015-03-27,48.990002000000004
2015-03-30,49.040001000000004
2015-03-31,48.029999
2015-04-01,48.389998999999996
2015-04-02,49.0
2015-04-06,49.380001
2015-04-07,48.5
2015-04-08,48.450001
2015-04-09,47.470001
2015-04-10,47.93
2015-04-13,47.029999
2015-04-14,46.68
2015-04-15,46.549999
2015-04-16,46.700001
2015-04-17,45.950001
2015-04-20,46.720001
2015-04-21,47.040001000000004
2015-04-22,47.150002
2015-04-23,47.73
2015-04-24,47.57
2015-04-27,46.619999
2015-04-28,46.700001
2015-04-29,45.330002
2015-04-30,45.57
2015-05-01,46.130001
2015-05-04,46.68
2015-05-05,46.959998999999996
2015-05-06,46.52
2015-05-07,47.310001
2015-05-08,47.990002000000004
2015-05-11,48.150002
2015-05-12,48.0
2015-05-13,47.790001000000004
2015-05-14,46.060001
2015-05-15,46.32
2015-05-18,46.07
2015-05-19,45.18
2015-05-20,45.119999
2015-05-21,45.959998999999996
2015-05-22,45.650002
2015-05-26,45.959998999999996
2015-05-27,45.299999
2015-05-28,45.080002
2015-05-29,43.900002
2015-06-01,44.889998999999996
2015-06-02,46.32
2015-06-03,46.330002
2015-06-04,45.91
2015-06-05,45.259997999999996
2015-06-08,45.799999
2015-06-09,46.0
2015-06-10,46.68
2015-06-11,46.860001000000004
2015-06-12,46.66
2015-06-15,46.669998
2015-06-16,46.43
2015-06-17,46.549999
2015-06-18,46.41
2015-06-19,46.529999
2015-06-22,46.27
2015-06-23,46.720001
2015-06-24,46.959998999999996
2015-06-25,46.220001
2015-06-26,46.259997999999996
2015-06-29,44.439999
2015-06-30,44.990002000000004
2015-07-01,45.02
2015-07-02,45.25
2015-07-06,45.290001000000004
2015-07-07,46.43
2015-07-08,45.650002
2015-07-09,45.689999
2015-07-10,46.509997999999996
2015-07-13,47.099998
2015-07-14,46.360001000000004
2015-07-15,44.360001000000004
2015-07-16,44.080002
2015-07-17,43.02
2015-07-20,42.900002
2015-07-21,43.130001
2015-07-22,43.529999
2015-07-23,43.259997999999996
2015-07-24,42.16
2015-07-27,41.810001
2015-07-28,43.23
2015-07-29,43.080002
2015-07-30,42.990002000000004
2015-07-31,43.18
2015-08-03,42.849998
2015-08-04,42.860001000000004
2015-08-05,43.27
2015-08-06,42.27
2015-08-07,41.889998999999996
2015-08-10,43.34
2015-08-11,42.48
2015-08-12,42.389998999999996
2015-08-13,42.360001000000004
2015-08-14,43.060001
2015-08-17,42.939999
2015-08-18,43.34
2015-08-19,43.220001
2015-08-20,42.049999
2015-08-21,41.110001000000004
2015-08-24,40.849998
2015-08-25,40.470001
2015-08-26,40.990002000000004
2015-08-27,42.0
2015-08-28,48.580002
2015-08-31,47.990002000000004
2015-09-01,46.860001000000004
2015-09-02,47.080002
2015-09-03,46.43
2015-09-04,45.91
2015-09-08,46.950001
2015-09-09,46.869999
2015-09-10,45.02
2015-09-11,44.720001
2015-09-14,44.27
2015-09-15,44.529999
2015-09-16,45.57
2015-09-17,45.169998
2015-09-18,44.970001
2015-09-21,45.5
2015-09-22,46.43
2015-09-23,46.869999
2015-09-24,47.650002
2015-09-25,48.990002000000004
2015-09-28,48.700001
2015-09-29,47.369999
2015-09-30,47.919998
2015-10-01,47.93
2015-10-02,48.610001000000004
2015-10-05,49.040001000000004
2015-10-06,48.630001
2015-10-07,49.52
2015-10-08,49.5
2015-10-09,50.009997999999996
2015-10-12,49.52
2015-10-13,49.009997999999996
2015-10-14,47.18
2015-10-15,47.240002000000004
2015-10-16,47.82
2015-10-19,47.619999
2015-10-20,47.169998
2015-10-21,46.970001
2015-10-22,47.040001000000004
2015-10-23,46.16
2015-10-26,46.759997999999996
2015-10-27,46.689999
2015-10-28,48.360001000000004
2015-10-29,47.799999
2015-10-30,46.099998
2015-11-02,46.77
2015-11-03,47.470001
2015-11-04,47.240002000000004
2015-11-05,47.900002
2015-11-06,48.040001000000004
2015-11-09,47.080002
2015-11-10,47.669998
2015-11-11,46.139998999999996
2015-11-12,45.139998999999996
2015-11-13,41.470001
2015-11-16,42.189999
2015-11-17,43.560001
2015-11-18,43.880001
2015-11-19,43.419998
2015-11-20,44.32
2015-11-23,45.970001
2015-11-24,46.990002000000004
2015-11-25,47.240002000000004
2015-11-27,47.380001
2015-11-30,44.990002000000004
2015-12-01,45.029999
2015-12-02,45.16
2015-12-03,42.740002000000004
2015-12-04,40.040001000000004
2015-12-07,40.209998999999996
2015-12-08,39.25
2015-12-09,38.75
2015-12-10,38.650002
2015-12-11,38.349998
2015-12-14,38.209998999999996
2015-12-15,38.43
2015-12-16,38.59
2015-12-17,37.650002
2015-12-18,38.150002
2015-12-21,38.630001
2015-12-22,39.23
2015-12-23,39.700001
2015-12-24,39.16
2015-12-28,39.220001
2015-12-29,39.849998
2015-12-30,39.029999
2015-12-31,38.540001000000004
2016-01-04,38.34
2016-01-05,38.32
2016-01-06,37.810001
2016-01-07,37.580002
2016-01-08,37.0
2016-01-11,36.720001
2016-01-12,38.560001
2016-01-13,37.209998999999996
2016-01-14,36.619999
2016-01-15,35.959998999999996
2016-01-19,35.880001
2016-01-20,36.150002
2016-01-21,36.32
2016-01-22,36.790001000000004
2016-01-25,36.09
2016-01-26,37.369999
2016-01-27,37.080002
2016-01-28,37.290001000000004
2016-01-29,38.779999
2016-02-01,39.200001
2016-02-02,39.240002000000004
2016-02-03,39.02
2016-02-04,37.75
2016-02-05,37.34
2016-02-08,37.139998999999996
2016-02-09,36.34
2016-02-10,36.630001
2016-02-11,36.189999
2016-02-12,36.25
2016-02-16,37.619999
2016-02-17,37.779999
2016-02-18,38.02
2016-02-19,37.75
2016-02-22,38.110001000000004
2016-02-23,38.68
2016-02-24,39.790001000000004
2016-02-25,39.84
2016-02-26,40.330002
2016-02-29,40.450001
2016-03-01,41.709998999999996
2016-03-02,41.599998
2016-03-03,41.889998999999996
2016-03-04,42.900002
2016-03-07,45.5
2016-03-08,44.580002
2016-03-09,44.869999
2016-03-10,45.650002
2016-03-11,45.610001000000004
2016-03-14,44.889998999999996
2016-03-15,44.119999
2016-03-16,43.860001000000004
2016-03-17,44.77
2016-03-18,44.650002
2016-03-21,45.23
2016-03-22,44.799999
2016-03-23,43.779999
2016-03-24,44.220001
2016-03-28,45.119999
2016-03-29,45.41
2016-03-30,45.41
2016-03-31,45.290001000000004
2016-04-01,45.200001
2016-04-04,45.169998
2016-04-05,44.240002000000004
2016-04-06,44.52
2016-04-07,44.349998
2016-04-08,44.52
2016-04-11,44.830002
2016-04-12,45.419998
2016-04-13,46.189999
2016-04-14,45.59
2016-04-15,46.310001
2016-04-18,46.279999
2016-04-19,46.639998999999996
2016-04-20,46.959998999999996
2016-04-21,46.5
2016-04-22,46.25
2016-04-25,46.889998999999996
2016-04-26,47.68
2016-04-27,47.099998
2016-04-28,46.919998
2016-04-29,45.860001000000004
2016-05-02,46.439999
2016-05-03,46.02
2016-05-04,45.919998
2016-05-05,45.220001
2016-05-06,45.610001000000004
2016-05-09,46.700001
2016-05-10,45.98
2016-05-11,44.540001000000004
2016-05-12,44.43
2016-05-13,43.779999
2016-05-16,44.470001
2016-05-17,44.07
2016-05-18,41.860001000000004
2016-05-19,42.93
2016-05-20,43.639998999999996
2016-05-23,41.990002000000004
2016-05-24,43.34
2016-05-25,43.66
2016-05-26,44.66
2016-05-27,50.950001
2016-05-31,52.299999
2016-06-01,52.419998
2016-06-02,52.349998
2016-06-03,53.080002
2016-06-06,52.02
2016-06-07,52.849998
2016-06-08,53.07
2016-06-09,52.889998999999996
2016-06-10,52.66
2016-06-13,51.419998
2016-06-14,50.689999
2016-06-15,51.0
2016-06-16,50.52
2016-06-17,50.220001
2016-06-20,50.580002
2016-06-21,49.59
2016-06-22,49.610001000000004
2016-06-23,49.259997999999996
2016-06-24,49.290001000000004
2016-06-27,49.040001000000004
2016-06-28,49.68
2016-06-29,50.439999
2016-06-30,50.110001000000004
2016-07-01,50.09
2016-07-05,49.98
2016-07-06,50.09
2016-07-07,50.27
2016-07-08,51.099998
2016-07-11,52.549999
2016-07-12,52.73
2016-07-13,52.139998999999996
2016-07-14,51.349998
2016-07-15,51.369999
2016-07-18,52.59
2016-07-19,52.32
2016-07-20,52.82
2016-07-21,52.419998
2016-07-22,53.279999
2016-07-25,53.810001
2016-07-26,53.709998999999996
2016-07-27,52.75
2016-07-28,52.740002000000004
2016-07-29,53.18
2016-08-01,54.09
2016-08-02,51.18
2016-08-03,52.470001
2016-08-04,52.57
2016-08-05,53.630001
2016-08-08,53.700001
2016-08-09,53.630001
2016-08-10,53.970001
2016-08-11,54.799999
2016-08-12,55.259997999999996
2016-08-15,55.759997999999996
2016-08-16,54.919998
2016-08-17,54.5
2016-08-18,54.490002000000004
2016-08-19,53.450001
2016-08-22,53.299999
2016-08-23,55.560001
2016-08-24,55.32
2016-08-25,52.939999
2016-08-26,50.57
2016-08-29,51.220001
2016-08-30,50.009997999999996
2016-08-31,49.32
2016-09-01,49.400002
2016-09-02,49.889998999999996
2016-09-06,49.439999
2016-09-07,49.41
2016-09-08,49.150002
2016-09-09,48.290001000000004
2016-09-12,48.689999
2016-09-13,47.389998999999996
2016-09-14,47.529999
2016-09-15,47.900002
2016-09-16,47.279999
2016-09-19,47.0
2016-09-20,47.200001
2016-09-21,48.009997999999996
2016-09-22,47.82
2016-09-23,46.5
2016-09-26,46.220001
2016-09-27,47.41
2016-09-28,46.779999
2016-09-29,47.810001
2016-09-30,47.75
2016-10-03,47.810001
2016-10-04,46.970001
2016-10-05,46.52
2016-10-06,46.880001
2016-10-07,47.099998
2016-10-10,46.490002000000004
2016-10-11,45.98
2016-10-12,46.450001
2016-10-13,45.220001
2016-10-14,44.810001
2016-10-17,44.330002
2016-10-18,44.610001000000004
2016-10-19,44.790001000000004
2016-10-20,44.610001000000004
2016-10-21,44.68
2016-10-24,44.919998
2016-10-25,43.830002
2016-10-26,43.290001000000004
2016-10-27,42.689999
2016-10-28,43.150002
2016-10-31,43.400002
2016-11-01,42.869999
2016-11-02,43.509997999999996
2016-11-03,43.119999
2016-11-04,43.639998999999996
2016-11-07,44.799999
2016-11-08,44.73
2016-11-09,46.59
2016-11-10,48.150002
2016-11-11,50.259997999999996
2016-11-14,51.299999
2016-11-15,50.610001000000004
2016-11-16,50.650002
2016-11-17,51.049999
2016-11-18,51.060001
2016-11-21,51.279999
2016-11-22,53.02
2016-11-23,52.59
2016-11-25,52.41
2016-11-28,51.68
2016-11-29,51.790001000000004
2016-11-30,50.610001000000004
2016-12-01,50.77
2016-12-02,51.389998999999996
2016-12-05,51.779999
2016-12-06,53.869999
2016-12-07,54.490002000000004
2016-12-08,55.5
2016-12-09,54.880001
2016-12-12,54.169998
2016-12-13,54.75
2016-12-14,54.16
2016-12-15,55.080002
2016-12-16,55.220001
2016-12-19,55.66
2016-12-20,56.02
2016-12-21,54.98
2016-12-22,50.919998
2016-12-23,51.299999
2016-12-27,51.650002
2016-12-28,50.889998999999996
2016-12-29,50.68
2016-12-30,50.209998999999996
2017-01-03,49.509997999999996
2017-01-04,50.849998
2017-01-05,49.580002
2017-01-06,49.189999
2017-01-09,50.240002000000004
2017-01-10,51.490002000000004
2017-01-11,50.700001
2017-01-12,50.5
2017-01-13,50.459998999999996
2017-01-17,50.200001
2017-01-18,50.23
2017-01-19,49.209998999999996
2017-01-20,49.220001
2017-01-23,48.700001
2017-01-24,49.200001
2017-01-25,49.459998999999996
2017-01-26,49.279999
2017-01-27,48.669998
2017-01-30,48.560001
2017-01-31,50.0
2017-02-01,49.549999
2017-02-02,49.900002
2017-02-03,50.509997999999996
2017-02-06,49.650002
2017-02-07,50.330002
2017-02-08,51.220001
2017-02-09,52.970001
2017-02-10,53.139998999999996
2017-02-13,51.540001000000004
2017-02-14,52.009997999999996
2017-02-15,51.669998
2017-02-16,51.529999
2017-02-17,52.110001000000004
2017-02-21,52.919998
2017-02-22,52.66
2017-02-23,51.349998
2017-02-24,52.299999
2017-02-27,53.220001
2017-02-28,51.34
2017-03-01,51.98
2017-03-02,52.25
2017-03-03,54.23
2017-03-06,53.57
2017-03-07,51.799999
2017-03-08,51.84
2017-03-09,51.470001
2017-03-10,51.259997999999996
2017-03-13,49.490002000000004
2017-03-14,48.689999
2017-03-15,49.52
2017-03-16,49.98
2017-03-17,50.009997999999996
2017-03-20,48.720001
2017-03-21,47.68
2017-03-22,48.259997999999996
2017-03-23,48.450001
2017-03-24,48.16
2017-03-27,48.110001000000004
2017-03-28,48.709998999999996
2017-03-29,49.360001000000004
2017-03-30,49.169998
2017-03-31,48.68
2017-04-03,47.73
2017-04-04,47.560001
2017-04-05,46.869999
2017-04-06,48.07
2017-04-07,47.98
2017-04-10,48.189999
2017-04-11,49.130001
2017-04-12,47.959998999999996
2017-04-13,47.189999
2017-04-17,48.080002
2017-04-18,48.57
2017-04-19,48.689999
2017-04-20,49.810001
2017-04-21,49.689999
2017-04-24,49.93
2017-04-25,49.57
2017-04-26,51.57
2017-04-27,51.900002
2017-04-28,50.490002000000004
2017-05-01,49.529999
2017-05-02,50.119999
2017-05-03,50.099998
2017-05-04,49.16
2017-05-05,49.619999
2017-05-08,49.84
2017-05-09,50.189999
2017-05-10,50.59
2017-05-11,49.209998999999996
2017-05-12,47.509997999999996
2017-05-15,47.0
2017-05-16,46.639998999999996
2017-05-17,46.57
2017-05-18,46.470001
2017-05-19,47.5
2017-05-22,47.709998999999996
2017-05-23,46.950001
2017-05-24,46.98
2017-05-25,48.369999
2017-05-26,49.790001000000004
2017-05-30,49.889998999999996
2017-05-31,48.830002
2017-06-01,49.630001
2017-06-02,49.959998999999996
2017-06-05,49.639998999999996
2017-06-06,48.240002000000004
2017-06-07,49.25
2017-06-08,48.84
2017-06-09,50.490002000000004
2017-06-12,50.43
2017-06-13,50.310001
2017-06-14,49.77
2017-06-15,48.75
2017-06-16,47.889998999999996
2017-06-19,48.169998
2017-06-20,46.849998
2017-06-21,46.580002
2017-06-22,47.02
2017-06-23,47.0
2017-06-26,47.490002000000004
2017-06-27,48.060001
2017-06-28,47.57
2017-06-29,47.84
2017-06-30,48.299999
2017-07-03,49.18
2017-07-05,48.07
2017-07-06,46.990002000000004
2017-07-07,46.610001000000004
2017-07-10,46.450001
2017-07-11,46.650002
2017-07-12,46.939999
2017-07-13,48.07
2017-07-14,47.889998999999996
2017-07-17,48.580002
2017-07-18,48.130001
2017-07-19,48.279999
2017-07-20,48.279999
2017-07-21,48.189999
2017-07-24,47.560001
2017-07-25,49.549999
2017-07-26,48.849998
2017-07-27,50.259997999999996
2017-07-28,50.43
2017-07-31,49.669998
2017-08-01,50.380001
2017-08-02,50.130001
2017-08-03,50.470001
2017-08-04,50.759997999999996
2017-08-07,51.299999
2017-08-08,50.990002000000004
2017-08-09,51.369999
2017-08-10,50.0
2017-08-11,50.279999
2017-08-14,51.080002
2017-08-15,49.959998999999996
2017-08-16,50.540001000000004
2017-08-17,49.75
2017-08-18,49.450001
2017-08-21,49.09
2017-08-22,50.630001
2017-08-23,50.189999
2017-08-24,50.09
2017-08-25,49.610001000000004
2017-08-28,48.619999
2017-08-29,48.130001
2017-08-30,47.57
2017-08-31,47.599998
2017-09-01,47.790001000000004
2017-09-05,47.77
2017-09-06,47.5
2017-09-07,47.709998999999996
2017-09-08,47.799999
2017-09-11,48.07
2017-09-12,48.41
2017-09-13,48.889998999999996
2017-09-14,49.360001000000004
2017-09-15,50.02
2017-09-18,49.049999
2017-09-19,48.84
2017-09-20,49.02
2017-09-21,49.299999
2017-09-22,49.509997999999996
2017-09-25,51.23
2017-09-26,51.18
2017-09-27,53.0
2017-09-28,53.560001
2017-09-29,53.57
2017-10-02,51.919998
2017-10-03,52.009997999999996
2017-10-04,52.150002
2017-10-05,52.610001000000004
2017-10-06,53.419998
2017-10-09,52.720001
2017-10-10,52.82
2017-10-11,52.599998
2017-10-12,52.099998
2017-10-13,51.439999
2017-10-16,51.360001000000004
2017-10-17,51.5
2017-10-18,51.59
2017-10-19,52.040001000000004
2017-10-20,52.52
2017-10-23,52.869999
2017-10-24,52.200001
2017-10-25,51.93
2017-10-26,52.470001
2017-10-27,51.82
2017-10-30,51.220001
2017-10-31,51.310001
2017-11-01,51.799999
2017-11-02,52.630001
2017-11-03,53.080002
2017-11-06,52.240002000000004
2017-11-07,51.990002000000004
2017-11-08,53.360001000000004
2017-11-09,53.299999
2017-11-10,53.689999
2017-11-13,53.59
2017-11-14,53.509997999999996
2017-11-15,52.889998999999996
2017-11-16,53.880001
2017-11-17,55.049999
2017-11-20,55.700001
2017-11-21,54.790001000000004
2017-11-22,54.830002
2017-11-24,54.299999
2017-11-27,54.84
2017-11-28,56.59
2017-11-29,58.630001
2017-11-30,59.099998
2017-12-01,58.209998999999996
2017-12-04,58.93
2017-12-05,58.810001
2017-12-06,57.990002000000004
2017-12-07,58.959998999999996
2017-12-08,59.549999
2017-12-11,57.98
2017-12-12,55.529999
2017-12-13,55.84
2017-12-14,53.450001
2017-12-15,53.970001
2017-12-18,55.509997999999996
2017-12-19,55.200001
2017-12-20,54.950001
2017-12-21,55.119999
2017-12-22,55.549999
2017-12-26,56.400002
2017-12-27,56.349998
2017-12-28,55.779999
2017-12-29,56.150002
2018-01-02,55.900002
2018-01-03,54.939999
2018-01-04,56.650002
2018-01-05,57.939999
2018-01-08,57.860001000000004
2018-01-09,57.009997999999996
2018-01-10,56.610001000000004
2018-01-11,57.470001
2018-01-12,57.369999
2018-01-16,57.860001000000004
2018-01-17,58.82
2018-01-18,59.16
2018-01-19,61.18
2018-01-22,62.59
2018-01-23,62.25
2018-01-24,61.779999
2018-01-25,62.139998999999996
2018-01-26,63.27
2018-01-29,64.220001
2018-01-30,61.950001
2018-01-31,60.779999
2018-02-01,59.650002
2018-02-02,57.740002000000004
2018-02-05,55.75
2018-02-06,57.200001
2018-02-07,57.959998999999996
2018-02-08,56.82
2018-02-09,57.209998999999996
2018-02-12,56.330002
2018-02-13,55.91
2018-02-14,57.790001000000004
2018-02-15,58.75
2018-02-16,56.700001
2018-02-20,55.139998999999996
2018-02-21,54.860001000000004
2018-02-22,56.07
2018-02-23,56.990002000000004
2018-02-26,56.790001000000004
2018-02-27,56.099998
2018-02-28,56.200001
2018-03-01,56.439999
2018-03-02,56.290001000000004
2018-03-05,55.330002
2018-03-06,56.040001000000004
2018-03-07,54.5
2018-03-08,53.889998999999996
2018-03-09,48.450001
2018-03-12,47.360001000000004
2018-03-13,47.470001
2018-03-14,46.34
2018-03-15,46.490002000000004
2018-03-16,46.919998
2018-03-19,46.450001
2018-03-20,47.0
2018-03-21,45.740002000000004
2018-03-22,44.009997999999996
2018-03-23,43.119999
2018-03-26,43.759997999999996
2018-03-27,42.75
2018-03-28,42.41
2018-03-29,43.529999
2018-04-02,43.119999
2018-04-03,43.279999
2018-04-04,44.349998
2018-04-05,44.419998
2018-04-06,43.060001
2018-04-09,42.970001
2018-04-10,42.279999
2018-04-11,42.299999
2018-04-12,42.470001
2018-04-13,42.02
2018-04-16,42.790001000000004
2018-04-17,43.720001
2018-04-18,43.740002000000004
2018-04-19,42.380001
2018-04-20,42.040001000000004
2018-04-23,41.939999
2018-04-24,42.27
2018-04-25,42.459998999999996
2018-04-26,42.689999
2018-04-27,43.209998999999996
2018-04-30,42.450001
2018-05-01,42.209998999999996
2018-05-02,42.27
2018-05-03,42.34
2018-05-04,41.32
2018-05-07,41.029999
2018-05-08,40.25
2018-05-09,40.419998
2018-05-10,40.950001
2018-05-11,41.509997999999996
2018-05-14,42.18
2018-05-15,42.650002
2018-05-16,43.049999
2018-05-17,42.630001
2018-05-18,41.639998999999996
2018-05-21,41.41
2018-05-22,40.5
2018-05-23,40.439999
2018-05-24,41.68
2018-05-25,41.77
2018-05-29,41.5
2018-05-30,42.330002
2018-05-31,40.91
2018-06-01,38.689999
2018-06-04,40.400002
2018-06-05,39.580002
2018-06-06,41.41
2018-06-07,42.700001
2018-06-08,42.759997999999996
2018-06-11,43.279999
2018-06-12,42.220001
2018-06-13,42.189999
2018-06-14,41.549999
2018-06-15,41.23
2018-06-18,41.330002
2018-06-19,40.77
2018-06-20,40.57
2018-06-21,41.860001000000004
2018-06-22,41.34
2018-06-25,42.220001
2018-06-26,42.349998
2018-06-27,42.189999
2018-06-28,42.0
2018-06-29,41.779999
2018-07-02,41.459998999999996
2018-07-03,40.779999
2018-07-05,40.830002
2018-07-06,40.669998
2018-07-09,41.169998
2018-07-10,41.080002
2018-07-11,40.93
2018-07-12,41.18
2018-07-13,41.849998
2018-07-16,41.650002
2018-07-17,42.310001
2018-07-18,42.759997999999996
2018-07-19,43.939999
2018-07-20,43.369999
2018-07-23,43.59
2018-07-24,43.18
2018-07-25,43.599998
2018-07-26,44.040001000000004
2018-07-27,43.049999
2018-07-30,43.439999
2018-07-31,43.43
2018-08-01,43.450001
2018-08-02,45.189999
2018-08-03,45.470001
2018-08-06,46.650002
2018-08-07,47.09
2018-08-08,47.41
2018-08-09,47.57
2018-08-10,47.330002
2018-08-13,47.34
2018-08-14,48.009997999999996
2018-08-15,47.119999
2018-08-16,47.200001
2018-08-17,48.02
2018-08-20,48.709998999999996
2018-08-21,48.48
2018-08-22,48.950001
2018-08-23,49.369999
2018-08-24,50.130001
2018-08-27,49.209998999999996
2018-08-28,48.919998
2018-08-29,49.02
2018-08-30,47.860001000000004
2018-08-31,43.049999
2018-09-04,42.82
2018-09-05,43.599998
2018-09-06,44.02
2018-09-07,43.029999
2018-09-10,44.0
2018-09-11,43.02
2018-09-12,42.209998999999996
2018-09-13,41.349998
2018-09-14,41.59
2018-09-17,41.220001
2018-09-18,41.18
2018-09-19,41.0
2018-09-20,41.419998
2018-09-21,41.18
2018-09-24,41.189999
2018-09-25,41.41
2018-09-26,42.0
2018-09-27,41.419998
2018-09-28,41.790001000000004
2018-10-01,41.459998999999996
2018-10-02,41.209998999999996
2018-10-03,40.950001
2018-10-04,41.09
2018-10-05,41.799999
2018-10-08,42.860001000000004
2018-10-09,42.139998999999996
2018-10-10,42.830002
2018-10-11,41.790001000000004
2018-10-12,42.689999
2018-10-15,43.709998999999996
2018-10-16,44.470001
2018-10-17,43.619999
2018-10-18,40.25
2018-10-19,39.48
2018-10-22,41.209998999999996
2018-10-23,41.439999
2018-10-24,41.139998999999996
2018-10-25,41.790001000000004
2018-10-26,40.650002
2018-10-29,41.369999
2018-10-30,43.25
2018-10-31,41.52
2018-11-01,42.939999
2018-11-02,42.720001
2018-11-05,43.200001
2018-11-06,42.560001
2018-11-07,43.779999
2018-11-08,44.900002
2018-11-09,42.82
2018-11-12,43.43
2018-11-13,44.0
2018-11-14,42.540001000000004
2018-11-15,42.080002
2018-11-16,41.529999
2018-11-19,43.07
2018-11-20,40.779999
2018-11-21,41.0
2018-11-23,41.52
2018-11-26,43.099998
2018-11-27,43.439999
2018-11-28,43.779999
2018-11-29,44.599998
2018-11-30,43.560001
2018-12-03,44.139998999999996
2018-12-04,41.91
2018-12-06,40.299999
2018-12-07,31.0
2018-12-10,29.639999
2018-12-11,29.940001000000002
2018-12-12,29.83
2018-12-13,29.700001
2018-12-14,28.5
2018-12-17,28.58
2018-12-18,29.040001
2018-12-19,28.719998999999998
2018-12-20,27.1
2018-12-21,27.049999
2018-12-24,26.74
2018-12-26,28.35
2018-12-27,28.42
2018-12-28,28.049999
2018-12-31,28.92
2019-01-02,29.450001
2019-01-03,29.129998999999998
2019-01-04,30.09
2019-01-07,30.129998999999998
2019-01-08,29.83
2019-01-09,30.65
2019-01-10,30.549999
2019-01-11,31.35
2019-01-14,31.360001
2019-01-15,31.370001000000002
