Date,TV
2012-09-05,23.16
2012-09-06,23.389999
2012-09-07,23.34
2012-09-10,23.290001
2012-09-11,23.49
2012-09-12,23.68
2012-09-13,24.690001000000002
2012-09-14,24.27
2012-09-17,24.1
2012-09-18,23.93
2012-09-19,24.540001
2012-09-20,23.879998999999998
2012-09-21,23.120001000000002
2012-09-24,23.49
2012-09-25,23.120001000000002
2012-09-26,23.16
2012-09-27,23.309998999999998
2012-09-28,23.51
2012-10-01,23.780001000000002
2012-10-02,23.540001
2012-10-03,23.32
2012-10-04,23.57
2012-10-05,23.790001
2012-10-08,24.24
2012-10-09,23.98
2012-10-10,23.440001000000002
2012-10-11,23.75
2012-10-12,23.870001000000002
2012-10-15,23.68
2012-10-16,23.540001
2012-10-17,23.559998999999998
2012-10-18,23.6
2012-10-19,23.530001000000002
2012-10-22,23.4
2012-10-23,23.24
2012-10-24,23.280001000000002
2012-10-25,22.700001
2012-10-26,22.65
2012-10-31,22.6
2012-11-01,23.030001000000002
2012-11-02,22.950001
2012-11-05,22.549999
2012-11-06,23.23
2012-11-07,22.77
2012-11-08,22.58
2012-11-09,22.65
2012-11-12,22.51
2012-11-13,22.49
2012-11-14,22.24
2012-11-15,22.469998999999998
2012-11-16,22.65
2012-11-19,22.969998999999998
2012-11-20,22.969998999999998
2012-11-21,23.08
2012-11-23,23.379998999999998
2012-11-26,23.370001000000002
2012-11-27,23.209999
2012-11-28,23.57
2012-11-29,23.92
2012-11-30,23.67
2012-12-03,23.6
2012-12-04,23.280001000000002
2012-12-05,24.18
2012-12-06,24.790001
2012-12-07,25.120001000000002
2012-12-10,25.02
2012-12-11,25.360001
2012-12-12,25.389999
2012-12-13,25.459999
2012-12-14,25.41
2012-12-17,25.58
2012-12-18,26.08
2012-12-19,26.52
2012-12-20,26.77
2012-12-21,26.5
2012-12-24,26.23
2012-12-26,26.08
2012-12-27,26.299999
2012-12-28,26.120001000000002
2012-12-31,26.58
2013-01-02,27.5
2013-01-03,27.629998999999998
2013-01-04,27.690001000000002
2013-01-07,27.5
2013-01-08,27.51
2013-01-09,27.799999
2013-01-10,27.74
2013-01-11,27.709999
2013-01-14,27.85
2013-01-15,27.41
2013-01-16,27.41
2013-01-17,27.780001000000002
2013-01-18,27.950001
2013-01-22,28.299999
2013-01-23,28.26
2013-01-24,28.129998999999998
2013-01-25,28.27
2013-01-28,28.24
2013-01-29,28.4
2013-01-30,28.459999
2013-01-31,28.01
2013-02-01,29.18
2013-02-04,28.59
2013-02-05,28.799999
2013-02-06,28.469998999999998
2013-02-07,27.959999
2013-02-08,27.889999
2013-02-11,28.08
2013-02-12,27.879998999999998
2013-02-13,27.690001000000002
2013-02-14,27.629998999999998
2013-02-15,27.780001000000002
2013-02-19,28.129998999999998
2013-02-20,28.290001
2013-02-21,28.09
2013-02-22,27.5
2013-02-25,26.51
2013-02-26,26.23
2013-02-27,26.450001
2013-02-28,26.83
2013-03-01,27.48
2013-03-04,27.530001000000002
2013-03-05,27.629998999999998
2013-03-06,26.42
2013-03-07,26.65
2013-03-08,26.959999
2013-03-11,26.98
2013-03-12,27.129998999999998
2013-03-13,26.530001000000002
2013-03-14,26.450001
2013-03-15,26.09
2013-03-18,26.190001000000002
2013-03-19,25.780001000000002
2013-03-20,26.18
2013-03-21,25.700001
2013-03-22,25.99
2013-03-25,26.07
2013-03-26,26.27
2013-03-27,26.530001000000002
2013-03-28,26.610001
2013-04-01,26.49
2013-04-02,27.360001
2013-04-03,26.82
2013-04-04,26.91
2013-04-05,27.1
2013-04-08,27.01
2013-04-09,27.190001000000002
2013-04-10,27.889999
2013-04-11,28.030001000000002
2013-04-12,27.450001
2013-04-15,26.35
2013-04-16,26.23
2013-04-17,25.299999
2013-04-18,25.26
2013-04-19,25.33
2013-04-22,25.73
2013-04-23,25.959999
2013-04-24,25.74
2013-04-25,26.18
2013-04-26,25.4
2013-04-29,25.280001000000002
2013-04-30,25.32
2013-05-01,25.24
2013-05-02,25.120001000000002
2013-05-03,25.4
2013-05-06,25.370001000000002
2013-05-07,25.809998999999998
2013-05-08,26.57
2013-05-09,26.51
2013-05-10,26.6
2013-05-13,26.5
2013-05-14,26.610001
2013-05-15,26.83
2013-05-16,26.66
2013-05-17,26.889999
2013-05-20,27.0
2013-05-21,26.24
2013-05-22,25.76
2013-05-23,26.299999
2013-05-24,25.889999
2013-05-28,25.75
2013-05-29,26.040001
2013-05-30,25.99
2013-05-31,26.08
2013-06-03,25.99
2013-06-04,25.57
2013-06-05,24.200001
2013-06-06,24.129998999999998
2013-06-07,24.059998999999998
2013-06-10,23.67
2013-06-11,23.85
2013-06-12,23.299999
2013-06-13,23.709999
2013-06-14,23.68
2013-06-17,23.82
2013-06-18,23.709999
2013-06-19,23.469998999999998
2013-06-20,22.610001
2013-06-21,22.49
2013-06-24,22.309998999999998
2013-06-25,22.65
2013-06-26,23.799999
2013-06-27,24.209999
2013-06-28,24.84
2013-07-01,24.68
2013-07-02,24.389999
2013-07-03,24.059998999999998
2013-07-05,24.48
2013-07-08,23.98
2013-07-09,25.530001000000002
2013-07-10,24.629998999999998
2013-07-11,25.379998999999998
2013-07-12,25.4
2013-07-15,25.450001
2013-07-16,25.139999
2013-07-17,25.75
2013-07-18,25.799999
2013-07-19,25.559998999999998
2013-07-22,25.66
2013-07-23,25.98
2013-07-24,26.1
2013-07-25,26.41
2013-07-26,26.34
2013-07-29,26.27
2013-07-30,26.459999
2013-07-31,27.1
2013-08-01,27.110001
2013-08-02,27.83
2013-08-05,27.450001
2013-08-06,27.620001000000002
2013-08-07,27.51
2013-08-08,27.99
2013-08-09,28.809998999999998
2013-08-12,28.709999
2013-08-13,28.139999
2013-08-14,27.85
2013-08-15,27.459999
2013-08-16,27.49
2013-08-19,26.99
2013-08-20,27.559998999999998
2013-08-21,26.85
2013-08-22,26.700001
2013-08-23,26.860001
2013-08-26,26.93
2013-08-27,25.790001
2013-08-28,25.4
2013-08-29,25.75
2013-08-30,25.15
2013-09-03,25.41
2013-09-04,25.549999
2013-09-05,25.719998999999998
2013-09-06,27.110001
2013-09-09,27.540001
2013-09-10,27.73
2013-09-11,27.780001000000002
2013-09-12,27.15
2013-09-13,27.799999
2013-09-16,28.17
2013-09-17,28.41
2013-09-18,29.16
2013-09-19,28.790001
2013-09-20,28.67
2013-09-23,28.77
2013-09-24,28.27
2013-09-25,28.299999
2013-09-26,28.1
2013-09-27,27.98
2013-09-30,27.950001
2013-10-01,28.49
2013-10-02,28.549999
2013-10-03,28.049999
2013-10-04,28.48
2013-10-07,28.09
2013-10-08,27.709999
2013-10-09,27.389999
2013-10-10,27.959999
2013-10-11,29.700001
2013-10-14,29.459999
2013-10-15,29.1
2013-10-16,28.950001
2013-10-17,29.5
2013-10-18,30.17
2013-10-21,30.07
2013-10-22,30.530001000000002
2013-10-23,30.17
2013-10-24,30.49
2013-10-25,30.24
2013-10-28,30.27
2013-10-29,30.51
2013-10-30,30.629998999999998
2013-10-31,30.440001000000002
2013-11-01,30.530001000000002
2013-11-04,30.68
2013-11-05,30.27
2013-11-06,29.82
2013-11-07,29.540001
2013-11-08,28.790001
2013-11-11,29.459999
2013-11-12,29.299999
2013-11-13,29.41
2013-11-14,29.6
2013-11-15,30.17
2013-11-18,29.860001
2013-11-19,29.48
2013-11-20,29.120001000000002
2013-11-21,29.51
2013-11-22,29.4
2013-11-25,29.52
2013-11-26,29.879998999999998
2013-11-27,30.190001000000002
2013-11-29,30.51
2013-12-02,29.98
2013-12-03,29.389999
2013-12-04,29.02
2013-12-05,28.33
2013-12-06,28.559998999999998
2013-12-09,29.25
2013-12-10,29.77
2013-12-11,29.709999
2013-12-12,29.469998999999998
2013-12-13,29.65
2013-12-16,29.1
2013-12-17,28.950001
2013-12-18,29.23
2013-12-19,29.48
2013-12-20,29.49
2013-12-23,29.9
2013-12-24,30.02
2013-12-26,29.9
2013-12-27,29.98
2013-12-30,30.030001000000002
2013-12-31,30.26
2014-01-02,29.75
2014-01-03,29.889999
2014-01-06,29.74
2014-01-07,30.370001000000002
2014-01-08,30.26
2014-01-09,30.440001000000002
2014-01-10,31.76
2014-01-13,31.41
2014-01-14,31.52
2014-01-15,31.48
2014-01-16,30.889999
2014-01-17,30.290001
2014-01-21,29.620001000000002
2014-01-22,29.51
2014-01-23,28.41
2014-01-24,28.690001000000002
2014-01-27,28.73
2014-01-28,28.549999
2014-01-29,28.26
2014-01-30,28.690001000000002
2014-01-31,29.059998999999998
2014-02-03,27.860001
2014-02-04,28.35
2014-02-05,28.35
2014-02-06,28.92
2014-02-07,29.5
2014-02-10,29.370001000000002
2014-02-11,29.379998999999998
2014-02-12,29.48
2014-02-13,28.85
2014-02-14,29.18
2014-02-18,28.66
2014-02-19,27.84
2014-02-20,28.15
2014-02-21,28.85
2014-02-24,29.309998999999998
2014-02-25,28.73
2014-02-26,28.450001
2014-02-27,28.780001000000002
2014-02-28,29.41
2014-03-03,29.540001
2014-03-04,31.360001
2014-03-05,31.440001000000002
2014-03-06,31.85
2014-03-07,31.120001000000002
2014-03-10,31.469998999999998
2014-03-11,31.16
2014-03-12,31.26
2014-03-13,31.030001000000002
2014-03-14,30.92
2014-03-17,30.629998999999998
2014-03-18,31.629998999999998
2014-03-19,31.459999
2014-03-20,31.809998999999998
2014-03-21,31.67
2014-03-24,31.15
2014-03-25,31.620001000000002
2014-03-26,32.540001000000004
2014-03-27,32.610001000000004
2014-03-28,32.830002
2014-03-31,33.290001000000004
2014-04-01,33.669998
2014-04-02,34.419998
2014-04-03,34.07
2014-04-04,33.869999
2014-04-07,33.049999
2014-04-08,33.200001
2014-04-09,33.669998
2014-04-10,32.709998999999996
2014-04-11,32.52
2014-04-14,32.48
2014-04-15,32.57
2014-04-16,33.029999
2014-04-17,33.060001
2014-04-21,33.07
2014-04-22,32.59
2014-04-23,32.549999
2014-04-24,32.630001
2014-04-25,32.110001000000004
2014-04-28,32.150002
2014-04-29,32.619999
2014-04-30,32.810001
2014-05-01,32.98
2014-05-02,32.919998
2014-05-05,32.900002
2014-05-06,33.419998
2014-05-07,33.169998
2014-05-08,33.009997999999996
2014-05-09,33.099998
2014-05-12,33.610001000000004
2014-05-13,33.869999
2014-05-14,33.389998999999996
2014-05-15,32.91
2014-05-16,33.599998
2014-05-19,33.75
2014-05-20,33.299999
2014-05-21,33.049999
2014-05-22,33.490002000000004
2014-05-23,33.279999
2014-05-27,33.220001
2014-05-28,33.82
2014-05-29,34.34
2014-05-30,33.799999
2014-06-02,34.080002
2014-06-03,33.779999
2014-06-04,33.900002
2014-06-05,33.779999
2014-06-06,34.419998
2014-06-09,34.950001
2014-06-10,34.09
2014-06-11,34.080002
2014-06-12,33.799999
2014-06-13,34.330002
2014-06-16,34.57
2014-06-17,34.040001000000004
2014-06-18,34.18
2014-06-19,34.459998999999996
2014-06-20,34.150002
2014-06-23,34.509997999999996
2014-06-24,34.700001
2014-06-25,34.880001
2014-06-26,34.939999
2014-06-27,34.580002
2014-06-30,34.310001
2014-07-01,34.950001
2014-07-02,35.209998999999996
2014-07-03,35.700001
2014-07-07,35.509997999999996
2014-07-08,34.450001
2014-07-09,34.360001000000004
2014-07-10,34.259997999999996
2014-07-11,34.720001
2014-07-14,34.98
2014-07-15,34.919998
2014-07-16,35.029999
2014-07-17,34.98
2014-07-18,35.759997999999996
2014-07-21,35.23
2014-07-22,34.880001
2014-07-23,34.27
2014-07-24,34.200001
2014-07-25,34.91
2014-07-28,35.220001
2014-07-29,35.150002
2014-07-30,35.650002
2014-07-31,35.59
2014-08-01,35.610001000000004
2014-08-04,36.18
2014-08-05,35.599998
2014-08-06,35.389998999999996
2014-08-07,34.610001000000004
2014-08-08,34.540001000000004
2014-08-11,35.709998999999996
2014-08-12,36.049999
2014-08-13,36.48
2014-08-14,36.580002
2014-08-15,36.77
2014-08-18,37.32
2014-08-19,37.290001000000004
2014-08-20,37.18
2014-08-21,37.080002
2014-08-22,36.84
2014-08-25,37.130001
2014-08-26,37.209998999999996
2014-08-27,37.029999
2014-08-28,36.450001
2014-08-29,37.07
2014-09-02,37.209998999999996
2014-09-03,37.169998
2014-09-04,36.98
2014-09-05,37.16
2014-09-08,36.669998
2014-09-09,35.919998
2014-09-10,36.139998999999996
2014-09-11,35.700001
2014-09-12,35.290001000000004
2014-09-15,34.900002
2014-09-16,35.349998
2014-09-17,35.189999
2014-09-18,35.419998
2014-09-19,35.310001
2014-09-22,34.290001000000004
2014-09-23,34.580002
2014-09-24,34.529999
2014-09-25,33.93
2014-09-26,33.900002
2014-09-29,33.639998999999996
2014-09-30,33.880001
2014-10-01,33.32
2014-10-02,34.02
2014-10-03,34.240002000000004
2014-10-06,34.419998
2014-10-07,34.119999
2014-10-08,35.0
2014-10-09,34.82
2014-10-10,34.040001000000004
2014-10-13,33.099998
2014-10-14,33.25
2014-10-15,33.549999
2014-10-16,33.029999
2014-10-17,33.02
2014-10-20,33.349998
2014-10-21,34.200001
2014-10-22,33.849998
2014-10-23,34.310001
2014-10-24,32.84
2014-10-27,33.799999
2014-10-28,34.73
2014-10-29,34.869999
2014-10-30,35.52
2014-10-31,36.139998999999996
2014-11-03,35.98
2014-11-04,35.02
2014-11-05,35.290001000000004
2014-11-06,34.990002000000004
2014-11-07,35.169998
2014-11-10,35.369999
2014-11-11,35.349998
2014-11-12,35.240002000000004
2014-11-13,35.580002
2014-11-14,35.75
2014-11-17,35.900002
2014-11-18,36.110001000000004
2014-11-19,36.799999
2014-11-20,36.669998
2014-11-21,37.110001000000004
2014-11-24,36.990002000000004
2014-11-25,36.689999
2014-11-26,37.080002
2014-11-28,37.349998
2014-12-01,36.610001000000004
2014-12-02,36.119999
2014-12-03,36.32
2014-12-04,36.130001
2014-12-05,36.419998
2014-12-08,36.360001000000004
2014-12-09,36.0
2014-12-10,33.950001
2014-12-11,33.549999
2014-12-12,32.669998
2014-12-15,32.0
2014-12-16,31.879998999999998
2014-12-17,32.490002000000004
2014-12-18,33.57
2014-12-19,33.5
2014-12-22,33.790001000000004
2014-12-23,34.0
2014-12-24,34.209998999999996
2014-12-26,34.040001000000004
2014-12-29,33.709998999999996
2014-12-30,33.66
2014-12-31,34.060001
2015-01-02,33.709998999999996
2015-01-05,32.849998
2015-01-06,32.740002000000004
2015-01-07,33.130001
2015-01-08,33.459998999999996
2015-01-09,33.580002
2015-01-12,32.490002000000004
2015-01-13,32.84
2015-01-14,32.360001000000004
2015-01-15,32.0
2015-01-16,32.259997999999996
2015-01-20,32.25
2015-01-21,32.889998999999996
2015-01-22,34.139998999999996
2015-01-23,33.689999
2015-01-26,34.169998
2015-01-27,33.919998
2015-01-28,33.279999
2015-01-29,33.360001000000004
2015-01-30,32.610001000000004
2015-02-02,33.279999
2015-02-03,33.610001000000004
2015-02-04,33.720001
2015-02-05,33.68
2015-02-06,32.93
2015-02-09,33.23
2015-02-10,33.669998
2015-02-11,33.0
2015-02-12,35.029999
2015-02-13,34.830002
2015-02-17,35.060001
2015-02-18,33.439999
2015-02-19,32.939999
2015-02-20,33.080002
2015-02-23,33.830002
2015-02-24,33.82
2015-02-25,33.599998
2015-02-26,33.900002
2015-02-27,34.119999
2015-03-02,34.080002
2015-03-03,34.720001
2015-03-04,34.459998999999996
2015-03-05,34.740002000000004
2015-03-06,34.560001
2015-03-09,34.150002
2015-03-10,33.91
2015-03-11,34.419998
2015-03-12,34.48
2015-03-13,34.290001000000004
2015-03-16,34.360001000000004
2015-03-17,34.23
2015-03-18,33.84
2015-03-19,33.939999
2015-03-20,34.34
2015-03-23,34.66
2015-03-24,34.48
2015-03-25,33.459998999999996
2015-03-26,33.009997999999996
2015-03-27,33.099998
2015-03-30,33.459998999999996
2015-03-31,33.009997999999996
2015-04-01,34.189999
2015-04-02,34.540001000000004
2015-04-06,35.099998
2015-04-07,35.009997999999996
2015-04-08,35.349998
2015-04-09,35.419998
2015-04-10,35.369999
2015-04-13,35.080002
2015-04-14,35.099998
2015-04-15,35.48
2015-04-16,35.470001
2015-04-17,34.400002
2015-04-20,34.419998
2015-04-21,34.950001
2015-04-22,35.240002000000004
2015-04-23,35.599998
2015-04-24,36.700001
2015-04-27,36.5
2015-04-28,36.799999
2015-04-29,36.669998
2015-04-30,36.41
2015-05-01,36.869999
2015-05-04,36.599998
2015-05-05,35.740002000000004
2015-05-06,35.5
2015-05-07,35.59
2015-05-08,36.52
2015-05-11,36.310001
2015-05-12,36.18
2015-05-13,36.18
2015-05-14,36.5
2015-05-15,36.830002
2015-05-18,36.73
2015-05-19,36.700001
2015-05-20,36.459998999999996
2015-05-21,36.200001
2015-05-22,37.330002
2015-05-26,37.209998999999996
2015-05-27,37.650002
2015-05-28,38.139998999999996
2015-05-29,37.849998
2015-06-01,38.130001
2015-06-02,38.73
2015-06-03,38.110001000000004
2015-06-04,37.290001000000004
2015-06-05,37.060001
2015-06-08,36.959998999999996
2015-06-09,37.110001000000004
2015-06-10,37.439999
2015-06-11,38.549999
2015-06-12,38.650002
2015-06-15,38.669998
2015-06-16,38.860001000000004
2015-06-17,38.810001
2015-06-18,38.540001000000004
2015-06-19,39.16
2015-06-22,39.25
2015-06-23,39.290001000000004
2015-06-24,39.470001
2015-06-25,39.709998999999996
2015-06-26,39.509997999999996
2015-06-29,38.360001000000004
2015-06-30,38.82
2015-07-01,38.450001
2015-07-02,39.09
2015-07-06,38.32
2015-07-07,36.540001000000004
2015-07-08,35.66
2015-07-09,35.360001000000004
2015-07-10,35.549999
2015-07-13,36.25
2015-07-14,36.080002
2015-07-15,36.240002000000004
2015-07-16,36.16
2015-07-17,35.810001
2015-07-20,35.490002000000004
2015-07-21,35.470001
2015-07-22,35.16
2015-07-23,35.18
2015-07-24,35.139998999999996
2015-07-27,34.209998999999996
2015-07-28,34.32
2015-07-29,34.43
2015-07-30,34.25
2015-07-31,34.860001000000004
2015-08-03,35.0
2015-08-04,35.009997999999996
2015-08-05,33.169998
2015-08-06,32.810001
2015-08-07,33.150002
2015-08-10,33.5
2015-08-11,32.599998
2015-08-12,32.52
2015-08-13,32.389998999999996
2015-08-14,32.209998999999996
2015-08-17,32.650002
2015-08-18,32.68
2015-08-19,32.029999
2015-08-20,30.879998999999998
2015-08-21,30.120001000000002
2015-08-24,28.799999
2015-08-25,28.9
2015-08-26,29.629998999999998
2015-08-27,30.16
2015-08-28,30.26
2015-08-31,30.559998999999998
2015-09-01,29.549999
2015-09-02,29.59
2015-09-03,29.639999
2015-09-04,28.799999
2015-09-08,29.219998999999998
2015-09-09,28.959999
2015-09-10,29.01
2015-09-11,28.780001000000002
2015-09-14,28.52
2015-09-15,28.870001000000002
2015-09-16,29.33
2015-09-17,29.129998999999998
2015-09-18,28.98
2015-09-21,28.99
2015-09-22,28.41
2015-09-23,27.68
2015-09-24,27.190001000000002
2015-09-25,27.01
2015-09-28,26.0
2015-09-29,25.709999
2015-09-30,26.02
2015-10-01,25.82
2015-10-02,26.049999
2015-10-05,26.309998999999998
2015-10-06,26.51
2015-10-07,26.940001000000002
2015-10-08,27.110001
2015-10-09,27.16
2015-10-12,26.790001
2015-10-13,26.559998999999998
2015-10-14,26.49
2015-10-15,26.92
2015-10-16,26.93
2015-10-19,26.790001
2015-10-20,26.940001000000002
2015-10-21,26.35
2015-10-22,26.82
2015-10-23,28.370001000000002
2015-10-26,27.98
2015-10-27,28.16
2015-10-28,29.09
2015-10-29,29.27
2015-10-30,29.139999
2015-11-02,29.68
2015-11-03,30.07
2015-11-04,29.690001000000002
2015-11-05,29.290001
2015-11-06,29.07
2015-11-09,28.700001
2015-11-10,28.74
2015-11-11,28.91
2015-11-12,28.360001
2015-11-13,27.879998999999998
2015-11-16,28.35
2015-11-17,28.280001000000002
2015-11-18,28.940001000000002
2015-11-19,28.969998999999998
2015-11-20,29.059998999999998
2015-11-23,29.299999
2015-11-24,29.18
2015-11-25,28.959999
2015-11-27,28.940001000000002
2015-11-30,28.200001
2015-12-01,29.120001000000002
2015-12-02,29.1
2015-12-03,28.530001000000002
2015-12-04,28.860001
2015-12-07,28.700001
2015-12-08,27.99
2015-12-09,28.110001
2015-12-10,28.0
2015-12-11,27.110001
2015-12-14,26.690001000000002
2015-12-15,27.57
2015-12-16,28.200001
2015-12-17,27.969998999999998
2015-12-18,27.780001000000002
2015-12-21,27.67
2015-12-22,28.02
2015-12-23,28.0
2015-12-24,27.99
2015-12-28,27.92
2015-12-29,28.07
2015-12-30,27.59
2015-12-31,27.209999
2016-01-04,26.77
2016-01-05,26.559998999999998
2016-01-06,25.860001
2016-01-07,25.4
2016-01-08,25.620001000000002
2016-01-11,25.959999
2016-01-12,27.049999
2016-01-13,26.92
2016-01-14,27.280001000000002
2016-01-15,26.030001000000002
2016-01-19,25.879998999999998
2016-01-20,25.23
2016-01-21,25.559998999999998
2016-01-22,26.5
2016-01-25,25.9
2016-01-26,26.48
2016-01-27,26.0
2016-01-28,25.690001000000002
2016-01-29,26.48
2016-02-01,27.190001000000002
2016-02-02,26.26
2016-02-03,26.309998999999998
2016-02-04,26.09
2016-02-05,24.68
2016-02-08,24.1
2016-02-09,23.51
2016-02-10,23.68
2016-02-11,23.6
2016-02-12,23.59
2016-02-16,24.16
2016-02-17,25.15
2016-02-18,24.84
2016-02-19,24.700001
2016-02-22,25.27
2016-02-23,24.76
2016-02-24,25.27
2016-02-25,25.530001000000002
2016-02-26,25.51
2016-02-29,25.700001
2016-03-01,26.559998999999998
2016-03-02,26.84
2016-03-03,26.58
2016-03-04,27.83
2016-03-07,28.27
2016-03-08,27.25
2016-03-09,26.92
2016-03-10,26.799999
2016-03-11,27.1
2016-03-14,27.040001
2016-03-15,26.459999
2016-03-16,26.75
2016-03-17,28.280001000000002
2016-03-18,28.23
2016-03-21,27.889999
2016-03-22,27.620001000000002
2016-03-23,27.860001
2016-03-24,27.68
2016-03-28,27.58
2016-03-29,28.15
2016-03-30,28.09
2016-03-31,27.459999
2016-04-01,27.48
2016-04-04,27.469998999999998
2016-04-05,26.610001
2016-04-06,26.549999
2016-04-07,25.99
2016-04-08,25.610001
2016-04-11,25.959999
2016-04-12,26.219998999999998
2016-04-13,26.389999
2016-04-14,26.379998999999998
2016-04-15,26.200001
2016-04-18,25.940001000000002
2016-04-19,26.299999
2016-04-20,26.42
2016-04-21,26.459999
2016-04-22,27.08
2016-04-25,26.629998999999998
2016-04-26,26.83
2016-04-27,27.030001000000002
2016-04-28,26.82
2016-04-29,29.23
2016-05-02,28.58
2016-05-03,28.280001000000002
2016-05-04,27.52
2016-05-05,27.799999
2016-05-06,27.6
2016-05-09,26.6
2016-05-10,26.98
2016-05-11,26.860001
2016-05-12,26.5
2016-05-13,26.33
2016-05-16,26.67
2016-05-17,26.35
2016-05-18,25.719998999999998
2016-05-19,25.629998999999998
2016-05-20,26.52
2016-05-23,26.59
2016-05-24,26.9
2016-05-25,27.09
2016-05-26,27.15
2016-05-27,27.24
2016-05-31,26.74
2016-06-01,26.959999
2016-06-02,26.709999
2016-06-03,26.49
2016-06-06,25.879998999999998
2016-06-07,26.200001
2016-06-08,26.4
2016-06-09,25.940001000000002
2016-06-10,25.09
2016-06-13,24.93
2016-06-14,24.389999
2016-06-15,24.469998999999998
2016-06-16,24.75
2016-06-17,25.09
2016-06-20,25.9
2016-06-21,25.799999
2016-06-22,26.129998999999998
2016-06-23,26.58
2016-06-24,25.1
2016-06-27,23.91
2016-06-28,24.57
2016-06-29,25.309998999999998
2016-06-30,26.040001
2016-07-01,26.440001000000002
2016-07-05,25.92
2016-07-06,25.059998999999998
2016-07-07,24.700001
2016-07-08,25.719998999999998
2016-07-11,26.030001000000002
2016-07-12,26.66
2016-07-13,26.639999
2016-07-14,26.93
2016-07-15,26.799999
2016-07-18,27.0
2016-07-19,27.1
2016-07-20,27.24
2016-07-21,26.690001000000002
2016-07-22,27.110001
2016-07-25,26.309998999999998
2016-07-26,26.5
2016-07-27,26.379998999999998
2016-07-28,26.200001
2016-07-29,26.57
2016-08-01,26.23
2016-08-02,26.16
2016-08-03,26.16
2016-08-04,26.41
2016-08-05,26.450001
2016-08-08,26.299999
2016-08-09,26.299999
2016-08-10,26.42
2016-08-11,27.129998999999998
2016-08-12,27.299999
2016-08-15,27.74
2016-08-16,27.43
2016-08-17,27.190001000000002
2016-08-18,27.23
2016-08-19,27.58
2016-08-22,27.629998999999998
2016-08-23,27.299999
2016-08-24,27.49
2016-08-25,27.75
2016-08-26,27.41
2016-08-29,27.5
2016-08-30,27.42
2016-08-31,27.33
2016-09-01,27.18
2016-09-02,27.67
2016-09-06,27.24
2016-09-07,27.209999
2016-09-08,26.809998999999998
2016-09-09,25.34
2016-09-12,25.389999
2016-09-13,24.9
2016-09-14,24.77
2016-09-15,24.57
2016-09-16,24.41
2016-09-19,24.41
2016-09-20,24.379998999999998
2016-09-21,24.77
2016-09-22,25.77
2016-09-23,25.709999
2016-09-26,25.34
2016-09-27,25.790001
2016-09-28,26.309998999999998
2016-09-29,25.73
2016-09-30,25.690001000000002
2016-10-03,26.17
2016-10-04,25.969998999999998
2016-10-05,26.219998999999998
2016-10-06,25.799999
2016-10-07,25.889999
2016-10-10,26.639999
2016-10-11,26.139999
2016-10-12,25.84
2016-10-13,25.32
2016-10-14,25.33
2016-10-17,25.440001000000002
2016-10-18,25.91
2016-10-19,26.290001
2016-10-20,26.02
2016-10-21,26.049999
2016-10-24,25.65
2016-10-25,25.73
2016-10-26,25.389999
2016-10-27,25.290001
2016-10-28,24.6
2016-10-31,24.530001000000002
2016-11-01,24.33
2016-11-02,24.02
2016-11-03,24.17
2016-11-04,24.23
2016-11-07,25.51
2016-11-08,25.5
2016-11-09,23.49
2016-11-10,22.51
2016-11-11,22.360001
2016-11-14,22.700001
2016-11-15,22.709999
2016-11-16,22.709999
2016-11-17,22.190001000000002
2016-11-18,21.290001
2016-11-21,21.35
2016-11-22,20.68
2016-11-23,20.370001000000002
2016-11-25,20.57
2016-11-28,20.629998999999998
2016-11-29,20.940001000000002
2016-11-30,20.77
2016-12-01,20.25
2016-12-02,20.0
2016-12-05,19.889999
2016-12-06,20.32
2016-12-07,20.700001
2016-12-08,20.65
2016-12-09,20.74
2016-12-12,20.700001
2016-12-13,20.74
2016-12-14,20.43
2016-12-15,20.549999
2016-12-16,20.24
2016-12-19,20.629998999999998
2016-12-20,20.91
2016-12-21,21.09
2016-12-22,20.879998999999998
2016-12-23,20.889999
2016-12-27,21.1
2016-12-28,21.15
2016-12-29,21.129998999999998
2016-12-30,20.889999
2017-01-03,21.469998999999998
2017-01-04,21.84
2017-01-05,21.58
2017-01-06,21.139999
2017-01-09,20.99
2017-01-10,20.02
2017-01-11,19.940001000000002
2017-01-12,19.940001000000002
2017-01-13,19.950001
2017-01-17,19.99
2017-01-18,20.120001000000002
2017-01-19,20.629998999999998
2017-01-20,20.870001000000002
2017-01-23,21.610001
2017-01-24,22.219998999999998
2017-01-25,22.74
2017-01-26,23.049999
2017-01-27,22.450001
2017-01-30,22.51
2017-01-31,22.4
2017-02-01,22.16
2017-02-02,22.1
2017-02-03,22.15
2017-02-06,22.280001000000002
2017-02-07,22.51
2017-02-08,22.709999
2017-02-09,22.870001000000002
2017-02-10,23.360001
2017-02-13,23.23
2017-02-14,22.83
2017-02-15,23.1
2017-02-16,23.02
2017-02-17,23.110001
2017-02-21,23.4
2017-02-22,23.32
2017-02-23,25.75
2017-02-24,26.440001000000002
2017-02-27,26.790001
2017-02-28,25.51
2017-03-01,25.77
2017-03-02,25.57
2017-03-03,25.84
2017-03-06,25.959999
2017-03-07,25.719998999999998
2017-03-08,25.58
2017-03-09,25.59
2017-03-10,25.469998999999998
2017-03-13,25.540001
2017-03-14,25.700001
2017-03-15,26.139999
2017-03-16,26.52
2017-03-17,26.41
2017-03-20,26.51
2017-03-21,26.09
