Date,PPG
2011-04-12,46.880001
2011-04-13,46.134997999999996
2011-04-14,46.244999
2011-04-15,46.325001
2011-04-18,45.695
2011-04-19,46.57
2011-04-20,47.27
2011-04-21,47.32
2011-04-25,46.715
2011-04-26,46.985001000000004
2011-04-27,46.799999
2011-04-28,47.07
2011-04-29,47.334998999999996
2011-05-02,47.064999
2011-05-03,46.049999
2011-05-04,45.195
2011-05-05,45.119999
2011-05-06,45.195
2011-05-09,45.639998999999996
2011-05-10,45.889998999999996
2011-05-11,44.994999
2011-05-12,44.855
2011-05-13,44.235001000000004
2011-05-16,44.310001
2011-05-17,43.709998999999996
2011-05-18,44.540001000000004
2011-05-19,44.465
2011-05-20,44.025002
2011-05-23,43.330002
2011-05-24,42.965
2011-05-25,43.665001000000004
2011-05-26,43.549999
2011-05-27,43.900002
2011-05-31,44.349998
2011-06-01,43.380001
2011-06-02,43.084998999999996
2011-06-03,42.465
2011-06-06,42.049999
2011-06-07,42.84
2011-06-08,42.224998
2011-06-09,42.630001
2011-06-10,42.055
2011-06-13,41.919998
2011-06-14,42.75
2011-06-15,41.985001000000004
2011-06-16,42.055
2011-06-17,42.375
2011-06-20,42.715
2011-06-21,43.865002000000004
2011-06-22,43.869999
2011-06-23,43.505001
2011-06-24,43.580002
2011-06-27,43.48
2011-06-28,44.23
2011-06-29,44.57
2011-06-30,45.395
2011-07-01,45.924999
2011-07-05,45.744999
2011-07-06,46.255001
2011-07-07,46.685001
2011-07-08,46.060001
2011-07-11,45.134997999999996
2011-07-12,44.924999
2011-07-13,44.965
2011-07-14,44.224998
2011-07-15,44.834998999999996
2011-07-18,44.355
2011-07-19,44.619999
2011-07-20,44.674999
2011-07-21,44.990002000000004
2011-07-22,44.470001
2011-07-25,44.275002
2011-07-26,43.294998
2011-07-27,42.5
2011-07-28,42.275002
2011-07-29,42.099998
2011-08-01,41.950001
2011-08-02,40.860001000000004
2011-08-03,41.32
2011-08-04,38.84
2011-08-05,38.939999
2011-08-08,36.474998
2011-08-09,38.654999
2011-08-10,36.529999
2011-08-11,37.455002
2011-08-12,37.529999
2011-08-15,38.310001
2011-08-16,37.599998
2011-08-17,37.650002
2011-08-18,35.205002
2011-08-19,34.439999
2011-08-22,34.470001
2011-08-23,35.57
2011-08-24,35.945
2011-08-25,35.540001000000004
2011-08-26,36.169998
2011-08-29,37.744999
2011-08-30,38.240002000000004
2011-08-31,38.294998
2011-09-01,37.514998999999996
2011-09-02,36.785
2011-09-06,36.599998
2011-09-07,37.505001
2011-09-08,37.419998
2011-09-09,36.549999
2011-09-12,36.560001
2011-09-13,37.345001
2011-09-14,38.0
2011-09-15,38.709998999999996
2011-09-16,39.32
2011-09-19,38.860001000000004
2011-09-20,38.759997999999996
2011-09-21,36.77
2011-09-22,35.049999
2011-09-23,34.41
2011-09-26,36.220001
2011-09-27,37.259997999999996
2011-09-28,35.75
2011-09-29,36.174999
2011-09-30,35.330002
2011-10-03,34.34
2011-10-04,35.334998999999996
2011-10-05,36.380001
2011-10-06,36.855
2011-10-07,36.740002000000004
2011-10-10,38.220001
2011-10-11,38.105
2011-10-12,38.880001
2011-10-13,38.834998999999996
2011-10-14,39.855
2011-10-17,38.919998
2011-10-18,40.365002000000004
2011-10-19,39.419998
2011-10-20,40.34
2011-10-21,41.84
2011-10-24,42.200001
2011-10-25,41.264998999999996
2011-10-26,42.43
2011-10-27,44.465
2011-10-28,44.685001
2011-10-31,43.205002
2011-11-01,42.299999
2011-11-02,43.349998
2011-11-03,44.330002
2011-11-04,44.255001
2011-11-07,44.450001
2011-11-08,44.689999
2011-11-09,42.709998999999996
2011-11-10,43.110001000000004
2011-11-11,44.055
2011-11-14,43.645
2011-11-15,43.674999
2011-11-16,42.465
2011-11-17,41.355
2011-11-18,41.799999
2011-11-21,40.915001000000004
2011-11-22,40.634997999999996
2011-11-23,39.785
2011-11-25,39.724998
2011-11-28,41.275002
2011-11-29,41.57
2011-11-30,43.875
2011-12-01,43.275002
2011-12-02,42.435001
2011-12-05,42.584998999999996
2011-12-06,42.720001
2011-12-07,42.334998999999996
2011-12-08,41.314999
2011-12-09,41.970001
2011-12-12,41.259997999999996
2011-12-13,40.68
2011-12-14,40.099998
2011-12-15,40.060001
2011-12-16,40.435001
2011-12-19,39.564999
2011-12-20,40.389998999999996
2011-12-21,41.080002
2011-12-22,41.18
2011-12-23,41.755001
2011-12-27,41.98
2011-12-28,41.395
2011-12-29,41.994999
2011-12-30,41.744999
2012-01-03,42.560001
2012-01-04,42.650002
2012-01-05,42.27
2012-01-06,42.380001
2012-01-09,42.165001000000004
2012-01-10,43.07
2012-01-11,43.299999
2012-01-12,44.0
2012-01-13,43.759997999999996
2012-01-17,44.02
2012-01-18,44.950001
2012-01-19,43.880001
2012-01-20,44.459998999999996
2012-01-23,44.165001000000004
2012-01-24,44.25
2012-01-25,44.709998999999996
2012-01-26,44.415001000000004
2012-01-27,44.529999
2012-01-30,44.735001000000004
2012-01-31,44.790001000000004
2012-02-01,45.43
2012-02-02,44.900002
2012-02-03,45.610001000000004
2012-02-06,45.439999
2012-02-07,45.634997999999996
2012-02-08,45.805
2012-02-09,46.014998999999996
2012-02-10,45.415001000000004
2012-02-13,45.540001000000004
2012-02-14,45.259997999999996
2012-02-15,44.970001
2012-02-16,45.700001
2012-02-17,46.060001
2012-02-21,45.985001000000004
2012-02-22,45.900002
2012-02-23,46.099998
2012-02-24,45.834998999999996
2012-02-27,46.470001
2012-02-28,46.465
2012-02-29,45.625
2012-03-01,46.330002
2012-03-02,46.25
2012-03-05,45.810001
2012-03-06,45.205002
2012-03-07,45.275002
2012-03-08,46.470001
2012-03-09,46.384997999999996
2012-03-12,46.544998
2012-03-13,47.154999
2012-03-14,46.84
2012-03-15,46.82
2012-03-16,46.794998
2012-03-19,47.23
2012-03-20,46.965
2012-03-21,47.07
2012-03-22,46.48
2012-03-23,46.825001
2012-03-26,47.705002
2012-03-27,47.869999
2012-03-28,47.389998999999996
2012-03-29,47.845001
2012-03-30,47.900002
2012-04-02,48.84
2012-04-03,47.84
2012-04-04,46.959998999999996
2012-04-05,48.145
2012-04-09,47.125
2012-04-10,46.044998
2012-04-11,47.27
2012-04-12,48.415001000000004
2012-04-13,47.860001000000004
2012-04-16,48.450001
2012-04-17,49.169998
2012-04-18,49.235001000000004
2012-04-19,50.5
2012-04-20,50.645
2012-04-23,50.505001
2012-04-24,51.0
2012-04-25,52.084998999999996
2012-04-26,52.610001000000004
2012-04-27,52.830002
2012-04-30,52.619999
2012-05-01,53.52
2012-05-02,53.595001
2012-05-03,53.599998
2012-05-04,52.834998999999996
2012-05-07,53.450001
2012-05-08,53.255001
2012-05-09,52.970001
2012-05-10,52.865002000000004
2012-05-11,52.595001
2012-05-14,51.560001
2012-05-15,51.09
2012-05-16,50.875
2012-05-17,49.424999
2012-05-18,48.779999
2012-05-21,49.77
2012-05-22,49.630001
2012-05-23,50.400002
2012-05-24,52.099998
2012-05-25,51.59
2012-05-29,52.549999
2012-05-30,51.130001
2012-05-31,51.720001
2012-06-01,49.48
2012-06-04,48.884997999999996
2012-06-05,49.494999
2012-06-06,50.904999
2012-06-07,51.290001000000004
2012-06-08,51.84
2012-06-11,50.98
2012-06-12,52.075001
2012-06-13,50.955002
2012-06-14,50.880001
2012-06-15,52.07
2012-06-18,52.389998999999996
2012-06-19,53.09
2012-06-20,53.02
2012-06-21,51.209998999999996
2012-06-22,52.095001
2012-06-25,50.665001000000004
2012-06-26,51.419998
2012-06-27,51.740002000000004
2012-06-28,51.75
2012-06-29,53.060001
2012-07-02,52.349998
2012-07-03,52.439999
2012-07-05,52.744999
2012-07-06,52.785
2012-07-09,51.685001
2012-07-10,51.07
2012-07-11,50.439999
2012-07-12,50.330002
2012-07-13,51.669998
2012-07-16,51.064999
2012-07-17,52.064999
2012-07-18,52.095001
2012-07-19,55.98
2012-07-20,56.924999
2012-07-23,55.375
2012-07-24,54.279999
2012-07-25,53.744999
2012-07-26,54.115002000000004
2012-07-27,55.209998999999996
2012-07-30,55.494999
2012-07-31,54.73
2012-08-01,54.029999
2012-08-02,53.82
2012-08-03,54.599998
2012-08-06,54.950001
2012-08-07,55.759997999999996
2012-08-08,55.555
2012-08-09,55.685001
2012-08-10,55.41
2012-08-13,55.07
2012-08-14,54.240002000000004
2012-08-15,54.715
2012-08-16,55.02
2012-08-17,55.125
2012-08-20,54.580002
2012-08-21,53.735001000000004
2012-08-22,55.525002
2012-08-23,54.494999
2012-08-24,54.575001
2012-08-27,54.689999
2012-08-28,54.445
2012-08-29,54.855
2012-08-30,54.244999
2012-08-31,55.009997999999996
2012-09-04,54.084998999999996
2012-09-05,54.384997999999996
2012-09-06,56.5
2012-09-07,56.57
2012-09-10,57.895
2012-09-11,57.935001
2012-09-12,57.884997999999996
2012-09-13,59.290001000000004
2012-09-14,59.419998
2012-09-17,59.25
2012-09-18,58.724998
2012-09-19,58.619999
2012-09-20,59.185001
2012-09-21,58.794998
2012-09-24,58.404999
2012-09-25,57.514998999999996
2012-09-26,57.299999
2012-09-27,57.615002000000004
2012-09-28,57.419998
2012-10-01,57.775002
2012-10-02,57.314999
2012-10-03,58.305
2012-10-04,58.509997999999996
2012-10-05,58.970001
2012-10-08,58.860001000000004
2012-10-09,57.855
2012-10-10,57.68
2012-10-11,57.73
2012-10-12,57.115002000000004
2012-10-15,58.07
2012-10-16,58.91
2012-10-17,59.485001000000004
2012-10-18,59.544998
2012-10-19,58.865002000000004
2012-10-22,58.849998
2012-10-23,57.77
2012-10-24,58.584998999999996
2012-10-25,58.009997999999996
2012-10-26,58.060001
2012-10-31,58.540001000000004
2012-11-01,60.900002
2012-11-02,59.959998999999996
2012-11-05,60.889998999999996
2012-11-06,61.595001
2012-11-07,60.32
2012-11-08,58.805
2012-11-09,58.689999
2012-11-12,58.735001000000004
2012-11-13,58.724998
2012-11-14,58.154999
2012-11-15,57.625
2012-11-16,57.810001
2012-11-19,60.025002
2012-11-20,60.775002
2012-11-21,60.875
2012-11-23,61.685001
2012-11-26,61.505001
2012-11-27,61.195
2012-11-28,60.950001
2012-11-29,61.32
2012-11-30,62.134997999999996
2012-12-03,60.470001
2012-12-04,60.154999
2012-12-05,59.73
2012-12-06,61.605
2012-12-07,60.685001
2012-12-10,61.919998
2012-12-11,62.52
2012-12-12,62.275002
2012-12-13,62.605
2012-12-14,64.964996
2012-12-17,65.099998
2012-12-18,66.235001
2012-12-19,65.605003
2012-12-20,67.195
2012-12-21,66.629997
2012-12-24,67.620003
2012-12-26,67.370003
2012-12-27,66.559998
2012-12-28,66.349998
2012-12-31,67.675003
2013-01-02,69.275002
2013-01-03,68.875
2013-01-04,69.735001
2013-01-07,69.129997
2013-01-08,70.114998
2013-01-09,70.699997
2013-01-10,70.885002
2013-01-11,71.050003
2013-01-14,70.514999
2013-01-15,70.07
2013-01-16,69.565002
2013-01-17,70.989998
2013-01-18,71.364998
2013-01-22,71.385002
2013-01-23,71.70500200000001
2013-01-24,71.989998
2013-01-25,72.105003
2013-01-28,70.0
2013-01-29,70.529999
2013-01-30,70.114998
2013-01-31,68.934998
2013-02-01,70.279999
2013-02-04,69.470001
2013-02-05,69.184998
2013-02-06,69.165001
2013-02-07,68.985001
2013-02-08,69.440002
2013-02-11,69.675003
2013-02-12,68.224998
2013-02-13,69.555
2013-02-14,69.5
2013-02-15,69.695
2013-02-19,67.855003
2013-02-20,65.754997
2013-02-21,65.040001
2013-02-22,66.160004
2013-02-25,65.150002
2013-02-26,66.339996
2013-02-27,67.33000200000001
2013-02-28,67.33000200000001
2013-03-01,67.404999
2013-03-04,67.79499799999999
2013-03-05,68.110001
2013-03-06,67.724998
2013-03-07,67.735001
2013-03-08,68.66999799999999
2013-03-11,68.889999
2013-03-12,69.57
2013-03-13,70.760002
2013-03-14,71.114998
2013-03-15,70.650002
2013-03-18,70.550003
2013-03-19,70.434998
2013-03-20,70.504997
2013-03-21,68.644997
2013-03-22,67.985001
2013-03-25,66.945
2013-03-26,67.019997
2013-03-27,66.709999
2013-03-28,66.970001
2013-04-01,67.08000200000001
2013-04-02,66.845001
2013-04-03,66.360001
2013-04-04,66.949997
2013-04-05,65.864998
2013-04-08,65.724998
2013-04-09,66.324997
2013-04-10,67.33000200000001
2013-04-11,68.805
2013-04-12,68.125
2013-04-15,65.720001
2013-04-16,67.275002
2013-04-17,66.199997
2013-04-18,70.324997
2013-04-19,70.79499799999999
2013-04-22,71.775002
2013-04-23,72.400002
2013-04-24,72.489998
2013-04-25,73.45500200000001
2013-04-26,72.464996
2013-04-29,73.510002
2013-04-30,73.57
2013-05-01,72.599998
2013-05-02,74.239998
2013-05-03,76.139999
2013-05-06,75.879997
2013-05-07,76.610001
2013-05-08,77.57
2013-05-09,76.959999
2013-05-10,77.065002
2013-05-13,76.605003
2013-05-14,78.404999
2013-05-15,78.235001
2013-05-16,77.775002
2013-05-17,79.41999799999999
2013-05-20,78.529999
2013-05-21,79.470001
2013-05-22,78.775002
2013-05-23,78.43
2013-05-24,78.415001
2013-05-28,78.665001
2013-05-29,78.550003
2013-05-30,78.154999
2013-05-31,76.805
2013-06-03,77.57
2013-06-04,76.779999
2013-06-05,74.995003
2013-06-06,75.635002
2013-06-07,77.459999
2013-06-10,77.135002
2013-06-11,75.949997
2013-06-12,75.474998
2013-06-13,77.635002
2013-06-14,76.915001
2013-06-17,78.055
2013-06-18,78.285004
2013-06-19,77.084999
2013-06-20,75.040001
2013-06-21,74.449997
2013-06-24,73.339996
2013-06-25,73.915001
2013-06-26,74.5
2013-06-27,74.514999
2013-06-28,73.20500200000001
2013-07-01,74.220001
2013-07-02,74.540001
2013-07-03,74.79499799999999
2013-07-05,76.209999
2013-07-08,76.614998
2013-07-09,78.264999
2013-07-10,78.019997
2013-07-11,79.014999
2013-07-12,78.864998
2013-07-15,78.495003
2013-07-16,77.41999799999999
2013-07-17,78.43
2013-07-18,80.0
2013-07-19,79.58000200000001
2013-07-22,79.864998
2013-07-23,79.565002
2013-07-24,78.540001
2013-07-25,79.364998
2013-07-26,78.555
2013-07-29,80.584999
2013-07-30,80.525002
2013-07-31,80.220001
2013-08-01,81.379997
2013-08-02,81.18
2013-08-05,80.945
2013-08-06,80.709999
2013-08-07,80.54499799999999
2013-08-08,80.915001
2013-08-09,80.845001
2013-08-12,80.66999799999999
2013-08-13,81.379997
2013-08-14,81.184998
2013-08-15,79.385002
2013-08-16,79.29499799999999
2013-08-19,78.404999
2013-08-20,79.485001
2013-08-21,79.555
2013-08-22,80.074997
2013-08-23,81.120003
2013-08-26,80.135002
2013-08-27,78.879997
2013-08-28,77.879997
2013-08-29,78.095001
2013-08-30,78.105003
2013-09-03,78.605003
2013-09-04,79.470001
2013-09-05,80.285004
2013-09-06,79.625
2013-09-09,80.82
2013-09-10,81.855003
2013-09-11,82.209999
2013-09-12,81.434998
2013-09-13,81.220001
2013-09-16,82.599998
2013-09-17,82.68
2013-09-18,83.904999
2013-09-19,83.995003
2013-09-20,83.139999
2013-09-23,81.709999
2013-09-24,81.735001
2013-09-25,82.32
2013-09-26,83.324997
2013-09-27,82.635002
2013-09-30,83.529999
2013-10-01,83.404999
2013-10-02,83.32
2013-10-03,83.245003
2013-10-04,85.449997
2013-10-07,83.95500200000001
2013-10-08,81.404999
2013-10-09,81.239998
2013-10-10,82.364998
2013-10-11,83.375
2013-10-14,83.065002
2013-10-15,82.739998
2013-10-16,83.110001
2013-10-17,87.235001
2013-10-18,87.885002
2013-10-21,88.305
2013-10-22,90.059998
2013-10-23,89.224998
2013-10-24,89.730003
2013-10-25,90.959999
2013-10-28,90.445
2013-10-29,92.754997
2013-10-30,90.83000200000001
2013-10-31,91.290001
2013-11-01,91.375
2013-11-04,91.730003
2013-11-05,91.660004
2013-11-06,91.400002
2013-11-07,89.82
2013-11-08,90.785004
2013-11-11,91.08000200000001
2013-11-12,91.254997
2013-11-13,92.309998
2013-11-14,92.790001
2013-11-15,92.449997
2013-11-18,92.324997
2013-11-19,92.379997
2013-11-20,91.099998
2013-11-21,91.660004
2013-11-22,91.889999
2013-11-25,92.095001
2013-11-26,92.565002
2013-11-27,92.269997
2013-11-29,92.029999
2013-12-02,91.83000200000001
2013-12-03,90.83000200000001
2013-12-04,91.474998
2013-12-05,90.889999
2013-12-06,93.91999799999999
2013-12-09,93.355003
2013-12-10,93.675003
2013-12-11,91.175003
2013-12-12,91.959999
2013-12-13,91.45500200000001
2013-12-16,91.199997
2013-12-17,91.805
2013-12-18,92.614998
2013-12-19,92.650002
2013-12-20,93.309998
2013-12-23,92.75
2013-12-24,93.790001
2013-12-26,94.040001
2013-12-27,93.889999
2013-12-30,94.235001
2013-12-31,94.83000200000001
2014-01-02,94.470001
2014-01-03,94.70500200000001
2014-01-06,93.760002
2014-01-07,94.139999
2014-01-08,94.735001
2014-01-09,95.065002
2014-01-10,95.290001
2014-01-13,93.879997
2014-01-14,95.445
2014-01-15,95.349998
2014-01-16,93.834999
2014-01-17,94.739998
2014-01-21,95.0
2014-01-22,93.58000200000001
2014-01-23,93.445
2014-01-24,90.800003
2014-01-27,91.595001
2014-01-28,91.214996
2014-01-29,91.599998
2014-01-30,92.334999
2014-01-31,91.18
2014-02-03,88.434998
2014-02-04,88.620003
2014-02-05,88.610001
2014-02-06,89.459999
2014-02-07,91.269997
2014-02-10,91.964996
2014-02-11,92.58000200000001
2014-02-12,92.879997
2014-02-13,93.614998
2014-02-14,94.449997
2014-02-18,93.29499799999999
2014-02-19,93.529999
2014-02-20,94.375
2014-02-21,94.934998
2014-02-24,94.260002
2014-02-25,95.385002
2014-02-26,96.565002
2014-02-27,96.845001
2014-02-28,98.910004
2014-03-03,98.529999
2014-03-04,100.095001
2014-03-05,99.769997
2014-03-06,100.07
2014-03-07,100.035004
2014-03-10,100.150002
2014-03-11,98.754997
2014-03-12,98.605003
2014-03-13,97.45500200000001
2014-03-14,97.290001
2014-03-17,97.980003
2014-03-18,98.980003
2014-03-19,97.58000200000001
2014-03-20,97.370003
2014-03-21,97.559998
2014-03-24,96.605003
2014-03-25,96.434998
2014-03-26,95.20500200000001
2014-03-27,94.764999
2014-03-28,95.404999
2014-03-31,96.730003
2014-04-01,98.32
2014-04-02,98.629997
2014-04-03,98.684998
2014-04-04,98.879997
2014-04-07,96.535004
2014-04-08,96.25
2014-04-09,97.845001
2014-04-10,94.980003
2014-04-11,93.910004
2014-04-14,94.279999
2014-04-15,94.264999
2014-04-16,95.815002
2014-04-17,99.730003
2014-04-21,98.269997
2014-04-22,98.18
2014-04-23,98.150002
2014-04-24,97.254997
2014-04-25,96.489998
2014-04-28,95.735001
2014-04-29,96.5
2014-04-30,96.809998
2014-05-01,96.32
2014-05-02,97.589996
2014-05-05,97.945
2014-05-06,97.735001
2014-05-07,99.370003
2014-05-08,98.139999
2014-05-09,98.309998
2014-05-12,99.70500200000001
2014-05-13,98.864998
2014-05-14,98.279999
2014-05-15,97.315002
2014-05-16,97.68
2014-05-19,98.019997
2014-05-20,97.845001
2014-05-21,98.584999
2014-05-22,98.175003
2014-05-23,99.43
2014-05-27,99.059998
2014-05-28,100.125
2014-05-29,100.5
2014-05-30,100.805
2014-06-02,101.165001
2014-06-03,100.860001
2014-06-04,101.93
2014-06-05,101.574997
2014-06-06,102.464996
2014-06-09,102.555
2014-06-10,102.900002
2014-06-11,102.800003
2014-06-12,101.790001
2014-06-13,102.135002
2014-06-16,101.510002
2014-06-17,101.254997
2014-06-18,101.79499799999999
2014-06-19,101.610001
2014-06-20,102.285004
2014-06-23,102.184998
2014-06-24,101.514999
2014-06-25,102.235001
2014-06-26,101.290001
2014-06-27,102.025002
2014-06-30,105.074997
2014-07-01,104.43
2014-07-02,104.154999
2014-07-03,105.08000200000001
2014-07-07,104.190002
2014-07-08,103.400002
2014-07-09,103.910004
2014-07-10,103.695
2014-07-11,104.014999
2014-07-14,103.995003
2014-07-15,102.779999
2014-07-16,102.894997
2014-07-17,103.849998
2014-07-18,104.775002
2014-07-21,104.375
2014-07-22,105.055
2014-07-23,105.154999
2014-07-24,105.010002
2014-07-25,104.434998
2014-07-28,104.334999
2014-07-29,102.495003
2014-07-30,102.214996
2014-07-31,99.18
2014-08-01,99.195
2014-08-04,100.309998
2014-08-05,99.105003
2014-08-06,99.445
2014-08-07,98.660004
2014-08-08,100.110001
2014-08-11,99.589996
2014-08-12,99.764999
2014-08-13,101.004997
2014-08-14,100.785004
2014-08-15,101.135002
2014-08-18,101.885002
2014-08-19,102.315002
2014-08-20,102.040001
2014-08-21,102.540001
2014-08-22,102.275002
2014-08-25,103.114998
2014-08-26,103.230003
2014-08-27,102.620003
2014-08-28,102.720001
2014-08-29,102.93
2014-09-02,102.595001
2014-09-03,101.764999
2014-09-04,101.809998
2014-09-05,101.980003
2014-09-08,101.959999
2014-09-09,100.730003
2014-09-10,101.230003
2014-09-11,100.709999
2014-09-12,99.839996
2014-09-15,99.855003
2014-09-16,100.260002
2014-09-17,100.915001
2014-09-18,101.58000200000001
2014-09-19,101.404999
2014-09-22,99.839996
2014-09-23,99.139999
2014-09-24,100.269997
2014-09-25,98.70500200000001
2014-09-26,99.224998
2014-09-29,99.730003
2014-09-30,98.370003
2014-10-01,95.584999
2014-10-02,95.584999
2014-10-03,95.925003
2014-10-06,95.635002
2014-10-07,93.209999
2014-10-08,94.764999
2014-10-09,93.014999
2014-10-10,91.775002
2014-10-13,88.29499799999999
2014-10-14,88.790001
2014-10-15,90.25
2014-10-16,90.915001
2014-10-17,93.625
2014-10-20,95.589996
2014-10-21,98.019997
2014-10-22,96.855003
2014-10-23,97.449997
2014-10-24,97.925003
2014-10-27,96.300003
2014-10-28,97.695
2014-10-29,96.025002
2014-10-30,96.175003
2014-10-31,101.845001
2014-11-03,100.184998
2014-11-04,99.235001
2014-11-05,102.625
2014-11-06,103.04499799999999
2014-11-07,103.449997
2014-11-10,103.135002
2014-11-11,102.629997
2014-11-12,101.949997
2014-11-13,102.614998
2014-11-14,101.949997
2014-11-17,102.665001
2014-11-18,104.25
2014-11-19,105.33000200000001
2014-11-20,106.33000200000001
2014-11-21,107.675003
2014-11-24,107.785004
2014-11-25,107.699997
2014-11-26,108.474998
2014-11-28,109.410004
2014-12-01,109.934998
2014-12-02,109.565002
2014-12-03,111.629997
2014-12-04,111.855003
2014-12-05,111.425003
2014-12-08,111.41999799999999
2014-12-09,112.845001
2014-12-10,110.425003
2014-12-11,111.300003
2014-12-12,109.910004
2014-12-15,109.055
2014-12-16,108.33000200000001
2014-12-17,111.129997
2014-12-18,113.504997
2014-12-19,113.949997
2014-12-22,114.800003
2014-12-23,115.535004
2014-12-24,115.559998
2014-12-26,115.79499799999999
2014-12-29,116.230003
2014-12-30,115.83000200000001
2014-12-31,115.574997
2015-01-02,114.699997
2015-01-05,111.739998
2015-01-06,111.464996
2015-01-07,111.959999
2015-01-08,114.940002
2015-01-09,113.485001
2015-01-12,113.125
2015-01-13,113.495003
2015-01-14,113.485001
2015-01-15,113.099998
2015-01-16,115.190002
2015-01-20,114.08000200000001
2015-01-21,114.014999
2015-01-22,115.675003
2015-01-23,113.904999
2015-01-26,113.910004
2015-01-27,112.980003
2015-01-28,110.870003
2015-01-29,112.855003
2015-01-30,111.440002
2015-02-02,111.864998
2015-02-03,113.449997
2015-02-04,113.724998
2015-02-05,115.184998
2015-02-06,115.43
2015-02-09,113.410004
2015-02-10,114.120003
2015-02-11,114.110001
2015-02-12,116.514999
2015-02-13,118.385002
2015-02-17,117.925003
2015-02-18,118.120003
2015-02-19,117.75
2015-02-20,118.32
2015-02-23,118.245003
2015-02-24,118.385002
2015-02-25,117.834999
2015-02-26,117.91999799999999
2015-02-27,117.690002
2015-03-02,118.849998
2015-03-03,117.269997
2015-03-04,117.66999799999999
2015-03-05,117.724998
2015-03-06,115.985001
2015-03-09,116.144997
2015-03-10,113.834999
2015-03-11,112.589996
2015-03-12,114.849998
2015-03-13,113.95500200000001
2015-03-16,115.040001
2015-03-17,113.629997
2015-03-18,114.82
2015-03-19,113.084999
2015-03-20,114.529999
2015-03-23,113.214996
2015-03-24,112.745003
2015-03-25,111.230003
2015-03-26,110.650002
2015-03-27,111.480003
2015-03-30,112.245003
2015-03-31,112.769997
2015-04-01,112.230003
2015-04-02,111.790001
2015-04-06,112.110001
2015-04-07,112.449997
2015-04-08,113.065002
2015-04-09,114.16999799999999
2015-04-10,114.75
2015-04-13,114.79499799999999
2015-04-14,113.980003
2015-04-15,113.635002
2015-04-16,113.375
2015-04-17,113.305
2015-04-20,113.839996
2015-04-21,113.525002
2015-04-22,113.199997
2015-04-23,112.940002
2015-04-24,111.654999
2015-04-27,110.425003
2015-04-28,110.379997
2015-04-29,111.084999
2015-04-30,110.779999
2015-05-01,112.275002
2015-05-04,112.514999
2015-05-05,110.790001
2015-05-06,111.025002
2015-05-07,112.45500200000001
2015-05-08,114.525002
2015-05-11,113.665001
2015-05-12,112.245003
2015-05-13,112.699997
2015-05-14,114.400002
2015-05-15,115.849998
2015-05-18,115.464996
2015-05-19,114.995003
2015-05-20,114.464996
2015-05-21,114.614998
2015-05-22,114.595001
2015-05-26,113.360001
2015-05-27,114.57
2015-05-28,114.910004
2015-05-29,114.445
2015-06-01,114.514999
2015-06-02,114.125
2015-06-03,114.995003
2015-06-04,114.385002
2015-06-05,114.315002
2015-06-08,114.050003
2015-06-09,114.625
2015-06-10,115.940002
2015-06-11,116.995003
2015-06-12,116.625
2015-06-15,115.43
2015-06-16,116.0
2015-06-17,116.66999799999999
2015-06-18,117.809998
2015-06-19,117.300003
2015-06-22,118.16999799999999
2015-06-23,118.290001
2015-06-24,117.970001
2015-06-25,117.739998
2015-06-26,118.010002
2015-06-29,114.980003
2015-06-30,114.720001
2015-07-01,116.5
2015-07-02,115.910004
2015-07-06,115.099998
2015-07-07,115.059998
2015-07-08,113.099998
2015-07-09,112.639999
2015-07-10,114.900002
2015-07-13,116.529999
2015-07-14,117.610001
2015-07-15,116.980003
2015-07-16,111.82
2015-07-17,111.800003
2015-07-20,110.849998
2015-07-21,108.209999
2015-07-22,108.089996
2015-07-23,105.629997
2015-07-24,103.25
2015-07-27,102.389999
2015-07-28,106.91999799999999
2015-07-29,108.57
2015-07-30,108.519997
2015-07-31,108.379997
2015-08-03,107.870003
2015-08-04,106.540001
2015-08-05,106.589996
2015-08-06,105.209999
2015-08-07,103.91999799999999
2015-08-10,106.610001
2015-08-11,104.410004
2015-08-12,104.029999
2015-08-13,103.519997
2015-08-14,104.699997
2015-08-17,104.260002
2015-08-18,104.57
2015-08-19,102.5
2015-08-20,99.870003
2015-08-21,97.209999
2015-08-24,92.260002
2015-08-25,91.050003
2015-08-26,93.099998
2015-08-27,95.190002
2015-08-28,96.110001
2015-08-31,95.290001
2015-09-01,91.349998
2015-09-02,93.529999
2015-09-03,93.980003
2015-09-04,93.309998
2015-09-08,96.400002
2015-09-09,96.099998
2015-09-10,96.639999
2015-09-11,96.720001
2015-09-14,94.160004
2015-09-15,94.279999
2015-09-16,95.07
2015-09-17,94.459999
2015-09-18,93.190002
2015-09-21,93.449997
2015-09-22,91.620003
2015-09-23,89.940002
2015-09-24,88.110001
2015-09-25,88.339996
2015-09-28,84.510002
2015-09-29,85.949997
2015-09-30,87.690002
2015-10-01,90.129997
2015-10-02,92.660004
2015-10-05,94.589996
2015-10-06,93.400002
2015-10-07,94.309998
2015-10-08,95.769997
2015-10-09,95.970001
2015-10-12,97.339996
2015-10-13,97.18
2015-10-14,97.32
2015-10-15,99.260002
2015-10-16,100.739998
2015-10-19,101.18
2015-10-20,101.379997
2015-10-21,100.639999
2015-10-22,103.620003
2015-10-23,103.989998
2015-10-26,103.93
2015-10-27,102.93
2015-10-28,104.33000200000001
2015-10-29,104.279999
2015-10-30,104.260002
