Date,SRCL
2006-01-13,28.85
2006-01-17,28.735001
2006-01-18,28.700001
2006-01-19,28.905001000000002
2006-01-20,28.860001
2006-01-23,28.795
2006-01-24,29.16
2006-01-25,29.155001000000002
2006-01-26,29.055
2006-01-27,29.33
2006-01-30,29.344998999999998
2006-01-31,29.885
2006-02-01,29.93
2006-02-02,29.285
2006-02-03,29.540001
2006-02-06,29.924999
2006-02-07,29.955
2006-02-08,29.475
2006-02-09,29.315001000000002
2006-02-10,29.200001
2006-02-13,29.15
2006-02-14,29.434998999999998
2006-02-15,29.985001
2006-02-16,30.58
2006-02-17,30.459999
2006-02-21,30.155001000000002
2006-02-22,30.264999
2006-02-23,30.135
2006-02-24,30.23
2006-02-27,30.24
2006-02-28,30.225
2006-03-01,30.23
2006-03-02,30.245001000000002
2006-03-03,31.155001000000002
2006-03-06,31.639999
2006-03-07,31.700001
2006-03-08,32.029999
2006-03-09,32.115002000000004
2006-03-10,32.619999
2006-03-13,32.68
2006-03-14,32.360001000000004
2006-03-15,32.494999
2006-03-16,33.055
2006-03-17,33.605
2006-03-20,33.275002
2006-03-21,32.98
2006-03-22,33.040001000000004
2006-03-23,33.040001000000004
2006-03-24,32.965
2006-03-27,32.830002
2006-03-28,32.974998
2006-03-29,33.02
2006-03-30,33.525002
2006-03-31,33.810001
2006-04-03,33.904999
2006-04-04,34.395
2006-04-05,34.400002
2006-04-06,34.5
2006-04-07,33.689999
2006-04-10,33.389998999999996
2006-04-11,33.154999
2006-04-12,33.134997999999996
2006-04-13,32.955002
2006-04-17,32.5
2006-04-18,32.5
2006-04-19,32.5
2006-04-20,32.5
2006-04-21,32.404999
2006-04-24,32.455002
2006-04-25,32.860001000000004
2006-04-26,32.955002
2006-04-27,33.075001
2006-04-28,32.919998
2006-05-01,32.529999
2006-05-02,32.494999
2006-05-03,32.875
2006-05-04,33.445
2006-05-05,33.474998
2006-05-08,33.235001000000004
2006-05-09,32.544998
2006-05-10,31.860001
2006-05-11,31.555
2006-05-12,30.745001000000002
2006-05-15,30.65
2006-05-16,30.705
2006-05-17,31.25
2006-05-18,32.099998
2006-05-19,32.540001000000004
2006-05-22,32.849998
2006-05-23,32.349998
2006-05-24,31.99
2006-05-25,32.014998999999996
2006-05-26,32.439999
2006-05-30,32.41
2006-05-31,33.334998999999996
2006-06-01,33.5
2006-06-02,34.084998999999996
2006-06-05,33.130001
2006-06-06,33.605
2006-06-07,33.48
2006-06-08,33.125
2006-06-09,33.345001
2006-06-12,32.935001
2006-06-13,32.740002000000004
2006-06-14,31.959999
2006-06-15,32.220001
2006-06-16,32.220001
2006-06-19,31.379998999999998
2006-06-20,31.25
2006-06-21,31.504998999999998
2006-06-22,31.360001
2006-06-23,31.940001000000002
2006-06-26,32.205002
2006-06-27,31.355
2006-06-28,31.485001
2006-06-29,32.435001
2006-06-30,32.549999
2006-07-03,33.220001
2006-07-05,33.119999
2006-07-06,33.639998999999996
2006-07-07,33.759997999999996
2006-07-10,33.575001
2006-07-11,32.415001000000004
2006-07-12,32.240002000000004
2006-07-13,31.58
2006-07-14,31.4
2006-07-17,31.115
2006-07-18,31.155001000000002
2006-07-19,31.99
2006-07-20,31.530001000000002
2006-07-21,31.209999
2006-07-24,31.725
2006-07-25,32.154999
2006-07-26,31.725
2006-07-27,30.535
2006-07-28,33.720001
2006-07-31,33.59
2006-08-01,33.040001000000004
2006-08-02,33.369999
2006-08-03,33.200001
2006-08-04,33.34
2006-08-07,32.794998
2006-08-08,32.860001000000004
2006-08-09,32.040001000000004
2006-08-10,32.535
2006-08-11,32.185001
2006-08-14,32.125
2006-08-15,33.450001
2006-08-16,33.845001
2006-08-17,33.700001
2006-08-18,33.59
2006-08-21,33.349998
2006-08-22,33.035
2006-08-23,32.744999
2006-08-24,32.68
2006-08-25,32.665001000000004
2006-08-28,33.34
2006-08-29,33.185001
2006-08-30,33.48
2006-08-31,33.345001
2006-09-01,33.279999
2006-09-05,33.044998
2006-09-06,32.689999
2006-09-07,32.514998999999996
2006-09-08,32.650002
2006-09-11,32.695
2006-09-12,33.220001
2006-09-13,33.779999
2006-09-14,33.834998999999996
2006-09-15,33.875
2006-09-18,33.369999
2006-09-19,33.715
2006-09-20,34.195
2006-09-21,34.299999
2006-09-22,34.0
2006-09-25,34.02
2006-09-26,34.09
2006-09-27,34.544998
2006-09-28,34.68
2006-09-29,34.895
2006-10-02,34.485001000000004
2006-10-03,33.970001
2006-10-04,34.240002000000004
2006-10-05,34.764998999999996
2006-10-06,34.605
2006-10-09,34.080002
2006-10-10,33.935001
2006-10-11,33.849998
2006-10-12,34.169998
2006-10-13,33.939999
2006-10-16,34.099998
2006-10-17,34.110001000000004
2006-10-18,33.994999
2006-10-19,33.994999
2006-10-20,33.965
2006-10-23,34.134997999999996
2006-10-24,33.580002
2006-10-25,33.0
2006-10-26,35.735001000000004
2006-10-27,35.23
2006-10-30,35.330002
2006-10-31,35.355
2006-11-01,34.700001
2006-11-02,34.509997999999996
2006-11-03,34.639998999999996
2006-11-06,35.035
2006-11-07,35.439999
2006-11-08,35.310001
2006-11-09,35.130001
2006-11-10,35.220001
2006-11-13,35.455002
2006-11-14,35.779999
2006-11-15,36.415001000000004
2006-11-16,36.490002000000004
2006-11-17,36.599998
2006-11-20,36.18
2006-11-21,36.025002
2006-11-22,36.09
2006-11-24,36.255001
2006-11-27,35.59
2006-11-28,36.0
2006-11-29,36.25
2006-11-30,36.209998999999996
2006-12-01,35.915001000000004
2006-12-04,36.639998999999996
2006-12-05,36.720001
2006-12-06,36.935001
2006-12-07,36.525002
2006-12-08,36.380001
2006-12-11,36.259997999999996
2006-12-12,36.025002
2006-12-13,35.93
2006-12-14,35.849998
2006-12-15,35.599998
2006-12-18,35.275002
2006-12-19,35.275002
2006-12-20,36.064999
2006-12-21,36.139998999999996
2006-12-22,36.450001
2006-12-26,37.474998
2006-12-27,37.810001
2006-12-28,37.75
2006-12-29,37.75
2007-01-03,37.825001
2007-01-04,37.445
2007-01-05,36.915001000000004
2007-01-08,36.59
2007-01-09,37.009997999999996
2007-01-10,37.759997999999996
2007-01-11,37.855
2007-01-12,37.825001
2007-01-16,37.709998999999996
2007-01-17,37.775002
2007-01-18,37.279999
2007-01-19,37.27
2007-01-22,37.139998999999996
2007-01-23,37.465
2007-01-24,37.48
2007-01-25,37.259997999999996
2007-01-26,37.57
2007-01-29,38.099998
2007-01-30,38.224998
2007-01-31,38.5
2007-02-01,38.314999
2007-02-02,38.779999
2007-02-05,38.955002
2007-02-06,38.564999
2007-02-07,38.669998
2007-02-08,38.544998
2007-02-09,39.349998
2007-02-12,38.77
2007-02-13,39.044998
2007-02-14,39.525002
2007-02-15,39.505001
2007-02-16,39.494999
2007-02-20,39.84
2007-02-21,39.744999
2007-02-22,39.84
2007-02-23,40.029999
2007-02-26,39.639998999999996
2007-02-27,38.705002
2007-02-28,38.904999
2007-03-01,39.185001
2007-03-02,38.645
2007-03-05,38.465
2007-03-06,38.974998
2007-03-07,39.115002000000004
2007-03-08,39.0
2007-03-09,39.23
2007-03-12,39.435001
2007-03-13,38.744999
2007-03-14,38.955002
2007-03-15,39.299999
2007-03-16,39.049999
2007-03-19,39.610001000000004
2007-03-20,39.775002
2007-03-21,40.555
2007-03-22,40.764998999999996
2007-03-23,41.064999
2007-03-26,41.115002000000004
2007-03-27,40.779999
2007-03-28,40.5
2007-03-29,40.474998
2007-03-30,40.75
2007-04-02,40.775002
2007-04-03,41.09
2007-04-04,41.0
2007-04-05,40.959998999999996
2007-04-09,40.959998999999996
2007-04-10,41.130001
2007-04-11,40.945
2007-04-12,41.540001000000004
2007-04-13,41.875
2007-04-16,42.325001
2007-04-17,42.904999
2007-04-18,42.685001
2007-04-19,42.395
2007-04-20,42.470001
2007-04-23,42.525002
2007-04-24,42.474998
2007-04-25,42.665001000000004
2007-04-26,42.575001
2007-04-27,43.23
2007-04-30,43.57
2007-05-01,42.875
2007-05-02,43.049999
2007-05-03,43.415001000000004
2007-05-04,43.389998999999996
2007-05-07,43.220001
2007-05-08,43.259997999999996
2007-05-09,43.689999
2007-05-10,43.435001
2007-05-11,43.400002
2007-05-14,43.110001000000004
2007-05-15,43.255001
2007-05-16,43.330002
2007-05-17,44.259997999999996
2007-05-18,44.009997999999996
2007-05-21,44.700001
2007-05-22,44.645
2007-05-23,44.849998
2007-05-24,43.970001
2007-05-25,44.18
2007-05-29,44.535
2007-05-30,45.084998999999996
2007-05-31,45.584998999999996
2007-06-01,45.25
2007-06-04,44.900002
2007-06-05,44.849998
2007-06-06,44.330002
2007-06-07,43.560001
2007-06-08,43.470001
2007-06-11,43.75
2007-06-12,43.080002
2007-06-13,43.830002
2007-06-14,43.349998
2007-06-15,43.110001000000004
2007-06-18,44.759997999999996
2007-06-19,44.490002000000004
2007-06-20,45.099998
2007-06-21,44.82
2007-06-22,44.279999
2007-06-25,43.82
2007-06-26,43.810001
2007-06-27,44.240002000000004
2007-06-28,45.099998
2007-06-29,44.459998999999996
2007-07-02,44.650002
2007-07-03,45.25
2007-07-05,44.93
2007-07-06,44.389998999999996
2007-07-09,43.91
2007-07-10,43.560001
2007-07-11,44.450001
2007-07-12,44.439999
2007-07-13,44.439999
2007-07-16,44.060001
2007-07-17,43.630001
2007-07-18,44.09
2007-07-19,43.720001
2007-07-20,43.34
2007-07-23,43.580002
2007-07-24,43.27
2007-07-25,44.369999
2007-07-26,45.209998999999996
2007-07-27,51.459998999999996
2007-07-30,48.900002
2007-07-31,47.939999
2007-08-01,47.32
2007-08-02,47.720001
2007-08-03,47.700001
2007-08-06,51.209998999999996
2007-08-07,53.849998
2007-08-08,52.080002
2007-08-09,52.139998999999996
2007-08-10,49.040001000000004
2007-08-13,49.509997999999996
2007-08-14,48.389998999999996
2007-08-15,47.41
2007-08-16,48.950001
2007-08-17,48.700001
2007-08-20,49.549999
2007-08-21,48.77
2007-08-22,49.209998999999996
2007-08-23,49.18
2007-08-24,49.889998999999996
2007-08-27,49.34
2007-08-28,48.299999
2007-08-29,49.509997999999996
2007-08-30,49.740002000000004
2007-08-31,49.900002
2007-09-04,49.560001
2007-09-05,48.91
2007-09-06,49.610001000000004
2007-09-07,49.380001
2007-09-10,49.540001000000004
2007-09-11,50.650002
2007-09-12,51.43
2007-09-13,51.290001000000004
2007-09-14,50.52
2007-09-17,50.189999
2007-09-18,51.18
2007-09-19,54.029999
2007-09-20,52.900002
2007-09-21,53.099998
2007-09-24,55.240002000000004
2007-09-25,54.68
2007-09-26,55.919998
2007-09-27,55.759997999999996
2007-09-28,57.16
2007-10-01,58.169998
2007-10-02,57.240002000000004
2007-10-03,56.130001
2007-10-04,56.110001000000004
2007-10-05,55.880001
2007-10-08,55.93
2007-10-09,56.099998
2007-10-10,55.84
2007-10-11,55.580002
2007-10-12,55.439999
2007-10-15,54.189999
2007-10-16,53.919998
2007-10-17,53.470001
2007-10-18,52.889998999999996
2007-10-19,52.040001000000004
2007-10-22,52.950001
2007-10-23,53.790001000000004
2007-10-24,54.360001000000004
2007-10-25,55.369999
2007-10-26,57.509997999999996
2007-10-29,56.830002
2007-10-30,56.900002
2007-10-31,58.330002
2007-11-01,57.93
2007-11-02,57.119999
2007-11-05,59.02
2007-11-06,61.029999
2007-11-07,59.029999
2007-11-08,59.529999
2007-11-09,57.799999
2007-11-12,56.950001
2007-11-13,57.720001
2007-11-14,57.549999
2007-11-15,56.98
2007-11-16,57.650002
2007-11-19,56.299999
2007-11-20,55.970001
2007-11-21,55.700001
2007-11-23,55.189999
2007-11-26,55.290001000000004
2007-11-27,56.099998
2007-11-28,58.779999
2007-11-29,58.82
2007-11-30,58.849998
2007-12-03,58.919998
2007-12-04,59.709998999999996
2007-12-05,59.77
2007-12-06,59.720001
2007-12-07,59.23
2007-12-10,59.700001
2007-12-11,59.240002000000004
2007-12-12,58.259997999999996
2007-12-13,59.220001
2007-12-14,59.259997999999996
2007-12-17,57.669998
2007-12-18,57.09
2007-12-19,58.080002
2007-12-20,60.049999
2007-12-21,61.32
2007-12-24,61.599998
2007-12-26,61.869999
2007-12-27,60.66
2007-12-28,60.0
2007-12-31,59.400002
2008-01-02,57.84
2008-01-03,59.049999
2008-01-04,57.330002
2008-01-07,58.060001
2008-01-08,57.580002
2008-01-09,56.439999
2008-01-10,57.169998
2008-01-11,58.130001
2008-01-14,58.939999
2008-01-15,59.77
2008-01-16,62.130001
2008-01-17,58.43
2008-01-18,60.349998
2008-01-22,56.150002
2008-01-23,55.470001
2008-01-24,56.150002
2008-01-25,55.990002000000004
2008-01-28,56.790001000000004
2008-01-29,57.450001
2008-01-30,57.709998999999996
2008-01-31,59.259997999999996
2008-02-01,58.900002
2008-02-04,58.740002000000004
2008-02-05,56.279999
2008-02-06,54.889998999999996
2008-02-07,56.150002
2008-02-08,55.84
2008-02-11,54.560001
2008-02-12,55.169998
2008-02-13,55.869999
2008-02-14,54.32
2008-02-15,53.150002
2008-02-19,54.029999
2008-02-20,54.650002
2008-02-21,54.07
2008-02-22,54.419998
2008-02-25,55.450001
2008-02-26,56.48
2008-02-27,56.59
2008-02-28,55.880001
2008-02-29,53.889998999999996
2008-03-03,54.619999
2008-03-04,54.919998
2008-03-05,55.939999
2008-03-06,54.09
2008-03-07,54.0
2008-03-10,52.650002
2008-03-11,53.77
2008-03-12,53.990002000000004
2008-03-13,53.400002
2008-03-14,51.419998
2008-03-17,50.889998999999996
2008-03-18,51.540001000000004
2008-03-19,51.18
2008-03-20,50.990002000000004
2008-03-24,50.380001
2008-03-25,50.57
2008-03-26,51.380001
2008-03-27,50.529999
2008-03-28,51.48
2008-03-31,51.5
2008-04-01,51.509997999999996
2008-04-02,52.110001000000004
2008-04-03,52.84
2008-04-04,53.990002000000004
2008-04-07,52.790001000000004
2008-04-08,53.200001
2008-04-09,53.860001000000004
2008-04-10,54.259997999999996
2008-04-11,53.830002
2008-04-14,53.810001
2008-04-15,53.0
2008-04-16,53.720001
2008-04-17,53.529999
2008-04-18,56.549999
2008-04-21,55.529999
2008-04-22,54.150002
2008-04-23,54.810001
2008-04-24,56.0
2008-04-25,55.669998
2008-04-28,54.09
2008-04-29,53.43
2008-04-30,53.380001
2008-05-01,54.119999
2008-05-02,53.470001
2008-05-05,52.580002
2008-05-06,52.959998999999996
2008-05-07,51.630001
2008-05-08,52.330002
2008-05-09,51.810001
2008-05-12,52.599998
2008-05-13,52.16
2008-05-14,52.419998
2008-05-15,52.68
2008-05-16,56.68
2008-05-19,56.619999
2008-05-20,56.610001000000004
2008-05-21,57.759997999999996
2008-05-22,58.369999
2008-05-23,57.470001
2008-05-27,58.700001
2008-05-28,58.66
2008-05-29,58.82
2008-05-30,58.299999
2008-06-02,57.66
2008-06-03,56.889998999999996
2008-06-04,57.889998999999996
2008-06-05,58.91
2008-06-06,57.060001
2008-06-09,57.82
2008-06-10,56.860001000000004
2008-06-11,55.490002000000004
2008-06-12,55.259997999999996
2008-06-13,56.709998999999996
2008-06-16,56.580002
2008-06-17,56.380001
2008-06-18,54.59
2008-06-19,54.209998999999996
2008-06-20,53.700001
2008-06-23,53.75
2008-06-24,51.59
2008-06-25,51.040001000000004
2008-06-26,51.400002
2008-06-27,50.82
2008-06-30,51.700001
2008-07-01,51.169998
2008-07-02,50.02
2008-07-03,50.029999
2008-07-07,49.720001
2008-07-08,51.029999
2008-07-09,50.419998
2008-07-10,52.610001000000004
2008-07-11,53.650002
2008-07-14,54.240002000000004
2008-07-15,54.709998999999996
2008-07-16,55.709998999999996
2008-07-17,56.48
2008-07-18,57.57
2008-07-21,57.779999
2008-07-22,60.150002
2008-07-23,59.700001
2008-07-24,58.849998
2008-07-25,60.939999
2008-07-28,60.349998
2008-07-29,60.689999
2008-07-30,60.279999
2008-07-31,59.75
2008-08-01,59.330002
2008-08-04,59.310001
2008-08-05,59.400002
2008-08-06,59.330002
2008-08-07,58.259997999999996
2008-08-08,59.049999
2008-08-11,59.299999
2008-08-12,59.209998999999996
2008-08-13,59.529999
2008-08-14,60.23
2008-08-15,60.77
2008-08-18,60.279999
2008-08-19,60.0
2008-08-20,60.529999
2008-08-21,59.880001
2008-08-22,61.119999
2008-08-25,59.419998
2008-08-26,59.16
2008-08-27,60.209998999999996
2008-08-28,60.810001
2008-08-29,59.299999
2008-09-02,58.93
2008-09-03,58.630001
2008-09-04,56.849998
2008-09-05,57.369999
2008-09-08,57.32
2008-09-09,56.080002
2008-09-10,57.439999
2008-09-11,58.849998
2008-09-12,60.150002
2008-09-15,59.919998
2008-09-16,62.529999
2008-09-17,61.040001000000004
2008-09-18,64.769997
2008-09-19,63.860001000000004
2008-09-22,63.009997999999996
2008-09-23,62.889998999999996
2008-09-24,62.200001
2008-09-25,62.34
2008-09-26,63.240002000000004
2008-09-29,59.610001000000004
2008-09-30,58.91
2008-10-01,58.07
2008-10-02,57.419998
2008-10-03,56.52
2008-10-06,54.419998
2008-10-07,52.950001
2008-10-08,51.490002000000004
2008-10-09,48.830002
2008-10-10,49.220001
2008-10-13,54.41
2008-10-14,54.259997999999996
2008-10-15,50.709998999999996
2008-10-16,54.52
2008-10-17,55.27
2008-10-20,56.439999
2008-10-21,53.380001
2008-10-22,52.099998
2008-10-23,51.98
2008-10-24,50.400002
2008-10-27,49.380001
2008-10-28,52.080002
2008-10-29,53.279999
2008-10-30,56.82
2008-10-31,58.43
2008-11-03,57.91
2008-11-04,57.950001
2008-11-05,56.200001
2008-11-06,54.599998
2008-11-07,55.950001
2008-11-10,56.060001
2008-11-11,56.610001000000004
2008-11-12,54.990002000000004
2008-11-13,58.720001
2008-11-14,58.009997999999996
2008-11-17,58.869999
2008-11-18,61.130001
2008-11-19,59.240002000000004
2008-11-20,54.990002000000004
2008-11-21,55.189999
2008-11-24,56.150002
2008-11-25,57.299999
2008-11-26,55.509997999999996
2008-11-28,57.299999
2008-12-01,51.169998
2008-12-02,53.220001
2008-12-03,53.189999
2008-12-04,51.220001
2008-12-05,53.23
2008-12-08,54.139998999999996
2008-12-09,52.610001000000004
2008-12-10,53.279999
2008-12-11,52.130001
2008-12-12,52.799999
2008-12-15,52.200001
2008-12-16,54.790001000000004
2008-12-17,54.490002000000004
2008-12-18,54.349998
2008-12-19,52.869999
2008-12-22,51.419998
2008-12-23,50.990002000000004
2008-12-24,51.59
2008-12-26,51.16
2008-12-29,51.009997999999996
2008-12-30,51.580002
2008-12-31,52.080002
2009-01-02,52.66
2009-01-05,52.459998999999996
2009-01-06,51.240002000000004
2009-01-07,51.099998
2009-01-08,51.59
2009-01-09,50.299999
2009-01-12,48.75
2009-01-13,48.23
2009-01-14,45.82
2009-01-15,48.450001
2009-01-16,50.689999
2009-01-20,48.580002
2009-01-21,49.09
2009-01-22,48.669998
2009-01-23,48.650002
2009-01-26,49.060001
2009-01-27,49.459998999999996
2009-01-28,49.990002000000004
2009-01-29,49.639998999999996
2009-01-30,48.919998
2009-02-02,48.619999
2009-02-03,49.669998
2009-02-04,49.73
2009-02-05,50.900002
2009-02-06,47.98
2009-02-09,48.380001
2009-02-10,46.830002
2009-02-11,46.060001
2009-02-12,46.82
2009-02-13,46.869999
2009-02-17,46.189999
2009-02-18,46.880001
2009-02-19,47.130001
2009-02-20,48.349998
2009-02-23,46.560001
2009-02-24,47.360001000000004
2009-02-25,48.040001000000004
2009-02-26,47.57
2009-02-27,47.98
2009-03-02,47.240002000000004
2009-03-03,47.639998999999996
2009-03-04,49.18
2009-03-05,47.68
2009-03-06,47.740002000000004
2009-03-09,46.57
2009-03-10,47.740002000000004
2009-03-11,48.380001
2009-03-12,50.580002
2009-03-13,48.419998
2009-03-16,47.549999
2009-03-17,48.560001
2009-03-18,48.27
2009-03-19,48.110001000000004
2009-03-20,47.16
2009-03-23,48.040001000000004
2009-03-24,47.299999
2009-03-25,47.0
2009-03-26,49.009997999999996
2009-03-27,47.91
2009-03-30,47.139998999999996
2009-03-31,47.73
2009-04-01,48.959998999999996
2009-04-02,50.41
2009-04-03,51.150002
2009-04-06,52.049999
2009-04-07,51.27
2009-04-08,51.799999
2009-04-09,49.700001
2009-04-13,49.580002
2009-04-14,50.59
2009-04-15,51.32
2009-04-16,51.029999
2009-04-17,50.889998999999996
2009-04-20,50.189999
2009-04-21,50.889998999999996
2009-04-22,49.490002000000004
2009-04-23,48.029999
2009-04-24,48.400002
2009-04-27,48.84
2009-04-28,49.509997999999996
2009-04-29,46.740002000000004
2009-04-30,47.080002
2009-05-01,47.779999
2009-05-04,47.849998
2009-05-05,47.419998
2009-05-06,47.099998
2009-05-07,46.110001000000004
2009-05-08,46.759997999999996
2009-05-11,49.34
2009-05-12,48.43
2009-05-13,48.130001
2009-05-14,50.060001
2009-05-15,52.09
2009-05-18,52.540001000000004
2009-05-19,51.939999
2009-05-20,51.450001
2009-05-21,50.279999
2009-05-22,50.169998
2009-05-26,51.130001
2009-05-27,49.889998999999996
2009-05-28,49.759997999999996
2009-05-29,49.98
2009-06-01,51.040001000000004
2009-06-02,50.59
2009-06-03,50.650002
2009-06-04,50.439999
2009-06-05,50.080002
2009-06-08,49.470001
2009-06-09,49.869999
2009-06-10,48.959998999999996
2009-06-11,50.119999
2009-06-12,49.689999
2009-06-15,49.279999
2009-06-16,49.650002
2009-06-17,50.200001
2009-06-18,50.73
2009-06-19,51.200001
2009-06-22,49.669998
2009-06-23,49.48
2009-06-24,49.970001
2009-06-25,51.189999
2009-06-26,50.709998999999996
2009-06-29,51.799999
2009-06-30,51.529999
2009-07-01,50.75
2009-07-02,50.220001
2009-07-06,50.380001
2009-07-07,49.619999
2009-07-08,49.32
2009-07-09,49.07
2009-07-10,48.98
2009-07-13,49.57
2009-07-14,49.950001
2009-07-15,50.849998
2009-07-16,50.77
2009-07-17,51.119999
2009-07-20,50.490002000000004
2009-07-21,50.040001000000004
2009-07-22,50.02
2009-07-23,51.59
2009-07-24,51.580002
2009-07-27,53.02
2009-07-28,53.18
2009-07-29,51.970001
2009-07-30,51.41
2009-07-31,51.200001
2009-08-03,51.75
2009-08-04,51.860001000000004
2009-08-05,51.27
2009-08-06,49.91
2009-08-07,51.09
2009-08-10,50.43
2009-08-11,50.299999
2009-08-12,51.27
2009-08-13,50.029999
2009-08-14,49.84
2009-08-17,49.27
2009-08-18,49.369999
2009-08-19,49.599998
2009-08-20,50.150002
2009-08-21,51.5
2009-08-24,51.290001000000004
2009-08-25,50.82
2009-08-26,49.970001
2009-08-27,50.310001
2009-08-28,49.830002
2009-08-31,49.52
2009-09-01,48.970001
2009-09-02,49.139998999999996
2009-09-03,49.490002000000004
2009-09-04,49.619999
2009-09-08,49.48
2009-09-09,49.0
2009-09-10,49.080002
2009-09-11,48.43
2009-09-14,49.189999
2009-09-15,48.57
2009-09-16,48.040001000000004
2009-09-17,47.939999
2009-09-18,48.029999
2009-09-21,48.459998999999996
2009-09-22,47.91
2009-09-23,47.610001000000004
2009-09-24,47.48
2009-09-25,47.459998999999996
2009-09-28,48.560001
2009-09-29,48.509997999999996
2009-09-30,48.439999
2009-10-01,47.580002
2009-10-02,47.73
2009-10-05,47.84
2009-10-06,48.389998999999996
2009-10-07,48.029999
2009-10-08,48.279999
2009-10-09,48.349998
2009-10-12,48.549999
2009-10-13,48.599998
2009-10-14,49.630001
2009-10-15,52.119999
2009-10-16,52.240002000000004
2009-10-19,52.669998
2009-10-20,52.48
2009-10-21,52.889998999999996
2009-10-22,53.209998999999996
2009-10-23,53.169998
2009-10-26,52.27
2009-10-27,53.349998
2009-10-28,53.16
2009-10-29,52.959998999999996
2009-10-30,52.369999
2009-11-02,52.639998999999996
2009-11-03,52.970001
2009-11-04,53.040001000000004
2009-11-05,53.869999
2009-11-06,54.299999
2009-11-09,55.34
2009-11-10,54.560001
2009-11-11,54.490002000000004
2009-11-12,54.049999
2009-11-13,54.389998999999996
2009-11-16,55.200001
2009-11-17,55.290001000000004
2009-11-18,54.939999
2009-11-19,54.150002
2009-11-20,54.099998
2009-11-23,55.0
2009-11-24,54.790001000000004
2009-11-25,55.150002
2009-11-27,54.130001
2009-11-30,54.73
2009-12-01,55.860001000000004
2009-12-02,56.02
2009-12-03,55.91
2009-12-04,56.91
2009-12-07,58.099998
2009-12-08,57.619999
2009-12-09,57.849998
2009-12-10,57.639998999999996
2009-12-11,57.240002000000004
2009-12-14,57.689999
2009-12-15,56.84
2009-12-16,56.060001
2009-12-17,55.25
2009-12-18,55.16
2009-12-21,55.509997999999996
2009-12-22,55.560001
2009-12-23,55.720001
2009-12-24,55.720001
2009-12-28,55.599998
2009-12-29,55.369999
2009-12-30,55.330002
2009-12-31,55.169998
2010-01-04,55.16
2010-01-05,54.669998
2010-01-06,54.630001
2010-01-07,54.720001
2010-01-08,55.34
2010-01-11,55.349998
2010-01-12,54.869999
2010-01-13,55.779999
2010-01-14,55.52
2010-01-15,54.810001
2010-01-19,56.119999
2010-01-20,55.189999
2010-01-21,55.009997999999996
2010-01-22,54.799999
2010-01-25,54.27
2010-01-26,53.810001
2010-01-27,53.77
2010-01-28,53.419998
2010-01-29,52.91
2010-02-01,53.48
2010-02-02,53.59
2010-02-03,54.48
2010-02-04,52.990002000000004
2010-02-05,52.0
2010-02-08,51.16
2010-02-09,51.549999
2010-02-10,51.200001
2010-02-11,51.650002
2010-02-12,51.360001000000004
2010-02-16,52.450001
2010-02-17,53.02
2010-02-18,53.5
2010-02-19,54.299999
2010-02-22,54.599998
2010-02-23,53.98
2010-02-24,54.830002
2010-02-25,55.93
2010-02-26,55.18
2010-03-01,55.57
2010-03-02,56.139998999999996
2010-03-03,55.779999
2010-03-04,55.299999
2010-03-05,55.349998
2010-03-08,54.68
2010-03-09,54.650002
2010-03-10,54.380001
2010-03-11,54.560001
2010-03-12,54.490002000000004
2010-03-15,54.93
2010-03-16,55.27
2010-03-17,55.490002000000004
2010-03-18,55.490002000000004
2010-03-19,55.610001000000004
2010-03-22,56.099998
2010-03-23,56.380001
2010-03-24,54.709998999999996
2010-03-25,54.5
2010-03-26,54.5
2010-03-29,55.040001000000004
2010-03-30,54.900002
2010-03-31,54.5
2010-04-01,54.77
2010-04-05,55.080002
2010-04-06,55.139998999999996
2010-04-07,54.57
2010-04-08,54.349998
2010-04-09,54.580002
2010-04-12,55.57
2010-04-13,55.810001
2010-04-14,55.900002
2010-04-15,55.75
2010-04-16,55.66
2010-04-19,55.860001000000004
2010-04-20,56.119999
2010-04-21,55.75
2010-04-22,56.560001
2010-04-23,57.0
2010-04-26,57.16
2010-04-27,56.0
2010-04-28,57.07
2010-04-29,58.099998
2010-04-30,58.900002
2010-05-03,58.610001000000004
2010-05-04,57.439999
2010-05-05,57.439999
2010-05-06,56.029999
2010-05-07,55.529999
2010-05-10,57.639998999999996
2010-05-11,57.57
2010-05-12,57.77
2010-05-13,57.189999
2010-05-14,56.700001
2010-05-17,57.439999
2010-05-18,58.060001
2010-05-19,58.360001000000004
2010-05-20,56.91
2010-05-21,57.540001000000004
2010-05-24,56.759997999999996
2010-05-25,56.700001
2010-05-26,56.439999
2010-05-27,57.939999
2010-05-28,58.619999
2010-06-01,58.43
2010-06-02,59.52
2010-06-03,59.939999
2010-06-04,58.25
2010-06-07,57.299999
2010-06-08,58.790001000000004
2010-06-09,61.459998999999996
2010-06-10,63.189999
2010-06-11,63.57
2010-06-14,63.720001
2010-06-15,64.510002
2010-06-16,64.68
2010-06-17,65.08000200000001
2010-06-18,65.440002
2010-06-21,65.269997
2010-06-22,64.800003
2010-06-23,64.459999
2010-06-24,64.589996
2010-06-25,66.0
2010-06-28,66.57
2010-06-29,65.940002
2010-06-30,65.58000200000001
2010-07-01,65.239998
2010-07-02,64.519997
2010-07-06,63.970001
2010-07-07,65.25
2010-07-08,65.309998
2010-07-09,65.540001
2010-07-12,65.949997
2010-07-13,66.230003
2010-07-14,66.209999
