Date,GPI
2011-10-14,42.150002
2011-10-17,41.380001
2011-10-18,41.529999
2011-10-19,41.779999
2011-10-20,41.82
2011-10-21,42.98
2011-10-24,44.18
2011-10-25,45.66
2011-10-26,45.709998999999996
2011-10-27,47.740002000000004
2011-10-28,46.02
2011-10-31,45.560001
2011-11-01,45.669998
2011-11-02,46.799999
2011-11-03,46.57
2011-11-04,46.939999
2011-11-07,46.450001
2011-11-08,46.98
2011-11-09,45.25
2011-11-10,45.869999
2011-11-11,47.529999
2011-11-14,47.279999
2011-11-15,47.110001000000004
2011-11-16,45.799999
2011-11-17,45.459998999999996
2011-11-18,46.119999
2011-11-21,45.349998
2011-11-22,45.669998
2011-11-23,44.849998
2011-11-25,43.43
2011-11-28,45.200001
2011-11-29,46.41
2011-11-30,49.110001000000004
2011-12-01,49.48
2011-12-02,50.709998999999996
2011-12-05,50.310001
2011-12-06,50.209998999999996
2011-12-07,50.860001000000004
2011-12-08,50.189999
2011-12-09,50.91
2011-12-12,50.950001
2011-12-13,49.02
2011-12-14,48.93
2011-12-15,49.040001000000004
2011-12-16,49.450001
2011-12-19,48.48
2011-12-20,50.599998
2011-12-21,50.959998999999996
2011-12-22,50.529999
2011-12-23,51.290001000000004
2011-12-27,51.77
2011-12-28,51.560001
2011-12-29,51.509997999999996
2011-12-30,51.799999
2012-01-03,50.25
2012-01-04,49.380001
2012-01-05,49.720001
2012-01-06,50.130001
2012-01-09,51.240002000000004
2012-01-10,51.439999
2012-01-11,51.509997999999996
2012-01-12,51.82
2012-01-13,52.740002000000004
2012-01-17,52.57
2012-01-18,54.389998999999996
2012-01-19,54.23
2012-01-20,54.119999
2012-01-23,54.189999
2012-01-24,54.130001
2012-01-25,54.73
2012-01-26,54.369999
2012-01-27,54.599998
2012-01-30,54.43
2012-01-31,53.34
2012-02-01,54.259997999999996
2012-02-02,54.490002000000004
2012-02-03,54.93
2012-02-06,56.16
2012-02-07,55.970001
2012-02-08,55.369999
2012-02-09,56.98
2012-02-10,54.389998999999996
2012-02-13,53.169998
2012-02-14,54.299999
2012-02-15,52.360001000000004
2012-02-16,54.689999
2012-02-17,54.799999
2012-02-21,52.939999
2012-02-22,51.650002
2012-02-23,51.880001
2012-02-24,51.23
2012-02-27,52.310001
2012-02-28,52.709998999999996
2012-02-29,51.57
2012-03-01,53.959998999999996
2012-03-02,54.580002
2012-03-05,53.860001000000004
2012-03-06,53.09
2012-03-07,53.369999
2012-03-08,54.16
2012-03-09,55.0
2012-03-12,54.720001
2012-03-13,55.799999
2012-03-14,55.619999
2012-03-15,55.75
2012-03-16,55.18
2012-03-19,55.509997999999996
2012-03-20,54.950001
2012-03-21,54.599998
2012-03-22,55.02
2012-03-23,54.799999
2012-03-26,57.200001
2012-03-27,56.599998
2012-03-28,56.099998
2012-03-29,56.619999
2012-03-30,56.169998
2012-04-02,56.939999
2012-04-03,59.150002
2012-04-04,58.099998
2012-04-05,58.09
2012-04-09,57.5
2012-04-10,55.150002
2012-04-11,56.040001000000004
2012-04-12,56.470001
2012-04-13,56.009997999999996
2012-04-16,57.009997999999996
2012-04-17,58.619999
2012-04-18,58.599998
2012-04-19,57.07
2012-04-20,57.630001
2012-04-23,55.869999
2012-04-24,56.450001
2012-04-25,57.950001
2012-04-26,57.650002
2012-04-27,58.650002
2012-04-30,57.880001
2012-05-01,56.950001
2012-05-02,56.919998
2012-05-03,55.93
2012-05-04,54.400002
2012-05-07,53.830002
2012-05-08,52.27
2012-05-09,53.25
2012-05-10,53.93
2012-05-11,53.939999
2012-05-14,52.130001
2012-05-15,52.110001000000004
2012-05-16,51.529999
2012-05-17,50.25
2012-05-18,50.599998
2012-05-21,52.27
2012-05-22,51.619999
2012-05-23,52.48
2012-05-24,51.700001
2012-05-25,51.73
2012-05-29,53.470001
2012-05-30,51.380001
2012-05-31,52.360001000000004
2012-06-01,48.07
2012-06-04,48.259997999999996
2012-06-05,48.529999
2012-06-06,50.669998
2012-06-07,50.709998999999996
2012-06-08,50.5
2012-06-11,49.209998999999996
2012-06-12,50.049999
2012-06-13,48.360001000000004
2012-06-14,48.970001
2012-06-15,49.389998999999996
2012-06-18,48.869999
2012-06-19,49.950001
2012-06-20,48.93
2012-06-21,46.830002
2012-06-22,46.549999
2012-06-25,45.220001
2012-06-26,44.290001000000004
2012-06-27,44.639998999999996
2012-06-28,44.959998999999996
2012-06-29,45.610001000000004
2012-07-02,46.259997999999996
2012-07-03,47.709998999999996
2012-07-05,49.099998
2012-07-06,48.860001000000004
2012-07-09,48.619999
2012-07-10,48.400002
2012-07-11,48.84
2012-07-12,49.18
2012-07-13,49.599998
2012-07-16,49.66
2012-07-17,50.009997999999996
2012-07-18,50.639998999999996
2012-07-19,51.990002000000004
2012-07-20,52.009997999999996
2012-07-23,51.240002000000004
2012-07-24,51.459998999999996
2012-07-25,51.27
2012-07-26,51.169998
2012-07-27,53.860001000000004
2012-07-30,53.5
2012-07-31,53.75
2012-08-01,53.0
2012-08-02,51.860001000000004
2012-08-03,53.279999
2012-08-06,53.150002
2012-08-07,54.450001
2012-08-08,54.75
2012-08-09,54.869999
2012-08-10,54.509997999999996
2012-08-13,53.98
2012-08-14,53.060001
2012-08-15,54.439999
2012-08-16,54.91
2012-08-17,54.880001
2012-08-20,54.34
2012-08-21,54.310001
2012-08-22,51.849998
2012-08-23,52.0
2012-08-24,52.630001
2012-08-27,53.040001000000004
2012-08-28,53.380001
2012-08-29,54.810001
2012-08-30,54.900002
2012-08-31,55.009997999999996
2012-09-04,55.91
2012-09-05,56.630001
2012-09-06,58.34
2012-09-07,58.700001
2012-09-10,58.630001
2012-09-11,58.389998999999996
2012-09-12,59.43
2012-09-13,60.549999
2012-09-14,60.720001
2012-09-17,60.59
2012-09-18,60.169998
2012-09-19,60.639998999999996
2012-09-20,60.560001
2012-09-21,60.380001
2012-09-24,60.220001
2012-09-25,59.82
2012-09-26,59.939999
2012-09-27,60.630001
2012-09-28,60.23
2012-10-01,60.57
2012-10-02,61.5
2012-10-03,62.049999
2012-10-04,63.040001000000004
2012-10-05,63.220001
2012-10-08,65.510002
2012-10-09,64.379997
2012-10-10,62.849998
2012-10-11,62.259997999999996
2012-10-12,62.209998999999996
2012-10-15,61.849998
2012-10-16,61.990002000000004
2012-10-17,62.099998
2012-10-18,63.200001
2012-10-19,61.709998999999996
2012-10-22,61.740002000000004
2012-10-23,62.02
2012-10-24,61.84
2012-10-25,60.48
2012-10-26,60.009997999999996
2012-10-31,62.009997999999996
2012-11-01,64.290001
2012-11-02,63.23
2012-11-05,63.700001
2012-11-06,64.559998
2012-11-07,62.77
2012-11-08,60.52
2012-11-09,59.279999
2012-11-12,58.709998999999996
2012-11-13,58.84
2012-11-14,57.580002
2012-11-15,58.150002
2012-11-16,58.869999
2012-11-19,59.279999
2012-11-20,58.93
2012-11-21,59.18
2012-11-23,60.48
2012-11-26,60.330002
2012-11-27,60.610001000000004
2012-11-28,61.330002
2012-11-29,61.189999
2012-11-30,60.759997999999996
2012-12-03,61.509997999999996
2012-12-04,62.049999
2012-12-05,61.700001
2012-12-06,61.900002
2012-12-07,62.18
2012-12-10,61.93
2012-12-11,61.23
2012-12-12,59.990002000000004
2012-12-13,59.5
2012-12-14,59.119999
2012-12-17,60.599998
2012-12-18,61.400002
2012-12-19,61.990002000000004
2012-12-20,61.939999
2012-12-21,61.919998
2012-12-24,61.939999
2012-12-26,60.73
2012-12-27,59.889998999999996
2012-12-28,59.41
2012-12-31,61.990002000000004
2013-01-02,62.740002000000004
2013-01-03,64.0
2013-01-04,65.91999799999999
2013-01-07,64.58000200000001
2013-01-08,64.75
2013-01-09,65.0
2013-01-10,64.389999
2013-01-11,63.77
2013-01-14,63.490002000000004
2013-01-15,64.660004
2013-01-16,64.43
2013-01-17,64.610001
2013-01-18,65.129997
2013-01-22,64.889999
2013-01-23,68.050003
2013-01-24,67.720001
2013-01-25,67.400002
2013-01-28,67.08000200000001
2013-01-29,67.809998
2013-01-30,66.599998
2013-01-31,67.739998
2013-02-01,68.010002
2013-02-04,67.550003
2013-02-05,69.300003
2013-02-06,68.910004
2013-02-07,68.370003
2013-02-08,68.379997
2013-02-11,67.93
2013-02-12,67.940002
2013-02-13,67.389999
2013-02-14,67.400002
2013-02-15,66.650002
2013-02-19,61.619999
2013-02-20,60.59
2013-02-21,59.209998999999996
2013-02-22,59.57
2013-02-25,57.759997999999996
2013-02-26,57.27
2013-02-27,57.57
2013-02-28,57.740002000000004
2013-03-01,56.82
2013-03-04,57.169998
2013-03-05,58.330002
2013-03-06,60.209998999999996
2013-03-07,60.630001
2013-03-08,61.619999
2013-03-11,61.810001
2013-03-12,61.669998
2013-03-13,62.490002000000004
2013-03-14,62.630001
2013-03-15,63.139998999999996
2013-03-18,61.77
2013-03-19,60.5
2013-03-20,61.310001
2013-03-21,60.040001000000004
2013-03-22,60.52
2013-03-25,60.290001000000004
2013-03-26,59.639998999999996
2013-03-27,59.450001
2013-03-28,60.07
2013-04-01,59.220001
2013-04-02,59.529999
2013-04-03,57.990002000000004
2013-04-04,58.110001000000004
2013-04-05,58.52
2013-04-08,59.130001
2013-04-09,59.23
2013-04-10,60.630001
2013-04-11,61.529999
2013-04-12,60.91
2013-04-15,58.580002
2013-04-16,59.509997999999996
2013-04-17,56.849998
2013-04-18,55.73
2013-04-19,55.450001
2013-04-22,56.040001000000004
2013-04-23,57.419998
2013-04-24,58.23
2013-04-25,59.349998
2013-04-26,59.669998
2013-04-29,60.310001
2013-04-30,60.48
2013-05-01,58.950001
2013-05-02,62.200001
2013-05-03,63.029999
2013-05-06,62.630001
2013-05-07,65.120003
2013-05-08,64.900002
2013-05-09,64.120003
2013-05-10,63.799999
2013-05-13,63.48
2013-05-14,64.529999
2013-05-15,64.339996
2013-05-16,63.040001000000004
2013-05-17,63.689999
2013-05-20,63.970001
2013-05-21,64.050003
2013-05-22,63.540001000000004
2013-05-23,63.169998
2013-05-24,63.080002
2013-05-28,64.610001
2013-05-29,64.190002
2013-05-30,63.119999
2013-05-31,63.549999
2013-06-03,63.68
2013-06-04,64.120003
2013-06-05,62.669998
2013-06-06,63.259997999999996
2013-06-07,64.779999
2013-06-10,65.5
2013-06-11,64.779999
2013-06-12,63.32
2013-06-13,64.360001
2013-06-14,63.540001000000004
2013-06-17,63.630001
2013-06-18,65.029999
2013-06-19,65.449997
2013-06-20,62.290001000000004
2013-06-21,61.790001000000004
2013-06-24,60.900002
2013-06-25,61.23
2013-06-26,62.049999
2013-06-27,64.0
2013-06-28,64.33000200000001
2013-07-01,64.889999
2013-07-02,65.0
2013-07-03,65.300003
2013-07-05,66.120003
2013-07-08,66.949997
2013-07-09,67.379997
2013-07-10,67.400002
2013-07-11,68.290001
2013-07-12,67.089996
2013-07-15,68.559998
2013-07-16,68.139999
2013-07-17,67.949997
2013-07-18,67.58000200000001
2013-07-19,67.349998
2013-07-22,67.610001
2013-07-23,67.849998
2013-07-24,67.370003
2013-07-25,69.68
2013-07-26,71.129997
2013-07-29,72.389999
2013-07-30,73.58000200000001
2013-07-31,72.790001
2013-08-01,75.68
2013-08-02,76.730003
2013-08-05,76.150002
2013-08-06,77.16999799999999
2013-08-07,76.68
2013-08-08,77.0
2013-08-09,76.459999
2013-08-12,76.5
2013-08-13,76.300003
2013-08-14,77.0
2013-08-15,74.790001
2013-08-16,75.370003
2013-08-19,75.440002
2013-08-20,76.559998
2013-08-21,75.980003
2013-08-22,76.139999
2013-08-23,76.720001
2013-08-26,76.349998
2013-08-27,76.199997
2013-08-28,76.239998
2013-08-29,76.839996
2013-08-30,76.730003
2013-09-03,76.970001
2013-09-04,78.690002
2013-09-05,78.940002
2013-09-06,78.459999
2013-09-09,80.150002
2013-09-10,81.739998
2013-09-11,80.120003
2013-09-12,78.75
2013-09-13,79.0
2013-09-16,79.220001
2013-09-17,80.41999799999999
2013-09-18,81.709999
2013-09-19,80.989998
2013-09-20,80.550003
2013-09-23,80.41999799999999
2013-09-24,80.550003
2013-09-25,79.989998
2013-09-26,79.489998
2013-09-27,78.720001
2013-09-30,77.68
2013-10-01,78.290001
2013-10-02,78.120003
2013-10-03,75.110001
2013-10-04,72.970001
2013-10-07,70.809998
2013-10-08,67.699997
2013-10-09,67.139999
2013-10-10,68.66999799999999
2013-10-11,69.029999
2013-10-14,69.650002
2013-10-15,67.940002
2013-10-16,68.239998
2013-10-17,69.83000200000001
2013-10-18,70.0
2013-10-21,70.379997
2013-10-22,68.82
2013-10-23,68.860001
2013-10-24,64.860001
2013-10-25,64.57
2013-10-28,64.5
2013-10-29,64.300003
2013-10-30,63.73
2013-10-31,64.0
2013-11-01,64.599998
2013-11-04,65.010002
2013-11-05,63.889998999999996
2013-11-06,63.790001000000004
2013-11-07,63.0
2013-11-08,63.619999
2013-11-11,64.239998
2013-11-12,64.860001
2013-11-13,65.779999
2013-11-14,65.08000200000001
2013-11-15,66.209999
2013-11-18,66.059998
2013-11-19,66.050003
2013-11-20,65.57
2013-11-21,66.639999
2013-11-22,66.529999
2013-11-25,67.779999
2013-11-26,67.91999799999999
2013-11-27,68.389999
2013-11-29,68.449997
2013-12-02,67.360001
2013-12-03,67.68
2013-12-04,67.760002
2013-12-05,68.339996
2013-12-06,69.489998
2013-12-09,69.410004
2013-12-10,69.129997
2013-12-11,68.970001
2013-12-12,69.07
2013-12-13,68.970001
2013-12-16,69.07
2013-12-17,69.300003
2013-12-18,70.18
2013-12-19,70.5
2013-12-20,70.18
2013-12-23,70.739998
2013-12-24,70.93
2013-12-26,71.18
2013-12-27,70.91999799999999
2013-12-30,71.300003
2013-12-31,71.019997
2014-01-02,70.139999
2014-01-03,69.629997
2014-01-06,68.779999
2014-01-07,68.559998
2014-01-08,67.639999
2014-01-09,66.550003
2014-01-10,66.209999
2014-01-13,65.010002
2014-01-14,65.629997
2014-01-15,62.900002
2014-01-16,63.48
2014-01-17,64.32
2014-01-21,63.950001
2014-01-22,63.810001
2014-01-23,63.299999
2014-01-24,62.02
2014-01-27,61.98
2014-01-28,62.0
2014-01-29,61.099998
2014-01-30,61.82
2014-01-31,61.130001
2014-02-03,60.32
2014-02-04,62.040001000000004
2014-02-05,61.439999
2014-02-06,62.68
2014-02-07,62.98
2014-02-10,62.43
2014-02-11,62.240002000000004
2014-02-12,62.099998
2014-02-13,62.57
2014-02-14,63.130001
2014-02-18,63.360001000000004
2014-02-19,63.380001
2014-02-20,62.869999
2014-02-21,63.419998
2014-02-24,63.48
2014-02-25,64.339996
2014-02-26,66.41999799999999
2014-02-27,67.400002
2014-02-28,66.760002
2014-03-03,65.91999799999999
2014-03-04,67.68
2014-03-05,67.33000200000001
2014-03-06,67.309998
2014-03-07,68.540001
2014-03-10,68.57
2014-03-11,68.510002
2014-03-12,67.360001
2014-03-13,66.540001
2014-03-14,66.849998
2014-03-17,67.760002
2014-03-18,68.33000200000001
2014-03-19,67.040001
2014-03-20,68.650002
2014-03-21,68.190002
2014-03-24,67.900002
2014-03-25,66.870003
2014-03-26,64.879997
2014-03-27,64.290001
2014-03-28,64.510002
2014-03-31,65.660004
2014-04-01,66.610001
2014-04-02,67.400002
2014-04-03,66.860001
2014-04-04,66.339996
2014-04-07,62.59
2014-04-08,63.240002000000004
2014-04-09,63.130001
2014-04-10,61.990002000000004
2014-04-11,60.93
2014-04-14,62.5
2014-04-15,63.119999
2014-04-16,62.970001
2014-04-17,64.089996
2014-04-21,64.220001
2014-04-22,64.730003
2014-04-23,64.93
2014-04-24,69.389999
2014-04-25,68.940002
2014-04-28,69.849998
2014-04-29,70.82
2014-04-30,72.129997
2014-05-01,73.089996
2014-05-02,73.25
2014-05-05,72.620003
2014-05-06,72.57
2014-05-07,73.33000200000001
2014-05-08,73.93
2014-05-09,76.959999
2014-05-12,79.050003
2014-05-13,77.940002
2014-05-14,76.099998
2014-05-15,76.059998
2014-05-16,77.059998
2014-05-19,77.57
2014-05-20,77.25
2014-05-21,78.129997
2014-05-22,78.75
2014-05-23,79.540001
2014-05-27,79.720001
2014-05-28,79.800003
2014-05-29,79.900002
2014-05-30,80.5
2014-06-02,80.75
2014-06-03,81.400002
2014-06-04,81.879997
2014-06-05,81.5
2014-06-06,81.809998
2014-06-09,81.82
2014-06-10,81.5
2014-06-11,81.32
2014-06-12,78.870003
2014-06-13,79.029999
2014-06-16,80.379997
2014-06-17,81.129997
2014-06-18,81.790001
2014-06-19,81.779999
2014-06-20,81.75
2014-06-23,81.720001
2014-06-24,81.339996
2014-06-25,82.889999
2014-06-26,83.300003
2014-06-27,83.769997
2014-06-30,84.309998
2014-07-01,84.839996
2014-07-02,86.08000200000001
2014-07-03,87.339996
2014-07-07,85.699997
2014-07-08,84.290001
2014-07-09,84.25
2014-07-10,83.629997
2014-07-11,83.400002
2014-07-14,83.279999
2014-07-15,82.220001
2014-07-16,82.480003
2014-07-17,80.660004
2014-07-18,81.839996
2014-07-21,81.91999799999999
2014-07-22,80.839996
2014-07-23,80.760002
2014-07-24,78.529999
2014-07-25,76.300003
2014-07-28,75.489998
2014-07-29,75.050003
2014-07-30,74.519997
2014-07-31,73.91999799999999
2014-08-01,74.239998
2014-08-04,74.360001
2014-08-05,73.610001
2014-08-06,74.0
2014-08-07,73.519997
2014-08-08,75.089996
2014-08-11,76.040001
2014-08-12,76.410004
2014-08-13,77.010002
2014-08-14,77.970001
2014-08-15,77.18
2014-08-18,78.949997
2014-08-19,78.32
2014-08-20,78.349998
2014-08-21,78.410004
2014-08-22,77.959999
2014-08-25,79.360001
2014-08-26,80.220001
2014-08-27,79.849998
2014-08-28,79.519997
2014-08-29,80.160004
2014-09-02,78.279999
2014-09-03,77.940002
2014-09-04,78.959999
2014-09-05,77.33000200000001
2014-09-08,76.5
2014-09-09,76.559998
2014-09-10,75.57
2014-09-11,75.599998
2014-09-12,75.559998
2014-09-15,75.08000200000001
2014-09-16,76.029999
2014-09-17,78.480003
2014-09-18,77.58000200000001
2014-09-19,76.41999799999999
2014-09-22,74.470001
2014-09-23,72.989998
2014-09-24,73.099998
2014-09-25,72.949997
2014-09-26,72.489998
2014-09-29,73.559998
2014-09-30,72.709999
2014-10-01,70.480003
2014-10-02,72.889999
2014-10-03,74.699997
2014-10-06,73.989998
2014-10-07,72.059998
2014-10-08,74.199997
2014-10-09,72.900002
2014-10-10,73.300003
2014-10-13,69.139999
2014-10-14,69.550003
2014-10-15,70.900002
2014-10-16,72.040001
2014-10-17,73.120003
2014-10-20,74.629997
2014-10-21,74.230003
2014-10-22,72.209999
2014-10-23,82.82
2014-10-24,83.290001
2014-10-27,82.139999
2014-10-28,84.07
2014-10-29,82.93
2014-10-30,84.089996
2014-10-31,85.43
2014-11-03,84.949997
2014-11-04,83.940002
2014-11-05,85.010002
2014-11-06,86.269997
2014-11-07,87.279999
2014-11-10,86.540001
2014-11-11,87.230003
2014-11-12,88.379997
2014-11-13,86.610001
2014-11-14,87.059998
2014-11-17,86.279999
2014-11-18,86.110001
2014-11-19,86.290001
2014-11-20,87.529999
2014-11-21,88.370003
2014-11-24,88.550003
2014-11-25,89.0
2014-11-26,89.540001
2014-11-28,89.510002
2014-12-01,87.07
2014-12-02,88.660004
2014-12-03,90.66999799999999
2014-12-04,91.33000200000001
2014-12-05,91.720001
2014-12-08,89.68
2014-12-09,92.940002
2014-12-10,90.400002
2014-12-11,90.379997
2014-12-12,88.970001
2014-12-15,85.839996
2014-12-16,83.989998
2014-12-17,87.470001
2014-12-18,88.309998
2014-12-19,89.720001
2014-12-22,89.779999
2014-12-23,89.339996
2014-12-24,89.75
2014-12-26,90.349998
2014-12-29,91.279999
2014-12-30,90.68
2014-12-31,89.620003
2015-01-02,88.980003
2015-01-05,87.940002
2015-01-06,85.230003
2015-01-07,85.790001
2015-01-08,86.57
2015-01-09,83.970001
2015-01-12,84.059998
2015-01-13,82.440002
2015-01-14,80.940002
2015-01-15,78.139999
2015-01-16,81.199997
2015-01-20,79.339996
2015-01-21,77.68
2015-01-22,78.18
2015-01-23,78.75
2015-01-26,82.480003
2015-01-27,82.389999
2015-01-28,80.559998
2015-01-29,82.489998
2015-01-30,80.389999
2015-02-02,81.459999
2015-02-03,82.75
2015-02-04,82.489998
2015-02-05,84.779999
2015-02-06,85.239998
2015-02-09,85.010002
2015-02-10,85.279999
2015-02-11,84.32
2015-02-12,85.08000200000001
2015-02-13,84.339996
2015-02-17,83.260002
2015-02-18,83.57
2015-02-19,83.470001
2015-02-20,83.690002
2015-02-23,83.709999
2015-02-24,82.599998
2015-02-25,82.459999
2015-02-26,82.459999
2015-02-27,81.339996
2015-03-02,80.449997
2015-03-03,81.510002
2015-03-04,78.970001
2015-03-05,77.290001
2015-03-06,75.68
2015-03-09,75.879997
2015-03-10,76.32
2015-03-11,76.910004
2015-03-12,78.309998
2015-03-13,80.050003
2015-03-16,79.790001
2015-03-17,79.790001
2015-03-18,80.410004
2015-03-19,82.550003
2015-03-20,82.32
2015-03-23,83.019997
2015-03-24,85.809998
2015-03-25,83.900002
2015-03-26,83.32
2015-03-27,85.209999
2015-03-30,86.43
2015-03-31,86.33000200000001
2015-04-01,85.400002
2015-04-02,86.639999
2015-04-06,86.739998
2015-04-07,85.32
2015-04-08,85.910004
2015-04-09,85.739998
2015-04-10,86.440002
2015-04-13,85.989998
2015-04-14,85.480003
2015-04-15,85.66999799999999
2015-04-16,85.5
2015-04-17,83.660004
2015-04-20,85.599998
2015-04-21,85.949997
2015-04-22,87.040001
2015-04-23,86.690002
2015-04-24,86.540001
2015-04-27,85.5
2015-04-28,83.699997
2015-04-29,80.769997
2015-04-30,78.980003
2015-05-01,80.860001
2015-05-04,80.860001
2015-05-05,79.410004
2015-05-06,79.650002
2015-05-07,80.019997
2015-05-08,80.32
2015-05-11,81.0
2015-05-12,81.0
2015-05-13,81.050003
2015-05-14,81.540001
2015-05-15,82.660004
2015-05-18,83.629997
2015-05-19,83.82
2015-05-20,83.41999799999999
2015-05-21,83.589996
2015-05-22,82.610001
2015-05-26,81.709999
2015-05-27,82.400002
2015-05-28,82.989998
2015-05-29,82.309998
2015-06-01,82.790001
2015-06-02,82.900002
2015-06-03,87.379997
2015-06-04,87.029999
2015-06-05,89.139999
2015-06-08,89.029999
2015-06-09,88.760002
2015-06-10,89.849998
2015-06-11,89.519997
2015-06-12,89.809998
2015-06-15,89.540001
2015-06-16,89.709999
2015-06-17,90.260002
2015-06-18,89.730003
2015-06-19,89.150002
2015-06-22,89.190002
2015-06-23,90.980003
2015-06-24,91.309998
2015-06-25,91.459999
2015-06-26,92.25
2015-06-29,90.82
2015-06-30,90.83000200000001
2015-07-01,92.349998
2015-07-02,91.220001
2015-07-06,91.379997
2015-07-07,90.25
2015-07-08,89.339996
2015-07-09,90.089996
2015-07-10,90.839996
2015-07-13,92.260002
2015-07-14,91.650002
2015-07-15,94.019997
2015-07-16,94.029999
2015-07-17,94.459999
2015-07-20,93.610001
2015-07-21,90.239998
2015-07-22,90.150002
2015-07-23,94.900002
2015-07-24,93.089996
2015-07-27,91.940002
2015-07-28,94.110001
2015-07-29,95.540001
2015-07-30,95.529999
2015-07-31,96.970001
2015-08-03,94.720001
2015-08-04,94.970001
2015-08-05,95.809998
2015-08-06,93.029999
2015-08-07,92.690002
2015-08-10,95.040001
2015-08-11,94.400002
2015-08-12,93.199997
2015-08-13,92.809998
2015-08-14,93.279999
2015-08-17,93.940002
2015-08-18,93.260002
2015-08-19,92.160004
2015-08-20,89.07
2015-08-21,86.839996
2015-08-24,85.739998
2015-08-25,85.809998
2015-08-26,88.5
2015-08-27,89.760002
2015-08-28,88.050003
2015-08-31,87.400002
2015-09-01,86.010002
2015-09-02,86.489998
2015-09-03,86.519997
2015-09-04,85.480003
2015-09-08,88.059998
2015-09-09,85.989998
2015-09-10,85.599998
2015-09-11,83.66999799999999
2015-09-14,82.989998
2015-09-15,83.150002
2015-09-16,84.83000200000001
2015-09-17,91.019997
2015-09-18,88.489998
2015-09-21,87.949997
2015-09-22,86.58000200000001
2015-09-23,86.309998
2015-09-24,85.199997
2015-09-25,86.559998
2015-09-28,82.260002
2015-09-29,83.940002
2015-09-30,85.150002
2015-10-01,84.709999
2015-10-02,85.970001
2015-10-05,88.489998
2015-10-06,86.709999
2015-10-07,87.620003
2015-10-08,88.66999799999999
2015-10-09,88.550003
2015-10-12,87.980003
2015-10-13,86.5
2015-10-14,86.650002
2015-10-15,88.400002
2015-10-16,88.32
2015-10-19,87.230003
2015-10-20,88.540001
2015-10-21,87.610001
2015-10-22,86.910004
2015-10-23,86.800003
2015-10-26,89.489998
2015-10-27,85.599998
2015-10-28,87.910004
2015-10-29,86.879997
2015-10-30,86.949997
2015-11-02,87.08000200000001
2015-11-03,88.660004
2015-11-04,87.849998
2015-11-05,87.599998
2015-11-06,86.66999799999999
2015-11-09,85.059998
2015-11-10,85.260002
2015-11-11,83.769997
2015-11-12,81.769997
2015-11-13,76.980003
2015-11-16,78.93
2015-11-17,79.82
2015-11-18,80.889999
2015-11-19,80.970001
2015-11-20,81.540001
2015-11-23,82.019997
2015-11-24,82.519997
2015-11-25,82.889999
2015-11-27,82.66999799999999
2015-11-30,81.220001
2015-12-01,82.18
2015-12-02,80.75
2015-12-03,76.91999799999999
2015-12-04,78.989998
2015-12-07,78.900002
2015-12-08,79.620003
2015-12-09,80.129997
2015-12-10,80.33000200000001
2015-12-11,78.400002
2015-12-14,78.220001
2015-12-15,78.900002
2015-12-16,79.190002
2015-12-17,77.339996
2015-12-18,74.610001
2015-12-21,74.650002
2015-12-22,76.07
2015-12-23,76.839996
2015-12-24,76.029999
2015-12-28,76.33000200000001
2015-12-29,77.209999
2015-12-30,75.989998
2015-12-31,75.699997
2016-01-04,74.650002
2016-01-05,71.720001
2016-01-06,63.889998999999996
2016-01-07,62.939999
2016-01-08,59.759997999999996
2016-01-11,61.150002
2016-01-12,60.799999
2016-01-13,58.919998
2016-01-14,59.689999
2016-01-15,58.689999
2016-01-19,56.310001
2016-01-20,58.389998999999996
2016-01-21,57.139998999999996
2016-01-22,58.130001
2016-01-25,56.790001000000004
2016-01-26,57.529999
2016-01-27,55.389998999999996
2016-01-28,52.310001
2016-01-29,53.650002
2016-02-01,55.110001000000004
2016-02-02,53.400002
2016-02-03,53.0
2016-02-04,54.82
2016-02-05,54.919998
2016-02-08,53.700001
2016-02-09,53.27
2016-02-10,53.830002
2016-02-11,52.02
2016-02-12,49.799999
2016-02-16,51.049999
2016-02-17,51.990002000000004
2016-02-18,52.009997999999996
2016-02-19,51.790001000000004
2016-02-22,53.009997999999996
2016-02-23,53.349998
2016-02-24,56.07
2016-02-25,55.48
2016-02-26,55.299999
2016-02-29,55.759997999999996
2016-03-01,56.509997999999996
2016-03-02,56.439999
2016-03-03,58.790001000000004
2016-03-04,58.240002000000004
2016-03-07,59.43
2016-03-08,56.810001
2016-03-09,59.139998999999996
2016-03-10,57.990002000000004
2016-03-11,59.310001
2016-03-14,57.880001
2016-03-15,56.41
2016-03-16,55.18
2016-03-17,57.619999
2016-03-18,58.5
2016-03-21,58.450001
2016-03-22,57.869999
2016-03-23,57.52
2016-03-24,58.259997999999996
2016-03-28,57.700001
2016-03-29,59.310001
2016-03-30,59.880001
2016-03-31,58.689999
2016-04-01,55.990002000000004
2016-04-04,53.889998999999996
2016-04-05,54.389998999999996
2016-04-06,55.080002
2016-04-07,52.939999
2016-04-08,53.130001
2016-04-11,54.529999
2016-04-12,55.66
2016-04-13,58.709998999999996
2016-04-14,59.790001000000004
2016-04-15,59.029999
2016-04-18,58.950001
2016-04-19,58.41
2016-04-20,59.369999
2016-04-21,56.950001
2016-04-22,58.709998999999996
2016-04-25,58.57
2016-04-26,62.0
2016-04-27,66.370003
2016-04-28,67.18
2016-04-29,65.839996
2016-05-02,64.370003
2016-05-03,62.84
