Date,KBH
1996-03-25,7.8125
1996-03-26,7.8125
1996-03-27,7.75
1996-03-28,7.8125
1996-03-29,8.0
1996-04-01,7.9375
1996-04-02,7.6875
1996-04-03,7.75
1996-04-04,7.4375
1996-04-08,7.1875
1996-04-09,7.0625
1996-04-10,7.125
1996-04-11,7.1875
1996-04-12,7.125
1996-04-15,7.0625
1996-04-16,7.0625
1996-04-17,7.3125
1996-04-18,7.4375
1996-04-19,7.4375
1996-04-22,7.1875
1996-04-23,7.1875
1996-04-24,7.1875
1996-04-25,7.1875
1996-04-26,7.3125
1996-04-29,7.1875
1996-04-30,7.0625
1996-05-01,7.0625
1996-05-02,6.9375
1996-05-03,6.875
1996-05-06,6.9375
1996-05-07,6.875
1996-05-08,6.8125
1996-05-09,7.125
1996-05-10,6.9375
1996-05-13,7.0
1996-05-14,7.375
1996-05-15,7.3125
1996-05-16,7.1875
1996-05-17,7.375
1996-05-20,7.4375
1996-05-21,7.375
1996-05-22,7.4375
1996-05-23,7.375
1996-05-24,7.375
1996-05-28,7.1875
1996-05-29,7.3125
1996-05-30,7.25
1996-05-31,7.4375
1996-06-03,7.375
1996-06-04,7.3125
1996-06-05,7.4375
1996-06-06,7.3125
1996-06-07,7.3125
1996-06-10,7.0625
1996-06-11,7.25
1996-06-12,7.1875
1996-06-13,7.125
1996-06-14,7.0
1996-06-17,6.9375
1996-06-18,6.875
1996-06-19,6.875
1996-06-20,7.0
1996-06-21,7.0
1996-06-24,7.1875
1996-06-25,7.3125
1996-06-26,7.0625
1996-06-27,7.1875
1996-06-28,7.25
1996-07-01,7.125
1996-07-02,7.1875
1996-07-03,7.1875
1996-07-05,7.0
1996-07-08,6.9375
1996-07-09,6.875
1996-07-10,6.75
1996-07-11,6.5
1996-07-12,6.5
1996-07-15,6.1875
1996-07-16,6.125
1996-07-17,6.3125
1996-07-18,6.5625
1996-07-19,6.1875
1996-07-22,5.9375
1996-07-23,5.9375
1996-07-24,5.6875
1996-07-25,5.9375
1996-07-26,5.875
1996-07-29,5.875
1996-07-30,5.9375
1996-07-31,5.9375
1996-08-01,6.125
1996-08-02,6.3125
1996-08-05,6.4375
1996-08-06,6.5625
1996-08-07,6.5
1996-08-08,6.5
1996-08-09,6.5625
1996-08-12,6.4375
1996-08-13,6.375
1996-08-14,6.3125
1996-08-15,6.25
1996-08-16,6.1875
1996-08-19,6.25
1996-08-20,6.125
1996-08-21,6.125
1996-08-22,6.0625
1996-08-23,6.0625
1996-08-26,6.125
1996-08-27,6.125
1996-08-28,6.125
1996-08-29,6.25
1996-08-30,6.125
1996-09-03,6.0625
1996-09-04,6.0625
1996-09-05,5.875
1996-09-06,5.9375
1996-09-09,6.0625
1996-09-10,6.1875
1996-09-11,6.1875
1996-09-12,6.3125
1996-09-13,6.5
1996-09-16,6.5
1996-09-17,6.375
1996-09-18,6.5625
1996-09-19,6.625
1996-09-20,6.75
1996-09-23,6.5625
1996-09-24,6.4375
1996-09-25,6.5625
1996-09-26,6.5625
1996-09-27,6.6875
1996-09-30,6.5
1996-10-01,6.5625
1996-10-02,6.625
1996-10-03,6.5625
1996-10-04,6.75
1996-10-07,6.625
1996-10-08,6.75
1996-10-09,6.625
1996-10-10,6.4375
1996-10-11,6.5625
1996-10-14,6.5
1996-10-15,6.5
1996-10-16,6.375
1996-10-17,6.4375
1996-10-18,6.3125
1996-10-21,6.3125
1996-10-22,6.25
1996-10-23,6.25
1996-10-24,6.1875
1996-10-25,6.1875
1996-10-28,6.0625
1996-10-29,6.0625
1996-10-30,6.0625
1996-10-31,6.0
1996-11-01,5.9375
1996-11-04,6.0
1996-11-05,6.1875
1996-11-06,6.25
1996-11-07,6.1875
1996-11-08,6.1875
1996-11-11,6.1875
1996-11-12,6.3125
1996-11-13,6.25
1996-11-14,6.5
1996-11-15,6.375
1996-11-18,6.5
1996-11-19,6.5
1996-11-20,6.4375
1996-11-21,6.5
1996-11-22,6.375
1996-11-25,6.5
1996-11-26,6.5
1996-11-27,6.4375
1996-11-29,6.4375
1996-12-02,6.375
1996-12-03,6.375
1996-12-04,6.4375
1996-12-05,6.4375
1996-12-06,6.3125
1996-12-09,6.4375
1996-12-10,6.375
1996-12-11,6.25
1996-12-12,6.0
1996-12-13,6.1875
1996-12-16,6.25
1996-12-17,6.25
1996-12-18,6.375
1996-12-19,6.3125
1996-12-20,6.5625
1996-12-23,6.375
1996-12-24,6.375
1996-12-26,6.4375
1996-12-27,6.5
1996-12-30,6.4375
1996-12-31,6.4375
1997-01-02,6.5
1997-01-03,6.5
1997-01-06,6.5
1997-01-07,6.5625
1997-01-08,6.4375
1997-01-09,6.5
1997-01-10,6.5
1997-01-13,6.75
1997-01-14,7.0
1997-01-15,7.0625
1997-01-16,7.0625
1997-01-17,7.125
1997-01-20,7.0
1997-01-21,7.125
1997-01-22,7.125
1997-01-23,7.0625
1997-01-24,6.9375
1997-01-27,7.0
1997-01-28,7.0
1997-01-29,7.0
1997-01-30,6.9375
1997-01-31,7.0625
1997-02-03,7.3125
1997-02-04,7.1875
1997-02-05,6.9375
1997-02-06,6.9375
1997-02-07,6.9375
1997-02-10,6.875
1997-02-11,6.75
1997-02-12,6.875
1997-02-13,6.9375
1997-02-14,7.0
1997-02-18,7.0625
1997-02-19,7.0
1997-02-20,6.875
1997-02-21,6.75
1997-02-24,6.75
1997-02-25,6.75
1997-02-26,6.9375
1997-02-27,7.0625
1997-02-28,7.0625
1997-03-03,6.875
1997-03-04,6.75
1997-03-05,6.8125
1997-03-06,6.6875
1997-03-07,6.8125
1997-03-10,6.9375
1997-03-11,6.9375
1997-03-12,7.0
1997-03-13,7.0
1997-03-14,7.0
1997-03-17,7.0
1997-03-18,6.875
1997-03-19,7.0
1997-03-20,7.0625
1997-03-21,7.0
1997-03-24,7.0
1997-03-25,7.0625
1997-03-26,7.0
1997-03-27,6.6875
1997-03-31,6.625
1997-04-01,6.625
1997-04-02,6.6875
1997-04-03,6.6875
1997-04-04,6.6875
1997-04-07,6.6875
1997-04-08,6.75
1997-04-09,6.875
1997-04-10,6.8125
1997-04-11,6.625
1997-04-14,6.5625
1997-04-15,6.625
1997-04-16,6.6875
1997-04-17,6.625
1997-04-18,6.6875
1997-04-21,6.625
1997-04-22,6.5
1997-04-23,6.5625
1997-04-24,6.5
1997-04-25,6.5
1997-04-28,6.5625
1997-04-29,6.75
1997-04-30,7.0
1997-05-01,6.875
1997-05-02,6.9375
1997-05-05,7.1875
1997-05-06,7.25
1997-05-07,7.0
1997-05-08,7.125
1997-05-09,7.125
1997-05-12,7.3125
1997-05-13,7.1875
1997-05-14,7.375
1997-05-15,7.3125
1997-05-16,7.3125
1997-05-19,7.4375
1997-05-20,7.4375
1997-05-21,7.5
1997-05-22,7.4375
1997-05-23,7.5625
1997-05-27,7.5625
1997-05-28,7.375
1997-05-29,7.4375
1997-05-30,7.5625
1997-06-02,7.5
1997-06-03,7.375
1997-06-04,7.4375
1997-06-05,7.5
1997-06-06,7.625
1997-06-09,7.75
1997-06-10,7.8125
1997-06-11,7.8125
1997-06-12,7.8125
1997-06-13,8.0
1997-06-16,8.25
1997-06-17,8.5
1997-06-18,8.5
1997-06-19,8.5625
1997-06-20,8.875
1997-06-23,8.8125
1997-06-24,9.40625
1997-06-25,8.96875
1997-06-26,8.8125
1997-06-27,8.5
1997-06-30,8.78125
1997-07-01,8.875
1997-07-02,8.84375
1997-07-03,8.75
1997-07-07,8.75
1997-07-08,8.8125
1997-07-09,8.6875
1997-07-10,8.625
1997-07-11,8.65625
1997-07-14,8.71875
1997-07-15,8.6875
1997-07-16,8.71875
1997-07-17,9.0625
1997-07-18,9.0625
1997-07-21,8.9375
1997-07-22,9.65625
1997-07-23,10.6875
1997-07-24,10.75
1997-07-25,10.75
1997-07-28,10.5625
1997-07-29,10.53125
1997-07-30,10.71875
1997-07-31,10.6875
1997-08-01,10.5
1997-08-04,10.5
1997-08-05,10.65625
1997-08-06,10.4375
1997-08-07,10.34375
1997-08-08,9.9375
1997-08-11,10.09375
1997-08-12,10.0625
1997-08-13,10.0625
1997-08-14,10.09375
1997-08-15,9.78125
1997-08-18,10.03125
1997-08-19,10.1875
1997-08-20,10.15625
1997-08-21,10.03125
1997-08-22,10.125
1997-08-25,10.1875
1997-08-26,9.9375
1997-08-27,10.125
1997-08-28,10.0625
1997-08-29,10.0
1997-09-02,10.0
1997-09-03,10.15625
1997-09-04,9.96875
1997-09-05,9.90625
1997-09-08,9.90625
1997-09-09,10.125
1997-09-10,10.0
1997-09-11,9.65625
1997-09-12,10.03125
1997-09-15,10.125
1997-09-16,10.1875
1997-09-17,10.3125
1997-09-18,10.375
1997-09-19,10.375
1997-09-22,10.375
1997-09-23,10.3125
1997-09-24,10.1875
1997-09-25,10.09375
1997-09-26,10.15625
1997-09-29,10.25
1997-09-30,10.84375
1997-10-01,11.0
1997-10-02,11.28125
1997-10-03,11.5
1997-10-06,11.3125
1997-10-07,11.25
1997-10-08,11.21875
1997-10-09,11.15625
1997-10-10,11.1875
1997-10-13,11.1875
1997-10-14,11.28125
1997-10-15,11.25
1997-10-16,11.125
1997-10-17,10.78125
1997-10-20,11.09375
1997-10-21,10.9375
1997-10-22,11.03125
1997-10-23,10.90625
1997-10-24,10.84375
1997-10-27,9.9375
1997-10-28,10.53125
1997-10-29,10.78125
1997-10-30,10.46875
1997-10-31,10.65625
1997-11-03,10.875
1997-11-04,11.0
1997-11-05,11.0
1997-11-06,10.90625
1997-11-07,10.65625
1997-11-10,10.90625
1997-11-11,10.75
1997-11-12,10.5625
1997-11-13,10.625
1997-11-14,10.9375
1997-11-17,11.03125
1997-11-18,10.875
1997-11-19,10.9375
1997-11-20,10.96875
1997-11-21,11.0
1997-11-24,10.8125
1997-11-25,10.84375
1997-11-26,10.84375
1997-11-28,10.84375
1997-12-01,11.0
1997-12-02,11.0
1997-12-03,11.0
1997-12-04,10.9375
1997-12-05,11.0
1997-12-08,11.09375
1997-12-09,11.0
1997-12-10,10.96875
1997-12-11,10.90625
1997-12-12,10.9375
1997-12-15,11.0
1997-12-16,10.90625
1997-12-17,11.0625
1997-12-18,10.875
1997-12-19,10.71875
1997-12-22,10.65625
1997-12-23,10.46875
1997-12-24,10.21875
1997-12-26,10.28125
1997-12-29,11.0625
1997-12-30,11.21875
1997-12-31,11.21875
1998-01-02,11.1875
1998-01-05,11.1875
1998-01-06,11.09375
1998-01-07,11.15625
1998-01-08,11.0625
1998-01-09,10.71875
1998-01-12,10.90625
1998-01-13,11.875
1998-01-14,12.375
1998-01-15,12.9375
1998-01-16,12.46875
1998-01-20,13.34375
1998-01-21,13.0
1998-01-22,12.90625
1998-01-23,12.625
1998-01-26,12.71875
1998-01-27,12.78125
1998-01-28,12.78125
1998-01-29,12.875
1998-01-30,12.875
1998-02-02,13.0
1998-02-03,12.9375
1998-02-04,12.96875
1998-02-05,12.90625
1998-02-06,12.90625
1998-02-09,13.03125
1998-02-10,13.28125
1998-02-11,13.28125
1998-02-12,13.0625
1998-02-13,12.9375
1998-02-17,12.875
1998-02-18,12.9375
1998-02-19,12.78125
1998-02-20,12.71875
1998-02-23,12.5
1998-02-24,12.40625
1998-02-25,12.6875
1998-02-26,13.1875
1998-02-27,13.0
1998-03-02,13.4375
1998-03-03,14.375
1998-03-04,14.46875
1998-03-05,14.46875
1998-03-06,14.84375
1998-03-09,15.28125
1998-03-10,15.65625
1998-03-11,15.78125
1998-03-12,15.9375
1998-03-13,15.96875
1998-03-16,16.15625
1998-03-17,16.375
1998-03-18,16.53125
1998-03-19,16.59375
1998-03-20,16.59375
1998-03-23,16.59375
1998-03-24,16.71875
1998-03-25,16.5625
1998-03-26,16.34375
1998-03-27,16.1875
1998-03-30,16.21875
1998-03-31,16.34375
1998-04-01,16.03125
1998-04-02,15.75
1998-04-03,15.8125
1998-04-06,15.78125
1998-04-07,15.125
1998-04-08,15.34375
1998-04-09,16.0
1998-04-13,15.84375
1998-04-14,15.8125
1998-04-15,15.71875
1998-04-16,15.65625
1998-04-17,15.96875
1998-04-20,16.15625
1998-04-21,16.46875
1998-04-22,16.375
1998-04-23,16.15625
1998-04-24,15.46875
1998-04-27,14.34375
1998-04-28,14.4375
1998-04-29,14.59375
1998-04-30,14.625
1998-05-01,15.0
1998-05-04,15.375
1998-05-05,14.71875
1998-05-06,14.3125
1998-05-07,14.3125
1998-05-08,13.625
1998-05-11,13.8125
1998-05-12,13.59375
1998-05-13,13.8125
1998-05-14,14.15625
1998-05-15,13.5
1998-05-18,13.875
1998-05-19,13.84375
1998-05-20,13.1875
1998-05-21,12.75
1998-05-22,12.4375
1998-05-26,11.96875
1998-05-27,11.28125
1998-05-28,13.0
1998-05-29,12.84375
1998-06-01,12.34375
1998-06-02,12.5
1998-06-03,12.75
1998-06-04,12.8125
1998-06-05,12.9375
1998-06-08,13.15625
1998-06-09,13.0
1998-06-10,13.03125
1998-06-11,13.21875
1998-06-12,13.125
1998-06-15,12.625
1998-06-16,12.65625
1998-06-17,13.0625
1998-06-18,12.46875
1998-06-19,13.1875
1998-06-22,13.59375
1998-06-23,15.8125
1998-06-24,16.0
1998-06-25,15.84375
1998-06-26,16.0
1998-06-29,16.5
1998-06-30,15.8125
1998-07-01,16.125
1998-07-02,16.375
1998-07-06,16.90625
1998-07-07,17.0625
1998-07-08,17.0625
1998-07-09,16.96875
1998-07-10,17.0
1998-07-13,17.25
1998-07-14,17.40625
1998-07-15,17.40625
1998-07-16,17.34375
1998-07-17,17.09375
1998-07-20,17.125
1998-07-21,16.90625
1998-07-22,15.5
1998-07-23,15.03125
1998-07-24,14.90625
1998-07-27,14.8125
1998-07-28,14.625
1998-07-29,14.84375
1998-07-30,14.5625
1998-07-31,13.96875
1998-08-03,13.3125
1998-08-04,12.75
1998-08-05,13.375
1998-08-06,13.9375
1998-08-07,14.125
1998-08-10,13.71875
1998-08-11,13.375
1998-08-12,14.0
1998-08-13,13.65625
1998-08-14,12.90625
1998-08-17,13.28125
1998-08-18,14.125
1998-08-19,14.21875
1998-08-20,14.21875
1998-08-21,14.28125
1998-08-24,14.125
1998-08-25,14.15625
1998-08-26,13.90625
1998-08-27,13.34375
1998-08-28,12.3125
1998-08-31,10.6875
1998-09-01,10.625
1998-09-02,11.25
1998-09-03,10.375
1998-09-04,10.40625
1998-09-08,10.875
1998-09-09,10.375
1998-09-10,9.65625
1998-09-11,9.90625
1998-09-14,10.40625
1998-09-15,11.15625
1998-09-16,11.0625
1998-09-17,10.6875
1998-09-18,10.375
1998-09-21,11.0
1998-09-22,10.25
1998-09-23,10.875
1998-09-24,11.25
1998-09-25,12.0
1998-09-28,12.125
1998-09-29,12.125
1998-09-30,11.71875
1998-10-01,11.03125
1998-10-02,11.21875
1998-10-05,10.8125
1998-10-06,10.5
1998-10-07,10.15625
1998-10-08,9.15625
1998-10-09,8.75
1998-10-12,9.15625
1998-10-13,9.0625
1998-10-14,9.5
1998-10-15,10.375
1998-10-16,11.125
1998-10-19,11.28125
1998-10-20,11.8125
1998-10-21,13.46875
1998-10-22,13.46875
1998-10-23,13.0625
1998-10-26,13.625
1998-10-27,14.0
1998-10-28,13.59375
1998-10-29,13.6875
1998-10-30,14.28125
1998-11-02,14.46875
1998-11-03,14.375
1998-11-04,15.46875
1998-11-05,15.0625
1998-11-06,15.375
1998-11-09,15.34375
1998-11-10,14.34375
1998-11-11,13.8125
1998-11-12,13.3125
1998-11-13,13.59375
1998-11-16,13.4375
1998-11-17,13.40625
1998-11-18,13.25
1998-11-19,13.4375
1998-11-20,13.09375
1998-11-23,13.0
1998-11-24,13.0
1998-11-25,12.90625
1998-11-27,13.0
1998-11-30,12.59375
1998-12-01,12.8125
1998-12-02,13.625
1998-12-03,13.40625
1998-12-04,13.75
1998-12-07,14.5
1998-12-08,15.0625
1998-12-09,15.0625
1998-12-10,14.5625
1998-12-11,14.5625
1998-12-14,14.40625
1998-12-15,14.53125
1998-12-16,14.375
1998-12-17,14.9375
1998-12-18,14.75
1998-12-21,14.25
1998-12-22,15.0625
1998-12-23,14.84375
1998-12-24,14.78125
1998-12-28,15.1875
1998-12-29,15.0625
1998-12-30,14.75
1998-12-31,14.375
1999-01-04,14.71875
1999-01-05,14.6875
1999-01-06,15.0625
1999-01-07,14.90625
1999-01-08,14.4375
1999-01-11,14.3125
1999-01-12,14.4375
1999-01-13,14.75
1999-01-14,13.9375
1999-01-15,13.875
1999-01-19,13.90625
1999-01-20,14.03125
1999-01-21,13.40625
1999-01-22,13.6875
1999-01-25,14.25
1999-01-26,14.875
1999-01-27,14.3125
1999-01-28,13.78125
1999-01-29,14.09375
1999-02-01,14.34375
1999-02-02,13.59375
1999-02-03,13.1875
1999-02-04,12.84375
1999-02-05,12.71875
1999-02-08,12.4375
1999-02-09,12.84375
1999-02-10,12.59375
1999-02-11,12.625
1999-02-12,12.5
1999-02-16,12.375
1999-02-17,12.25
1999-02-18,11.84375
1999-02-19,11.59375
1999-02-22,11.53125
1999-02-23,11.71875
1999-02-24,11.0625
1999-02-25,11.09375
1999-02-26,11.25
1999-03-01,11.40625
1999-03-02,11.78125
1999-03-03,11.5625
1999-03-04,11.4375
1999-03-05,11.78125
1999-03-08,11.28125
1999-03-09,11.25
1999-03-10,11.375
1999-03-11,11.5625
1999-03-12,11.5
1999-03-15,11.53125
1999-03-16,11.53125
1999-03-17,11.3125
1999-03-18,11.375
1999-03-19,11.03125
1999-03-22,10.96875
1999-03-23,10.59375
1999-03-24,11.0
1999-03-25,11.375
1999-03-26,10.90625
1999-03-29,11.15625
1999-03-30,11.625
1999-03-31,11.28125
1999-04-01,11.0625
1999-04-05,11.46875
1999-04-06,11.03125
1999-04-07,11.3125
1999-04-08,11.3125
1999-04-09,11.375
1999-04-12,11.40625
1999-04-13,11.125
1999-04-14,12.375
1999-04-15,13.75
1999-04-16,13.875
1999-04-19,13.3125
1999-04-20,12.90625
1999-04-21,12.84375
1999-04-22,12.90625
1999-04-23,13.09375
1999-04-26,12.84375
1999-04-27,12.875
1999-04-28,12.875
1999-04-29,12.75
1999-04-30,12.15625
1999-05-03,12.375
1999-05-04,12.59375
1999-05-05,12.71875
1999-05-06,12.8125
1999-05-07,13.0
1999-05-10,13.1875
1999-05-11,12.6875
1999-05-12,13.125
1999-05-13,13.28125
1999-05-14,12.6875
1999-05-17,12.375
1999-05-18,12.15625
1999-05-19,12.375
1999-05-20,12.40625
1999-05-21,11.90625
1999-05-24,11.90625
1999-05-25,11.5625
1999-05-26,11.4375
1999-05-27,11.15625
1999-05-28,12.0625
1999-06-01,12.125
1999-06-02,11.90625
1999-06-03,11.5625
1999-06-04,12.21875
1999-06-07,11.75
1999-06-08,12.078125
1999-06-09,12.3125
1999-06-10,11.875
1999-06-11,11.875
1999-06-14,11.3125
1999-06-15,11.375
1999-06-16,11.5625
1999-06-17,11.875
1999-06-18,11.53125
1999-06-21,11.75
1999-06-22,11.75
1999-06-23,11.65625
1999-06-24,11.59375
1999-06-25,11.75
1999-06-28,12.09375
1999-06-29,12.0625
1999-06-30,12.4375
1999-07-01,12.625
1999-07-02,12.65625
1999-07-06,12.28125
1999-07-07,12.40625
1999-07-08,12.34375
1999-07-09,12.4375
1999-07-12,12.28125
1999-07-13,11.96875
1999-07-14,12.1875
1999-07-15,12.03125
1999-07-16,12.0
1999-07-19,12.15625
1999-07-20,12.0
1999-07-21,11.59375
1999-07-22,11.40625
1999-07-23,11.5
1999-07-26,10.78125
1999-07-27,11.03125
1999-07-28,10.875
1999-07-29,10.6875
1999-07-30,10.40625
1999-08-02,10.8125
1999-08-03,10.75
1999-08-04,10.28125
1999-08-05,10.65625
1999-08-06,10.5
1999-08-09,9.96875
1999-08-10,9.8125
1999-08-11,10.40625
1999-08-12,10.3125
1999-08-13,10.59375
1999-08-16,10.53125
1999-08-17,10.75
1999-08-18,10.4375
1999-08-19,10.6875
1999-08-20,10.71875
1999-08-23,10.75
1999-08-24,10.78125
1999-08-25,11.0625
1999-08-26,10.875
1999-08-27,10.53125
1999-08-30,10.40625
1999-08-31,10.21875
1999-09-01,10.125
1999-09-02,10.0625
1999-09-03,10.4375
1999-09-07,10.34375
1999-09-08,9.9375
1999-09-09,9.90625
1999-09-10,9.96875
1999-09-13,9.90625
1999-09-14,9.75
1999-09-15,9.71875
1999-09-16,9.625
1999-09-17,9.71875
1999-09-20,9.9375
1999-09-21,9.53125
1999-09-22,9.0625
1999-09-23,9.1875
1999-09-24,9.1875
1999-09-27,9.5625
1999-09-28,9.40625
1999-09-29,9.59375
1999-09-30,10.3125
1999-10-01,10.65625
1999-10-04,10.71875
1999-10-05,10.4375
1999-10-06,10.59375
1999-10-07,10.625
1999-10-08,10.8125
1999-10-11,10.875
1999-10-12,10.65625
1999-10-13,10.75
1999-10-14,10.75
1999-10-15,10.6875
1999-10-18,10.78125
1999-10-19,9.9375
1999-10-20,9.125
1999-10-21,9.03125
1999-10-22,9.125
1999-10-25,8.875
1999-10-26,8.90625
1999-10-27,9.375
1999-10-28,9.84375
1999-10-29,10.03125
1999-11-01,10.59375
1999-11-02,10.84375
1999-11-03,10.8125
1999-11-04,11.03125
1999-11-05,11.875
1999-11-08,12.09375
1999-11-09,11.4375
1999-11-10,11.65625
1999-11-11,11.71875
1999-11-12,11.34375
1999-11-15,12.125
1999-11-16,12.75
1999-11-17,12.53125
1999-11-18,11.90625
1999-11-19,12.09375
1999-11-22,11.75
1999-11-23,11.3125
1999-11-24,11.0625
1999-11-26,11.46875
1999-11-29,11.65625
1999-11-30,11.0625
1999-12-01,11.0
1999-12-02,10.96875
1999-12-03,11.0
1999-12-06,11.03125
1999-12-07,11.125
1999-12-08,10.75
1999-12-09,11.0
1999-12-10,11.1875
1999-12-13,11.1875
1999-12-14,11.09375
1999-12-15,11.125
1999-12-16,10.84375
1999-12-17,10.6875
1999-12-20,11.3125
1999-12-21,11.703125
1999-12-22,11.71875
1999-12-23,11.84375
1999-12-27,11.5
1999-12-28,11.46875
1999-12-29,11.5
1999-12-30,12.0
1999-12-31,12.09375
2000-01-03,11.5
2000-01-04,11.15625
2000-01-05,11.28125
2000-01-06,11.4375
2000-01-07,11.71875
2000-01-10,11.6875
2000-01-11,11.40625
2000-01-12,11.46875
2000-01-13,12.0625
2000-01-14,12.0625
2000-01-18,12.03125
2000-01-19,11.75
2000-01-20,11.09375
2000-01-21,10.96875
2000-01-24,10.84375
2000-01-25,10.21875
2000-01-26,10.28125
2000-01-27,11.0
2000-01-28,10.78125
2000-01-31,10.84375
2000-02-01,10.75
2000-02-02,10.5625
2000-02-03,10.8125
2000-02-04,10.8125
2000-02-07,10.75
2000-02-08,10.71875
2000-02-09,10.34375
2000-02-10,10.1875
2000-02-11,10.125
2000-02-14,10.15625
2000-02-15,10.4375
2000-02-16,10.4375
2000-02-17,10.375
2000-02-18,10.03125
2000-02-22,10.09375
2000-02-23,10.0625
2000-02-24,9.8125
2000-02-25,9.46875
2000-02-28,9.46875
2000-02-29,9.5625
2000-03-01,9.625
2000-03-02,9.65625
2000-03-03,9.65625
2000-03-06,9.34375
2000-03-07,9.0
2000-03-08,9.125
2000-03-09,9.1875
2000-03-10,8.96875
2000-03-13,8.9375
2000-03-14,9.0625
2000-03-15,9.46875
2000-03-16,10.34375
2000-03-17,10.25
2000-03-20,10.4375
2000-03-21,10.34375
2000-03-22,10.40625
2000-03-23,10.6875
2000-03-24,10.875
2000-03-27,11.0
2000-03-28,10.90625
2000-03-29,10.71875
2000-03-30,10.71875
2000-03-31,10.71875
2000-04-03,10.5625
2000-04-04,10.5625
2000-04-05,11.0
2000-04-06,10.625
2000-04-07,10.53125
2000-04-10,10.34375
2000-04-11,10.65625
2000-04-12,10.78125
2000-04-13,10.625
2000-04-14,9.78125
2000-04-17,9.71875
2000-04-18,9.84375
2000-04-19,9.875
2000-04-20,9.9375
2000-04-24,9.9375
2000-04-25,9.90625
2000-04-26,9.90625
2000-04-27,9.65625
2000-04-28,9.625
2000-05-01,9.8125
2000-05-02,9.59375
2000-05-03,9.46875
2000-05-04,9.46875
2000-05-05,9.5
2000-05-08,9.4375
2000-05-09,9.375
2000-05-10,9.1875
2000-05-11,9.4375
2000-05-12,9.5
2000-05-15,9.375
2000-05-16,9.625
2000-05-17,9.3125
2000-05-18,9.15625
2000-05-19,8.9375
2000-05-22,8.75
2000-05-23,8.71875
2000-05-24,8.625
2000-05-25,8.625
2000-05-26,8.4375
2000-05-30,8.71875
2000-05-31,8.6875
2000-06-01,8.59375
2000-06-02,9.6875
2000-06-05,9.375
2000-06-06,9.5625
2000-06-07,9.21875
2000-06-08,9.375
2000-06-09,9.78125
2000-06-12,9.6875
2000-06-13,10.03125
2000-06-14,9.59375
2000-06-15,9.96875
2000-06-16,9.859375
2000-06-19,9.8125
2000-06-20,9.59375
2000-06-21,9.5625
2000-06-22,9.5625
2000-06-23,9.4375
2000-06-26,9.4375
2000-06-27,9.53125
2000-06-28,9.507813
2000-06-29,9.8125
2000-06-30,9.898438
2000-07-03,9.90625
2000-07-05,10.21875
2000-07-06,10.125
2000-07-07,10.28125
2000-07-10,10.0
2000-07-11,10.21875
2000-07-12,10.34375
2000-07-13,10.15625
2000-07-14,10.125
2000-07-17,10.15625
2000-07-18,9.96875
2000-07-19,9.75
2000-07-20,9.9375
2000-07-21,9.8125
2000-07-24,9.75
2000-07-25,9.9375
2000-07-26,9.9375
2000-07-27,9.9375
2000-07-28,9.46875
2000-07-31,9.78125
2000-08-01,9.9375
2000-08-02,9.90625
2000-08-03,9.875
2000-08-04,10.0625
2000-08-07,11.375
2000-08-08,12.1875
2000-08-09,11.8125
2000-08-10,11.5625
2000-08-11,12.28125
2000-08-14,12.0625
2000-08-15,11.65625
2000-08-16,11.40625
2000-08-17,11.46875
2000-08-18,11.28125
2000-08-21,11.65625
2000-08-22,11.34375
2000-08-23,10.90625
2000-08-24,11.03125
2000-08-25,11.09375
2000-08-28,11.09375
2000-08-29,11.53125
2000-08-30,11.75
2000-08-31,12.40625
2000-09-01,12.28125
2000-09-05,12.296875
2000-09-06,12.421875
2000-09-07,12.4375
2000-09-08,12.40625
2000-09-11,12.8125
2000-09-12,13.09375
2000-09-13,13.171875
2000-09-14,13.5625
2000-09-15,13.3125
2000-09-18,12.34375
2000-09-19,12.59375
2000-09-20,12.75
2000-09-21,12.6875
2000-09-22,12.78125
2000-09-25,13.28125
2000-09-26,13.3125
2000-09-27,13.65625
2000-09-28,13.4375
2000-09-29,13.46875
2000-10-02,13.75
2000-10-03,14.375
2000-10-04,14.78125
2000-10-05,13.9375
2000-10-06,13.78125
2000-10-09,14.28125
2000-10-10,13.75
2000-10-11,13.28125
2000-10-12,12.75
2000-10-13,12.5
2000-10-16,13.28125
2000-10-17,12.96875
2000-10-18,12.53125
2000-10-19,12.875
2000-10-20,12.96875
2000-10-23,12.65625
2000-10-24,13.25
2000-10-25,13.21875
2000-10-26,13.5625
2000-10-27,13.8125
2000-10-30,14.40625
2000-10-31,14.875
2000-11-01,15.03125
2000-11-02,15.59375
2000-11-03,15.78125
2000-11-06,15.96875
2000-11-07,15.84375
2000-11-08,16.0
2000-11-09,15.65625
2000-11-10,14.96875
2000-11-13,15.34375
2000-11-14,15.59375
2000-11-15,16.0625
2000-11-16,15.8125
2000-11-17,15.875
2000-11-20,15.28125
2000-11-21,15.8125
2000-11-22,15.4375
2000-11-24,15.78125
2000-11-27,16.1875
2000-11-28,15.90625
2000-11-29,15.8125
2000-11-30,15.6875
2000-12-01,15.90625
2000-12-04,15.65625
2000-12-05,17.5
2000-12-06,16.625
2000-12-07,16.96875
2000-12-08,17.3125
2000-12-11,18.5
2000-12-12,18.53125
2000-12-13,18.21875
2000-12-14,17.3125
2000-12-15,17.40625
2000-12-18,17.71875
2000-12-19,16.75
