Date,ING
2013-06-27,9.08
2013-06-28,9.09
2013-07-01,9.28
2013-07-02,9.19
2013-07-03,9.04
2013-07-05,9.38
2013-07-08,9.53
2013-07-09,9.46
2013-07-10,9.69
2013-07-11,9.64
2013-07-12,9.65
2013-07-15,9.61
2013-07-16,9.49
2013-07-17,9.52
2013-07-18,9.78
2013-07-19,9.79
2013-07-22,9.99
2013-07-23,10.13
2013-07-24,10.13
2013-07-25,10.19
2013-07-26,10.14
2013-07-29,10.14
2013-07-30,10.11
2013-07-31,10.17
2013-08-01,10.59
2013-08-02,10.54
2013-08-05,10.48
2013-08-06,10.37
2013-08-07,11.05
2013-08-08,11.39
2013-08-09,11.43
2013-08-12,11.55
2013-08-13,11.51
2013-08-14,11.7
2013-08-15,11.66
2013-08-16,11.35
2013-08-19,11.18
2013-08-20,11.09
2013-08-21,11.03
2013-08-22,11.63
2013-08-23,11.78
2013-08-26,11.56
2013-08-27,10.96
2013-08-28,11.14
2013-08-29,11.12
2013-08-30,10.87
2013-09-03,10.98
2013-09-04,11.11
2013-09-05,10.98
2013-09-06,11.04
2013-09-09,11.33
2013-09-10,11.64
2013-09-11,11.63
2013-09-12,11.62
2013-09-13,11.56
2013-09-16,11.98
2013-09-17,11.91
2013-09-18,12.37
2013-09-19,11.8
2013-09-20,11.54
2013-09-23,11.4
2013-09-24,11.53
2013-09-25,11.59
2013-09-26,11.47
2013-09-27,11.39
2013-09-30,11.35
2013-10-01,11.77
2013-10-02,11.95
2013-10-03,11.83
2013-10-04,11.94
2013-10-07,11.66
2013-10-08,11.46
2013-10-09,11.57
2013-10-10,12.22
2013-10-11,12.2
2013-10-14,12.22
2013-10-15,12.28
2013-10-16,12.61
2013-10-17,12.88
2013-10-18,12.96
2013-10-21,12.85
2013-10-22,12.96
2013-10-23,12.81
2013-10-24,12.99
2013-10-25,12.89
2013-10-28,12.77
2013-10-29,12.83
2013-10-30,12.7
2013-10-31,12.72
2013-11-01,12.89
2013-11-04,13.09
2013-11-05,12.56
2013-11-06,12.98
2013-11-07,12.78
2013-11-08,12.92
2013-11-11,12.91
2013-11-12,12.72
2013-11-13,12.83
2013-11-14,12.97
2013-11-15,12.96
2013-11-18,12.9
2013-11-19,12.86
2013-11-20,12.72
2013-11-21,12.89
2013-11-22,12.96
2013-11-25,12.78
2013-11-26,12.93
2013-11-27,12.94
2013-11-29,12.98
2013-12-02,12.83
2013-12-03,12.77
2013-12-04,12.69
2013-12-05,12.49
2013-12-06,12.68
2013-12-09,12.79
2013-12-10,12.64
2013-12-11,12.51
2013-12-12,12.27
2013-12-13,12.4
2013-12-16,12.75
2013-12-17,12.57
2013-12-18,12.9
2013-12-19,13.13
2013-12-20,13.31
2013-12-23,13.63
2013-12-24,13.62
2013-12-26,13.8
2013-12-27,13.91
2013-12-30,13.88
2013-12-31,14.01
2014-01-02,13.83
2014-01-03,13.72
2014-01-06,13.67
2014-01-07,14.11
2014-01-08,14.39
2014-01-09,14.38
2014-01-10,14.43
2014-01-13,14.33
2014-01-14,14.74
2014-01-15,14.92
2014-01-16,14.74
2014-01-17,14.6
2014-01-21,14.4
2014-01-22,14.18
2014-01-23,14.1
2014-01-24,13.44
2014-01-27,13.46
2014-01-28,13.97
2014-01-29,13.57
2014-01-30,13.67
2014-01-31,13.21
2014-02-03,12.88
2014-02-04,13.15
2014-02-05,13.51
2014-02-06,13.77
2014-02-07,13.91
2014-02-10,13.78
2014-02-11,13.94
2014-02-12,14.4
2014-02-13,14.44
2014-02-14,14.54
2014-02-18,14.6
2014-02-19,14.27
2014-02-20,14.41
2014-02-21,14.43
2014-02-24,14.52
2014-02-25,14.54
2014-02-26,14.37
2014-02-27,14.45
2014-02-28,14.52
2014-03-03,13.75
2014-03-04,14.31
2014-03-05,14.25
2014-03-06,14.46
2014-03-07,14.27
2014-03-10,14.16
2014-03-11,14.25
2014-03-12,14.32
2014-03-13,13.72
2014-03-14,13.43
2014-03-17,13.97
2014-03-18,14.05
2014-03-19,13.93
2014-03-20,14.29
2014-03-21,13.77
2014-03-24,13.69
2014-03-25,13.79
2014-03-26,13.7
2014-03-27,13.77
2014-03-28,13.72
2014-03-31,14.25
2014-04-01,14.73
2014-04-02,14.76
2014-04-03,14.78
2014-04-04,14.75
2014-04-07,14.36
2014-04-08,14.07
2014-04-09,14.14
2014-04-10,13.72
2014-04-11,13.6
2014-04-14,13.48
2014-04-15,13.4
2014-04-16,13.77
2014-04-17,13.96
2014-04-21,13.96
2014-04-22,14.12
2014-04-23,14.09
2014-04-24,13.99
2014-04-25,13.62
2014-04-28,13.68
2014-04-29,13.98
2014-04-30,14.3
2014-05-01,14.27
2014-05-02,14.25
2014-05-05,14.22
2014-05-06,14.14
2014-05-07,14.2
2014-05-08,14.34
2014-05-09,14.15
2014-05-12,14.16
2014-05-13,13.92
2014-05-14,13.73
2014-05-15,13.4
2014-05-16,13.12
2014-05-19,13.09
2014-05-20,13.11
2014-05-21,13.49
2014-05-22,13.64
2014-05-23,13.72
2014-05-27,13.87
2014-05-28,13.86
2014-05-29,13.97
2014-05-30,14.04
2014-06-02,14.14
2014-06-03,14.09
2014-06-04,14.21
2014-06-05,14.58
2014-06-06,14.76
2014-06-09,14.78
2014-06-10,14.6
2014-06-11,14.4
2014-06-12,14.3
2014-06-13,14.25
2014-06-16,14.16
2014-06-17,14.25
2014-06-18,14.41
2014-06-19,14.63
2014-06-20,14.34
2014-06-23,14.16
2014-06-24,13.92
2014-06-25,14.19
2014-06-26,14.03
2014-06-27,14.13
2014-06-30,14.02
2014-07-01,14.29
2014-07-02,14.4
2014-07-03,14.61
2014-07-07,14.3
2014-07-08,13.83
2014-07-09,13.96
2014-07-10,13.71
2014-07-11,13.73
2014-07-14,13.81
2014-07-15,13.58
2014-07-16,13.79
2014-07-17,13.27
2014-07-18,13.58
2014-07-21,13.38
2014-07-22,13.49
2014-07-23,13.55
2014-07-24,13.74
2014-07-25,13.44
2014-07-28,13.48
2014-07-29,13.65
2014-07-30,13.5
2014-07-31,12.97
2014-08-01,12.9
2014-08-04,13.02
2014-08-05,12.82
2014-08-06,13.09
2014-08-07,12.92
2014-08-08,13.08
2014-08-11,13.23
2014-08-12,13.16
2014-08-13,13.31
2014-08-14,13.35
2014-08-15,13.48
2014-08-18,13.48
2014-08-19,13.52
2014-08-20,13.4
2014-08-21,13.74
2014-08-22,13.58
2014-08-25,13.74
2014-08-26,13.8
2014-08-27,13.89
2014-08-28,13.74
2014-08-29,13.77
2014-09-02,13.85
2014-09-03,14.07
2014-09-04,14.07
2014-09-05,14.42
2014-09-08,14.18
2014-09-09,14.07
2014-09-10,14.33
2014-09-11,14.18
2014-09-12,14.2
2014-09-15,14.17
2014-09-16,14.17
2014-09-17,14.28
2014-09-18,14.55
2014-09-19,14.87
2014-09-22,14.57
2014-09-23,14.47
2014-09-24,14.65
2014-09-25,14.34
2014-09-26,14.36
2014-09-29,14.16
2014-09-30,14.19
2014-10-01,14.39
2014-10-02,14.0
2014-10-03,14.1
2014-10-06,14.25
2014-10-07,13.89
2014-10-08,14.28
2014-10-09,13.84
2014-10-10,13.77
2014-10-13,13.76
2014-10-14,13.63
2014-10-15,13.28
2014-10-16,12.86
2014-10-17,13.45
2014-10-20,13.72
2014-10-21,14.1
2014-10-22,13.81
2014-10-23,14.19
2014-10-24,14.32
2014-10-27,14.15
2014-10-28,14.55
2014-10-29,13.95
2014-10-30,14.02
2014-10-31,14.32
2014-11-03,14.2
2014-11-04,14.13
2014-11-05,14.35
2014-11-06,14.23
2014-11-07,14.11
2014-11-10,14.1
2014-11-11,14.04
2014-11-12,13.74
2014-11-13,13.93
2014-11-14,13.92
2014-11-17,14.06
2014-11-18,14.28
2014-11-19,14.45
2014-11-20,14.14
2014-11-21,14.2
2014-11-24,14.34
2014-11-25,14.54
2014-11-26,14.54
2014-11-28,14.6
2014-12-01,14.39
2014-12-02,14.39
2014-12-03,14.22
2014-12-04,14.16
2014-12-05,14.43
2014-12-08,14.29
2014-12-09,14.11
2014-12-10,13.9
2014-12-11,13.75
2014-12-12,13.31
2014-12-15,12.97
2014-12-16,12.83
2014-12-17,13.03
2014-12-18,13.55
2014-12-19,13.21
2014-12-22,13.25
2014-12-23,13.42
2014-12-24,13.39
2014-12-26,13.42
2014-12-29,13.22
2014-12-30,13.12
2014-12-31,12.97
2015-01-02,13.08
2015-01-05,12.34
2015-01-06,12.27
2015-01-07,12.5
2015-01-08,12.65
2015-01-09,12.27
2015-01-12,12.24
2015-01-13,12.42
2015-01-14,12.43
2015-01-15,12.39
2015-01-16,12.73
2015-01-20,13.01
2015-01-21,13.16
2015-01-22,13.3
2015-01-23,12.69
2015-01-26,12.88
2015-01-27,12.84
2015-01-28,12.27
2015-01-29,12.72
2015-01-30,12.44
2015-02-02,12.75
2015-02-03,13.22
2015-02-04,12.69
2015-02-05,12.81
2015-02-06,12.52
2015-02-09,12.46
2015-02-10,12.71
2015-02-11,13.16
2015-02-12,13.75
2015-02-13,14.03
2015-02-17,14.16
2015-02-18,14.28
2015-02-19,14.22
2015-02-20,14.48
2015-02-23,14.58
2015-02-24,14.8
2015-02-25,14.78
2015-02-26,14.81
2015-02-27,14.83
2015-03-02,14.98
2015-03-03,14.56
2015-03-04,14.53
2015-03-05,14.71
2015-03-06,14.44
2015-03-09,14.48
2015-03-10,14.11
2015-03-11,14.2
2015-03-12,14.37
2015-03-13,14.29
2015-03-16,14.54
2015-03-17,14.45
2015-03-18,14.59
2015-03-19,14.38
2015-03-20,14.81
2015-03-23,14.94
2015-03-24,15.12
2015-03-25,14.83
2015-03-26,14.64
2015-03-27,14.57
2015-03-30,14.76
2015-03-31,14.61
2015-04-01,14.73
2015-04-02,15.05
2015-04-06,15.16
2015-04-07,15.18
2015-04-08,15.03
2015-04-09,14.98
2015-04-10,14.99
2015-04-13,14.99
2015-04-14,14.94
2015-04-15,15.06
2015-04-16,14.89
2015-04-17,14.54
2015-04-20,14.74
2015-04-21,14.77
2015-04-22,14.87
2015-04-23,14.96
2015-04-24,15.14
2015-04-27,15.44
2015-04-28,15.58
2015-04-29,15.51
2015-04-30,15.32
2015-05-01,15.52
2015-05-04,15.58
2015-05-05,15.28
2015-05-06,15.44
2015-05-07,15.68
2015-05-08,15.99
2015-05-11,15.9
2015-05-12,15.91
2015-05-13,16.18
2015-05-14,16.51
2015-05-15,16.59
2015-05-18,16.370001000000002
2015-05-19,16.440001000000002
2015-05-20,16.6
2015-05-21,16.620001000000002
2015-05-22,16.42
2015-05-26,16.1
2015-05-27,16.49
2015-05-28,16.540001
2015-05-29,16.48
2015-06-01,16.209999
2015-06-02,16.549999
2015-06-03,16.780001000000002
2015-06-04,16.57
2015-06-05,16.209999
2015-06-08,16.129998999999998
2015-06-09,16.139999
2015-06-10,16.620001000000002
2015-06-11,16.65
2015-06-12,16.469998999999998
2015-06-15,16.18
2015-06-16,16.139999
2015-06-17,16.08
2015-06-18,16.370001000000002
2015-06-19,16.48
2015-06-22,17.290001
2015-06-23,17.15
2015-06-24,17.0
2015-06-25,17.059998999999998
2015-06-26,17.23
2015-06-29,16.209999
2015-06-30,16.58
2015-07-01,16.84
2015-07-02,16.620001000000002
2015-07-06,15.9
2015-07-07,15.76
2015-07-08,15.44
2015-07-09,15.98
2015-07-10,16.98
2015-07-13,17.0
2015-07-14,17.120001000000002
2015-07-15,17.0
2015-07-16,17.26
2015-07-17,17.190001000000002
2015-07-20,17.190001000000002
2015-07-21,17.15
2015-07-22,17.139999
2015-07-23,17.190001000000002
2015-07-24,16.92
2015-07-27,16.9
2015-07-28,17.15
2015-07-29,16.98
2015-07-30,16.950001
2015-07-31,16.98
2015-08-03,17.18
2015-08-04,17.049999
2015-08-05,16.370001000000002
2015-08-06,16.41
2015-08-07,16.27
2015-08-10,16.639999
2015-08-11,16.530001000000002
2015-08-12,16.26
2015-08-13,15.77
2015-08-14,15.75
2015-08-17,15.63
2015-08-18,16.0
2015-08-19,15.78
2015-08-20,15.12
2015-08-21,14.72
2015-08-24,14.35
2015-08-25,14.75
2015-08-26,15.28
2015-08-27,15.54
2015-08-28,15.31
2015-08-31,15.3
2015-09-01,14.74
2015-09-02,14.91
2015-09-03,15.02
2015-09-04,14.54
2015-09-08,15.08
2015-09-09,14.99
2015-09-10,15.2
2015-09-11,15.08
2015-09-14,14.8
2015-09-15,15.06
2015-09-16,15.01
2015-09-17,15.08
2015-09-18,14.41
2015-09-21,14.49
2015-09-22,14.03
2015-09-23,13.96
2015-09-24,14.04
2015-09-25,14.27
2015-09-28,13.83
2015-09-29,13.98
2015-09-30,14.13
2015-10-01,14.27
2015-10-02,14.46
2015-10-05,14.78
2015-10-06,14.81
2015-10-07,14.82
2015-10-08,14.62
2015-10-09,14.44
2015-10-12,14.22
2015-10-13,14.16
2015-10-14,14.33
2015-10-15,14.63
2015-10-16,14.74
2015-10-19,14.69
2015-10-20,14.53
2015-10-21,14.48
2015-10-22,14.55
2015-10-23,14.82
2015-10-26,14.87
2015-10-27,14.69
2015-10-28,14.84
2015-10-29,14.55
2015-10-30,14.47
2015-11-02,14.77
2015-11-03,14.44
2015-11-04,14.59
2015-11-05,14.41
2015-11-06,14.8
2015-11-09,14.58
2015-11-10,14.59
2015-11-11,14.64
2015-11-12,14.38
2015-11-13,14.18
2015-11-16,14.22
2015-11-17,14.19
2015-11-18,14.27
2015-11-19,14.24
2015-11-20,13.95
2015-11-23,13.78
2015-11-24,13.8
2015-11-25,13.76
2015-11-27,13.95
2015-11-30,13.74
2015-12-01,13.82
2015-12-02,13.52
2015-12-03,13.58
2015-12-04,13.88
2015-12-07,13.67
2015-12-08,13.36
2015-12-09,13.44
2015-12-10,13.32
2015-12-11,13.22
2015-12-14,13.27
2015-12-15,13.49
2015-12-16,13.61
2015-12-17,13.44
2015-12-18,13.31
2015-12-21,13.31
2015-12-22,13.52
2015-12-23,13.77
2015-12-24,13.79
2015-12-28,13.79
2015-12-29,13.87
2015-12-30,13.71
2015-12-31,13.46
2016-01-04,13.31
2016-01-05,13.14
2016-01-06,12.87
2016-01-07,12.67
2016-01-08,12.46
2016-01-11,12.54
2016-01-12,12.66
2016-01-13,12.35
2016-01-14,12.48
2016-01-15,11.97
2016-01-19,11.76
2016-01-20,11.47
2016-01-21,11.43
2016-01-22,11.86
2016-01-25,11.47
2016-01-26,11.66
2016-01-27,11.49
2016-01-28,11.31
2016-01-29,11.59
2016-02-01,11.5
2016-02-02,10.87
2016-02-03,10.88
2016-02-04,11.88
2016-02-05,11.7
2016-02-08,11.11
2016-02-09,10.68
2016-02-10,10.96
2016-02-11,10.58
2016-02-12,11.05
2016-02-16,11.42
2016-02-17,11.7
2016-02-18,11.52
2016-02-19,11.46
2016-02-22,11.68
2016-02-23,11.39
2016-02-24,11.33
2016-02-25,11.54
2016-02-26,11.74
2016-02-29,11.72
2016-03-01,12.21
2016-03-02,12.48
2016-03-03,12.54
2016-03-04,12.53
2016-03-07,12.31
2016-03-08,12.22
2016-03-09,12.23
2016-03-10,12.51
2016-03-11,13.2
2016-03-14,13.04
2016-03-15,12.88
2016-03-16,12.78
2016-03-17,12.7
2016-03-18,12.74
2016-03-21,12.7
2016-03-22,12.61
2016-03-23,12.27
2016-03-24,12.18
2016-03-28,12.22
2016-03-29,12.3
2016-03-30,12.26
2016-03-31,11.93
2016-04-01,11.9
2016-04-04,11.89
2016-04-05,11.52
2016-04-06,11.67
2016-04-07,11.32
2016-04-08,11.53
2016-04-11,11.79
2016-04-12,11.88
2016-04-13,12.36
2016-04-14,12.38
2016-04-15,12.45
2016-04-18,12.55
2016-04-19,12.68
2016-04-20,12.68
2016-04-21,12.86
2016-04-22,12.9
2016-04-25,12.68
2016-04-26,12.38
2016-04-27,12.47
2016-04-28,12.44
2016-04-29,12.27
2016-05-02,12.37
2016-05-03,11.95
2016-05-04,11.73
2016-05-05,11.52
2016-05-06,11.73
2016-05-09,11.64
2016-05-10,11.94
2016-05-11,11.88
2016-05-12,11.84
2016-05-13,11.67
2016-05-16,11.61
2016-05-17,11.43
2016-05-18,11.67
2016-05-19,11.6
2016-05-20,11.76
2016-05-23,11.79
2016-05-24,12.17
2016-05-25,12.56
2016-05-26,12.64
2016-05-27,12.65
2016-05-31,12.44
2016-06-01,12.38
2016-06-02,12.39
2016-06-03,12.35
2016-06-06,12.32
2016-06-07,12.45
2016-06-08,12.37
2016-06-09,12.18
2016-06-10,11.53
2016-06-13,11.2
2016-06-14,11.04
2016-06-15,10.92
2016-06-16,11.01
2016-06-17,11.35
2016-06-20,11.66
2016-06-21,11.86
2016-06-22,11.9
2016-06-23,12.55
2016-06-24,10.18
2016-06-27,9.54
2016-06-28,9.83
2016-06-29,10.0
2016-06-30,10.33
2016-07-01,10.17
2016-07-05,9.68
2016-07-06,9.59
2016-07-07,9.53
2016-07-08,10.08
2016-07-11,10.3
2016-07-12,10.65
2016-07-13,10.62
2016-07-14,10.89
2016-07-15,10.84
2016-07-18,10.81
2016-07-19,10.76
2016-07-20,10.93
2016-07-21,11.02
2016-07-22,11.1
2016-07-25,10.92
2016-07-26,10.89
2016-07-27,10.95
2016-07-28,10.86
2016-07-29,11.21
2016-08-01,10.92
2016-08-02,10.56
2016-08-03,11.43
2016-08-04,11.45
2016-08-05,11.62
2016-08-08,11.78
2016-08-09,11.92
2016-08-10,11.9
2016-08-11,11.79
2016-08-12,11.76
2016-08-15,11.79
2016-08-16,11.77
2016-08-17,11.87
2016-08-18,11.96
2016-08-19,11.87
2016-08-22,11.91
2016-08-23,12.12
2016-08-24,12.15
2016-08-25,12.21
2016-08-26,12.14
2016-08-29,12.13
2016-08-30,12.32
2016-08-31,12.55
2016-09-01,12.68
2016-09-02,12.79
2016-09-06,12.72
2016-09-07,12.68
2016-09-08,12.79
2016-09-09,12.55
2016-09-12,12.61
2016-09-13,12.29
2016-09-14,12.17
2016-09-15,12.29
2016-09-16,11.95
2016-09-19,11.99
2016-09-20,11.92
2016-09-21,12.41
2016-09-22,12.46
2016-09-23,12.33
2016-09-26,12.14
2016-09-27,12.18
2016-09-28,12.3
2016-09-29,11.87
2016-09-30,12.34
2016-10-03,12.17
2016-10-04,12.22
2016-10-05,12.49
2016-10-06,12.62
2016-10-07,12.56
2016-10-10,12.48
2016-10-11,12.4
2016-10-12,12.42
2016-10-13,12.25
2016-10-14,12.36
2016-10-17,12.38
2016-10-18,12.65
2016-10-19,12.75
2016-10-20,12.95
2016-10-21,12.84
2016-10-24,13.01
2016-10-25,12.95
2016-10-26,12.99
2016-10-27,13.11
2016-10-28,13.13
2016-10-31,13.11
2016-11-01,12.98
2016-11-02,12.83
2016-11-03,13.07
2016-11-04,13.12
2016-11-07,13.49
2016-11-08,13.58
2016-11-09,14.14
2016-11-10,14.31
2016-11-11,13.95
2016-11-14,14.05
2016-11-15,14.14
2016-11-16,13.67
2016-11-17,13.7
2016-11-18,13.52
2016-11-21,13.62
2016-11-22,13.8
2016-11-23,13.5
2016-11-25,13.51
2016-11-28,13.17
2016-11-29,13.38
2016-11-30,13.57
2016-12-01,13.72
2016-12-02,13.37
2016-12-05,13.92
2016-12-06,14.56
2016-12-07,14.64
2016-12-08,14.59
2016-12-09,14.45
2016-12-12,14.51
2016-12-13,14.48
2016-12-14,14.2
2016-12-15,14.22
2016-12-16,14.14
2016-12-19,14.03
2016-12-20,14.2
2016-12-21,14.29
2016-12-22,14.25
2016-12-23,14.28
2016-12-27,14.2
2016-12-28,14.0
2016-12-29,13.94
2016-12-30,14.1
2017-01-03,14.42
2017-01-04,14.61
2017-01-05,14.7
2017-01-06,14.63
2017-01-09,14.39
2017-01-10,14.41
2017-01-11,14.49
2017-01-12,14.48
2017-01-13,14.62
2017-01-17,14.36
2017-01-18,14.24
2017-01-19,14.19
2017-01-20,14.3
2017-01-23,14.25
2017-01-24,14.29
2017-01-25,14.77
2017-01-26,14.67
2017-01-27,14.63
2017-01-30,14.34
2017-01-31,14.38
2017-02-01,14.47
2017-02-02,14.73
2017-02-03,14.95
2017-02-06,14.7
2017-02-07,14.67
2017-02-08,14.27
2017-02-09,14.57
2017-02-10,14.3
2017-02-13,14.46
2017-02-14,14.52
2017-02-15,14.6
2017-02-16,14.63
2017-02-17,14.37
2017-02-21,14.22
2017-02-22,14.15
2017-02-23,14.03
2017-02-24,13.84
2017-02-27,13.83
2017-02-28,13.83
2017-03-01,14.27
2017-03-02,14.13
2017-03-03,14.76
2017-03-06,14.6
2017-03-07,14.59
2017-03-08,14.77
2017-03-09,15.15
2017-03-10,15.56
2017-03-13,15.47
2017-03-14,15.24
2017-03-15,15.31
2017-03-16,15.59
2017-03-17,15.45
2017-03-20,15.32
2017-03-21,15.47
2017-03-22,14.89
2017-03-23,14.98
2017-03-24,14.92
2017-03-27,14.99
2017-03-28,15.14
2017-03-29,15.01
2017-03-30,15.08
2017-03-31,15.09
2017-04-03,15.01
2017-04-04,14.93
2017-04-05,14.89
2017-04-06,15.01
2017-04-07,14.95
2017-04-10,14.91
2017-04-11,14.95
2017-04-12,14.79
2017-04-13,14.6
2017-04-17,14.84
2017-04-18,14.68
2017-04-19,15.16
2017-04-20,15.29
2017-04-21,15.22
2017-04-24,16.379998999999998
2017-04-25,16.450001
2017-04-26,16.309998999999998
2017-04-27,16.26
2017-04-28,16.280001000000002
2017-05-01,16.559998999999998
2017-05-02,16.59
2017-05-03,16.67
2017-05-04,16.98
2017-05-05,17.35
2017-05-08,17.120001000000002
2017-05-09,16.49
2017-05-10,16.77
2017-05-11,16.68
2017-05-12,16.76
2017-05-15,16.91
2017-05-16,17.110001
2017-05-17,16.6
2017-05-18,16.66
2017-05-19,16.9
2017-05-22,17.01
2017-05-23,17.08
2017-05-24,17.02
2017-05-25,17.129998999999998
2017-05-26,17.0
2017-05-30,16.690001000000002
2017-05-31,16.879998999999998
2017-06-01,16.879998999999998
2017-06-02,16.9
2017-06-05,16.84
2017-06-06,16.65
2017-06-07,17.059998999999998
2017-06-08,17.18
2017-06-09,17.440001000000002
2017-06-12,17.139999
2017-06-13,17.16
2017-06-14,17.09
2017-06-15,16.84
2017-06-16,16.98
2017-06-19,17.17
2017-06-20,16.76
2017-06-21,16.780001000000002
2017-06-22,16.65
2017-06-23,16.690001000000002
2017-06-26,16.860001
2017-06-27,17.139999
2017-06-28,17.42
2017-06-29,17.4
2017-06-30,17.389999
2017-07-03,17.559998999999998
2017-07-05,17.6
2017-07-06,17.790001
2017-07-07,17.83
2017-07-10,17.9
2017-07-11,17.940001000000002
2017-07-12,17.940001000000002
2017-07-13,18.049999
2017-07-14,18.129998999999998
2017-07-17,18.01
2017-07-18,17.93
2017-07-19,17.83
2017-07-20,18.049999
2017-07-21,18.07
2017-07-24,18.190001000000002
2017-07-25,18.299999
2017-07-26,18.43
2017-07-27,18.540001
2017-07-28,18.66
2017-07-31,18.73
2017-08-01,18.870001000000002
2017-08-02,18.75
2017-08-03,18.639999
2017-08-04,18.82
2017-08-07,18.860001
2017-08-08,18.75
2017-08-09,18.610001
2017-08-10,17.940001000000002
2017-08-11,17.92
2017-08-14,18.040001
2017-08-15,18.129998999999998
2017-08-16,18.16
2017-08-17,17.780001000000002
2017-08-18,17.93
2017-08-21,17.809998999999998
2017-08-22,17.889999
2017-08-23,17.76
2017-08-24,17.77
2017-08-25,17.860001
2017-08-28,17.85
2017-08-29,17.75
2017-08-30,17.639999
2017-08-31,17.780001000000002
2017-09-01,17.84
2017-09-05,17.4
2017-09-06,17.549999
2017-09-07,17.610001
2017-09-08,17.709999
2017-09-11,17.860001
2017-09-12,18.15
2017-09-13,18.16
2017-09-14,18.200001
2017-09-15,18.120001000000002
2017-09-18,18.129998999999998
2017-09-19,18.18
2017-09-20,18.190001000000002
2017-09-21,18.389999
2017-09-22,18.4
2017-09-25,18.0
2017-09-26,18.030001000000002
2017-09-27,18.290001
2017-09-28,18.299999
2017-09-29,18.42
2017-10-02,18.42
2017-10-03,18.469998999999998
2017-10-04,18.309998999999998
2017-10-05,18.379998999999998
2017-10-06,18.469998999999998
2017-10-09,18.469998999999998
2017-10-10,18.709999
2017-10-11,18.67
2017-10-12,18.52
2017-10-13,18.469998999999998
2017-10-16,18.370001000000002
2017-10-17,18.370001000000002
2017-10-18,18.549999
2017-10-19,18.719998999999998
2017-10-20,18.690001000000002
2017-10-23,18.51
2017-10-24,18.809998999999998
2017-10-25,18.82
2017-10-26,18.66
2017-10-27,18.450001
2017-10-30,18.549999
2017-10-31,18.52
2017-11-01,18.52
2017-11-02,18.5
2017-11-03,18.280001000000002
2017-11-06,18.280001000000002
2017-11-07,18.15
2017-11-08,18.290001
2017-11-09,18.17
2017-11-10,18.209999
2017-11-13,18.16
2017-11-14,18.110001
2017-11-15,18.110001
2017-11-16,18.07
2017-11-17,18.059998999999998
2017-11-20,17.860001
2017-11-21,17.790001
2017-11-22,17.91
2017-11-24,18.309998999999998
2017-11-27,18.15
2017-11-28,18.26
2017-11-29,18.219998999999998
2017-11-30,18.1
2017-12-01,17.98
2017-12-04,18.09
2017-12-05,17.870001000000002
2017-12-06,17.719998999999998
2017-12-07,18.129998999999998
2017-12-08,18.549999
2017-12-11,18.51
2017-12-12,18.43
2017-12-13,18.309998999999998
2017-12-14,18.25
2017-12-15,18.18
2017-12-18,18.4
2017-12-19,18.5
2017-12-20,18.459999
2017-12-21,18.549999
2017-12-22,18.469998999999998
2017-12-26,18.49
2017-12-27,18.440001000000002
2017-12-28,18.51
2017-12-29,18.459999
2018-01-02,18.48
2018-01-03,18.6
2018-01-04,18.969998999999998
2018-01-05,19.110001
2018-01-08,18.99
2018-01-09,19.1
2018-01-10,19.68
2018-01-11,20.049999
2018-01-12,20.309998999999998
2018-01-16,20.17
2018-01-17,20.25
2018-01-18,20.219998999999998
2018-01-19,20.27
2018-01-22,20.57
2018-01-23,20.190001000000002
2018-01-24,20.219998999999998
2018-01-25,20.280001000000002
2018-01-26,20.299999
2018-01-29,20.24
2018-01-30,19.99
2018-01-31,19.700001
2018-02-01,19.68
2018-02-02,19.35
2018-02-05,18.77
2018-02-06,19.0
2018-02-07,18.73
2018-02-08,18.219998999999998
2018-02-09,18.219998999999998
2018-02-12,18.32
2018-02-13,18.190001000000002
2018-02-14,18.5
2018-02-15,18.51
2018-02-16,18.379998999999998
2018-02-20,18.18
2018-02-21,18.07
2018-02-22,18.07
2018-02-23,18.209999
2018-02-26,18.25
2018-02-27,17.879998999999998
2018-02-28,17.58
2018-03-01,17.530001000000002
2018-03-02,17.559998999999998
2018-03-05,17.620001000000002
2018-03-06,17.83
2018-03-07,17.709999
2018-03-08,17.77
2018-03-09,17.709999
2018-03-12,17.709999
2018-03-13,17.52
2018-03-14,17.42
2018-03-15,17.469998999999998
2018-03-16,17.620001000000002
2018-03-19,17.459999
2018-03-20,17.33
2018-03-21,17.280001000000002
2018-03-22,16.6
2018-03-23,16.450001
2018-03-26,16.860001
2018-03-27,16.65
2018-03-28,16.92
2018-03-29,16.93
2018-04-02,16.74
2018-04-03,16.74
2018-04-04,16.77
2018-04-05,16.950001
2018-04-06,16.799999
2018-04-09,16.889999
2018-04-10,16.99
2018-04-11,17.040001
2018-04-12,17.34
2018-04-13,17.360001
2018-04-16,17.450001
2018-04-17,17.5
2018-04-18,17.440001000000002
2018-04-19,17.49
2018-04-20,17.51
2018-04-23,17.620001000000002
2018-04-24,17.6
2018-04-25,16.98
2018-04-26,16.82
2018-04-27,16.83
2018-04-30,16.790001
2018-05-01,16.709999
2018-05-02,16.790001
2018-05-03,16.610001
2018-05-04,16.620001000000002
2018-05-07,16.620001000000002
2018-05-08,16.469998999999998
2018-05-09,16.030001000000002
2018-05-10,16.01
2018-05-11,15.99
2018-05-14,16.07
2018-05-15,15.88
2018-05-16,15.74
2018-05-17,15.58
2018-05-18,15.54
