Date,UPS
2013-08-20,86.300003
2013-08-21,86.089996
2013-08-22,86.959999
2013-08-23,87.16999799999999
2013-08-26,87.199997
2013-08-27,85.839996
2013-08-28,85.639999
2013-08-29,85.709999
2013-08-30,85.58000200000001
2013-09-03,85.959999
2013-09-04,86.550003
2013-09-05,86.809998
2013-09-06,86.760002
2013-09-09,87.129997
2013-09-10,88.07
2013-09-11,88.75
2013-09-12,88.589996
2013-09-13,88.660004
2013-09-16,89.589996
2013-09-17,89.889999
2013-09-18,90.970001
2013-09-19,91.699997
2013-09-20,91.550003
2013-09-23,91.290001
2013-09-24,91.260002
2013-09-25,91.0
2013-09-26,91.800003
2013-09-27,91.25
2013-09-30,91.370003
2013-10-01,91.800003
2013-10-02,91.279999
2013-10-03,90.099998
2013-10-04,91.0
2013-10-07,90.029999
2013-10-08,88.93
2013-10-09,88.699997
2013-10-10,90.279999
2013-10-11,90.769997
2013-10-14,90.360001
2013-10-15,90.279999
2013-10-16,91.33000200000001
2013-10-17,91.91999799999999
2013-10-18,93.0
2013-10-21,93.779999
2013-10-22,93.769997
2013-10-23,93.949997
2013-10-24,94.489998
2013-10-25,95.610001
2013-10-28,97.769997
2013-10-29,98.309998
2013-10-30,98.279999
2013-10-31,98.239998
2013-11-01,98.220001
2013-11-04,99.879997
2013-11-05,100.300003
2013-11-06,99.099998
2013-11-07,98.589996
2013-11-08,99.620003
2013-11-11,99.279999
2013-11-12,99.82
2013-11-13,101.040001
2013-11-14,100.970001
2013-11-15,100.940002
2013-11-18,101.279999
2013-11-19,100.720001
2013-11-20,100.129997
2013-11-21,101.129997
2013-11-22,101.980003
2013-11-25,101.220001
2013-11-26,102.290001
2013-11-27,102.540001
2013-11-29,102.379997
2013-12-02,102.33000200000001
2013-12-03,101.900002
2013-12-04,101.720001
2013-12-05,101.629997
2013-12-06,102.43
2013-12-09,102.339996
2013-12-10,101.730003
2013-12-11,100.870003
2013-12-12,100.949997
2013-12-13,101.379997
2013-12-16,102.129997
2013-12-17,101.980003
2013-12-18,102.980003
2013-12-19,103.18
2013-12-20,103.33000200000001
2013-12-23,103.959999
2013-12-24,104.459999
2013-12-26,104.66999799999999
2013-12-27,104.720001
2013-12-30,104.91999799999999
2013-12-31,105.08000200000001
2014-01-02,103.32
2014-01-03,103.089996
2014-01-06,101.75
2014-01-07,102.08000200000001
2014-01-08,102.0
2014-01-09,102.120003
2014-01-10,102.519997
2014-01-13,100.230003
2014-01-14,100.93
2014-01-15,101.050003
2014-01-16,100.489998
2014-01-17,99.910004
2014-01-21,98.57
2014-01-22,98.989998
2014-01-23,97.940002
2014-01-24,96.33000200000001
2014-01-27,95.16999799999999
2014-01-28,95.809998
2014-01-29,95.33000200000001
2014-01-30,95.779999
2014-01-31,95.230003
2014-02-03,93.620003
2014-02-04,93.889999
2014-02-05,93.760002
2014-02-06,94.739998
2014-02-07,95.370003
2014-02-10,94.730003
2014-02-11,96.160004
2014-02-12,96.029999
2014-02-13,96.559998
2014-02-14,97.239998
2014-02-18,96.489998
2014-02-19,95.18
2014-02-20,95.66999799999999
2014-02-21,96.110001
2014-02-24,95.949997
2014-02-25,95.449997
2014-02-26,95.199997
2014-02-27,95.550003
2014-02-28,95.769997
2014-03-03,95.779999
2014-03-04,96.980003
2014-03-05,97.08000200000001
2014-03-06,97.860001
2014-03-07,98.220001
2014-03-10,98.739998
2014-03-11,98.309998
2014-03-12,98.519997
2014-03-13,97.099998
2014-03-14,96.269997
2014-03-17,96.989998
2014-03-18,97.410004
2014-03-19,96.949997
2014-03-20,96.910004
2014-03-21,96.860001
2014-03-24,97.339996
2014-03-25,97.650002
2014-03-26,96.75
2014-03-27,97.050003
2014-03-28,97.339996
2014-03-31,97.379997
2014-04-01,97.339996
2014-04-02,97.970001
2014-04-03,98.519997
2014-04-04,98.099998
2014-04-07,97.360001
2014-04-08,97.41999799999999
2014-04-09,97.849998
2014-04-10,96.629997
2014-04-11,96.269997
2014-04-14,96.089996
2014-04-15,95.779999
2014-04-16,97.349998
2014-04-17,98.0
2014-04-21,98.900002
2014-04-22,99.0
2014-04-23,99.239998
2014-04-24,98.639999
2014-04-25,97.400002
2014-04-28,98.260002
2014-04-29,98.010002
2014-04-30,98.5
2014-05-01,98.110001
2014-05-02,98.559998
2014-05-05,97.949997
2014-05-06,97.379997
2014-05-07,98.83000200000001
2014-05-08,98.989998
2014-05-09,99.760002
2014-05-12,101.510002
2014-05-13,102.510002
2014-05-14,102.040001
2014-05-15,100.459999
2014-05-16,101.33000200000001
2014-05-19,101.389999
2014-05-20,100.529999
2014-05-21,101.739998
2014-05-22,101.660004
2014-05-23,102.730003
2014-05-27,103.16999799999999
2014-05-28,103.410004
2014-05-29,104.059998
2014-05-30,103.879997
2014-06-02,104.08000200000001
2014-06-03,103.43
2014-06-04,102.970001
2014-06-05,103.620003
2014-06-06,103.589996
2014-06-09,103.489998
2014-06-10,102.910004
2014-06-11,102.5
2014-06-12,100.889999
2014-06-13,101.029999
2014-06-16,101.18
2014-06-17,101.610001
2014-06-18,102.790001
2014-06-19,102.370003
2014-06-20,102.5
2014-06-23,102.459999
2014-06-24,101.730003
2014-06-25,102.410004
2014-06-26,102.639999
2014-06-27,102.709999
2014-06-30,102.660004
2014-07-01,102.849998
2014-07-02,103.550003
2014-07-03,103.879997
2014-07-07,103.239998
2014-07-08,102.900002
2014-07-09,102.980003
2014-07-10,102.089996
2014-07-11,102.529999
2014-07-14,103.449997
2014-07-15,104.290001
2014-07-16,104.519997
2014-07-17,102.650002
2014-07-18,103.82
2014-07-21,104.059998
2014-07-22,104.480003
2014-07-23,104.339996
2014-07-24,104.089996
2014-07-25,103.57
2014-07-28,102.660004
2014-07-29,98.860001
2014-07-30,99.349998
2014-07-31,97.089996
2014-08-01,97.029999
2014-08-04,97.18
2014-08-05,96.510002
2014-08-06,95.730003
2014-08-07,95.050003
2014-08-08,95.940002
2014-08-11,96.07
2014-08-12,96.410004
2014-08-13,96.620003
2014-08-14,96.07
2014-08-15,96.849998
2014-08-18,97.620003
2014-08-19,98.269997
2014-08-20,98.800003
2014-08-21,98.410004
2014-08-22,97.769997
2014-08-25,97.900002
2014-08-26,97.41999799999999
2014-08-27,97.379997
2014-08-28,97.440002
2014-08-29,97.33000200000001
2014-09-02,97.949997
2014-09-03,97.970001
2014-09-04,98.470001
2014-09-05,98.860001
2014-09-08,98.41999799999999
2014-09-09,97.709999
2014-09-10,97.620003
2014-09-11,97.940002
2014-09-12,98.050003
2014-09-15,97.620003
2014-09-16,97.959999
2014-09-17,99.389999
2014-09-18,99.629997
2014-09-19,99.440002
2014-09-22,98.139999
2014-09-23,97.32
2014-09-24,98.08000200000001
2014-09-25,96.529999
2014-09-26,97.480003
2014-09-29,97.339996
2014-09-30,98.290001
2014-10-01,96.91999799999999
2014-10-02,97.139999
2014-10-03,98.790001
2014-10-06,98.559998
2014-10-07,96.43
2014-10-08,98.139999
2014-10-09,96.529999
2014-10-10,95.779999
2014-10-13,94.66999799999999
2014-10-14,95.800003
2014-10-15,96.449997
2014-10-16,95.629997
2014-10-17,97.260002
2014-10-20,98.08000200000001
2014-10-21,100.75
2014-10-22,99.059998
2014-10-23,100.480003
2014-10-24,100.589996
2014-10-27,102.25
2014-10-28,102.900002
2014-10-29,102.620003
2014-10-30,103.290001
2014-10-31,104.910004
2014-11-03,105.639999
2014-11-04,107.08000200000001
2014-11-05,107.540001
2014-11-06,108.290001
2014-11-07,108.33000200000001
2014-11-10,109.050003
2014-11-11,108.760002
2014-11-12,108.620003
2014-11-13,107.790001
2014-11-14,106.83000200000001
2014-11-17,106.470001
2014-11-18,106.029999
2014-11-19,105.639999
2014-11-20,106.709999
2014-11-21,107.349998
2014-11-24,107.260002
2014-11-25,107.120003
2014-11-26,106.980003
2014-11-28,109.91999799999999
2014-12-01,109.790001
2014-12-02,110.410004
2014-12-03,110.900002
2014-12-04,110.43
2014-12-05,110.980003
2014-12-08,110.209999
2014-12-09,110.029999
2014-12-10,110.059998
2014-12-11,110.629997
2014-12-12,110.0
2014-12-15,110.75
2014-12-16,109.83000200000001
2014-12-17,108.550003
2014-12-18,110.93
2014-12-19,110.959999
2014-12-22,112.0
2014-12-23,112.449997
2014-12-24,112.410004
2014-12-26,111.93
2014-12-29,112.449997
2014-12-30,112.139999
2014-12-31,111.16999799999999
2015-01-02,110.379997
2015-01-05,108.16999799999999
2015-01-06,107.459999
2015-01-07,108.459999
2015-01-08,110.410004
2015-01-09,109.599998
2015-01-12,109.639999
2015-01-13,110.110001
2015-01-14,109.370003
2015-01-15,109.290001
2015-01-16,110.300003
2015-01-20,111.309998
2015-01-21,111.68
2015-01-22,114.25
2015-01-23,102.93
2015-01-26,102.349998
2015-01-27,100.849998
2015-01-28,99.300003
2015-01-29,100.41999799999999
2015-01-30,98.839996
2015-02-02,100.129997
2015-02-03,100.57
2015-02-04,100.529999
2015-02-05,101.459999
2015-02-06,100.66999799999999
2015-02-09,100.459999
2015-02-10,101.08000200000001
2015-02-11,100.910004
2015-02-12,101.410004
2015-02-13,101.790001
2015-02-17,102.510002
2015-02-18,102.620003
2015-02-19,101.699997
2015-02-20,101.959999
2015-02-23,101.769997
2015-02-24,102.32
2015-02-25,101.959999
2015-02-26,101.860001
2015-02-27,101.730003
2015-03-02,101.93
2015-03-03,101.5
2015-03-04,100.41999799999999
2015-03-05,100.720001
2015-03-06,100.620003
2015-03-09,100.550003
2015-03-10,99.470001
2015-03-11,98.720001
2015-03-12,99.66999799999999
2015-03-13,98.529999
2015-03-16,100.260002
2015-03-17,99.599998
2015-03-18,100.260002
2015-03-19,99.910004
2015-03-20,100.25
2015-03-23,99.879997
2015-03-24,99.260002
2015-03-25,97.459999
2015-03-26,96.639999
2015-03-27,96.589996
2015-03-30,97.269997
2015-03-31,96.940002
2015-04-01,96.540001
2015-04-02,96.470001
2015-04-06,96.839996
2015-04-07,96.68
2015-04-08,96.66999799999999
2015-04-09,96.699997
2015-04-10,96.790001
2015-04-13,96.150002
2015-04-14,96.550003
2015-04-15,96.620003
2015-04-16,96.139999
2015-04-17,95.379997
2015-04-20,97.459999
2015-04-21,97.610001
2015-04-22,98.139999
2015-04-23,98.220001
2015-04-24,98.099998
2015-04-27,97.43
2015-04-28,100.769997
2015-04-29,101.25
2015-04-30,100.529999
2015-05-01,101.379997
2015-05-04,101.43
2015-05-05,100.110001
2015-05-06,99.220001
2015-05-07,99.639999
2015-05-08,100.360001
2015-05-11,100.529999
2015-05-12,99.970001
2015-05-13,99.43
2015-05-14,100.66999799999999
2015-05-15,102.129997
2015-05-18,101.910004
2015-05-19,102.08000200000001
2015-05-20,101.959999
2015-05-21,102.050003
2015-05-22,101.43
2015-05-26,100.519997
2015-05-27,100.91999799999999
2015-05-28,99.870003
2015-05-29,99.220001
2015-06-01,99.480003
2015-06-02,99.43
2015-06-03,100.599998
2015-06-04,100.099998
2015-06-05,100.510002
2015-06-08,99.269997
2015-06-09,99.620003
2015-06-10,100.459999
2015-06-11,101.0
2015-06-12,100.059998
2015-06-15,99.959999
2015-06-16,100.349998
2015-06-17,100.41999799999999
2015-06-18,101.400002
2015-06-19,100.839996
2015-06-22,101.389999
2015-06-23,100.75
2015-06-24,99.389999
2015-06-25,98.940002
2015-06-26,99.349998
2015-06-29,97.309998
2015-06-30,96.910004
2015-07-01,96.940002
2015-07-02,97.199997
2015-07-06,96.660004
2015-07-07,97.5
2015-07-08,95.489998
2015-07-09,95.75
2015-07-10,96.959999
2015-07-13,97.760002
2015-07-14,97.870003
2015-07-15,97.18
2015-07-16,97.480003
2015-07-17,97.599998
2015-07-20,97.589996
2015-07-21,97.959999
2015-07-22,97.230003
2015-07-23,96.110001
2015-07-24,94.75
2015-07-27,95.120003
2015-07-28,99.940002
2015-07-29,100.889999
2015-07-30,101.400002
2015-07-31,102.360001
2015-08-03,102.75
2015-08-04,102.639999
2015-08-05,102.940002
2015-08-06,102.43
2015-08-07,102.139999
2015-08-10,103.43
2015-08-11,102.989998
2015-08-12,102.82
2015-08-13,101.839996
2015-08-14,102.730003
2015-08-17,102.900002
2015-08-18,102.760002
2015-08-19,102.309998
2015-08-20,101.050003
2015-08-21,99.139999
2015-08-24,95.510002
2015-08-25,94.459999
2015-08-26,96.629997
2015-08-27,99.150002
2015-08-28,98.639999
2015-08-31,97.650002
2015-09-01,95.199997
2015-09-02,96.709999
2015-09-03,96.769997
2015-09-04,95.300003
2015-09-08,97.93
2015-09-09,97.050003
2015-09-10,96.82
2015-09-11,97.18
2015-09-14,97.010002
2015-09-15,100.519997
2015-09-16,100.08000200000001
2015-09-17,100.620003
2015-09-18,98.32
2015-09-21,99.650002
2015-09-22,98.510002
2015-09-23,97.57
2015-09-24,97.5
2015-09-25,98.760002
2015-09-28,97.269997
2015-09-29,98.139999
2015-09-30,98.690002
2015-10-01,98.58000200000001
2015-10-02,99.379997
2015-10-05,101.529999
2015-10-06,101.43
2015-10-07,102.239998
2015-10-08,103.379997
2015-10-09,103.68
2015-10-12,104.410004
2015-10-13,103.300003
2015-10-14,102.860001
2015-10-15,103.800003
2015-10-16,103.949997
2015-10-19,104.260002
2015-10-20,104.559998
2015-10-21,105.260002
2015-10-22,106.43
2015-10-23,106.800003
2015-10-26,106.18
2015-10-27,103.099998
2015-10-28,102.629997
2015-10-29,103.470001
2015-10-30,103.019997
2015-11-02,104.57
2015-11-03,104.480003
2015-11-04,104.0
2015-11-05,104.230003
2015-11-06,104.989998
2015-11-09,104.010002
2015-11-10,104.339996
2015-11-11,104.800003
2015-11-12,102.599998
2015-11-13,101.779999
2015-11-16,103.139999
2015-11-17,103.139999
2015-11-18,103.68
2015-11-19,104.099998
2015-11-20,104.099998
2015-11-23,103.589996
2015-11-24,103.400002
2015-11-25,103.489998
2015-11-27,104.18
2015-11-30,103.010002
2015-12-01,104.379997
2015-12-02,103.300003
2015-12-03,102.290001
2015-12-04,103.260002
2015-12-07,102.449997
2015-12-08,101.160004
2015-12-09,100.459999
2015-12-10,100.449997
2015-12-11,97.459999
2015-12-14,97.870003
2015-12-15,98.900002
2015-12-16,100.510002
2015-12-17,100.0
2015-12-18,98.0
2015-12-21,96.889999
2015-12-22,98.0
2015-12-23,97.239998
2015-12-24,97.339996
2015-12-28,97.0
2015-12-29,97.720001
2015-12-30,97.089996
2015-12-31,96.230003
2016-01-04,94.839996
2016-01-05,95.779999
2016-01-06,94.41999799999999
2016-01-07,92.599998
2016-01-08,91.389999
2016-01-11,91.660004
2016-01-12,93.0
2016-01-13,90.610001
2016-01-14,91.150002
2016-01-15,90.040001
2016-01-19,90.349998
2016-01-20,88.699997
2016-01-21,89.07
2016-01-22,89.900002
2016-01-25,89.41999799999999
2016-01-26,90.93
2016-01-27,90.870003
2016-01-28,91.0
2016-01-29,93.199997
2016-02-01,94.08000200000001
2016-02-02,94.690002
2016-02-03,95.33000200000001
2016-02-04,96.25
2016-02-05,95.370003
2016-02-08,97.300003
2016-02-09,97.529999
2016-02-10,96.120003
2016-02-11,95.089996
2016-02-12,97.25
2016-02-16,98.559998
2016-02-17,98.300003
2016-02-18,97.459999
2016-02-19,97.370003
2016-02-22,98.019997
2016-02-23,96.970001
2016-02-24,96.870003
2016-02-25,97.720001
2016-02-26,97.440002
2016-02-29,96.550003
2016-03-01,98.360001
2016-03-02,98.769997
2016-03-03,99.620003
2016-03-04,100.400002
2016-03-07,101.300003
2016-03-08,100.620003
2016-03-09,99.559998
2016-03-10,99.870003
2016-03-11,100.82
2016-03-14,101.290001
2016-03-15,101.41999799999999
2016-03-16,101.66999799999999
2016-03-17,103.75
2016-03-18,104.989998
2016-03-21,105.150002
2016-03-22,104.860001
2016-03-23,104.879997
2016-03-24,105.43
2016-03-28,105.059998
2016-03-29,106.099998
2016-03-30,105.730003
2016-03-31,105.470001
2016-04-01,104.949997
2016-04-04,104.879997
2016-04-05,103.91999799999999
2016-04-06,104.66999799999999
2016-04-07,103.989998
2016-04-08,104.309998
2016-04-11,103.860001
2016-04-12,105.230003
2016-04-13,105.540001
2016-04-14,105.08000200000001
2016-04-15,105.540001
2016-04-18,106.18
2016-04-19,106.839996
2016-04-20,106.16999799999999
2016-04-21,104.989998
2016-04-22,105.519997
2016-04-25,105.07
2016-04-26,106.230003
2016-04-27,106.459999
2016-04-28,104.910004
2016-04-29,105.07
2016-05-02,104.760002
2016-05-03,104.379997
2016-05-04,103.110001
2016-05-05,102.139999
2016-05-06,102.110001
2016-05-09,102.690002
2016-05-10,103.650002
2016-05-11,102.449997
2016-05-12,101.790001
2016-05-13,100.660004
2016-05-16,101.650002
2016-05-17,101.089996
2016-05-18,101.300003
2016-05-19,101.290001
2016-05-20,101.510002
2016-05-23,101.089996
2016-05-24,101.980003
2016-05-25,102.300003
2016-05-26,102.449997
2016-05-27,102.980003
2016-05-31,103.089996
2016-06-01,102.889999
2016-06-02,103.050003
2016-06-03,103.120003
2016-06-06,103.110001
2016-06-07,103.870003
2016-06-08,104.690002
2016-06-09,104.970001
2016-06-10,104.519997
2016-06-13,103.639999
2016-06-14,103.730003
2016-06-15,103.889999
2016-06-16,104.209999
2016-06-17,105.019997
2016-06-20,106.099998
2016-06-21,106.66999799999999
2016-06-22,105.949997
2016-06-23,107.220001
2016-06-24,104.410004
2016-06-27,103.769997
2016-06-28,104.690002
2016-06-29,106.339996
2016-06-30,107.720001
2016-07-01,108.360001
2016-07-05,108.449997
2016-07-06,107.720001
2016-07-07,107.849998
2016-07-08,109.519997
2016-07-11,110.010002
2016-07-12,110.290001
2016-07-13,110.790001
2016-07-14,111.5
2016-07-15,111.029999
2016-07-18,110.900002
2016-07-19,110.639999
2016-07-20,110.589996
2016-07-21,109.889999
2016-07-22,110.360001
2016-07-25,110.099998
2016-07-26,110.370003
2016-07-27,108.800003
2016-07-28,108.730003
2016-07-29,108.099998
2016-08-01,108.010002
2016-08-02,107.459999
2016-08-03,108.290001
2016-08-04,107.839996
2016-08-05,108.790001
2016-08-08,108.959999
2016-08-09,109.650002
2016-08-10,109.879997
2016-08-11,110.900002
2016-08-12,109.910004
2016-08-15,109.849998
2016-08-16,109.809998
2016-08-17,110.239998
2016-08-18,110.489998
2016-08-19,110.57
2016-08-22,109.83000200000001
2016-08-23,109.440002
2016-08-24,109.639999
2016-08-25,109.33000200000001
2016-08-26,108.949997
2016-08-29,109.120003
2016-08-30,109.379997
2016-08-31,109.220001
2016-09-01,109.5
2016-09-02,109.589996
2016-09-06,109.5
2016-09-07,109.480003
2016-09-08,108.940002
2016-09-09,107.629997
2016-09-12,108.550003
2016-09-13,106.860001
2016-09-14,106.860001
2016-09-15,107.08000200000001
2016-09-16,106.860001
2016-09-19,107.120003
2016-09-20,108.349998
2016-09-21,109.660004
2016-09-22,109.66999799999999
2016-09-23,109.209999
2016-09-26,108.839996
2016-09-27,110.010002
2016-09-28,109.25
2016-09-29,108.209999
2016-09-30,109.360001
2016-10-03,109.18
2016-10-04,108.519997
2016-10-05,109.160004
2016-10-06,109.120003
2016-10-07,108.800003
2016-10-10,109.050003
2016-10-11,108.699997
2016-10-12,108.739998
2016-10-13,108.300003
2016-10-14,108.41999799999999
2016-10-17,108.029999
2016-10-18,108.129997
2016-10-19,108.050003
2016-10-20,107.400002
2016-10-21,107.160004
2016-10-24,108.449997
2016-10-25,107.839996
2016-10-26,108.610001
2016-10-27,108.08000200000001
2016-10-28,107.699997
2016-10-31,107.760002
2016-11-01,106.839996
2016-11-02,106.900002
2016-11-03,107.480003
2016-11-04,106.940002
2016-11-07,109.800003
2016-11-08,112.029999
2016-11-09,112.699997
2016-11-10,113.309998
2016-11-11,114.230003
2016-11-14,112.910004
2016-11-15,113.18
2016-11-16,112.809998
2016-11-17,113.489998
2016-11-18,114.089996
2016-11-21,114.699997
2016-11-22,114.629997
2016-11-23,115.68
2016-11-25,116.260002
2016-11-28,115.690002
2016-11-29,116.279999
2016-11-30,115.91999799999999
2016-12-01,116.43
2016-12-02,116.349998
2016-12-05,116.559998
2016-12-06,116.540001
2016-12-07,118.620003
2016-12-08,118.980003
2016-12-09,119.599998
2016-12-12,120.129997
2016-12-13,120.160004
2016-12-14,117.260002
2016-12-15,117.279999
2016-12-16,115.809998
2016-12-19,116.980003
2016-12-20,117.519997
2016-12-21,116.099998
2016-12-22,116.300003
2016-12-23,115.970001
2016-12-27,116.129997
2016-12-28,115.199997
2016-12-29,114.980003
2016-12-30,114.639999
2017-01-03,115.08000200000001
2017-01-04,115.110001
2017-01-05,115.16999799999999
2017-01-06,115.400002
2017-01-09,114.769997
2017-01-10,113.91999799999999
2017-01-11,114.18
2017-01-12,113.910004
2017-01-13,114.239998
2017-01-17,114.07
2017-01-18,114.959999
2017-01-19,114.269997
2017-01-20,114.959999
2017-01-23,114.459999
2017-01-24,116.050003
2017-01-25,116.989998
2017-01-26,116.93
2017-01-27,118.089996
2017-01-30,117.029999
2017-01-31,109.129997
2017-02-01,105.349998
2017-02-02,105.099998
2017-02-03,106.949997
2017-02-06,106.059998
2017-02-07,105.690002
2017-02-08,106.160004
2017-02-09,106.459999
2017-02-10,107.339996
2017-02-13,108.5
2017-02-14,108.989998
2017-02-15,109.019997
2017-02-16,107.220001
2017-02-17,106.900002
2017-02-21,107.720001
2017-02-22,105.620003
2017-02-23,105.089996
2017-02-24,106.18
2017-02-27,106.730003
2017-02-28,105.760002
2017-03-01,106.870003
2017-03-02,105.949997
2017-03-03,105.93
2017-03-06,106.099998
2017-03-07,105.639999
2017-03-08,105.730003
2017-03-09,105.900002
2017-03-10,106.730003
2017-03-13,107.489998
2017-03-14,106.83000200000001
2017-03-15,107.739998
2017-03-16,107.800003
2017-03-17,108.150002
2017-03-20,107.120003
2017-03-21,106.510002
2017-03-22,106.519997
2017-03-23,105.650002
2017-03-24,105.050003
2017-03-27,104.779999
2017-03-28,106.190002
2017-03-29,106.029999
2017-03-30,106.660004
2017-03-31,107.300003
2017-04-03,106.400002
2017-04-04,106.629997
2017-04-05,106.739998
2017-04-06,106.66999799999999
2017-04-07,104.989998
2017-04-10,106.41999799999999
2017-04-11,105.75
2017-04-12,104.230003
2017-04-13,103.739998
2017-04-17,104.870003
2017-04-18,104.099998
2017-04-19,104.459999
2017-04-20,105.529999
2017-04-21,105.769997
2017-04-24,106.970001
2017-04-25,107.360001
2017-04-26,107.620003
2017-04-27,108.83000200000001
2017-04-28,107.459999
2017-05-01,106.540001
2017-05-02,106.91999799999999
2017-05-03,107.349998
2017-05-04,107.050003
2017-05-05,107.43
2017-05-08,107.519997
2017-05-09,106.510002
2017-05-10,105.099998
2017-05-11,104.150002
2017-05-12,104.129997
2017-05-15,105.290001
2017-05-16,104.5
2017-05-17,102.870003
2017-05-18,103.190002
2017-05-19,103.41999799999999
2017-05-22,103.779999
2017-05-23,104.199997
2017-05-24,104.720001
2017-05-25,105.940002
2017-05-26,105.870003
2017-05-30,106.809998
2017-05-31,105.970001
2017-06-01,107.660004
2017-06-02,107.66999799999999
2017-06-05,107.949997
2017-06-06,107.43
2017-06-07,106.68
2017-06-08,106.75
2017-06-09,107.029999
2017-06-12,108.940002
2017-06-13,109.849998
2017-06-14,109.389999
2017-06-15,110.260002
2017-06-16,110.589996
2017-06-19,110.870003
2017-06-20,109.610001
2017-06-21,109.190002
2017-06-22,109.07
2017-06-23,110.269997
2017-06-26,111.010002
2017-06-27,109.66999799999999
2017-06-28,110.08000200000001
2017-06-29,109.779999
2017-06-30,110.589996
2017-07-03,110.610001
2017-07-05,110.519997
2017-07-06,109.239998
2017-07-07,110.360001
2017-07-10,110.209999
2017-07-11,110.07
2017-07-12,110.57
2017-07-13,111.160004
2017-07-14,112.410004
2017-07-17,112.029999
2017-07-18,111.83000200000001
2017-07-19,112.989998
2017-07-20,112.58000200000001
2017-07-21,112.68
2017-07-24,112.150002
2017-07-25,113.220001
2017-07-26,112.290001
2017-07-27,107.790001
2017-07-28,109.660004
2017-07-31,110.290001
2017-08-01,110.16999799999999
2017-08-02,111.260002
2017-08-03,111.519997
2017-08-04,112.050003
2017-08-07,111.860001
2017-08-08,111.889999
2017-08-09,112.410004
2017-08-10,110.91999799999999
2017-08-11,111.440002
2017-08-14,113.690002
2017-08-15,114.18
2017-08-16,114.760002
2017-08-17,112.91999799999999
2017-08-18,113.339996
2017-08-21,113.83000200000001
2017-08-22,114.599998
2017-08-23,113.550003
2017-08-24,113.349998
2017-08-25,113.400002
2017-08-28,113.790001
2017-08-29,114.889999
2017-08-30,114.970001
2017-08-31,114.360001
2017-09-01,114.389999
2017-09-05,113.91999799999999
2017-09-06,113.809998
2017-09-07,114.66999799999999
2017-09-08,115.050003
2017-09-11,116.199997
2017-09-12,117.150002
2017-09-13,117.059998
2017-09-14,117.379997
2017-09-15,117.900002
2017-09-18,117.589996
2017-09-19,116.970001
2017-09-20,117.83000200000001
2017-09-21,117.260002
2017-09-22,117.66999799999999
2017-09-25,118.220001
2017-09-26,118.91999799999999
2017-09-27,118.620003
2017-09-28,119.610001
2017-09-29,120.089996
2017-10-02,120.790001
2017-10-03,119.709999
2017-10-04,119.0
2017-10-05,118.199997
2017-10-06,117.699997
2017-10-09,117.150002
2017-10-10,118.120003
2017-10-11,118.91999799999999
2017-10-12,119.57
2017-10-13,118.360001
2017-10-16,118.339996
2017-10-17,117.68
2017-10-18,118.150002
2017-10-19,119.41999799999999
2017-10-20,119.760002
2017-10-23,119.68
2017-10-24,119.699997
2017-10-25,118.550003
2017-10-26,119.33000200000001
2017-10-27,120.75
2017-10-30,118.089996
2017-10-31,117.529999
2017-11-01,117.459999
2017-11-02,116.870003
2017-11-03,115.459999
2017-11-06,113.91999799999999
2017-11-07,113.949997
2017-11-08,113.129997
2017-11-09,112.550003
2017-11-10,113.230003
2017-11-13,114.809998
2017-11-14,114.07
2017-11-15,112.889999
2017-11-16,113.699997
2017-11-17,112.940002
2017-11-20,113.199997
2017-11-21,113.91999799999999
2017-11-22,113.769997
2017-11-24,113.139999
2017-11-27,114.540001
2017-11-28,115.190002
2017-11-29,119.040001
2017-11-30,121.449997
2017-12-01,120.309998
2017-12-04,123.720001
2017-12-05,120.370003
2017-12-06,118.290001
2017-12-07,119.730003
2017-12-08,119.559998
2017-12-11,118.050003
2017-12-12,118.160004
2017-12-13,118.400002
2017-12-14,116.839996
2017-12-15,118.0
2017-12-18,118.809998
2017-12-19,119.0
2017-12-20,118.33000200000001
2017-12-21,118.58000200000001
2017-12-22,118.639999
2017-12-26,118.260002
2017-12-27,119.08000200000001
2017-12-28,119.050003
2017-12-29,119.150002
2018-01-02,123.66999799999999
2018-01-03,126.410004
2018-01-04,127.230003
2018-01-05,127.620003
2018-01-08,129.169998
2018-01-09,129.110001
2018-01-10,129.78999299999998
2018-01-11,133.46000700000002
2018-01-12,134.08999599999999
2018-01-16,132.880005
2018-01-17,134.009995
2018-01-18,133.58999599999999
2018-01-19,133.080002
2018-01-22,132.860001
2018-01-23,132.070007
2018-01-24,131.690002
2018-01-25,131.28999299999998
2018-01-26,132.720001
2018-01-29,130.639999
2018-01-30,128.110001
2018-01-31,127.32
2018-02-01,119.510002
2018-02-02,116.470001
2018-02-05,113.300003
2018-02-06,112.709999
2018-02-07,111.910004
2018-02-08,109.279999
2018-02-09,106.389999
2018-02-12,106.309998
2018-02-13,107.559998
2018-02-14,106.599998
2018-02-15,108.309998
2018-02-16,106.400002
2018-02-20,104.709999
2018-02-21,104.699997
2018-02-22,105.08000200000001
2018-02-23,105.610001
2018-02-26,108.07
2018-02-27,105.690002
2018-02-28,104.410004
2018-03-01,106.43
2018-03-02,105.370003
2018-03-05,105.809998
2018-03-06,109.800003
2018-03-07,109.209999
2018-03-08,108.800003
2018-03-09,110.379997
2018-03-12,108.910004
2018-03-13,109.33000200000001
2018-03-14,108.760002
2018-03-15,109.720001
