Date,OII
2011-01-03,37.119999
2011-01-04,36.115002000000004
2011-01-05,36.369999
2011-01-06,37.005001
2011-01-07,36.610001000000004
2011-01-10,35.884997999999996
2011-01-11,36.259997999999996
2011-01-12,36.794998
2011-01-13,36.474998
2011-01-14,37.445
2011-01-18,37.855
2011-01-19,37.595001
2011-01-20,37.150002
2011-01-21,36.150002
2011-01-24,35.485001000000004
2011-01-25,35.419998
2011-01-26,37.049999
2011-01-27,36.98
2011-01-28,37.435001
2011-01-31,38.615002000000004
2011-02-01,39.34
2011-02-02,38.970001
2011-02-03,38.884997999999996
2011-02-04,39.095001
2011-02-07,39.264998999999996
2011-02-08,38.994999
2011-02-09,37.369999
2011-02-10,38.285
2011-02-11,38.134997999999996
2011-02-14,39.889998999999996
2011-02-15,39.395
2011-02-16,40.575001
2011-02-17,41.115002000000004
2011-02-18,40.965
2011-02-22,39.625
2011-02-23,39.505001
2011-02-24,38.935001
2011-02-25,41.255001
2011-02-28,41.814999
2011-03-01,40.705002
2011-03-02,41.404999
2011-03-03,42.0
2011-03-04,41.494999
2011-03-07,41.25
2011-03-08,41.84
2011-03-09,41.154999
2011-03-10,39.259997999999996
2011-03-11,40.285
2011-03-14,39.935001
2011-03-15,39.830002
2011-03-16,38.23
2011-03-17,39.904999
2011-03-18,40.895
2011-03-21,43.509997999999996
2011-03-22,42.549999
2011-03-23,42.555
2011-03-24,42.904999
2011-03-25,43.445
2011-03-28,43.34
2011-03-29,43.66
2011-03-30,44.349998
2011-03-31,44.724998
2011-04-01,45.535
2011-04-04,45.755001
2011-04-05,44.709998999999996
2011-04-06,44.18
2011-04-07,43.965
2011-04-08,43.77
2011-04-11,42.779999
2011-04-12,42.540001000000004
2011-04-13,43.009997999999996
2011-04-14,42.830002
2011-04-15,42.785
2011-04-18,42.279999
2011-04-19,42.52
2011-04-20,43.009997999999996
2011-04-21,44.035
2011-04-25,43.77
2011-04-26,44.16
2011-04-27,44.185001
2011-04-28,43.285
2011-04-29,43.709998999999996
2011-05-02,42.205002
2011-05-03,40.845001
2011-05-04,39.810001
2011-05-05,38.904999
2011-05-06,38.959998999999996
2011-05-09,39.305
2011-05-10,40.07
2011-05-11,38.855
2011-05-12,39.029999
2011-05-13,40.174999
2011-05-16,39.540001000000004
2011-05-17,39.755001
2011-05-18,40.77
2011-05-19,40.244999
2011-05-20,40.700001
2011-05-23,39.529999
2011-05-24,39.23
2011-05-25,39.759997999999996
2011-05-26,40.290001000000004
2011-05-27,40.115002000000004
2011-05-31,40.75
2011-06-01,39.195
2011-06-02,38.805
2011-06-03,38.825001
2011-06-06,37.529999
2011-06-07,37.735001000000004
2011-06-08,37.974998
2011-06-09,38.474998
2011-06-10,37.189999
2011-06-13,35.91
2011-06-14,36.900002
2011-06-15,36.419998
2011-06-16,35.869999
2011-06-17,36.060001
2011-06-20,36.490002000000004
2011-06-21,37.759997999999996
2011-06-22,37.919998
2011-06-23,37.830002
2011-06-24,37.580002
2011-06-27,37.389998999999996
2011-06-28,38.84
2011-06-29,40.07
2011-06-30,40.5
2011-07-01,41.139998999999996
2011-07-05,41.779999
2011-07-06,42.029999
2011-07-07,42.93
2011-07-08,42.900002
2011-07-11,42.419998
2011-07-12,42.639998999999996
2011-07-13,43.540001000000004
2011-07-14,42.75
2011-07-15,43.07
2011-07-18,42.529999
2011-07-19,44.02
2011-07-20,43.639998999999996
2011-07-21,43.790001000000004
2011-07-22,44.150002
2011-07-25,44.07
2011-07-26,43.919998
2011-07-27,42.919998
2011-07-28,44.07
2011-07-29,43.200001
2011-08-01,42.630001
2011-08-02,41.029999
2011-08-03,40.630001
2011-08-04,37.380001
2011-08-05,36.740002000000004
2011-08-08,33.16
2011-08-09,35.27
2011-08-10,35.66
2011-08-11,38.490002000000004
2011-08-12,38.869999
2011-08-15,39.720001
2011-08-16,38.799999
2011-08-17,38.810001
2011-08-18,36.619999
2011-08-19,35.470001
2011-08-22,35.32
2011-08-23,37.959998999999996
2011-08-24,39.009997999999996
2011-08-25,39.02
2011-08-26,40.080002
2011-08-29,42.139998999999996
2011-08-30,42.380001
2011-08-31,42.689999
2011-09-01,41.799999
2011-09-02,40.990002000000004
2011-09-06,40.790001000000004
2011-09-07,42.049999
2011-09-08,41.639998999999996
2011-09-09,40.040001000000004
2011-09-12,41.040001000000004
2011-09-13,41.139998999999996
2011-09-14,41.490002000000004
2011-09-15,41.720001
2011-09-16,41.18
2011-09-19,41.220001
2011-09-20,41.380001
2011-09-21,39.150002
2011-09-22,38.009997999999996
2011-09-23,38.18
2011-09-26,38.099998
2011-09-27,38.209998999999996
2011-09-28,36.849998
2011-09-29,37.119999
2011-09-30,35.34
2011-10-03,33.18
2011-10-04,34.150002
2011-10-05,35.450001
2011-10-06,37.66
2011-10-07,37.419998
2011-10-10,38.09
2011-10-11,39.23
2011-10-12,39.669998
2011-10-13,40.02
2011-10-14,42.0
2011-10-17,40.860001000000004
2011-10-18,42.360001000000004
2011-10-19,41.450001
2011-10-20,41.84
2011-10-21,42.43
2011-10-24,44.139998999999996
2011-10-25,42.73
2011-10-26,43.419998
2011-10-27,44.110001000000004
2011-10-28,43.330002
2011-10-31,41.830002
2011-11-01,40.41
2011-11-02,41.869999
2011-11-03,43.459998999999996
2011-11-04,43.389998999999996
2011-11-07,43.48
2011-11-08,44.25
2011-11-09,42.27
2011-11-10,43.189999
2011-11-11,44.41
2011-11-14,44.16
2011-11-15,44.959998999999996
2011-11-16,45.5
2011-11-17,44.98
2011-11-18,44.970001
2011-11-21,44.07
2011-11-22,43.25
2011-11-23,42.799999
2011-11-25,42.439999
2011-11-28,43.599998
2011-11-29,43.939999
2011-11-30,47.560001
2011-12-01,47.549999
2011-12-02,47.720001
2011-12-05,48.779999
2011-12-06,48.43
2011-12-07,47.860001000000004
2011-12-08,46.580002
2011-12-09,48.200001
2011-12-12,46.970001
2011-12-13,45.119999
2011-12-14,43.560001
2011-12-15,43.900002
2011-12-16,45.630001
2011-12-19,44.860001000000004
2011-12-20,46.439999
2011-12-21,46.599998
2011-12-22,46.799999
2011-12-23,47.360001000000004
2011-12-27,47.310001
2011-12-28,46.080002
2011-12-29,46.759997999999996
2011-12-30,46.130001
2012-01-03,47.209998999999996
2012-01-04,46.939999
2012-01-05,47.119999
2012-01-06,47.209998999999996
2012-01-09,47.110001000000004
2012-01-10,47.66
2012-01-11,47.400002
2012-01-12,46.919998
2012-01-13,46.299999
2012-01-17,46.490002000000004
2012-01-18,47.919998
2012-01-19,48.380001
2012-01-20,47.799999
2012-01-23,47.57
2012-01-24,47.639998999999996
2012-01-25,47.98
2012-01-26,47.099998
2012-01-27,48.540001000000004
2012-01-30,48.619999
2012-01-31,48.59
2012-02-01,50.389998999999996
2012-02-02,50.299999
2012-02-03,51.23
2012-02-06,52.27
2012-02-07,52.459998999999996
2012-02-08,52.900002
2012-02-09,52.450001
2012-02-10,52.740002000000004
2012-02-13,54.18
2012-02-14,54.049999
2012-02-15,53.490002000000004
2012-02-16,54.27
2012-02-17,54.889998999999996
2012-02-21,54.91
2012-02-22,56.009997999999996
2012-02-23,56.799999
2012-02-24,55.98
2012-02-27,55.25
2012-02-28,54.950001
2012-02-29,54.27
2012-03-01,54.639998999999996
2012-03-02,54.0
2012-03-05,54.349998
2012-03-06,53.349998
2012-03-07,53.650002
2012-03-08,54.16
2012-03-09,54.849998
2012-03-12,53.400002
2012-03-13,54.439999
2012-03-14,53.57
2012-03-15,54.009997999999996
2012-03-16,55.580002
2012-03-19,55.490002000000004
2012-03-20,53.599998
2012-03-21,53.049999
2012-03-22,52.27
2012-03-23,53.439999
2012-03-26,53.970001
2012-03-27,53.32
2012-03-28,53.240002000000004
2012-03-29,53.150002
2012-03-30,53.889998999999996
2012-04-02,54.380001
2012-04-03,54.860001000000004
2012-04-04,54.389998999999996
2012-04-05,53.900002
2012-04-09,53.52
2012-04-10,51.5
2012-04-11,51.0
2012-04-12,53.41
2012-04-13,52.48
2012-04-16,50.91
2012-04-17,51.599998
2012-04-18,51.91
2012-04-19,51.549999
2012-04-20,51.27
2012-04-23,50.990002000000004
2012-04-24,50.950001
2012-04-25,51.880001
2012-04-26,50.68
2012-04-27,51.25
2012-04-30,51.630001
2012-05-01,51.93
2012-05-02,51.669998
2012-05-03,50.09
2012-05-04,48.689999
2012-05-07,48.220001
2012-05-08,49.52
2012-05-09,49.529999
2012-05-10,49.459998999999996
2012-05-11,49.529999
2012-05-14,49.07
2012-05-15,48.419998
2012-05-16,48.5
2012-05-17,47.400002
2012-05-18,46.549999
2012-05-21,48.060001
2012-05-22,47.799999
2012-05-23,48.349998
2012-05-24,47.990002000000004
2012-05-25,47.790001000000004
2012-05-29,48.68
2012-05-30,47.580002
2012-05-31,46.220001
2012-06-01,44.48
2012-06-04,44.369999
2012-06-05,45.41
2012-06-06,46.860001000000004
2012-06-07,46.209998999999996
2012-06-08,46.18
2012-06-11,45.16
2012-06-12,45.900002
2012-06-13,44.32
2012-06-14,44.529999
2012-06-15,45.18
2012-06-18,45.290001000000004
2012-06-19,46.07
2012-06-20,46.650002
2012-06-21,44.439999
2012-06-22,44.599998
2012-06-25,43.759997999999996
2012-06-26,44.700001
2012-06-27,45.380001
2012-06-28,45.779999
2012-06-29,47.860001000000004
2012-07-02,48.380001
2012-07-03,49.810001
2012-07-05,49.59
2012-07-06,48.860001000000004
2012-07-09,50.0
2012-07-10,49.380001
2012-07-11,49.860001000000004
2012-07-12,49.650002
2012-07-13,50.139998999999996
2012-07-16,50.0
2012-07-17,49.950001
2012-07-18,50.220001
2012-07-19,49.98
2012-07-20,50.439999
2012-07-23,49.939999
2012-07-24,49.150002
2012-07-25,48.98
2012-07-26,49.970001
2012-07-27,51.650002
2012-07-30,52.169998
2012-07-31,51.689999
2012-08-01,53.009997999999996
2012-08-02,52.880001
2012-08-03,54.290001000000004
2012-08-06,54.389998999999996
2012-08-07,54.68
2012-08-08,54.849998
2012-08-09,54.790001000000004
2012-08-10,54.610001000000004
2012-08-13,54.66
2012-08-14,55.029999
2012-08-15,55.450001
2012-08-16,55.790001000000004
2012-08-17,56.02
2012-08-20,54.709998999999996
2012-08-21,54.830002
2012-08-22,54.849998
2012-08-23,55.220001
2012-08-24,54.869999
2012-08-27,54.779999
2012-08-28,54.740002000000004
2012-08-29,54.439999
2012-08-30,53.25
2012-08-31,53.540001000000004
2012-09-04,54.240002000000004
2012-09-05,54.060001
2012-09-06,54.68
2012-09-07,55.02
2012-09-10,54.599998
2012-09-11,55.549999
2012-09-12,56.68
2012-09-13,56.75
2012-09-14,57.419998
2012-09-17,56.610001000000004
2012-09-18,55.610001000000004
2012-09-19,55.849998
2012-09-20,55.810001
2012-09-21,56.189999
2012-09-24,55.799999
2012-09-25,55.630001
2012-09-26,54.849998
2012-09-27,55.810001
2012-09-28,55.25
2012-10-01,54.84
2012-10-02,53.73
2012-10-03,52.400002
2012-10-04,53.330002
2012-10-05,52.560001
2012-10-08,52.779999
2012-10-09,51.75
2012-10-10,51.349998
2012-10-11,52.189999
2012-10-12,51.75
2012-10-15,51.389998999999996
2012-10-16,52.709998999999996
2012-10-17,53.419998
2012-10-18,53.82
2012-10-19,52.75
2012-10-22,52.419998
2012-10-23,52.139998999999996
2012-10-24,51.689999
2012-10-25,52.139998999999996
2012-10-26,52.459998999999996
2012-10-31,52.330002
2012-11-01,54.419998
2012-11-02,52.720001
2012-11-05,53.709998999999996
2012-11-06,54.34
2012-11-07,52.810001
2012-11-08,52.209998999999996
2012-11-09,52.419998
2012-11-12,52.48
2012-11-13,52.689999
2012-11-14,51.689999
2012-11-15,52.119999
2012-11-16,53.23
2012-11-19,54.790001000000004
2012-11-20,54.139998999999996
2012-11-21,53.82
2012-11-23,54.110001000000004
2012-11-26,53.68
2012-11-27,53.009997999999996
2012-11-28,52.110001000000004
2012-11-29,52.549999
2012-11-30,52.68
2012-12-03,52.73
2012-12-04,53.110001000000004
2012-12-05,53.200001
2012-12-06,53.900002
2012-12-07,53.970001
2012-12-10,53.73
2012-12-11,53.529999
2012-12-12,53.119999
2012-12-13,52.040001000000004
2012-12-14,51.630001
2012-12-17,52.110001000000004
2012-12-18,53.580002
2012-12-19,53.220001
2012-12-20,53.75
2012-12-21,53.419998
2012-12-24,53.459998999999996
2012-12-26,53.169998
2012-12-27,53.34
2012-12-28,52.610001000000004
2012-12-31,53.790001000000004
2013-01-02,55.889998999999996
2013-01-03,56.029999
2013-01-04,57.330002
2013-01-07,56.900002
2013-01-08,56.23
2013-01-09,56.290001000000004
2013-01-10,56.310001
2013-01-11,56.580002
2013-01-14,56.259997999999996
2013-01-15,58.68
2013-01-16,59.110001000000004
2013-01-17,59.110001000000004
2013-01-18,59.880001
2013-01-22,60.849998
2013-01-23,61.02
2013-01-24,60.98
2013-01-25,61.82
2013-01-28,62.110001000000004
2013-01-29,62.91
2013-01-30,62.130001
2013-01-31,63.209998999999996
2013-02-01,63.32
2013-02-04,62.52
2013-02-05,62.669998
2013-02-06,63.119999
2013-02-07,63.580002
2013-02-08,63.68
2013-02-11,63.330002
2013-02-12,62.669998
2013-02-13,63.360001000000004
2013-02-14,64.470001
2013-02-15,63.540001000000004
2013-02-19,63.0
2013-02-20,61.970001
2013-02-21,61.900002
2013-02-22,62.549999
2013-02-25,61.029999
2013-02-26,61.43
2013-02-27,63.259997999999996
2013-02-28,63.59
2013-03-01,62.990002000000004
2013-03-04,62.869999
2013-03-05,63.380001
2013-03-06,62.91
2013-03-07,63.139998999999996
2013-03-08,63.709998999999996
2013-03-11,63.66
2013-03-12,63.720001
2013-03-13,63.619999
2013-03-14,64.739998
2013-03-15,64.809998
2013-03-18,63.830002
2013-03-19,63.099998
2013-03-20,63.799999
2013-03-21,63.360001000000004
2013-03-22,63.639998999999996
2013-03-25,64.91999799999999
2013-03-26,66.440002
2013-03-27,66.480003
2013-03-28,66.410004
2013-04-01,66.300003
2013-04-02,66.41999799999999
2013-04-03,63.919998
2013-04-04,62.790001000000004
2013-04-05,63.509997999999996
2013-04-08,65.16999799999999
2013-04-09,64.889999
2013-04-10,65.190002
2013-04-11,65.32
2013-04-12,64.599998
2013-04-15,60.34
2013-04-16,60.93
2013-04-17,58.759997999999996
2013-04-18,59.5
2013-04-19,60.029999
2013-04-22,60.650002
2013-04-23,61.66
2013-04-24,66.57
2013-04-25,66.480003
2013-04-26,66.709999
2013-04-29,68.339996
2013-04-30,70.16999799999999
2013-05-01,69.41999799999999
2013-05-02,71.290001
2013-05-03,71.949997
2013-05-06,72.510002
2013-05-07,73.629997
2013-05-08,74.0
2013-05-09,73.83000200000001
2013-05-10,73.800003
2013-05-13,73.440002
2013-05-14,73.949997
2013-05-15,74.16999799999999
2013-05-16,74.010002
2013-05-17,75.739998
2013-05-20,75.989998
2013-05-21,75.93
2013-05-22,74.309998
2013-05-23,74.059998
2013-05-24,73.769997
2013-05-28,74.480003
2013-05-29,73.639999
2013-05-30,73.220001
2013-05-31,72.480003
2013-06-03,71.989998
2013-06-04,71.410004
2013-06-05,70.260002
2013-06-06,71.769997
2013-06-07,73.370003
2013-06-10,72.889999
2013-06-11,71.559998
2013-06-12,71.129997
2013-06-13,72.690002
2013-06-14,71.940002
2013-06-17,73.339996
2013-06-18,74.150002
2013-06-19,73.360001
2013-06-20,71.949997
2013-06-21,71.220001
2013-06-24,70.459999
2013-06-25,71.809998
2013-06-26,71.769997
2013-06-27,72.010002
2013-06-28,72.199997
2013-07-01,74.449997
2013-07-02,75.57
2013-07-03,75.099998
2013-07-05,76.989998
2013-07-08,78.199997
2013-07-09,80.0
2013-07-10,78.760002
2013-07-11,79.16999799999999
2013-07-12,79.110001
2013-07-15,79.279999
2013-07-16,77.970001
2013-07-17,78.779999
2013-07-18,79.08000200000001
2013-07-19,80.25
2013-07-22,80.529999
2013-07-23,78.300003
2013-07-24,76.760002
2013-07-25,80.610001
2013-07-26,80.699997
2013-07-29,79.760002
2013-07-30,79.459999
2013-07-31,81.089996
2013-08-01,83.720001
2013-08-02,84.410004
2013-08-05,84.400002
2013-08-06,82.620003
2013-08-07,82.400002
2013-08-08,82.290001
2013-08-09,81.58000200000001
2013-08-12,81.440002
2013-08-13,81.470001
2013-08-14,80.779999
2013-08-15,79.260002
2013-08-16,79.769997
2013-08-19,78.870003
2013-08-20,79.769997
2013-08-21,80.019997
2013-08-22,80.739998
2013-08-23,80.58000200000001
2013-08-26,80.82
2013-08-27,79.339996
2013-08-28,80.139999
2013-08-29,78.879997
2013-08-30,77.58000200000001
2013-09-03,77.940002
2013-09-04,80.540001
2013-09-05,80.57
2013-09-06,81.029999
2013-09-09,82.43
2013-09-10,82.190002
2013-09-11,82.480003
2013-09-12,82.550003
2013-09-13,82.25
2013-09-16,82.970001
2013-09-17,83.41999799999999
2013-09-18,84.029999
2013-09-19,83.66999799999999
2013-09-20,82.209999
2013-09-23,80.739998
2013-09-24,80.459999
2013-09-25,81.190002
2013-09-26,80.489998
2013-09-27,80.360001
2013-09-30,81.239998
2013-10-01,81.519997
2013-10-02,82.08000200000001
2013-10-03,82.230003
2013-10-04,82.260002
2013-10-07,81.5
2013-10-08,80.400002
2013-10-09,79.279999
2013-10-10,80.690002
2013-10-11,80.900002
2013-10-14,82.699997
2013-10-15,81.940002
2013-10-16,82.790001
2013-10-17,82.910004
2013-10-18,86.269997
2013-10-21,85.949997
2013-10-22,86.029999
2013-10-23,83.0
2013-10-24,83.199997
2013-10-25,83.690002
2013-10-28,84.540001
2013-10-29,86.410004
2013-10-30,86.68
2013-10-31,85.879997
2013-11-01,86.139999
2013-11-04,86.68
2013-11-05,85.510002
2013-11-06,85.910004
2013-11-07,82.449997
2013-11-08,84.760002
2013-11-11,85.150002
2013-11-12,82.349998
2013-11-13,82.360001
2013-11-14,83.449997
2013-11-15,83.779999
2013-11-18,81.779999
2013-11-19,80.239998
2013-11-20,79.93
2013-11-21,79.739998
2013-11-22,79.540001
2013-11-25,77.0
2013-11-26,77.599998
2013-11-27,76.650002
2013-11-29,77.190002
2013-12-02,78.75
2013-12-03,79.050003
2013-12-04,78.900002
2013-12-05,79.25
2013-12-06,79.599998
2013-12-09,79.040001
2013-12-10,77.83000200000001
2013-12-11,76.489998
2013-12-12,76.699997
2013-12-13,76.940002
2013-12-16,79.559998
2013-12-17,78.5
2013-12-18,78.040001
2013-12-19,76.949997
2013-12-20,78.559998
2013-12-23,78.16999799999999
2013-12-24,78.519997
2013-12-26,78.379997
2013-12-27,78.459999
2013-12-30,78.370003
2013-12-31,78.879997
2014-01-02,76.360001
2014-01-03,78.019997
2014-01-06,76.970001
2014-01-07,75.940002
2014-01-08,76.690002
2014-01-09,76.540001
2014-01-10,77.07
2014-01-13,74.029999
2014-01-14,75.5
2014-01-15,74.209999
2014-01-16,74.290001
2014-01-17,74.66999799999999
2014-01-21,74.760002
2014-01-22,74.809998
2014-01-23,72.339996
2014-01-24,71.599998
2014-01-27,69.230003
2014-01-28,69.360001
2014-01-29,68.269997
2014-01-30,69.230003
2014-01-31,68.150002
2014-02-03,66.699997
2014-02-04,68.349998
2014-02-05,67.699997
2014-02-06,68.980003
2014-02-07,69.290001
2014-02-10,68.32
2014-02-11,69.559998
2014-02-12,70.379997
2014-02-13,71.309998
2014-02-14,71.349998
2014-02-18,72.66999799999999
2014-02-19,71.75
2014-02-20,70.629997
2014-02-21,69.18
2014-02-24,70.440002
2014-02-25,70.370003
2014-02-26,70.809998
2014-02-27,70.660004
2014-02-28,71.58000200000001
2014-03-03,70.449997
2014-03-04,71.769997
2014-03-05,70.010002
2014-03-06,69.860001
2014-03-07,70.980003
2014-03-10,70.760002
2014-03-11,69.769997
2014-03-12,71.25
2014-03-13,69.58000200000001
2014-03-14,71.010002
2014-03-17,70.239998
2014-03-18,71.290001
2014-03-19,70.83000200000001
2014-03-20,70.980003
2014-03-21,73.43
2014-03-24,71.5
2014-03-25,72.18
2014-03-26,70.139999
2014-03-27,70.599998
2014-03-28,71.940002
2014-03-31,71.860001
2014-04-01,72.360001
2014-04-02,73.43
2014-04-03,73.470001
2014-04-04,73.410004
2014-04-07,71.970001
2014-04-08,72.400002
2014-04-09,72.400002
2014-04-10,71.07
2014-04-11,70.16999799999999
2014-04-14,70.5
2014-04-15,71.629997
2014-04-16,72.559998
2014-04-17,73.800003
2014-04-21,73.0
2014-04-22,72.959999
2014-04-23,73.790001
2014-04-24,75.41999799999999
2014-04-25,73.730003
2014-04-28,72.82
2014-04-29,72.480003
2014-04-30,73.279999
2014-05-01,72.730003
2014-05-02,73.540001
2014-05-05,73.769997
2014-05-06,73.440002
2014-05-07,72.489998
2014-05-08,71.349998
2014-05-09,71.650002
2014-05-12,71.970001
2014-05-13,71.879997
2014-05-14,71.129997
2014-05-15,70.339996
2014-05-16,70.849998
2014-05-19,71.139999
2014-05-20,70.699997
2014-05-21,70.75
2014-05-22,71.389999
2014-05-23,71.389999
2014-05-27,72.730003
2014-05-28,71.93
2014-05-29,72.610001
2014-05-30,72.050003
2014-06-02,71.82
2014-06-03,72.980003
2014-06-04,73.33000200000001
2014-06-05,73.889999
2014-06-06,75.709999
2014-06-09,75.540001
2014-06-10,74.870003
2014-06-11,74.93
2014-06-12,75.209999
2014-06-13,75.980003
2014-06-16,75.559998
2014-06-17,75.260002
2014-06-18,75.58000200000001
2014-06-19,75.66999799999999
2014-06-20,77.269997
2014-06-23,77.32
2014-06-24,76.230003
2014-06-25,76.410004
2014-06-26,76.730003
2014-06-27,76.980003
2014-06-30,78.129997
2014-07-01,78.129997
2014-07-02,77.639999
2014-07-03,77.360001
2014-07-07,75.970001
2014-07-08,75.650002
2014-07-09,75.339996
2014-07-10,73.639999
2014-07-11,72.699997
2014-07-14,73.260002
2014-07-15,73.16999799999999
2014-07-16,73.720001
2014-07-17,72.41999799999999
2014-07-18,72.91999799999999
2014-07-21,72.019997
2014-07-22,72.860001
2014-07-23,73.16999799999999
2014-07-24,70.129997
2014-07-25,69.459999
2014-07-28,69.489998
2014-07-29,69.18
2014-07-30,68.940002
2014-07-31,67.910004
2014-08-01,67.839996
2014-08-04,68.389999
2014-08-05,67.980003
2014-08-06,68.230003
2014-08-07,67.5
2014-08-08,68.82
2014-08-11,68.279999
2014-08-12,67.839996
2014-08-13,68.040001
2014-08-14,67.25
2014-08-15,67.33000200000001
2014-08-18,68.08000200000001
2014-08-19,68.68
2014-08-20,68.510002
2014-08-21,68.300003
2014-08-22,68.230003
2014-08-25,68.66999799999999
2014-08-26,69.660004
2014-08-27,69.32
2014-08-28,69.08000200000001
2014-08-29,69.559998
2014-09-02,69.029999
2014-09-03,68.82
2014-09-04,66.08000200000001
2014-09-05,65.730003
2014-09-08,65.349998
2014-09-09,66.089996
2014-09-10,66.25
2014-09-11,66.599998
2014-09-12,65.599998
2014-09-15,66.010002
2014-09-16,66.139999
2014-09-17,65.349998
2014-09-18,65.410004
2014-09-19,65.33000200000001
2014-09-22,64.620003
2014-09-23,64.769997
2014-09-24,64.699997
2014-09-25,63.48
2014-09-26,65.07
2014-09-29,65.400002
2014-09-30,65.16999799999999
2014-10-01,64.43
2014-10-02,64.040001
2014-10-03,62.580002
2014-10-06,62.630001
2014-10-07,62.25
2014-10-08,62.779999
2014-10-09,61.130001
2014-10-10,60.810001
2014-10-13,60.25
2014-10-14,59.709998999999996
2014-10-15,62.279999
2014-10-16,62.970001
2014-10-17,62.639998999999996
2014-10-20,63.700001
2014-10-21,65.459999
2014-10-22,63.669998
2014-10-23,65.5
2014-10-24,65.440002
2014-10-27,63.93
2014-10-28,66.099998
2014-10-29,66.209999
2014-10-30,67.900002
2014-10-31,70.269997
2014-11-03,68.66999799999999
2014-11-04,67.33000200000001
2014-11-05,68.660004
2014-11-06,69.900002
2014-11-07,71.33000200000001
2014-11-10,69.730003
2014-11-11,71.150002
2014-11-12,70.199997
2014-11-13,69.260002
2014-11-14,69.040001
2014-11-17,68.699997
2014-11-18,68.16999799999999
2014-11-19,67.809998
2014-11-20,68.230003
2014-11-21,70.029999
2014-11-24,70.620003
2014-11-25,69.57
2014-11-26,68.290001
2014-11-28,62.709998999999996
2014-12-01,62.450001
2014-12-02,63.240002000000004
2014-12-03,64.959999
2014-12-04,65.629997
2014-12-05,65.269997
2014-12-08,61.939999
2014-12-09,62.900002
2014-12-10,60.709998999999996
2014-12-11,60.48
2014-12-12,58.84
2014-12-15,57.490002000000004
2014-12-16,58.459998999999996
2014-12-17,58.84
2014-12-18,58.669998
2014-12-19,58.970001
2014-12-22,58.970001
2014-12-23,59.450001
2014-12-24,59.25
2014-12-26,59.610001000000004
2014-12-29,59.93
2014-12-30,59.080002
2014-12-31,58.810001
2015-01-02,58.849998
2015-01-05,56.959998999999996
2015-01-06,55.68
2015-01-07,55.759997999999996
2015-01-08,56.450001
2015-01-09,55.599998
2015-01-12,53.669998
2015-01-13,53.75
2015-01-14,52.990002000000004
2015-01-15,50.91
2015-01-16,53.990002000000004
2015-01-20,53.299999
2015-01-21,54.18
2015-01-22,53.48
2015-01-23,52.349998
2015-01-26,53.580002
2015-01-27,53.439999
2015-01-28,51.200001
2015-01-29,51.279999
2015-01-30,52.360001000000004
2015-02-02,54.400002
2015-02-03,55.610001000000004
2015-02-04,53.970001
2015-02-05,55.619999
2015-02-06,55.84
2015-02-09,55.650002
2015-02-10,54.77
2015-02-11,54.459998999999996
2015-02-12,49.880001
2015-02-13,50.470001
2015-02-17,51.959998999999996
2015-02-18,52.07
2015-02-19,52.400002
2015-02-20,52.630001
2015-02-23,53.240002000000004
2015-02-24,53.73
2015-02-25,54.07
2015-02-26,54.040001000000004
2015-02-27,54.529999
2015-03-02,54.169998
2015-03-03,53.82
2015-03-04,53.900002
2015-03-05,53.490002000000004
2015-03-06,52.52
2015-03-09,52.66
2015-03-10,52.0
2015-03-11,52.009997999999996
2015-03-12,50.959998999999996
2015-03-13,49.34
2015-03-16,48.68
2015-03-17,49.98
2015-03-18,52.799999
2015-03-19,52.84
2015-03-20,52.529999
2015-03-23,52.66
2015-03-24,52.560001
2015-03-25,53.490002000000004
2015-03-26,53.540001000000004
2015-03-27,53.59
2015-03-30,53.779999
2015-03-31,53.93
2015-04-01,54.5
2015-04-02,54.59
2015-04-06,55.950001
2015-04-07,55.540001000000004
2015-04-08,55.549999
2015-04-09,56.759997999999996
2015-04-10,57.75
2015-04-13,55.73
2015-04-14,56.860001000000004
2015-04-15,59.119999
2015-04-16,58.459998999999996
2015-04-17,56.810001
2015-04-20,57.259997999999996
2015-04-21,55.139998999999996
2015-04-22,57.16
2015-04-23,55.57
2015-04-24,54.099998
2015-04-27,55.77
2015-04-28,54.549999
2015-04-29,54.650002
2015-04-30,55.110001000000004
2015-05-01,55.0
2015-05-04,54.450001
2015-05-05,53.939999
2015-05-06,54.509997999999996
2015-05-07,53.16
2015-05-08,54.0
2015-05-11,53.57
2015-05-12,53.91
2015-05-13,53.110001000000004
2015-05-14,53.41
2015-05-15,52.740002000000004
2015-05-18,53.18
2015-05-19,52.049999
2015-05-20,52.189999
2015-05-21,53.400002
2015-05-22,53.09
2015-05-26,52.099998
2015-05-27,52.119999
2015-05-28,51.18
2015-05-29,50.799999
2015-06-01,51.02
2015-06-02,51.16
2015-06-03,50.830002
2015-06-04,49.549999
2015-06-05,49.959998999999996
2015-06-08,49.450001
2015-06-09,49.639998999999996
2015-06-10,50.619999
2015-06-11,50.48
2015-06-12,49.549999
2015-06-15,49.0
2015-06-16,49.209998999999996
2015-06-17,48.970001
2015-06-18,47.93
2015-06-19,46.639998999999996
2015-06-22,47.209998999999996
2015-06-23,47.27
2015-06-24,47.59
2015-06-25,47.509997999999996
2015-06-26,47.389998999999996
2015-06-29,46.139998999999996
2015-06-30,46.59
2015-07-01,46.009997999999996
2015-07-02,46.290001000000004
