Date,CTAS
2002-04-10,50.099998
2002-04-11,49.349998
2002-04-12,50.0
2002-04-15,50.290001000000004
2002-04-16,51.389998999999996
2002-04-17,51.34
2002-04-18,51.540001000000004
2002-04-19,51.709998999999996
2002-04-22,51.400002
2002-04-23,51.150002
2002-04-24,51.189999
2002-04-25,52.09
2002-04-26,50.470001
2002-04-29,50.27
2002-04-30,51.77
2002-05-01,51.709998999999996
2002-05-02,52.360001000000004
2002-05-03,51.799999
2002-05-06,50.950001
2002-05-07,53.25
2002-05-08,55.02
2002-05-09,55.110001000000004
2002-05-10,53.740002000000004
2002-05-13,54.830002
2002-05-14,56.279999
2002-05-15,55.700001
2002-05-16,55.169998
2002-05-17,54.599998
2002-05-20,53.939999
2002-05-21,53.799999
2002-05-22,53.700001
2002-05-23,54.330002
2002-05-24,53.540001000000004
2002-05-28,53.799999
2002-05-29,52.34
2002-05-30,51.639998999999996
2002-05-31,52.209998999999996
2002-06-03,50.84
2002-06-04,50.669998
2002-06-05,51.59
2002-06-06,50.470001
2002-06-07,50.389998999999996
2002-06-10,50.610001000000004
2002-06-11,49.369999
2002-06-12,49.810001
2002-06-13,48.200001
2002-06-14,48.529999
2002-06-17,49.27
2002-06-18,48.25
2002-06-19,47.560001
2002-06-20,47.119999
2002-06-21,46.82
2002-06-24,48.080002
2002-06-25,47.59
2002-06-26,47.459998999999996
2002-06-27,48.869999
2002-06-28,49.43
2002-07-01,47.689999
2002-07-02,47.450001
2002-07-03,47.560001
2002-07-05,49.740002000000004
2002-07-08,48.75
2002-07-09,48.57
2002-07-10,46.799999
2002-07-11,46.380001
2002-07-12,45.560001
2002-07-15,46.830002
2002-07-16,44.209998999999996
2002-07-17,45.150002
2002-07-18,44.189999
2002-07-19,42.970001
2002-07-22,41.650002
2002-07-23,40.709998999999996
2002-07-24,42.049999
2002-07-25,41.619999
2002-07-26,42.889998999999996
2002-07-29,45.099998
2002-07-30,44.080002
2002-07-31,43.880001
2002-08-01,42.860001000000004
2002-08-02,41.700001
2002-08-05,40.369999
2002-08-06,41.849998
2002-08-07,41.700001
2002-08-08,43.419998
2002-08-09,42.869999
2002-08-12,42.669998
2002-08-13,41.189999
2002-08-14,44.939999
2002-08-15,44.630001
2002-08-16,44.75
2002-08-19,45.959998999999996
2002-08-20,45.610001000000004
2002-08-21,46.040001000000004
2002-08-22,46.5
2002-08-23,45.150002
2002-08-26,46.34
2002-08-27,45.169998
2002-08-28,43.459998999999996
2002-08-29,44.130001
2002-08-30,44.009997999999996
2002-09-03,42.66
2002-09-04,43.439999
2002-09-05,41.529999
2002-09-06,42.959998999999996
2002-09-09,43.189999
2002-09-10,43.630001
2002-09-11,43.5
2002-09-12,42.43
2002-09-13,42.950001
2002-09-16,42.0
2002-09-17,41.369999
2002-09-18,42.189999
2002-09-19,40.310001
2002-09-20,41.610001000000004
2002-09-23,41.900002
2002-09-24,41.200001
2002-09-25,42.330002
2002-09-26,43.860001000000004
2002-09-27,42.66
2002-09-30,41.919998
2002-10-01,42.709998999999996
2002-10-02,41.48
2002-10-03,41.77
2002-10-04,41.549999
2002-10-07,41.389998999999996
2002-10-08,42.119999
2002-10-09,39.599998
2002-10-10,41.889998999999996
2002-10-11,43.59
2002-10-14,44.400002
2002-10-15,46.209998999999996
2002-10-16,45.709998999999996
2002-10-17,47.650002
2002-10-18,48.150002
2002-10-21,49.799999
2002-10-22,49.459998999999996
2002-10-23,50.540001000000004
2002-10-24,48.75
2002-10-25,50.150002
2002-10-28,48.34
2002-10-29,47.950001
2002-10-30,47.610001000000004
2002-10-31,47.27
2002-11-01,48.299999
2002-11-04,47.810001
2002-11-05,48.73
2002-11-06,49.25
2002-11-07,48.650002
2002-11-08,48.049999
2002-11-11,46.619999
2002-11-12,46.740002000000004
2002-11-13,47.259997999999996
2002-11-14,49.369999
2002-11-15,49.27
2002-11-18,48.509997999999996
2002-11-19,48.380001
2002-11-20,49.330002
2002-11-21,51.09
2002-11-22,51.18
2002-11-25,50.48
2002-11-26,48.98
2002-11-27,51.549999
2002-11-29,50.470001
2002-12-02,50.389998999999996
2002-12-03,49.360001000000004
2002-12-04,50.619999
2002-12-05,49.470001
2002-12-06,49.700001
2002-12-09,48.029999
2002-12-10,48.810001
2002-12-11,48.279999
2002-12-12,47.650002
2002-12-13,46.34
2002-12-16,47.700001
2002-12-17,46.52
2002-12-18,46.0
2002-12-19,46.040001000000004
2002-12-20,46.23
2002-12-23,47.02
2002-12-24,46.73
2002-12-26,46.689999
2002-12-27,45.639998999999996
2002-12-30,46.200001
2002-12-31,45.75
2003-01-02,46.939999
2003-01-03,47.080002
2003-01-06,48.240002000000004
2003-01-07,47.369999
2003-01-08,45.759997999999996
2003-01-09,46.580002
2003-01-10,46.77
2003-01-13,46.349998
2003-01-14,46.639998999999996
2003-01-15,45.25
2003-01-16,44.790001000000004
2003-01-17,43.259997999999996
2003-01-21,42.630001
2003-01-22,42.57
2003-01-23,42.709998999999996
2003-01-24,41.400002
2003-01-27,41.689999
2003-01-28,41.720001
2003-01-29,42.25
2003-01-30,40.709998999999996
2003-01-31,41.299999
2003-02-03,41.869999
2003-02-04,41.209998999999996
2003-02-05,40.709998999999996
2003-02-06,40.040001000000004
2003-02-07,39.380001
2003-02-10,39.630001
2003-02-11,39.66
2003-02-12,38.419998
2003-02-13,38.759997999999996
2003-02-14,39.459998999999996
2003-02-18,35.09
2003-02-19,33.57
2003-02-20,32.400002
2003-02-21,33.299999
2003-02-24,32.110001000000004
2003-02-25,31.92
2003-02-26,30.9
2003-02-27,32.610001000000004
2003-02-28,33.57
2003-03-03,33.169998
2003-03-04,32.240002000000004
2003-03-05,32.16
2003-03-06,31.9
2003-03-07,32.41
2003-03-10,31.65
2003-03-11,31.360001
2003-03-12,31.42
2003-03-13,32.639998999999996
2003-03-14,33.139998999999996
2003-03-17,34.669998
2003-03-18,34.77
2003-03-19,34.580002
2003-03-20,34.950001
2003-03-21,36.0
2003-03-24,34.259997999999996
2003-03-25,35.16
2003-03-26,35.130001
2003-03-27,35.02
2003-03-28,34.16
2003-03-31,32.900002
2003-04-01,33.209998999999996
2003-04-02,34.5
2003-04-03,34.619999
2003-04-04,34.189999
2003-04-07,34.75
2003-04-08,34.720001
2003-04-09,34.02
2003-04-10,34.41
2003-04-11,34.279999
2003-04-14,35.25
2003-04-15,35.950001
2003-04-16,34.639998999999996
2003-04-17,35.43
2003-04-21,34.950001
2003-04-22,35.599998
2003-04-23,36.119999
2003-04-24,35.150002
2003-04-25,34.360001000000004
2003-04-28,36.080002
2003-04-29,35.990002000000004
2003-04-30,35.849998
2003-05-01,35.25
2003-05-02,36.07
2003-05-05,35.68
2003-05-06,36.419998
2003-05-07,35.669998
2003-05-08,34.889998999999996
2003-05-09,35.650002
2003-05-12,36.18
2003-05-13,36.25
2003-05-14,36.240002000000004
2003-05-15,36.939999
2003-05-16,36.799999
2003-05-19,35.310001
2003-05-20,35.0
2003-05-21,35.259997999999996
2003-05-22,35.23
2003-05-23,35.5
2003-05-27,36.889998999999996
2003-05-28,37.27
2003-05-29,37.32
2003-05-30,37.02
2003-06-02,36.970001
2003-06-03,37.0
2003-06-04,38.740002000000004
2003-06-05,38.419998
2003-06-06,37.209998999999996
2003-06-09,37.549999
2003-06-10,38.330002
2003-06-11,38.720001
2003-06-12,38.52
2003-06-13,38.060001
2003-06-16,39.580002
2003-06-17,39.279999
2003-06-18,39.259997999999996
2003-06-19,38.299999
2003-06-20,38.59
2003-06-23,38.049999
2003-06-24,38.27
2003-06-25,36.459998999999996
2003-06-26,36.099998
2003-06-27,35.419998
2003-06-30,35.43
2003-07-01,36.02
2003-07-02,36.169998
2003-07-03,35.5
2003-07-07,36.060001
2003-07-08,37.380001
2003-07-09,36.82
2003-07-10,35.310001
2003-07-11,36.400002
2003-07-14,35.919998
2003-07-15,36.700001
2003-07-16,38.889998999999996
2003-07-17,37.889998999999996
2003-07-18,38.189999
2003-07-21,37.470001
2003-07-22,37.790001000000004
2003-07-23,38.540001000000004
2003-07-24,38.98
2003-07-25,39.419998
2003-07-28,39.490002000000004
2003-07-29,39.290001000000004
2003-07-30,39.900002
2003-07-31,41.209998999999996
2003-08-01,40.029999
2003-08-04,40.630001
2003-08-05,39.330002
2003-08-06,38.93
2003-08-07,39.130001
2003-08-08,39.209998999999996
2003-08-11,39.080002
2003-08-12,39.470001
2003-08-13,38.950001
2003-08-14,38.900002
2003-08-15,38.799999
2003-08-18,39.200001
2003-08-19,39.369999
2003-08-20,39.080002
2003-08-21,39.349998
2003-08-22,39.279999
2003-08-25,39.099998
2003-08-26,39.25
2003-08-27,39.049999
2003-08-28,39.360001000000004
2003-08-29,39.919998
2003-09-02,40.32
2003-09-03,41.299999
2003-09-04,41.360001000000004
2003-09-05,40.209998999999996
2003-09-08,40.849998
2003-09-09,40.490002000000004
2003-09-10,39.59
2003-09-11,40.080002
2003-09-12,40.540001000000004
2003-09-15,40.220001
2003-09-16,41.529999
2003-09-17,40.02
2003-09-18,40.349998
2003-09-19,40.41
2003-09-22,39.810001
2003-09-23,40.060001
2003-09-24,38.759997999999996
2003-09-25,37.91
2003-09-26,37.860001000000004
2003-09-29,37.75
2003-09-30,37.009997999999996
2003-10-01,38.639998999999996
2003-10-02,38.310001
2003-10-03,40.18
2003-10-06,40.23
2003-10-07,40.869999
2003-10-08,40.900002
2003-10-09,41.580002
2003-10-10,41.630001
2003-10-13,42.23
2003-10-14,41.889998999999996
2003-10-15,42.119999
2003-10-16,43.27
2003-10-17,42.43
2003-10-20,42.630001
2003-10-21,42.349998
2003-10-22,41.490002000000004
2003-10-23,41.810001
2003-10-24,41.869999
2003-10-27,41.73
2003-10-28,42.759997999999996
2003-10-29,43.040001000000004
2003-10-30,42.869999
2003-10-31,42.82
2003-11-03,43.849998
2003-11-04,43.5
2003-11-05,43.040001000000004
2003-11-06,43.290001000000004
2003-11-07,43.27
2003-11-10,44.119999
2003-11-11,44.200001
2003-11-12,45.240002000000004
2003-11-13,45.57
2003-11-14,45.189999
2003-11-17,45.57
2003-11-18,45.32
2003-11-19,45.560001
2003-11-20,44.869999
2003-11-21,45.470001
2003-11-24,47.470001
2003-11-25,46.369999
2003-11-26,46.700001
2003-11-28,46.689999
2003-12-01,47.32
2003-12-02,46.950001
2003-12-03,46.450001
2003-12-04,47.400002
2003-12-05,46.080002
2003-12-08,46.91
2003-12-09,46.369999
2003-12-10,47.16
2003-12-11,48.299999
2003-12-12,47.939999
2003-12-15,46.459998999999996
2003-12-16,45.990002000000004
2003-12-17,46.200001
2003-12-18,50.130001
2003-12-19,49.490002000000004
2003-12-22,49.220001
2003-12-23,49.439999
2003-12-24,49.73
2003-12-26,49.299999
2003-12-29,50.209998999999996
2003-12-30,50.009997999999996
2003-12-31,50.099998
2004-01-02,49.93
2004-01-05,49.84
2004-01-06,48.049999
2004-01-07,46.099998
2004-01-08,46.509997999999996
2004-01-09,45.799999
2004-01-12,45.5
2004-01-13,45.549999
2004-01-14,45.990002000000004
2004-01-15,45.75
2004-01-16,45.349998
2004-01-20,45.380001
2004-01-21,45.950001
2004-01-22,45.610001000000004
2004-01-23,45.110001000000004
2004-01-26,46.029999
2004-01-27,45.57
2004-01-28,44.689999
2004-01-29,45.240002000000004
2004-01-30,45.029999
2004-02-02,45.189999
2004-02-03,45.0
2004-02-04,45.380001
2004-02-05,45.959998999999996
2004-02-06,46.599998
2004-02-09,45.450001
2004-02-10,45.290001000000004
2004-02-11,44.830002
2004-02-12,44.220001
2004-02-13,43.799999
2004-02-17,44.220001
2004-02-18,42.77
2004-02-19,42.34
2004-02-20,42.779999
2004-02-23,42.830002
2004-02-24,43.25
2004-02-25,43.389998999999996
2004-02-26,43.650002
2004-02-27,42.709998999999996
2004-03-01,43.48
2004-03-02,44.139998999999996
2004-03-03,44.130001
2004-03-04,44.119999
2004-03-05,42.919998
2004-03-08,42.34
2004-03-09,41.98
2004-03-10,40.82
2004-03-11,41.07
2004-03-12,41.549999
2004-03-15,40.720001
2004-03-16,42.299999
2004-03-17,42.669998
2004-03-18,42.290001000000004
2004-03-19,41.48
2004-03-22,41.560001
2004-03-23,41.02
2004-03-24,40.689999
2004-03-25,42.580002
2004-03-26,42.689999
2004-03-29,44.259997999999996
2004-03-30,43.560001
2004-03-31,43.490002000000004
2004-04-01,44.130001
2004-04-02,46.23
2004-04-05,46.5
2004-04-06,46.470001
2004-04-07,46.200001
2004-04-08,45.98
2004-04-12,46.389998999999996
2004-04-13,46.119999
2004-04-14,46.369999
2004-04-15,45.919998
2004-04-16,46.139998999999996
2004-04-19,46.630001
2004-04-20,46.459998999999996
2004-04-21,46.23
2004-04-22,47.610001000000004
2004-04-23,47.740002000000004
2004-04-26,45.689999
2004-04-27,45.700001
2004-04-28,44.849998
2004-04-29,44.599998
2004-04-30,45.110001000000004
2004-05-03,44.939999
2004-05-04,44.799999
2004-05-05,44.009997999999996
2004-05-06,45.0
2004-05-07,44.080002
2004-05-10,43.150002
2004-05-11,43.279999
2004-05-12,43.299999
2004-05-13,43.330002
2004-05-14,43.27
2004-05-17,43.189999
2004-05-18,43.470001
2004-05-19,43.68
2004-05-20,43.48
2004-05-21,43.990002000000004
2004-05-24,44.59
2004-05-25,45.759997999999996
2004-05-26,45.66
2004-05-27,45.439999
2004-05-28,45.330002
2004-06-01,45.259997999999996
2004-06-02,45.57
2004-06-03,45.009997999999996
2004-06-04,44.77
2004-06-07,46.189999
2004-06-08,45.790001000000004
2004-06-09,45.540001000000004
2004-06-10,45.869999
2004-06-14,46.040001000000004
2004-06-15,46.439999
2004-06-16,46.639998999999996
2004-06-17,45.73
2004-06-18,45.32
2004-06-21,44.970001
2004-06-22,46.16
2004-06-23,46.099998
2004-06-24,45.990002000000004
2004-06-25,47.860001000000004
2004-06-28,47.41
2004-06-29,47.669998
2004-06-30,47.669998
2004-07-01,47.040001000000004
2004-07-02,46.849998
2004-07-06,45.689999
2004-07-07,45.549999
2004-07-08,45.07
2004-07-09,45.400002
2004-07-12,45.610001000000004
2004-07-13,44.919998
2004-07-14,43.880001
2004-07-15,43.919998
2004-07-16,43.970001
2004-07-19,43.959998999999996
2004-07-20,44.07
2004-07-21,42.860001000000004
2004-07-22,42.759997999999996
2004-07-23,42.259997999999996
2004-07-26,42.060001
2004-07-27,43.0
2004-07-28,42.630001
2004-07-29,42.470001
2004-07-30,41.959998999999996
2004-08-02,42.779999
2004-08-03,42.580002
2004-08-04,42.91
2004-08-05,41.830002
2004-08-06,40.41
2004-08-09,40.34
2004-08-10,40.799999
2004-08-11,40.860001000000004
2004-08-12,40.349998
2004-08-13,39.75
2004-08-16,40.259997999999996
2004-08-17,40.16
2004-08-18,41.07
2004-08-19,40.720001
2004-08-20,40.77
2004-08-23,41.080002
2004-08-24,41.400002
2004-08-25,42.099998
2004-08-26,41.950001
2004-08-27,41.549999
2004-08-30,41.009997999999996
2004-08-31,41.009997999999996
2004-09-01,40.959998999999996
2004-09-02,42.18
2004-09-03,42.580002
2004-09-07,42.939999
2004-09-08,42.400002
2004-09-09,42.299999
2004-09-10,42.610001000000004
2004-09-13,43.0
2004-09-14,43.0
2004-09-15,41.93
2004-09-16,41.830002
2004-09-17,44.029999
2004-09-20,43.419998
2004-09-21,44.369999
2004-09-22,43.060001
2004-09-23,42.650002
2004-09-24,42.630001
2004-09-27,42.150002
2004-09-28,42.25
2004-09-29,42.439999
2004-09-30,42.040001000000004
2004-10-01,43.900002
2004-10-04,43.66
2004-10-05,43.880001
2004-10-06,43.599998
2004-10-07,43.169998
2004-10-08,42.139998999999996
2004-10-11,42.400002
2004-10-12,41.880001
2004-10-13,41.310001
2004-10-14,40.860001000000004
2004-10-15,41.57
2004-10-18,41.799999
2004-10-19,41.720001
2004-10-20,41.939999
2004-10-21,42.07
2004-10-22,41.799999
2004-10-25,41.57
2004-10-26,42.540001000000004
2004-10-27,43.279999
2004-10-28,43.43
2004-10-29,43.139998999999996
2004-11-01,43.169998
2004-11-02,43.200001
2004-11-03,42.889998999999996
2004-11-04,43.759997999999996
2004-11-05,44.080002
2004-11-08,44.400002
2004-11-09,44.380001
2004-11-10,45.099998
2004-11-11,45.279999
2004-11-12,45.34
2004-11-15,45.189999
2004-11-16,45.009997999999996
2004-11-17,45.450001
2004-11-18,45.599998
2004-11-19,44.77
2004-11-22,44.77
2004-11-23,44.790001000000004
2004-11-24,45.240002000000004
2004-11-26,44.959998999999996
2004-11-29,44.619999
2004-11-30,44.720001
2004-12-01,45.630001
2004-12-02,46.380001
2004-12-03,45.869999
2004-12-06,46.200001
2004-12-07,45.330002
2004-12-08,45.59
2004-12-09,45.52
2004-12-10,45.5
2004-12-13,45.509997999999996
2004-12-14,46.330002
2004-12-15,46.299999
2004-12-16,46.110001000000004
2004-12-17,44.740002000000004
2004-12-20,43.630001
2004-12-21,43.59
2004-12-22,43.639998999999996
2004-12-23,43.73
2004-12-27,43.27
2004-12-28,43.66
2004-12-29,43.98
2004-12-30,43.919998
2004-12-31,43.860001000000004
2005-01-03,43.16
2005-01-04,42.549999
2005-01-05,42.439999
2005-01-06,42.849998
2005-01-07,43.77
2005-01-10,44.0
2005-01-11,44.0
2005-01-12,44.169998
2005-01-13,42.560001
2005-01-14,43.330002
2005-01-18,43.720001
2005-01-19,43.130001
2005-01-20,42.970001
2005-01-21,42.830002
2005-01-24,42.950001
2005-01-25,43.310001
2005-01-26,43.0
2005-01-27,43.650002
2005-01-28,43.349998
2005-01-31,43.5
2005-02-01,43.900002
2005-02-02,44.950001
2005-02-03,44.830002
2005-02-04,44.810001
2005-02-07,44.82
2005-02-08,44.549999
2005-02-09,43.919998
2005-02-10,44.18
2005-02-11,44.93
2005-02-14,44.849998
2005-02-15,44.799999
2005-02-16,44.689999
2005-02-17,43.669998
2005-02-18,43.990002000000004
2005-02-22,43.009997999999996
2005-02-23,43.25
2005-02-24,43.939999
2005-02-25,43.830002
2005-02-28,43.779999
2005-03-01,43.900002
2005-03-02,43.759997999999996
2005-03-03,43.610001000000004
2005-03-04,43.919998
2005-03-07,44.41
2005-03-08,43.860001000000004
2005-03-09,43.41
2005-03-10,43.869999
2005-03-11,42.950001
2005-03-14,43.349998
2005-03-15,42.880001
2005-03-16,42.330002
2005-03-17,42.400002
2005-03-18,41.549999
2005-03-21,41.619999
2005-03-22,40.869999
2005-03-23,40.790001000000004
2005-03-24,40.580002
2005-03-28,40.970001
2005-03-29,41.34
2005-03-30,41.290001000000004
2005-03-31,41.310001
2005-04-01,41.169998
2005-04-04,41.09
2005-04-05,41.290001000000004
2005-04-06,41.27
2005-04-07,41.380001
2005-04-08,40.869999
2005-04-11,40.830002
2005-04-12,40.759997999999996
2005-04-13,40.52
2005-04-14,40.02
2005-04-15,39.830002
2005-04-18,40.029999
2005-04-19,40.209998999999996
2005-04-20,38.830002
2005-04-21,39.18
2005-04-22,38.209998999999996
2005-04-25,38.41
2005-04-26,38.27
2005-04-27,38.880001
2005-04-28,38.389998999999996
2005-04-29,38.59
2005-05-02,38.619999
2005-05-03,39.049999
2005-05-04,39.439999
2005-05-05,39.400002
2005-05-06,39.5
2005-05-09,39.41
2005-05-10,39.439999
2005-05-11,39.610001000000004
2005-05-12,39.75
2005-05-13,39.869999
2005-05-16,40.110001000000004
2005-05-17,40.380001
2005-05-18,40.860001000000004
2005-05-19,40.720001
2005-05-20,41.07
2005-05-23,40.950001
2005-05-24,40.91
2005-05-25,40.790001000000004
2005-05-26,41.080002
2005-05-27,40.950001
2005-05-31,40.369999
2005-06-01,40.490002000000004
2005-06-02,40.700001
2005-06-03,40.130001
2005-06-06,40.439999
2005-06-07,39.970001
2005-06-08,39.52
2005-06-09,39.970001
2005-06-10,39.73
2005-06-13,39.970001
2005-06-14,39.990002000000004
2005-06-15,39.700001
2005-06-16,39.880001
2005-06-17,39.950001
2005-06-20,39.369999
2005-06-21,38.77
2005-06-22,38.580002
2005-06-23,38.110001000000004
2005-06-24,37.560001
2005-06-27,37.82
2005-06-28,38.43
2005-06-29,38.290001000000004
2005-06-30,38.599998
2005-07-01,38.540001000000004
2005-07-05,38.779999
2005-07-06,38.509997999999996
2005-07-07,38.720001
2005-07-08,39.360001000000004
2005-07-11,39.470001
2005-07-12,39.549999
2005-07-13,39.849998
2005-07-14,39.799999
2005-07-15,44.0
2005-07-18,44.490002000000004
2005-07-19,44.439999
2005-07-20,45.110001000000004
2005-07-21,45.029999
2005-07-22,45.32
2005-07-25,45.23
2005-07-26,44.900002
2005-07-27,44.799999
2005-07-28,44.990002000000004
2005-07-29,44.330002
2005-08-01,44.43
2005-08-02,44.619999
2005-08-03,44.380001
2005-08-04,43.900002
2005-08-05,43.52
2005-08-08,43.470001
2005-08-09,43.59
2005-08-10,42.900002
2005-08-11,43.330002
2005-08-12,43.110001000000004
2005-08-15,43.27
2005-08-16,42.470001
2005-08-17,42.41
2005-08-18,42.130001
2005-08-19,41.939999
2005-08-22,42.049999
2005-08-23,42.049999
2005-08-24,41.779999
2005-08-25,41.900002
2005-08-26,41.369999
2005-08-29,41.490002000000004
2005-08-30,40.900002
2005-08-31,41.25
2005-09-01,40.709998999999996
2005-09-02,40.25
2005-09-06,40.75
2005-09-07,41.200001
2005-09-08,40.32
2005-09-09,40.52
2005-09-12,40.52
2005-09-13,40.27
2005-09-14,39.549999
2005-09-15,39.0
2005-09-16,39.720001
2005-09-19,39.950001
2005-09-20,40.0
2005-09-21,39.540001000000004
2005-09-22,39.400002
2005-09-23,39.110001000000004
2005-09-26,39.439999
2005-09-27,40.259997999999996
2005-09-28,40.669998
2005-09-29,41.27
2005-09-30,41.049999
2005-10-03,41.119999
2005-10-04,40.610001000000004
2005-10-05,39.509997999999996
2005-10-06,39.369999
2005-10-07,39.5
2005-10-10,39.509997999999996
2005-10-11,39.23
2005-10-12,39.619999
2005-10-13,39.200001
2005-10-14,39.220001
2005-10-17,38.790001000000004
2005-10-18,38.549999
2005-10-19,39.919998
2005-10-20,39.040001000000004
2005-10-21,39.450001
2005-10-24,40.27
2005-10-25,40.400002
2005-10-26,40.049999
2005-10-27,39.540001000000004
2005-10-28,40.439999
2005-10-31,40.540001000000004
2005-11-01,41.110001000000004
2005-11-02,41.790001000000004
2005-11-03,42.18
2005-11-04,42.400002
2005-11-07,42.669998
2005-11-08,42.759997999999996
2005-11-09,42.709998999999996
2005-11-10,43.200001
2005-11-11,43.310001
2005-11-14,42.810001
2005-11-15,42.970001
2005-11-16,43.080002
2005-11-17,43.830002
2005-11-18,44.040001000000004
2005-11-21,44.220001
2005-11-22,44.09
2005-11-23,44.639998999999996
2005-11-25,44.599998
2005-11-28,44.509997999999996
2005-11-29,44.84
2005-11-30,44.720001
2005-12-01,45.150002
2005-12-02,45.259997999999996
2005-12-05,43.869999
2005-12-06,43.419998
2005-12-07,42.900002
2005-12-08,42.459998999999996
2005-12-09,42.599998
2005-12-12,42.610001000000004
2005-12-13,42.720001
2005-12-14,42.790001000000004
2005-12-15,43.02
2005-12-16,42.689999
2005-12-19,42.189999
2005-12-20,41.950001
2005-12-21,42.869999
2005-12-22,41.77
2005-12-23,41.290001000000004
2005-12-27,41.18
2005-12-28,41.27
2005-12-29,41.419998
2005-12-30,41.130001
2006-01-03,41.48
2006-01-04,41.439999
2006-01-05,40.75
2006-01-06,41.299999
2006-01-09,41.470001
2006-01-10,41.700001
2006-01-11,41.59
2006-01-12,41.25
2006-01-13,41.080002
2006-01-17,40.900002
2006-01-18,40.799999
2006-01-19,40.810001
2006-01-20,40.07
2006-01-23,40.459998999999996
2006-01-24,41.540001000000004
2006-01-25,41.240002000000004
2006-01-26,42.049999
2006-01-27,42.73
2006-01-30,42.990002000000004
2006-01-31,42.599998
2006-02-01,42.240002000000004
2006-02-02,41.799999
2006-02-03,40.59
2006-02-06,40.419998
2006-02-07,40.380001
2006-02-08,40.450001
2006-02-09,40.5
2006-02-10,40.52
2006-02-13,40.380001
2006-02-14,40.439999
2006-02-15,40.810001
2006-02-16,40.990002000000004
2006-02-17,40.630001
2006-02-21,40.279999
2006-02-22,40.900002
2006-02-23,40.700001
2006-02-24,41.16
2006-02-27,41.369999
2006-02-28,41.09
2006-03-01,41.07
2006-03-02,41.169998
2006-03-03,41.209998999999996
2006-03-06,41.450001
2006-03-07,42.009997999999996
2006-03-08,42.220001
2006-03-09,42.0
2006-03-10,42.169998
2006-03-13,42.639998999999996
2006-03-14,43.560001
2006-03-15,43.959998999999996
2006-03-16,43.740002000000004
2006-03-17,42.169998
2006-03-20,42.02
2006-03-21,41.84
2006-03-22,42.029999
2006-03-23,41.970001
2006-03-24,42.77
2006-03-27,42.630001
2006-03-28,42.25
2006-03-29,42.709998999999996
2006-03-30,42.939999
2006-03-31,42.619999
2006-04-03,42.27
2006-04-04,42.490002000000004
2006-04-05,42.23
2006-04-06,42.16
2006-04-07,42.0
2006-04-10,42.110001000000004
2006-04-11,41.950001
2006-04-12,41.959998999999996
2006-04-13,41.580002
2006-04-17,41.34
2006-04-18,42.009997999999996
2006-04-19,42.57
2006-04-20,42.220001
2006-04-21,41.849998
2006-04-24,41.84
2006-04-25,41.18
2006-04-26,41.669998
2006-04-27,42.0
2006-04-28,41.98
2006-05-01,41.389998999999996
2006-05-02,41.700001
2006-05-03,41.66
2006-05-04,41.98
2006-05-05,42.009997999999996
2006-05-08,41.990002000000004
2006-05-09,42.220001
2006-05-10,42.220001
2006-05-11,41.849998
2006-05-12,41.529999
2006-05-15,41.400002
2006-05-16,41.139998999999996
2006-05-17,40.759997999999996
2006-05-18,40.82
2006-05-19,41.209998999999996
2006-05-22,41.040001000000004
2006-05-23,40.189999
2006-05-24,40.939999
2006-05-25,40.990002000000004
2006-05-26,41.299999
2006-05-30,41.849998
2006-05-31,42.360001000000004
2006-06-01,42.540001000000004
2006-06-02,42.169998
2006-06-05,41.66
2006-06-06,41.639998999999996
2006-06-07,41.73
2006-06-08,41.41
2006-06-09,41.220001
2006-06-12,41.119999
2006-06-13,40.98
2006-06-14,40.650002
2006-06-15,40.91
2006-06-16,40.59
2006-06-19,40.27
2006-06-20,40.0
2006-06-21,40.369999
2006-06-22,39.689999
2006-06-23,39.709998999999996
2006-06-26,39.889998999999996
2006-06-27,39.139998999999996
2006-06-28,39.57
2006-06-29,40.040001000000004
2006-06-30,39.759997999999996
2006-07-03,39.549999
2006-07-05,38.91
2006-07-06,38.709998999999996
2006-07-07,38.18
2006-07-10,38.490002000000004
2006-07-11,38.75
2006-07-12,37.240002000000004
2006-07-13,37.099998
2006-07-14,36.68
2006-07-17,36.080002
2006-07-18,35.759997999999996
2006-07-19,36.16
2006-07-20,35.110001000000004
2006-07-21,35.259997999999996
2006-07-24,35.990002000000004
2006-07-25,35.970001
2006-07-26,35.450001
2006-07-27,35.759997999999996
2006-07-28,35.919998
2006-07-31,35.299999
2006-08-01,34.919998
2006-08-02,35.130001
2006-08-03,35.610001000000004
2006-08-04,35.299999
2006-08-07,35.259997999999996
2006-08-08,35.299999
2006-08-09,35.139998999999996
2006-08-10,35.610001000000004
2006-08-11,35.509997999999996
2006-08-14,35.799999
2006-08-15,36.02
2006-08-16,36.080002
2006-08-17,37.209998999999996
2006-08-18,36.869999
2006-08-21,36.52
2006-08-22,36.540001000000004
2006-08-23,36.549999
2006-08-24,36.41
2006-08-25,36.139998999999996
2006-08-28,36.93
2006-08-29,37.290001000000004
2006-08-30,36.799999
2006-08-31,37.029999
2006-09-01,38.029999
2006-09-05,37.91
2006-09-06,37.389998999999996
2006-09-07,37.369999
2006-09-08,37.529999
2006-09-11,38.080002
2006-09-12,38.459998999999996
2006-09-13,38.619999
2006-09-14,38.060001
2006-09-15,38.200001
2006-09-18,38.25
2006-09-19,39.18
2006-09-20,39.73
2006-09-21,40.400002
2006-09-22,39.939999
