Date,COST
2000-11-07,35.75
2000-11-08,35.5625
2000-11-09,34.0625
2000-11-10,33.0
2000-11-13,34.4375
2000-11-14,36.875
2000-11-15,36.75
2000-11-16,35.3125
2000-11-17,36.0625
2000-11-20,34.9375
2000-11-21,36.0625
2000-11-22,34.5
2000-11-24,35.4375
2000-11-27,36.6875
2000-11-28,35.25
2000-11-29,36.4375
2000-11-30,32.625
2000-12-01,32.625
2000-12-04,34.125
2000-12-05,35.3125
2000-12-06,33.625
2000-12-07,33.1875
2000-12-08,33.25
2000-12-11,32.9375
2000-12-12,33.1875
2000-12-13,32.75
2000-12-14,34.9375
2000-12-15,34.875
2000-12-18,36.4375
2000-12-19,33.9375
2000-12-20,34.4375
2000-12-21,35.625
2000-12-22,37.375
2000-12-26,36.0625
2000-12-27,37.1875
2000-12-28,38.625
2000-12-29,39.9375
2001-01-02,41.1875
2001-01-03,42.6875
2001-01-04,43.625
2001-01-05,41.3125
2001-01-08,41.9375
2001-01-09,41.8125
2001-01-10,40.6875
2001-01-11,41.3125
2001-01-12,43.0625
2001-01-16,43.5625
2001-01-17,41.4375
2001-01-18,41.4375
2001-01-19,40.4375
2001-01-22,42.25
2001-01-23,42.5
2001-01-24,42.9375
2001-01-25,43.1875
2001-01-26,41.25
2001-01-29,44.0625
2001-01-30,43.75
2001-01-31,46.25
2001-02-01,46.25
2001-02-02,43.9375
2001-02-05,43.1875
2001-02-06,43.75
2001-02-07,45.25
2001-02-08,42.875
2001-02-09,41.3125
2001-02-12,42.4375
2001-02-13,42.9375
2001-02-14,43.6875
2001-02-15,42.8125
2001-02-16,42.6875
2001-02-20,44.125
2001-02-21,42.0
2001-02-22,41.875
2001-02-23,41.375
2001-02-26,42.875
2001-02-27,43.0
2001-02-28,41.75
2001-03-01,40.3125
2001-03-02,38.6875
2001-03-05,37.6875
2001-03-06,37.8125
2001-03-07,39.9375
2001-03-08,40.1875
2001-03-09,39.375
2001-03-12,37.9375
2001-03-13,38.0625
2001-03-14,36.5
2001-03-15,37.625
2001-03-16,37.125
2001-03-19,38.1875
2001-03-20,39.5
2001-03-21,38.375
2001-03-22,37.25
2001-03-23,37.0625
2001-03-26,37.875
2001-03-27,37.9375
2001-03-28,37.6875
2001-03-29,37.9375
2001-03-30,39.25
2001-04-02,36.1875
2001-04-03,34.0625
2001-04-04,35.0
2001-04-05,36.0
2001-04-06,35.5625
2001-04-09,34.790001000000004
2001-04-10,35.73
2001-04-11,36.27
2001-04-12,36.310001
2001-04-16,34.970001
2001-04-17,36.279999
2001-04-18,38.360001000000004
2001-04-19,36.98
2001-04-20,36.549999
2001-04-23,36.240002000000004
2001-04-24,34.279999
2001-04-25,34.970001
2001-04-26,34.779999
2001-04-27,35.32
2001-04-30,34.93
2001-05-01,35.919998
2001-05-02,36.040001000000004
2001-05-03,35.400002
2001-05-04,35.869999
2001-05-07,34.740002000000004
2001-05-08,34.77
2001-05-09,34.810001
2001-05-10,35.939999
2001-05-11,35.490002000000004
2001-05-14,36.110001000000004
2001-05-15,35.549999
2001-05-16,36.150002
2001-05-17,36.299999
2001-05-18,35.779999
2001-05-21,37.029999
2001-05-22,37.889998999999996
2001-05-23,36.849998
2001-05-24,37.799999
2001-05-25,37.599998
2001-05-29,36.779999
2001-05-30,37.290001000000004
2001-05-31,38.91
2001-06-01,38.779999
2001-06-04,38.490002000000004
2001-06-05,39.75
2001-06-06,39.5
2001-06-07,41.0
2001-06-08,40.389998999999996
2001-06-11,39.77
2001-06-12,40.43
2001-06-13,40.490002000000004
2001-06-14,40.419998
2001-06-15,40.5
2001-06-18,42.080002
2001-06-19,42.450001
2001-06-20,42.610001000000004
2001-06-21,43.619999
2001-06-22,41.919998
2001-06-25,41.950001
2001-06-26,40.34
2001-06-27,39.73
2001-06-28,42.110001000000004
2001-06-29,41.080002
2001-07-02,42.34
2001-07-03,42.139998999999996
2001-07-05,41.299999
2001-07-06,40.41
2001-07-09,41.959998999999996
2001-07-10,41.689999
2001-07-11,42.189999
2001-07-12,43.130001
2001-07-13,43.099998
2001-07-16,44.5
2001-07-17,44.200001
2001-07-18,43.630001
2001-07-19,43.970001
2001-07-20,44.34
2001-07-23,43.720001
2001-07-24,42.02
2001-07-25,41.810001
2001-07-26,42.200001
2001-07-27,41.380001
2001-07-30,42.080002
2001-07-31,43.049999
2001-08-01,42.25
2001-08-02,43.400002
2001-08-03,43.009997999999996
2001-08-06,41.630001
2001-08-07,42.16
2001-08-08,42.169998
2001-08-09,40.91
2001-08-10,39.98
2001-08-13,40.700001
2001-08-14,41.02
2001-08-15,39.700001
2001-08-16,40.389998999999996
2001-08-17,39.41
2001-08-20,40.23
2001-08-21,38.689999
2001-08-22,38.869999
2001-08-23,38.599998
2001-08-24,39.18
2001-08-27,39.459998999999996
2001-08-28,39.720001
2001-08-29,38.84
2001-08-30,37.889998999999996
2001-08-31,37.41
2001-09-04,37.66
2001-09-05,37.209998999999996
2001-09-06,35.02
2001-09-07,33.959998999999996
2001-09-10,34.169998
2001-09-17,32.150002
2001-09-18,32.299999
2001-09-19,31.809998999999998
2001-09-20,31.530001000000002
2001-09-21,31.219998999999998
2001-09-24,33.5
2001-09-25,33.509997999999996
2001-09-26,33.669998
2001-09-27,33.66
2001-09-28,35.560001
2001-10-01,35.25
2001-10-02,35.490002000000004
2001-10-03,36.419998
2001-10-04,35.220001
2001-10-05,35.369999
2001-10-08,34.040001000000004
2001-10-09,33.540001000000004
2001-10-10,35.75
2001-10-11,38.240002000000004
2001-10-12,38.360001000000004
2001-10-15,38.09
2001-10-16,39.18
2001-10-17,38.009997999999996
2001-10-18,37.900002
2001-10-19,39.060001
2001-10-22,39.009997999999996
2001-10-23,39.380001
2001-10-24,39.759997999999996
2001-10-25,40.200001
2001-10-26,40.52
2001-10-29,38.459998999999996
2001-10-30,37.529999
2001-10-31,37.830002
2001-11-01,39.419998
2001-11-02,40.200001
2001-11-05,41.07
2001-11-06,41.799999
2001-11-07,41.369999
2001-11-08,42.66
2001-11-09,43.049999
2001-11-12,42.41
2001-11-13,43.07
2001-11-14,43.119999
2001-11-15,42.59
2001-11-16,42.130001
2001-11-19,42.91
2001-11-20,41.799999
2001-11-21,40.880001
2001-11-23,42.130001
2001-11-26,42.84
2001-11-27,42.66
2001-11-28,40.860001000000004
2001-11-29,41.259997999999996
2001-11-30,40.880001
2001-12-03,40.220001
2001-12-04,40.98
2001-12-05,43.48
2001-12-06,42.470001
2001-12-07,43.080002
2001-12-10,42.389998999999996
2001-12-11,41.330002
2001-12-12,40.75
2001-12-13,41.580002
2001-12-14,42.27
2001-12-17,42.5
2001-12-18,43.330002
2001-12-19,43.310001
2001-12-20,43.509997999999996
2001-12-21,43.599998
2001-12-24,44.07
2001-12-26,44.009997999999996
2001-12-27,44.150002
2001-12-28,45.189999
2001-12-31,44.380001
2002-01-02,44.450001
2002-01-03,44.84
2002-01-04,44.790001000000004
2002-01-07,44.119999
2002-01-08,44.419998
2002-01-09,44.150002
2002-01-10,44.700001
2002-01-11,43.689999
2002-01-14,43.09
2002-01-15,42.84
2002-01-16,41.98
2002-01-17,43.349998
2002-01-18,42.93
2002-01-22,43.48
2002-01-23,44.66
2002-01-24,44.25
2002-01-25,44.200001
2002-01-28,44.0
2002-01-29,43.57
2002-01-30,45.599998
2002-01-31,46.0
2002-02-01,45.259997999999996
2002-02-04,44.849998
2002-02-05,45.07
2002-02-06,44.75
2002-02-07,44.139998999999996
2002-02-08,44.080002
2002-02-11,44.98
2002-02-12,44.450001
2002-02-13,45.450001
2002-02-14,46.32
2002-02-15,45.889998999999996
2002-02-19,45.23
2002-02-20,45.860001000000004
2002-02-21,45.91
2002-02-22,45.23
2002-02-25,44.400002
2002-02-26,43.470001
2002-02-27,42.189999
2002-02-28,41.259997999999996
2002-03-01,40.900002
2002-03-04,40.990002000000004
2002-03-05,39.040001000000004
2002-03-06,38.919998
2002-03-07,39.880001
2002-03-08,39.91
2002-03-11,40.77
2002-03-12,41.450001
2002-03-13,41.919998
2002-03-14,41.32
2002-03-15,42.150002
2002-03-18,42.209998999999996
2002-03-19,42.259997999999996
2002-03-20,41.77
2002-03-21,40.990002000000004
2002-03-22,40.5
2002-03-25,39.849998
2002-03-26,40.139998999999996
2002-03-27,40.099998
2002-03-28,39.82
2002-04-01,39.650002
2002-04-02,38.790001000000004
2002-04-03,38.900002
2002-04-04,39.470001
2002-04-05,39.25
2002-04-08,40.41
2002-04-09,40.759997999999996
2002-04-10,42.07
2002-04-11,41.860001000000004
2002-04-12,41.849998
2002-04-15,42.0
2002-04-16,43.0
2002-04-17,42.540001000000004
2002-04-18,42.759997999999996
2002-04-19,42.459998999999996
2002-04-22,41.360001000000004
2002-04-23,40.48
2002-04-24,39.400002
2002-04-25,40.150002
2002-04-26,39.919998
2002-04-29,39.790001000000004
2002-04-30,40.200001
2002-05-01,40.27
2002-05-02,40.630001
2002-05-03,40.369999
2002-05-06,40.209998999999996
2002-05-07,40.57
2002-05-08,41.75
2002-05-09,41.009997999999996
2002-05-10,40.299999
2002-05-13,40.0
2002-05-14,40.669998
2002-05-15,41.130001
2002-05-16,41.529999
2002-05-17,41.349998
2002-05-20,40.939999
2002-05-21,39.759997999999996
2002-05-22,39.290001000000004
2002-05-23,39.790001000000004
2002-05-24,38.91
2002-05-28,38.459998999999996
2002-05-29,38.459998999999996
2002-05-30,39.32
2002-05-31,39.27
2002-06-03,38.73
2002-06-04,38.919998
2002-06-05,39.669998
2002-06-06,39.360001000000004
2002-06-07,39.400002
2002-06-10,40.130001
2002-06-11,39.650002
2002-06-12,40.73
2002-06-13,39.799999
2002-06-14,39.779999
2002-06-17,40.689999
2002-06-18,40.75
2002-06-19,40.950001
2002-06-20,40.0
2002-06-21,39.580002
2002-06-24,38.599998
2002-06-25,37.779999
2002-06-26,37.59
2002-06-27,38.59
2002-06-28,38.619999
2002-07-01,37.77
2002-07-02,36.52
2002-07-03,37.799999
2002-07-05,39.299999
2002-07-08,38.549999
2002-07-09,37.259997999999996
2002-07-10,36.209998999999996
2002-07-11,37.360001000000004
2002-07-12,36.91
2002-07-15,36.860001000000004
2002-07-16,34.470001
2002-07-17,34.669998
2002-07-18,33.880001
2002-07-19,33.080002
2002-07-22,32.200001
2002-07-23,31.940001000000002
2002-07-24,35.060001
2002-07-25,34.080002
2002-07-26,34.549999
2002-07-29,36.259997999999996
2002-07-30,35.139998999999996
2002-07-31,34.869999
2002-08-01,33.189999
2002-08-02,32.380001
2002-08-05,31.85
2002-08-06,33.220001
2002-08-07,34.529999
2002-08-08,33.139998999999996
2002-08-09,33.41
2002-08-12,32.639998999999996
2002-08-13,32.619999
2002-08-14,34.790001000000004
2002-08-15,36.48
2002-08-16,35.889998999999996
2002-08-19,36.130001
2002-08-20,35.380001
2002-08-21,34.959998999999996
2002-08-22,35.130001
2002-08-23,34.200001
2002-08-26,34.799999
2002-08-27,32.720001
2002-08-28,33.209998999999996
2002-08-29,33.490002000000004
2002-08-30,33.41
2002-09-03,32.509997999999996
2002-09-04,33.810001
2002-09-05,33.049999
2002-09-06,34.549999
2002-09-09,34.68
2002-09-10,33.919998
2002-09-11,34.130001
2002-09-12,33.470001
2002-09-13,33.950001
2002-09-16,33.830002
2002-09-17,33.43
2002-09-18,33.810001
2002-09-19,33.150002
2002-09-20,34.240002000000004
2002-09-23,32.98
2002-09-24,32.669998
2002-09-25,33.950001
2002-09-26,35.130001
2002-09-27,33.919998
2002-09-30,32.369999
2002-10-01,33.200001
2002-10-02,31.620001000000002
2002-10-03,30.889999
2002-10-04,31.27
2002-10-07,29.18
2002-10-08,31.58
2002-10-09,30.450001
2002-10-10,32.200001
2002-10-11,33.810001
2002-10-14,33.57
2002-10-15,35.490002000000004
2002-10-16,34.549999
2002-10-17,34.130001
2002-10-18,35.240002000000004
2002-10-21,35.119999
2002-10-22,34.82
2002-10-23,36.209998999999996
2002-10-24,36.0
2002-10-25,35.990002000000004
2002-10-28,34.830002
2002-10-29,34.98
2002-10-30,33.740002000000004
2002-10-31,33.93
2002-11-01,34.540001000000004
2002-11-04,33.849998
2002-11-05,33.790001000000004
2002-11-06,33.709998999999996
2002-11-07,32.07
2002-11-08,32.16
2002-11-11,31.549999
2002-11-12,32.310001
2002-11-13,31.950001
2002-11-14,33.439999
2002-11-15,33.639998999999996
2002-11-18,32.560001
2002-11-19,31.959999
2002-11-20,32.0
2002-11-21,31.959999
2002-11-22,31.57
2002-11-25,31.969998999999998
2002-11-26,31.1
2002-11-27,32.02
2002-11-29,32.299999
2002-12-02,32.599998
2002-12-03,32.900002
2002-12-04,32.25
2002-12-05,31.1
2002-12-06,30.440001000000002
2002-12-09,29.49
2002-12-10,29.32
2002-12-11,28.48
2002-12-12,29.559998999999998
2002-12-13,28.52
2002-12-16,28.68
2002-12-17,27.709999
2002-12-18,27.52
2002-12-19,27.58
2002-12-20,27.879998999999998
2002-12-23,27.389999
2002-12-24,27.24
2002-12-26,27.65
2002-12-27,27.389999
2002-12-30,28.02
2002-12-31,28.059998999999998
2003-01-02,29.01
2003-01-03,28.25
2003-01-06,28.59
2003-01-07,29.049999
2003-01-08,29.299999
2003-01-09,30.549999
2003-01-10,30.58
2003-01-13,30.52
2003-01-14,30.99
2003-01-15,30.450001
2003-01-16,30.200001
2003-01-17,30.07
2003-01-21,29.280001000000002
2003-01-22,29.049999
2003-01-23,29.610001
2003-01-24,28.9
2003-01-27,28.77
2003-01-28,29.209999
2003-01-29,29.32
2003-01-30,28.98
2003-01-31,28.870001000000002
2003-02-03,29.200001
2003-02-04,28.559998999999998
2003-02-05,28.700001
2003-02-06,28.950001
2003-02-07,28.52
2003-02-10,28.68
2003-02-11,28.620001000000002
2003-02-12,28.76
2003-02-13,28.299999
2003-02-14,28.92
2003-02-18,29.84
2003-02-19,29.370001000000002
2003-02-20,29.17
2003-02-21,30.0
2003-02-24,29.5
2003-02-25,30.040001
2003-02-26,30.0
2003-02-27,30.4
2003-02-28,30.52
2003-03-03,30.530001000000002
2003-03-04,29.299999
2003-03-05,28.75
2003-03-06,28.75
2003-03-07,29.15
2003-03-10,28.360001
2003-03-11,28.08
2003-03-12,28.57
2003-03-13,29.99
2003-03-14,29.59
2003-03-17,30.9
2003-03-18,30.99
2003-03-19,31.08
2003-03-20,30.77
2003-03-21,31.23
2003-03-24,30.1
2003-03-25,30.98
2003-03-26,31.219998999999998
2003-03-27,30.4
2003-03-28,30.43
2003-03-31,30.030001000000002
2003-04-01,30.41
2003-04-02,31.620001000000002
2003-04-03,31.48
2003-04-04,31.57
2003-04-07,32.169998
2003-04-08,32.84
2003-04-09,32.419998
2003-04-10,33.790001000000004
2003-04-11,33.150002
2003-04-14,33.75
2003-04-15,34.68
2003-04-16,34.060001
2003-04-17,34.599998
2003-04-21,34.060001
2003-04-22,33.82
2003-04-23,33.84
2003-04-24,33.549999
2003-04-25,33.049999
2003-04-28,34.470001
2003-04-29,34.84
2003-04-30,34.610001000000004
2003-05-01,34.330002
2003-05-02,34.82
2003-05-05,34.259997999999996
2003-05-06,34.869999
2003-05-07,34.34
2003-05-08,34.950001
2003-05-09,35.299999
2003-05-12,36.200001
2003-05-13,36.200001
2003-05-14,35.91
2003-05-15,35.389998999999996
2003-05-16,35.52
2003-05-19,34.200001
2003-05-20,34.139998999999996
2003-05-21,34.619999
2003-05-22,35.150002
2003-05-23,34.77
2003-05-27,35.919998
2003-05-28,37.349998
2003-05-29,36.630001
2003-05-30,37.25
2003-06-02,37.330002
2003-06-03,37.360001000000004
2003-06-04,37.43
2003-06-05,36.93
2003-06-06,35.299999
2003-06-09,34.990002000000004
2003-06-10,35.0
2003-06-11,35.279999
2003-06-12,35.549999
2003-06-13,34.869999
2003-06-16,35.669998
2003-06-17,35.799999
2003-06-18,36.240002000000004
2003-06-19,35.580002
2003-06-20,36.09
2003-06-23,35.82
2003-06-24,36.25
2003-06-25,36.040001000000004
2003-06-26,36.299999
2003-06-27,36.009997999999996
2003-06-30,36.599998
2003-07-01,36.509997999999996
2003-07-02,36.75
2003-07-03,36.099998
2003-07-07,37.0
2003-07-08,36.889998999999996
2003-07-09,36.73
2003-07-10,36.25
2003-07-11,36.939999
2003-07-14,37.150002
2003-07-15,37.139998999999996
2003-07-16,36.880001
2003-07-17,36.459998999999996
2003-07-18,36.610001000000004
2003-07-21,36.34
2003-07-22,36.52
2003-07-23,36.77
2003-07-24,36.189999
2003-07-25,36.529999
2003-07-28,36.889998999999996
2003-07-29,36.869999
2003-07-30,36.709998999999996
2003-07-31,36.990002000000004
2003-08-01,36.669998
2003-08-04,36.959998999999996
2003-08-05,30.059998999999998
2003-08-06,28.889999
2003-08-07,29.030001000000002
2003-08-08,29.219998999999998
2003-08-11,29.450001
2003-08-12,30.049999
2003-08-13,30.299999
2003-08-14,30.85
2003-08-15,30.950001
2003-08-18,30.629998999999998
2003-08-19,30.49
2003-08-20,30.5
2003-08-21,30.74
2003-08-22,30.889999
2003-08-25,31.450001
2003-08-26,31.620001000000002
2003-08-27,31.790001
2003-08-28,32.18
2003-08-29,32.25
2003-09-02,33.130001
2003-09-03,33.259997999999996
2003-09-04,32.82
2003-09-05,32.200001
2003-09-08,31.77
2003-09-09,31.02
2003-09-10,30.709999
2003-09-11,31.629998999999998
2003-09-12,31.389999
2003-09-15,30.91
2003-09-16,30.98
2003-09-17,31.530001000000002
2003-09-18,31.75
2003-09-19,32.580002
2003-09-22,32.27
2003-09-23,32.790001000000004
2003-09-24,32.0
2003-09-25,31.799999
2003-09-26,31.200001
2003-09-29,31.360001
2003-09-30,31.15
2003-10-01,32.299999
2003-10-02,31.940001000000002
2003-10-03,32.259997999999996
2003-10-06,33.040001000000004
2003-10-07,33.34
2003-10-08,32.93
2003-10-09,32.990002000000004
2003-10-10,32.869999
2003-10-13,33.349998
2003-10-14,33.470001
2003-10-15,33.639998999999996
2003-10-16,33.779999
2003-10-17,33.310001
2003-10-20,33.450001
2003-10-21,33.91
2003-10-22,33.880001
2003-10-23,34.060001
2003-10-24,33.720001
2003-10-27,33.900002
2003-10-28,34.759997999999996
2003-10-29,35.310001
2003-10-30,34.919998
2003-10-31,35.450001
2003-11-03,35.18
2003-11-04,35.290001000000004
2003-11-05,34.869999
2003-11-06,34.990002000000004
2003-11-07,34.490002000000004
2003-11-10,34.450001
2003-11-11,34.490002000000004
2003-11-12,34.889998999999996
2003-11-13,34.290001000000004
2003-11-14,34.16
2003-11-17,33.889998999999996
2003-11-18,33.639998999999996
2003-11-19,33.82
2003-11-20,34.139998999999996
2003-11-21,34.110001000000004
2003-11-24,35.150002
2003-11-25,35.400002
2003-11-26,35.41
2003-11-28,35.82
2003-12-01,36.599998
2003-12-02,36.029999
2003-12-03,35.799999
2003-12-04,36.169998
2003-12-05,35.82
2003-12-08,36.139998999999996
2003-12-09,36.0
2003-12-10,36.099998
2003-12-11,36.139998999999996
2003-12-12,35.91
2003-12-15,35.43
2003-12-16,35.869999
2003-12-17,35.990002000000004
2003-12-18,36.52
2003-12-19,36.59
2003-12-22,35.84
2003-12-23,36.25
2003-12-24,36.060001
2003-12-26,36.380001
2003-12-29,36.98
2003-12-30,37.290001000000004
2003-12-31,37.18
2004-01-02,36.32
2004-01-05,36.150002
2004-01-06,36.560001
2004-01-07,37.080002
2004-01-08,37.259997999999996
2004-01-09,37.959998999999996
2004-01-12,37.700001
2004-01-13,37.860001000000004
2004-01-14,37.040001000000004
2004-01-15,37.07
2004-01-16,37.07
2004-01-20,36.400002
2004-01-21,36.549999
2004-01-22,36.5
2004-01-23,37.349998
2004-01-26,37.119999
2004-01-27,36.689999
2004-01-28,36.080002
2004-01-29,36.900002
2004-01-30,36.939999
2004-02-02,37.220001
2004-02-03,37.130001
2004-02-04,37.299999
2004-02-05,37.919998
2004-02-06,38.139998999999996
2004-02-09,38.310001
2004-02-10,39.41
2004-02-11,39.150002
2004-02-12,37.75
2004-02-13,37.610001000000004
2004-02-17,37.759997999999996
2004-02-18,37.830002
2004-02-19,37.48
2004-02-20,38.18
2004-02-23,38.150002
2004-02-24,38.450001
2004-02-25,38.689999
2004-02-26,38.599998
2004-02-27,38.860001000000004
2004-03-01,39.939999
2004-03-02,39.709998999999996
2004-03-03,38.310001
2004-03-04,38.639998999999996
2004-03-05,38.150002
2004-03-08,37.790001000000004
2004-03-09,37.560001
2004-03-10,37.470001
2004-03-11,37.630001
2004-03-12,38.299999
2004-03-15,37.419998
2004-03-16,37.040001000000004
2004-03-17,37.310001
2004-03-18,37.380001
2004-03-19,37.23
2004-03-22,36.709998999999996
2004-03-23,36.470001
2004-03-24,36.439999
2004-03-25,36.959998999999996
2004-03-26,36.619999
2004-03-29,37.18
2004-03-30,37.279999
2004-03-31,37.610001000000004
2004-04-01,37.349998
2004-04-02,37.700001
2004-04-05,38.080002
2004-04-06,38.07
2004-04-07,38.150002
2004-04-08,37.900002
2004-04-12,37.66
2004-04-13,37.16
2004-04-14,37.700001
2004-04-15,37.369999
2004-04-16,38.080002
2004-04-19,38.040001000000004
2004-04-20,37.790001000000004
2004-04-21,38.310001
2004-04-22,38.290001000000004
2004-04-23,38.540001000000004
2004-04-26,38.09
2004-04-27,38.040001000000004
2004-04-28,37.990002000000004
2004-04-29,37.66
2004-04-30,37.5
2004-05-03,37.580002
2004-05-04,37.470001
2004-05-05,37.41
2004-05-06,36.299999
2004-05-07,35.66
2004-05-10,36.419998
2004-05-11,36.119999
2004-05-12,36.549999
2004-05-13,36.07
2004-05-14,35.849998
2004-05-17,35.540001000000004
2004-05-18,36.389998999999996
2004-05-19,36.52
2004-05-20,36.689999
2004-05-21,36.540001000000004
2004-05-24,36.810001
2004-05-25,37.34
2004-05-26,37.439999
2004-05-27,38.07
2004-05-28,37.900002
2004-06-01,38.139998999999996
2004-06-02,38.779999
2004-06-03,39.25
2004-06-04,39.049999
2004-06-07,39.34
2004-06-08,40.049999
2004-06-09,40.68
2004-06-10,41.619999
2004-06-14,40.959998999999996
2004-06-15,41.470001
2004-06-16,41.560001
2004-06-17,41.599998
2004-06-18,42.02
2004-06-21,41.82
2004-06-22,42.139998999999996
2004-06-23,42.889998999999996
2004-06-24,42.509997999999996
2004-06-25,41.82
2004-06-28,41.93
2004-06-29,41.0
2004-06-30,41.18
2004-07-01,40.869999
2004-07-02,40.68
2004-07-06,40.790001000000004
2004-07-07,41.380001
2004-07-08,40.16
2004-07-09,40.200001
2004-07-12,40.82
2004-07-13,41.259997999999996
2004-07-14,40.849998
2004-07-15,40.98
2004-07-16,40.619999
2004-07-19,40.66
2004-07-20,41.02
2004-07-21,41.150002
2004-07-22,40.889998999999996
2004-07-23,40.669998
2004-07-26,40.16
2004-07-27,41.32
2004-07-28,41.209998999999996
2004-07-29,41.799999
2004-07-30,40.709998999999996
2004-08-02,41.099998
2004-08-03,40.709998999999996
2004-08-04,41.150002
2004-08-05,40.59
2004-08-06,39.740002000000004
2004-08-09,40.189999
2004-08-10,40.869999
2004-08-11,40.490002000000004
2004-08-12,40.490002000000004
2004-08-13,40.73
2004-08-16,40.82
2004-08-17,41.310001
2004-08-18,41.66
2004-08-19,42.349998
2004-08-20,42.400002
2004-08-23,41.82
2004-08-24,42.09
2004-08-25,42.040001000000004
2004-08-26,42.419998
2004-08-27,42.049999
2004-08-30,41.790001000000004
2004-08-31,41.169998
2004-09-01,40.830002
2004-09-02,40.41
2004-09-03,40.599998
2004-09-07,40.610001000000004
2004-09-08,40.119999
2004-09-09,39.990002000000004
2004-09-10,40.540001000000004
2004-09-13,41.150002
2004-09-14,41.419998
2004-09-15,41.41
2004-09-16,41.57
2004-09-17,41.259997999999996
2004-09-20,41.009997999999996
2004-09-21,41.41
2004-09-22,40.98
2004-09-23,40.75
2004-09-24,41.349998
2004-09-27,41.200001
2004-09-28,41.299999
2004-09-29,41.790001000000004
2004-09-30,41.509997999999996
2004-10-01,42.290001000000004
2004-10-04,43.299999
2004-10-05,43.060001
2004-10-06,42.93
2004-10-07,44.650002
2004-10-08,44.689999
2004-10-11,44.900002
2004-10-12,45.330002
2004-10-13,45.419998
2004-10-14,45.41
2004-10-15,45.599998
2004-10-18,46.130001
2004-10-19,46.209998999999996
2004-10-20,46.459998999999996
2004-10-21,46.52
2004-10-22,45.73
2004-10-25,45.990002000000004
2004-10-26,47.189999
2004-10-27,48.099998
2004-10-28,48.209998999999996
2004-10-29,47.939999
2004-11-01,48.139998999999996
2004-11-02,48.529999
2004-11-03,48.540001000000004
2004-11-04,49.419998
2004-11-05,49.549999
2004-11-08,49.18
2004-11-09,49.0
2004-11-10,48.900002
2004-11-11,48.689999
2004-11-12,49.119999
2004-11-15,49.740002000000004
2004-11-16,48.630001
2004-11-17,48.970001
2004-11-18,48.349998
2004-11-19,47.48
2004-11-22,48.900002
2004-11-23,49.689999
2004-11-24,49.59
2004-11-26,49.639998999999996
2004-11-29,49.43
2004-11-30,48.599998
2004-12-01,49.630001
2004-12-02,49.189999
2004-12-03,47.919998
2004-12-06,48.279999
2004-12-07,48.060001
2004-12-08,48.900002
2004-12-09,48.099998
2004-12-10,47.52
2004-12-13,47.080002
2004-12-14,47.93
2004-12-15,48.360001000000004
2004-12-16,47.950001
2004-12-17,47.790001000000004
2004-12-20,47.75
2004-12-21,47.970001
2004-12-22,47.810001
2004-12-23,47.5
2004-12-27,47.459998999999996
2004-12-28,48.099998
2004-12-29,48.709998999999996
2004-12-30,48.450001
2004-12-31,48.41
2005-01-03,47.900002
2005-01-04,47.040001000000004
2005-01-05,47.220001
2005-01-06,47.900002
2005-01-07,47.490002000000004
2005-01-10,47.580002
2005-01-11,47.32
2005-01-12,47.529999
2005-01-13,47.740002000000004
2005-01-14,48.27
2005-01-18,49.139998999999996
2005-01-19,48.360001000000004
2005-01-20,47.790001000000004
2005-01-21,46.509997999999996
2005-01-24,46.419998
2005-01-25,47.080002
2005-01-26,47.360001000000004
2005-01-27,47.23
2005-01-28,47.290001000000004
2005-01-31,47.27
2005-02-01,46.959998999999996
2005-02-02,47.169998
2005-02-03,46.369999
2005-02-04,46.18
2005-02-07,46.099998
2005-02-08,45.880001
2005-02-09,45.509997999999996
2005-02-10,45.860001000000004
2005-02-11,46.439999
2005-02-14,46.509997999999996
2005-02-15,47.0
2005-02-16,46.939999
2005-02-17,46.099998
2005-02-18,45.799999
2005-02-22,45.400002
2005-02-23,45.650002
2005-02-24,46.540001000000004
2005-02-25,46.57
2005-02-28,46.59
2005-03-01,46.709998999999996
2005-03-02,45.02
2005-03-03,44.799999
2005-03-04,44.759997999999996
2005-03-07,44.540001000000004
2005-03-08,46.060001
2005-03-09,45.610001000000004
2005-03-10,44.75
2005-03-11,44.939999
2005-03-14,45.66
2005-03-15,45.32
2005-03-16,44.650002
2005-03-17,44.150002
2005-03-18,43.700001
2005-03-21,43.23
2005-03-22,43.43
2005-03-23,43.720001
2005-03-24,43.599998
2005-03-28,44.450001
2005-03-29,44.439999
2005-03-30,44.990002000000004
2005-03-31,44.18
2005-04-01,43.790001000000004
2005-04-04,45.16
2005-04-05,46.360001000000004
2005-04-06,46.279999
2005-04-07,46.900002
2005-04-08,46.18
2005-04-11,46.299999
2005-04-12,46.389998999999996
2005-04-13,45.759997999999996
2005-04-14,45.419998
2005-04-15,44.860001000000004
2005-04-18,44.299999
2005-04-19,43.889998999999996
2005-04-20,43.09
2005-04-21,44.02
2005-04-22,40.169998
2005-04-25,41.439999
2005-04-26,41.59
2005-04-27,41.43
2005-04-28,40.299999
2005-04-29,40.630001
2005-05-02,41.27
2005-05-03,42.040001000000004
2005-05-04,42.860001000000004
2005-05-05,42.75
2005-05-06,42.880001
2005-05-09,43.34
2005-05-10,42.950001
2005-05-11,42.98
2005-05-12,42.470001
2005-05-13,42.040001000000004
2005-05-16,43.25
2005-05-17,43.799999
