Date,LM
2008-03-07,63.23
2008-03-10,59.25
2008-03-11,63.959998999999996
2008-03-12,62.040001000000004
2008-03-13,61.830002
2008-03-14,58.73
2008-03-17,52.720001
2008-03-18,55.040001000000004
2008-03-19,53.040001000000004
2008-03-20,55.939999
2008-03-24,58.580002
2008-03-25,59.150002
2008-03-26,57.740002000000004
2008-03-27,55.919998
2008-03-28,54.119999
2008-03-31,55.98
2008-04-01,58.669998
2008-04-02,58.799999
2008-04-03,59.41
2008-04-04,59.240002000000004
2008-04-07,60.130001
2008-04-08,58.849998
2008-04-09,57.240002000000004
2008-04-10,57.709998999999996
2008-04-11,56.119999
2008-04-14,55.139998999999996
2008-04-15,55.610001000000004
2008-04-16,57.860001000000004
2008-04-17,56.869999
2008-04-18,58.650002
2008-04-21,58.349998
2008-04-22,58.07
2008-04-23,59.040001000000004
2008-04-24,61.66
2008-04-25,61.889998999999996
2008-04-28,61.650002
2008-04-29,61.389998999999996
2008-04-30,60.279999
2008-05-01,62.099998
2008-05-02,64.870003
2008-05-05,62.759997999999996
2008-05-06,56.299999
2008-05-07,56.009997999999996
2008-05-08,54.98
2008-05-09,55.09
2008-05-12,55.860001000000004
2008-05-13,55.34
2008-05-14,55.75
2008-05-15,56.939999
2008-05-16,56.610001000000004
2008-05-19,55.849998
2008-05-20,55.360001000000004
2008-05-21,53.549999
2008-05-22,54.07
2008-05-23,52.759997999999996
2008-05-27,53.66
2008-05-28,53.080002
2008-05-29,54.130001
2008-05-30,53.810001
2008-06-02,52.880001
2008-06-03,53.299999
2008-06-04,53.209998999999996
2008-06-05,54.509997999999996
2008-06-06,52.919998
2008-06-09,51.869999
2008-06-10,52.470001
2008-06-11,50.75
2008-06-12,51.880001
2008-06-13,53.509997999999996
2008-06-16,54.0
2008-06-17,51.93
2008-06-18,52.400002
2008-06-19,51.400002
2008-06-20,50.650002
2008-06-23,48.540001000000004
2008-06-24,48.580002
2008-06-25,48.380001
2008-06-26,45.599998
2008-06-27,44.110001000000004
2008-06-30,43.57
2008-07-01,41.25
2008-07-02,39.27
2008-07-03,38.23
2008-07-07,37.040001000000004
2008-07-08,39.66
2008-07-09,36.290001000000004
2008-07-10,36.349998
2008-07-11,33.490002000000004
2008-07-14,30.65
2008-07-15,29.950001
2008-07-16,33.5
2008-07-17,36.09
2008-07-18,35.59
2008-07-21,32.310001
2008-07-22,36.720001
2008-07-23,40.200001
2008-07-24,38.209998999999996
2008-07-25,39.509997999999996
2008-07-28,35.549999
2008-07-29,39.75
2008-07-30,40.220001
2008-07-31,40.349998
2008-08-01,40.759997999999996
2008-08-04,40.0
2008-08-05,42.849998
2008-08-06,42.330002
2008-08-07,39.25
2008-08-08,42.290001000000004
2008-08-11,44.779999
2008-08-12,41.029999
2008-08-13,40.209998999999996
2008-08-14,42.299999
2008-08-15,43.759997999999996
2008-08-18,41.240002000000004
2008-08-19,39.380001
2008-08-20,39.77
2008-08-21,40.369999
2008-08-22,42.330002
2008-08-25,40.139998999999996
2008-08-26,41.509997999999996
2008-08-27,42.25
2008-08-28,44.950001
2008-08-29,44.529999
2008-09-02,45.669998
2008-09-03,47.369999
2008-09-04,42.599998
2008-09-05,44.52
2008-09-08,47.349998
2008-09-09,43.740002000000004
2008-09-10,42.75
2008-09-11,41.639998999999996
2008-09-12,40.400002
2008-09-15,36.299999
2008-09-16,39.400002
2008-09-17,35.490002000000004
2008-09-18,37.0
2008-09-19,40.450001
2008-09-22,37.560001
2008-09-23,40.25
2008-09-24,40.650002
2008-09-25,41.650002
2008-09-26,44.889998999999996
2008-09-29,37.139998999999996
2008-09-30,38.060001
2008-10-01,35.900002
2008-10-02,34.169998
2008-10-03,34.0
2008-10-06,34.099998
2008-10-07,29.01
2008-10-08,25.25
2008-10-09,19.0
2008-10-10,19.120001000000002
2008-10-13,23.33
2008-10-14,24.040001
2008-10-15,20.41
2008-10-16,21.24
2008-10-17,21.959999
2008-10-20,22.639999
2008-10-21,20.790001
2008-10-22,17.530001000000002
2008-10-23,15.66
2008-10-24,15.78
2008-10-27,13.9
2008-10-28,12.98
2008-10-29,16.92
2008-10-30,20.76
2008-10-31,22.190001000000002
2008-11-03,20.700001
2008-11-04,20.870001000000002
2008-11-05,19.450001
2008-11-06,19.110001
2008-11-07,18.17
2008-11-10,17.389999
2008-11-11,18.65
2008-11-12,15.78
2008-11-13,17.92
2008-11-14,15.65
2008-11-17,15.36
2008-11-18,16.200001
2008-11-19,14.0
2008-11-20,13.0
2008-11-21,14.03
2008-11-24,16.540001
2008-11-25,16.129998999999998
2008-11-26,17.5
2008-11-28,18.02
2008-12-01,14.92
2008-12-02,17.0
2008-12-03,16.879998999999998
2008-12-04,16.450001
2008-12-05,18.15
2008-12-08,19.32
2008-12-09,18.549999
2008-12-10,19.91
2008-12-11,18.17
2008-12-12,19.92
2008-12-15,19.16
2008-12-16,21.4
2008-12-17,20.860001
2008-12-18,21.200001
2008-12-19,21.41
2008-12-22,20.360001
2008-12-23,19.360001
2008-12-24,20.049999
2008-12-26,20.0
2008-12-29,19.91
2008-12-30,21.280001000000002
2008-12-31,21.91
2009-01-02,22.75
2009-01-05,23.559998999999998
2009-01-06,25.35
2009-01-07,23.110001
2009-01-08,24.09
2009-01-09,23.360001
2009-01-12,22.52
2009-01-13,22.52
2009-01-14,20.91
2009-01-15,20.700001
2009-01-16,21.059998999999998
2009-01-20,17.34
2009-01-21,19.25
2009-01-22,18.0
2009-01-23,19.07
2009-01-26,18.98
2009-01-27,19.440001000000002
2009-01-28,18.02
2009-01-29,16.75
2009-01-30,16.059998999999998
2009-02-02,16.0
2009-02-03,15.82
2009-02-04,15.36
2009-02-05,15.73
2009-02-06,16.440001000000002
2009-02-09,16.389999
2009-02-10,14.58
2009-02-11,14.99
2009-02-12,15.49
2009-02-13,16.1
2009-02-17,14.65
2009-02-18,14.81
2009-02-19,13.84
2009-02-20,13.89
2009-02-23,12.86
2009-02-24,14.25
2009-02-25,13.74
2009-02-26,13.56
2009-02-27,12.83
2009-03-02,11.76
2009-03-03,11.6
2009-03-04,12.37
2009-03-05,12.29
2009-03-06,11.14
2009-03-09,10.79
2009-03-10,12.03
2009-03-11,12.89
2009-03-12,14.1
2009-03-13,14.7
2009-03-16,13.76
2009-03-17,14.03
2009-03-18,15.22
2009-03-19,13.97
2009-03-20,13.78
2009-03-23,15.95
2009-03-24,15.6
2009-03-25,16.219998999999998
2009-03-26,16.85
2009-03-27,16.17
2009-03-30,14.94
2009-03-31,15.9
2009-04-01,16.4
2009-04-02,17.98
2009-04-03,17.440001000000002
2009-04-06,17.440001000000002
2009-04-07,16.9
2009-04-08,17.25
2009-04-09,19.43
2009-04-13,19.299999
2009-04-14,18.27
2009-04-15,19.120001000000002
2009-04-16,19.43
2009-04-17,20.200001
2009-04-20,17.68
2009-04-21,19.01
2009-04-22,19.25
2009-04-23,20.110001
2009-04-24,20.27
2009-04-27,19.049999
2009-04-28,18.370001000000002
2009-04-29,19.73
2009-04-30,20.07
2009-05-01,20.709999
2009-05-04,22.530001000000002
2009-05-05,18.629998999999998
2009-05-06,19.709999
2009-05-07,19.360001
2009-05-08,21.23
2009-05-11,19.379998999999998
2009-05-12,19.200001
2009-05-13,17.99
2009-05-14,18.139999
2009-05-15,18.530001000000002
2009-05-18,19.809998999999998
2009-05-19,19.219998999999998
2009-05-20,18.780001000000002
2009-05-21,18.709999
2009-05-22,18.549999
2009-05-26,19.120001000000002
2009-05-27,18.049999
2009-05-28,18.34
2009-05-29,19.280001000000002
2009-06-01,19.73
2009-06-02,22.41
2009-06-03,23.27
2009-06-04,23.469998999999998
2009-06-05,23.969998999999998
2009-06-08,23.9
2009-06-09,24.65
2009-06-10,24.24
2009-06-11,24.25
2009-06-12,23.940001000000002
2009-06-15,24.93
2009-06-16,23.540001
2009-06-17,23.59
2009-06-18,23.34
2009-06-19,23.969998999999998
2009-06-22,22.200001
2009-06-23,22.040001
2009-06-24,24.48
2009-06-25,24.57
2009-06-26,25.370001000000002
2009-06-29,25.1
2009-06-30,24.379998999999998
2009-07-01,24.59
2009-07-02,24.0
2009-07-06,23.209999
2009-07-07,23.26
2009-07-08,22.629998999999998
2009-07-09,23.02
2009-07-10,23.08
2009-07-13,23.85
2009-07-14,24.1
2009-07-15,24.889999
2009-07-16,24.530001000000002
2009-07-17,24.209999
2009-07-20,24.940001000000002
2009-07-21,25.99
2009-07-22,26.32
2009-07-23,27.91
2009-07-24,27.129998999999998
2009-07-27,27.709999
2009-07-28,27.389999
2009-07-29,27.59
2009-07-30,28.75
2009-07-31,28.139999
2009-08-03,27.51
2009-08-04,27.82
2009-08-05,28.120001000000002
2009-08-06,28.25
2009-08-07,28.5
2009-08-10,27.84
2009-08-11,26.799999
2009-08-12,27.969998999999998
2009-08-13,28.25
2009-08-14,27.709999
2009-08-17,26.860001
2009-08-18,27.57
2009-08-19,27.84
2009-08-20,28.25
2009-08-21,28.629998999999998
2009-08-24,28.18
2009-08-25,28.77
2009-08-26,28.92
2009-08-27,29.08
2009-08-28,28.92
2009-08-31,28.76
2009-09-01,26.780001000000002
2009-09-02,26.719998999999998
2009-09-03,27.440001000000002
2009-09-04,27.48
2009-09-08,27.42
2009-09-09,28.51
2009-09-10,29.190001000000002
2009-09-11,28.73
2009-09-14,30.209999
2009-09-15,31.35
2009-09-16,32.459998999999996
2009-09-17,32.400002
2009-09-18,32.599998
2009-09-21,31.690001000000002
2009-09-22,31.49
2009-09-23,31.01
2009-09-24,29.73
2009-09-25,28.879998999999998
2009-09-28,30.549999
2009-09-29,31.43
2009-09-30,31.030001000000002
2009-10-01,28.99
2009-10-02,28.790001
2009-10-05,30.280001000000002
2009-10-06,30.83
2009-10-07,30.9
2009-10-08,31.639999
2009-10-09,31.709999
2009-10-12,31.17
2009-10-13,30.52
2009-10-14,33.450001
2009-10-15,33.700001
2009-10-16,32.689999
2009-10-19,32.630001
2009-10-20,32.150002
2009-10-21,31.709999
2009-10-22,30.709999
2009-10-23,31.9
2009-10-26,31.719998999999998
2009-10-27,30.370001000000002
2009-10-28,29.5
2009-10-29,30.91
2009-10-30,29.110001
2009-11-02,28.91
2009-11-03,28.700001
2009-11-04,29.040001
2009-11-05,30.110001
2009-11-06,30.200001
2009-11-09,31.6
2009-11-10,31.57
2009-11-11,31.26
2009-11-12,31.610001
2009-11-13,30.77
2009-11-16,31.41
2009-11-17,31.299999
2009-11-18,30.200001
2009-11-19,29.450001
2009-11-20,29.530001000000002
2009-11-23,29.120001000000002
2009-11-24,29.08
2009-11-25,29.15
2009-11-27,28.1
2009-11-30,28.290001
2009-12-01,28.530001000000002
2009-12-02,28.889999
2009-12-03,28.709999
2009-12-04,28.99
2009-12-07,29.02
2009-12-08,28.790001
2009-12-09,27.889999
2009-12-10,27.110001
2009-12-11,27.549999
2009-12-14,27.99
2009-12-15,28.120001000000002
2009-12-16,28.610001
2009-12-17,28.6
2009-12-18,28.82
2009-12-21,29.459999
2009-12-22,29.719998999999998
2009-12-23,29.940001000000002
2009-12-24,30.389999
2009-12-28,30.110001
2009-12-29,30.32
2009-12-30,30.1
2009-12-31,30.16
2010-01-04,30.25
2010-01-05,30.16
2010-01-06,30.799999
2010-01-07,30.52
2010-01-08,30.77
2010-01-11,31.549999
2010-01-12,30.780001000000002
2010-01-13,30.93
2010-01-14,30.5
2010-01-15,30.459999
2010-01-19,30.790001
2010-01-20,31.43
2010-01-21,28.32
2010-01-22,26.99
2010-01-25,27.52
2010-01-26,27.43
2010-01-27,27.0
2010-01-28,26.530001000000002
2010-01-29,25.780001000000002
2010-02-01,26.280001000000002
2010-02-02,26.459999
2010-02-03,26.200001
2010-02-04,24.540001
2010-02-05,24.870001000000002
2010-02-08,24.559998999999998
2010-02-09,25.08
2010-02-10,26.450001
2010-02-11,25.84
2010-02-12,25.76
2010-02-16,26.299999
2010-02-17,26.52
2010-02-18,26.18
2010-02-19,26.09
2010-02-22,26.0
2010-02-23,25.57
2010-02-24,25.719998999999998
2010-02-25,25.370001000000002
2010-02-26,25.85
2010-03-01,26.09
2010-03-02,26.4
2010-03-03,27.01
2010-03-04,28.049999
2010-03-05,28.860001
2010-03-08,28.870001000000002
2010-03-09,28.969998999999998
2010-03-10,28.809998999999998
2010-03-11,28.799999
2010-03-12,28.92
2010-03-15,29.120001000000002
2010-03-16,29.5
2010-03-17,30.370001000000002
2010-03-18,29.74
2010-03-19,29.4
2010-03-22,29.25
2010-03-23,29.85
2010-03-24,29.76
2010-03-25,29.700001
2010-03-26,29.5
2010-03-29,29.299999
2010-03-30,29.200001
2010-03-31,28.67
2010-04-01,30.66
2010-04-05,31.549999
2010-04-06,31.799999
2010-04-07,31.25
2010-04-08,30.92
2010-04-09,31.129998999999998
2010-04-12,31.32
2010-04-13,31.950001
2010-04-14,33.439999
2010-04-15,33.27
2010-04-16,32.290001000000004
2010-04-19,32.07
2010-04-20,32.389998999999996
2010-04-21,32.16
2010-04-22,32.080002
2010-04-23,32.369999
2010-04-26,31.530001000000002
2010-04-27,29.82
2010-04-28,30.459999
2010-04-29,32.32
2010-04-30,31.690001000000002
2010-05-03,32.330002
2010-05-04,30.84
2010-05-05,30.370001000000002
2010-05-06,28.98
2010-05-07,27.780001000000002
2010-05-10,29.950001
2010-05-11,33.380001
2010-05-12,34.18
2010-05-13,34.259997999999996
2010-05-14,33.57
2010-05-17,33.009997999999996
2010-05-18,31.6
2010-05-19,31.1
2010-05-20,29.530001000000002
2010-05-21,30.139999
2010-05-24,29.58
2010-05-25,29.379998999999998
2010-05-26,29.33
2010-05-27,30.57
2010-05-28,29.719998999999998
2010-06-01,29.42
2010-06-02,31.33
2010-06-03,31.200001
2010-06-04,29.98
2010-06-07,30.09
2010-06-08,30.469998999999998
2010-06-09,30.030001000000002
2010-06-10,31.5
2010-06-11,32.369999
2010-06-14,32.279999
2010-06-15,32.639998999999996
2010-06-16,32.470001
2010-06-17,32.189999
2010-06-18,32.0
2010-06-21,32.509997999999996
2010-06-22,31.280001000000002
2010-06-23,31.450001
2010-06-24,30.16
2010-06-25,30.700001
2010-06-28,31.049999
2010-06-29,28.719998999999998
2010-06-30,28.030001000000002
2010-07-01,27.83
2010-07-02,27.440001000000002
2010-07-06,27.41
2010-07-07,28.540001
2010-07-08,28.959999
2010-07-09,29.52
2010-07-12,29.280001000000002
2010-07-13,30.07
2010-07-14,29.68
2010-07-15,29.299999
2010-07-16,28.120001000000002
2010-07-19,27.76
2010-07-20,27.559998999999998
2010-07-21,27.629998999999998
2010-07-22,28.57
2010-07-23,29.09
2010-07-26,30.08
2010-07-27,29.07
2010-07-28,28.92
2010-07-29,28.950001
2010-07-30,28.889999
2010-08-02,29.4
2010-08-03,29.15
2010-08-04,29.42
2010-08-05,29.43
2010-08-06,29.27
2010-08-09,29.58
2010-08-10,29.02
2010-08-11,28.459999
2010-08-12,28.27
2010-08-13,27.780001000000002
2010-08-16,27.99
2010-08-17,28.16
2010-08-18,28.0
2010-08-19,27.440001000000002
2010-08-20,27.219998999999998
2010-08-23,26.77
2010-08-24,25.719998999999998
2010-08-25,25.200001
2010-08-26,25.450001
2010-08-27,25.84
2010-08-30,25.17
2010-08-31,25.33
2010-09-01,26.51
2010-09-02,27.01
2010-09-03,27.93
2010-09-07,27.33
2010-09-08,27.59
2010-09-09,28.08
2010-09-10,28.530001000000002
2010-09-13,28.9
2010-09-14,29.059998999999998
2010-09-15,29.440001000000002
2010-09-16,29.629998999999998
2010-09-17,29.879998999999998
2010-09-20,30.879998999999998
2010-09-21,29.98
2010-09-22,29.58
2010-09-23,29.110001
2010-09-24,30.620001000000002
2010-09-27,30.379998999999998
2010-09-28,30.309998999999998
2010-09-29,30.200001
2010-09-30,30.309998999999998
2010-10-01,30.6
2010-10-04,30.190001000000002
2010-10-05,31.450001
2010-10-06,31.07
2010-10-07,30.799999
2010-10-08,31.01
2010-10-11,31.09
2010-10-12,31.389999
2010-10-13,31.68
2010-10-14,31.23
2010-10-15,30.950001
2010-10-18,31.52
2010-10-19,30.99
2010-10-20,31.459999
2010-10-21,31.01
2010-10-22,31.18
2010-10-25,30.959999
2010-10-26,31.1
2010-10-27,30.58
2010-10-28,30.549999
2010-10-29,31.030001000000002
2010-11-01,31.34
2010-11-02,32.27
2010-11-03,32.93
2010-11-04,34.380001
2010-11-05,35.41
2010-11-08,34.73
2010-11-09,33.849998
2010-11-10,34.16
2010-11-11,33.900002
2010-11-12,33.049999
2010-11-15,33.529999
2010-11-16,32.529999
2010-11-17,32.669998
2010-11-18,33.57
2010-11-19,33.759997999999996
2010-11-22,33.220001
2010-11-23,32.490002000000004
2010-11-24,33.880001
2010-11-26,33.310001
2010-11-29,32.740002000000004
2010-11-30,32.619999
2010-12-01,33.740002000000004
2010-12-02,35.240002000000004
2010-12-03,35.049999
2010-12-06,35.049999
2010-12-07,34.73
2010-12-08,35.18
2010-12-09,35.919998
2010-12-10,35.139998999999996
2010-12-13,35.66
2010-12-14,35.580002
2010-12-15,35.73
2010-12-16,35.639998999999996
2010-12-17,36.34
2010-12-20,36.32
2010-12-21,37.580002
2010-12-22,37.18
2010-12-23,36.810001
2010-12-27,36.82
2010-12-28,37.0
2010-12-29,36.799999
2010-12-30,36.169998
2010-12-31,36.27
2011-01-03,36.720001
2011-01-04,36.240002000000004
2011-01-05,35.549999
2011-01-06,35.580002
2011-01-07,34.799999
2011-01-10,35.18
2011-01-11,35.209998999999996
2011-01-12,35.68
2011-01-13,36.189999
2011-01-14,36.099998
2011-01-18,35.990002000000004
2011-01-19,34.880001
2011-01-20,34.799999
2011-01-21,34.599998
2011-01-24,35.369999
2011-01-25,35.610001000000004
2011-01-26,33.75
2011-01-27,34.009997999999996
2011-01-28,33.200001
2011-01-31,33.130001
2011-02-01,33.830002
2011-02-02,33.48
2011-02-03,34.110001000000004
2011-02-04,34.73
2011-02-07,35.209998999999996
2011-02-08,34.810001
2011-02-09,34.580002
2011-02-10,34.560001
2011-02-11,35.580002
2011-02-14,35.98
2011-02-15,36.099998
2011-02-16,36.48
2011-02-17,36.630001
2011-02-18,37.240002000000004
2011-02-22,36.0
2011-02-23,35.5
2011-02-24,35.509997999999996
2011-02-25,36.119999
2011-02-28,36.25
2011-03-01,35.200001
2011-03-02,35.060001
2011-03-03,36.32
2011-03-04,35.759997999999996
2011-03-07,35.0
2011-03-08,35.5
2011-03-09,34.860001000000004
2011-03-10,33.73
2011-03-11,34.200001
2011-03-14,33.509997999999996
2011-03-15,33.540001000000004
2011-03-16,32.779999
2011-03-17,33.32
2011-03-18,33.5
2011-03-21,34.439999
2011-03-22,34.529999
2011-03-23,34.509997999999996
2011-03-24,35.220001
2011-03-25,35.029999
2011-03-28,35.009997999999996
2011-03-29,35.25
2011-03-30,35.98
2011-03-31,36.09
2011-04-01,36.759997999999996
2011-04-04,36.75
2011-04-05,36.34
2011-04-06,36.5
2011-04-07,36.209998999999996
2011-04-08,36.009997999999996
2011-04-11,36.029999
2011-04-12,36.830002
2011-04-13,36.810001
2011-04-14,36.59
2011-04-15,36.689999
2011-04-18,36.07
2011-04-19,36.040001000000004
2011-04-20,36.52
2011-04-21,37.27
2011-04-25,37.209998999999996
2011-04-26,37.490002000000004
2011-04-27,37.529999
2011-04-28,37.220001
2011-04-29,37.150002
2011-05-02,37.099998
2011-05-03,35.130001
2011-05-04,34.509997999999996
2011-05-05,34.459998999999996
2011-05-06,34.369999
2011-05-09,34.57
2011-05-10,35.23
2011-05-11,34.650002
2011-05-12,34.630001
2011-05-13,33.970001
2011-05-16,33.77
2011-05-17,33.41
2011-05-18,33.84
2011-05-19,34.200001
2011-05-20,33.549999
2011-05-23,33.049999
2011-05-24,33.0
2011-05-25,33.049999
2011-05-26,33.330002
2011-05-27,33.360001000000004
2011-05-31,33.84
2011-06-01,32.759997999999996
2011-06-02,32.450001
2011-06-03,31.969998999999998
2011-06-06,31.01
2011-06-07,31.09
2011-06-08,31.18
2011-06-09,31.719998999999998
2011-06-10,31.25
2011-06-13,31.139999
2011-06-14,31.780001000000002
2011-06-15,31.17
2011-06-16,31.290001
2011-06-17,31.870001000000002
2011-06-20,31.709999
2011-06-21,32.5
2011-06-22,32.049999
2011-06-23,31.75
2011-06-24,31.25
2011-06-27,31.780001000000002
2011-06-28,31.940001000000002
2011-06-29,32.880001
2011-06-30,32.759997999999996
2011-07-01,33.740002000000004
2011-07-05,33.150002
2011-07-06,33.130001
2011-07-07,34.220001
2011-07-08,33.330002
2011-07-11,31.66
2011-07-12,31.98
2011-07-13,32.34
2011-07-14,31.629998999999998
2011-07-15,31.49
2011-07-18,30.809998999999998
2011-07-19,31.15
2011-07-20,31.35
2011-07-21,32.490002000000004
2011-07-22,32.43
2011-07-25,32.0
2011-07-26,32.139998999999996
2011-07-27,30.540001
2011-07-28,29.299999
2011-07-29,29.42
2011-08-01,29.5
2011-08-02,27.950001
2011-08-03,29.059998999999998
2011-08-04,27.41
2011-08-05,27.02
2011-08-08,24.370001000000002
2011-08-09,26.299999
2011-08-10,24.629998999999998
2011-08-11,26.85
2011-08-12,26.65
2011-08-15,27.68
2011-08-16,26.99
2011-08-17,27.01
2011-08-18,25.59
2011-08-19,25.5
2011-08-22,25.639999
2011-08-23,27.0
2011-08-24,27.459999
2011-08-25,26.42
2011-08-26,27.18
2011-08-29,28.49
2011-08-30,28.299999
2011-08-31,28.469998999999998
2011-09-01,27.76
2011-09-02,26.4
2011-09-06,25.92
2011-09-07,27.280001000000002
2011-09-08,26.620001000000002
2011-09-09,26.02
2011-09-12,26.23
2011-09-13,26.620001000000002
2011-09-14,27.049999
2011-09-15,28.780001000000002
2011-09-16,28.83
2011-09-19,28.360001
2011-09-20,27.549999
2011-09-21,25.9
2011-09-22,24.780001000000002
2011-09-23,25.51
2011-09-26,26.59
2011-09-27,27.27
2011-09-28,25.98
2011-09-29,26.83
2011-09-30,25.709999
2011-10-03,23.66
2011-10-04,24.950001
2011-10-05,25.709999
2011-10-06,26.51
2011-10-07,25.719998999999998
2011-10-10,27.15
2011-10-11,26.799999
2011-10-12,26.879998999999998
2011-10-13,25.620001000000002
2011-10-14,25.870001000000002
2011-10-17,24.950001
2011-10-18,26.200001
2011-10-19,25.530001000000002
2011-10-20,26.0
2011-10-21,26.959999
2011-10-24,27.620001000000002
2011-10-25,26.200001
2011-10-26,26.98
2011-10-27,29.0
2011-10-28,29.08
2011-10-31,27.5
2011-11-01,25.549999
2011-11-02,26.389999
2011-11-03,27.040001
2011-11-04,26.93
2011-11-07,27.07
2011-11-08,27.799999
2011-11-09,25.92
2011-11-10,26.040001
2011-11-11,26.360001
2011-11-14,25.799999
2011-11-15,26.1
2011-11-16,25.549999
2011-11-17,24.83
2011-11-18,25.030001000000002
2011-11-21,24.09
2011-11-22,23.549999
2011-11-23,23.16
2011-11-25,23.309998999999998
2011-11-28,24.639999
2011-11-29,24.540001
2011-11-30,26.530001000000002
2011-12-01,26.17
2011-12-02,26.27
2011-12-05,26.610001
2011-12-06,26.49
