Date,BRFS
2019-08-30,9.2
2019-09-03,9.02
2019-09-04,9.21
2019-09-05,9.25
2019-09-06,9.13
2019-09-09,8.98
2019-09-10,9.15
2019-09-11,9.42
2019-09-12,9.31
2019-09-13,9.2
2019-09-16,9.19
2019-09-17,9.3
2019-09-18,9.33
2019-09-19,9.05
2019-09-20,9.2
2019-09-23,9.24
2019-09-24,9.52
2019-09-25,9.69
2019-09-26,9.49
2019-09-27,9.27
2019-09-30,9.16
2019-10-01,9.06
2019-10-02,8.97
2019-10-03,8.92
2019-10-04,9.21
2019-10-07,8.87
2019-10-08,9.04
2019-10-09,8.89
2019-10-10,8.9
2019-10-11,9.02
2019-10-14,8.8
2019-10-15,8.59
2019-10-16,8.7
2019-10-17,8.57
2019-10-18,8.72
2019-10-21,9.03
2019-10-22,9.17
2019-10-23,9.06
2019-10-24,9.15
2019-10-25,9.09
2019-10-28,8.88
2019-10-29,8.9
2019-10-30,8.86
2019-10-31,8.76
2019-11-01,8.79
2019-11-04,9.01
2019-11-05,9.15
2019-11-06,8.66
2019-11-07,8.72
2019-11-08,8.21
2019-11-11,8.34
2019-11-12,7.94
2019-11-13,7.83
2019-11-14,7.81
2019-11-15,7.87
2019-11-18,7.88
2019-11-19,7.95
2019-11-20,7.91
2019-11-21,7.97
2019-11-22,8.09
2019-11-25,8.49
2019-11-26,8.58
2019-11-27,8.55
2019-11-29,8.56
2019-12-02,8.57
2019-12-03,8.48
2019-12-04,8.67
2019-12-05,8.65
2019-12-06,8.87
2019-12-09,8.85
2019-12-10,8.82
2019-12-11,8.7
2019-12-12,8.67
2019-12-13,8.22
2019-12-16,8.53
2019-12-17,8.2
2019-12-18,8.42
2019-12-19,8.43
2019-12-20,8.49
2019-12-23,8.43
2019-12-24,8.52
2019-12-26,8.64
2019-12-27,8.64
2019-12-30,8.7
2019-12-31,8.7
2020-01-02,8.86
2020-01-03,8.79
2020-01-06,8.66
2020-01-07,8.6
2020-01-08,8.94
2020-01-09,8.96
2020-01-10,8.8
2020-01-13,8.82
2020-01-14,8.78
2020-01-15,8.65
2020-01-16,8.54
2020-01-17,8.52
2020-01-21,8.35
2020-01-22,8.43
2020-01-23,8.29
2020-01-24,8.02
2020-01-27,7.47
2020-01-28,7.49
2020-01-29,7.32
2020-01-30,7.17
2020-01-31,7.11
2020-02-03,7.43
2020-02-04,7.5
2020-02-05,7.53
2020-02-06,7.41
2020-02-07,7.29
2020-02-10,7.13
2020-02-11,7.14
2020-02-12,7.18
2020-02-13,7.19
2020-02-14,7.17
2020-02-18,7.02
2020-02-19,7.15
2020-02-20,6.99
2020-02-21,6.92
2020-02-24,6.7
2020-02-25,6.57
2020-02-26,6.39
2020-02-27,6.18
2020-02-28,6.02
2020-03-02,6.28
2020-03-03,5.83
2020-03-04,5.86
2020-03-05,5.53
2020-03-06,5.05
2020-03-09,4.24
2020-03-10,4.5
2020-03-11,3.95
2020-03-12,3.27
2020-03-13,3.47
2020-03-16,2.69
2020-03-17,3.01
2020-03-18,2.57
2020-03-19,2.89
2020-03-20,2.76
2020-03-23,2.85
2020-03-24,3.0
2020-03-25,3.16
2020-03-26,3.19
2020-03-27,2.97
2020-03-30,2.83
2020-03-31,2.9
2020-04-01,2.96
2020-04-02,3.09
2020-04-03,2.86
2020-04-06,3.31
2020-04-07,3.36
2020-04-08,3.35
2020-04-09,3.56
2020-04-13,3.46
2020-04-14,3.63
2020-04-15,3.62
2020-04-16,3.67
2020-04-17,3.62
2020-04-20,3.59
2020-04-21,3.46
2020-04-22,3.6
2020-04-23,3.53
2020-04-24,3.3
2020-04-27,3.61
2020-04-28,3.69
2020-04-29,3.83
2020-04-30,3.58
2020-05-01,3.44
2020-05-04,3.33
2020-05-05,3.31
2020-05-06,3.22
2020-05-07,3.17
2020-05-08,3.32
