Date,MAN
2008-01-08,51.099998
2008-01-09,51.75
2008-01-10,52.02
2008-01-11,51.599998
2008-01-14,51.209998999999996
2008-01-15,50.23
2008-01-16,51.610001000000004
2008-01-17,49.849998
2008-01-18,48.830002
2008-01-22,49.540001000000004
2008-01-23,50.060001
2008-01-24,52.07
2008-01-25,51.549999
2008-01-28,53.110001000000004
2008-01-29,54.349998
2008-01-30,55.77
2008-01-31,55.799999
2008-02-01,57.369999
2008-02-04,56.810001
2008-02-05,55.130001
2008-02-06,53.240002000000004
2008-02-07,52.57
2008-02-08,53.25
2008-02-11,53.490002000000004
2008-02-12,53.32
2008-02-13,55.419998
2008-02-14,54.68
2008-02-15,54.349998
2008-02-19,54.82
2008-02-20,56.639998999999996
2008-02-21,57.09
2008-02-22,56.299999
2008-02-25,57.880001
2008-02-26,60.5
2008-02-27,60.470001
2008-02-28,58.57
2008-02-29,56.700001
2008-03-03,57.970001
2008-03-04,58.169998
2008-03-05,58.639998999999996
2008-03-06,57.900002
2008-03-07,54.959998999999996
2008-03-10,53.169998
2008-03-11,55.099998
2008-03-12,54.330002
2008-03-13,54.830002
2008-03-14,55.150002
2008-03-17,55.0
2008-03-18,57.580002
2008-03-19,55.650002
2008-03-20,56.110001000000004
2008-03-24,59.080002
2008-03-25,58.93
2008-03-26,57.560001
2008-03-27,56.290001000000004
2008-03-28,56.68
2008-03-31,56.259997999999996
2008-04-01,59.189999
2008-04-02,59.029999
2008-04-03,59.700001
2008-04-04,60.0
2008-04-07,59.009997999999996
2008-04-08,58.93
2008-04-09,56.689999
2008-04-10,56.700001
2008-04-11,55.02
2008-04-14,55.029999
2008-04-15,56.799999
2008-04-16,58.09
2008-04-17,57.470001
2008-04-18,64.360001
2008-04-21,64.16999799999999
2008-04-22,65.220001
2008-04-23,63.389998999999996
2008-04-24,64.800003
2008-04-25,65.58000200000001
2008-04-28,67.440002
2008-04-29,68.0
2008-04-30,67.129997
2008-05-01,69.0
2008-05-02,68.5
2008-05-05,68.33000200000001
2008-05-06,67.160004
2008-05-07,67.209999
2008-05-08,66.139999
2008-05-09,66.989998
2008-05-12,70.349998
2008-05-13,69.239998
2008-05-14,69.360001
2008-05-15,69.32
2008-05-16,68.32
2008-05-19,67.110001
2008-05-20,66.370003
2008-05-21,65.620003
2008-05-22,64.029999
2008-05-23,62.439999
2008-05-27,63.599998
2008-05-28,63.66
2008-05-29,64.58000200000001
2008-05-30,63.0
2008-06-02,64.410004
2008-06-03,64.190002
2008-06-04,65.660004
2008-06-05,67.269997
2008-06-06,63.91
2008-06-09,61.73
2008-06-10,61.02
2008-06-11,58.369999
2008-06-12,60.189999
2008-06-13,61.220001
2008-06-16,61.630001
2008-06-17,60.98
2008-06-18,60.470001
2008-06-19,60.759997999999996
2008-06-20,58.41
2008-06-23,57.490002000000004
2008-06-24,57.720001
2008-06-25,59.43
2008-06-26,56.57
2008-06-27,57.970001
2008-06-30,58.240002000000004
2008-07-01,57.619999
2008-07-02,56.0
2008-07-03,55.700001
2008-07-07,55.650002
2008-07-08,56.540001000000004
2008-07-09,54.799999
2008-07-10,52.98
2008-07-11,53.060001
2008-07-14,50.43
2008-07-15,50.41
2008-07-16,52.509997999999996
2008-07-17,56.130001
2008-07-18,47.549999
2008-07-21,47.93
2008-07-22,49.689999
2008-07-23,50.689999
2008-07-24,47.380001
2008-07-25,47.52
2008-07-28,46.560001
2008-07-29,48.490002000000004
2008-07-30,48.900002
2008-07-31,48.0
2008-08-01,48.189999
2008-08-04,47.959998999999996
2008-08-05,50.369999
2008-08-06,50.099998
2008-08-07,49.110001000000004
2008-08-08,52.169998
2008-08-11,51.77
2008-08-12,51.490002000000004
2008-08-13,51.310001
2008-08-14,51.869999
2008-08-15,51.900002
2008-08-18,49.68
2008-08-19,48.759997999999996
2008-08-20,49.209998999999996
2008-08-21,49.009997999999996
2008-08-22,50.16
2008-08-25,49.299999
2008-08-26,49.150002
2008-08-27,50.360001000000004
2008-08-28,48.880001
2008-08-29,48.060001
2008-09-02,48.09
2008-09-03,48.970001
2008-09-04,47.470001
2008-09-05,47.630001
2008-09-08,48.259997999999996
2008-09-09,46.630001
2008-09-10,46.48
2008-09-11,46.380001
2008-09-12,47.369999
2008-09-15,44.23
2008-09-16,43.52
2008-09-17,42.650002
2008-09-18,44.709998999999996
2008-09-19,49.080002
2008-09-22,45.009997999999996
2008-09-23,44.560001
2008-09-24,43.529999
2008-09-25,44.040001000000004
2008-09-26,44.419998
2008-09-29,39.73
2008-09-30,43.16
2008-10-01,42.290001000000004
2008-10-02,39.240002000000004
2008-10-03,37.919998
2008-10-06,36.919998
2008-10-07,34.419998
2008-10-08,33.200001
2008-10-09,30.33
2008-10-10,31.190001000000002
2008-10-13,34.400002
2008-10-14,33.049999
2008-10-15,29.620001000000002
2008-10-16,30.530001000000002
2008-10-17,30.27
2008-10-20,30.940001000000002
2008-10-21,27.799999
2008-10-22,27.209999
2008-10-23,26.959999
2008-10-24,26.959999
2008-10-27,26.639999
2008-10-28,29.66
2008-10-29,29.02
2008-10-30,29.91
2008-10-31,31.129998999999998
2008-11-03,32.470001
2008-11-04,33.209998999999996
2008-11-05,31.360001
2008-11-06,29.08
2008-11-07,29.5
2008-11-10,27.610001
2008-11-11,28.049999
2008-11-12,26.93
2008-11-13,29.35
2008-11-14,27.780001000000002
2008-11-17,27.73
2008-11-18,27.5
2008-11-19,25.620001000000002
2008-11-20,23.6
2008-11-21,25.139999
2008-11-24,28.379998999999998
2008-11-25,29.049999
2008-11-26,30.969998999999998
2008-11-28,31.48
2008-12-01,28.41
2008-12-02,30.27
2008-12-03,30.440001000000002
2008-12-04,28.700001
2008-12-05,30.940001000000002
2008-12-08,33.619999
2008-12-09,31.700001
2008-12-10,32.709998999999996
2008-12-11,30.67
2008-12-12,32.650002
2008-12-15,31.52
2008-12-16,33.580002
2008-12-17,35.099998
2008-12-18,35.27
2008-12-19,36.400002
2008-12-22,31.219998999999998
2008-12-23,30.98
2008-12-24,30.9
2008-12-26,31.950001
2008-12-29,31.77
2008-12-30,32.77
2008-12-31,33.990002000000004
2009-01-02,34.959998999999996
2009-01-05,34.689999
2009-01-06,35.73
2009-01-07,33.740002000000004
2009-01-08,34.720001
2009-01-09,33.110001000000004
2009-01-12,32.34
2009-01-13,32.549999
2009-01-14,30.76
2009-01-15,31.08
2009-01-16,30.68
2009-01-20,28.389999
2009-01-21,30.15
2009-01-22,29.77
2009-01-23,29.77
2009-01-26,30.059998999999998
2009-01-27,30.940001000000002
2009-01-28,32.299999
2009-01-29,30.26
2009-01-30,28.459999
2009-02-02,27.66
2009-02-03,27.690001000000002
2009-02-04,28.68
2009-02-05,30.57
2009-02-06,32.43
2009-02-09,32.529999
2009-02-10,31.719998999999998
2009-02-11,32.009997999999996
2009-02-12,32.529999
2009-02-13,32.27
2009-02-17,30.959999
2009-02-18,31.26
2009-02-19,30.9
2009-02-20,30.74
2009-02-23,29.049999
2009-02-24,30.309998999999998
2009-02-25,28.809998999999998
2009-02-26,28.049999
2009-02-27,27.879998999999998
2009-03-02,26.33
2009-03-03,26.07
2009-03-04,26.75
2009-03-05,24.4
2009-03-06,24.190001000000002
2009-03-09,23.75
2009-03-10,25.4
2009-03-11,25.48
2009-03-12,27.120001000000002
2009-03-13,26.950001
2009-03-16,26.35
2009-03-17,27.6
2009-03-18,28.49
2009-03-19,28.42
2009-03-20,28.01
2009-03-23,31.0
2009-03-24,30.15
2009-03-25,31.01
2009-03-26,33.23
2009-03-27,32.369999
2009-03-30,30.67
2009-03-31,31.530001000000002
2009-04-01,32.529999
2009-04-02,35.240002000000004
2009-04-03,35.23
2009-04-06,32.98
2009-04-07,32.709998999999996
2009-04-08,32.66
2009-04-09,35.150002
2009-04-13,34.52
2009-04-14,34.709998999999996
2009-04-15,35.220001
2009-04-16,35.849998
2009-04-17,36.669998
2009-04-20,34.259997999999996
2009-04-21,39.990002000000004
2009-04-22,39.970001
2009-04-23,40.099998
2009-04-24,42.009997999999996
2009-04-27,42.029999
2009-04-28,41.310001
2009-04-29,42.869999
2009-04-30,43.09
2009-05-01,42.34
2009-05-04,42.73
2009-05-05,42.5
2009-05-06,44.349998
2009-05-07,43.799999
2009-05-08,44.450001
2009-05-11,45.060001
2009-05-12,44.139998999999996
2009-05-13,41.970001
2009-05-14,41.610001000000004
2009-05-15,41.799999
2009-05-18,43.529999
2009-05-19,44.389998999999996
2009-05-20,44.650002
2009-05-21,44.450001
2009-05-22,43.310001
2009-05-26,44.689999
2009-05-27,43.549999
2009-05-28,42.459998999999996
2009-05-29,42.509997999999996
2009-06-01,45.16
2009-06-02,44.84
2009-06-03,43.540001000000004
2009-06-04,43.959998999999996
2009-06-05,45.009997999999996
2009-06-08,45.25
2009-06-09,45.73
2009-06-10,44.970001
2009-06-11,45.240002000000004
2009-06-12,44.110001000000004
2009-06-15,43.110001000000004
2009-06-16,42.119999
2009-06-17,42.650002
2009-06-18,43.110001000000004
2009-06-19,42.66
2009-06-22,40.549999
2009-06-23,40.860001000000004
2009-06-24,41.48
2009-06-25,42.98
2009-06-26,43.32
2009-06-29,43.439999
2009-06-30,42.34
2009-07-01,43.32
2009-07-02,40.32
2009-07-06,39.830002
2009-07-07,38.540001000000004
2009-07-08,38.810001
2009-07-09,39.459998999999996
2009-07-10,39.810001
2009-07-13,39.830002
2009-07-14,39.93
2009-07-15,41.98
2009-07-16,42.439999
2009-07-17,42.75
2009-07-20,43.529999
2009-07-21,44.82
2009-07-22,44.610001000000004
2009-07-23,47.900002
2009-07-24,49.029999
2009-07-27,48.5
2009-07-28,47.66
2009-07-29,46.950001
2009-07-30,47.759997999999996
2009-07-31,47.950001
2009-08-03,49.619999
2009-08-04,51.130001
2009-08-05,48.830002
2009-08-06,48.540001000000004
2009-08-07,50.439999
2009-08-10,50.75
2009-08-11,49.93
2009-08-12,50.779999
2009-08-13,50.98
2009-08-14,49.849998
2009-08-17,47.720001
2009-08-18,48.040001000000004
2009-08-19,48.810001
2009-08-20,48.900002
2009-08-21,50.560001
2009-08-24,51.07
2009-08-25,51.630001
2009-08-26,53.040001000000004
2009-08-27,52.689999
2009-08-28,52.619999
2009-08-31,51.700001
2009-09-01,50.849998
2009-09-02,50.040001000000004
2009-09-03,50.919998
2009-09-04,51.919998
2009-09-08,52.299999
2009-09-09,53.0
2009-09-10,53.369999
2009-09-11,54.259997999999996
2009-09-14,56.59
2009-09-15,56.360001000000004
2009-09-16,57.02
2009-09-17,57.150002
2009-09-18,58.029999
2009-09-21,57.91
2009-09-22,57.599998
2009-09-23,56.77
2009-09-24,56.119999
2009-09-25,55.509997999999996
2009-09-28,57.23
2009-09-29,57.939999
2009-09-30,56.709998999999996
2009-10-01,53.0
2009-10-02,51.950001
2009-10-05,53.330002
2009-10-06,55.27
2009-10-07,55.91
2009-10-08,57.310001
2009-10-09,56.939999
2009-10-12,57.599998
2009-10-13,57.169998
2009-10-14,59.310001
2009-10-15,60.580002
2009-10-16,61.25
2009-10-19,61.48
2009-10-20,60.75
2009-10-21,52.700001
2009-10-22,54.27
2009-10-23,51.369999
2009-10-26,50.990002000000004
2009-10-27,49.389998999999996
2009-10-28,46.939999
2009-10-29,48.529999
2009-10-30,47.41
2009-11-02,46.709998999999996
2009-11-03,47.119999
2009-11-04,48.119999
2009-11-05,49.580002
2009-11-06,50.169998
2009-11-09,51.349998
2009-11-10,50.84
2009-11-11,50.830002
2009-11-12,49.560001
2009-11-13,50.209998999999996
2009-11-16,51.310001
2009-11-17,51.200001
2009-11-18,50.299999
2009-11-19,49.080002
2009-11-20,49.689999
2009-11-23,50.57
2009-11-24,49.220001
2009-11-25,50.049999
2009-11-27,48.93
2009-11-30,49.259997999999996
2009-12-01,50.18
2009-12-02,50.75
2009-12-03,51.380001
2009-12-04,56.77
2009-12-07,56.189999
2009-12-08,55.240002000000004
2009-12-09,55.18
2009-12-10,56.240002000000004
2009-12-11,56.189999
2009-12-14,56.57
2009-12-15,55.950001
2009-12-16,56.099998
2009-12-17,53.799999
2009-12-18,54.43
2009-12-21,55.110001000000004
2009-12-22,56.060001
2009-12-23,55.900002
2009-12-24,55.93
2009-12-28,55.740002000000004
2009-12-29,55.830002
2009-12-30,55.330002
2009-12-31,54.580002
2010-01-04,56.41
2010-01-05,57.130001
2010-01-06,58.200001
2010-01-07,59.919998
2010-01-08,59.650002
2010-01-11,59.110001000000004
2010-01-12,57.860001000000004
2010-01-13,58.07
2010-01-14,58.939999
2010-01-15,57.060001
2010-01-19,57.860001000000004
2010-01-20,56.57
2010-01-21,54.459998999999996
2010-01-22,52.540001000000004
2010-01-25,52.16
2010-01-26,52.029999
2010-01-27,52.48
2010-01-28,50.630001
2010-01-29,51.790001000000004
2010-02-01,53.16
2010-02-02,55.169998
2010-02-03,54.889998999999996
2010-02-04,52.209998999999996
2010-02-05,51.490002000000004
2010-02-08,50.82
2010-02-09,51.450001
2010-02-10,51.110001000000004
2010-02-11,51.950001
2010-02-12,51.970001
2010-02-16,52.599998
2010-02-17,53.25
2010-02-18,53.009997999999996
2010-02-19,53.950001
2010-02-22,53.130001
2010-02-23,51.310001
2010-02-24,52.029999
2010-02-25,51.830002
2010-02-26,51.52
2010-03-01,53.02
2010-03-02,53.349998
2010-03-03,53.560001
2010-03-04,53.700001
2010-03-05,55.73
2010-03-08,55.330002
2010-03-09,55.759997999999996
2010-03-10,56.630001
2010-03-11,57.07
2010-03-12,56.919998
2010-03-15,57.48
2010-03-16,58.099998
2010-03-17,58.360001000000004
2010-03-18,58.040001000000004
2010-03-19,57.869999
2010-03-22,58.669998
2010-03-23,59.189999
2010-03-24,57.610001000000004
2010-03-25,57.490002000000004
2010-03-26,57.740002000000004
2010-03-29,58.189999
2010-03-30,57.849998
2010-03-31,57.119999
2010-04-01,57.540001000000004
2010-04-05,58.939999
2010-04-06,58.880001
2010-04-07,58.439999
2010-04-08,58.490002000000004
2010-04-09,58.720001
2010-04-12,58.279999
2010-04-13,58.939999
2010-04-14,59.790001000000004
2010-04-15,58.490002000000004
2010-04-16,57.349998
2010-04-19,57.75
2010-04-20,58.759997999999996
2010-04-21,61.610001000000004
2010-04-22,62.18
2010-04-23,61.689999
2010-04-26,60.130001
2010-04-27,58.860001000000004
2010-04-28,57.130001
2010-04-29,57.630001
2010-04-30,56.099998
2010-05-03,55.959998999999996
2010-05-04,52.709998999999996
2010-05-05,52.799999
2010-05-06,50.84
2010-05-07,49.099998
2010-05-10,52.360001000000004
2010-05-11,51.939999
2010-05-12,53.68
2010-05-13,52.349998
2010-05-14,49.439999
2010-05-17,48.990002000000004
2010-05-18,49.360001000000004
2010-05-19,48.18
2010-05-20,44.029999
2010-05-21,46.310001
2010-05-24,46.09
2010-05-25,44.75
2010-05-26,46.439999
2010-05-27,47.32
2010-05-28,45.709998999999996
2010-06-01,43.779999
2010-06-02,44.209998999999996
2010-06-03,43.610001000000004
2010-06-04,41.939999
2010-06-07,40.580002
2010-06-08,40.759997999999996
2010-06-09,41.959998999999996
2010-06-10,43.52
2010-06-11,43.91
2010-06-14,43.77
2010-06-15,45.209998999999996
2010-06-16,44.709998999999996
2010-06-17,45.41
2010-06-18,45.18
2010-06-21,45.5
2010-06-22,43.720001
2010-06-23,44.0
2010-06-24,43.57
2010-06-25,44.459998999999996
2010-06-28,44.529999
2010-06-29,43.380001
2010-06-30,43.18
2010-07-01,43.09
2010-07-02,42.759997999999996
2010-07-06,43.220001
2010-07-07,46.029999
2010-07-08,46.439999
2010-07-09,47.02
2010-07-12,46.66
2010-07-13,47.57
2010-07-14,47.18
2010-07-15,46.830002
2010-07-16,44.860001000000004
2010-07-19,45.330002
2010-07-20,46.439999
2010-07-21,47.150002
2010-07-22,48.0
2010-07-23,48.75
2010-07-26,49.759997999999996
2010-07-27,48.290001000000004
2010-07-28,47.869999
2010-07-29,47.099998
2010-07-30,47.98
2010-08-02,48.73
2010-08-03,47.849998
2010-08-04,48.689999
2010-08-05,47.93
2010-08-06,47.360001000000004
2010-08-09,48.59
2010-08-10,47.470001
2010-08-11,45.349998
2010-08-12,44.869999
2010-08-13,44.380001
2010-08-16,44.560001
2010-08-17,45.720001
2010-08-18,46.009997999999996
2010-08-19,44.98
2010-08-20,44.889998999999996
2010-08-23,43.919998
2010-08-24,43.380001
2010-08-25,44.459998999999996
2010-08-26,43.68
2010-08-27,44.360001000000004
2010-08-30,43.290001000000004
2010-08-31,42.5
2010-09-01,44.919998
2010-09-02,46.810001
2010-09-03,48.720001
2010-09-07,47.049999
2010-09-08,47.049999
2010-09-09,47.439999
2010-09-10,46.990002000000004
2010-09-13,48.5
2010-09-14,48.200001
2010-09-15,48.099998
2010-09-16,48.380001
2010-09-17,48.5
2010-09-20,49.599998
2010-09-21,49.130001
2010-09-22,48.369999
2010-09-23,47.68
2010-09-24,49.439999
2010-09-27,48.889998999999996
2010-09-28,49.700001
2010-09-29,49.330002
2010-09-30,52.200001
2010-10-01,51.82
2010-10-04,50.389998999999996
2010-10-05,51.970001
2010-10-06,51.790001000000004
2010-10-07,52.130001
2010-10-08,53.5
2010-10-11,54.459998999999996
2010-10-12,54.84
2010-10-13,55.27
2010-10-14,54.419998
2010-10-15,54.66
2010-10-18,56.57
2010-10-19,54.860001000000004
2010-10-20,56.759997999999996
2010-10-21,56.150002
2010-10-22,55.98
2010-10-25,56.459998999999996
2010-10-26,55.299999
2010-10-27,54.84
2010-10-28,55.16
2010-10-29,54.73
2010-11-01,55.16
2010-11-02,56.779999
2010-11-03,56.27
2010-11-04,57.509997999999996
2010-11-05,57.5
2010-11-08,57.0
2010-11-09,56.75
2010-11-10,57.580002
2010-11-11,58.16
2010-11-12,56.209998999999996
2010-11-15,55.790001000000004
2010-11-16,53.869999
2010-11-17,53.759997999999996
2010-11-18,55.82
2010-11-19,55.639998999999996
2010-11-22,56.360001000000004
2010-11-23,55.740002000000004
2010-11-24,57.419998
2010-11-26,57.110001000000004
2010-11-29,57.0
2010-11-30,56.32
2010-12-01,57.27
2010-12-02,58.799999
2010-12-03,59.560001
2010-12-06,59.950001
2010-12-07,61.049999
2010-12-08,61.5
2010-12-09,62.880001
2010-12-10,63.209998999999996
2010-12-13,62.77
2010-12-14,62.889998999999996
2010-12-15,62.720001
2010-12-16,63.689999
2010-12-17,64.980003
2010-12-20,64.199997
2010-12-21,65.139999
2010-12-22,64.730003
2010-12-23,64.269997
2010-12-27,63.91
2010-12-28,63.220001
2010-12-29,63.110001000000004
2010-12-30,62.91
2010-12-31,62.759997999999996
2011-01-03,64.209999
2011-01-04,63.299999
2011-01-05,65.43
2011-01-06,65.519997
2011-01-07,64.739998
2011-01-10,66.199997
2011-01-11,67.93
2011-01-12,67.339996
2011-01-13,67.120003
2011-01-14,66.989998
2011-01-18,68.040001
2011-01-19,65.059998
2011-01-20,64.58000200000001
2011-01-21,64.18
2011-01-24,63.889998999999996
2011-01-25,67.370003
2011-01-26,67.849998
2011-01-27,65.839996
2011-01-28,63.959998999999996
2011-01-31,64.57
2011-02-01,65.900002
2011-02-02,65.459999
2011-02-03,67.980003
2011-02-04,68.66999799999999
2011-02-07,68.0
2011-02-08,67.989998
2011-02-09,67.050003
2011-02-10,67.120003
2011-02-11,67.589996
2011-02-14,68.110001
2011-02-15,66.66999799999999
2011-02-16,67.120003
2011-02-17,67.199997
2011-02-18,67.629997
2011-02-22,65.620003
2011-02-23,62.509997999999996
2011-02-24,62.560001
2011-02-25,64.510002
2011-02-28,63.5
2011-03-01,62.849998
2011-03-02,64.050003
2011-03-03,66.339996
2011-03-04,65.440002
2011-03-07,63.330002
2011-03-08,64.739998
2011-03-09,64.980003
2011-03-10,62.290001000000004
2011-03-11,63.290001000000004
2011-03-14,60.810001
2011-03-15,60.23
2011-03-16,58.599998
2011-03-17,59.009997999999996
2011-03-18,59.450001
2011-03-21,60.310001
2011-03-22,60.099998
2011-03-23,61.220001
2011-03-24,61.009997999999996
2011-03-25,61.259997999999996
2011-03-28,60.290001000000004
2011-03-29,60.950001
2011-03-30,61.52
2011-03-31,62.880001
2011-04-01,62.720001
2011-04-04,63.029999
2011-04-05,63.290001000000004
2011-04-06,64.300003
2011-04-07,63.84
2011-04-08,62.650002
2011-04-11,62.0
2011-04-12,61.110001000000004
2011-04-13,61.650002
2011-04-14,62.970001
2011-04-15,63.509997999999996
2011-04-18,62.580002
2011-04-19,63.220001
2011-04-20,64.25
2011-04-21,68.139999
2011-04-25,66.25
2011-04-26,66.82
2011-04-27,66.550003
2011-04-28,66.360001
2011-04-29,66.25
2011-05-02,66.639999
2011-05-03,66.07
2011-05-04,64.410004
2011-05-05,63.779999
2011-05-06,64.279999
2011-05-09,64.41999799999999
2011-05-10,64.33000200000001
2011-05-11,63.610001000000004
2011-05-12,63.799999
2011-05-13,62.91
2011-05-16,62.860001000000004
2011-05-17,61.700001
2011-05-18,63.310001
2011-05-19,62.41
2011-05-20,62.130001
2011-05-23,60.130001
2011-05-24,59.599998
2011-05-25,60.290001000000004
2011-05-26,60.369999
2011-05-27,60.189999
2011-05-31,61.130001
2011-06-01,58.48
2011-06-02,58.43
2011-06-03,57.240002000000004
2011-06-06,56.34
2011-06-07,56.790001000000004
2011-06-08,55.73
2011-06-09,55.419998
2011-06-10,54.709998999999996
2011-06-13,54.240002000000004
2011-06-14,55.32
2011-06-15,53.330002
2011-06-16,52.599998
2011-06-17,52.82
2011-06-20,52.900002
2011-06-21,54.610001000000004
2011-06-22,53.43
2011-06-23,53.220001
2011-06-24,52.369999
2011-06-27,52.630001
2011-06-28,53.32
2011-06-29,53.150002
2011-06-30,53.650002
2011-07-01,55.48
2011-07-05,55.810001
2011-07-06,56.220001
2011-07-07,58.619999
2011-07-08,56.130001
2011-07-11,54.82
2011-07-12,54.259997999999996
2011-07-13,53.98
2011-07-14,52.48
2011-07-15,52.790001000000004
2011-07-18,51.080002
2011-07-19,52.740002000000004
2011-07-20,53.119999
2011-07-21,54.970001
2011-07-22,53.77
2011-07-25,53.0
2011-07-26,52.369999
2011-07-27,51.299999
2011-07-28,50.580002
2011-07-29,50.52
2011-08-01,48.529999
2011-08-02,45.740002000000004
2011-08-03,45.689999
2011-08-04,43.279999
2011-08-05,43.200001
2011-08-08,40.23
2011-08-09,40.990002000000004
2011-08-10,38.93
2011-08-11,40.98
2011-08-12,41.57
2011-08-15,41.880001
2011-08-16,41.380001
2011-08-17,40.919998
2011-08-18,37.200001
2011-08-19,36.029999
2011-08-22,36.560001
2011-08-23,38.029999
2011-08-24,38.82
2011-08-25,38.330002
2011-08-26,38.23
2011-08-29,39.290001000000004
2011-08-30,40.049999
2011-08-31,40.279999
2011-09-01,39.27
2011-09-02,37.52
2011-09-06,35.830002
2011-09-07,36.91
2011-09-08,36.75
2011-09-09,34.459998999999996
2011-09-12,34.32
2011-09-13,35.099998
2011-09-14,35.959998999999996
2011-09-15,37.16
2011-09-16,36.900002
2011-09-19,35.959998999999996
2011-09-20,36.07
2011-09-21,34.639998999999996
2011-09-22,32.32
2011-09-23,33.060001
2011-09-26,33.950001
2011-09-27,35.43
2011-09-28,33.700001
2011-09-29,34.439999
2011-09-30,33.619999
2011-10-03,32.630001
2011-10-04,34.950001
2011-10-05,36.669998
2011-10-06,37.110001000000004
2011-10-07,36.720001
2011-10-10,39.02
2011-10-11,38.389998999999996
2011-10-12,40.259997999999996
2011-10-13,40.209998999999996
2011-10-14,41.610001000000004
2011-10-17,39.23
2011-10-18,40.509997999999996
2011-10-19,39.599998
2011-10-20,39.580002
2011-10-21,40.82
2011-10-24,43.240002000000004
2011-10-25,41.349998
2011-10-26,42.810001
2011-10-27,45.919998
2011-10-28,45.59
2011-10-31,43.139998999999996
2011-11-01,40.759997999999996
2011-11-02,41.630001
2011-11-03,43.07
2011-11-04,43.099998
2011-11-07,41.790001000000004
2011-11-08,40.360001000000004
2011-11-09,38.57
2011-11-10,38.259997999999996
2011-11-11,38.490002000000004
2011-11-14,38.610001000000004
2011-11-15,38.209998999999996
2011-11-16,37.150002
2011-11-17,35.740002000000004
2011-11-18,35.299999
2011-11-21,33.779999
2011-11-22,34.119999
2011-11-23,32.889998999999996
2011-11-25,32.709998999999996
2011-11-28,34.279999
2011-11-29,33.82
2011-11-30,36.630001
2011-12-01,36.66
2011-12-02,38.009997999999996
2011-12-05,38.34
2011-12-06,37.77
2011-12-07,37.43
2011-12-08,35.709998999999996
2011-12-09,37.450001
2011-12-12,36.119999
2011-12-13,35.049999
2011-12-14,34.220001
2011-12-15,35.009997999999996
2011-12-16,35.049999
2011-12-19,33.84
2011-12-20,34.66
2011-12-21,34.98
2011-12-22,36.150002
2011-12-23,36.610001000000004
2011-12-27,36.450001
2011-12-28,35.07
2011-12-29,35.779999
2011-12-30,35.75
2012-01-03,37.009997999999996
2012-01-04,37.400002
2012-01-05,37.5
2012-01-06,36.759997999999996
2012-01-09,37.32
2012-01-10,37.82
2012-01-11,37.5
2012-01-12,38.240002000000004
2012-01-13,37.900002
2012-01-17,39.0
2012-01-18,40.709998999999996
2012-01-19,41.610001000000004
2012-01-20,41.5
2012-01-23,41.599998
2012-01-24,42.32
2012-01-25,42.889998999999996
2012-01-26,42.209998999999996
2012-01-27,41.459998999999996
2012-01-30,40.790001000000004
2012-01-31,40.110001000000004
2012-02-01,45.860001000000004
2012-02-02,44.509997999999996
2012-02-03,46.810001
2012-02-06,46.779999
2012-02-07,46.43
2012-02-08,46.240002000000004
2012-02-09,45.830002
2012-02-10,44.959998999999996
2012-02-13,45.25
2012-02-14,44.75
2012-02-15,44.810001
2012-02-16,45.220001
2012-02-17,45.130001
2012-02-21,45.07
2012-02-22,44.240002000000004
2012-02-23,44.57
2012-02-24,45.27
2012-02-27,44.349998
2012-02-28,44.060001
2012-02-29,43.07
2012-03-01,44.029999
2012-03-02,43.099998
2012-03-05,42.810001
2012-03-06,41.52
2012-03-07,42.360001000000004
2012-03-08,43.560001
2012-03-09,44.18
2012-03-12,43.709998999999996
2012-03-13,45.369999
2012-03-14,45.849998
2012-03-15,47.18
2012-03-16,46.490002000000004
2012-03-19,46.880001
2012-03-20,46.34
2012-03-21,46.139998999999996
2012-03-22,45.470001
2012-03-23,46.529999
2012-03-26,47.369999
2012-03-27,47.209998999999996
2012-03-28,46.900002
2012-03-29,46.77
2012-03-30,47.369999
2012-04-02,47.900002
2012-04-03,47.41
2012-04-04,46.209998999999996
2012-04-05,46.23
2012-04-09,45.150002
2012-04-10,43.150002
2012-04-11,43.669998
2012-04-12,44.279999
2012-04-13,43.389998999999996
2012-04-16,43.380001
2012-04-17,44.330002
2012-04-18,44.07
2012-04-19,43.77
2012-04-20,44.919998
2012-04-23,43.689999
2012-04-24,43.23
2012-04-25,44.029999
2012-04-26,43.709998999999996
2012-04-27,43.59
2012-04-30,42.599998
2012-05-01,42.91
2012-05-02,42.040001000000004
2012-05-03,41.25
2012-05-04,40.02
2012-05-07,39.810001
2012-05-08,39.110001000000004
2012-05-09,38.5
2012-05-10,39.02
2012-05-11,39.330002
2012-05-14,38.110001000000004
2012-05-15,37.610001000000004
2012-05-16,36.610001000000004
2012-05-17,35.950001
2012-05-18,35.240002000000004
2012-05-21,36.709998999999996
2012-05-22,36.939999
2012-05-23,36.439999
2012-05-24,36.23
2012-05-25,35.98
2012-05-29,36.73
2012-05-30,35.209998999999996
2012-05-31,35.950001
2012-06-01,34.68
2012-06-04,33.990002000000004
2012-06-05,34.07
2012-06-06,36.16
2012-06-07,35.77
2012-06-08,35.709998999999996
2012-06-11,34.959998999999996
2012-06-12,35.639998999999996
2012-06-13,34.529999
2012-06-14,35.060001
2012-06-15,36.25
2012-06-18,36.380001
2012-06-19,37.119999
2012-06-20,37.23
2012-06-21,35.580002
2012-06-22,36.330002
2012-06-25,34.950001
2012-06-26,35.02
