Date,IFF
1998-10-13,35.9375
1998-10-14,37.0
1998-10-15,38.6875
1998-10-16,40.25
1998-10-19,40.6875
1998-10-20,39.625
1998-10-21,39.0
1998-10-22,39.0625
1998-10-23,37.9375
1998-10-26,35.5
1998-10-27,37.375
1998-10-28,36.625
1998-10-29,37.125
1998-10-30,37.4375
1998-11-02,38.3125
1998-11-03,39.875
1998-11-04,39.9375
1998-11-05,39.9375
1998-11-06,40.3125
1998-11-09,40.3125
1998-11-10,40.75
1998-11-11,39.0625
1998-11-12,39.125
1998-11-13,39.5625
1998-11-16,40.25
1998-11-17,39.625
1998-11-18,39.75
1998-11-19,41.1875
1998-11-20,42.3125
1998-11-23,43.0
1998-11-24,42.5
1998-11-25,42.4375
1998-11-27,42.0
1998-11-30,41.875
1998-12-01,42.4375
1998-12-02,42.0625
1998-12-03,42.0
1998-12-04,42.9375
1998-12-07,42.6875
1998-12-08,43.0
1998-12-09,43.1875
1998-12-10,42.625
1998-12-11,41.625
1998-12-14,41.4375
1998-12-15,42.25
1998-12-16,42.0625
1998-12-17,42.625
1998-12-18,42.875
1998-12-21,42.1875
1998-12-22,42.6875
1998-12-23,44.625
1998-12-24,44.875
1998-12-28,44.3125
1998-12-29,45.25
1998-12-30,43.9375
1998-12-31,44.1875
1999-01-04,45.0625
1999-01-05,43.8125
1999-01-06,43.5625
1999-01-07,43.25
1999-01-08,44.3125
1999-01-11,43.9375
1999-01-12,45.125
1999-01-13,44.3125
1999-01-14,43.0
1999-01-15,43.4375
1999-01-19,44.0625
1999-01-20,44.0
1999-01-21,43.6875
1999-01-22,43.0625
1999-01-25,42.4375
1999-01-26,43.625
1999-01-27,43.125
1999-01-28,43.8125
1999-01-29,43.625
1999-02-01,43.1875
1999-02-02,42.375
1999-02-03,42.5
1999-02-04,41.6875
1999-02-05,41.5625
1999-02-08,41.125
1999-02-09,41.1875
1999-02-10,41.9375
1999-02-11,42.25
1999-02-12,41.0
1999-02-16,40.9375
1999-02-17,41.0
1999-02-18,41.125
1999-02-19,40.8125
1999-02-22,42.1875
1999-02-23,41.25
1999-02-24,40.875
1999-02-25,40.8125
1999-02-26,41.1875
1999-03-01,41.125
1999-03-02,40.25
1999-03-03,40.125
1999-03-04,41.0
1999-03-05,41.8125
1999-03-08,40.9375
1999-03-09,40.4375
1999-03-10,40.125
1999-03-11,40.125
1999-03-12,40.0
1999-03-15,40.0
1999-03-16,39.3125
1999-03-17,38.8125
1999-03-18,38.875
1999-03-19,37.8125
1999-03-22,37.5
1999-03-23,35.875
1999-03-24,37.5
1999-03-25,37.25
1999-03-26,37.0625
1999-03-29,38.3125
1999-03-30,38.75
1999-03-31,37.5625
1999-04-01,37.4375
1999-04-05,36.6875
1999-04-06,36.3125
1999-04-07,35.875
1999-04-08,35.5
1999-04-09,35.0
1999-04-12,35.1875
1999-04-13,35.5
1999-04-14,36.0625
1999-04-15,36.75
1999-04-16,36.75
1999-04-19,38.125
1999-04-20,37.3125
1999-04-21,36.6875
1999-04-22,37.0
1999-04-23,37.5
1999-04-26,37.875
1999-04-27,38.125
1999-04-28,39.5625
1999-04-29,40.4375
1999-04-30,39.5
1999-05-03,40.75
1999-05-04,40.3125
1999-05-05,40.625
1999-05-06,41.0625
1999-05-07,40.0625
1999-05-10,38.5
1999-05-11,39.4375
1999-05-12,39.375
1999-05-13,39.3125
1999-05-14,39.3125
1999-05-17,40.0
1999-05-18,38.5625
1999-05-19,38.875
1999-05-20,39.1875
1999-05-21,39.3125
1999-05-24,39.75
1999-05-25,40.0
1999-05-26,40.1875
1999-05-27,40.5
1999-05-28,41.125
1999-06-01,41.3125
1999-06-02,41.6875
1999-06-03,41.875
1999-06-04,42.75
1999-06-07,42.0625
1999-06-08,41.875
1999-06-09,44.4375
1999-06-10,43.625
1999-06-11,43.625
1999-06-14,44.5
1999-06-15,44.0
1999-06-16,44.0
1999-06-17,43.625
1999-06-18,43.0625
1999-06-21,43.0
1999-06-22,42.4375
1999-06-23,41.875
1999-06-24,41.625
1999-06-25,41.5625
1999-06-28,42.8125
1999-06-29,44.0625
1999-06-30,44.0
1999-07-01,43.375
1999-07-02,43.75
1999-07-06,44.0625
1999-07-07,44.5625
1999-07-08,43.8125
1999-07-09,44.75
1999-07-12,44.8125
1999-07-13,45.0
1999-07-14,44.25
1999-07-15,43.9375
1999-07-16,44.375
1999-07-19,44.9375
1999-07-20,46.5
1999-07-21,47.125
1999-07-22,46.6875
1999-07-23,46.6875
1999-07-26,46.6875
1999-07-27,46.1875
1999-07-28,45.5
1999-07-29,45.375
1999-07-30,45.3125
1999-08-02,45.0
1999-08-03,45.1875
1999-08-04,44.5625
1999-08-05,44.6875
1999-08-06,43.5
1999-08-09,44.4375
1999-08-10,43.125
1999-08-11,42.9375
1999-08-12,42.5625
1999-08-13,42.5
1999-08-16,42.1875
1999-08-17,42.5
1999-08-18,42.0625
1999-08-19,41.9375
1999-08-20,42.125
1999-08-23,42.4375
1999-08-24,42.25
1999-08-25,42.75
1999-08-26,42.8125
1999-08-27,41.5
1999-08-30,41.1875
1999-08-31,40.75
1999-09-01,41.125
1999-09-02,41.375
1999-09-03,42.5
1999-09-07,42.0
1999-09-08,42.0
1999-09-09,42.125
1999-09-10,41.1875
1999-09-13,41.375
1999-09-14,40.4375
1999-09-15,39.875
1999-09-16,39.125
1999-09-17,39.1875
1999-09-20,38.75
1999-09-21,37.875
1999-09-22,36.5
1999-09-23,35.8125
1999-09-24,36.0625
1999-09-27,36.0
1999-09-28,34.5625
1999-09-29,34.25
1999-09-30,34.5
1999-10-01,34.875
1999-10-04,36.0625
1999-10-05,35.8125
1999-10-06,36.875
1999-10-07,36.5625
1999-10-08,37.875
1999-10-11,36.875
1999-10-12,36.0625
1999-10-13,36.0
1999-10-14,35.9375
1999-10-15,35.0625
1999-10-18,35.25
1999-10-19,36.0625
1999-10-20,35.5
1999-10-21,35.125
1999-10-22,34.375
1999-10-25,36.5
1999-10-26,36.4375
1999-10-27,36.125
1999-10-28,36.875
1999-10-29,38.25
1999-11-01,38.25
1999-11-02,37.375
1999-11-03,37.0
1999-11-04,37.1875
1999-11-05,37.5
1999-11-08,37.4375
1999-11-09,36.625
1999-11-10,37.625
1999-11-11,38.125
1999-11-12,37.625
1999-11-15,37.9375
1999-11-16,38.25
1999-11-17,38.3125
1999-11-18,38.5625
1999-11-19,38.9375
1999-11-22,38.3125
1999-11-23,37.875
1999-11-24,37.9375
1999-11-26,37.75
1999-11-29,37.0625
1999-11-30,36.8125
1999-12-01,36.8125
1999-12-02,37.0625
1999-12-03,38.375
1999-12-06,37.5625
1999-12-07,37.625
1999-12-08,35.8125
1999-12-09,35.625
1999-12-10,35.3125
1999-12-13,35.125
1999-12-14,34.9375
1999-12-15,36.25
1999-12-16,35.5625
1999-12-17,36.8125
1999-12-20,36.25
1999-12-21,36.125
1999-12-22,36.1875
1999-12-23,36.0
1999-12-27,36.25
1999-12-28,36.625
1999-12-29,36.75
1999-12-30,37.5
1999-12-31,37.625
2000-01-03,35.5625
2000-01-04,35.125
2000-01-05,35.4375
2000-01-06,36.25
2000-01-07,37.3125
2000-01-10,36.375
2000-01-11,36.4375
2000-01-12,36.3125
2000-01-13,36.9375
2000-01-14,36.9375
2000-01-18,36.4375
2000-01-19,36.6875
2000-01-20,36.8125
2000-01-21,36.625
2000-01-24,35.8125
2000-01-25,35.625
2000-01-26,36.1875
2000-01-27,36.0625
2000-01-28,35.875
2000-01-31,35.6875
2000-02-01,35.4375
2000-02-02,35.3125
2000-02-03,36.1875
2000-02-04,35.5
2000-02-07,35.0
2000-02-08,34.5625
2000-02-09,33.3125
2000-02-10,33.5
2000-02-11,32.5625
2000-02-14,32.4375
2000-02-15,33.5
2000-02-16,33.125
2000-02-17,32.375
2000-02-18,31.75
2000-02-22,31.6875
2000-02-23,30.3125
2000-02-24,30.25
2000-02-25,29.75
2000-02-28,29.8125
2000-02-29,30.0
2000-03-01,29.9375
2000-03-02,29.3125
2000-03-03,30.0
2000-03-06,29.875
2000-03-07,29.125
2000-03-08,29.875
2000-03-09,30.75
2000-03-10,31.25
2000-03-13,31.0
2000-03-14,31.125
2000-03-15,33.8125
2000-03-16,35.375
2000-03-17,35.0
2000-03-20,34.4375
2000-03-21,34.8125
2000-03-22,33.4375
2000-03-23,34.25
2000-03-24,34.1875
2000-03-27,32.9375
2000-03-28,32.6875
2000-03-29,33.6875
2000-03-30,33.8125
2000-03-31,35.0625
2000-04-03,35.8125
2000-04-04,35.6875
2000-04-05,35.1875
2000-04-06,34.8125
2000-04-07,34.8125
2000-04-10,35.375
2000-04-11,36.6875
2000-04-12,36.3125
2000-04-13,36.9375
2000-04-14,34.9375
2000-04-17,36.4375
2000-04-18,35.25
2000-04-19,34.375
2000-04-20,34.75
2000-04-24,35.25
2000-04-25,36.0
2000-04-26,35.1875
2000-04-27,34.75
2000-04-28,34.4375
2000-05-01,34.5625
2000-05-02,34.3125
2000-05-03,33.9375
2000-05-04,33.8125
2000-05-05,33.625
2000-05-08,33.875
2000-05-09,34.0
2000-05-10,33.875
2000-05-11,33.6875
2000-05-12,33.625
2000-05-15,32.5
2000-05-16,33.0625
2000-05-17,32.8125
2000-05-18,32.1875
2000-05-19,32.9375
2000-05-22,33.53125
2000-05-23,32.75
2000-05-24,33.65625
2000-05-25,33.15625
2000-05-26,33.53125
2000-05-30,34.125
2000-05-31,34.0
2000-06-01,34.3125
2000-06-02,34.1875
2000-06-05,33.625
2000-06-06,34.0
2000-06-07,33.875
2000-06-08,33.875
2000-06-09,33.875
2000-06-12,33.6875
2000-06-13,33.75
2000-06-14,34.25
2000-06-15,32.0
2000-06-16,32.0
2000-06-19,31.6875
2000-06-20,30.875
2000-06-21,30.5
2000-06-22,30.375
2000-06-23,29.1875
2000-06-26,29.0
2000-06-27,29.8125
2000-06-28,29.90625
2000-06-29,30.5625
2000-06-30,30.1875
2000-07-03,30.75
2000-07-05,29.6875
2000-07-06,29.0
2000-07-07,29.125
2000-07-10,29.4375
2000-07-11,29.4375
2000-07-12,28.8125
2000-07-13,29.125
2000-07-14,29.3125
2000-07-17,28.15625
2000-07-18,28.5625
2000-07-19,28.1875
2000-07-20,27.625
2000-07-21,27.3125
2000-07-24,27.25
2000-07-25,27.625
2000-07-26,27.0
2000-07-27,26.75
2000-07-28,27.0
2000-07-31,26.75
2000-08-01,27.0625
2000-08-02,26.5625
2000-08-03,26.3125
2000-08-04,26.4375
2000-08-07,26.125
2000-08-08,26.25
2000-08-09,26.0
2000-08-10,25.9375
2000-08-11,26.1875
2000-08-14,25.875
2000-08-15,25.625
2000-08-16,25.5
2000-08-17,25.75
2000-08-18,25.9375
2000-08-21,25.9375
2000-08-22,26.0
2000-08-23,26.25
2000-08-24,25.875
2000-08-25,26.0
2000-08-28,26.0
2000-08-29,26.0
2000-08-30,26.0
2000-08-31,25.75
2000-09-01,25.5
2000-09-05,25.75
2000-09-06,25.5
2000-09-07,24.9375
2000-09-08,24.9375
2000-09-11,25.0625
2000-09-12,25.28125
2000-09-13,25.34375
2000-09-14,23.625
2000-09-15,23.625
2000-09-18,23.5625
2000-09-19,23.25
2000-09-20,23.3125
2000-09-21,23.25
2000-09-22,23.5625
2000-09-25,23.5625
2000-09-26,17.4375
2000-09-27,17.625
2000-09-28,18.4375
2000-09-29,18.25
2000-10-02,17.875
2000-10-03,18.0
2000-10-04,18.5
2000-10-05,18.125
2000-10-06,18.25
2000-10-09,18.4375
2000-10-10,18.5
2000-10-11,18.375
2000-10-12,18.0625
2000-10-13,17.5625
2000-10-16,16.9375
2000-10-17,16.25
2000-10-18,16.625
2000-10-19,16.25
2000-10-20,15.75
2000-10-23,15.75
2000-10-24,15.6875
2000-10-25,15.125
2000-10-26,15.125
2000-10-27,15.6875
2000-10-30,16.875
2000-10-31,16.75
2000-11-01,16.6875
2000-11-02,16.5625
2000-11-03,16.4375
2000-11-06,16.875
2000-11-07,16.875
2000-11-08,17.1875
2000-11-09,17.4375
2000-11-10,17.6875
2000-11-13,17.9375
2000-11-14,17.9375
2000-11-15,18.3125
2000-11-16,18.4375
2000-11-17,18.8125
2000-11-20,18.4375
2000-11-21,18.875
2000-11-22,18.5
2000-11-24,18.75
2000-11-27,18.1875
2000-11-28,18.6875
2000-11-29,18.875
2000-11-30,18.6875
2000-12-01,19.875
2000-12-04,19.875
2000-12-05,20.0625
2000-12-06,19.5625
2000-12-07,19.8125
2000-12-08,20.1875
2000-12-11,20.0625
2000-12-12,19.5625
2000-12-13,19.625
2000-12-14,19.6875
2000-12-15,18.125
2000-12-18,19.125
2000-12-19,19.125
2000-12-20,18.625
2000-12-21,19.3125
2000-12-22,19.75
2000-12-26,19.875
2000-12-27,20.0625
2000-12-28,20.75
2000-12-29,20.3125
2001-01-02,20.25
2001-01-03,20.375
2001-01-04,20.75
2001-01-05,21.0625
2001-01-08,21.5
2001-01-09,21.375
2001-01-10,21.4375
2001-01-11,21.5
2001-01-12,21.75
2001-01-16,22.0625
2001-01-17,22.0
2001-01-18,22.0625
2001-01-19,22.0625
2001-01-22,22.0
2001-01-23,22.0
2001-01-24,21.8125
2001-01-25,21.5
2001-01-26,21.25
2001-01-29,21.290001
2001-01-30,21.559998999999998
2001-01-31,22.07
2001-02-01,22.26
2001-02-02,22.01
2001-02-05,22.0
2001-02-06,22.23
2001-02-07,22.27
2001-02-08,22.35
2001-02-09,21.860001
2001-02-12,21.879998999999998
2001-02-13,22.200001
2001-02-14,21.610001
2001-02-15,21.58
2001-02-16,21.700001
2001-02-20,22.540001
2001-02-21,22.110001
2001-02-22,21.6
2001-02-23,21.23
2001-02-26,21.379998999999998
2001-02-27,21.35
2001-02-28,20.209999
2001-03-01,20.73
2001-03-02,20.77
2001-03-05,21.07
2001-03-06,21.15
2001-03-07,21.34
2001-03-08,22.07
2001-03-09,21.950001
2001-03-12,21.4
2001-03-13,21.030001000000002
2001-03-14,20.75
2001-03-15,20.49
2001-03-16,20.540001
2001-03-19,21.49
2001-03-20,21.799999
2001-03-21,21.5
2001-03-22,20.98
2001-03-23,21.309998999999998
2001-03-26,21.299999
2001-03-27,21.299999
2001-03-28,20.799999
2001-03-29,21.639999
2001-03-30,22.059998999999998
2001-04-02,21.84
2001-04-03,21.25
2001-04-04,22.059998999999998
2001-04-05,22.530001000000002
2001-04-06,22.280001000000002
2001-04-09,22.389999
2001-04-10,23.16
2001-04-11,22.610001
2001-04-12,22.6
2001-04-16,22.440001000000002
2001-04-17,22.49
2001-04-18,23.190001000000002
2001-04-19,23.01
2001-04-20,22.450001
2001-04-23,21.9
2001-04-24,21.65
2001-04-25,21.870001000000002
2001-04-26,22.709999
2001-04-27,23.530001000000002
2001-04-30,24.719998999999998
2001-05-01,24.610001
2001-05-02,24.799999
2001-05-03,24.5
2001-05-04,24.98
2001-05-07,25.0
2001-05-08,25.200001
2001-05-09,25.559998999999998
2001-05-10,27.0
2001-05-11,26.469998999999998
2001-05-14,26.18
2001-05-15,25.870001000000002
2001-05-16,27.1
2001-05-17,27.719998999999998
2001-05-18,27.440001000000002
2001-05-21,28.09
2001-05-22,27.540001
2001-05-23,27.33
2001-05-24,26.76
2001-05-25,26.610001
2001-05-29,26.639999
2001-05-30,26.58
2001-05-31,26.25
2001-06-01,26.08
2001-06-04,26.09
2001-06-05,26.540001
2001-06-06,26.52
2001-06-07,26.75
2001-06-08,26.84
2001-06-11,26.5
2001-06-12,26.459999
2001-06-13,26.52
2001-06-14,25.82
2001-06-15,25.85
2001-06-18,25.549999
2001-06-19,25.35
2001-06-20,25.43
2001-06-21,25.49
2001-06-22,25.15
2001-06-25,24.450001
2001-06-26,24.629998999999998
2001-06-27,24.959999
2001-06-28,25.0
2001-06-29,25.129998999999998
2001-07-02,25.91
2001-07-03,25.969998999999998
2001-07-05,25.540001
2001-07-06,25.01
2001-07-09,25.57
2001-07-10,25.450001
2001-07-11,25.799999
2001-07-12,26.0
2001-07-13,26.02
2001-07-16,26.030001000000002
2001-07-17,26.110001
2001-07-18,27.24
2001-07-19,28.0
2001-07-20,28.0
2001-07-23,28.120001000000002
2001-07-24,28.139999
2001-07-25,27.99
2001-07-26,27.940001000000002
2001-07-27,27.84
2001-07-30,28.530001000000002
2001-07-31,29.129998999999998
2001-08-01,29.129998999999998
2001-08-02,29.91
2001-08-03,29.360001
2001-08-06,29.51
2001-08-07,29.98
2001-08-08,29.469998999999998
2001-08-09,29.059998999999998
2001-08-10,28.879998999999998
2001-08-13,29.15
2001-08-14,29.16
2001-08-15,29.58
2001-08-16,31.26
2001-08-17,31.1
2001-08-20,31.1
2001-08-21,31.15
2001-08-22,31.33
2001-08-23,31.07
2001-08-24,30.85
2001-08-27,30.700001
2001-08-28,30.49
2001-08-29,30.25
2001-08-30,30.23
2001-08-31,30.15
2001-09-04,30.15
2001-09-05,30.110001
2001-09-06,29.959999
2001-09-07,29.5
2001-09-10,29.129998999999998
2001-09-17,28.620001000000002
2001-09-18,28.16
2001-09-19,27.200001
2001-09-20,27.01
2001-09-21,25.52
2001-09-24,25.43
2001-09-25,27.209999
2001-09-26,27.1
2001-09-27,27.209999
2001-09-28,27.690001000000002
2001-10-01,27.530001000000002
2001-10-02,27.93
2001-10-03,25.620001000000002
2001-10-04,25.440001000000002
2001-10-05,26.799999
2001-10-08,26.309998999999998
2001-10-09,26.639999
2001-10-10,27.15
2001-10-11,27.299999
2001-10-12,27.02
2001-10-15,26.799999
2001-10-16,26.93
2001-10-17,26.92
2001-10-18,27.16
2001-10-19,27.91
2001-10-22,28.030001000000002
2001-10-23,27.870001000000002
2001-10-24,27.32
2001-10-25,28.0
2001-10-26,28.139999
2001-10-29,28.200001
2001-10-30,28.08
2001-10-31,28.51
2001-11-01,29.0
2001-11-02,28.92
2001-11-05,29.280001000000002
2001-11-06,29.639999
2001-11-07,29.459999
2001-11-08,29.469998999999998
2001-11-09,29.5
2001-11-12,29.4
2001-11-13,29.639999
2001-11-14,30.450001
2001-11-15,30.6
2001-11-16,30.51
2001-11-19,30.870001000000002
2001-11-20,30.75
2001-11-21,30.74
2001-11-23,31.1
2001-11-26,30.76
2001-11-27,30.440001000000002
2001-11-28,30.51
2001-11-29,30.440001000000002
2001-11-30,30.65
2001-12-03,30.190001000000002
2001-12-04,30.360001
2001-12-05,31.450001
2001-12-06,30.860001
2001-12-07,30.24
2001-12-10,30.049999
2001-12-11,29.92
2001-12-12,29.809998999999998
2001-12-13,29.6
2001-12-14,29.700001
2001-12-17,30.059998999999998
2001-12-18,30.549999
2001-12-19,30.77
2001-12-20,30.299999
2001-12-21,29.99
2001-12-24,30.120001000000002
2001-12-26,30.190001000000002
2001-12-27,29.950001
2001-12-28,29.860001
2001-12-31,29.709999
2002-01-02,29.549999
2002-01-03,29.18
2002-01-04,29.450001
2002-01-07,29.040001
2002-01-08,28.84
2002-01-09,28.870001000000002
2002-01-10,28.370001000000002
2002-01-11,28.48
2002-01-14,27.42
2002-01-15,28.33
2002-01-16,28.299999
2002-01-17,28.24
2002-01-18,28.26
2002-01-22,28.700001
2002-01-23,29.16
2002-01-24,29.08
2002-01-25,29.629998999999998
2002-01-28,28.77
2002-01-29,28.9
2002-01-30,30.6
2002-01-31,30.09
2002-02-01,31.049999
2002-02-04,30.950001
2002-02-05,32.150002
2002-02-06,32.09
2002-02-07,32.299999
2002-02-08,32.18
2002-02-11,32.91
2002-02-12,33.48
2002-02-13,32.990002000000004
2002-02-14,32.790001000000004
2002-02-15,33.209998999999996
2002-02-19,33.150002
2002-02-20,33.349998
2002-02-21,33.459998999999996
2002-02-22,34.029999
2002-02-25,34.0
2002-02-26,33.669998
2002-02-27,33.970001
2002-02-28,34.450001
2002-03-01,34.91
2002-03-04,35.23
2002-03-05,34.509997999999996
2002-03-06,34.66
2002-03-07,34.450001
2002-03-08,33.889998999999996
2002-03-11,33.900002
2002-03-12,33.580002
2002-03-13,33.650002
2002-03-14,33.959998999999996
2002-03-15,35.099998
2002-03-18,35.02
2002-03-19,35.400002
2002-03-20,35.299999
2002-03-21,35.07
2002-03-22,34.91
2002-03-25,34.610001000000004
2002-03-26,34.880001
2002-03-27,35.0
2002-03-28,34.970001
2002-04-01,35.23
2002-04-02,35.740002000000004
2002-04-03,35.049999
2002-04-04,35.32
2002-04-05,35.560001
2002-04-08,35.93
2002-04-09,35.98
2002-04-10,36.98
2002-04-11,37.029999
2002-04-12,37.32
2002-04-15,36.759997999999996
2002-04-16,36.5
2002-04-17,35.82
2002-04-18,35.619999
2002-04-19,36.029999
2002-04-22,35.470001
2002-04-23,35.150002
2002-04-24,35.209998999999996
2002-04-25,32.150002
2002-04-26,32.330002
2002-04-29,32.139998999999996
2002-04-30,32.200001
2002-05-01,32.48
2002-05-02,33.080002
2002-05-03,33.139998999999996
2002-05-06,32.82
2002-05-07,32.82
2002-05-08,33.470001
2002-05-09,33.759997999999996
2002-05-10,33.57
2002-05-13,33.73
2002-05-14,33.759997999999996
2002-05-15,33.599998
2002-05-16,34.110001000000004
2002-05-17,34.18
2002-05-20,33.98
2002-05-21,34.049999
2002-05-22,34.049999
2002-05-23,33.779999
2002-05-24,33.84
2002-05-28,33.740002000000004
2002-05-29,33.27
2002-05-30,33.599998
2002-05-31,34.060001
2002-06-03,34.049999
2002-06-04,34.0
2002-06-05,34.91
2002-06-06,34.490002000000004
2002-06-07,34.240002000000004
2002-06-10,34.200001
2002-06-11,34.18
2002-06-12,35.119999
2002-06-13,34.630001
2002-06-14,34.119999
2002-06-17,35.09
2002-06-18,34.41
2002-06-19,34.259997999999996
2002-06-20,33.080002
2002-06-21,32.919998
2002-06-24,32.75
2002-06-25,31.799999
2002-06-26,31.969998999999998
2002-06-27,32.259997999999996
2002-06-28,32.490002000000004
2002-07-01,32.32
2002-07-02,31.32
2002-07-03,30.9
2002-07-05,31.9
2002-07-08,31.950001
2002-07-09,32.150002
2002-07-10,31.540001
2002-07-11,31.059998999999998
2002-07-12,30.719998999999998
2002-07-15,30.200001
2002-07-16,29.450001
2002-07-17,29.83
2002-07-18,29.540001
2002-07-19,28.16
2002-07-22,27.52
2002-07-23,28.17
2002-07-24,29.49
2002-07-25,29.91
2002-07-26,29.690001000000002
2002-07-29,30.299999
2002-07-30,29.59
2002-07-31,30.59
2002-08-01,29.42
2002-08-02,28.85
2002-08-05,28.23
2002-08-06,29.41
2002-08-07,29.85
2002-08-08,29.82
2002-08-09,30.309998999999998
2002-08-12,30.299999
2002-08-13,30.5
2002-08-14,31.790001
2002-08-15,31.9
2002-08-16,31.860001
2002-08-19,32.349998
2002-08-20,32.060001
2002-08-21,32.150002
2002-08-22,32.779999
2002-08-23,32.169998
2002-08-26,32.349998
2002-08-27,32.59
2002-08-28,32.0
2002-08-29,32.169998
2002-08-30,32.25
2002-09-03,31.299999
2002-09-04,32.200001
2002-09-05,32.0
2002-09-06,32.110001000000004
2002-09-09,32.220001
2002-09-10,32.02
2002-09-11,32.040001000000004
2002-09-12,31.24
2002-09-13,31.09
2002-09-16,31.4
2002-09-17,30.99
2002-09-18,30.92
2002-09-19,31.1
2002-09-20,31.459999
2002-09-23,31.1
2002-09-24,29.74
2002-09-25,30.780001000000002
2002-09-26,32.16
2002-09-27,31.879998999999998
2002-09-30,31.85
2002-10-01,33.029999
2002-10-02,32.5
2002-10-03,32.919998
2002-10-04,32.41
2002-10-07,33.66
2002-10-08,33.560001
2002-10-09,33.459998999999996
2002-10-10,33.75
2002-10-11,33.75
2002-10-14,34.689999
2002-10-15,34.77
2002-10-16,34.529999
2002-10-17,34.759997999999996
2002-10-18,34.799999
2002-10-21,35.130001
2002-10-22,34.169998
2002-10-23,34.34
2002-10-24,33.349998
2002-10-25,33.380001
2002-10-28,32.93
2002-10-29,34.0
2002-10-30,33.860001000000004
2002-10-31,33.549999
2002-11-01,33.970001
2002-11-04,33.200001
2002-11-05,33.650002
2002-11-06,33.400002
2002-11-07,33.080002
2002-11-08,33.18
2002-11-11,32.48
2002-11-12,32.490002000000004
2002-11-13,32.5
2002-11-14,33.32
2002-11-15,33.57
2002-11-18,33.049999
2002-11-19,33.09
2002-11-20,33.07
2002-11-21,33.599998
2002-11-22,33.59
2002-11-25,33.709998999999996
2002-11-26,33.189999
2002-11-27,32.900002
2002-11-29,33.02
2002-12-02,32.549999
2002-12-03,32.84
2002-12-04,33.16
2002-12-05,32.73
2002-12-06,33.130001
2002-12-09,32.860001000000004
2002-12-10,33.43
2002-12-11,33.189999
2002-12-12,32.889998999999996
2002-12-13,32.98
2002-12-16,33.599998
2002-12-17,33.200001
2002-12-18,33.48
2002-12-19,33.470001
2002-12-20,34.099998
2002-12-23,34.040001000000004
2002-12-24,34.0
2002-12-26,34.43
2002-12-27,34.419998
2002-12-30,35.080002
2002-12-31,35.099998
2003-01-02,35.779999
2003-01-03,35.799999
2003-01-06,36.57
2003-01-07,36.0
2003-01-08,35.700001
2003-01-09,36.299999
2003-01-10,36.32
2003-01-13,35.560001
2003-01-14,35.150002
2003-01-15,34.779999
2003-01-16,35.25
2003-01-17,34.669998
2003-01-21,34.349998
2003-01-22,33.990002000000004
2003-01-23,33.779999
2003-01-24,32.91
2003-01-27,32.400002
2003-01-28,32.799999
2003-01-29,32.599998
2003-01-30,32.060001
2003-01-31,31.77
2003-02-03,32.0
2003-02-04,32.110001000000004
2003-02-05,32.009997999999996
2003-02-06,32.419998
2003-02-07,31.83
2003-02-10,32.07
2003-02-11,31.700001
2003-02-12,31.75
2003-02-13,31.6
2003-02-14,31.83
2003-02-18,31.98
2003-02-19,31.77
2003-02-20,31.450001
2003-02-21,32.029999
2003-02-24,31.33
2003-02-25,31.450001
2003-02-26,31.030001000000002
2003-02-27,31.370001000000002
2003-02-28,31.360001
2003-03-03,31.26
2003-03-04,30.01
2003-03-05,30.27
2003-03-06,30.1
2003-03-07,30.299999
2003-03-10,29.66
2003-03-11,29.860001
2003-03-12,29.860001
2003-03-13,30.24
2003-03-14,30.01
2003-03-17,30.809998999999998
2003-03-18,30.540001
2003-03-19,30.790001
2003-03-20,30.700001
2003-03-21,31.57
2003-03-24,30.67
2003-03-25,30.73
2003-03-26,30.469998999999998
2003-03-27,30.809998999999998
2003-03-28,31.219998999999998
2003-03-31,31.09
2003-04-01,31.209999
2003-04-02,31.73
2003-04-03,31.27
2003-04-04,31.49
2003-04-07,31.6
2003-04-08,31.459999
2003-04-09,31.25
2003-04-10,31.59
2003-04-11,31.610001
2003-04-14,32.139998999999996
2003-04-15,32.349998
2003-04-16,31.889999
2003-04-17,32.169998
2003-04-21,32.080002
2003-04-22,33.23
2003-04-23,33.110001000000004
2003-04-24,33.41
2003-04-25,33.02
2003-04-28,32.77
2003-04-29,32.200001
2003-04-30,31.780001000000002
2003-05-01,31.799999
2003-05-02,32.279999
2003-05-05,32.0
2003-05-06,31.629998999999998
2003-05-07,31.82
2003-05-08,31.459999
2003-05-09,31.719998999999998
2003-05-12,32.150002
2003-05-13,32.18
2003-05-14,32.389998999999996
2003-05-15,32.849998
2003-05-16,32.720001
2003-05-19,31.98
2003-05-20,31.360001
2003-05-21,31.389999
2003-05-22,31.67
2003-05-23,31.379998999999998
2003-05-27,31.67
2003-05-28,31.59
2003-05-29,31.48
2003-05-30,31.389999
2003-06-02,30.92
2003-06-03,31.049999
2003-06-04,31.15
2003-06-05,30.75
2003-06-06,31.01
2003-06-09,30.719998999999998
2003-06-10,31.040001
2003-06-11,31.25
2003-06-12,31.9
2003-06-13,31.549999
2003-06-16,32.709998999999996
2003-06-17,32.73
2003-06-18,32.799999
2003-06-19,32.389998999999996
2003-06-20,32.639998999999996
2003-06-23,32.110001000000004
2003-06-24,32.299999
2003-06-25,31.459999
2003-06-26,31.639999
2003-06-27,31.59
2003-06-30,31.93
2003-07-01,31.700001
2003-07-02,31.790001
