Date,HP
2001-10-22,14.31
2001-10-23,14.195
2001-10-24,14.415
2001-10-25,15.195
2001-10-26,16.15
2001-10-29,16.165001
2001-10-30,15.34
2001-10-31,15.165
2001-11-01,15.19
2001-11-02,14.76
2001-11-05,14.43
2001-11-06,14.565
2001-11-07,14.665
2001-11-08,14.66
2001-11-09,15.125
2001-11-12,15.07
2001-11-13,14.775
2001-11-14,13.975
2001-11-15,12.565
2001-11-16,13.025
2001-11-19,13.12
2001-11-20,13.82
2001-11-21,13.61
2001-11-23,14.075
2001-11-26,13.63
2001-11-27,14.21
2001-11-28,13.805
2001-11-29,14.09
2001-11-30,14.085
2001-12-03,14.19
2001-12-04,14.44
2001-12-05,14.76
2001-12-06,14.39
2001-12-07,14.21
2001-12-10,14.02
2001-12-11,14.425
2001-12-12,14.48
2001-12-13,14.51
2001-12-14,15.05
2001-12-17,14.875
2001-12-18,14.805
2001-12-19,15.225
2001-12-20,15.4
2001-12-21,15.81
2001-12-24,16.049999
2001-12-26,16.629998999999998
2001-12-27,16.57
2001-12-28,16.844998999999998
2001-12-31,16.690001000000002
2002-01-02,16.1
2002-01-03,16.02
2002-01-04,16.200001
2002-01-07,16.110001
2002-01-08,15.755
2002-01-09,15.575
2002-01-10,15.32
2002-01-11,14.59
2002-01-14,14.25
2002-01-15,14.59
2002-01-16,14.145
2002-01-17,14.225
2002-01-18,14.285
2002-01-22,14.025
2002-01-23,14.57
2002-01-24,15.195
2002-01-25,15.1
2002-01-28,14.8
2002-01-29,14.765
2002-01-30,14.96
2002-01-31,15.2
2002-02-01,15.175
2002-02-04,14.76
2002-02-05,14.62
2002-02-06,14.725
2002-02-07,14.165
2002-02-08,14.56
2002-02-11,14.955
2002-02-12,14.75
2002-02-13,14.62
2002-02-14,14.995
2002-02-15,15.03
2002-02-19,15.02
2002-02-20,14.975
2002-02-21,15.675
2002-02-22,16.309998999999998
2002-02-25,16.870001000000002
2002-02-26,16.67
2002-02-27,16.655001000000002
2002-02-28,16.870001000000002
2002-03-01,17.5
2002-03-04,18.365
2002-03-05,18.295
2002-03-06,18.35
2002-03-07,18.65
2002-03-08,18.275
2002-03-11,18.75
2002-03-12,19.195
2002-03-13,19.325001
2002-03-14,19.075001
2002-03-15,19.469998999999998
2002-03-18,19.950001
2002-03-19,20.655001000000002
2002-03-20,20.200001
2002-03-21,20.135
2002-03-22,19.254998999999998
2002-03-25,18.995001000000002
2002-03-26,19.17
2002-03-27,19.93
2002-03-28,20.045
2002-04-01,20.575001
2002-04-02,20.684998999999998
2002-04-03,19.924999
2002-04-04,19.709999
2002-04-05,19.129998999999998
2002-04-08,19.625
2002-04-09,19.129998999999998
2002-04-10,19.32
2002-04-11,19.365
2002-04-12,18.48
2002-04-15,19.27
2002-04-16,19.639999
2002-04-17,20.184998999999998
2002-04-18,20.465
2002-04-19,20.5
2002-04-22,20.379998999999998
2002-04-23,20.725
2002-04-24,20.375
2002-04-25,20.969998999999998
2002-04-26,20.975
2002-04-29,20.709999
2002-04-30,20.605
2002-05-01,21.455
2002-05-02,21.41
2002-05-03,21.309998999999998
2002-05-06,20.360001
2002-05-07,20.200001
2002-05-08,21.0
2002-05-09,20.549999
2002-05-10,21.105
2002-05-13,21.225
2002-05-14,21.084999
2002-05-15,20.424999
2002-05-16,20.514999
2002-05-17,19.745001000000002
2002-05-20,19.68
2002-05-21,19.309998999999998
2002-05-22,19.545
2002-05-23,19.485001
2002-05-24,19.459999
2002-05-28,19.25
2002-05-29,19.135
2002-05-30,18.485001
2002-05-31,19.1
2002-06-03,18.184998999999998
2002-06-04,18.07
2002-06-05,17.450001
2002-06-06,17.815001000000002
2002-06-07,18.094998999999998
2002-06-10,17.77
2002-06-11,17.075001
2002-06-12,17.385
2002-06-13,17.75
2002-06-14,17.625
2002-06-17,18.389999
2002-06-18,18.27
2002-06-19,17.955
2002-06-20,17.975
2002-06-21,17.75
2002-06-24,18.08
2002-06-25,17.950001
2002-06-26,17.945
2002-06-27,17.77
2002-06-28,17.860001
2002-07-01,17.43
2002-07-02,17.125
2002-07-03,17.315001000000002
2002-07-05,17.875
2002-07-08,16.98
2002-07-09,17.200001
2002-07-10,17.084999
2002-07-11,16.5
2002-07-12,16.16
2002-07-15,15.95
2002-07-16,16.495001000000002
2002-07-17,16.355
2002-07-18,16.655001000000002
2002-07-19,16.155001000000002
2002-07-22,15.45
2002-07-23,14.95
2002-07-24,15.635
2002-07-25,15.755
2002-07-26,15.62
2002-07-29,16.764999
2002-07-30,16.57
2002-07-31,16.584999
2002-08-01,16.004998999999998
2002-08-02,15.33
2002-08-05,14.915
2002-08-06,15.545
2002-08-07,15.495
2002-08-08,16.459999
2002-08-09,17.315001000000002
2002-08-12,17.83
2002-08-13,17.475
2002-08-14,17.975
2002-08-15,18.834999
2002-08-16,18.525
2002-08-19,18.725
2002-08-20,18.174999
2002-08-21,18.264999
2002-08-22,18.91
2002-08-23,18.540001
2002-08-26,18.85
2002-08-27,18.309998999999998
2002-08-28,18.049999
2002-08-29,17.84
2002-08-30,18.23
2002-09-03,17.174999
2002-09-04,17.245001000000002
2002-09-05,16.469998999999998
2002-09-06,16.809998999999998
2002-09-09,16.934998999999998
2002-09-10,17.355
2002-09-11,17.405001000000002
2002-09-12,16.870001000000002
2002-09-13,17.16
2002-09-16,17.549999
2002-09-17,16.9
2002-09-18,17.014999
2002-09-19,16.559998999999998
2002-09-20,16.200001
2002-09-23,16.120001000000002
2002-09-24,15.89
2002-09-25,16.094998999999998
2002-09-26,16.975
2002-09-27,17.120001000000002
2002-09-30,17.115
2002-10-01,13.03
2002-10-02,13.115
2002-10-03,13.305
2002-10-04,12.94
2002-10-07,12.4
2002-10-08,12.545
2002-10-09,12.145
2002-10-10,12.525
2002-10-11,12.45
2002-10-14,13.15
2002-10-15,13.78
2002-10-16,13.355
2002-10-17,14.025
2002-10-18,14.325
2002-10-21,14.465
2002-10-22,14.235
2002-10-23,14.715
2002-10-24,14.27
2002-10-25,13.425
2002-10-28,13.635
2002-10-29,13.43
2002-10-30,14.215
2002-10-31,14.155
2002-11-01,14.915
2002-11-04,14.2
2002-11-05,14.32
2002-11-06,14.665
2002-11-07,14.16
2002-11-08,14.11
2002-11-11,13.9
2002-11-12,13.51
2002-11-13,12.505
2002-11-14,12.975
2002-11-15,12.895
2002-11-18,13.06
2002-11-19,12.95
2002-11-20,13.325
2002-11-21,13.8
2002-11-22,13.6
2002-11-25,13.635
2002-11-26,13.32
2002-11-27,13.58
2002-11-29,13.66
2002-12-02,14.45
2002-12-03,14.325
2002-12-04,13.86
2002-12-05,13.755
2002-12-06,14.16
2002-12-09,13.905
2002-12-10,14.05
2002-12-11,13.99
2002-12-12,14.91
2002-12-13,14.67
2002-12-16,14.975
2002-12-17,14.565
2002-12-18,14.395
2002-12-19,14.39
2002-12-20,14.85
2002-12-23,14.815
2002-12-24,14.79
2002-12-26,14.525
2002-12-27,14.135
2002-12-30,13.775
2002-12-31,13.955
2003-01-02,14.33
2003-01-03,14.11
2003-01-06,13.635
2003-01-07,13.25
2003-01-08,12.985
2003-01-09,13.19
2003-01-10,13.205
2003-01-13,12.705
2003-01-14,12.675
2003-01-15,13.21
2003-01-16,13.42
2003-01-17,13.11
2003-01-21,12.78
2003-01-22,12.1
2003-01-23,12.4
2003-01-24,12.28
2003-01-27,11.785
2003-01-28,11.805
2003-01-29,12.0
2003-01-30,12.205
2003-01-31,12.495
2003-02-03,12.535
2003-02-04,12.82
2003-02-05,12.54
2003-02-06,12.515
2003-02-07,12.515
2003-02-10,12.9
2003-02-11,12.87
2003-02-12,12.6
2003-02-13,12.11
2003-02-14,12.225
2003-02-18,12.945
2003-02-19,12.835
2003-02-20,12.975
2003-02-21,13.515
2003-02-24,13.81
2003-02-25,13.695
2003-02-26,13.965
2003-02-27,13.44
2003-02-28,13.75
2003-03-03,13.605
2003-03-04,13.54
2003-03-05,13.425
2003-03-06,13.635
2003-03-07,13.54
2003-03-10,13.385
2003-03-11,12.955
2003-03-12,12.7
2003-03-13,12.695
2003-03-14,12.645
2003-03-17,12.625
2003-03-18,13.16
2003-03-19,12.97
2003-03-20,13.205
2003-03-21,13.0
2003-03-24,12.68
2003-03-25,12.89
2003-03-26,12.715
2003-03-27,12.925
2003-03-28,13.215
2003-03-31,12.81
2003-04-01,12.745
2003-04-02,12.95
2003-04-03,12.815
2003-04-04,12.875
2003-04-07,12.695
2003-04-08,12.515
2003-04-09,12.63
2003-04-10,13.04
2003-04-11,13.155
2003-04-14,13.13
2003-04-15,12.91
2003-04-16,12.74
2003-04-17,12.875
2003-04-21,12.925
2003-04-22,13.06
2003-04-23,13.27
2003-04-24,13.085
2003-04-25,12.9
2003-04-28,12.665
2003-04-29,12.465
2003-04-30,12.865
2003-05-01,12.875
2003-05-02,13.225
2003-05-05,13.185
2003-05-06,13.1
2003-05-07,13.745
2003-05-08,13.97
2003-05-09,14.3
2003-05-12,14.38
2003-05-13,14.695
2003-05-14,14.87
2003-05-15,14.92
2003-05-16,15.02
2003-05-19,14.75
2003-05-20,14.55
2003-05-21,15.175
2003-05-22,15.07
2003-05-23,15.04
2003-05-27,15.415
2003-05-28,15.05
2003-05-29,14.9
2003-05-30,15.44
2003-06-02,15.255
2003-06-03,15.1
2003-06-04,15.065
2003-06-05,15.2
2003-06-06,14.875
2003-06-09,14.97
2003-06-10,15.05
2003-06-11,16.17
2003-06-12,15.755
2003-06-13,15.45
2003-06-16,15.125
2003-06-17,15.125
2003-06-18,14.88
2003-06-19,15.21
2003-06-20,14.995
2003-06-23,14.77
2003-06-24,14.875
2003-06-25,15.25
2003-06-26,14.82
2003-06-27,14.835
2003-06-30,14.6
2003-07-01,14.43
2003-07-02,14.6
2003-07-03,14.55
2003-07-07,14.08
2003-07-08,14.05
2003-07-09,14.35
2003-07-10,13.875
2003-07-11,13.85
2003-07-14,13.45
2003-07-15,13.31
2003-07-16,12.99
2003-07-17,13.235
2003-07-18,13.725
2003-07-21,13.765
2003-07-22,13.29
2003-07-23,13.175
2003-07-24,13.0
2003-07-25,13.1
2003-07-28,13.29
2003-07-29,13.18
2003-07-30,13.075
2003-07-31,13.375
2003-08-01,13.455
2003-08-04,13.2
2003-08-05,13.265
2003-08-06,13.55
2003-08-07,14.025
2003-08-08,14.01
2003-08-11,14.22
2003-08-12,14.44
2003-08-13,14.485
2003-08-14,14.41
2003-08-15,14.45
2003-08-18,14.715
2003-08-19,14.845
2003-08-20,14.82
2003-08-21,14.935
2003-08-22,14.575
2003-08-25,14.495
2003-08-26,14.31
2003-08-27,14.4
2003-08-28,14.705
2003-08-29,14.625
2003-09-02,14.505
2003-09-03,14.5
2003-09-04,14.38
2003-09-05,14.435
2003-09-08,14.425
2003-09-09,14.1
2003-09-10,13.69
2003-09-11,13.61
2003-09-12,13.755
2003-09-15,13.445
2003-09-16,13.485
2003-09-17,13.25
2003-09-18,13.235
2003-09-19,13.375
2003-09-22,13.285
2003-09-23,13.3
2003-09-24,13.58
2003-09-25,13.5
2003-09-26,13.185
2003-09-29,13.12
2003-09-30,13.07
2003-10-01,13.425
2003-10-02,13.58
2003-10-03,13.5
2003-10-06,13.48
2003-10-07,13.5
2003-10-08,13.35
2003-10-09,13.315
2003-10-10,13.525
2003-10-13,13.55
2003-10-14,13.465
2003-10-15,13.155
2003-10-16,13.245
2003-10-17,13.345
2003-10-20,13.175
2003-10-21,13.325
2003-10-22,13.07
2003-10-23,13.05
2003-10-24,12.84
2003-10-27,13.085
2003-10-28,13.03
2003-10-29,13.045
2003-10-30,13.01
2003-10-31,13.255
2003-11-03,13.065
2003-11-04,12.97
2003-11-05,13.0
2003-11-06,13.07
2003-11-07,13.08
2003-11-10,12.88
2003-11-11,12.79
2003-11-12,12.7
2003-11-13,12.825
2003-11-14,12.895
2003-11-17,12.535
2003-11-18,12.4
2003-11-19,12.34
2003-11-20,12.2
2003-11-21,12.025
2003-11-24,11.885
2003-11-25,11.975
2003-11-26,12.005
2003-11-28,12.05
2003-12-01,12.17
2003-12-02,12.165
2003-12-03,12.11
2003-12-04,12.645
2003-12-05,12.895
2003-12-08,13.075
2003-12-09,13.06
2003-12-10,12.975
2003-12-11,12.925
2003-12-12,13.32
2003-12-15,13.24
2003-12-16,13.035
2003-12-17,13.31
2003-12-18,13.975
2003-12-19,13.75
2003-12-22,13.885
2003-12-23,13.625
2003-12-24,13.795
2003-12-26,13.845
2003-12-29,14.005
2003-12-30,14.185
2003-12-31,13.965
2004-01-02,14.05
2004-01-05,14.195
2004-01-06,14.04
2004-01-07,13.66
2004-01-08,13.94
2004-01-09,14.205
2004-01-12,13.9
2004-01-13,13.875
2004-01-14,13.865
2004-01-15,13.37
2004-01-16,13.755
2004-01-20,14.175
2004-01-21,14.335
2004-01-22,14.175
2004-01-23,14.715
2004-01-26,14.705
2004-01-27,14.72
2004-01-28,14.59
2004-01-29,14.55
2004-01-30,14.51
2004-02-02,14.685
2004-02-03,14.635
2004-02-04,14.555
2004-02-05,14.185
2004-02-06,14.16
2004-02-09,14.625
2004-02-10,14.875
2004-02-11,14.91
2004-02-12,14.825
2004-02-13,14.74
2004-02-17,14.925
2004-02-18,14.67
2004-02-19,14.65
2004-02-20,14.665
2004-02-23,14.56
2004-02-24,14.82
2004-02-25,14.84
2004-02-26,15.05
2004-02-27,14.86
2004-03-01,15.125
2004-03-02,15.265
2004-03-03,15.305
2004-03-04,15.255
2004-03-05,15.24
2004-03-08,15.055
2004-03-09,14.85
2004-03-10,14.47
2004-03-11,14.21
2004-03-12,14.45
2004-03-15,14.615
2004-03-16,14.355
2004-03-17,14.55
2004-03-18,14.59
2004-03-19,14.24
2004-03-22,13.985
2004-03-23,13.8
2004-03-24,13.51
2004-03-25,13.8
2004-03-26,13.84
2004-03-29,13.84
2004-03-30,14.15
2004-03-31,14.325
2004-04-01,14.08
2004-04-02,14.125
2004-04-05,14.06
2004-04-06,14.025
2004-04-07,14.155
2004-04-08,14.29
2004-04-12,14.545
2004-04-13,14.17
2004-04-14,14.12
2004-04-15,14.325
2004-04-16,14.775
2004-04-19,14.665
2004-04-20,14.19
2004-04-21,14.03
2004-04-22,14.27
2004-04-23,14.04
2004-04-26,13.95
2004-04-27,14.125
2004-04-28,13.9
2004-04-29,13.43
2004-04-30,13.495
2004-05-03,13.64
2004-05-04,13.575
2004-05-05,13.275
2004-05-06,13.115
2004-05-07,12.885
2004-05-10,12.53
2004-05-11,12.56
2004-05-12,12.585
2004-05-13,12.6
2004-05-14,12.575
2004-05-17,12.575
2004-05-18,12.295
2004-05-19,12.295
2004-05-20,12.2
2004-05-21,12.125
2004-05-24,12.62
2004-05-25,12.66
2004-05-26,12.55
2004-05-27,12.21
2004-05-28,12.475
2004-06-01,12.57
2004-06-02,12.475
2004-06-03,12.175
2004-06-04,12.31
2004-06-07,12.33
2004-06-08,12.41
2004-06-09,12.375
2004-06-10,12.51
2004-06-14,12.335
2004-06-15,12.61
2004-06-16,12.965
2004-06-17,13.135
2004-06-18,13.12
2004-06-21,12.93
2004-06-22,12.995
2004-06-23,13.425
2004-06-24,13.11
2004-06-25,12.925
2004-06-28,12.775
2004-06-29,12.93
2004-06-30,13.075
2004-07-01,13.085
2004-07-02,13.285
2004-07-06,13.225
2004-07-07,13.15
2004-07-08,13.035
2004-07-09,13.35
2004-07-12,13.165
2004-07-13,13.09
2004-07-14,13.385
2004-07-15,13.805
2004-07-16,13.715
2004-07-19,13.645
2004-07-20,13.675
2004-07-21,13.285
2004-07-22,13.075
2004-07-23,12.91
2004-07-26,12.5
2004-07-27,12.765
2004-07-28,12.7
2004-07-29,12.75
2004-07-30,12.66
2004-08-02,12.405
2004-08-03,12.575
2004-08-04,12.38
2004-08-05,12.25
2004-08-06,12.1
2004-08-09,12.235
2004-08-10,12.335
2004-08-11,12.275
2004-08-12,12.005
2004-08-13,12.255
2004-08-16,12.4
2004-08-17,12.1
2004-08-18,12.23
2004-08-19,12.285
2004-08-20,12.75
2004-08-23,12.445
2004-08-24,12.55
2004-08-25,12.705
2004-08-26,12.71
2004-08-27,12.725
2004-08-30,12.615
2004-08-31,12.93
2004-09-01,13.21
2004-09-02,13.26
2004-09-03,13.34
2004-09-07,13.2
2004-09-08,13.33
2004-09-09,13.635
2004-09-10,13.425
2004-09-13,13.465
2004-09-14,13.415
2004-09-15,13.585
2004-09-16,13.715
2004-09-17,13.775
2004-09-20,13.66
2004-09-21,14.015
2004-09-22,14.005
2004-09-23,14.075
2004-09-24,14.46
2004-09-27,14.345
2004-09-28,14.535
2004-09-29,14.335
2004-09-30,14.345
2004-10-01,14.75
2004-10-04,14.57
2004-10-05,14.49
2004-10-06,15.205
2004-10-07,14.955
2004-10-08,14.93
2004-10-11,14.485
2004-10-12,14.415
2004-10-13,14.27
2004-10-14,14.455
2004-10-15,14.5
2004-10-18,14.175
2004-10-19,14.21
2004-10-20,14.765
2004-10-21,14.825
2004-10-22,14.595
2004-10-25,14.645
2004-10-26,14.655
2004-10-27,14.345
2004-10-28,14.15
2004-10-29,14.275
2004-11-01,14.29
2004-11-02,13.83
2004-11-03,14.22
2004-11-04,14.115
2004-11-05,14.12
2004-11-08,13.885
2004-11-09,13.9
2004-11-10,14.185
2004-11-11,14.48
2004-11-12,14.93
2004-11-15,14.6
2004-11-16,14.715
2004-11-17,14.975
2004-11-18,15.115
2004-11-19,15.52
2004-11-22,15.83
2004-11-23,16.025
2004-11-24,16.219998999999998
2004-11-26,16.225
2004-11-29,16.18
2004-11-30,16.315001000000002
2004-12-01,15.83
2004-12-02,15.515
2004-12-03,15.68
2004-12-06,15.575
2004-12-07,15.225
2004-12-08,15.385
2004-12-09,15.655
2004-12-10,15.43
2004-12-13,15.56
2004-12-14,16.174999
2004-12-15,16.565001000000002
2004-12-16,16.4
2004-12-17,16.545
2004-12-20,16.58
2004-12-21,16.9
2004-12-22,16.719998999999998
2004-12-23,16.82
2004-12-27,16.5
2004-12-28,16.66
2004-12-29,17.08
2004-12-30,17.025
2004-12-31,17.02
2005-01-03,16.165001
2005-01-04,16.135
2005-01-05,16.004998999999998
2005-01-06,16.379998999999998
2005-01-07,15.785
2005-01-10,15.985
2005-01-11,15.96
2005-01-12,16.285
2005-01-13,16.33
2005-01-14,16.49
2005-01-18,16.825001
2005-01-19,17.049999
2005-01-20,16.825001
2005-01-21,17.139999
2005-01-24,17.415001
2005-01-25,17.295
2005-01-26,17.83
2005-01-27,18.280001000000002
2005-01-28,18.610001
2005-01-31,18.950001
2005-02-01,18.91
2005-02-02,19.495001000000002
2005-02-03,19.415001
2005-02-04,19.555
2005-02-07,19.305
2005-02-08,19.280001000000002
2005-02-09,19.235001
2005-02-10,19.75
2005-02-11,19.955
2005-02-14,19.809998999999998
2005-02-15,19.865
2005-02-16,20.415001
2005-02-17,20.049999
2005-02-18,20.315001000000002
2005-02-22,19.865
2005-02-23,20.01
2005-02-24,20.075001
2005-02-25,20.26
2005-02-28,20.02
2005-03-01,19.870001000000002
2005-03-02,19.865
2005-03-03,20.514999
2005-03-04,20.549999
2005-03-07,20.365
2005-03-08,20.16
2005-03-09,19.440001000000002
2005-03-10,18.895
2005-03-11,19.040001
2005-03-14,19.280001000000002
2005-03-15,19.254998999999998
2005-03-16,19.35
2005-03-17,19.49
2005-03-18,19.65
2005-03-21,19.5
2005-03-22,19.605
2005-03-23,19.004998999999998
2005-03-24,19.184998999999998
2005-03-28,19.469998999999998
2005-03-29,18.879998999999998
2005-03-30,19.125
2005-03-31,19.844998999999998
2005-04-01,20.014999
2005-04-04,19.93
2005-04-05,19.790001
2005-04-06,20.334999
2005-04-07,20.35
2005-04-08,19.975
2005-04-11,20.215
2005-04-12,19.969998999999998
2005-04-13,19.360001
2005-04-14,19.5
2005-04-15,18.9
2005-04-18,19.135
2005-04-19,19.719998999999998
2005-04-20,19.565001000000002
2005-04-21,19.975
2005-04-22,20.16
2005-04-25,20.465
2005-04-26,20.125
2005-04-27,19.49
2005-04-28,19.16
2005-04-29,19.219998999999998
2005-05-02,19.945
2005-05-03,19.445
2005-05-04,19.885
2005-05-05,20.110001
2005-05-06,20.434998999999998
2005-05-09,21.075001
2005-05-10,20.940001000000002
2005-05-11,20.549999
2005-05-12,19.365
2005-05-13,18.825001
2005-05-16,18.690001000000002
2005-05-17,19.014999
2005-05-18,19.25
2005-05-19,19.440001000000002
2005-05-20,19.245001000000002
2005-05-23,19.735001
2005-05-24,19.844998999999998
2005-05-25,19.775
2005-05-26,19.995001000000002
2005-05-27,20.434998999999998
2005-05-31,20.735001
2005-06-01,20.764999
2005-06-02,20.870001000000002
2005-06-03,20.950001
2005-06-06,21.094998999999998
2005-06-07,20.860001
2005-06-08,21.045
2005-06-09,21.65
2005-06-10,21.665001
2005-06-13,21.610001
2005-06-14,21.57
2005-06-15,21.865
2005-06-16,22.375
2005-06-17,22.625
2005-06-20,22.405001000000002
2005-06-21,22.035
2005-06-22,22.360001
2005-06-23,22.709999
2005-06-24,22.91
2005-06-27,23.235001
2005-06-28,23.02
2005-06-29,23.215
2005-06-30,23.459999
2005-07-01,23.805
2005-07-05,24.605
2005-07-06,24.52
2005-07-07,24.695
2005-07-08,24.725
2005-07-11,25.434998999999998
2005-07-12,25.879998999999998
2005-07-13,25.525
2005-07-14,24.700001
2005-07-15,24.57
2005-07-18,24.49
2005-07-19,25.405001000000002
2005-07-20,25.215
2005-07-21,24.9
2005-07-22,26.42
2005-07-25,26.975
2005-07-26,26.940001000000002
2005-07-27,28.32
2005-07-28,27.915001
2005-07-29,28.559998999999998
2005-08-01,29.674999
2005-08-02,29.99
2005-08-03,28.99
2005-08-04,29.495001000000002
2005-08-05,28.75
2005-08-08,29.379998999999998
2005-08-09,29.450001
2005-08-10,29.940001000000002
2005-08-11,29.754998999999998
2005-08-12,29.0
2005-08-15,28.27
2005-08-16,27.705
2005-08-17,26.785
2005-08-18,26.665001
2005-08-19,27.264999
2005-08-22,27.334999
2005-08-23,27.525
2005-08-24,28.309998999999998
2005-08-25,28.549999
2005-08-26,27.799999
2005-08-29,27.875
2005-08-30,28.365
2005-08-31,29.709999
2005-09-01,29.540001
2005-09-02,29.15
2005-09-06,29.495001000000002
2005-09-07,29.385
2005-09-08,29.129998999999998
2005-09-09,29.705
2005-09-12,29.25
2005-09-13,29.145
2005-09-14,29.620001000000002
2005-09-15,29.834999
2005-09-16,29.959999
2005-09-19,30.559998999999998
2005-09-20,29.950001
2005-09-21,29.93
2005-09-22,29.834999
2005-09-23,29.065001000000002
2005-09-26,29.754998999999998
2005-09-27,30.084999
2005-09-28,30.344998999999998
2005-09-29,30.440001000000002
2005-09-30,30.195
2005-10-03,30.355
2005-10-04,29.135
2005-10-05,27.575001
2005-10-06,26.315001000000002
2005-10-07,26.82
2005-10-10,26.09
2005-10-11,26.299999
2005-10-12,26.200001
2005-10-13,25.49
2005-10-14,25.855
2005-10-17,26.48
2005-10-18,25.445
2005-10-19,25.719998999999998
2005-10-20,24.945
2005-10-21,25.235001
2005-10-24,26.200001
2005-10-25,27.26
2005-10-26,27.049999
2005-10-27,26.334999
2005-10-28,27.235001
2005-10-31,27.700001
2005-11-01,28.18
2005-11-02,28.745001000000002
2005-11-03,28.82
2005-11-04,27.695
2005-11-07,27.459999
2005-11-08,27.68
2005-11-09,27.655001000000002
2005-11-10,26.620001000000002
2005-11-11,26.895
2005-11-14,27.045
2005-11-15,27.01
2005-11-16,27.305
2005-11-17,27.535
2005-11-18,27.504998999999998
2005-11-21,28.684998999999998
2005-11-22,29.209999
2005-11-23,29.264999
2005-11-25,29.16
2005-11-28,27.915001
2005-11-29,28.309998999999998
2005-11-30,29.01
2005-12-01,29.855
2005-12-02,29.780001000000002
2005-12-05,30.365
2005-12-06,30.469998999999998
2005-12-07,30.355
2005-12-08,31.915001
2005-12-09,31.725
2005-12-12,32.375
2005-12-13,31.99
2005-12-14,32.334998999999996
2005-12-15,32.09
2005-12-16,31.115
2005-12-19,30.764999
2005-12-20,31.459999
2005-12-21,31.469998999999998
2005-12-22,31.27
2005-12-23,31.33
2005-12-27,30.405001000000002
2005-12-28,31.1
2005-12-29,30.665001
2005-12-30,30.955
2006-01-03,32.674999
2006-01-04,33.174999
2006-01-05,32.299999
2006-01-06,33.200001
2006-01-09,33.5
2006-01-10,34.650002
2006-01-11,34.450001
2006-01-12,34.529999
2006-01-13,35.09
2006-01-17,36.139998999999996
2006-01-18,35.025002
2006-01-19,35.830002
2006-01-20,36.035
2006-01-23,36.605
2006-01-24,36.384997999999996
2006-01-25,35.514998999999996
2006-01-26,36.775002
2006-01-27,37.869999
2006-01-30,38.560001
2006-01-31,39.18
2006-02-01,37.605
2006-02-02,37.540001000000004
2006-02-03,37.959998999999996
2006-02-06,39.349998
2006-02-07,37.064999
2006-02-08,36.794998
2006-02-09,35.924999
2006-02-10,35.825001
2006-02-13,34.5
2006-02-14,33.68
2006-02-15,32.375
2006-02-16,32.974998
2006-02-17,32.470001
2006-02-21,33.834998999999996
2006-02-22,33.25
2006-02-23,33.639998999999996
2006-02-24,34.105
2006-02-27,33.165001000000004
2006-02-28,32.884997999999996
2006-03-01,33.259997999999996
2006-03-02,33.935001
2006-03-03,33.974998
2006-03-06,31.99
2006-03-07,31.475
2006-03-08,30.975
2006-03-09,30.42
2006-03-10,30.48
2006-03-13,31.245001000000002
2006-03-14,32.389998999999996
2006-03-15,33.130001
2006-03-16,33.73
2006-03-17,33.279999
2006-03-20,32.139998999999996
2006-03-21,32.0
2006-03-22,32.169998
2006-03-23,32.77
2006-03-24,33.299999
2006-03-27,33.275002
2006-03-28,34.09
2006-03-29,35.294998
2006-03-30,35.810001
2006-03-31,34.91
2006-04-03,34.275002
2006-04-04,34.049999
2006-04-05,34.939999
2006-04-06,34.974998
2006-04-07,34.439999
2006-04-10,35.355
2006-04-11,34.735001000000004
2006-04-12,34.720001
2006-04-13,35.18
2006-04-17,35.535
2006-04-18,36.380001
2006-04-19,37.375
2006-04-20,37.235001000000004
2006-04-21,37.695
2006-04-24,37.189999
2006-04-25,36.560001
2006-04-26,36.654999
2006-04-27,35.494999
2006-04-28,36.369999
2006-05-01,36.735001000000004
2006-05-02,37.855
2006-05-03,37.705002
2006-05-04,38.16
2006-05-05,38.150002
2006-05-08,38.57
2006-05-09,39.134997999999996
2006-05-10,39.950001
2006-05-11,39.049999
2006-05-12,37.445
2006-05-15,36.005001
2006-05-16,35.610001000000004
2006-05-17,34.185001
2006-05-18,33.115002000000004
2006-05-19,32.700001
2006-05-22,32.310001
2006-05-23,31.85
2006-05-24,30.965
2006-05-25,31.57
2006-05-26,32.130001
2006-05-30,31.615
2006-05-31,32.880001
2006-06-01,32.665001000000004
2006-06-02,33.555
2006-06-05,31.709999
2006-06-06,31.700001
2006-06-07,29.9
2006-06-08,29.700001
2006-06-09,29.26
2006-06-12,27.495001000000002
2006-06-13,26.375
2006-06-14,27.615
2006-06-15,29.209999
2006-06-16,29.055
2006-06-19,27.690001000000002
2006-06-20,26.9
2006-06-21,27.639999
2006-06-22,27.459999
2006-06-23,28.209999
2006-06-26,28.504998999999998
2006-06-27,28.014999
2006-06-28,28.33
2006-06-29,29.370001000000002
2006-06-30,30.129998999999998
2006-07-03,30.455
2006-07-05,30.120001000000002
2006-07-06,29.705
2006-07-07,29.225
2006-07-10,28.77
2006-07-11,29.1
2006-07-12,28.370001000000002
2006-07-13,27.940001000000002
2006-07-14,27.879998999999998
2006-07-17,26.58
2006-07-18,26.25
2006-07-19,26.5
2006-07-20,25.18
2006-07-21,24.75
2006-07-24,25.52
2006-07-25,26.43
2006-07-26,27.690001000000002
2006-07-27,27.17
2006-07-28,27.030001000000002
2006-07-31,27.68
2006-08-01,27.41
2006-08-02,27.120001000000002
2006-08-03,26.49
2006-08-04,25.84
