Date,AVA
2010-12-22,22.67
2010-12-23,22.700001
2010-12-27,22.719998999999998
2010-12-28,22.690001000000002
2010-12-29,22.66
2010-12-30,22.68
2010-12-31,22.52
2011-01-03,22.780001000000002
2011-01-04,22.870001000000002
2011-01-05,22.83
2011-01-06,22.84
2011-01-07,23.08
2011-01-10,22.950001
2011-01-11,22.950001
2011-01-12,22.959999
2011-01-13,22.950001
2011-01-14,23.110001
2011-01-18,23.129998999999998
2011-01-19,22.969998999999998
2011-01-20,23.01
2011-01-21,22.940001000000002
2011-01-24,23.049999
2011-01-25,23.16
2011-01-26,23.26
2011-01-27,23.42
2011-01-28,22.92
2011-01-31,22.65
2011-02-01,23.15
2011-02-02,22.99
2011-02-03,23.030001000000002
2011-02-04,22.959999
2011-02-07,23.24
2011-02-08,23.290001
2011-02-09,23.24
2011-02-10,23.299999
2011-02-11,23.49
2011-02-14,23.459999
2011-02-15,23.440001000000002
2011-02-16,23.1
2011-02-17,22.790001
2011-02-18,22.51
2011-02-22,22.27
2011-02-23,22.059998999999998
2011-02-24,22.1
2011-02-25,22.4
2011-02-28,22.32
2011-03-01,22.34
2011-03-02,22.25
2011-03-03,22.67
2011-03-04,22.620001000000002
2011-03-07,22.530001000000002
2011-03-08,22.92
2011-03-09,23.18
2011-03-10,22.74
2011-03-11,22.67
2011-03-14,22.370001000000002
2011-03-15,22.16
2011-03-16,21.9
2011-03-17,21.940001000000002
2011-03-18,22.23
2011-03-21,22.709999
2011-03-22,22.67
2011-03-23,22.67
2011-03-24,22.629998999999998
2011-03-25,22.84
2011-03-28,22.809998999999998
2011-03-29,22.93
2011-03-30,23.040001
2011-03-31,23.129998999999998
2011-04-01,23.4
2011-04-04,23.450001
2011-04-05,23.41
2011-04-06,23.59
2011-04-07,23.52
2011-04-08,23.52
2011-04-11,23.25
2011-04-12,23.120001000000002
2011-04-13,23.040001
2011-04-14,23.15
2011-04-15,23.35
2011-04-18,23.190001000000002
2011-04-19,23.17
2011-04-20,23.6
2011-04-21,23.700001
2011-04-25,23.59
2011-04-26,23.83
2011-04-27,24.18
2011-04-28,24.5
2011-04-29,24.35
2011-05-02,24.41
2011-05-03,24.41
2011-05-04,24.23
2011-05-05,24.15
2011-05-06,24.389999
2011-05-09,24.99
2011-05-10,25.41
2011-05-11,25.01
2011-05-12,25.309998999999998
2011-05-13,25.17
2011-05-16,24.969998999999998
2011-05-17,25.01
2011-05-18,25.0
2011-05-19,25.209999
2011-05-20,25.16
2011-05-23,24.709999
2011-05-24,24.42
2011-05-25,24.32
2011-05-26,24.34
2011-05-27,24.459999
2011-05-31,24.93
2011-06-01,24.610001
2011-06-02,24.549999
2011-06-03,24.219998999999998
2011-06-06,24.16
2011-06-07,24.200001
2011-06-08,24.23
2011-06-09,24.15
2011-06-10,23.940001000000002
2011-06-13,24.110001
2011-06-14,24.459999
2011-06-15,24.110001
2011-06-16,24.360001
2011-06-17,24.67
2011-06-20,25.02
2011-06-21,25.01
2011-06-22,24.870001000000002
2011-06-23,24.809998999999998
2011-06-24,24.889999
2011-06-27,25.059998999999998
2011-06-28,25.23
2011-06-29,25.4
2011-06-30,25.690001000000002
2011-07-01,25.92
2011-07-05,25.860001
2011-07-06,26.139999
2011-07-07,26.379998999999998
2011-07-08,26.190001000000002
2011-07-11,25.91
2011-07-12,26.0
2011-07-13,26.0
2011-07-14,25.68
2011-07-15,25.700001
2011-07-18,25.5
2011-07-19,25.879998999999998
2011-07-20,26.129998999999998
2011-07-21,26.41
2011-07-22,26.219998999999998
2011-07-25,26.120001000000002
2011-07-26,25.85
2011-07-27,25.57
2011-07-28,25.4
2011-07-29,25.209999
2011-08-01,25.25
2011-08-02,24.77
2011-08-03,24.9
2011-08-04,23.67
2011-08-05,22.959999
2011-08-08,21.389999
2011-08-09,22.75
2011-08-10,22.129998999999998
2011-08-11,23.219998999999998
2011-08-12,23.27
2011-08-15,24.059998999999998
2011-08-16,24.110001
2011-08-17,24.1
2011-08-18,23.57
2011-08-19,23.25
2011-08-22,23.51
2011-08-23,24.02
2011-08-24,24.32
2011-08-25,24.27
2011-08-26,24.73
2011-08-29,25.26
2011-08-30,25.42
2011-08-31,25.379998999999998
2011-09-01,24.65
2011-09-02,24.030001000000002
2011-09-06,23.91
2011-09-07,24.299999
2011-09-08,24.110001
2011-09-09,23.690001000000002
2011-09-12,23.92
2011-09-13,24.15
2011-09-14,24.35
2011-09-15,24.540001
2011-09-16,24.450001
2011-09-19,24.440001000000002
2011-09-20,24.65
2011-09-21,23.76
2011-09-22,23.040001
2011-09-23,23.34
2011-09-26,23.85
2011-09-27,24.190001000000002
2011-09-28,23.610001
2011-09-29,24.190001000000002
2011-09-30,23.85
2011-10-03,23.639999
2011-10-04,23.92
2011-10-05,24.120001000000002
2011-10-06,24.709999
2011-10-07,24.290001
2011-10-10,24.84
2011-10-11,24.43
2011-10-12,24.68
2011-10-13,24.530001000000002
2011-10-14,24.940001000000002
2011-10-17,24.59
2011-10-18,24.969998999999998
2011-10-19,24.75
2011-10-20,24.84
2011-10-21,25.440001000000002
2011-10-24,25.700001
2011-10-25,24.99
2011-10-26,25.18
2011-10-27,26.07
2011-10-28,25.709999
2011-10-31,25.450001
2011-11-01,24.790001
2011-11-02,24.23
2011-11-03,24.879998999999998
2011-11-04,24.84
2011-11-07,24.540001
2011-11-08,24.950001
2011-11-09,24.16
2011-11-10,24.469998999999998
2011-11-11,24.66
2011-11-14,24.459999
2011-11-15,24.719998999999998
2011-11-16,24.24
2011-11-17,24.25
2011-11-18,24.610001
2011-11-21,24.25
2011-11-22,24.07
2011-11-23,23.75
2011-11-25,23.67
2011-11-28,24.120001000000002
2011-11-29,24.17
2011-11-30,25.0
2011-12-01,25.139999
2011-12-02,25.440001000000002
2011-12-05,25.73
2011-12-06,25.370001000000002
2011-12-07,25.379998999999998
2011-12-08,24.799999
2011-12-09,25.440001000000002
2011-12-12,25.280001000000002
2011-12-13,25.360001
2011-12-14,24.92
2011-12-15,25.459999
2011-12-16,25.16
2011-12-19,25.18
2011-12-20,25.59
2011-12-21,25.85
2011-12-22,25.860001
2011-12-23,25.959999
2011-12-27,26.209999
2011-12-28,25.870001000000002
2011-12-29,26.030001000000002
2011-12-30,25.75
2012-01-03,25.58
2012-01-04,25.43
2012-01-05,25.469998999999998
2012-01-06,25.25
2012-01-09,25.18
2012-01-10,25.219998999999998
2012-01-11,25.209999
2012-01-12,25.190001000000002
2012-01-13,25.1
2012-01-17,25.139999
2012-01-18,25.23
2012-01-19,25.09
2012-01-20,24.940001000000002
2012-01-23,24.860001
2012-01-24,24.82
2012-01-25,25.23
2012-01-26,25.57
2012-01-27,25.530001000000002
2012-01-30,25.07
2012-01-31,25.34
2012-02-01,25.82
2012-02-02,25.83
2012-02-03,25.799999
2012-02-06,25.870001000000002
2012-02-07,25.84
2012-02-08,25.940001000000002
2012-02-09,25.84
2012-02-10,25.73
2012-02-13,26.01
2012-02-14,25.73
2012-02-15,25.450001
2012-02-16,25.57
2012-02-17,25.59
2012-02-21,25.459999
2012-02-22,25.07
2012-02-23,25.24
2012-02-24,25.15
2012-02-27,24.85
2012-02-28,24.690001000000002
2012-02-29,24.700001
2012-03-01,24.74
2012-03-02,24.719998999999998
2012-03-05,24.83
2012-03-06,24.799999
2012-03-07,25.01
2012-03-08,25.25
2012-03-09,25.65
2012-03-12,25.49
2012-03-13,25.639999
2012-03-14,25.25
2012-03-15,25.129998999999998
2012-03-16,24.959999
2012-03-19,25.0
2012-03-20,24.950001
2012-03-21,24.98
2012-03-22,24.950001
2012-03-23,24.99
2012-03-26,25.34
2012-03-27,25.440001000000002
2012-03-28,25.48
2012-03-29,25.57
2012-03-30,25.58
2012-04-02,25.969998999999998
2012-04-03,25.83
2012-04-04,25.700001
2012-04-05,25.459999
2012-04-09,25.309998999999998
2012-04-10,25.040001
2012-04-11,25.24
2012-04-12,25.379998999999998
2012-04-13,25.35
2012-04-16,25.629998999999998
2012-04-17,25.91
2012-04-18,25.77
2012-04-19,25.58
2012-04-20,25.950001
2012-04-23,25.700001
2012-04-24,26.059998999999998
2012-04-25,26.23
2012-04-26,26.370001000000002
2012-04-27,26.450001
2012-04-30,26.440001000000002
2012-05-01,26.35
2012-05-02,26.0
2012-05-03,25.68
2012-05-04,25.549999
2012-05-07,25.540001
2012-05-08,25.780001000000002
2012-05-09,25.610001
2012-05-10,25.879998999999998
2012-05-11,25.77
2012-05-14,25.52
2012-05-15,25.4
2012-05-16,25.77
2012-05-17,25.6
2012-05-18,25.459999
2012-05-21,25.389999
2012-05-22,25.17
2012-05-23,25.07
2012-05-24,25.49
2012-05-25,25.450001
2012-05-29,25.549999
2012-05-30,25.25
2012-05-31,25.41
2012-06-01,25.4
2012-06-04,25.52
2012-06-05,25.719998999999998
2012-06-06,26.0
2012-06-07,25.969998999999998
2012-06-08,26.15
2012-06-11,26.110001
2012-06-12,26.08
2012-06-13,26.1
2012-06-14,26.25
2012-06-15,26.34
2012-06-18,26.32
2012-06-19,26.440001000000002
2012-06-20,26.25
2012-06-21,25.98
2012-06-22,26.23
2012-06-25,26.049999
2012-06-26,26.1
2012-06-27,26.4
2012-06-28,26.75
2012-06-29,26.700001
2012-07-02,26.950001
2012-07-03,26.959999
2012-07-05,26.790001
2012-07-06,26.959999
2012-07-09,26.940001000000002
2012-07-10,27.1
2012-07-11,27.110001
2012-07-12,27.120001000000002
2012-07-13,27.389999
2012-07-16,27.309998999999998
2012-07-17,27.389999
2012-07-18,27.530001000000002
2012-07-19,27.48
2012-07-20,27.6
2012-07-23,27.209999
2012-07-24,26.9
2012-07-25,27.16
2012-07-26,27.389999
2012-07-27,27.77
2012-07-30,27.860001
2012-07-31,27.68
2012-08-01,27.280001000000002
2012-08-02,27.34
2012-08-03,27.799999
2012-08-06,27.780001000000002
2012-08-07,26.629998999999998
2012-08-08,26.530001000000002
2012-08-09,26.65
2012-08-10,26.610001
2012-08-13,26.450001
2012-08-14,26.450001
2012-08-15,26.280001000000002
2012-08-16,26.299999
2012-08-17,26.360001
2012-08-20,26.299999
2012-08-21,25.879998999999998
2012-08-22,25.73
2012-08-23,25.459999
2012-08-24,25.49
2012-08-27,25.469998999999998
2012-08-28,25.459999
2012-08-29,25.530001000000002
2012-08-30,25.450001
2012-08-31,25.4
2012-09-04,25.58
2012-09-05,25.540001
2012-09-06,25.719998999999998
2012-09-07,25.65
2012-09-10,25.559998999999998
2012-09-11,25.440001000000002
2012-09-12,25.25
2012-09-13,25.370001000000002
2012-09-14,25.42
2012-09-17,25.15
2012-09-18,25.25
2012-09-19,25.459999
2012-09-20,25.639999
2012-09-21,25.809998999999998
2012-09-24,26.030001000000002
2012-09-25,25.959999
2012-09-26,26.1
2012-09-27,25.92
2012-09-28,25.74
2012-10-01,25.790001
2012-10-02,25.93
2012-10-03,26.0
2012-10-04,26.049999
2012-10-05,26.059998999999998
2012-10-08,25.92
2012-10-09,25.870001000000002
2012-10-10,25.889999
2012-10-11,25.9
2012-10-12,25.74
2012-10-15,25.9
2012-10-16,26.1
2012-10-17,26.65
2012-10-18,26.76
2012-10-19,26.459999
2012-10-22,25.540001
2012-10-23,25.030001000000002
2012-10-24,24.85
2012-10-25,25.08
2012-10-26,25.08
2012-10-31,25.42
2012-11-01,25.309998999999998
2012-11-02,24.98
2012-11-05,24.809998999999998
2012-11-06,24.99
2012-11-07,24.280001000000002
2012-11-08,24.030001000000002
2012-11-09,23.879998999999998
2012-11-12,23.690001000000002
2012-11-13,23.57
2012-11-14,23.360001
2012-11-15,23.07
2012-11-16,23.25
2012-11-19,23.280001000000002
2012-11-20,23.26
2012-11-21,23.25
2012-11-23,23.200001
2012-11-26,23.51
2012-11-27,23.200001
2012-11-28,23.450001
2012-11-29,23.639999
2012-11-30,23.709999
2012-12-03,23.700001
2012-12-04,23.65
2012-12-05,23.790001
2012-12-06,23.85
2012-12-07,23.959999
2012-12-10,23.98
2012-12-11,23.98
2012-12-12,23.83
2012-12-13,23.879998999999998
2012-12-14,23.809998999999998
2012-12-17,24.33
2012-12-18,24.33
2012-12-19,24.110001
2012-12-20,24.33
2012-12-21,24.49
2012-12-24,24.18
2012-12-26,23.889999
2012-12-27,23.809998999999998
2012-12-28,23.719998999999998
2012-12-31,24.110001
2013-01-02,24.57
2013-01-03,24.549999
2013-01-04,24.67
2013-01-07,24.34
2013-01-08,24.17
2013-01-09,24.309998999999998
2013-01-10,24.42
2013-01-11,24.469998999999998
2013-01-14,24.559998999999998
2013-01-15,24.620001000000002
2013-01-16,24.4
2013-01-17,24.51
2013-01-18,24.59
2013-01-22,24.959999
2013-01-23,25.02
2013-01-24,25.16
2013-01-25,25.25
2013-01-28,25.49
2013-01-29,25.809998999999998
2013-01-30,25.84
2013-01-31,25.860001
2013-02-01,26.040001
2013-02-04,25.780001000000002
2013-02-05,25.799999
2013-02-06,25.959999
2013-02-07,26.040001
2013-02-08,26.110001
2013-02-11,26.16
2013-02-12,26.34
2013-02-13,26.540001
2013-02-14,26.440001000000002
2013-02-15,26.49
2013-02-19,26.5
2013-02-20,25.940001000000002
2013-02-21,25.969998999999998
2013-02-22,25.809998999999998
2013-02-25,25.389999
2013-02-26,25.67
2013-02-27,25.98
2013-02-28,26.190001000000002
2013-03-01,26.200001
2013-03-04,26.17
2013-03-05,26.209999
2013-03-06,26.34
2013-03-07,26.25
2013-03-08,26.459999
2013-03-11,26.389999
2013-03-12,26.309998999999998
2013-03-13,26.42
2013-03-14,26.57
2013-03-15,26.610001
2013-03-18,26.5
2013-03-19,26.459999
2013-03-20,26.639999
2013-03-21,26.66
2013-03-22,26.620001000000002
2013-03-25,26.48
2013-03-26,26.959999
2013-03-27,27.15
2013-03-28,27.4
2013-04-01,27.370001000000002
2013-04-02,27.620001000000002
2013-04-03,27.26
2013-04-04,27.049999
2013-04-05,27.1
2013-04-08,27.24
2013-04-09,27.059998999999998
2013-04-10,27.25
2013-04-11,27.25
2013-04-12,27.26
2013-04-15,26.870001000000002
2013-04-16,27.25
2013-04-17,26.870001000000002
2013-04-18,26.889999
2013-04-19,27.35
2013-04-22,27.299999
2013-04-23,27.48
2013-04-24,27.639999
2013-04-25,27.73
2013-04-26,27.68
2013-04-29,27.93
2013-04-30,28.049999
2013-05-01,28.030001000000002
2013-05-02,28.469998999999998
2013-05-03,28.870001000000002
2013-05-06,28.360001
2013-05-07,28.85
2013-05-08,28.950001
2013-05-09,28.48
2013-05-10,28.799999
2013-05-13,28.540001
2013-05-14,28.75
2013-05-15,29.030001000000002
2013-05-16,28.889999
2013-05-17,29.1
2013-05-20,29.129998999999998
2013-05-21,28.65
2013-05-22,27.98
2013-05-23,27.75
2013-05-24,27.440001000000002
2013-05-28,27.290001
2013-05-29,26.49
2013-05-30,26.93
2013-05-31,26.709999
2013-06-03,26.959999
2013-06-04,26.84
2013-06-05,26.6
2013-06-06,26.9
2013-06-07,26.9
2013-06-10,26.959999
2013-06-11,26.85
2013-06-12,26.5
2013-06-13,27.030001000000002
2013-06-14,26.889999
2013-06-17,26.77
2013-06-18,27.129998999999998
2013-06-19,26.49
2013-06-20,25.76
2013-06-21,26.43
2013-06-24,26.43
2013-06-25,26.709999
2013-06-26,26.690001000000002
2013-06-27,26.959999
2013-06-28,27.02
2013-07-01,26.85
2013-07-02,26.92
2013-07-03,26.870001000000002
2013-07-05,26.99
2013-07-08,27.309998999999998
2013-07-09,27.65
2013-07-10,27.82
2013-07-11,28.23
2013-07-12,28.16
2013-07-15,28.6
2013-07-16,28.559998999999998
2013-07-17,28.5
2013-07-18,28.85
2013-07-19,28.799999
2013-07-22,28.879998999999998
2013-07-23,28.889999
2013-07-24,28.440001000000002
2013-07-25,28.780001000000002
2013-07-26,28.82
2013-07-29,28.809998999999998
2013-07-30,28.799999
2013-07-31,28.780001000000002
2013-08-01,29.15
2013-08-02,29.15
2013-08-05,29.01
2013-08-06,28.48
2013-08-07,28.92
2013-08-08,29.110001
2013-08-09,28.620001000000002
2013-08-12,28.559998999999998
2013-08-13,28.27
2013-08-14,28.129998999999998
2013-08-15,27.540001
2013-08-16,27.110001
2013-08-19,26.870001000000002
2013-08-20,26.85
2013-08-21,26.42
2013-08-22,26.469998999999998
2013-08-23,26.76
2013-08-26,26.51
2013-08-27,26.459999
2013-08-28,26.59
2013-08-29,26.440001000000002
2013-08-30,26.27
2013-09-03,25.92
2013-09-04,25.809998999999998
2013-09-05,25.58
2013-09-06,25.700001
2013-09-09,25.83
2013-09-10,26.17
2013-09-11,26.07
2013-09-12,25.889999
2013-09-13,25.99
2013-09-16,25.879998999999998
2013-09-17,26.0
2013-09-18,26.639999
2013-09-19,26.610001
2013-09-20,26.52
2013-09-23,27.129998999999998
2013-09-24,27.110001
2013-09-25,26.99
2013-09-26,26.709999
2013-09-27,26.34
2013-09-30,26.4
2013-10-01,26.77
2013-10-02,26.52
2013-10-03,26.07
2013-10-04,26.139999
2013-10-07,25.950001
2013-10-08,25.969998999999998
2013-10-09,26.059998999999998
2013-10-10,26.629998999999998
2013-10-11,26.98
2013-10-14,26.950001
2013-10-15,26.5
2013-10-16,26.66
2013-10-17,27.18
2013-10-18,27.43
2013-10-21,27.33
2013-10-22,27.690001000000002
2013-10-23,27.77
2013-10-24,27.690001000000002
2013-10-25,28.0
2013-10-28,27.99
2013-10-29,28.040001
2013-10-30,27.889999
2013-10-31,27.790001
2013-11-01,27.889999
2013-11-04,28.17
2013-11-05,27.85
2013-11-06,28.17
2013-11-07,27.9
2013-11-08,27.84
2013-11-11,27.75
2013-11-12,27.700001
2013-11-13,27.84
2013-11-14,27.83
2013-11-15,27.74
2013-11-18,27.75
2013-11-19,27.549999
2013-11-20,27.43
2013-11-21,27.610001
2013-11-22,27.42
2013-11-25,27.200001
2013-11-26,27.18
2013-11-27,27.200001
2013-11-29,27.25
2013-12-02,26.99
2013-12-03,27.0
2013-12-04,27.09
2013-12-05,27.09
2013-12-06,27.610001
2013-12-09,27.440001000000002
2013-12-10,27.16
2013-12-11,26.889999
2013-12-12,27.209999
2013-12-13,27.26
2013-12-16,27.58
2013-12-17,27.639999
2013-12-18,28.030001000000002
2013-12-19,27.83
2013-12-20,28.34
2013-12-23,28.030001000000002
2013-12-24,28.139999
2013-12-26,28.08
2013-12-27,28.15
2013-12-30,28.129998999999998
2013-12-31,28.190001000000002
2014-01-02,27.85
2014-01-03,27.959999
2014-01-06,27.73
2014-01-07,27.959999
2014-01-08,27.93
2014-01-09,27.950001
2014-01-10,28.370001000000002
2014-01-13,28.049999
2014-01-14,28.120001000000002
2014-01-15,28.26
2014-01-16,28.309998999999998
2014-01-17,28.280001000000002
2014-01-21,28.57
2014-01-22,28.450001
2014-01-23,28.6
2014-01-24,28.530001000000002
2014-01-27,28.190001000000002
2014-01-28,28.190001000000002
2014-01-29,28.290001
2014-01-30,28.66
2014-01-31,28.83
2014-02-03,28.57
2014-02-04,28.27
2014-02-05,28.120001000000002
2014-02-06,28.09
2014-02-07,28.280001000000002
2014-02-10,28.620001000000002
2014-02-11,29.059998999999998
2014-02-12,29.17
2014-02-13,29.620001000000002
2014-02-14,29.84
2014-02-18,30.17
2014-02-19,29.370001000000002
2014-02-20,29.6
2014-02-21,29.700001
2014-02-24,29.610001
2014-02-25,29.58
2014-02-26,29.58
2014-02-27,29.43
2014-02-28,29.6
2014-03-03,29.51
2014-03-04,30.0
2014-03-05,29.719998999999998
2014-03-06,29.4
2014-03-07,29.280001000000002
2014-03-10,29.360001
2014-03-11,29.15
2014-03-12,29.49
2014-03-13,29.84
2014-03-14,30.02
2014-03-17,30.17
2014-03-18,30.24
2014-03-19,29.68
2014-03-20,29.530001000000002
2014-03-21,29.9
2014-03-24,30.01
2014-03-25,30.09
2014-03-26,29.84
2014-03-27,29.85
2014-03-28,29.940001000000002
2014-03-31,30.65
2014-04-01,30.809998999999998
2014-04-02,30.6
2014-04-03,30.889999
2014-04-04,30.6
2014-04-07,30.32
2014-04-08,30.860001
2014-04-09,30.469998999999998
2014-04-10,30.549999
2014-04-11,30.41
2014-04-14,30.59
2014-04-15,31.1
2014-04-16,31.360001
2014-04-17,31.01
2014-04-21,31.01
2014-04-22,31.280001000000002
2014-04-23,31.33
2014-04-24,31.74
2014-04-25,31.74
2014-04-28,31.969998999999998
2014-04-29,31.9
2014-04-30,32.150002
2014-05-01,32.139998999999996
2014-05-02,31.52
2014-05-05,31.780001000000002
2014-05-06,31.639999
2014-05-07,32.59
2014-05-08,32.779999
2014-05-09,32.299999
2014-05-12,32.23
2014-05-13,31.940001000000002
2014-05-14,32.02
2014-05-15,31.9
2014-05-16,32.310001
2014-05-19,31.879998999999998
2014-05-20,31.4
2014-05-21,31.35
2014-05-22,31.559998999999998
2014-05-23,31.68
2014-05-27,32.080002
2014-05-28,32.240002000000004
2014-05-29,32.150002
2014-05-30,31.309998999999998
2014-06-02,31.32
2014-06-03,31.1
2014-06-04,31.26
2014-06-05,31.799999
2014-06-06,31.66
2014-06-09,31.450001
2014-06-10,31.309998999999998
2014-06-11,30.860001
2014-06-12,30.799999
2014-06-13,30.889999
2014-06-16,31.33
2014-06-17,31.4
2014-06-18,32.009997999999996
2014-06-19,32.459998999999996
2014-06-20,32.549999
2014-06-23,32.610001000000004
2014-06-24,32.810001
2014-06-25,33.220001
2014-06-26,33.080002
2014-06-27,33.110001000000004
2014-06-30,33.52
2014-07-01,33.349998
2014-07-02,32.48
2014-07-03,32.330002
2014-07-07,32.259997999999996
2014-07-08,32.669998
2014-07-09,32.52
2014-07-10,32.950001
2014-07-11,32.619999
2014-07-14,32.259997999999996
2014-07-15,32.369999
2014-07-16,32.380001
2014-07-17,31.969998999999998
2014-07-18,32.380001
2014-07-21,32.330002
2014-07-22,32.349998
2014-07-23,32.27
2014-07-24,32.220001
2014-07-25,31.84
2014-07-28,32.279999
2014-07-29,32.139998999999996
2014-07-30,31.700001
2014-07-31,31.030001000000002
2014-08-01,31.299999
2014-08-04,31.059998999999998
2014-08-05,30.940001000000002
2014-08-06,30.799999
2014-08-07,30.969998999999998
2014-08-08,31.24
2014-08-11,31.360001
2014-08-12,31.370001000000002
2014-08-13,31.6
2014-08-14,31.860001
2014-08-15,32.189999
2014-08-18,32.09
2014-08-19,32.009997999999996
2014-08-20,31.969998999999998
2014-08-21,32.049999
2014-08-22,31.98
2014-08-25,32.060001
2014-08-26,31.870001000000002
2014-08-27,32.110001000000004
2014-08-28,32.200001
2014-08-29,32.459998999999996
2014-09-02,32.150002
2014-09-03,32.360001000000004
2014-09-04,32.34
2014-09-05,32.849998
2014-09-08,32.700001
2014-09-09,32.310001
2014-09-10,32.290001000000004
2014-09-11,32.610001000000004
2014-09-12,31.780001000000002
2014-09-15,31.6
2014-09-16,31.799999
2014-09-17,31.66
2014-09-18,31.5
2014-09-19,31.52
2014-09-22,31.43
2014-09-23,31.110001
2014-09-24,30.969998999999998
2014-09-25,30.68
2014-09-26,30.73
2014-09-29,30.67
2014-09-30,30.530001000000002
2014-10-01,30.709999
2014-10-02,30.780001000000002
2014-10-03,30.879998999999998
2014-10-06,30.969998999999998
2014-10-07,31.33
2014-10-08,32.200001
2014-10-09,31.610001
2014-10-10,31.93
2014-10-13,32.099998
2014-10-14,34.029999
2014-10-15,33.529999
2014-10-16,33.330002
2014-10-17,33.41
2014-10-20,33.66
2014-10-21,33.93
2014-10-22,34.099998
2014-10-23,34.380001
2014-10-24,34.509997999999996
2014-10-27,34.57
2014-10-28,35.130001
2014-10-29,34.919998
2014-10-30,35.66
2014-10-31,35.450001
2014-11-03,35.639998999999996
2014-11-04,35.360001000000004
2014-11-05,35.720001
2014-11-06,34.709998999999996
2014-11-07,35.080002
2014-11-10,35.200001
2014-11-11,34.93
2014-11-12,34.369999
2014-11-13,33.91
2014-11-14,33.459998999999996
2014-11-17,33.790001000000004
2014-11-18,34.209998999999996
2014-11-19,33.759997999999996
2014-11-20,33.779999
2014-11-21,33.900002
2014-11-24,33.799999
2014-11-25,34.060001
2014-11-26,34.290001000000004
2014-11-28,34.450001
2014-12-01,34.290001000000004
2014-12-02,34.209998999999996
2014-12-03,34.27
2014-12-04,34.279999
2014-12-05,34.169998
2014-12-08,34.470001
2014-12-09,34.880001
2014-12-10,34.27
2014-12-11,34.5
2014-12-12,33.939999
2014-12-15,33.48
2014-12-16,33.380001
2014-12-17,34.349998
2014-12-18,34.900002
2014-12-19,34.66
2014-12-22,34.950001
2014-12-23,35.18
2014-12-24,35.84
2014-12-26,36.360001000000004
2014-12-29,37.27
2014-12-30,36.330002
2014-12-31,35.349998
2015-01-02,35.439999
2015-01-05,35.07
2015-01-06,34.939999
2015-01-07,35.619999
2015-01-08,35.790001000000004
2015-01-09,35.48
2015-01-12,35.57
2015-01-13,36.130001
2015-01-14,36.619999
2015-01-15,36.720001
2015-01-16,36.91
2015-01-20,36.869999
2015-01-21,37.040001000000004
2015-01-22,37.529999
2015-01-23,37.919998
2015-01-26,37.759997999999996
2015-01-27,37.790001000000004
2015-01-28,37.419998
2015-01-29,38.299999
2015-01-30,37.130001
2015-02-02,37.299999
2015-02-03,37.5
2015-02-04,36.849998
2015-02-05,37.27
2015-02-06,35.259997999999996
2015-02-09,34.84
2015-02-10,35.419998
2015-02-11,34.68
2015-02-12,34.470001
2015-02-13,33.950001
2015-02-17,33.73
2015-02-18,34.310001
2015-02-19,34.25
2015-02-20,34.209998999999996
2015-02-23,34.360001000000004
2015-02-24,34.41
2015-02-25,33.77
2015-02-26,33.889998999999996
2015-02-27,34.099998
2015-03-02,33.169998
2015-03-03,33.560001
2015-03-04,33.189999
2015-03-05,33.330002
2015-03-06,32.220001
2015-03-09,32.68
2015-03-10,32.669998
2015-03-11,32.299999
2015-03-12,33.32
2015-03-13,32.93
2015-03-16,33.139998999999996
2015-03-17,32.98
2015-03-18,33.93
2015-03-19,33.650002
2015-03-20,34.259997999999996
2015-03-23,34.220001
2015-03-24,33.880001
2015-03-25,33.43
2015-03-26,33.040001000000004
2015-03-27,33.27
2015-03-30,33.68
2015-03-31,34.18
2015-04-01,34.150002
2015-04-02,34.009997999999996
2015-04-06,34.25
2015-04-07,33.619999
2015-04-08,33.48
2015-04-09,33.259997999999996
2015-04-10,33.73
2015-04-13,33.27
2015-04-14,33.380001
2015-04-15,33.41
2015-04-16,33.43
2015-04-17,33.380001
2015-04-20,33.59
2015-04-21,33.389998999999996
2015-04-22,33.509997999999996
2015-04-23,33.810001
2015-04-24,34.080002
2015-04-27,33.66
2015-04-28,33.830002
2015-04-29,33.360001000000004
2015-04-30,32.619999
2015-05-01,32.57
2015-05-04,32.950001
2015-05-05,32.18
2015-05-06,31.99
2015-05-07,31.780001000000002
2015-05-08,31.940001000000002
2015-05-11,31.91
2015-05-12,31.879998999999998
2015-05-13,31.700001
2015-05-14,32.16
2015-05-15,32.34
2015-05-18,32.59
2015-05-19,32.169998
2015-05-20,32.209998999999996
2015-05-21,32.189999
2015-05-22,32.07
2015-05-26,31.889999
2015-05-27,32.09
2015-05-28,32.099998
2015-05-29,32.0
2015-06-01,31.959999
2015-06-02,31.6
2015-06-03,31.370001000000002
2015-06-04,31.110001
2015-06-05,30.620001000000002
2015-06-08,30.65
2015-06-09,30.41
2015-06-10,30.48
2015-06-11,30.76
2015-06-12,30.530001000000002
2015-06-15,30.43
2015-06-16,30.709999
2015-06-17,31.040001
2015-06-18,31.73
2015-06-19,31.57
2015-06-22,31.58
2015-06-23,31.27
2015-06-24,31.110001
2015-06-25,30.809998999999998
2015-06-26,31.08
2015-06-29,30.860001
2015-06-30,30.65
2015-07-01,30.889999
2015-07-02,31.27
2015-07-06,31.549999
2015-07-07,32.139998999999996
2015-07-08,31.99
2015-07-09,31.52
2015-07-10,31.860001
2015-07-13,31.959999
2015-07-14,31.82
2015-07-15,31.950001
