Date,CMI
1996-08-09,9.5625
1996-08-12,9.59375
1996-08-13,9.5625
1996-08-14,9.65625
1996-08-15,9.65625
1996-08-16,9.625
1996-08-19,9.625
1996-08-20,9.65625
1996-08-21,9.75
1996-08-22,9.8125
1996-08-23,9.65625
1996-08-26,9.5625
1996-08-27,9.75
1996-08-28,9.65625
1996-08-29,9.5
1996-08-30,9.40625
1996-09-03,9.5
1996-09-04,9.5
1996-09-05,9.3125
1996-09-06,9.59375
1996-09-09,9.75
1996-09-10,9.59375
1996-09-11,9.5
1996-09-12,9.5
1996-09-13,9.625
1996-09-16,9.6875
1996-09-17,9.65625
1996-09-18,9.53125
1996-09-19,9.625
1996-09-20,9.78125
1996-09-23,9.59375
1996-09-24,9.6875
1996-09-25,9.8125
1996-09-26,9.75
1996-09-27,9.84375
1996-09-30,9.84375
1996-10-01,9.84375
1996-10-02,9.90625
1996-10-03,9.90625
1996-10-04,9.875
1996-10-07,9.90625
1996-10-08,10.0
1996-10-09,9.96875
1996-10-10,10.0
1996-10-11,10.21875
1996-10-14,10.40625
1996-10-15,10.15625
1996-10-16,10.125
1996-10-17,10.25
1996-10-18,10.40625
1996-10-21,10.5
1996-10-22,10.3125
1996-10-23,10.3125
1996-10-24,10.3125
1996-10-25,10.375
1996-10-28,10.34375
1996-10-29,10.40625
1996-10-30,10.40625
1996-10-31,10.4375
1996-11-01,10.5
1996-11-04,10.5625
1996-11-05,10.6875
1996-11-06,10.75
1996-11-07,10.78125
1996-11-08,10.9375
1996-11-11,10.9375
1996-11-12,10.90625
1996-11-13,11.1875
1996-11-14,11.125
1996-11-15,11.15625
1996-11-18,11.125
1996-11-19,11.15625
1996-11-20,11.3125
1996-11-21,11.5
1996-11-22,11.5
1996-11-25,11.46875
1996-11-26,11.375
1996-11-27,11.3125
1996-11-29,11.3125
1996-12-02,11.3125
1996-12-03,11.25
1996-12-04,11.34375
1996-12-05,11.40625
1996-12-06,11.3125
1996-12-09,11.5
1996-12-10,11.59375
1996-12-11,11.40625
1996-12-12,11.21875
1996-12-13,11.15625
1996-12-16,11.25
1996-12-17,11.21875
1996-12-18,11.28125
1996-12-19,11.4375
1996-12-20,11.5
1996-12-23,11.46875
1996-12-24,11.5
1996-12-26,11.65625
1996-12-27,11.84375
1996-12-30,11.9375
1996-12-31,11.5
1997-01-02,11.1875
1997-01-03,11.5
1997-01-06,12.0625
1997-01-07,11.90625
1997-01-08,11.90625
1997-01-09,12.0625
1997-01-10,12.40625
1997-01-13,12.40625
1997-01-14,12.375
1997-01-15,12.4375
1997-01-16,12.78125
1997-01-17,13.0
1997-01-20,12.8125
1997-01-21,12.90625
1997-01-22,12.96875
1997-01-23,13.09375
1997-01-24,13.03125
1997-01-27,12.90625
1997-01-28,12.59375
1997-01-29,13.75
1997-01-30,13.375
1997-01-31,13.15625
1997-02-03,13.25
1997-02-04,13.0625
1997-02-05,13.1875
1997-02-06,13.15625
1997-02-07,13.15625
1997-02-10,13.25
1997-02-11,13.21875
1997-02-12,13.375
1997-02-13,13.25
1997-02-14,13.25
1997-02-18,13.34375
1997-02-19,13.375
1997-02-20,13.21875
1997-02-21,13.0625
1997-02-24,13.4375
1997-02-25,13.3125
1997-02-26,13.09375
1997-02-27,13.0625
1997-02-28,12.65625
1997-03-03,13.21875
1997-03-04,13.1875
1997-03-05,13.34375
1997-03-06,13.40625
1997-03-07,13.4375
1997-03-10,13.53125
1997-03-11,13.4375
1997-03-12,13.40625
1997-03-13,13.21875
1997-03-14,13.34375
1997-03-17,13.375
1997-03-18,13.34375
1997-03-19,13.25
1997-03-20,13.21875
1997-03-21,13.40625
1997-03-24,13.5
1997-03-25,13.5625
1997-03-26,13.28125
1997-03-27,12.9375
1997-03-31,12.8125
1997-04-01,12.71875
1997-04-02,12.3125
1997-04-03,12.125
1997-04-04,12.21875
1997-04-07,12.4375
1997-04-08,12.4375
1997-04-09,12.375
1997-04-10,12.375
1997-04-11,12.25
1997-04-14,12.375
1997-04-15,12.71875
1997-04-16,13.125
1997-04-17,13.3125
1997-04-18,13.5
1997-04-21,12.96875
1997-04-22,13.5625
1997-04-23,13.9375
1997-04-24,14.125
1997-04-25,14.375
1997-04-28,14.0
1997-04-29,14.03125
1997-04-30,14.03125
1997-05-01,14.15625
1997-05-02,14.71875
1997-05-05,15.15625
1997-05-06,14.96875
1997-05-07,14.84375
1997-05-08,14.75
1997-05-09,14.71875
1997-05-12,15.25
1997-05-13,15.5
1997-05-14,15.09375
1997-05-15,15.09375
1997-05-16,15.25
1997-05-19,15.15625
1997-05-20,15.25
1997-05-21,15.40625
1997-05-22,15.5
1997-05-23,15.71875
1997-05-27,15.5
1997-05-28,15.71875
1997-05-29,15.78125
1997-05-30,15.96875
1997-06-02,16.1875
1997-06-03,16.09375
1997-06-04,15.71875
1997-06-05,16.09375
1997-06-06,16.1875
1997-06-09,16.375
1997-06-10,16.4375
1997-06-11,16.75
1997-06-12,17.28125
1997-06-13,18.125
1997-06-16,17.46875
1997-06-17,17.65625
1997-06-18,17.84375
1997-06-19,18.0
1997-06-20,17.6875
1997-06-23,17.46875
1997-06-24,17.96875
1997-06-25,17.75
1997-06-26,17.5
1997-06-27,17.78125
1997-06-30,17.640625
1997-07-01,17.3125
1997-07-02,17.40625
1997-07-03,17.75
1997-07-07,17.65625
1997-07-08,17.6875
1997-07-09,17.5
1997-07-10,17.375
1997-07-11,17.734375
1997-07-14,17.21875
1997-07-15,17.4375
1997-07-16,18.140625
1997-07-17,19.125
1997-07-18,20.09375
1997-07-21,19.765625
1997-07-22,19.96875
1997-07-23,19.984375
1997-07-24,19.5
1997-07-25,19.6875
1997-07-28,19.609375
1997-07-29,19.515625
1997-07-30,19.6875
1997-07-31,19.625
1997-08-01,19.765625
1997-08-04,19.8125
1997-08-05,19.875
1997-08-06,20.15625
1997-08-07,20.609375
1997-08-08,19.796875
1997-08-11,19.96875
1997-08-12,19.484375
1997-08-13,19.640625
1997-08-14,19.5
1997-08-15,19.328125
1997-08-18,19.125
1997-08-19,19.796875
1997-08-20,19.859375
1997-08-21,19.984375
1997-08-22,19.890625
1997-08-25,19.84375
1997-08-26,19.59375
1997-08-27,19.75
1997-08-28,19.40625
1997-08-29,19.234375
1997-09-02,19.5625
1997-09-03,20.0625
1997-09-04,19.1875
1997-09-05,19.828125
1997-09-08,19.546875
1997-09-09,19.546875
1997-09-10,19.171875
1997-09-11,19.296875
1997-09-12,19.84375
1997-09-15,19.921875
1997-09-16,20.078125
1997-09-17,19.703125
1997-09-18,19.640625
1997-09-19,19.609375
1997-09-22,19.875
1997-09-23,20.0
1997-09-24,19.71875
1997-09-25,19.28125
1997-09-26,19.421875
1997-09-29,19.625
1997-09-30,19.515625
1997-10-01,19.9375
1997-10-02,19.8125
1997-10-03,20.0
1997-10-06,20.390625
1997-10-07,20.40625
1997-10-08,20.140625
1997-10-09,20.109375
1997-10-10,19.703125
1997-10-13,20.015625
1997-10-14,19.90625
1997-10-15,18.109375
1997-10-16,17.25
1997-10-17,16.796875
1997-10-20,16.84375
1997-10-21,16.40625
1997-10-22,16.59375
1997-10-23,16.015625
1997-10-24,15.84375
1997-10-27,14.71875
1997-10-28,15.421875
1997-10-29,15.265625
1997-10-30,15.140625
1997-10-31,15.234375
1997-11-03,15.25
1997-11-04,15.703125
1997-11-05,15.5625
1997-11-06,15.53125
1997-11-07,15.125
1997-11-10,15.359375
1997-11-11,15.28125
1997-11-12,14.875
1997-11-13,15.234375
1997-11-14,15.28125
1997-11-17,15.453125
1997-11-18,15.328125
1997-11-19,15.265625
1997-11-20,15.390625
1997-11-21,15.578125
1997-11-24,15.9375
1997-11-25,15.90625
1997-11-26,15.90625
1997-11-28,16.09375
1997-12-01,16.390625
1997-12-02,16.5
1997-12-03,16.828125
1997-12-04,16.328125
1997-12-05,16.546875
1997-12-08,16.53125
1997-12-09,16.15625
1997-12-10,15.671875
1997-12-11,15.3125
1997-12-12,15.09375
1997-12-15,15.359375
1997-12-16,15.078125
1997-12-17,15.125
1997-12-18,14.875
1997-12-19,13.921875
1997-12-22,14.296875
1997-12-23,13.96875
1997-12-24,14.109375
1997-12-26,14.09375
1997-12-29,14.25
1997-12-30,14.59375
1997-12-31,14.765625
1998-01-02,14.953125
1998-01-05,14.9375
1998-01-06,14.6875
1998-01-07,14.53125
1998-01-08,13.890625
1998-01-09,13.09375
1998-01-12,13.421875
1998-01-13,13.40625
1998-01-14,13.640625
1998-01-15,13.671875
1998-01-16,13.640625
1998-01-20,14.0625
1998-01-21,13.3125
1998-01-22,13.390625
1998-01-23,13.484375
1998-01-26,13.421875
1998-01-27,13.40625
1998-01-28,13.8125
1998-01-29,13.28125
1998-01-30,13.375
1998-02-02,13.640625
1998-02-03,13.71875
1998-02-04,13.734375
1998-02-05,13.828125
1998-02-06,13.96875
1998-02-09,14.0
1998-02-10,13.953125
1998-02-11,13.984375
1998-02-12,13.890625
1998-02-13,14.015625
1998-02-17,14.296875
1998-02-18,14.359375
1998-02-19,14.40625
1998-02-20,14.5625
1998-02-23,14.296875
1998-02-24,14.109375
1998-02-25,14.125
1998-02-26,14.234375
1998-02-27,14.46875
1998-03-02,14.390625
1998-03-03,14.359375
1998-03-04,14.328125
1998-03-05,14.109375
1998-03-06,14.390625
1998-03-09,14.234375
1998-03-10,14.21875
1998-03-11,14.03125
1998-03-12,14.65625
1998-03-13,14.984375
1998-03-16,15.28125
1998-03-17,15.265625
1998-03-18,15.515625
1998-03-19,15.421875
1998-03-20,14.03125
1998-03-23,13.8125
1998-03-24,13.796875
1998-03-25,13.765625
1998-03-26,13.703125
1998-03-27,13.734375
1998-03-30,13.671875
1998-03-31,13.78125
1998-04-01,13.9375
1998-04-02,14.0
1998-04-03,14.15625
1998-04-06,13.859375
1998-04-07,13.546875
1998-04-08,13.296875
1998-04-09,12.71875
1998-04-13,12.46875
1998-04-14,12.875
1998-04-15,12.96875
1998-04-16,13.25
1998-04-17,13.203125
1998-04-20,13.25
1998-04-21,13.53125
1998-04-22,13.40625
1998-04-23,13.265625
1998-04-24,13.25
1998-04-27,13.0
1998-04-28,13.03125
1998-04-29,13.125
1998-04-30,13.59375
1998-05-01,13.625
1998-05-04,13.9375
1998-05-05,13.84375
1998-05-06,13.765625
1998-05-07,14.078125
1998-05-08,14.09375
1998-05-11,14.203125
1998-05-12,14.125
1998-05-13,14.09375
1998-05-14,14.203125
1998-05-15,14.109375
1998-05-18,13.8125
1998-05-19,13.84375
1998-05-20,13.859375
1998-05-21,13.828125
1998-05-22,13.84375
1998-05-26,13.46875
1998-05-27,13.3125
1998-05-28,13.265625
1998-05-29,13.03125
1998-06-01,12.796875
1998-06-02,13.078125
1998-06-03,13.125
1998-06-04,13.15625
1998-06-05,13.296875
1998-06-08,13.796875
1998-06-09,13.703125
1998-06-10,13.28125
1998-06-11,13.53125
1998-06-12,13.53125
1998-06-15,13.046875
1998-06-16,12.96875
1998-06-17,13.203125
1998-06-18,13.03125
1998-06-19,12.734375
1998-06-22,12.921875
1998-06-23,12.6875
1998-06-24,12.5
1998-06-25,12.5625
1998-06-26,12.90625
1998-06-29,12.765625
1998-06-30,12.8125
1998-07-01,12.921875
1998-07-02,12.921875
1998-07-06,13.109375
1998-07-07,12.921875
1998-07-08,13.09375
1998-07-09,12.984375
1998-07-10,13.0625
1998-07-13,12.953125
1998-07-14,12.875
1998-07-15,12.859375
1998-07-16,13.6875
1998-07-17,13.265625
1998-07-20,13.4375
1998-07-21,13.53125
1998-07-22,13.46875
1998-07-23,13.015625
1998-07-24,12.75
1998-07-27,12.71875
1998-07-28,12.90625
1998-07-29,12.953125
1998-07-30,13.578125
1998-07-31,13.921875
1998-08-03,13.640625
1998-08-04,12.984375
1998-08-05,13.09375
1998-08-06,13.109375
1998-08-07,13.03125
1998-08-10,12.828125
1998-08-11,12.5625
1998-08-12,12.640625
1998-08-13,12.6875
1998-08-14,12.546875
1998-08-17,12.5
1998-08-18,12.46875
1998-08-19,12.484375
1998-08-20,12.25
1998-08-21,11.890625
1998-08-24,11.984375
1998-08-25,11.5625
1998-08-26,10.984375
1998-08-27,10.75
1998-08-28,10.34375
1998-08-31,10.171875
1998-09-01,10.96875
1998-09-02,10.703125
1998-09-03,11.15625
1998-09-04,10.796875
1998-09-08,11.15625
1998-09-09,11.15625
1998-09-10,10.65625
1998-09-11,10.625
1998-09-14,10.6875
1998-09-15,8.8125
1998-09-16,9.0
1998-09-17,8.5625
1998-09-18,8.140625
1998-09-21,7.9375
1998-09-22,7.921875
1998-09-23,7.859375
1998-09-24,7.5625
1998-09-25,7.84375
1998-09-28,8.140625
1998-09-29,8.25
1998-09-30,7.4375
1998-10-01,7.625
1998-10-02,7.59375
1998-10-05,7.59375
1998-10-06,7.3125
1998-10-07,7.34375
1998-10-08,7.234375
1998-10-09,7.296875
1998-10-12,7.640625
1998-10-13,7.921875
1998-10-14,8.203125
1998-10-15,8.125
1998-10-16,8.625
1998-10-19,8.6875
1998-10-20,8.484375
1998-10-21,8.515625
1998-10-22,8.53125
1998-10-23,8.25
1998-10-26,8.46875
1998-10-27,8.375
1998-10-28,8.015625
1998-10-29,7.953125
1998-10-30,8.53125
1998-11-02,8.953125
1998-11-03,9.125
1998-11-04,9.1875
1998-11-05,9.15625
1998-11-06,9.3125
1998-11-09,9.28125
1998-11-10,9.1875
1998-11-11,9.234375
1998-11-12,9.234375
1998-11-13,9.265625
1998-11-16,9.46875
1998-11-17,9.625
1998-11-18,9.859375
1998-11-19,9.828125
1998-11-20,10.015625
1998-11-23,9.640625
1998-11-24,9.671875
1998-11-25,9.546875
1998-11-27,9.34375
1998-11-30,9.28125
1998-12-01,9.453125
1998-12-02,9.375
1998-12-03,9.015625
1998-12-04,8.875
1998-12-07,8.96875
1998-12-08,8.921875
1998-12-09,8.921875
1998-12-10,8.828125
1998-12-11,8.84375
1998-12-14,8.65625
1998-12-15,8.625
1998-12-16,8.390625
1998-12-17,8.5
1998-12-18,8.515625
1998-12-21,8.40625
1998-12-22,8.078125
1998-12-23,8.609375
1998-12-24,8.515625
1998-12-28,8.484375
1998-12-29,8.59375
1998-12-30,8.734375
1998-12-31,8.875
1999-01-04,9.046875
1999-01-05,8.90625
1999-01-06,9.234375
1999-01-07,9.1875
1999-01-08,9.46875
1999-01-11,9.453125
1999-01-12,9.15625
1999-01-13,9.0
1999-01-14,8.8125
1999-01-15,9.0
1999-01-19,9.1875
1999-01-20,9.25
1999-01-21,9.515625
1999-01-22,9.09375
1999-01-25,8.90625
1999-01-26,9.03125
1999-01-27,9.03125
1999-01-28,9.234375
1999-01-29,9.5
1999-02-01,9.671875
1999-02-02,9.953125
1999-02-03,10.0625
1999-02-04,10.09375
1999-02-05,10.21875
1999-02-08,10.625
1999-02-09,9.953125
1999-02-10,9.90625
1999-02-11,10.296875
1999-02-12,9.75
1999-02-16,10.046875
1999-02-17,10.0625
1999-02-18,10.078125
1999-02-19,10.25
1999-02-22,10.609375
1999-02-23,10.59375
1999-02-24,10.4375
1999-02-25,10.296875
1999-02-26,10.25
1999-03-01,10.4375
1999-03-02,10.234375
1999-03-03,10.140625
1999-03-04,10.28125
1999-03-05,10.359375
1999-03-08,10.15625
1999-03-09,10.0625
1999-03-10,10.140625
1999-03-11,10.234375
1999-03-12,9.75
1999-03-15,9.90625
1999-03-16,9.796875
1999-03-17,9.875
1999-03-18,9.84375
1999-03-19,9.828125
1999-03-22,9.5
1999-03-23,9.359375
1999-03-24,9.171875
1999-03-25,9.25
1999-03-26,9.375
1999-03-29,9.484375
1999-03-30,9.453125
1999-03-31,8.890625
1999-04-01,9.078125
1999-04-05,9.375
1999-04-06,9.6875
1999-04-07,9.5
1999-04-08,9.34375
1999-04-09,9.359375
1999-04-12,9.546875
1999-04-13,9.875
1999-04-14,10.625
1999-04-15,12.0
1999-04-16,11.96875
1999-04-19,12.28125
1999-04-20,12.46875
1999-04-21,12.53125
1999-04-22,13.28125
1999-04-23,13.34375
1999-04-26,12.59375
1999-04-27,12.765625
1999-04-28,12.890625
1999-04-29,13.390625
1999-04-30,13.375
1999-05-03,13.390625
1999-05-04,13.6875
1999-05-05,13.5625
1999-05-06,13.328125
1999-05-07,13.265625
1999-05-10,13.328125
1999-05-11,13.671875
1999-05-12,13.4375
1999-05-13,13.234375
1999-05-14,13.015625
1999-05-17,12.703125
1999-05-18,12.671875
1999-05-19,12.609375
1999-05-20,12.796875
1999-05-21,12.890625
1999-05-24,12.46875
1999-05-25,12.609375
1999-05-26,12.90625
1999-05-27,12.578125
1999-05-28,12.65625
1999-06-01,12.953125
1999-06-02,13.09375
1999-06-03,12.984375
1999-06-04,13.171875
1999-06-07,13.140625
1999-06-08,12.710938
1999-06-09,12.796875
1999-06-10,13.078125
1999-06-11,12.625
1999-06-14,12.875
1999-06-15,12.90625
1999-06-16,12.9375
1999-06-17,13.453125
1999-06-18,14.078125
1999-06-21,14.28125
1999-06-22,14.015625
1999-06-23,14.0
1999-06-24,14.53125
1999-06-25,14.484375
1999-06-28,14.21875
1999-06-29,14.265625
1999-06-30,14.28125
1999-07-01,13.8125
1999-07-02,13.890625
1999-07-06,13.859375
1999-07-07,13.65625
1999-07-08,14.15625
1999-07-09,14.3125
1999-07-12,14.265625
1999-07-13,14.1875
1999-07-14,14.234375
1999-07-15,15.140625
1999-07-16,15.375
1999-07-19,15.703125
1999-07-20,15.875
1999-07-21,15.9375
1999-07-22,16.125
1999-07-23,15.9375
1999-07-26,15.984375
1999-07-27,15.859375
1999-07-28,16.1875
1999-07-29,16.09375
1999-07-30,16.171875
1999-08-02,16.203125
1999-08-03,16.21875
1999-08-04,15.96875
1999-08-05,15.359375
1999-08-06,15.28125
1999-08-09,15.25
1999-08-10,14.984375
1999-08-11,14.9375
1999-08-12,15.078125
1999-08-13,15.0
1999-08-16,14.984375
1999-08-17,15.140625
1999-08-18,15.125
1999-08-19,14.90625
1999-08-20,14.78125
1999-08-23,15.0625
1999-08-24,15.15625
1999-08-25,15.25
1999-08-26,15.375
1999-08-27,15.4375
1999-08-30,14.65625
1999-08-31,14.8125
1999-09-01,14.5
1999-09-02,14.453125
1999-09-03,14.75
1999-09-07,14.875
1999-09-08,14.734375
1999-09-09,13.703125
1999-09-10,13.0
1999-09-13,12.25
1999-09-14,12.578125
1999-09-15,13.15625
1999-09-16,12.875
1999-09-17,13.28125
1999-09-20,13.0625
1999-09-21,12.890625
1999-09-22,12.796875
1999-09-23,12.578125
1999-09-24,12.359375
1999-09-27,12.578125
1999-09-28,12.25
1999-09-29,12.53125
1999-09-30,12.453125
1999-10-01,12.578125
1999-10-04,12.71875
1999-10-05,12.3125
1999-10-06,12.71875
1999-10-07,12.984375
1999-10-08,13.015625
1999-10-11,13.234375
1999-10-12,13.171875
1999-10-13,13.09375
1999-10-14,12.890625
1999-10-15,12.625
1999-10-18,12.703125
1999-10-19,12.484375
1999-10-20,12.375
1999-10-21,12.40625
1999-10-22,12.578125
1999-10-25,12.46875
1999-10-26,12.546875
1999-10-27,12.5
1999-10-28,12.34375
1999-10-29,12.671875
1999-11-01,12.546875
1999-11-02,12.703125
1999-11-03,11.5
1999-11-04,11.140625
1999-11-05,11.0
1999-11-08,10.78125
1999-11-09,10.390625
1999-11-10,10.59375
1999-11-11,10.5625
1999-11-12,10.484375
1999-11-15,10.84375
1999-11-16,10.96875
1999-11-17,10.578125
1999-11-18,10.65625
1999-11-19,10.6875
1999-11-22,10.8125
1999-11-23,10.78125
1999-11-24,10.546875
1999-11-26,10.53125
1999-11-29,10.4375
1999-11-30,10.125
1999-12-01,9.890625
1999-12-02,9.90625
1999-12-03,9.765625
1999-12-06,9.960938
1999-12-07,10.0625
1999-12-08,10.0
1999-12-09,10.1875
1999-12-10,10.28125
1999-12-13,10.359375
1999-12-14,10.328125
1999-12-15,10.484375
1999-12-16,10.75
1999-12-17,10.5
1999-12-20,10.34375
1999-12-21,10.984375
1999-12-22,11.375
1999-12-23,11.75
1999-12-27,11.609375
1999-12-28,11.859375
1999-12-29,11.859375
1999-12-30,11.921875
1999-12-31,12.078125
2000-01-03,11.828125
2000-01-04,11.5
2000-01-05,11.515625
2000-01-06,11.921875
2000-01-07,12.234375
2000-01-10,12.40625
2000-01-11,11.703125
2000-01-12,11.75
2000-01-13,11.953125
2000-01-14,11.671875
2000-01-18,11.5625
2000-01-19,11.296875
2000-01-20,11.046875
2000-01-21,10.75
2000-01-24,10.421875
2000-01-25,10.140625
2000-01-26,10.171875
2000-01-27,9.953125
2000-01-28,9.65625
2000-01-31,9.5625
2000-02-01,9.3125
2000-02-02,9.140625
2000-02-03,9.34375
2000-02-04,9.390625
2000-02-07,9.28125
2000-02-08,9.234375
2000-02-09,9.140625
2000-02-10,9.15625
2000-02-11,8.765625
2000-02-14,8.84375
2000-02-15,8.984375
2000-02-16,9.265625
2000-02-17,9.015625
2000-02-18,10.1875
2000-02-22,10.171875
2000-02-23,9.5625
2000-02-24,8.75
2000-02-25,8.65625
2000-02-28,8.40625
2000-02-29,8.328125
2000-03-01,8.46875
2000-03-02,8.234375
2000-03-03,8.65625
2000-03-06,8.25
2000-03-07,7.828125
2000-03-08,7.765625
2000-03-09,8.0
2000-03-10,8.0
2000-03-13,7.859375
2000-03-14,7.875
2000-03-15,8.375
2000-03-16,9.296875
2000-03-17,8.890625
2000-03-20,8.984375
2000-03-21,9.3125
2000-03-22,9.1875
2000-03-23,9.5625
2000-03-24,9.53125
2000-03-27,9.609375
2000-03-28,9.3125
2000-03-29,9.40625
2000-03-30,9.078125
2000-03-31,9.390625
2000-04-03,9.3125
2000-04-04,9.59375
2000-04-05,9.453125
2000-04-06,9.1875
2000-04-07,9.109375
2000-04-10,9.03125
2000-04-11,9.046875
2000-04-12,8.90625
2000-04-13,9.65625
2000-04-14,9.15625
2000-04-17,9.171875
2000-04-18,9.359375
2000-04-19,9.046875
2000-04-20,9.03125
2000-04-24,9.078125
2000-04-25,9.1875
2000-04-26,9.046875
2000-04-27,8.9375
2000-04-28,8.890625
2000-05-01,8.859375
2000-05-02,8.671875
2000-05-03,8.484375
2000-05-04,8.453125
2000-05-05,8.53125
2000-05-08,8.5
2000-05-09,8.453125
2000-05-10,8.421875
2000-05-11,8.65625
2000-05-12,8.6875
2000-05-15,8.546875
2000-05-16,8.609375
2000-05-17,8.546875
2000-05-18,8.5625
2000-05-19,8.515625
2000-05-22,8.421875
2000-05-23,8.3125
2000-05-24,8.476563
2000-05-25,8.242188
2000-05-26,8.15625
2000-05-30,8.257813
2000-05-31,8.132813
2000-06-01,8.335938
2000-06-02,8.375
2000-06-05,8.3125
2000-06-06,8.234375
2000-06-07,8.09375
2000-06-08,7.90625
2000-06-09,8.0
2000-06-12,8.015625
2000-06-13,7.953125
2000-06-14,8.09375
2000-06-15,8.28125
2000-06-16,8.164063
2000-06-19,7.875
2000-06-20,7.78125
2000-06-21,7.734375
2000-06-22,7.59375
2000-06-23,7.484375
2000-06-26,7.515625
2000-06-27,7.484375
2000-06-28,7.3515630000000005
2000-06-29,7.296875
2000-06-30,6.808594
2000-07-03,7.078125
2000-07-05,6.953125
2000-07-06,7.140625
2000-07-07,6.828125
2000-07-10,6.984375
2000-07-11,7.5
2000-07-12,7.125
2000-07-13,7.390625
2000-07-14,7.640625
2000-07-17,9.007813
2000-07-18,9.0625
2000-07-19,8.625
2000-07-20,8.28125
2000-07-21,8.15625
2000-07-24,8.25
2000-07-25,8.09375
2000-07-26,7.875
2000-07-27,7.984375
2000-07-28,7.8828130000000005
2000-07-31,7.9921880000000005
2000-08-01,8.265625
2000-08-02,8.171875
2000-08-03,8.15625
2000-08-04,8.125
2000-08-07,8.265625
2000-08-08,8.609375
2000-08-09,8.484375
2000-08-10,8.5
2000-08-11,8.703125
2000-08-14,8.71875
2000-08-15,8.46875
2000-08-16,8.515625
2000-08-17,8.640625
2000-08-18,8.703125
2000-08-21,8.796875
2000-08-22,9.21875
2000-08-23,8.84375
2000-08-24,8.953125
2000-08-25,8.953125
2000-08-28,8.890625
2000-08-29,8.984375
2000-08-30,8.828125
2000-08-31,8.875
2000-09-01,8.71875
2000-09-05,9.0625
2000-09-06,8.96875
2000-09-07,8.84375
2000-09-08,8.671875
2000-09-11,8.765625
2000-09-12,8.671875
2000-09-13,8.671875
2000-09-14,8.703125
2000-09-15,8.3125
2000-09-18,8.109375
2000-09-19,8.03125
2000-09-20,8.03125
2000-09-21,7.921875
2000-09-22,7.8125
2000-09-25,7.84375
2000-09-26,7.859375
2000-09-27,7.5
2000-09-28,7.578125
2000-09-29,7.484375
2000-10-02,7.765625
2000-10-03,8.125
2000-10-04,8.296875
2000-10-05,8.0
2000-10-06,7.640625
2000-10-09,7.640625
2000-10-10,7.515625
2000-10-11,7.34375
2000-10-12,7.265625
2000-10-13,7.265625
2000-10-16,7.515625
2000-10-17,7.4375
2000-10-18,7.546875
2000-10-19,7.796875
2000-10-20,7.765625
2000-10-23,7.90625
2000-10-24,7.921875
2000-10-25,7.921875
2000-10-26,7.859375
2000-10-27,7.9375
2000-10-30,8.546875
2000-10-31,8.5
2000-11-01,8.546875
2000-11-02,8.640625
2000-11-03,8.53125
2000-11-06,8.796875
2000-11-07,8.5
2000-11-08,8.4375
2000-11-09,8.453125
2000-11-10,8.140625
2000-11-13,8.125
2000-11-14,8.078125
2000-11-15,8.453125
2000-11-16,8.21875
2000-11-17,8.265625
2000-11-20,8.15625
2000-11-21,8.28125
2000-11-22,8.15625
2000-11-24,8.1875
2000-11-27,8.3125
2000-11-28,8.296875
2000-11-29,8.515625
2000-11-30,8.828125
2000-12-01,9.1875
2000-12-04,9.484375
2000-12-05,9.265625
2000-12-06,8.390625
2000-12-07,8.234375
2000-12-08,8.609375
2000-12-11,8.640625
2000-12-12,8.96875
2000-12-13,8.734375
2000-12-14,8.53125
2000-12-15,8.328125
2000-12-18,8.953125
2000-12-19,8.421875
2000-12-20,8.421875
2000-12-21,8.5
2000-12-22,8.875
2000-12-26,9.078125
2000-12-27,9.375
2000-12-28,9.40625
2000-12-29,9.484375
2001-01-02,9.4375
2001-01-03,9.59375
2001-01-04,9.953125
2001-01-05,9.671875
2001-01-08,9.4375
2001-01-09,9.46875
2001-01-10,9.390625
2001-01-11,9.3125
2001-01-12,9.453125
2001-01-16,9.640625
2001-01-17,9.375
2001-01-18,9.46875
2001-01-19,9.21875
2001-01-22,9.25
2001-01-23,9.4375
2001-01-24,9.328125
2001-01-25,9.328125
2001-01-26,9.171875
2001-01-29,9.2525
2001-01-30,9.5
2001-01-31,9.38
2001-02-01,9.3525
2001-02-02,9.295
2001-02-05,9.04
2001-02-06,9.1875
2001-02-07,9.425
2001-02-08,9.215
2001-02-09,9.0725
2001-02-12,9.1875
2001-02-13,9.3275
2001-02-14,9.2625
2001-02-15,9.635
2001-02-16,9.39
2001-02-20,9.2925
2001-02-21,9.2875
2001-02-22,9.16
2001-02-23,9.1
2001-02-26,9.5675
2001-02-27,9.4
2001-02-28,9.2375
2001-03-01,9.405
2001-03-02,9.6225
2001-03-05,10.015
2001-03-06,10.07
2001-03-07,10.6525
2001-03-08,10.6575
2001-03-09,10.5175
2001-03-12,10.25
2001-03-13,10.2625
2001-03-14,9.95
2001-03-15,9.99
2001-03-16,9.69
2001-03-19,9.995
2001-03-20,9.6525
2001-03-21,9.345
2001-03-22,9.3275
2001-03-23,9.145
2001-03-26,9.535
2001-03-27,9.6
2001-03-28,9.43
2001-03-29,9.425
2001-03-30,9.385
2001-04-02,9.305
2001-04-03,9.0025
2001-04-04,9.185
2001-04-05,9.28
2001-04-06,9.08
2001-04-09,9.205
2001-04-10,9.595
2001-04-11,9.2375
2001-04-12,9.6275
2001-04-16,9.54
2001-04-17,9.6
2001-04-18,10.225
2001-04-19,10.125
2001-04-20,9.97
