Date,D
2009-12-07,38.220001
2009-12-08,38.150002
2009-12-09,38.290001000000004
2009-12-10,38.599998
2009-12-11,39.080002
2009-12-14,39.529999
2009-12-15,39.25
2009-12-16,39.189999
2009-12-17,38.959998999999996
2009-12-18,39.130001
2009-12-21,39.240002000000004
2009-12-22,39.119999
2009-12-23,39.139998999999996
2009-12-24,39.369999
2009-12-28,39.610001000000004
2009-12-29,39.400002
2009-12-30,39.5
2009-12-31,38.919998
2010-01-04,38.959998999999996
2010-01-05,38.48
2010-01-06,38.52
2010-01-07,38.580002
2010-01-08,38.560001
2010-01-11,39.130001
2010-01-12,38.93
2010-01-13,39.150002
2010-01-14,39.110001000000004
2010-01-15,38.849998
2010-01-19,39.43
2010-01-20,39.040001000000004
2010-01-21,38.529999
2010-01-22,37.799999
2010-01-25,38.07
2010-01-26,38.099998
2010-01-27,38.0
2010-01-28,37.599998
2010-01-29,37.459998999999996
2010-02-01,37.75
2010-02-02,37.990002000000004
2010-02-03,37.639998999999996
2010-02-04,36.860001000000004
2010-02-05,36.75
2010-02-08,36.27
2010-02-09,36.57
2010-02-10,36.599998
2010-02-11,37.07
2010-02-12,37.139998999999996
2010-02-16,38.240002000000004
2010-02-17,38.380001
2010-02-18,38.720001
2010-02-19,39.169998
2010-02-22,39.0
2010-02-23,38.82
2010-02-24,38.529999
2010-02-25,38.34
2010-02-26,37.990002000000004
2010-03-01,38.299999
2010-03-02,38.48
2010-03-03,38.610001000000004
2010-03-04,38.75
2010-03-05,39.110001000000004
2010-03-08,39.080002
2010-03-09,39.220001
2010-03-10,39.380001
2010-03-11,39.650002
2010-03-12,39.689999
2010-03-15,39.709998999999996
2010-03-16,39.889998999999996
2010-03-17,40.560001
2010-03-18,40.509997999999996
2010-03-19,40.700001
2010-03-22,40.130001
2010-03-23,40.189999
2010-03-24,40.080002
2010-03-25,40.259997999999996
2010-03-26,40.599998
2010-03-29,41.18
2010-03-30,41.259997999999996
2010-03-31,41.110001000000004
2010-04-01,41.830002
2010-04-05,41.810001
2010-04-06,41.700001
2010-04-07,41.650002
2010-04-08,41.470001
2010-04-09,41.59
2010-04-12,41.799999
2010-04-13,41.669998
2010-04-14,41.48
2010-04-15,41.439999
2010-04-16,41.18
2010-04-19,41.279999
2010-04-20,41.419998
2010-04-21,41.360001000000004
2010-04-22,41.349998
2010-04-23,41.77
2010-04-26,41.860001000000004
2010-04-27,41.139998999999996
2010-04-28,41.419998
2010-04-29,41.299999
2010-04-30,41.799999
2010-05-03,42.470001
2010-05-04,41.68
2010-05-05,41.779999
2010-05-06,40.209998999999996
2010-05-07,40.220001
2010-05-10,41.91
2010-05-11,41.799999
2010-05-12,41.849998
2010-05-13,41.540001000000004
2010-05-14,40.990002000000004
2010-05-17,41.27
2010-05-18,40.709998999999996
2010-05-19,40.43
2010-05-20,39.240002000000004
2010-05-21,39.529999
2010-05-24,39.25
2010-05-25,39.23
2010-05-26,38.560001
2010-05-27,39.139998999999996
2010-05-28,38.959998999999996
2010-06-01,38.59
2010-06-02,39.720001
2010-06-03,40.150002
2010-06-04,39.009997999999996
2010-06-07,39.330002
2010-06-08,40.16
2010-06-09,39.919998
2010-06-10,40.810001
2010-06-11,40.599998
2010-06-14,40.48
2010-06-15,41.279999
2010-06-16,41.669998
2010-06-17,41.849998
2010-06-18,42.0
2010-06-21,41.82
2010-06-22,40.860001000000004
2010-06-23,40.23
2010-06-24,40.150002
2010-06-25,40.169998
2010-06-28,40.57
2010-06-29,39.27
2010-06-30,38.740002000000004
2010-07-01,38.98
2010-07-02,38.669998
2010-07-06,39.139998999999996
2010-07-07,40.18
2010-07-08,40.75
2010-07-09,40.900002
2010-07-12,40.990002000000004
2010-07-13,41.099998
2010-07-14,41.439999
2010-07-15,41.27
2010-07-16,40.43
2010-07-19,41.400002
2010-07-20,41.959998999999996
2010-07-21,41.259997999999996
2010-07-22,42.220001
2010-07-23,42.41
2010-07-26,42.599998
2010-07-27,43.27
2010-07-28,42.98
2010-07-29,41.689999
2010-07-30,41.990002000000004
2010-08-02,43.200001
2010-08-03,43.119999
2010-08-04,43.5
2010-08-05,43.549999
2010-08-06,43.669998
2010-08-09,44.029999
2010-08-10,44.18
2010-08-11,43.709998999999996
2010-08-12,43.799999
2010-08-13,43.91
2010-08-16,44.029999
2010-08-17,44.709998999999996
2010-08-18,44.110001000000004
2010-08-19,43.669998
2010-08-20,43.93
2010-08-23,44.349998
2010-08-24,44.41
2010-08-25,43.150002
2010-08-26,42.759997999999996
2010-08-27,43.419998
2010-08-30,42.689999
2010-08-31,42.73
2010-09-01,43.860001000000004
2010-09-02,43.580002
2010-09-03,43.990002000000004
2010-09-07,43.82
2010-09-08,43.73
2010-09-09,43.939999
2010-09-10,43.290001000000004
2010-09-13,43.919998
2010-09-14,44.029999
2010-09-15,43.48
2010-09-16,43.59
2010-09-17,43.419998
2010-09-20,44.290001000000004
2010-09-21,44.110001000000004
2010-09-22,44.209998999999996
2010-09-23,43.419998
2010-09-24,44.23
2010-09-27,44.259997999999996
2010-09-28,44.189999
2010-09-29,43.950001
2010-09-30,43.66
2010-10-01,44.029999
2010-10-04,43.889998999999996
2010-10-05,44.580002
2010-10-06,44.490002000000004
2010-10-07,44.509997999999996
2010-10-08,44.68
2010-10-11,44.689999
2010-10-12,44.32
2010-10-13,44.549999
2010-10-14,44.630001
2010-10-15,44.540001000000004
2010-10-18,44.919998
2010-10-19,44.5
2010-10-20,44.700001
2010-10-21,44.740002000000004
2010-10-22,44.509997999999996
2010-10-25,44.459998999999996
2010-10-26,44.040001000000004
2010-10-27,43.82
2010-10-28,43.950001
2010-10-29,43.459998999999996
2010-11-01,42.490002000000004
2010-11-02,42.82
2010-11-03,42.869999
2010-11-04,43.529999
2010-11-05,43.5
2010-11-08,43.09
2010-11-09,43.07
2010-11-10,42.98
2010-11-11,42.84
2010-11-12,42.860001000000004
2010-11-15,43.119999
2010-11-16,42.790001000000004
2010-11-17,42.450001
2010-11-18,42.799999
2010-11-19,42.759997999999996
2010-11-22,43.009997999999996
2010-11-23,42.490002000000004
2010-11-24,42.029999
2010-11-26,41.84
2010-11-29,41.610001000000004
2010-11-30,41.529999
2010-12-01,42.049999
2010-12-02,42.099998
2010-12-03,42.419998
2010-12-06,42.040001000000004
2010-12-07,41.900002
2010-12-08,41.830002
2010-12-09,41.77
2010-12-10,41.619999
2010-12-13,42.049999
2010-12-14,42.0
2010-12-15,41.720001
2010-12-16,42.310001
2010-12-17,42.57
2010-12-20,42.93
2010-12-21,42.959998999999996
2010-12-22,42.919998
2010-12-23,42.959998999999996
2010-12-27,42.889998999999996
2010-12-28,42.919998
2010-12-29,42.939999
2010-12-30,42.900002
2010-12-31,42.720001
2011-01-03,42.75
2011-01-04,43.139998999999996
2011-01-05,43.029999
2011-01-06,43.189999
2011-01-07,43.23
2011-01-10,42.439999
2011-01-11,42.330002
2011-01-12,42.259997999999996
2011-01-13,42.610001000000004
2011-01-14,42.98
2011-01-18,42.98
2011-01-19,42.970001
2011-01-20,43.369999
2011-01-21,43.349998
2011-01-24,43.580002
2011-01-25,43.57
2011-01-26,43.549999
2011-01-27,43.790001000000004
2011-01-28,43.389998999999996
2011-01-31,43.540001000000004
2011-02-01,43.779999
2011-02-02,43.509997999999996
2011-02-03,43.689999
2011-02-04,43.610001000000004
2011-02-07,43.419998
2011-02-08,43.540001000000004
2011-02-09,43.540001000000004
2011-02-10,43.900002
2011-02-11,44.119999
2011-02-14,43.68
2011-02-15,43.740002000000004
2011-02-16,44.09
2011-02-17,44.18
2011-02-18,44.369999
2011-02-22,44.290001000000004
2011-02-23,44.639998999999996
2011-02-24,44.740002000000004
2011-02-25,45.0
2011-02-28,45.630001
2011-03-01,45.57
2011-03-02,44.790001000000004
2011-03-03,45.529999
2011-03-04,45.540001000000004
2011-03-07,45.419998
2011-03-08,46.139998999999996
2011-03-09,46.34
2011-03-10,45.66
2011-03-11,45.509997999999996
2011-03-14,45.16
2011-03-15,44.73
2011-03-16,43.720001
2011-03-17,43.610001000000004
2011-03-18,43.779999
2011-03-21,44.490002000000004
2011-03-22,44.43
2011-03-23,44.080002
2011-03-24,44.41
2011-03-25,44.540001000000004
2011-03-28,44.23
2011-03-29,44.549999
2011-03-30,45.169998
2011-03-31,44.700001
2011-04-01,44.700001
2011-04-04,44.919998
2011-04-05,44.77
2011-04-06,45.029999
2011-04-07,44.950001
2011-04-08,44.82
2011-04-11,43.98
2011-04-12,43.599998
2011-04-13,43.549999
2011-04-14,44.029999
2011-04-15,44.470001
2011-04-18,44.099998
2011-04-19,44.310001
2011-04-20,44.48
2011-04-21,44.75
2011-04-25,45.09
2011-04-26,45.75
2011-04-27,46.060001
2011-04-28,46.330002
2011-04-29,46.419998
2011-05-02,46.540001000000004
2011-05-03,46.73
2011-05-04,47.02
2011-05-05,46.540001000000004
2011-05-06,46.919998
2011-05-09,47.009997999999996
2011-05-10,47.639998999999996
2011-05-11,47.650002
2011-05-12,48.150002
2011-05-13,47.990002000000004
2011-05-16,47.869999
2011-05-17,48.330002
2011-05-18,47.970001
2011-05-19,48.200001
2011-05-20,48.279999
2011-05-23,47.939999
2011-05-24,47.91
2011-05-25,47.18
2011-05-26,47.34
2011-05-27,47.23
2011-05-31,47.720001
2011-06-01,47.119999
2011-06-02,47.27
2011-06-03,47.150002
2011-06-06,46.900002
2011-06-07,47.400002
2011-06-08,47.689999
2011-06-09,47.98
2011-06-10,47.529999
2011-06-13,47.830002
2011-06-14,47.689999
2011-06-15,47.099998
2011-06-16,47.259997999999996
2011-06-17,47.66
2011-06-20,48.16
2011-06-21,48.23
2011-06-22,47.759997999999996
2011-06-23,47.139998999999996
2011-06-24,47.25
2011-06-27,47.700001
2011-06-28,47.799999
2011-06-29,48.099998
2011-06-30,48.27
2011-07-01,48.990002000000004
2011-07-05,48.610001000000004
2011-07-06,48.900002
2011-07-07,48.959998999999996
2011-07-08,48.630001
2011-07-11,48.110001000000004
2011-07-12,48.360001000000004
2011-07-13,48.279999
2011-07-14,48.169998
2011-07-15,48.459998999999996
2011-07-18,48.0
2011-07-19,48.689999
2011-07-20,49.259997999999996
2011-07-21,50.0
2011-07-22,49.779999
2011-07-25,49.57
2011-07-26,49.299999
2011-07-27,49.049999
2011-07-28,48.990002000000004
2011-07-29,48.450001
2011-08-01,48.59
2011-08-02,48.099998
2011-08-03,48.66
2011-08-04,47.77
2011-08-05,48.59
2011-08-08,45.939999
2011-08-09,46.77
2011-08-10,46.360001000000004
2011-08-11,48.029999
2011-08-12,47.709998999999996
2011-08-15,49.68
2011-08-16,49.689999
2011-08-17,50.119999
2011-08-18,49.080002
2011-08-19,47.990002000000004
2011-08-22,48.25
2011-08-23,49.099998
2011-08-24,49.580002
2011-08-25,48.939999
2011-08-26,48.459998999999996
2011-08-29,48.970001
2011-08-30,48.75
2011-08-31,48.740002000000004
2011-09-01,48.59
2011-09-02,47.98
2011-09-06,47.889998999999996
2011-09-07,48.200001
2011-09-08,48.150002
2011-09-09,47.189999
2011-09-12,47.470001
2011-09-13,47.779999
2011-09-14,48.540001000000004
2011-09-15,49.459998999999996
2011-09-16,49.84
2011-09-19,49.740002000000004
2011-09-20,50.599998
2011-09-21,49.889998999999996
2011-09-22,49.310001
2011-09-23,49.990002000000004
2011-09-26,50.779999
2011-09-27,50.93
2011-09-28,50.419998
2011-09-29,51.25
2011-09-30,50.77
2011-10-03,49.84
2011-10-04,49.18
2011-10-05,49.509997999999996
2011-10-06,50.0
2011-10-07,50.27
2011-10-10,51.200001
2011-10-11,50.580002
2011-10-12,50.169998
2011-10-13,50.040001000000004
2011-10-14,50.490002000000004
2011-10-17,50.02
2011-10-18,50.470001
2011-10-19,50.959998999999996
2011-10-20,51.040001000000004
2011-10-21,52.07
2011-10-24,51.400002
2011-10-25,50.700001
2011-10-26,51.150002
2011-10-27,52.009997999999996
2011-10-28,51.369999
2011-10-31,51.59
2011-11-01,50.400002
2011-11-02,51.23
2011-11-03,51.700001
2011-11-04,51.560001
2011-11-07,52.450001
2011-11-08,52.639998999999996
2011-11-09,51.279999
2011-11-10,51.349998
2011-11-11,52.060001
2011-11-14,51.73
2011-11-15,51.560001
2011-11-16,51.02
2011-11-17,50.84
2011-11-18,51.040001000000004
2011-11-21,50.66
2011-11-22,50.040001000000004
2011-11-23,49.310001
2011-11-25,49.509997999999996
2011-11-28,50.110001000000004
2011-11-29,50.849998
2011-11-30,51.619999
2011-12-01,51.349998
2011-12-02,50.560001
2011-12-05,50.5
2011-12-06,50.34
2011-12-07,50.5
2011-12-08,50.139998999999996
2011-12-09,50.77
2011-12-12,50.310001
2011-12-13,50.48
2011-12-14,50.18
2011-12-15,50.779999
2011-12-16,50.650002
2011-12-19,50.360001000000004
2011-12-20,52.119999
2011-12-21,52.790001000000004
2011-12-22,52.720001
2011-12-23,52.950001
2011-12-27,53.43
2011-12-28,53.080002
2011-12-29,53.529999
2011-12-30,53.080002
2012-01-03,52.5
2012-01-04,52.07
2012-01-05,51.959998999999996
2012-01-06,51.43
2012-01-09,51.360001000000004
2012-01-10,51.290001000000004
2012-01-11,51.169998
2012-01-12,50.93
2012-01-13,50.599998
2012-01-17,50.799999
2012-01-18,50.43
2012-01-19,50.299999
2012-01-20,50.57
2012-01-23,50.48
2012-01-24,50.310001
2012-01-25,51.110001000000004
2012-01-26,50.849998
2012-01-27,49.560001
2012-01-30,49.34
2012-01-31,50.040001000000004
2012-02-01,50.419998
2012-02-02,50.509997999999996
2012-02-03,50.380001
2012-02-06,50.27
2012-02-07,50.419998
2012-02-08,50.200001
2012-02-09,49.860001000000004
2012-02-10,49.91
2012-02-13,49.93
2012-02-14,50.23
2012-02-15,50.080002
2012-02-16,50.419998
2012-02-17,50.57
2012-02-21,50.139998999999996
2012-02-22,50.470001
2012-02-23,50.939999
2012-02-24,51.32
2012-02-27,51.41
2012-02-28,51.25
2012-02-29,50.470001
2012-03-01,50.41
2012-03-02,50.52
2012-03-05,50.82
2012-03-06,50.52
2012-03-07,50.490002000000004
2012-03-08,50.599998
2012-03-09,50.759997999999996
2012-03-12,51.330002
2012-03-13,51.360001000000004
2012-03-14,50.549999
2012-03-15,50.48
2012-03-16,50.32
2012-03-19,50.259997999999996
2012-03-20,50.639998999999996
2012-03-21,50.459998999999996
2012-03-22,50.419998
2012-03-23,50.279999
2012-03-26,50.709998999999996
2012-03-27,51.009997999999996
2012-03-28,50.689999
2012-03-29,50.779999
2012-03-30,51.209998999999996
2012-04-02,51.5
2012-04-03,51.540001000000004
2012-04-04,51.59
2012-04-05,51.380001
2012-04-09,50.900002
2012-04-10,50.200001
2012-04-11,50.169998
2012-04-12,50.299999
2012-04-13,50.279999
2012-04-16,50.740002000000004
2012-04-17,50.990002000000004
2012-04-18,50.619999
2012-04-19,50.540001000000004
2012-04-20,51.02
2012-04-23,50.849998
2012-04-24,50.810001
2012-04-25,51.240002000000004
2012-04-26,51.889998999999996
2012-04-27,52.07
2012-04-30,52.189999
2012-05-01,52.439999
2012-05-02,52.110001000000004
2012-05-03,51.919998
2012-05-04,51.990002000000004
2012-05-07,51.869999
2012-05-08,51.959998999999996
2012-05-09,51.669998
2012-05-10,52.110001000000004
2012-05-11,52.220001
2012-05-14,52.27
2012-05-15,52.299999
2012-05-16,52.509997999999996
2012-05-17,51.889998999999996
2012-05-18,52.290001000000004
2012-05-21,52.23
2012-05-22,52.470001
2012-05-23,52.209998999999996
2012-05-24,52.5
2012-05-25,52.549999
2012-05-29,52.5
2012-05-30,51.860001000000004
2012-05-31,52.060001
2012-06-01,51.630001
2012-06-04,51.529999
2012-06-05,51.470001
2012-06-06,52.25
2012-06-07,52.740002000000004
2012-06-08,53.23
2012-06-11,52.810001
2012-06-12,52.830002
2012-06-13,53.049999
2012-06-14,53.720001
2012-06-15,53.779999
2012-06-18,54.290001000000004
2012-06-19,54.380001
2012-06-20,54.169998
2012-06-21,53.68
2012-06-22,53.610001000000004
2012-06-25,53.34
2012-06-26,53.369999
2012-06-27,53.919998
2012-06-28,53.77
2012-06-29,54.0
2012-07-02,54.389998999999996
2012-07-03,54.23
2012-07-05,53.779999
2012-07-06,53.830002
2012-07-09,53.77
2012-07-10,53.700001
2012-07-11,54.040001000000004
2012-07-12,53.700001
2012-07-13,54.189999
2012-07-16,54.189999
2012-07-17,54.23
2012-07-18,54.369999
2012-07-19,54.189999
2012-07-20,53.959998999999996
2012-07-23,53.5
2012-07-24,53.009997999999996
2012-07-25,53.290001000000004
2012-07-26,54.130001
2012-07-27,54.970001
2012-07-30,54.919998
2012-07-31,54.310001
2012-08-01,54.009997999999996
2012-08-02,53.810001
2012-08-03,54.41
2012-08-06,54.330002
2012-08-07,53.98
2012-08-08,53.669998
2012-08-09,53.630001
2012-08-10,53.720001
2012-08-13,53.450001
2012-08-14,53.5
2012-08-15,53.810001
2012-08-16,53.950001
2012-08-17,53.919998
2012-08-20,54.119999
2012-08-21,53.799999
2012-08-22,53.610001000000004
2012-08-23,53.139998999999996
2012-08-24,53.490002000000004
2012-08-27,54.049999
2012-08-28,53.950001
2012-08-29,52.970001
2012-08-30,52.52
2012-08-31,52.48
2012-09-04,52.509997999999996
2012-09-05,52.5
2012-09-06,53.77
2012-09-07,53.16
2012-09-10,53.279999
2012-09-11,52.939999
2012-09-12,52.759997999999996
2012-09-13,53.59
2012-09-14,52.82
2012-09-17,52.610001000000004
2012-09-18,52.25
2012-09-19,52.360001000000004
2012-09-20,52.720001
2012-09-21,52.700001
2012-09-24,53.110001000000004
2012-09-25,52.650002
2012-09-26,52.889998999999996
2012-09-27,52.810001
2012-09-28,52.939999
2012-10-01,52.810001
2012-10-02,53.23
2012-10-03,53.330002
2012-10-04,53.380001
2012-10-05,53.259997999999996
2012-10-08,53.029999
2012-10-09,52.82
2012-10-10,53.220001
2012-10-11,53.029999
2012-10-12,52.68
2012-10-15,52.759997999999996
2012-10-16,52.66
2012-10-17,53.349998
2012-10-18,53.580002
2012-10-19,53.509997999999996
2012-10-22,52.959998999999996
2012-10-23,52.689999
2012-10-24,52.450001
2012-10-25,51.950001
2012-10-26,52.07
2012-10-31,52.779999
2012-11-01,52.02
2012-11-02,51.700001
2012-11-05,50.93
2012-11-06,50.970001
2012-11-07,49.860001000000004
2012-11-08,49.43
2012-11-09,49.330002
2012-11-12,49.189999
2012-11-13,50.209998999999996
2012-11-14,49.889998999999996
2012-11-15,49.68
2012-11-16,50.150002
2012-11-19,50.279999
2012-11-20,50.34
2012-11-21,50.16
2012-11-23,50.119999
2012-11-26,50.650002
2012-11-27,50.540001000000004
2012-11-28,50.43
2012-11-29,50.669998
2012-11-30,51.110001000000004
2012-12-03,50.75
2012-12-04,50.400002
2012-12-05,51.73
2012-12-06,51.540001000000004
2012-12-07,51.689999
2012-12-10,51.59
2012-12-11,51.599998
2012-12-12,51.560001
2012-12-13,51.34
2012-12-14,51.189999
2012-12-17,51.959998999999996
2012-12-18,52.23
2012-12-19,51.799999
2012-12-20,52.200001
2012-12-21,51.939999
2012-12-24,51.939999
2012-12-26,51.709998999999996
2012-12-27,51.619999
2012-12-28,51.080002
2012-12-31,51.799999
2013-01-02,52.919998
2013-01-03,52.98
2013-01-04,53.540001000000004
2013-01-07,52.66
2013-01-08,52.369999
2013-01-09,52.200001
2013-01-10,52.220001
2013-01-11,52.43
2013-01-14,52.389998999999996
2013-01-15,52.529999
2013-01-16,52.400002
2013-01-17,52.41
2013-01-18,52.919998
2013-01-22,53.290001000000004
2013-01-23,53.360001000000004
2013-01-24,53.790001000000004
2013-01-25,53.880001
2013-01-28,53.75
2013-01-29,54.360001000000004
2013-01-30,54.52
2013-01-31,54.110001000000004
2013-02-01,54.169998
2013-02-04,54.07
2013-02-05,54.310001
2013-02-06,54.349998
2013-02-07,54.310001
2013-02-08,54.310001
2013-02-11,54.330002
2013-02-12,54.630001
2013-02-13,54.689999
2013-02-14,54.470001
2013-02-15,54.919998
2013-02-19,55.59
2013-02-20,55.889998999999996
2013-02-21,55.700001
2013-02-22,56.380001
2013-02-25,55.709998999999996
2013-02-26,55.279999
2013-02-27,55.810001
2013-02-28,56.0
2013-03-01,56.419998
2013-03-04,56.41
2013-03-05,56.509997999999996
2013-03-06,56.459998999999996
2013-03-07,55.869999
2013-03-08,55.869999
2013-03-11,56.299999
2013-03-12,56.02
2013-03-13,56.34
2013-03-14,56.349998
2013-03-15,56.790001000000004
2013-03-18,56.43
2013-03-19,56.740002000000004
2013-03-20,57.200001
2013-03-21,56.919998
2013-03-22,56.77
2013-03-25,56.860001000000004
2013-03-26,57.59
2013-03-27,57.529999
2013-03-28,58.18
2013-04-01,58.189999
2013-04-02,58.619999
2013-04-03,58.75
2013-04-04,59.490002000000004
2013-04-05,59.630001
2013-04-08,60.07
2013-04-09,59.849998
2013-04-10,60.169998
2013-04-11,59.990002000000004
2013-04-12,60.119999
2013-04-15,59.27
2013-04-16,59.82
2013-04-17,59.330002
2013-04-18,59.799999
2013-04-19,61.07
2013-04-22,60.959998999999996
2013-04-23,61.009997999999996
2013-04-24,61.119999
2013-04-25,60.75
2013-04-26,61.009997999999996
2013-04-29,61.209998999999996
2013-04-30,61.68
2013-05-01,61.139998999999996
2013-05-02,61.110001000000004
2013-05-03,60.91
2013-05-06,60.470001
2013-05-07,60.93
2013-05-08,60.5
2013-05-09,59.450001
2013-05-10,59.75
2013-05-13,59.689999
2013-05-14,60.459998999999996
2013-05-15,60.66
2013-05-16,60.380001
2013-05-17,61.169998
2013-05-20,60.75
2013-05-21,60.689999
2013-05-22,59.259997999999996
2013-05-23,58.950001
2013-05-24,57.619999
2013-05-28,57.73
2013-05-29,57.07
2013-05-30,57.09
2013-05-31,56.549999
2013-06-03,55.549999
2013-06-04,55.66
2013-06-05,54.560001
2013-06-06,55.299999
2013-06-07,55.639998999999996
2013-06-10,55.790001000000004
2013-06-11,55.330002
2013-06-12,55.32
2013-06-13,56.400002
2013-06-14,56.040001000000004
2013-06-17,56.73
2013-06-18,57.0
2013-06-19,55.740002000000004
2013-06-20,54.240002000000004
2013-06-21,55.009997999999996
2013-06-24,55.200001
2013-06-25,55.869999
2013-06-26,56.290001000000004
2013-06-27,56.48
2013-06-28,56.82
2013-07-01,56.240002000000004
2013-07-02,56.380001
2013-07-03,56.34
2013-07-05,56.25
2013-07-08,56.880001
2013-07-09,57.34
2013-07-10,57.389998999999996
2013-07-11,58.560001
2013-07-12,58.799999
2013-07-15,59.720001
2013-07-16,59.439999
2013-07-17,59.48
2013-07-18,60.16
2013-07-19,59.68
2013-07-22,59.790001000000004
2013-07-23,59.860001000000004
2013-07-24,58.849998
2013-07-25,59.360001000000004
2013-07-26,59.52
2013-07-29,59.360001000000004
2013-07-30,59.400002
2013-07-31,59.310001
2013-08-01,59.439999
2013-08-02,59.43
2013-08-05,59.599998
2013-08-06,59.32
2013-08-07,59.869999
2013-08-08,60.290001000000004
2013-08-09,60.330002
2013-08-12,60.07
2013-08-13,60.25
2013-08-14,58.860001000000004
2013-08-15,57.91
2013-08-16,57.439999
2013-08-19,57.380001
2013-08-20,57.880001
2013-08-21,57.290001000000004
2013-08-22,57.759997999999996
2013-08-23,58.860001000000004
2013-08-26,58.34
2013-08-27,58.509997999999996
2013-08-28,58.740002000000004
2013-08-29,58.529999
2013-08-30,58.349998
2013-09-03,57.779999
2013-09-04,57.619999
2013-09-05,57.509997999999996
2013-09-06,57.529999
2013-09-09,58.02
2013-09-10,58.41
2013-09-11,58.610001000000004
2013-09-12,59.779999
2013-09-13,61.279999
2013-09-16,61.110001000000004
2013-09-17,61.75
2013-09-18,63.389998999999996
2013-09-19,63.209998999999996
2013-09-20,62.27
2013-09-23,62.639998999999996
2013-09-24,62.450001
2013-09-25,62.419998
2013-09-26,62.810001
2013-09-27,62.43
2013-09-30,62.48
2013-10-01,62.509997999999996
2013-10-02,62.34
2013-10-03,61.959998999999996
2013-10-04,62.220001
2013-10-07,61.650002
2013-10-08,61.610001000000004
2013-10-09,61.509997999999996
2013-10-10,62.59
2013-10-11,62.950001
2013-10-14,62.610001000000004
2013-10-15,61.799999
2013-10-16,63.169998
2013-10-17,63.849998
2013-10-18,63.68
2013-10-21,63.619999
2013-10-22,64.349998
2013-10-23,64.230003
2013-10-24,64.160004
2013-10-25,64.660004
2013-10-28,64.339996
2013-10-29,64.699997
2013-10-30,64.029999
2013-10-31,63.75
2013-11-01,64.089996
2013-11-04,63.990002000000004
2013-11-05,64.57
2013-11-06,66.029999
2013-11-07,65.339996
2013-11-08,65.410004
2013-11-11,65.879997
2013-11-12,65.650002
2013-11-13,66.33000200000001
2013-11-14,67.059998
2013-11-15,67.519997
2013-11-18,67.800003
2013-11-19,67.720001
2013-11-20,66.629997
2013-11-21,66.739998
2013-11-22,66.620003
2013-11-25,66.349998
2013-11-26,65.900002
2013-11-27,65.050003
2013-11-29,64.910004
2013-12-02,64.309998
2013-12-03,64.790001
2013-12-04,64.129997
2013-12-05,63.450001
2013-12-06,64.41999799999999
2013-12-09,63.740002000000004
2013-12-10,63.5
2013-12-11,63.25
2013-12-12,63.5
2013-12-13,63.580002
2013-12-16,63.860001000000004
2013-12-17,63.880001
2013-12-18,64.779999
2013-12-19,64.5
2013-12-20,64.550003
2013-12-23,64.120003
2013-12-24,64.650002
2013-12-26,64.43
2013-12-27,64.410004
2013-12-30,64.389999
2013-12-31,64.690002
2014-01-02,63.580002
2014-01-03,63.509997999999996
2014-01-06,63.52
2014-01-07,64.690002
2014-01-08,64.760002
2014-01-09,66.32
2014-01-10,67.779999
2014-01-13,67.16999799999999
2014-01-14,67.110001
2014-01-15,66.629997
2014-01-16,66.480003
2014-01-17,66.290001
2014-01-21,66.879997
2014-01-22,67.120003
2014-01-23,66.400002
2014-01-24,65.93
2014-01-27,66.41999799999999
2014-01-28,66.260002
2014-01-29,66.279999
2014-01-30,67.050003
2014-01-31,67.910004
2014-02-03,67.120003
2014-02-04,65.849998
2014-02-05,65.699997
2014-02-06,65.93
2014-02-07,66.93
2014-02-10,68.489998
2014-02-11,69.139999
2014-02-12,69.360001
2014-02-13,70.690002
2014-02-14,71.110001
2014-02-18,70.860001
2014-02-19,70.639999
2014-02-20,71.5
2014-02-21,71.389999
2014-02-24,71.290001
2014-02-25,71.260002
2014-02-26,69.760002
2014-02-27,69.58000200000001
2014-02-28,69.400002
2014-03-03,68.589996
2014-03-04,69.290001
2014-03-05,68.519997
2014-03-06,67.970001
2014-03-07,68.440002
2014-03-10,68.349998
2014-03-11,68.050003
2014-03-12,68.980003
2014-03-13,69.5
2014-03-14,69.889999
2014-03-17,70.599998
2014-03-18,70.5
2014-03-19,69.83000200000001
2014-03-20,69.769997
2014-03-21,70.059998
2014-03-24,69.769997
2014-03-25,70.07
2014-03-26,70.360001
2014-03-27,70.949997
2014-03-28,71.089996
2014-03-31,70.989998
2014-04-01,70.400002
2014-04-02,70.279999
2014-04-03,69.769997
2014-04-04,69.620003
2014-04-07,69.190002
2014-04-08,70.480003
2014-04-09,70.300003
2014-04-10,69.58000200000001
2014-04-11,69.41999799999999
2014-04-14,70.230003
2014-04-15,70.57
2014-04-16,71.529999
2014-04-17,70.66999799999999
2014-04-21,70.730003
2014-04-22,70.870003
2014-04-23,71.059998
2014-04-24,71.519997
2014-04-25,72.33000200000001
2014-04-28,72.739998
2014-04-29,72.459999
2014-04-30,72.540001
2014-05-01,72.480003
2014-05-02,70.860001
2014-05-05,71.160004
2014-05-06,70.639999
2014-05-07,72.209999
2014-05-08,71.08000200000001
2014-05-09,69.860001
2014-05-12,69.33000200000001
2014-05-13,69.800003
2014-05-14,70.57
2014-05-15,70.08000200000001
2014-05-16,70.33000200000001
2014-05-19,69.040001
2014-05-20,68.91999799999999
2014-05-21,68.959999
2014-05-22,69.82
2014-05-23,69.32
