Date,TIF
1996-08-06,9.21875
1996-08-07,9.21875
1996-08-08,9.1875
1996-08-09,9.09375
1996-08-12,9.0
1996-08-13,8.625
1996-08-14,9.15625
1996-08-15,9.3125
1996-08-16,9.5625
1996-08-19,9.4375
1996-08-20,9.09375
1996-08-21,9.21875
1996-08-22,9.0
1996-08-23,9.0
1996-08-26,8.875
1996-08-27,8.9375
1996-08-28,8.71875
1996-08-29,8.78125
1996-08-30,8.71875
1996-09-03,8.5
1996-09-04,8.65625
1996-09-05,8.625
1996-09-06,8.96875
1996-09-09,9.40625
1996-09-10,9.625
1996-09-11,9.9375
1996-09-12,10.0
1996-09-13,9.9375
1996-09-16,10.03125
1996-09-17,9.9375
1996-09-18,9.875
1996-09-19,10.4375
1996-09-20,10.375
1996-09-23,10.21875
1996-09-24,10.25
1996-09-25,10.1875
1996-09-26,10.28125
1996-09-27,10.5
1996-09-30,10.0
1996-10-01,10.15625
1996-10-02,10.4375
1996-10-03,10.375
1996-10-04,10.28125
1996-10-07,10.0625
1996-10-08,9.875
1996-10-09,9.59375
1996-10-10,10.03125
1996-10-11,9.71875
1996-10-14,9.875
1996-10-15,9.65625
1996-10-16,9.75
1996-10-17,9.59375
1996-10-18,9.4375
1996-10-21,9.25
1996-10-22,9.1875
1996-10-23,9.4375
1996-10-24,9.625
1996-10-25,9.46875
1996-10-28,8.96875
1996-10-29,9.1875
1996-10-30,9.1875
1996-10-31,9.25
1996-11-01,9.40625
1996-11-04,9.09375
1996-11-05,8.9375
1996-11-06,9.21875
1996-11-07,9.3125
1996-11-08,9.125
1996-11-11,9.0
1996-11-12,9.21875
1996-11-13,9.53125
1996-11-14,8.875
1996-11-15,9.0625
1996-11-18,8.96875
1996-11-19,9.3125
1996-11-20,9.5625
1996-11-21,9.25
1996-11-22,9.28125
1996-11-25,9.28125
1996-11-26,9.1875
1996-11-27,9.125
1996-11-29,9.21875
1996-12-02,9.15625
1996-12-03,9.03125
1996-12-04,9.1875
1996-12-05,9.5
1996-12-06,9.09375
1996-12-09,9.125
1996-12-10,9.09375
1996-12-11,8.875
1996-12-12,9.0
1996-12-13,8.84375
1996-12-16,8.5
1996-12-17,8.53125
1996-12-18,8.5
1996-12-19,8.875
1996-12-20,9.25
1996-12-23,9.4375
1996-12-24,9.28125
1996-12-26,9.28125
1996-12-27,9.3125
1996-12-30,9.40625
1996-12-31,9.15625
1997-01-02,8.84375
1997-01-03,8.84375
1997-01-06,8.53125
1997-01-07,8.6875
1997-01-08,8.84375
1997-01-09,9.3125
1997-01-10,9.34375
1997-01-13,9.53125
1997-01-14,9.53125
1997-01-15,9.5
1997-01-16,9.65625
1997-01-17,9.5
1997-01-20,9.34375
1997-01-21,9.3125
1997-01-22,9.25
1997-01-23,9.15625
1997-01-24,8.8125
1997-01-27,8.90625
1997-01-28,9.25
1997-01-29,9.3125
1997-01-30,9.71875
1997-01-31,9.34375
1997-02-03,9.1875
1997-02-04,9.3125
1997-02-05,9.09375
1997-02-06,9.15625
1997-02-07,9.09375
1997-02-10,8.875
1997-02-11,8.75
1997-02-12,8.90625
1997-02-13,8.875
1997-02-14,8.875
1997-02-18,8.84375
1997-02-19,8.75
1997-02-20,8.71875
1997-02-21,8.71875
1997-02-24,8.6875
1997-02-25,9.0
1997-02-26,8.9375
1997-02-27,8.84375
1997-02-28,8.6875
1997-03-03,8.9375
1997-03-04,9.28125
1997-03-05,9.40625
1997-03-06,9.78125
1997-03-07,9.9375
1997-03-10,10.53125
1997-03-11,10.3125
1997-03-12,10.28125
1997-03-13,10.34375
1997-03-14,10.40625
1997-03-17,10.1875
1997-03-18,10.25
1997-03-19,10.3125
1997-03-20,10.5
1997-03-21,10.65625
1997-03-24,10.375
1997-03-25,10.40625
1997-03-26,10.28125
1997-03-27,9.9375
1997-03-31,9.5
1997-04-01,9.875
1997-04-02,9.8125
1997-04-03,9.71875
1997-04-04,9.9375
1997-04-07,10.125
1997-04-08,10.125
1997-04-09,10.09375
1997-04-10,10.21875
1997-04-11,9.96875
1997-04-14,9.625
1997-04-15,9.75
1997-04-16,9.71875
1997-04-17,9.6875
1997-04-18,9.5
1997-04-21,9.09375
1997-04-22,9.46875
1997-04-23,9.53125
1997-04-24,9.3125
1997-04-25,9.28125
1997-04-28,9.21875
1997-04-29,9.5
1997-04-30,9.90625
1997-05-01,9.96875
1997-05-02,10.125
1997-05-05,10.1875
1997-05-06,9.71875
1997-05-07,10.03125
1997-05-08,10.125
1997-05-09,10.125
1997-05-12,10.4375
1997-05-13,10.84375
1997-05-14,10.96875
1997-05-15,10.9375
1997-05-16,11.28125
1997-05-19,11.1875
1997-05-20,11.28125
1997-05-21,11.34375
1997-05-22,11.15625
1997-05-23,11.15625
1997-05-27,11.5
1997-05-28,11.59375
1997-05-29,11.5625
1997-05-30,11.59375
1997-06-02,11.6875
1997-06-03,11.6875
1997-06-04,11.5
1997-06-05,11.53125
1997-06-06,11.78125
1997-06-09,11.90625
1997-06-10,12.03125
1997-06-11,12.0625
1997-06-12,12.0625
1997-06-13,12.0
1997-06-16,11.9375
1997-06-17,12.0
1997-06-18,11.90625
1997-06-19,11.96875
1997-06-20,11.96875
1997-06-23,11.625
1997-06-24,11.703125
1997-06-25,11.703125
1997-06-26,11.46875
1997-06-27,11.5
1997-06-30,11.546875
1997-07-01,11.390625
1997-07-02,11.421875
1997-07-03,11.34375
1997-07-07,11.25
1997-07-08,11.703125
1997-07-09,11.46875
1997-07-10,11.453125
1997-07-11,11.625
1997-07-14,11.75
1997-07-15,11.515625
1997-07-16,11.53125
1997-07-17,11.09375
1997-07-18,11.359375
1997-07-21,11.234375
1997-07-22,11.078125
1997-07-23,11.203125
1997-07-24,10.75
1997-07-25,10.703125
1997-07-28,10.734375
1997-07-29,10.734375
1997-07-30,10.90625
1997-07-31,11.296875
1997-08-01,11.09375
1997-08-04,10.8125
1997-08-05,11.015625
1997-08-06,11.03125
1997-08-07,11.015625
1997-08-08,10.828125
1997-08-11,10.625
1997-08-12,10.609375
1997-08-13,10.375
1997-08-14,10.46875
1997-08-15,10.0
1997-08-18,10.1875
1997-08-19,10.8125
1997-08-20,11.015625
1997-08-21,10.921875
1997-08-22,11.234375
1997-08-25,11.296875
1997-08-26,11.390625
1997-08-27,11.390625
1997-08-28,11.296875
1997-08-29,11.3125
1997-09-02,11.484375
1997-09-03,11.515625
1997-09-04,11.609375
1997-09-05,11.640625
1997-09-08,11.6875
1997-09-09,11.75
1997-09-10,11.71875
1997-09-11,11.578125
1997-09-12,11.734375
1997-09-15,11.65625
1997-09-16,11.609375
1997-09-17,11.546875
1997-09-18,11.59375
1997-09-19,11.71875
1997-09-22,11.75
1997-09-23,11.625
1997-09-24,11.328125
1997-09-25,11.0625
1997-09-26,10.890625
1997-09-29,10.625
1997-09-30,10.625
1997-10-01,10.890625
1997-10-02,10.921875
1997-10-03,10.71875
1997-10-06,10.8125
1997-10-07,11.0
1997-10-08,10.75
1997-10-09,11.09375
1997-10-10,11.09375
1997-10-13,11.109375
1997-10-14,11.0625
1997-10-15,11.078125
1997-10-16,11.140625
1997-10-17,11.28125
1997-10-20,11.734375
1997-10-21,12.140625
1997-10-22,11.828125
1997-10-23,11.3125
1997-10-24,11.109375
1997-10-27,9.71875
1997-10-28,10.265625
1997-10-29,9.984375
1997-10-30,9.71875
1997-10-31,9.875
1997-11-03,10.15625
1997-11-04,10.265625
1997-11-05,9.859375
1997-11-06,9.890625
1997-11-07,9.59375
1997-11-10,9.5625
1997-11-11,9.4375
1997-11-12,9.03125
1997-11-13,8.875
1997-11-14,9.453125
1997-11-17,9.359375
1997-11-18,9.140625
1997-11-19,9.25
1997-11-20,9.65625
1997-11-21,9.765625
1997-11-24,9.65625
1997-11-25,9.625
1997-11-26,9.46875
1997-11-28,9.53125
1997-12-01,9.3125
1997-12-02,9.53125
1997-12-03,9.5
1997-12-04,9.625
1997-12-05,9.890625
1997-12-08,10.09375
1997-12-09,10.203125
1997-12-10,9.984375
1997-12-11,9.75
1997-12-12,9.515625
1997-12-15,9.265625
1997-12-16,9.328125
1997-12-17,9.640625
1997-12-18,9.265625
1997-12-19,9.03125
1997-12-22,8.96875
1997-12-23,8.796875
1997-12-24,8.734375
1997-12-26,8.71875
1997-12-29,8.640625
1997-12-30,9.03125
1997-12-31,9.015625
1998-01-02,9.09375
1998-01-05,9.21875
1998-01-06,9.4375
1998-01-07,9.59375
1998-01-08,9.5625
1998-01-09,9.140625
1998-01-12,9.234375
1998-01-13,9.40625
1998-01-14,9.546875
1998-01-15,9.5
1998-01-16,9.515625
1998-01-20,9.640625
1998-01-21,9.53125
1998-01-22,9.328125
1998-01-23,9.203125
1998-01-26,9.140625
1998-01-27,9.40625
1998-01-28,9.625
1998-01-29,9.96875
1998-01-30,9.6875
1998-02-02,10.046875
1998-02-03,10.15625
1998-02-04,10.125
1998-02-05,10.3125
1998-02-06,10.84375
1998-02-09,10.921875
1998-02-10,11.171875
1998-02-11,11.0625
1998-02-12,10.96875
1998-02-13,10.96875
1998-02-17,10.8125
1998-02-18,10.890625
1998-02-19,10.984375
1998-02-20,10.96875
1998-02-23,11.125
1998-02-24,11.28125
1998-02-25,11.703125
1998-02-26,11.625
1998-02-27,11.75
1998-03-02,11.390625
1998-03-03,11.265625
1998-03-04,11.5625
1998-03-05,11.5
1998-03-06,11.671875
1998-03-09,11.828125
1998-03-10,12.328125
1998-03-11,12.4375
1998-03-12,12.515625
1998-03-13,12.609375
1998-03-16,12.5625
1998-03-17,12.421875
1998-03-18,12.296875
1998-03-19,12.15625
1998-03-20,12.375
1998-03-23,12.03125
1998-03-24,12.0625
1998-03-25,12.53125
1998-03-26,12.59375
1998-03-27,12.359375
1998-03-30,12.3125
1998-03-31,12.171875
1998-04-01,12.296875
1998-04-02,12.34375
1998-04-03,12.34375
1998-04-06,11.984375
1998-04-07,11.703125
1998-04-08,11.5625
1998-04-09,11.515625
1998-04-13,11.515625
1998-04-14,11.359375
1998-04-15,11.375
1998-04-16,11.109375
1998-04-17,11.296875
1998-04-20,11.359375
1998-04-21,11.390625
1998-04-22,11.453125
1998-04-23,11.390625
1998-04-24,11.0625
1998-04-27,10.9375
1998-04-28,10.953125
1998-04-29,11.234375
1998-04-30,11.375
1998-05-01,11.4375
1998-05-04,11.59375
1998-05-05,11.875
1998-05-06,11.8125
1998-05-07,11.65625
1998-05-08,11.515625
1998-05-11,11.515625
1998-05-12,11.3125
1998-05-13,11.484375
1998-05-14,11.421875
1998-05-15,11.28125
1998-05-18,11.4375
1998-05-19,11.78125
1998-05-20,11.765625
1998-05-21,12.0
1998-05-22,11.796875
1998-05-26,11.875
1998-05-27,11.8125
1998-05-28,11.953125
1998-05-29,11.96875
1998-06-01,11.78125
1998-06-02,11.703125
1998-06-03,11.75
1998-06-04,11.75
1998-06-05,12.015625
1998-06-08,12.109375
1998-06-09,12.09375
1998-06-10,11.3125
1998-06-11,11.25
1998-06-12,11.1875
1998-06-15,10.59375
1998-06-16,10.578125
1998-06-17,10.65625
1998-06-18,10.75
1998-06-19,10.59375
1998-06-22,11.25
1998-06-23,11.171875
1998-06-24,11.265625
1998-06-25,11.265625
1998-06-26,11.203125
1998-06-29,11.34375
1998-06-30,12.0
1998-07-01,12.125
1998-07-02,11.828125
1998-07-06,11.71875
1998-07-07,11.640625
1998-07-08,11.546875
1998-07-09,11.453125
1998-07-10,11.34375
1998-07-13,11.296875
1998-07-14,11.234375
1998-07-15,11.65625
1998-07-16,11.71875
1998-07-17,11.46875
1998-07-20,11.453125
1998-07-21,11.390625
1998-07-22,11.4375
1998-07-23,11.203125
1998-07-24,10.875
1998-07-27,10.75
1998-07-28,10.71875
1998-07-29,10.796875
1998-07-30,11.203125
1998-07-31,10.734375
1998-08-03,10.515625
1998-08-04,10.25
1998-08-05,10.46875
1998-08-06,10.625
1998-08-07,10.984375
1998-08-10,10.703125
1998-08-11,10.375
1998-08-12,10.359375
1998-08-13,10.3125
1998-08-14,10.140625
1998-08-17,10.65625
1998-08-18,11.125
1998-08-19,11.109375
1998-08-20,11.09375
1998-08-21,10.890625
1998-08-24,11.03125
1998-08-25,11.21875
1998-08-26,10.703125
1998-08-27,10.125
1998-08-28,10.0
1998-08-31,9.296875
1998-09-01,9.578125
1998-09-02,9.3125
1998-09-03,9.46875
1998-09-04,9.390625
1998-09-08,9.875
1998-09-09,9.84375
1998-09-10,9.71875
1998-09-11,10.234375
1998-09-14,10.328125
1998-09-15,10.15625
1998-09-16,9.46875
1998-09-17,9.203125
1998-09-18,9.078125
1998-09-21,8.984375
1998-09-22,8.984375
1998-09-23,8.890625
1998-09-24,8.484375
1998-09-25,8.328125
1998-09-28,8.40625
1998-09-29,8.359375
1998-09-30,7.84375
1998-10-01,7.671875
1998-10-02,7.40625
1998-10-05,6.90625
1998-10-06,7.265625
1998-10-07,7.140625
1998-10-08,7.09375
1998-10-09,7.0
1998-10-12,6.9375
1998-10-13,6.9375
1998-10-14,7.125
1998-10-15,8.53125
1998-10-16,8.125
1998-10-19,8.25
1998-10-20,8.09375
1998-10-21,7.875
1998-10-22,8.46875
1998-10-23,8.5625
1998-10-26,8.59375
1998-10-27,8.265625
1998-10-28,8.046875
1998-10-29,8.0
1998-10-30,8.09375
1998-11-02,9.234375
1998-11-03,9.28125
1998-11-04,9.6875
1998-11-05,9.90625
1998-11-06,9.8125
1998-11-09,9.90625
1998-11-10,9.65625
1998-11-11,9.5
1998-11-12,9.484375
1998-11-13,9.984375
1998-11-16,10.046875
1998-11-17,10.578125
1998-11-18,10.625
1998-11-19,10.484375
1998-11-20,10.578125
1998-11-23,10.8125
1998-11-24,10.75
1998-11-25,10.75
1998-11-27,10.953125
1998-11-30,10.921875
1998-12-01,10.765625
1998-12-02,10.609375
1998-12-03,10.40625
1998-12-04,10.5
1998-12-07,10.875
1998-12-08,10.765625
1998-12-09,10.484375
1998-12-10,10.0625
1998-12-11,9.9375
1998-12-14,9.890625
1998-12-15,10.578125
1998-12-16,10.390625
1998-12-17,10.359375
1998-12-18,10.734375
1998-12-21,11.578125
1998-12-22,11.796875
1998-12-23,11.921875
1998-12-24,11.953125
1998-12-28,11.890625
1998-12-29,12.25
1998-12-30,12.21875
1998-12-31,12.96875
1999-01-04,13.109375
1999-01-05,12.984375
1999-01-06,14.203125
1999-01-07,14.453125
1999-01-08,15.65625
1999-01-11,15.09375
1999-01-12,15.0
1999-01-13,15.046875
1999-01-14,14.9375
1999-01-15,14.4375
1999-01-19,15.75
1999-01-20,15.359375
1999-01-21,14.921875
1999-01-22,15.015625
1999-01-25,14.984375
1999-01-26,14.84375
1999-01-27,14.578125
1999-01-28,14.1875
1999-01-29,14.40625
1999-02-01,14.28125
1999-02-02,14.53125
1999-02-03,14.296875
1999-02-04,14.046875
1999-02-05,14.25
1999-02-08,14.65625
1999-02-09,14.390625
1999-02-10,13.9375
1999-02-11,14.296875
1999-02-12,13.5625
1999-02-16,13.765625
1999-02-17,13.484375
1999-02-18,13.28125
1999-02-19,13.390625
1999-02-22,14.015625
1999-02-23,14.25
1999-02-24,14.125
1999-02-25,14.15625
1999-02-26,14.296875
1999-03-01,14.265625
1999-03-02,14.71875
1999-03-03,15.25
1999-03-04,15.984375
1999-03-05,16.234375
1999-03-08,17.4375
1999-03-09,17.5
1999-03-10,16.75
1999-03-11,17.265625
1999-03-12,17.1875
1999-03-15,17.203125
1999-03-16,17.40625
1999-03-17,17.328125
1999-03-18,18.0
1999-03-19,17.625
1999-03-22,17.421875
1999-03-23,17.046875
1999-03-24,16.8125
1999-03-25,18.0
1999-03-26,18.25
1999-03-29,18.765625
1999-03-30,18.609375
1999-03-31,18.6875
1999-04-01,18.921875
1999-04-05,19.921875
1999-04-06,19.796875
1999-04-07,19.59375
1999-04-08,20.0
1999-04-09,20.1875
1999-04-12,20.171875
1999-04-13,20.703125
1999-04-14,20.6875
1999-04-15,19.859375
1999-04-16,20.4375
1999-04-19,19.3125
1999-04-20,19.890625
1999-04-21,20.046875
1999-04-22,19.890625
1999-04-23,19.75
1999-04-26,20.09375
1999-04-27,21.203125
1999-04-28,21.546875
1999-04-29,20.96875
1999-04-30,21.0
1999-05-03,21.53125
1999-05-04,21.53125
1999-05-05,21.3125
1999-05-06,21.484375
1999-05-07,21.6875
1999-05-10,21.21875
1999-05-11,21.09375
1999-05-12,21.1875
1999-05-13,21.1875
1999-05-14,20.5
1999-05-17,21.1875
1999-05-18,21.03125
1999-05-19,20.78125
1999-05-20,19.890625
1999-05-21,20.59375
1999-05-24,20.5
1999-05-25,20.1875
1999-05-26,20.515625
1999-05-27,20.578125
1999-05-28,20.71875
1999-06-01,21.015625
1999-06-02,20.703125
1999-06-03,20.75
1999-06-04,20.75
1999-06-07,20.890625
1999-06-08,21.015625
1999-06-09,20.640625
1999-06-10,20.609375
1999-06-11,20.6875
1999-06-14,20.46875
1999-06-15,20.28125
1999-06-16,21.234375
1999-06-17,20.859375
1999-06-18,21.6875
1999-06-21,22.09375
1999-06-22,21.96875
1999-06-23,21.859375
1999-06-24,21.5625
1999-06-25,21.703125
1999-06-28,22.40625
1999-06-29,23.234375
1999-06-30,24.125
1999-07-01,24.75
1999-07-02,24.3125
1999-07-06,24.296875
1999-07-07,24.609375
1999-07-08,24.578125
1999-07-09,24.96875
1999-07-12,25.171875
1999-07-13,25.484375
1999-07-14,25.875
1999-07-15,26.5
1999-07-16,25.6875
1999-07-19,26.0
1999-07-20,25.515625
1999-07-21,26.1875
1999-07-22,25.4375
1999-07-23,24.4375
1999-07-26,23.84375
1999-07-27,25.125
1999-07-28,25.0625
1999-07-29,24.25
1999-07-30,25.15625
1999-08-02,25.40625
1999-08-03,24.78125
1999-08-04,23.34375
1999-08-05,22.71875
1999-08-06,22.75
1999-08-09,22.125
1999-08-10,21.75
1999-08-11,22.125
1999-08-12,22.46875
1999-08-13,23.78125
1999-08-16,23.34375
1999-08-17,26.5
1999-08-18,25.84375
1999-08-19,26.21875
1999-08-20,26.9375
1999-08-23,26.59375
1999-08-24,26.0
1999-08-25,26.1875
1999-08-26,27.03125
1999-08-27,26.65625
1999-08-30,26.25
1999-08-31,26.75
1999-09-01,26.34375
1999-09-02,25.5
1999-09-03,26.375
1999-09-07,26.71875
1999-09-08,26.4375
1999-09-09,27.9375
1999-09-10,29.84375
1999-09-13,30.0625
1999-09-14,30.09375
1999-09-15,31.375
1999-09-16,30.4375
1999-09-17,31.75
1999-09-20,31.8125
1999-09-21,31.5
1999-09-22,30.78125
1999-09-23,29.5
1999-09-24,29.21875
1999-09-27,29.03125
1999-09-28,30.125
1999-09-29,29.65625
1999-09-30,29.96875
1999-10-01,29.71875
1999-10-04,30.90625
1999-10-05,31.0625
1999-10-06,32.34375
1999-10-07,32.21875
1999-10-08,33.03125
1999-10-11,33.25
1999-10-12,32.25
1999-10-13,31.0
1999-10-14,31.78125
1999-10-15,29.5
1999-10-18,27.0
1999-10-19,27.0
1999-10-20,27.1875
1999-10-21,27.0
1999-10-22,28.5
1999-10-25,28.375
1999-10-26,26.96875
1999-10-27,26.6875
1999-10-28,28.5625
1999-10-29,29.75
1999-11-01,29.9375
1999-11-02,29.1875
1999-11-03,29.96875
1999-11-04,30.90625
1999-11-05,32.28125
1999-11-08,32.125
1999-11-09,31.28125
1999-11-10,31.46875
1999-11-11,32.0
1999-11-12,32.46875
1999-11-15,33.84375
1999-11-16,34.53125
1999-11-17,35.8125
1999-11-18,34.71875
1999-11-19,34.71875
1999-11-22,35.84375
1999-11-23,35.125
1999-11-24,37.125
1999-11-26,38.0625
1999-11-29,38.3125
1999-11-30,38.75
1999-12-01,38.9375
1999-12-02,39.4375
1999-12-03,39.84375
1999-12-06,39.875
1999-12-07,40.625
1999-12-08,40.53125
1999-12-09,38.96875
1999-12-10,38.46875
1999-12-13,39.78125
1999-12-14,39.5625
1999-12-15,39.9375
1999-12-16,40.84375
1999-12-17,40.5625
1999-12-20,40.4375
1999-12-21,41.25
1999-12-22,41.40625
1999-12-23,41.625
1999-12-27,41.75
1999-12-28,44.21875
1999-12-29,43.125
1999-12-30,43.75
1999-12-31,44.625
2000-01-03,42.46875
2000-01-04,41.125
2000-01-05,40.125
2000-01-06,38.5
2000-01-07,41.21875
2000-01-10,44.0
2000-01-11,43.59375
2000-01-12,42.875
2000-01-13,43.15625
2000-01-14,43.8125
2000-01-18,43.59375
2000-01-19,43.25
2000-01-20,41.46875
2000-01-21,39.75
2000-01-24,37.25
2000-01-25,37.5
2000-01-26,38.34375
2000-01-27,37.5
2000-01-28,36.1875
2000-01-31,37.0
2000-02-01,36.09375
2000-02-02,34.5625
2000-02-03,35.875
2000-02-04,35.8125
2000-02-07,34.96875
2000-02-08,34.375
2000-02-09,33.15625
2000-02-10,33.71875
2000-02-11,32.4375
2000-02-14,33.375
2000-02-15,32.90625
2000-02-16,30.96875
2000-02-17,30.625
2000-02-18,28.21875
2000-02-22,28.367188
2000-02-23,29.65625
2000-02-24,29.40625
2000-02-25,29.625
2000-02-28,31.75
2000-02-29,32.0
2000-03-01,34.34375
2000-03-02,33.6875
2000-03-03,34.25
2000-03-06,32.71875
2000-03-07,30.96875
2000-03-08,31.28125
2000-03-09,32.625
2000-03-10,33.570313
2000-03-13,32.4375
2000-03-14,32.1875
2000-03-15,34.875
2000-03-16,39.78125
2000-03-17,39.09375
2000-03-20,38.0
2000-03-21,37.65625
2000-03-22,35.9375
2000-03-23,37.03125
2000-03-24,39.0
2000-03-27,40.375
2000-03-28,41.28125
2000-03-29,39.65625
2000-03-30,41.15625
2000-03-31,41.8125
2000-04-03,41.5
2000-04-04,40.5
2000-04-05,37.9375
2000-04-06,38.59375
2000-04-07,38.34375
2000-04-10,38.5625
2000-04-11,37.84375
2000-04-12,38.59375
2000-04-13,36.5
2000-04-14,31.78125
2000-04-17,32.75
2000-04-18,35.5
2000-04-19,35.03125
2000-04-20,35.84375
2000-04-24,36.15625
2000-04-25,37.0
2000-04-26,37.3125
2000-04-27,36.78125
2000-04-28,36.34375
2000-05-01,37.53125
2000-05-02,36.5
2000-05-03,34.28125
2000-05-04,33.8125
2000-05-05,33.78125
2000-05-08,35.125
2000-05-09,35.5
2000-05-10,35.0625
2000-05-11,35.8125
2000-05-12,37.15625
2000-05-15,37.59375
2000-05-16,36.46875
2000-05-17,35.21875
2000-05-18,33.9375
2000-05-19,33.875
2000-05-22,32.5
2000-05-23,30.75
2000-05-24,29.40625
2000-05-25,28.46875
2000-05-26,27.53125
2000-05-30,27.9375
2000-05-31,30.46875
2000-06-01,31.21875
2000-06-02,32.8125
2000-06-05,31.4375
2000-06-06,30.46875
2000-06-07,31.375
2000-06-08,29.46875
2000-06-09,30.3125
2000-06-12,28.75
2000-06-13,30.3125
2000-06-14,30.8125
2000-06-15,31.625
2000-06-16,31.03125
2000-06-19,31.6875
2000-06-20,32.25
2000-06-21,32.375
2000-06-22,32.1875
2000-06-23,31.8125
2000-06-26,30.5625
2000-06-27,32.46875
2000-06-28,32.4375
2000-06-29,33.1875
2000-06-30,33.75
2000-07-03,34.0
2000-07-05,33.0
2000-07-06,33.03125
2000-07-07,36.3125
2000-07-10,36.40625
2000-07-11,37.0
2000-07-12,38.4375
2000-07-13,37.5
2000-07-14,37.4375
2000-07-17,38.53125
2000-07-18,38.0
2000-07-19,37.125
2000-07-20,37.4375
2000-07-21,36.4375
2000-07-24,35.75
2000-07-25,35.625
2000-07-26,35.25
2000-07-27,37.8125
2000-07-28,36.9375
2000-07-31,34.25
2000-08-01,37.75
2000-08-02,37.5
2000-08-03,38.8125
2000-08-04,39.0
2000-08-07,41.875
2000-08-08,45.375
2000-08-09,42.5
2000-08-10,41.5625
2000-08-11,43.0625
2000-08-14,43.625
2000-08-15,40.375
2000-08-16,38.5625
2000-08-17,40.5
2000-08-18,41.25
2000-08-21,40.5
2000-08-22,41.4375
2000-08-23,43.0
2000-08-24,42.875
2000-08-25,42.0625
2000-08-28,41.0
2000-08-29,42.0625
2000-08-30,40.75
2000-08-31,41.625
2000-09-01,42.3125
2000-09-05,43.5
2000-09-06,43.6875
2000-09-07,42.5
2000-09-08,43.0
2000-09-11,42.75
2000-09-12,42.0625
2000-09-13,43.0
2000-09-14,43.0
2000-09-15,41.6875
2000-09-18,39.625
2000-09-19,39.5
2000-09-20,38.6875
2000-09-21,40.9375
2000-09-22,40.0625
2000-09-25,39.625
2000-09-26,38.6875
2000-09-27,38.5
2000-09-28,39.3125
2000-09-29,38.5625
2000-10-02,37.0625
2000-10-03,37.5
2000-10-04,37.625
2000-10-05,37.75
2000-10-06,35.9375
2000-10-09,35.1875
2000-10-10,35.5
2000-10-11,35.875
2000-10-12,33.375
2000-10-13,33.125
2000-10-16,37.125
2000-10-17,35.0625
2000-10-18,37.125
2000-10-19,39.5
2000-10-20,38.4375
2000-10-23,39.25
2000-10-24,39.375
2000-10-25,37.5
2000-10-26,37.0
2000-10-27,38.25
2000-10-30,40.5625
2000-10-31,42.6875
2000-11-01,41.8125
2000-11-02,42.875
2000-11-03,42.125
2000-11-06,42.125
2000-11-07,40.875
2000-11-08,40.5
2000-11-09,38.625
2000-11-10,36.375
2000-11-13,35.5625
2000-11-14,35.25
2000-11-15,39.375
2000-11-16,38.0
2000-11-17,37.8125
2000-11-20,36.1875
2000-11-21,35.4375
2000-11-22,34.75
2000-11-24,35.8125
2000-11-27,37.625
2000-11-28,35.875
2000-11-29,36.75
2000-11-30,34.1875
2000-12-01,34.125
2000-12-04,33.0625
2000-12-05,33.875
2000-12-06,33.625
2000-12-07,33.125
2000-12-08,33.5625
2000-12-11,33.875
2000-12-12,35.25
2000-12-13,33.0
2000-12-14,33.125
2000-12-15,32.875
2000-12-18,30.625
2000-12-19,30.0
2000-12-20,29.5
2000-12-21,29.125
2000-12-22,32.0
2000-12-26,30.4375
2000-12-27,32.0
2000-12-28,31.9375
2000-12-29,31.625
2001-01-02,30.1875
2001-01-03,37.125
2001-01-04,30.6875
2001-01-05,28.875
2001-01-08,27.5
2001-01-09,29.0
2001-01-10,30.0
2001-01-11,31.5
2001-01-12,32.0625
2001-01-16,32.25
2001-01-17,32.6875
2001-01-18,32.5
2001-01-19,32.1875
2001-01-22,34.125
2001-01-23,35.375
2001-01-24,34.9375
2001-01-25,35.75
2001-01-26,35.0
2001-01-29,35.75
2001-01-30,35.77
2001-01-31,37.48
2001-02-01,37.150002
2001-02-02,35.849998
2001-02-05,34.869999
2001-02-06,34.799999
2001-02-07,35.360001000000004
2001-02-08,34.91
2001-02-09,33.419998
2001-02-12,34.450001
2001-02-13,33.639998999999996
2001-02-14,33.619999
2001-02-15,33.98
2001-02-16,32.93
2001-02-20,32.880001
2001-02-21,31.690001000000002
2001-02-22,31.040001
2001-02-23,31.290001
2001-02-26,32.810001
2001-02-27,32.080002
2001-02-28,31.110001
2001-03-01,31.25
2001-03-02,33.599998
2001-03-05,32.59
2001-03-06,33.799999
2001-03-07,34.5
2001-03-08,33.970001
2001-03-09,33.060001
2001-03-12,31.219998999999998
2001-03-13,30.879998999999998
2001-03-14,29.559998999999998
2001-03-15,29.76
2001-03-16,28.690001000000002
2001-03-19,28.5
2001-03-20,28.690001000000002
2001-03-21,27.379998999999998
2001-03-22,26.700001
2001-03-23,27.639999
2001-03-26,27.76
2001-03-27,27.93
2001-03-28,27.040001
2001-03-29,27.209999
2001-03-30,27.25
2001-04-02,26.629998999999998
2001-04-03,25.26
2001-04-04,25.709999
2001-04-05,27.02
2001-04-06,25.690001000000002
2001-04-09,26.09
2001-04-10,28.15
2001-04-11,27.190001000000002
2001-04-12,27.0
2001-04-16,26.299999
2001-04-17,26.889999
2001-04-18,29.65
2001-04-19,29.299999
2001-04-20,29.5
2001-04-23,29.75
2001-04-24,28.540001
2001-04-25,29.0
2001-04-26,29.0
