Date,VIV
2017-11-15,14.68
2017-11-16,14.86
2017-11-17,15.11
2017-11-20,15.3
2017-11-21,15.21
2017-11-22,15.24
2017-11-24,15.18
2017-11-27,15.17
2017-11-28,15.22
2017-11-29,14.78
2017-11-30,14.56
2017-12-01,14.84
2017-12-04,14.96
2017-12-05,15.0
2017-12-06,15.3
2017-12-07,15.21
2017-12-08,15.16
2017-12-11,15.04
2017-12-12,15.4
2017-12-13,15.38
2017-12-14,15.25
2017-12-15,15.3
2017-12-18,15.4
2017-12-19,15.36
2017-12-20,15.34
2017-12-21,15.09
2017-12-22,14.93
2017-12-26,15.13
2017-12-27,14.8
2017-12-28,14.81
2017-12-29,14.83
2018-01-02,15.18
2018-01-03,15.04
2018-01-04,15.31
2018-01-05,15.42
2018-01-08,15.43
2018-01-09,15.52
2018-01-10,15.2
2018-01-11,15.34
2018-01-12,15.72
2018-01-16,15.62
2018-01-17,15.81
2018-01-18,15.82
2018-01-19,15.46
2018-01-22,15.72
2018-01-23,15.49
2018-01-24,16.59
2018-01-25,16.780001000000002
2018-01-26,16.889999
2018-01-29,16.68
2018-01-30,16.67
2018-01-31,16.959999
2018-02-01,17.200001
2018-02-02,16.610001
2018-02-05,16.139999
2018-02-06,16.92
2018-02-07,16.41
2018-02-08,15.92
2018-02-09,15.79
2018-02-12,16.209999
2018-02-13,16.18
2018-02-14,16.450001
2018-02-15,16.549999
2018-02-16,16.450001
2018-02-20,16.23
2018-02-21,15.87
2018-02-22,15.71
2018-02-23,16.200001
2018-02-26,16.23
2018-02-27,15.9
2018-02-28,15.67
2018-03-01,15.96
2018-03-02,15.91
2018-03-05,16.200001
2018-03-06,16.24
2018-03-07,16.120001000000002
2018-03-08,16.02
2018-03-09,15.98
2018-03-12,15.79
2018-03-13,15.54
2018-03-14,15.53
2018-03-15,15.12
2018-03-16,15.09
2018-03-19,15.24
2018-03-20,14.93
2018-03-21,15.02
2018-03-22,14.78
2018-03-23,14.72
2018-03-26,15.04
2018-03-27,15.13
2018-03-28,14.83
2018-03-29,15.36
2018-04-02,15.29
2018-04-03,15.23
2018-04-04,15.4
2018-04-05,15.3
2018-04-06,15.07
2018-04-09,14.82
2018-04-10,15.04
2018-04-11,15.1
2018-04-12,14.49
2018-04-13,14.14
2018-04-16,14.13
2018-04-17,14.45
2018-04-18,14.7
2018-04-19,14.53
2018-04-20,14.37
2018-04-23,14.27
2018-04-24,14.22
2018-04-25,14.14
2018-04-26,14.29
2018-04-27,14.37
2018-04-30,14.12
2018-05-01,14.14
2018-05-02,13.99
2018-05-03,13.71
2018-05-04,13.6
2018-05-07,13.42
2018-05-08,13.28
2018-05-09,13.05
2018-05-10,13.24
2018-05-11,13.12
2018-05-14,12.82
2018-05-15,12.82
2018-05-16,13.02
2018-05-17,12.68
2018-05-18,12.23
2018-05-21,12.27
2018-05-22,12.48
2018-05-23,12.4
2018-05-24,12.44
2018-05-25,12.48
2018-05-29,11.9
2018-05-30,12.09
2018-05-31,12.05
2018-06-01,12.14
2018-06-04,12.12
2018-06-05,11.71
2018-06-06,11.79
2018-06-07,11.55
2018-06-08,12.17
2018-06-11,12.2
2018-06-12,12.21
2018-06-13,12.31
2018-06-14,12.25
2018-06-15,12.31
2018-06-18,12.33
2018-06-19,12.32
2018-06-20,12.25
2018-06-21,11.95
2018-06-22,12.01
2018-06-25,12.15
2018-06-26,11.91
2018-06-27,11.59
2018-06-28,11.7
2018-06-29,11.87
2018-07-02,11.57
2018-07-03,11.75
2018-07-05,11.53
2018-07-06,11.61
2018-07-09,11.7
2018-07-10,11.9
2018-07-11,11.59
2018-07-12,11.53
2018-07-13,11.54
2018-07-16,11.53
2018-07-17,11.79
2018-07-18,11.59
2018-07-19,11.42
2018-07-20,11.72
2018-07-23,11.48
2018-07-24,11.71
2018-07-25,11.73
2018-07-26,11.3
2018-07-27,11.45
2018-07-30,11.09
2018-07-31,11.04
2018-08-01,11.1
2018-08-02,11.03
2018-08-03,11.22
2018-08-06,11.34
2018-08-07,11.02
2018-08-08,10.89
2018-08-09,10.79
2018-08-10,10.51
2018-08-13,10.51
2018-08-14,10.67
2018-08-15,10.5
2018-08-16,10.37
2018-08-17,10.24
2018-08-20,10.18
2018-08-21,9.95
2018-08-22,9.9
2018-08-23,9.78
2018-08-24,9.93
2018-08-27,10.04
2018-08-28,9.88
2018-08-29,10.0
2018-08-30,9.72
2018-08-31,9.89
2018-09-04,9.56
2018-09-05,9.57
2018-09-06,10.03
2018-09-07,10.11
2018-09-10,9.9
2018-09-11,9.62
2018-09-12,9.82
2018-09-13,9.54
2018-09-14,9.55
2018-09-17,9.74
2018-09-18,9.42
2018-09-19,9.34
2018-09-20,9.63
2018-09-21,9.63
2018-09-24,9.39
2018-09-25,9.39
2018-09-26,9.7
2018-09-27,10.02
2018-09-28,9.73
2018-10-01,9.69
2018-10-02,10.17
2018-10-03,10.44
2018-10-04,10.24
2018-10-05,10.2
2018-10-08,10.75
2018-10-09,10.59
2018-10-10,10.22
2018-10-11,10.13
2018-10-12,10.02
2018-10-15,10.08
2018-10-16,10.14
2018-10-17,10.32
2018-10-18,10.17
2018-10-19,10.21
2018-10-22,10.34
2018-10-23,10.35
2018-10-24,10.0
2018-10-25,10.21
2018-10-26,10.4
2018-10-29,10.32
2018-10-30,11.58
2018-10-31,11.6
2018-11-01,12.14
2018-11-02,12.14
2018-11-05,12.06
2018-11-06,11.83
2018-11-07,11.73
2018-11-08,11.63
2018-11-09,11.61
2018-11-12,11.58
2018-11-13,11.58
2018-11-14,11.74
2018-11-15,11.92
2018-11-16,12.17
2018-11-19,11.89
2018-11-20,11.66
2018-11-21,12.02
2018-11-23,11.82
2018-11-26,11.58
2018-11-27,12.01
2018-11-28,12.07
2018-11-29,12.06
2018-11-30,11.85
2018-12-03,12.01
2018-12-04,11.85
2018-12-06,12.0
2018-12-07,11.95
2018-12-10,11.84
2018-12-11,11.97
2018-12-12,12.08
2018-12-13,12.2
2018-12-14,12.33
2018-12-17,12.1
2018-12-18,12.41
2018-12-19,11.82
2018-12-20,12.06
2018-12-21,11.98
2018-12-24,11.65
2018-12-26,12.08
2018-12-27,11.88
2018-12-28,11.86
2018-12-31,11.93
2019-01-02,12.52
2019-01-03,12.57
2019-01-04,12.76
2019-01-07,12.8
2019-01-08,12.9
2019-01-09,13.18
2019-01-10,13.05
2019-01-11,12.9
2019-01-14,13.01
2019-01-15,12.85
2019-01-16,12.53
2019-01-17,12.43
2019-01-18,12.45
2019-01-22,12.17
2019-01-23,12.5
2019-01-24,12.64
2019-01-25,12.68
2019-01-28,12.76
2019-01-29,12.76
2019-01-30,13.07
2019-01-31,13.4
2019-02-01,13.42
2019-02-04,13.36
2019-02-05,13.4
2019-02-06,12.9
2019-02-07,12.77
2019-02-08,12.76
2019-02-11,12.72
2019-02-12,12.9
2019-02-13,12.81
2019-02-14,12.91
2019-02-15,12.97
2019-02-19,13.01
2019-02-20,12.73
2019-02-21,12.65
2019-02-22,12.81
2019-02-25,12.79
2019-02-26,12.85
2019-02-27,12.72
2019-02-28,12.48
2019-03-01,12.2
2019-03-04,12.12
2019-03-05,12.15
2019-03-06,11.82
2019-03-07,11.8
2019-03-08,12.04
2019-03-11,12.2
2019-03-12,12.25
2019-03-13,12.37
2019-03-14,12.26
2019-03-15,12.44
2019-03-18,12.77
2019-03-19,12.74
2019-03-20,12.9
2019-03-21,12.52
2019-03-22,12.18
2019-03-25,12.15
2019-03-26,12.17
2019-03-27,11.66
2019-03-28,11.97
2019-03-29,12.07
2019-04-01,12.25
2019-04-02,12.17
2019-04-03,12.22
2019-04-04,12.6
2019-04-05,12.78
2019-04-08,12.94
2019-04-09,12.57
2019-04-10,12.61
2019-04-11,12.57
2019-04-12,11.94
2019-04-15,11.97
2019-04-16,12.03
2019-04-17,11.79
2019-04-18,11.94
2019-04-22,11.89
2019-04-23,11.88
2019-04-24,11.64
2019-04-25,11.8
2019-04-26,11.8
2019-04-29,11.78
2019-04-30,11.9
2019-05-01,11.7
2019-05-02,11.51
2019-05-03,11.58
2019-05-06,11.46
2019-05-07,11.47
2019-05-08,11.56
2019-05-09,11.48
2019-05-10,11.47
2019-05-13,11.25
2019-05-14,11.25
2019-05-15,11.16
2019-05-16,11.02
2019-05-17,10.93
2019-05-20,11.08
2019-05-21,11.39
2019-05-22,11.48
2019-05-23,11.55
2019-05-24,11.55
2019-05-28,11.57
2019-05-29,11.71
2019-05-30,11.9
2019-05-31,12.24
2019-06-03,12.59
2019-06-04,12.92
2019-06-05,12.73
2019-06-06,12.7
2019-06-07,12.7
2019-06-10,12.69
2019-06-11,12.77
2019-06-12,12.86
2019-06-13,13.02
2019-06-14,12.82
2019-06-17,12.63
2019-06-18,12.94
2019-06-19,12.91
2019-06-20,13.07
2019-06-21,12.98
2019-06-24,13.15
2019-06-25,12.93
2019-06-26,12.95
2019-06-27,13.04
2019-06-28,13.02
2019-07-01,12.68
2019-07-02,12.93
2019-07-03,13.15
2019-07-05,13.26
2019-07-08,13.27
2019-07-09,13.29
2019-07-10,13.79
2019-07-11,13.9
2019-07-12,13.97
2019-07-15,14.2
2019-07-16,14.28
2019-07-17,14.33
2019-07-18,14.39
2019-07-19,14.27
2019-07-22,14.3
2019-07-23,14.14
2019-07-24,14.25
2019-07-25,13.84
2019-07-26,13.85
2019-07-29,13.91
2019-07-30,13.75
2019-07-31,13.64
2019-08-01,13.51
2019-08-02,13.47
2019-08-05,13.07
2019-08-06,13.26
2019-08-07,13.36
2019-08-08,13.48
2019-08-09,13.29
2019-08-12,13.0
2019-08-13,13.12
2019-08-14,12.63
2019-08-15,12.94
2019-08-16,13.17
2019-08-19,12.81
2019-08-20,13.11
2019-08-21,13.21
2019-08-22,12.9
2019-08-23,12.59
2019-08-26,12.37
2019-08-27,12.36
2019-08-28,12.48
2019-08-29,12.54
2019-08-30,12.96
2019-09-03,12.88
2019-09-04,13.38
2019-09-05,13.52
2019-09-06,13.4
2019-09-09,12.95
2019-09-10,12.82
2019-09-11,13.09
2019-09-12,13.11
2019-09-13,12.72
2019-09-16,12.84
2019-09-17,13.07
2019-09-18,12.98
2019-09-19,13.0
2019-09-20,13.0
2019-09-23,12.91
2019-09-24,12.85
2019-09-25,12.93
2019-09-26,13.12
2019-09-27,13.12
2019-09-30,13.17
2019-10-01,12.91
2019-10-02,12.73
2019-10-03,12.85
2019-10-04,13.2
2019-10-07,12.85
2019-10-08,12.85
2019-10-09,12.84
2019-10-10,12.91
2019-10-11,13.05
2019-10-14,12.94
2019-10-15,12.86
2019-10-16,13.14
2019-10-17,13.11
2019-10-18,13.23
2019-10-21,13.15
2019-10-22,13.34
2019-10-23,13.45
2019-10-24,13.34
2019-10-25,13.31
2019-10-28,13.3
2019-10-29,13.22
2019-10-30,13.29
2019-10-31,13.17
2019-11-01,13.38
2019-11-04,13.29
2019-11-05,13.35
2019-11-06,13.32
2019-11-07,13.29
2019-11-08,12.92
2019-11-11,13.02
2019-11-12,12.88
2019-11-13,12.92
2019-11-14,13.1
2019-11-15,13.31
2019-11-18,13.31
2019-11-19,13.21
2019-11-20,13.15
2019-11-21,13.09
2019-11-22,13.13
2019-11-25,13.07
2019-11-26,12.84
2019-11-27,12.88
2019-11-29,13.15
2019-12-02,13.28
2019-12-03,13.26
2019-12-04,13.36
2019-12-05,13.5
2019-12-06,13.68
2019-12-09,13.73
2019-12-10,13.68
2019-12-11,13.5
2019-12-12,13.65
2019-12-13,13.67
2019-12-16,13.99
2019-12-17,13.97
2019-12-18,14.02
2019-12-19,14.0
2019-12-20,13.99
2019-12-23,14.14
2019-12-24,14.16
2019-12-26,14.52
2019-12-27,14.39
2019-12-30,14.36
2019-12-31,14.32
2020-01-02,14.15
2020-01-03,14.09
2020-01-06,13.95
2020-01-07,13.93
2020-01-08,13.9
2020-01-09,13.85
2020-01-10,13.94
2020-01-13,14.13
2020-01-14,14.05
2020-01-15,13.79
2020-01-16,14.1
2020-01-17,14.25
2020-01-21,14.3
2020-01-22,14.63
2020-01-23,14.44
2020-01-24,14.31
2020-01-27,14.38
2020-01-28,14.54
2020-01-29,14.29
2020-01-30,14.03
2020-01-31,13.88
2020-02-03,14.22
2020-02-04,14.28
2020-02-05,14.31
2020-02-06,13.95
2020-02-07,13.76
2020-02-10,13.68
2020-02-11,13.68
2020-02-12,13.85
2020-02-13,13.78
2020-02-14,13.62
2020-02-18,13.21
2020-02-19,13.38
2020-02-20,13.01
2020-02-21,12.88
2020-02-24,12.49
2020-02-25,12.32
2020-02-26,12.2
2020-02-27,11.94
2020-02-28,11.93
2020-03-02,12.31
2020-03-03,12.31
2020-03-04,12.62
2020-03-05,12.32
2020-03-06,12.2
2020-03-09,11.08
2020-03-10,11.66
2020-03-11,11.37
2020-03-12,10.13
2020-03-13,10.94
2020-03-16,10.08
2020-03-17,11.28
2020-03-18,10.43
2020-03-19,11.59
2020-03-20,10.53
2020-03-23,9.42
2020-03-24,9.51
2020-03-25,9.38
2020-03-26,9.8
2020-03-27,9.74
2020-03-30,9.62
2020-03-31,9.53
2020-04-01,9.75
2020-04-02,9.9
2020-04-03,9.51
2020-04-06,9.91
2020-04-07,9.85
2020-04-08,10.21
2020-04-09,10.03
2020-04-13,9.94
2020-04-14,9.94
2020-04-15,9.72
2020-04-16,9.28
2020-04-17,9.17
2020-04-20,9.14
2020-04-21,8.86
2020-04-22,9.03
2020-04-23,8.79
2020-04-24,8.16
2020-04-27,8.37
2020-04-28,8.43
2020-04-29,8.81
2020-04-30,8.4
2020-05-01,8.41
2020-05-04,8.86
2020-05-05,8.88
2020-05-06,8.66
2020-05-07,8.19
2020-05-08,8.46
