Date,NXY
1977-02-25,
1977-02-28,0.32853000000000004
1977-03-01,0.32853000000000004
1977-03-02,0.32463000000000003
1977-03-03,0.32463000000000003
1977-03-04,0.31682
1977-03-07,0.31682
1977-03-08,
1977-03-09,
1977-03-10,
1977-03-11,0.30891
1977-03-14,0.31281
1977-03-15,0.30891
1977-03-16,
1977-03-17,
1977-03-18,0.30891
1977-03-21,0.3011
1977-03-22,0.30891
1977-03-23,
1977-03-24,0.30891
1977-03-25,0.30891
1977-03-28,0.31682
1977-03-29,
1977-03-30,0.30891
1977-03-31,0.30891
1977-04-01,0.31682
1977-04-04,0.31682
1977-04-05,0.30891
1977-04-06,
1977-04-07,0.30891
1977-04-11,0.31682
1977-04-12,0.30891
1977-04-13,
1977-04-14,0.31682
1977-04-15,
1977-04-18,0.31281
1977-04-19,
1977-04-20,0.31281
1977-04-21,0.31682
1977-04-22,0.31682
1977-04-25,0.30891
1977-04-26,0.305
1977-04-27,0.2972
1977-04-28,0.29329
1977-04-29,
1977-05-02,0.2972
1977-05-03,0.28549
1977-05-04,
1977-05-05,0.28939000000000004
1977-05-06,0.29329
1977-05-09,0.29329
1977-05-10,0.29329
1977-05-11,0.28158
1977-05-12,0.28158
1977-05-13,0.26987
1977-05-16,
1977-05-17,0.26987
1977-05-18,0.26206
1977-05-19,0.26206
1977-05-20,0.26987
1977-05-23,
1977-05-24,0.26206
1977-05-25,0.26597
1977-05-26,0.25816
1977-05-27,
1977-05-31,0.26206
1977-06-01,
1977-06-02,
1977-06-03,
1977-06-06,
1977-06-07,0.26206
1977-06-08,
1977-06-09,
1977-06-10,0.25425
1977-06-13,0.25425
1977-06-14,
1977-06-15,0.25425
1977-06-16,
1977-06-17,
1977-06-20,
1977-06-21,0.26597
1977-06-22,0.27768000000000004
1977-06-23,
1977-06-24,0.27768000000000004
1977-06-27,0.28549
1977-06-28,0.3011
1977-06-29,0.28939000000000004
1977-06-30,0.28939000000000004
1977-07-01,0.28549
1977-07-05,
1977-07-06,
1977-07-07,0.28549
1977-07-08,0.30891
1977-07-11,0.305
1977-07-12,
1977-07-13,0.30891
1977-07-15,0.31682
1977-07-18,0.31682
1977-07-19,0.31281
1977-07-20,
1977-07-21,
1977-07-22,
1977-07-25,0.30891
1977-07-26,0.3011
1977-07-27,0.2972
1977-07-28,0.305
1977-07-29,0.3011
1977-08-01,0.2972
1977-08-02,
1977-08-03,0.3011
1977-08-04,
1977-08-05,0.31682
1977-08-08,
1977-08-09,
1977-08-10,0.31682
1977-08-11,0.31682
1977-08-12,
1977-08-15,
1977-08-16,0.32463000000000003
1977-08-17,0.32072
1977-08-18,
1977-08-19,
1977-08-22,
1977-08-23,
1977-08-24,0.33243
1977-08-25,0.32853000000000004
1977-08-26,0.33243
1977-08-29,0.33243
1977-08-30,
1977-08-31,
1977-09-01,
1977-09-02,0.34414
1977-09-06,0.34805
1977-09-07,0.35586
1977-09-08,0.35586
1977-09-09,0.35195
1977-09-12,0.34805
1977-09-13,0.34805
1977-09-14,
1977-09-15,0.35195
1977-09-16,0.35586
1977-09-19,0.35195
1977-09-20,0.35586
1977-09-21,0.35586
1977-09-22,0.34805
1977-09-23,0.35586
1977-09-26,0.35586
1977-09-27,0.36366
1977-09-28,0.35586
1977-09-29,0.35975999999999997
1977-09-30,0.35586
1977-10-03,
1977-10-04,0.35195
1977-10-05,
1977-10-06,0.34805
1977-10-07,
1977-10-10,
1977-10-11,0.34805
1977-10-12,
1977-10-13,0.35586
1977-10-14,0.34805
1977-10-17,0.34024
1977-10-18,0.34024
1977-10-19,0.32853000000000004
1977-10-20,
1977-10-21,0.32072
1977-10-24,0.31682
1977-10-25,0.32853000000000004
1977-10-26,
1977-10-27,0.33243
1977-10-28,0.33634000000000003
1977-10-31,
1977-11-01,0.33243
1977-11-02,0.34024
1977-11-03,0.33243
1977-11-04,
1977-11-07,
1977-11-08,
1977-11-09,0.33243
1977-11-10,0.32853000000000004
1977-11-11,
1977-11-14,0.32853000000000004
1977-11-15,
1977-11-16,0.32463000000000003
1977-11-17,
1977-11-18,0.32463000000000003
1977-11-21,
1977-11-22,0.32463000000000003
1977-11-23,0.33243
1977-11-25,
1977-11-28,0.32463000000000003
1977-11-29,0.33243
1977-11-30,
1977-12-01,0.34024
1977-12-02,0.34414
1977-12-05,0.34805
1977-12-06,0.34414
1977-12-07,0.34024
1977-12-08,0.34414
1977-12-09,0.34805
1977-12-12,0.34414
1977-12-13,
1977-12-14,0.35975999999999997
1977-12-15,0.35586
1977-12-16,
1977-12-19,0.35586
1977-12-20,
1977-12-21,0.34805
1977-12-22,0.34805
1977-12-23,0.35586
1977-12-27,
1977-12-28,
1977-12-29,0.34805
1977-12-30,0.34805
1978-01-03,0.34805
1978-01-04,0.34805
1978-01-05,0.34805
1978-01-06,0.34414
1978-01-09,0.34024
1978-01-10,0.33243
1978-01-11,
1978-01-12,0.32463000000000003
1978-01-13,0.32463000000000003
1978-01-16,0.32463000000000003
1978-01-17,0.32463000000000003
1978-01-18,0.32072
1978-01-19,0.32072
1978-01-20,0.32072
1978-01-23,0.31682
1978-01-24,0.32463000000000003
1978-01-25,0.32853000000000004
1978-01-26,
1978-01-27,0.32463000000000003
1978-01-30,
1978-01-31,0.31682
1978-02-01,
1978-02-02,0.31682
1978-02-03,0.30891
1978-02-06,
1978-02-07,
1978-02-08,
1978-02-09,0.30891
1978-02-10,
1978-02-13,0.31281
1978-02-14,0.31682
1978-02-15,
1978-02-16,0.32072
1978-02-17,
1978-02-21,
1978-02-22,
1978-02-23,
1978-02-24,
1978-02-27,
1978-02-28,
1978-03-01,0.31682
1978-03-02,
1978-03-03,0.30891
1978-03-06,0.3011
1978-03-07,
1978-03-08,
1978-03-09,
1978-03-10,0.3011
1978-03-13,0.29329
1978-03-14,
1978-03-15,
1978-03-16,
1978-03-17,0.29329
1978-03-20,0.28939000000000004
1978-03-21,0.28939000000000004
1978-03-22,0.28939000000000004
1978-03-23,0.29329
1978-03-27,0.2972
1978-03-28,
1978-03-29,
1978-03-30,0.3011
1978-03-31,0.29329
1978-04-03,0.29329
1978-04-04,0.3011
1978-04-05,0.305
1978-04-06,
1978-04-07,
1978-04-10,
1978-04-11,0.3011
1978-04-12,0.2972
1978-04-13,0.28549
1978-04-14,0.28939000000000004
1978-04-17,0.29329
1978-04-18,0.29329
1978-04-19,0.29329
1978-04-20,
1978-04-21,0.28549
1978-04-24,0.28158
1978-04-25,
1978-04-26,0.28158
1978-04-27,
1978-04-28,
1978-05-01,0.28549
1978-05-02,0.29329
1978-05-03,0.3011
1978-05-04,0.30891
1978-05-05,0.32463000000000003
1978-05-08,0.36366
1978-05-09,0.35975999999999997
1978-05-10,0.35195
1978-05-11,0.34805
1978-05-12,0.35586
1978-05-15,
1978-05-16,
1978-05-17,0.34805
1978-05-18,0.35195
1978-05-19,0.35586
1978-05-22,
1978-05-23,0.35586
1978-05-24,0.35586
1978-05-25,0.34805
1978-05-26,
1978-05-30,
1978-05-31,
1978-06-01,0.34414
1978-06-02,0.34805
1978-06-05,0.34805
1978-06-06,
1978-06-07,0.34414
1978-06-08,0.37538
1978-06-09,0.38719000000000003
1978-06-12,
1978-06-13,0.395
1978-06-14,0.4028
1978-06-15,0.41061000000000003
1978-06-16,0.44193999999999994
1978-06-19,0.41061000000000003
1978-06-20,0.41841999999999996
1978-06-21,
1978-06-22,0.40671
1978-06-23,0.40671
1978-06-26,0.395
1978-06-27,0.4028
1978-06-28,0.37938
1978-06-29,0.37938
1978-06-30,0.37538
1978-07-03,
1978-07-05,
1978-07-06,0.37538
1978-07-07,0.37938
1978-07-10,0.3989
1978-07-11,0.41841999999999996
1978-07-12,
1978-07-13,0.41841999999999996
1978-07-14,0.41841999999999996
1978-07-17,0.41061000000000003
1978-07-18,0.41061000000000003
1978-07-19,
1978-07-20,0.41061000000000003
1978-07-21,0.41841999999999996
1978-07-24,0.43403
1978-07-25,0.44193999999999994
1978-07-26,0.44975
1978-07-27,0.43403
1978-07-28,0.44193999999999994
1978-07-31,
1978-08-01,0.43793999999999994
1978-08-02,0.45365
1978-08-03,0.43793999999999994
1978-08-04,0.42623
1978-08-07,0.42623
1978-08-08,0.42623
1978-08-09,0.42232
1978-08-10,0.42232
1978-08-11,0.42232
1978-08-14,0.42623
1978-08-15,
1978-08-16,
1978-08-17,0.42623
1978-08-18,0.41841999999999996
1978-08-21,0.41061000000000003
1978-08-22,0.40671
1978-08-23,0.41841999999999996
1978-08-24,0.42232
1978-08-25,0.41061000000000003
1978-08-28,0.3989
1978-08-29,0.39109
1978-08-30,0.37538
1978-08-31,0.37146999999999997
1978-09-01,0.37146999999999997
1978-09-05,0.37938
1978-09-06,0.37538
1978-09-07,
1978-09-08,0.36366
1978-09-11,0.37938
1978-09-12,0.37538
1978-09-13,
1978-09-14,0.37538
1978-09-15,
1978-09-18,0.35586
1978-09-19,0.34414
1978-09-20,
1978-09-21,
1978-09-22,
1978-09-25,
1978-09-26,0.34024
1978-09-27,
1978-09-28,0.33243
1978-09-29,
1978-10-02,0.33243
1978-10-03,0.33243
1978-10-04,
1978-10-05,0.33243
1978-10-06,0.34805
1978-10-09,0.35195
1978-10-10,0.35586
1978-10-11,0.35586
1978-10-12,0.35586
1978-10-13,0.36366
1978-10-16,0.35975999999999997
1978-10-17,0.35586
1978-10-18,0.34805
1978-10-19,0.34805
1978-10-20,
1978-10-23,0.34805
1978-10-24,0.34414
1978-10-25,
1978-10-26,
1978-10-27,0.34024
1978-10-30,0.34024
1978-10-31,0.34024
1978-11-01,0.33243
1978-11-02,0.32853000000000004
1978-11-03,0.33243
1978-11-06,0.32853000000000004
1978-11-07,0.32463000000000003
1978-11-08,
1978-11-09,
1978-11-10,
1978-11-13,0.32463000000000003
1978-11-14,0.31281
1978-11-15,0.30891
1978-11-16,0.30891
1978-11-17,
1978-11-20,0.31682
1978-11-21,
1978-11-22,0.31281
1978-11-24,
1978-11-27,
1978-11-28,0.31682
1978-11-29,0.31682
1978-11-30,0.31682
1978-12-01,0.31281
1978-12-04,0.32463000000000003
1978-12-05,0.34024
1978-12-06,0.34414
1978-12-07,0.34414
1978-12-08,0.36366
1978-12-11,0.32463000000000003
1978-12-12,
1978-12-13,
1978-12-14,
1978-12-15,0.32463000000000003
1978-12-18,0.32072
1978-12-19,
1978-12-20,0.32072
1978-12-21,0.32072
1978-12-22,0.32072
1978-12-26,0.32072
1978-12-27,
1978-12-28,0.32853000000000004
1978-12-29,0.32853000000000004
1979-01-02,0.34024
1979-01-03,0.34024
1979-01-04,0.34805
1979-01-05,0.36366
1979-01-08,0.36366
1979-01-09,0.36757
1979-01-10,0.38719000000000003
1979-01-11,0.395
1979-01-12,0.4028
1979-01-15,0.41061000000000003
1979-01-16,0.4028
1979-01-17,
1979-01-18,0.41061000000000003
1979-01-19,0.40671
1979-01-22,
1979-01-23,
1979-01-24,0.4028
1979-01-25,0.40671
1979-01-26,0.3989
1979-01-29,
1979-01-30,
1979-01-31,0.39109
1979-02-01,0.37538
1979-02-02,
1979-02-05,
1979-02-06,0.37146999999999997
1979-02-07,0.37938
1979-02-08,0.38719000000000003
1979-02-09,
1979-02-12,0.37938
1979-02-13,0.39109
1979-02-14,
1979-02-15,
1979-02-16,0.395
1979-02-20,
1979-02-21,0.4028
1979-02-22,
1979-02-23,0.38719000000000003
1979-02-26,0.38719000000000003
1979-02-27,
1979-02-28,0.395
1979-03-01,
1979-03-02,
1979-03-05,
1979-03-06,
1979-03-07,
1979-03-08,
1979-03-09,0.395
1979-03-12,0.395
1979-03-13,0.395
1979-03-14,0.395
1979-03-15,
1979-03-16,0.4028
1979-03-19,0.41841999999999996
1979-03-20,0.41061000000000003
1979-03-21,
1979-03-22,
1979-03-23,
1979-03-26,0.41061000000000003
1979-03-27,0.41841999999999996
1979-03-28,
1979-03-29,0.42623
1979-03-30,0.45756
1979-04-02,0.47708
1979-04-03,0.47317
1979-04-04,0.48098
1979-04-05,0.48489
1979-04-06,
1979-04-09,0.48098
1979-04-10,0.46536000000000005
1979-04-11,0.44975
1979-04-12,0.51231
1979-04-16,0.5787800000000001
1979-04-17,0.56707
1979-04-18,0.55135
1979-04-19,0.55135
1979-04-20,0.56306
1979-04-23,0.55916
1979-04-24,0.5748800000000001
1979-04-25,
1979-04-26,0.56707
1979-04-27,0.5748800000000001
1979-04-30,0.5748800000000001
1979-05-01,0.59049
1979-05-02,0.62963
1979-05-03,0.6139100000000001
1979-05-04,0.66476
1979-05-07,0.63744
1979-05-08,0.6217199999999999
1979-05-09,0.63744
1979-05-10,0.62963
1979-05-11,0.62963
1979-05-14,0.65696
1979-05-15,0.65696
1979-05-16,0.66476
1979-05-17,0.67648
1979-05-18,0.67648
1979-05-21,0.66086
1979-05-22,0.64525
1979-05-23,0.64525
1979-05-24,0.65696
1979-05-25,
1979-05-29,0.65305
1979-05-30,0.64525
1979-05-31,0.64525
1979-06-01,0.63744
1979-06-04,0.64525
1979-06-05,
1979-06-06,0.62563
1979-06-07,0.65305
1979-06-08,0.64525
1979-06-11,0.64525
1979-06-12,0.64525
1979-06-13,0.65305
1979-06-14,0.63744
1979-06-15,0.70781
1979-06-18,0.70781
1979-06-19,
1979-06-20,0.75866
1979-06-21,0.78989
1979-06-22,0.78208
1979-06-25,0.75866
1979-06-26,0.75075
1979-06-27,
1979-06-28,
1979-06-29,0.7390399999999999
1979-07-02,
1979-07-03,0.72733
1979-07-05,0.7039
1979-07-06,0.70781
1979-07-09,0.7195199999999999
1979-07-10,0.72733
1979-07-11,0.70781
1979-07-12,0.68819
1979-07-13,0.68038
1979-07-16,0.6961
1979-07-17,0.72733
1979-07-18,0.72733
1979-07-19,0.7429399999999999
1979-07-20,
1979-07-23,
1979-07-24,0.72733
1979-07-25,0.7195199999999999
1979-07-26,0.7
1979-07-27,0.7039
1979-07-30,0.6961
1979-07-31,0.68819
1979-08-01,0.68038
1979-08-02,0.68038
1979-08-03,
1979-08-06,0.67257
1979-08-07,0.68038
1979-08-08,0.68038
1979-08-09,0.6961
1979-08-10,0.72733
1979-08-13,0.72733
1979-08-14,
1979-08-15,0.7195199999999999
1979-08-16,
1979-08-17,0.70781
1979-08-20,
1979-08-21,0.7195199999999999
1979-08-22,
1979-08-23,
1979-08-24,
1979-08-27,0.7156100000000001
1979-08-28,0.72342
1979-08-29,0.7117100000000001
1979-08-30,0.70781
1979-08-31,0.70781
1979-09-04,0.72733
1979-09-05,
1979-09-06,0.6961
1979-09-07,0.73514
1979-09-10,0.77428
1979-09-11,0.8173199999999999
1979-09-12,0.7977
1979-09-13,0.78989
1979-09-14,0.8133100000000001
1979-09-17,0.83293
1979-09-18,0.8368399999999999
1979-09-19,0.83293
1979-09-20,0.8212200000000001
1979-09-21,0.8133100000000001
1979-09-24,0.86416
1979-09-25,0.84855
1979-09-26,0.77428
1979-09-27,0.78208
1979-09-28,0.75866
1979-10-01,0.75866
1979-10-02,0.76647
1979-10-03,0.77428
1979-10-04,0.8251299999999999
1979-10-05,0.83293
1979-10-08,
1979-10-09,0.78599
1979-10-10,0.7429399999999999
1979-10-11,0.7390399999999999
1979-10-12,0.73123
1979-10-15,0.7117100000000001
1979-10-16,0.68819
1979-10-17,0.6961
1979-10-18,0.68819
1979-10-19,0.66086
1979-10-22,0.5983
1979-10-23,0.62563
1979-10-24,0.6139100000000001
1979-10-25,0.5983
1979-10-26,0.60611
1979-10-29,0.6139100000000001
1979-10-30,0.61001
1979-10-31,0.6413399999999999
1979-11-01,0.62963
1979-11-02,0.63744
1979-11-05,0.63744
1979-11-06,0.5983
1979-11-07,0.5983
1979-11-08,0.5983
1979-11-09,0.60611
1979-11-12,0.62563
1979-11-13,0.63744
1979-11-14,0.67648
1979-11-15,0.72733
1979-11-16,0.75475
1979-11-19,0.75075
1979-11-20,0.76647
1979-11-21,
1979-11-23,0.77428
1979-11-26,0.7813
1979-11-27,0.7813
1979-11-28,0.7657
1979-11-29,0.75
1979-11-30,0.7344
1979-12-03,0.711
1979-12-04,0.7266
1979-12-05,0.7188
1979-12-06,0.7266
1979-12-07,0.711
1979-12-10,0.7266
1979-12-11,0.6954
1979-12-12,0.7422
1979-12-13,0.7579
1979-12-14,
1979-12-17,0.6954
1979-12-18,0.6797
1979-12-19,0.6875
1979-12-20,0.6875
1979-12-21,0.6875
1979-12-24,0.6875
1979-12-26,0.7422
1979-12-27,0.7188
1979-12-28,0.7188
1979-12-31,0.7266
1980-01-02,0.7188
1980-01-03,0.6875
1980-01-04,0.6954
1980-01-07,0.6875
1980-01-08,0.6954
1980-01-09,0.6641
1980-01-10,0.6719
1980-01-11,0.6563
1980-01-14,0.6641
1980-01-15,0.6563
1980-01-16,0.6641
1980-01-17,0.6485
1980-01-18,0.6485
1980-01-21,0.6407
1980-01-22,0.6407
1980-01-23,0.625
1980-01-24,0.6407
1980-01-25,0.6485
1980-01-28,0.6563
1980-01-29,0.6797
1980-01-30,0.7032
1980-01-31,0.7188
1980-02-01,0.7422
1980-02-04,0.7344
1980-02-05,0.7344
1980-02-06,0.7188
1980-02-07,0.7344
1980-02-08,0.75
1980-02-11,0.7422
1980-02-12,0.7266
1980-02-13,0.7266
1980-02-14,0.6719
1980-02-15,0.6485
1980-02-19,0.6875
1980-02-20,0.7422
1980-02-21,0.7813
1980-02-22,0.8594
1980-02-25,0.8907
1980-02-26,0.8516
1980-02-27,0.8516
1980-02-28,0.8438
1980-02-29,0.8829
1980-03-03,0.8594
1980-03-04,0.8282
1980-03-05,0.8204
1980-03-06,0.8047
1980-03-07,0.75
1980-03-10,0.6875
1980-03-11,0.7266
1980-03-12,0.7344
1980-03-13,0.7422
1980-03-14,0.7344
1980-03-17,0.6797
1980-03-18,0.6641
1980-03-19,0.711
1980-03-20,0.7032
1980-03-21,0.6875
1980-03-24,0.6719
1980-03-25,0.6797
1980-03-26,0.6641
1980-03-27,0.5782
1980-03-28,0.6563
1980-03-31,0.6485
1980-04-01,0.6719
1980-04-02,
1980-04-03,0.6641
1980-04-07,0.6485
1980-04-08,0.6563
1980-04-09,0.6875
1980-04-10,0.6954
1980-04-11,0.7032
1980-04-14,0.6875
1980-04-15,0.6875
1980-04-16,0.6954
1980-04-17,0.6563
1980-04-18,0.6641
1980-04-21,0.6641
1980-04-22,0.6797
1980-04-23,0.6641
1980-04-24,0.6719
1980-04-25,0.6719
1980-04-28,0.6797
1980-04-29,0.6875
1980-04-30,0.6797
1980-05-01,0.6797
1980-05-02,0.6875
1980-05-05,0.711
1980-05-06,0.6797
1980-05-07,0.6875
1980-05-08,0.6641
1980-05-09,0.6407
1980-05-12,0.6094
1980-05-13,0.625
1980-05-14,0.6407
1980-05-15,0.6407
1980-05-16,0.6329
1980-05-19,0.6563
1980-05-20,
1980-05-21,0.6485
1980-05-22,0.6329
1980-05-23,0.6563
1980-05-27,0.7344
1980-05-28,0.8125
1980-05-29,0.7891
1980-05-30,0.7735
1980-06-02,0.7579
1980-06-03,0.75
1980-06-04,0.7735
1980-06-05,0.7969
1980-06-06,0.7969
1980-06-09,0.8204
1980-06-10,0.8125
1980-06-11,0.8594
1980-06-12,0.8438
1980-06-13,0.8594
1980-06-16,0.8438
1980-06-17,0.8438
1980-06-18,0.8438
1980-06-19,0.8516
1980-06-20,0.8516
1980-06-23,0.8438
1980-06-24,0.8438
1980-06-25,0.8438
1980-06-26,0.8516
1980-06-27,0.8438
1980-06-30,0.8282
1980-07-01,0.8125
1980-07-02,0.8204
1980-07-03,0.8047
1980-07-07,0.8125
1980-07-08,0.8125
1980-07-09,0.8125
1980-07-10,0.7891
1980-07-11,0.7735
1980-07-14,0.7657
1980-07-15,0.7813
1980-07-16,0.7735
1980-07-17,0.8125
1980-07-18,0.7969
1980-07-21,0.7969
1980-07-22,0.7813
1980-07-23,0.7891
1980-07-24,0.8047
1980-07-25,0.8282
1980-07-28,0.8204
1980-07-29,0.8282
1980-07-30,0.8047
1980-07-31,0.8125
1980-08-01,0.8047
1980-08-04,0.7813
1980-08-05,0.8047
1980-08-06,0.7969
1980-08-07,0.7813
1980-08-08,0.7813
1980-08-11,0.7735
1980-08-12,
1980-08-13,0.7813
1980-08-14,0.7735
1980-08-15,0.7657
1980-08-18,0.7813
1980-08-19,0.7657
1980-08-20,0.7579
1980-08-21,0.7657
1980-08-22,0.7579
1980-08-25,0.8125
1980-08-26,0.7969
1980-08-27,0.7735
1980-08-28,0.7813
1980-08-29,0.7735
1980-09-02,0.7657
1980-09-03,0.7813
1980-09-04,0.7813
1980-09-05,0.7813
1980-09-08,0.7657
1980-09-09,0.7422
1980-09-10,0.7344
1980-09-11,0.75
1980-09-12,0.75
1980-09-15,0.711
1980-09-16,0.7032
1980-09-17,0.7266
1980-09-18,0.7344
1980-09-19,0.7266
1980-09-22,0.7266
1980-09-23,0.7188
1980-09-24,0.7735
1980-09-25,0.711
1980-09-26,0.6954
1980-09-29,0.6797
1980-09-30,0.6954
1980-10-01,0.7032
1980-10-02,0.711
1980-10-03,0.711
1980-10-06,0.7266
1980-10-07,0.7344
1980-10-08,0.7266
1980-10-09,0.7188
1980-10-10,0.711
1980-10-13,0.7657
1980-10-14,0.7344
1980-10-15,0.7657
1980-10-16,0.7344
1980-10-17,0.75
1980-10-20,0.7344
1980-10-21,0.7657
1980-10-22,0.7813
1980-10-23,0.7422
1980-10-24,0.7344
1980-10-27,0.7422
1980-10-28,0.7579
1980-10-29,0.6875
1980-10-30,0.6719
1980-10-31,0.6954
1980-11-03,0.7032
1980-11-05,0.711
1980-11-06,0.6797
1980-11-07,0.6797
1980-11-10,0.6797
1980-11-11,0.6719
1980-11-12,0.6875
1980-11-13,0.6875
1980-11-14,0.6875
1980-11-17,0.711
1980-11-18,0.7032
1980-11-19,0.7032
1980-11-20,0.7032
1980-11-21,0.7266
1980-11-24,0.75
1980-11-25,0.7579
1980-11-26,0.7657
1980-11-28,0.7735
1980-12-01,0.7735
1980-12-02,0.7579
1980-12-03,0.7579
1980-12-04,0.7813
1980-12-05,0.7735
1980-12-08,0.7579
1980-12-09,0.7344
1980-12-10,0.7188
1980-12-11,0.6875
1980-12-12,0.6954
1980-12-15,0.6875
1980-12-16,0.6875
1980-12-17,0.7266
1980-12-18,0.7969
1980-12-19,0.7813
1980-12-22,0.7657
1980-12-23,0.7813
1980-12-24,0.7969
1980-12-26,0.7813
1980-12-29,0.7813
1980-12-30,0.7969
1980-12-31,0.8047
1981-01-02,0.8125
1981-01-05,0.8594
1981-01-06,0.8594
1981-01-07,0.8282
1981-01-08,0.8282
1981-01-09,0.836
1981-01-12,0.8282
1981-01-13,0.8438
1981-01-14,0.8594
1981-01-15,0.8907
1981-01-16,0.8985
1981-01-19,0.9063
1981-01-20,0.8829
1981-01-21,0.8985
1981-01-22,0.875
1981-01-23,0.875
1981-01-26,0.8516
1981-01-27,0.8438
1981-01-28,0.8594
1981-01-29,0.8516
1981-01-30,0.8516
1981-02-02,0.8282
1981-02-03,0.836
1981-02-04,0.8516
1981-02-05,0.8516
1981-02-06,0.8516
1981-02-09,0.8594
1981-02-10,0.8516
1981-02-11,0.836
1981-02-12,0.836
1981-02-13,0.836
1981-02-17,0.8125
1981-02-18,
1981-02-19,0.8282
1981-02-20,0.8125
1981-02-23,0.8125
1981-02-24,0.8282
1981-02-25,0.8204
1981-02-26,0.8047
1981-02-27,0.836
1981-03-02,0.8047
1981-03-03,0.7969
1981-03-04,0.8125
1981-03-05,0.8125
1981-03-06,0.7969
1981-03-09,0.8125
1981-03-10,
1981-03-11,0.7891
1981-03-12,0.8047
1981-03-13,0.8047
1981-03-16,0.8204
1981-03-17,0.8282
1981-03-18,0.8282
1981-03-19,0.875
1981-03-20,0.8985
1981-03-23,0.8594
1981-03-24,0.8594
1981-03-25,0.875
1981-03-26,0.875
1981-03-27,0.875
1981-03-30,0.8594
1981-03-31,0.875
1981-04-01,0.8985
1981-04-02,0.9454
1981-04-03,0.9844
1981-04-06,0.9532
1981-04-07,0.961
1981-04-08,0.9532
1981-04-09,0.9375
1981-04-10,0.9375
1981-04-13,0.9297
1981-04-14,0.9375
1981-04-15,0.9454
1981-04-16,0.9454
1981-04-20,0.9454
1981-04-21,0.9219
1981-04-22,0.9141
1981-04-23,0.9141
1981-04-24,0.9063
1981-04-27,0.9297
1981-04-28,0.9297
1981-04-29,0.9141
1981-04-30,0.9141
1981-05-01,0.9141
1981-05-04,0.8907
1981-05-05,0.8907
1981-05-06,0.8985
1981-05-07,0.8829
1981-05-08,0.9063
1981-05-11,0.9063
1981-05-12,0.8985
1981-05-13,0.9219
1981-05-14,0.9454
1981-05-15,0.9454
1981-05-18,0.9454
1981-05-19,0.9297
1981-05-20,0.9219
1981-05-21,0.9141
1981-05-22,0.9219
1981-05-26,0.9532
1981-05-27,0.9141
1981-05-28,0.9141
1981-05-29,0.9063
1981-06-01,0.9141
1981-06-02,0.8985
1981-06-03,0.875
1981-06-04,0.8516
1981-06-05,
1981-06-08,0.836
1981-06-09,
1981-06-10,0.8204
1981-06-11,
1981-06-12,0.8282
1981-06-15,0.836
1981-06-16,0.8282
1981-06-17,0.8516
1981-06-18,0.8516
1981-06-19,0.8516
1981-06-22,0.8516
1981-06-23,
1981-06-24,0.8516
1981-06-25,0.8672
1981-06-26,0.8907
1981-06-29,0.8907
1981-06-30,0.8907
1981-07-01,0.8907
1981-07-02,0.8907
1981-07-06,0.8672
1981-07-07,0.8438
1981-07-08,0.8282
1981-07-09,0.8282
1981-07-10,
1981-07-13,0.8204
1981-07-14,0.8438
1981-07-15,0.8516
1981-07-16,0.8594
1981-07-17,0.8594
1981-07-20,0.8438
1981-07-21,0.836
1981-07-22,0.8516
1981-07-23,
1981-07-24,0.8516
1981-07-27,0.8438
1981-07-28,0.8438
1981-07-29,0.836
1981-07-30,0.8125
1981-07-31,
1981-08-03,0.8125
1981-08-04,0.7735
1981-08-05,0.7813
1981-08-06,
1981-08-07,0.7735
1981-08-10,0.7813
1981-08-11,0.7891
1981-08-12,0.7969
1981-08-13,0.8204
1981-08-14,0.8125
1981-08-17,0.7969
1981-08-18,0.7891
1981-08-19,
1981-08-20,
1981-08-21,0.7813
1981-08-24,0.7188
1981-08-25,0.711
1981-08-26,0.7344
1981-08-27,0.7657
1981-08-28,0.7891
1981-08-31,0.7579
1981-09-01,0.8125
1981-09-02,0.8204
1981-09-03,0.7813
1981-09-04,0.7657
1981-09-08,0.7422
1981-09-09,0.7188
1981-09-10,0.7188
1981-09-11,0.6954
1981-09-14,0.6875
1981-09-15,0.6641
1981-09-16,
1981-09-17,0.6641
1981-09-18,0.6094
1981-09-21,0.6172
1981-09-22,
1981-09-23,0.6016
1981-09-24,
1981-09-25,0.5625
1981-09-28,0.5547
1981-09-29,0.6094
1981-09-30,0.6094
1981-10-01,0.6407
1981-10-02,0.6875
1981-10-05,0.6875
1981-10-06,0.6719
1981-10-07,0.6641
1981-10-08,
1981-10-09,
1981-10-12,0.6563
1981-10-13,0.6563
1981-10-14,0.6407
1981-10-15,0.6641
1981-10-16,
1981-10-19,0.6485
1981-10-20,
1981-10-21,
1981-10-22,0.6329
1981-10-23,0.6485
1981-10-26,0.6329
1981-10-27,0.625
1981-10-28,0.625
1981-10-29,0.6094
1981-10-30,0.6016
1981-11-02,0.625
1981-11-03,0.6094
1981-11-04,0.625
1981-11-05,0.6407
1981-11-06,0.6563
1981-11-09,0.6641
1981-11-10,0.6563
1981-11-11,
1981-11-12,0.6719
1981-11-13,0.6641
