Date,ALL
2007-06-06,61.23
2007-06-07,60.549999
2007-06-08,60.849998
2007-06-11,61.130001
2007-06-12,60.650002
2007-06-13,61.490002000000004
2007-06-14,61.52
2007-06-15,61.380001
2007-06-18,61.619999
2007-06-19,62.169998
2007-06-20,61.130001
2007-06-21,61.59
2007-06-22,61.18
2007-06-25,61.119999
2007-06-26,60.970001
2007-06-27,60.59
2007-06-28,61.400002
2007-06-29,61.509997999999996
2007-07-02,61.740002000000004
2007-07-03,62.09
2007-07-05,61.82
2007-07-06,61.790001000000004
2007-07-09,61.66
2007-07-10,60.93
2007-07-11,60.950001
2007-07-12,61.43
2007-07-13,61.049999
2007-07-16,60.759997999999996
2007-07-17,60.419998
2007-07-18,60.560001
2007-07-19,59.110001000000004
2007-07-20,57.369999
2007-07-23,57.529999
2007-07-24,55.799999
2007-07-25,56.0
2007-07-26,55.09
2007-07-27,53.5
2007-07-30,54.380001
2007-07-31,53.150002
2007-08-01,53.529999
2007-08-02,53.779999
2007-08-03,51.610001000000004
2007-08-06,54.27
2007-08-07,54.27
2007-08-08,54.130001
2007-08-09,51.169998
2007-08-10,52.09
2007-08-13,52.299999
2007-08-14,52.369999
2007-08-15,52.68
2007-08-16,54.869999
2007-08-17,56.41
2007-08-20,55.34
2007-08-21,55.099998
2007-08-22,56.439999
2007-08-23,55.990002000000004
2007-08-24,56.860001000000004
2007-08-27,56.279999
2007-08-28,54.709998999999996
2007-08-29,54.93
2007-08-30,54.23
2007-08-31,54.75
2007-09-04,55.310001
2007-09-05,54.790001000000004
2007-09-06,54.599998
2007-09-07,53.900002
2007-09-10,53.41
2007-09-11,54.09
2007-09-12,54.470001
2007-09-13,54.810001
2007-09-14,54.759997999999996
2007-09-17,54.610001000000004
2007-09-18,55.919998
2007-09-19,56.389998999999996
2007-09-20,55.880001
2007-09-21,55.880001
2007-09-24,55.400002
2007-09-25,55.360001000000004
2007-09-26,55.700001
2007-09-27,56.34
2007-09-28,57.189999
2007-10-01,58.349998
2007-10-02,58.299999
2007-10-03,58.259997999999996
2007-10-04,58.450001
2007-10-05,58.84
2007-10-08,58.419998
2007-10-09,58.830002
2007-10-10,58.52
2007-10-11,58.310001
2007-10-12,58.810001
2007-10-15,58.57
2007-10-16,57.52
2007-10-17,57.580002
2007-10-18,55.549999
2007-10-19,54.490002000000004
2007-10-22,54.450001
2007-10-23,53.360001000000004
2007-10-24,53.009997999999996
2007-10-25,52.349998
2007-10-26,52.43
2007-10-29,52.080002
2007-10-30,51.68
2007-10-31,52.400002
2007-11-01,51.48
2007-11-02,51.25
2007-11-05,50.73
2007-11-06,51.279999
2007-11-07,50.830002
2007-11-08,52.490002000000004
2007-11-09,53.130001
2007-11-12,53.18
2007-11-13,54.66
2007-11-14,53.959998999999996
2007-11-15,53.209998999999996
2007-11-16,52.639998999999996
2007-11-19,51.200001
2007-11-20,50.84
2007-11-21,49.220001
2007-11-23,50.09
2007-11-26,49.400002
2007-11-27,50.779999
2007-11-28,51.799999
2007-11-29,51.27
2007-11-30,51.119999
2007-12-03,51.299999
2007-12-04,50.700001
2007-12-05,51.790001000000004
2007-12-06,52.869999
2007-12-07,52.459998999999996
2007-12-10,54.169998
2007-12-11,52.52
2007-12-12,52.259997999999996
2007-12-13,52.34
2007-12-14,51.580002
2007-12-17,51.41
2007-12-18,51.380001
2007-12-19,50.34
2007-12-20,50.029999
2007-12-21,51.889998999999996
2007-12-24,52.849998
2007-12-26,52.810001
2007-12-27,52.029999
2007-12-28,52.189999
2007-12-31,52.23
2008-01-02,51.150002
2008-01-03,51.029999
2008-01-04,51.080002
2008-01-07,51.119999
2008-01-08,50.5
2008-01-09,51.209998999999996
2008-01-10,51.799999
2008-01-11,51.490002000000004
2008-01-14,52.200001
2008-01-15,51.169998
2008-01-16,50.93
2008-01-17,49.580002
2008-01-18,48.459998999999996
2008-01-22,49.119999
2008-01-23,51.299999
2008-01-24,52.07
2008-01-25,50.450001
2008-01-28,52.669998
2008-01-29,52.25
2008-01-30,48.490002000000004
2008-01-31,49.220001
2008-02-01,49.419998
2008-02-04,48.66
2008-02-05,47.57
2008-02-06,47.040001000000004
2008-02-07,47.669998
2008-02-08,46.57
2008-02-11,45.720001
2008-02-12,46.099998
2008-02-13,47.0
2008-02-14,46.580002
2008-02-15,46.18
2008-02-19,46.669998
2008-02-20,47.119999
2008-02-21,46.849998
2008-02-22,47.639998999999996
2008-02-25,48.18
2008-02-26,48.82
2008-02-27,49.529999
2008-02-28,48.580002
2008-02-29,47.73
2008-03-03,47.84
2008-03-04,47.950001
2008-03-05,47.75
2008-03-06,46.709998999999996
2008-03-07,47.029999
2008-03-10,47.009997999999996
2008-03-11,48.509997999999996
2008-03-12,46.709998999999996
2008-03-13,47.0
2008-03-14,45.740002000000004
2008-03-17,45.970001
2008-03-18,47.939999
2008-03-19,46.52
2008-03-20,48.169998
2008-03-24,48.009997999999996
2008-03-25,48.169998
2008-03-26,47.610001000000004
2008-03-27,48.07
2008-03-28,47.57
2008-03-31,48.060001
2008-04-01,49.779999
2008-04-02,49.830002
2008-04-03,49.18
2008-04-04,48.98
2008-04-07,49.459998999999996
2008-04-08,48.700001
2008-04-09,48.419998
2008-04-10,48.59
2008-04-11,48.200001
2008-04-14,47.849998
2008-04-15,48.549999
2008-04-16,49.459998999999996
2008-04-17,49.869999
2008-04-18,50.169998
2008-04-21,49.580002
2008-04-22,49.049999
2008-04-23,48.630001
2008-04-24,49.93
2008-04-25,50.009997999999996
2008-04-28,50.16
2008-04-29,50.66
2008-04-30,50.360001000000004
2008-05-01,51.639998999999996
2008-05-02,51.889998999999996
2008-05-05,51.130001
2008-05-06,51.130001
2008-05-07,49.73
2008-05-08,49.459998999999996
2008-05-09,49.380001
2008-05-12,49.689999
2008-05-13,49.689999
2008-05-14,50.209998999999996
2008-05-15,50.529999
2008-05-16,50.07
2008-05-19,50.07
2008-05-20,49.779999
2008-05-21,49.470001
2008-05-22,50.200001
2008-05-23,49.919998
2008-05-27,50.380001
2008-05-28,50.439999
2008-05-29,51.23
2008-05-30,50.939999
2008-06-02,50.950001
2008-06-03,50.580002
2008-06-04,50.369999
2008-06-05,51.139998999999996
2008-06-06,50.029999
2008-06-09,50.139998999999996
2008-06-10,50.189999
2008-06-11,49.310001
2008-06-12,49.779999
2008-06-13,49.889998999999996
2008-06-16,49.849998
2008-06-17,49.380001
2008-06-18,48.799999
2008-06-19,48.650002
2008-06-20,47.889998999999996
2008-06-23,47.560001
2008-06-24,47.459998999999996
2008-06-25,47.549999
2008-06-26,46.720001
2008-06-27,46.52
2008-06-30,45.59
2008-07-01,46.259997999999996
2008-07-02,46.73
2008-07-03,47.0
2008-07-07,46.23
2008-07-08,47.099998
2008-07-09,45.82
2008-07-10,44.900002
2008-07-11,44.150002
2008-07-14,43.529999
2008-07-15,42.84
2008-07-16,44.82
2008-07-17,44.98
2008-07-18,45.09
2008-07-21,44.330002
2008-07-22,45.610001000000004
2008-07-23,46.169998
2008-07-24,45.34
2008-07-25,45.580002
2008-07-28,44.830002
2008-07-29,46.0
2008-07-30,46.59
2008-07-31,46.220001
2008-08-01,45.959998999999996
2008-08-04,45.959998999999996
2008-08-05,47.060001
2008-08-06,46.66
2008-08-07,45.700001
2008-08-08,46.689999
2008-08-11,46.560001
2008-08-12,45.91
2008-08-13,45.34
2008-08-14,45.580002
2008-08-15,46.189999
2008-08-18,45.59
2008-08-19,45.099998
2008-08-20,45.32
2008-08-21,45.049999
2008-08-22,46.139998999999996
2008-08-25,45.360001000000004
2008-08-26,45.080002
2008-08-27,44.93
2008-08-28,45.599998
2008-08-29,45.130001
2008-09-02,45.200001
2008-09-03,45.540001000000004
2008-09-04,44.59
2008-09-05,45.080002
2008-09-08,46.48
2008-09-09,45.189999
2008-09-10,45.509997999999996
2008-09-11,45.779999
2008-09-12,45.23
2008-09-15,44.380001
2008-09-16,45.59
2008-09-17,42.849998
2008-09-18,46.150002
2008-09-19,47.540001000000004
2008-09-22,44.27
2008-09-23,44.799999
2008-09-24,44.669998
2008-09-25,45.380001
2008-09-26,46.330002
2008-09-29,43.099998
2008-09-30,46.119999
2008-10-01,44.0
2008-10-02,42.110001000000004
2008-10-03,42.48
2008-10-06,42.099998
2008-10-07,38.009997999999996
2008-10-08,29.959999
2008-10-09,27.5
2008-10-10,26.959999
2008-10-13,32.23
2008-10-14,32.869999
2008-10-15,29.51
2008-10-16,29.17
2008-10-17,31.58
2008-10-20,31.34
2008-10-21,31.950001
2008-10-22,28.23
2008-10-23,26.59
2008-10-24,25.530001000000002
2008-10-27,24.41
2008-10-28,25.129998999999998
2008-10-29,25.18
2008-10-30,24.719998999999998
2008-10-31,26.389999
2008-11-03,28.41
2008-11-04,29.5
2008-11-05,27.780001000000002
2008-11-06,26.0
2008-11-07,26.889999
2008-11-10,25.65
2008-11-11,25.73
2008-11-12,24.07
2008-11-13,29.290001
2008-11-14,27.07
2008-11-17,25.139999
2008-11-18,25.0
2008-11-19,19.9
2008-11-20,18.1
2008-11-21,21.52
2008-11-24,24.459999
2008-11-25,24.35
2008-11-26,24.02
2008-11-28,25.440001000000002
2008-12-01,21.610001
2008-12-02,23.709999
2008-12-03,23.549999
2008-12-04,24.110001
2008-12-05,27.030001000000002
2008-12-08,27.120001000000002
2008-12-09,26.43
2008-12-10,26.9
2008-12-11,26.27
2008-12-12,27.16
2008-12-15,25.719998999999998
2008-12-16,30.030001000000002
2008-12-17,29.809998999999998
2008-12-18,29.940001000000002
2008-12-19,31.860001
2008-12-22,29.66
2008-12-23,29.530001000000002
2008-12-24,29.459999
2008-12-26,30.84
2008-12-29,30.629998999999998
2008-12-30,31.91
2008-12-31,32.759997999999996
2009-01-02,33.259997999999996
2009-01-05,32.57
2009-01-06,31.940001000000002
2009-01-07,30.09
2009-01-08,30.9
2009-01-09,30.059998999999998
2009-01-12,29.809998999999998
2009-01-13,29.620001000000002
2009-01-14,28.139999
2009-01-15,28.219998999999998
2009-01-16,28.77
2009-01-20,26.030001000000002
2009-01-21,28.139999
2009-01-22,26.42
2009-01-23,26.629998999999998
2009-01-26,25.950001
2009-01-27,27.219998999999998
2009-01-28,29.639999
2009-01-29,23.5
2009-01-30,21.67
2009-02-02,20.9
2009-02-03,21.879998999999998
2009-02-04,21.610001
2009-02-05,21.58
2009-02-06,22.700001
2009-02-09,22.32
2009-02-10,20.540001
2009-02-11,21.77
2009-02-12,21.530001000000002
2009-02-13,21.23
2009-02-17,19.139999
2009-02-18,19.74
2009-02-19,18.08
2009-02-20,18.440001000000002
2009-02-23,16.99
2009-02-24,18.639999
2009-02-25,17.57
2009-02-26,18.469998999999998
2009-02-27,16.83
2009-03-02,16.33
2009-03-03,15.56
2009-03-04,16.16
2009-03-05,14.35
2009-03-06,14.55
2009-03-09,14.12
2009-03-10,15.6
2009-03-11,15.43
2009-03-12,16.629998999999998
2009-03-13,16.82
2009-03-16,16.68
2009-03-17,17.940001000000002
2009-03-18,19.65
2009-03-19,18.75
2009-03-20,18.59
2009-03-23,21.200001
2009-03-24,19.940001000000002
2009-03-25,20.0
2009-03-26,20.379998999999998
2009-03-27,20.4
2009-03-30,18.530001000000002
2009-03-31,19.15
2009-04-01,20.059998999999998
2009-04-02,21.040001
2009-04-03,21.26
2009-04-06,20.540001
2009-04-07,20.26
2009-04-08,21.459999
2009-04-09,23.030001000000002
2009-04-13,24.209999
2009-04-14,22.92
2009-04-15,24.379998999999998
2009-04-16,24.0
2009-04-17,23.42
2009-04-20,21.209999
2009-04-21,23.25
2009-04-22,21.66
2009-04-23,22.309998999999998
2009-04-24,22.309998999999998
2009-04-27,22.23
2009-04-28,22.24
2009-04-29,22.92
2009-04-30,23.33
2009-05-01,23.1
2009-05-04,23.41
2009-05-05,23.27
2009-05-06,25.799999
2009-05-07,27.6
2009-05-08,26.120001000000002
2009-05-11,24.690001000000002
2009-05-12,25.25
2009-05-13,24.23
2009-05-14,25.25
2009-05-15,24.299999
2009-05-18,25.85
2009-05-19,26.5
2009-05-20,25.780001000000002
2009-05-21,26.26
2009-05-22,26.27
2009-05-26,26.379998999999998
2009-05-27,24.860001
2009-05-28,25.59
2009-05-29,25.73
2009-06-01,26.139999
2009-06-02,26.360001
2009-06-03,25.709999
2009-06-04,25.799999
2009-06-05,25.049999
2009-06-08,25.379998999999998
2009-06-09,25.459999
2009-06-10,24.950001
2009-06-11,24.870001000000002
2009-06-12,24.85
2009-06-15,24.35
2009-06-16,23.65
2009-06-17,23.26
2009-06-18,23.84
2009-06-19,24.07
2009-06-22,23.129998999999998
2009-06-23,23.48
2009-06-24,23.82
2009-06-25,24.26
2009-06-26,24.16
2009-06-29,24.6
2009-06-30,24.4
2009-07-01,25.07
2009-07-02,24.049999
2009-07-06,24.700001
2009-07-07,23.85
2009-07-08,23.42
2009-07-09,23.360001
2009-07-10,23.08
2009-07-13,24.66
2009-07-14,23.99
2009-07-15,24.860001
2009-07-16,24.5
2009-07-17,24.24
2009-07-20,24.24
2009-07-21,24.68
2009-07-22,25.07
2009-07-23,25.950001
2009-07-24,26.4
2009-07-27,26.82
2009-07-28,26.309998999999998
2009-07-29,26.08
2009-07-30,26.379998999999998
2009-07-31,26.91
2009-08-03,27.360001
2009-08-04,28.17
2009-08-05,28.23
2009-08-06,27.27
2009-08-07,27.790001
2009-08-10,27.26
2009-08-11,26.74
2009-08-12,28.42
2009-08-13,28.93
2009-08-14,28.549999
2009-08-17,27.469998999999998
2009-08-18,27.5
2009-08-19,27.52
2009-08-20,27.690001000000002
2009-08-21,28.629998999999998
2009-08-24,28.68
2009-08-25,28.959999
2009-08-26,29.110001
2009-08-27,29.18
2009-08-28,29.26
2009-08-31,29.389999
2009-09-01,28.18
2009-09-02,28.059998999999998
2009-09-03,28.48
2009-09-04,28.85
2009-09-08,28.83
2009-09-09,28.780001000000002
2009-09-10,29.23
2009-09-11,28.92
2009-09-14,28.99
2009-09-15,28.879998999999998
2009-09-16,29.84
2009-09-17,30.33
2009-09-18,30.639999
2009-09-21,30.290001
2009-09-22,30.219998999999998
2009-09-23,29.76
2009-09-24,29.15
2009-09-25,29.129998999999998
2009-09-28,30.92
2009-09-29,30.940001000000002
2009-09-30,30.620001000000002
2009-10-01,30.4
2009-10-02,30.76
2009-10-05,31.129998999999998
2009-10-06,31.190001000000002
2009-10-07,31.379998999999998
2009-10-08,31.48
2009-10-09,31.92
2009-10-12,31.66
2009-10-13,31.02
2009-10-14,31.85
2009-10-15,32.150002
2009-10-16,31.67
2009-10-19,32.02
2009-10-20,31.59
2009-10-21,30.91
2009-10-22,32.209998999999996
2009-10-23,31.5
2009-10-26,30.34
2009-10-27,29.870001000000002
2009-10-28,29.290001
2009-10-29,30.75
2009-10-30,29.57
2009-11-02,29.639999
2009-11-03,29.74
2009-11-04,29.620001000000002
2009-11-05,29.049999
2009-11-06,28.93
2009-11-09,29.51
2009-11-10,29.280001000000002
2009-11-11,29.360001
2009-11-12,28.860001
2009-11-13,28.91
2009-11-16,29.370001000000002
2009-11-17,29.200001
2009-11-18,29.209999
2009-11-19,28.870001000000002
2009-11-20,29.120001000000002
2009-11-23,29.370001000000002
2009-11-24,28.99
2009-11-25,29.1
2009-11-27,28.27
2009-11-30,28.41
2009-12-01,28.52
2009-12-02,28.48
2009-12-03,28.17
2009-12-04,28.6
2009-12-07,28.280001000000002
2009-12-08,27.73
2009-12-09,27.74
2009-12-10,27.9
2009-12-11,28.629998999999998
2009-12-14,28.629998999999998
2009-12-15,28.41
2009-12-16,28.719998999999998
2009-12-17,28.309998999999998
2009-12-18,28.82
2009-12-21,29.370001000000002
2009-12-22,29.610001
2009-12-23,30.110001
2009-12-24,30.23
2009-12-28,30.35
2009-12-29,30.33
2009-12-30,30.530001000000002
2009-12-31,30.040001
2010-01-04,30.41
2010-01-05,30.91
2010-01-06,30.92
2010-01-07,31.08
2010-01-08,31.209999
2010-01-11,31.209999
2010-01-12,31.18
2010-01-13,31.459999
2010-01-14,31.639999
2010-01-15,30.91
2010-01-19,31.389999
2010-01-20,31.219998999999998
2010-01-21,30.83
2010-01-22,29.98
2010-01-25,30.35
2010-01-26,30.280001000000002
2010-01-27,30.280001000000002
2010-01-28,29.950001
2010-01-29,29.93
2010-02-01,29.950001
2010-02-02,30.52
2010-02-03,29.83
2010-02-04,28.690001000000002
2010-02-05,28.91
2010-02-08,28.360001
2010-02-09,28.73
2010-02-10,28.6
2010-02-11,29.41
2010-02-12,29.530001000000002
2010-02-16,30.52
2010-02-17,30.690001000000002
2010-02-18,31.25
2010-02-19,31.219998999999998
2010-02-22,31.41
2010-02-23,31.18
2010-02-24,31.280001000000002
2010-02-25,31.299999
2010-02-26,31.25
2010-03-01,31.57
2010-03-02,32.02
2010-03-03,31.99
2010-03-04,31.940001000000002
2010-03-05,32.139998999999996
2010-03-08,31.99
2010-03-09,31.870001000000002
2010-03-10,31.6
2010-03-11,31.780001000000002
2010-03-12,31.469998999999998
2010-03-15,30.93
2010-03-16,31.02
2010-03-17,31.27
2010-03-18,31.379998999999998
2010-03-19,31.26
2010-03-22,31.08
2010-03-23,31.440001000000002
2010-03-24,31.33
2010-03-25,31.559998999999998
2010-03-26,32.200001
2010-03-29,32.259997999999996
2010-03-30,32.060001
2010-03-31,32.310001
2010-04-01,32.490002000000004
2010-04-05,32.630001
2010-04-06,32.619999
2010-04-07,32.77
2010-04-08,33.099998
2010-04-09,32.970001
2010-04-12,33.040001000000004
2010-04-13,33.060001
2010-04-14,34.330002
2010-04-15,34.299999
2010-04-16,33.849998
2010-04-19,34.189999
2010-04-20,35.43
2010-04-21,34.889998999999996
2010-04-22,35.169998
2010-04-23,35.189999
2010-04-26,34.799999
2010-04-27,33.27
2010-04-28,33.77
2010-04-29,33.27
2010-04-30,32.669998
2010-05-03,33.040001000000004
2010-05-04,32.080002
2010-05-05,32.689999
2010-05-06,32.060001
2010-05-07,31.799999
2010-05-10,33.32
2010-05-11,32.75
2010-05-12,33.110001000000004
2010-05-13,32.560001
2010-05-14,31.870001000000002
2010-05-17,31.99
2010-05-18,31.379998999999998
2010-05-19,31.379998999999998
2010-05-20,30.07
2010-05-21,30.540001
2010-05-24,29.84
2010-05-25,30.040001
2010-05-26,29.530001000000002
2010-05-27,30.77
2010-05-28,30.629998999999998
2010-06-01,29.66
2010-06-02,30.219998999999998
2010-06-03,30.17
2010-06-04,28.940001000000002
2010-06-07,28.67
2010-06-08,29.25
2010-06-09,28.85
2010-06-10,29.799999
2010-06-11,29.98
2010-06-14,29.950001
2010-06-15,30.67
2010-06-16,30.219998999999998
2010-06-17,30.059998999999998
2010-06-18,30.540001
2010-06-21,30.27
2010-06-22,30.549999
2010-06-23,30.450001
2010-06-24,29.57
2010-06-25,30.83
2010-06-28,30.0
2010-06-29,29.01
2010-06-30,28.73
2010-07-01,28.389999
2010-07-02,28.280001000000002
2010-07-06,27.93
2010-07-07,28.809998999999998
2010-07-08,29.209999
2010-07-09,29.440001000000002
2010-07-12,29.110001
2010-07-13,29.32
2010-07-14,29.0
2010-07-15,28.879998999999998
2010-07-16,27.83
2010-07-19,27.9
2010-07-20,28.27
2010-07-21,27.43
2010-07-22,28.059998999999998
2010-07-23,28.280001000000002
2010-07-26,28.33
2010-07-27,28.610001
2010-07-28,28.25
2010-07-29,28.25
2010-07-30,28.24
2010-08-02,28.83
2010-08-03,28.549999
2010-08-04,28.610001
2010-08-05,29.41
2010-08-06,28.98
2010-08-09,29.629998999999998
2010-08-10,29.42
2010-08-11,28.219998999999998
2010-08-12,28.219998999999998
2010-08-13,28.1
2010-08-16,27.940001000000002
2010-08-17,28.24
2010-08-18,28.360001
2010-08-19,28.040001
2010-08-20,27.75
2010-08-23,27.91
2010-08-24,27.52
2010-08-25,27.82
2010-08-26,27.41
2010-08-27,27.99
2010-08-30,27.26
2010-08-31,27.6
2010-09-01,28.67
2010-09-02,28.620001000000002
2010-09-03,29.42
2010-09-07,28.700001
2010-09-08,29.1
2010-09-09,29.450001
2010-09-10,29.870001000000002
2010-09-13,30.290001
2010-09-14,30.27
2010-09-15,30.49
2010-09-16,30.85
2010-09-17,30.99
2010-09-20,31.51
2010-09-21,31.33
2010-09-22,30.959999
2010-09-23,30.450001
2010-09-24,31.6
2010-09-27,31.4
2010-09-28,32.16
2010-09-29,31.549999
2010-09-30,31.549999
2010-10-01,31.57
2010-10-04,31.700001
2010-10-05,32.380001
2010-10-06,32.119999
2010-10-07,32.200001
2010-10-08,32.419998
2010-10-11,32.43
2010-10-12,32.52
2010-10-13,32.939999
2010-10-14,32.669998
2010-10-15,32.43
2010-10-18,32.560001
2010-10-19,32.200001
2010-10-20,32.599998
2010-10-21,32.560001
2010-10-22,32.790001000000004
2010-10-25,33.110001000000004
2010-10-26,32.669998
2010-10-27,32.48
2010-10-28,30.43
2010-10-29,30.49
2010-11-01,30.18
2010-11-02,30.309998999999998
2010-11-03,29.969998999999998
2010-11-04,31.18
2010-11-05,31.27
2010-11-08,31.030001000000002
2010-11-09,30.280001000000002
2010-11-10,31.059998999999998
2010-11-11,30.629998999999998
2010-11-12,30.18
2010-11-15,30.469998999999998
2010-11-16,29.84
2010-11-17,29.85
2010-11-18,30.219998999999998
2010-11-19,30.33
2010-11-22,30.0
2010-11-23,29.540001
2010-11-24,29.799999
2010-11-26,29.33
2010-11-29,29.360001
2010-11-30,29.110001
2010-12-01,29.950001
2010-12-02,30.309998999999998
2010-12-03,30.309998999999998
2010-12-06,30.17
2010-12-07,30.450001
2010-12-08,30.48
2010-12-09,30.52
2010-12-10,30.940001000000002
2010-12-13,31.040001
2010-12-14,30.950001
2010-12-15,30.76
2010-12-16,31.23
2010-12-17,31.309998999999998
2010-12-20,31.34
2010-12-21,31.870001000000002
2010-12-22,31.969998999999998
2010-12-23,31.940001000000002
2010-12-27,32.09
2010-12-28,32.0
2010-12-29,31.91
2010-12-30,31.799999
2010-12-31,31.879998999999998
2011-01-03,32.23
2011-01-04,31.91
2011-01-05,31.860001
2011-01-06,31.5
2011-01-07,31.290001
2011-01-10,30.99
2011-01-11,31.129998999999998
2011-01-12,30.809998999999998
2011-01-13,30.68
2011-01-14,30.709999
2011-01-18,30.93
2011-01-19,30.58
2011-01-20,31.299999
2011-01-21,31.35
2011-01-24,31.280001000000002
2011-01-25,31.790001
2011-01-26,31.68
2011-01-27,31.889999
2011-01-28,31.15
2011-01-31,31.139999
2011-02-01,31.6
2011-02-02,31.129998999999998
2011-02-03,31.219998999999998
2011-02-04,31.35
2011-02-07,31.879998999999998
2011-02-08,32.560001
2011-02-09,32.360001000000004
2011-02-10,31.200001
2011-02-11,31.389999
2011-02-14,30.959999
2011-02-15,30.540001
2011-02-16,30.9
2011-02-17,31.610001
2011-02-18,32.110001000000004
2011-02-22,31.74
2011-02-23,31.5
2011-02-24,31.08
2011-02-25,31.48
2011-02-28,31.780001000000002
2011-03-01,31.440001000000002
2011-03-02,31.299999
2011-03-03,31.879998999999998
2011-03-04,31.709999
2011-03-07,31.43
2011-03-08,32.0
2011-03-09,32.07
2011-03-10,31.73
2011-03-11,31.99
2011-03-14,31.73
2011-03-15,31.32
2011-03-16,30.73
2011-03-17,31.09
2011-03-18,31.15
2011-03-21,31.290001
2011-03-22,31.48
2011-03-23,31.360001
2011-03-24,31.549999
2011-03-25,31.459999
2011-03-28,31.65
2011-03-29,31.629998999999998
2011-03-30,31.85
2011-03-31,31.780001000000002
2011-04-01,31.450001
2011-04-04,31.860001
2011-04-05,31.610001
2011-04-06,31.65
2011-04-07,31.799999
2011-04-08,31.4
2011-04-11,31.75
2011-04-12,31.610001
2011-04-13,31.84
2011-04-14,31.4
2011-04-15,31.41
2011-04-18,31.27
2011-04-19,31.049999
2011-04-20,31.18
2011-04-21,31.65
2011-04-25,31.92
2011-04-26,31.74
2011-04-27,31.940001000000002
2011-04-28,33.759997999999996
2011-04-29,33.84
2011-05-02,33.880001
2011-05-03,34.310001
2011-05-04,33.98
2011-05-05,33.419998
2011-05-06,33.43
2011-05-09,33.130001
2011-05-10,33.5
2011-05-11,33.049999
2011-05-12,33.0
2011-05-13,32.380001
2011-05-16,32.52
2011-05-17,32.419998
2011-05-18,32.450001
2011-05-19,32.450001
2011-05-20,32.009997999999996
2011-05-23,31.42
2011-05-24,31.209999
2011-05-25,31.25
2011-05-26,31.15
2011-05-27,31.24
2011-05-31,31.379998999999998
2011-06-01,30.440001000000002
2011-06-02,30.91
2011-06-03,30.67
2011-06-06,30.16
2011-06-07,30.17
2011-06-08,29.83
2011-06-09,30.200001
2011-06-10,29.65
2011-06-13,29.889999
2011-06-14,30.219998999999998
2011-06-15,29.48
2011-06-16,29.549999
2011-06-17,29.65
2011-06-20,29.879998999999998
2011-06-21,30.120001000000002
2011-06-22,29.959999
2011-06-23,29.66
2011-06-24,29.43
2011-06-27,29.620001000000002
2011-06-28,29.690001000000002
2011-06-29,30.450001
2011-06-30,30.530001000000002
2011-07-01,30.9
2011-07-05,30.780001000000002
2011-07-06,30.620001000000002
2011-07-07,30.92
2011-07-08,30.540001
2011-07-11,30.02
2011-07-12,29.98
2011-07-13,29.870001000000002
2011-07-14,29.700001
2011-07-15,29.469998999999998
2011-07-18,28.01
2011-07-19,28.299999
2011-07-20,28.4
2011-07-21,28.719998999999998
2011-07-22,28.690001000000002
2011-07-25,28.379998999999998
2011-07-26,28.23
2011-07-27,27.629998999999998
2011-07-28,27.690001000000002
2011-07-29,27.719998999999998
2011-08-01,28.34
2011-08-02,27.639999
2011-08-03,27.57
2011-08-04,26.309998999999998
2011-08-05,26.290001
2011-08-08,24.57
2011-08-09,25.75
2011-08-10,24.32
2011-08-11,25.67
2011-08-12,25.120001000000002
2011-08-15,26.030001000000002
2011-08-16,25.67
2011-08-17,25.48
2011-08-18,24.33
2011-08-19,24.360001
2011-08-22,24.459999
2011-08-23,24.950001
2011-08-24,25.190001000000002
2011-08-25,24.43
2011-08-26,24.450001
2011-08-29,26.299999
2011-08-30,26.040001
2011-08-31,26.23
2011-09-01,25.91
2011-09-02,24.959999
2011-09-06,24.559998999999998
2011-09-07,25.85
2011-09-08,25.309998999999998
2011-09-09,24.809998999999998
2011-09-12,25.27
2011-09-13,25.08
2011-09-14,24.9
2011-09-15,25.110001
2011-09-16,24.940001000000002
2011-09-19,24.459999
2011-09-20,24.32
2011-09-21,23.09
2011-09-22,22.68
2011-09-23,22.77
2011-09-26,23.530001000000002
2011-09-27,23.799999
2011-09-28,23.52
2011-09-29,24.559998999999998
2011-09-30,23.690001000000002
2011-10-03,22.709999
2011-10-04,23.629998999999998
2011-10-05,24.139999
2011-10-06,24.549999
2011-10-07,23.719998999999998
2011-10-10,24.76
2011-10-11,24.49
2011-10-12,25.139999
2011-10-13,24.639999
2011-10-14,24.959999
2011-10-17,24.15
2011-10-18,25.440001000000002
2011-10-19,25.48
2011-10-20,26.440001000000002
2011-10-21,26.9
2011-10-24,27.07
2011-10-25,26.5
2011-10-26,26.85
2011-10-27,27.719998999999998
2011-10-28,27.16
2011-10-31,26.34
2011-11-01,26.09
2011-11-02,26.0
2011-11-03,25.98
2011-11-04,25.9
2011-11-07,26.389999
2011-11-08,26.49
2011-11-09,25.85
2011-11-10,26.200001
2011-11-11,26.639999
2011-11-14,26.49
2011-11-15,26.629998999999998
2011-11-16,26.030001000000002
2011-11-17,25.610001
2011-11-18,25.98
2011-11-21,25.389999
2011-11-22,25.219998999999998
2011-11-23,24.5
2011-11-25,24.700001
2011-11-28,25.299999
2011-11-29,25.530001000000002
2011-11-30,26.790001
2011-12-01,26.559998999999998
2011-12-02,26.68
2011-12-05,27.01
2011-12-06,27.120001000000002
2011-12-07,27.27
2011-12-08,26.58
2011-12-09,26.93
2011-12-12,26.33
2011-12-13,26.0
2011-12-14,26.25
2011-12-15,26.34
