Date,WAB
2014-07-14,81.66999799999999
2014-07-15,80.75
2014-07-16,81.059998
2014-07-17,79.860001
2014-07-18,81.040001
2014-07-21,81.029999
2014-07-22,81.709999
2014-07-23,81.510002
2014-07-24,86.18
2014-07-25,85.459999
2014-07-28,83.41999799999999
2014-07-29,82.370003
2014-07-30,82.849998
2014-07-31,80.68
2014-08-01,80.860001
2014-08-04,81.610001
2014-08-05,80.860001
2014-08-06,80.33000200000001
2014-08-07,80.260002
2014-08-08,81.33000200000001
2014-08-11,81.650002
2014-08-12,81.059998
2014-08-13,82.0
2014-08-14,82.720001
2014-08-15,82.150002
2014-08-18,84.059998
2014-08-19,84.279999
2014-08-20,84.290001
2014-08-21,84.18
2014-08-22,84.010002
2014-08-25,84.5
2014-08-26,84.0
2014-08-27,83.900002
2014-08-28,83.610001
2014-08-29,83.360001
2014-09-02,84.559998
2014-09-03,84.110001
2014-09-04,83.860001
2014-09-05,83.889999
2014-09-08,84.33000200000001
2014-09-09,83.18
2014-09-10,83.0
2014-09-11,83.559998
2014-09-12,82.410004
2014-09-15,82.480003
2014-09-16,83.730003
2014-09-17,83.07
2014-09-18,83.699997
2014-09-19,83.75
2014-09-22,82.400002
2014-09-23,81.050003
2014-09-24,82.019997
2014-09-25,79.980003
2014-09-26,81.309998
2014-09-29,81.57
2014-09-30,81.040001
2014-10-01,78.349998
2014-10-02,77.910004
2014-10-03,78.900002
2014-10-06,78.139999
2014-10-07,76.279999
2014-10-08,77.57
2014-10-09,75.449997
2014-10-10,73.839996
2014-10-13,72.160004
2014-10-14,72.790001
2014-10-15,73.699997
2014-10-16,74.68
2014-10-17,74.660004
2014-10-20,74.699997
2014-10-21,77.5
2014-10-22,76.489998
2014-10-23,79.08000200000001
2014-10-24,79.290001
2014-10-27,79.07
2014-10-28,82.489998
2014-10-29,83.599998
2014-10-30,84.239998
2014-10-31,86.300003
2014-11-03,86.290001
2014-11-04,85.07
2014-11-05,86.410004
2014-11-06,88.279999
2014-11-07,89.269997
2014-11-10,89.529999
2014-11-11,89.809998
2014-11-12,89.75
2014-11-13,89.589996
2014-11-14,89.449997
2014-11-17,89.300003
2014-11-18,89.449997
2014-11-19,89.510002
2014-11-20,89.370003
2014-11-21,90.089996
2014-11-24,91.239998
2014-11-25,90.91999799999999
2014-11-26,90.489998
2014-11-28,88.489998
2014-12-01,85.410004
2014-12-02,86.639999
2014-12-03,87.839996
2014-12-04,86.519997
2014-12-05,86.58000200000001
2014-12-08,86.389999
2014-12-09,87.32
2014-12-10,84.529999
2014-12-11,85.459999
2014-12-12,84.910004
2014-12-15,84.379997
2014-12-16,83.949997
2014-12-17,86.199997
2014-12-18,87.699997
2014-12-19,87.400002
2014-12-22,87.650002
2014-12-23,88.220001
2014-12-24,88.370003
2014-12-26,88.790001
2014-12-29,89.010002
2014-12-30,88.059998
2014-12-31,86.889999
2015-01-02,87.110001
2015-01-05,85.139999
2015-01-06,84.040001
2015-01-07,84.860001
2015-01-08,86.599998
2015-01-09,84.860001
2015-01-12,83.900002
2015-01-13,83.459999
2015-01-14,83.199997
2015-01-15,82.239998
2015-01-16,83.239998
2015-01-20,83.339996
2015-01-21,84.059998
2015-01-22,85.519997
2015-01-23,84.989998
2015-01-26,87.41999799999999
2015-01-27,86.639999
2015-01-28,84.959999
2015-01-29,85.739998
2015-01-30,83.449997
2015-02-02,84.650002
2015-02-03,86.75
2015-02-04,85.400002
2015-02-05,86.940002
2015-02-06,86.800003
2015-02-09,87.129997
2015-02-10,87.529999
2015-02-11,87.370003
2015-02-12,89.279999
2015-02-13,90.529999
2015-02-17,90.66999799999999
2015-02-18,92.769997
2015-02-19,95.029999
2015-02-20,95.029999
2015-02-23,96.410004
2015-02-24,96.769997
2015-02-25,96.07
2015-02-26,95.529999
2015-02-27,94.889999
2015-03-02,95.209999
2015-03-03,94.699997
2015-03-04,93.870003
2015-03-05,93.58000200000001
2015-03-06,92.43
2015-03-09,92.5
2015-03-10,91.559998
2015-03-11,92.68
2015-03-12,94.290001
2015-03-13,93.489998
2015-03-16,95.559998
2015-03-17,95.720001
2015-03-18,96.07
2015-03-19,95.18
2015-03-20,96.57
2015-03-23,96.220001
2015-03-24,96.029999
2015-03-25,95.269997
2015-03-26,94.230003
2015-03-27,94.550003
2015-03-30,96.410004
2015-03-31,95.010002
2015-04-01,94.199997
2015-04-02,94.290001
2015-04-06,95.43
2015-04-07,94.66999799999999
2015-04-08,94.910004
2015-04-09,94.839996
2015-04-10,95.800003
2015-04-13,95.459999
2015-04-14,94.68
2015-04-15,96.349998
2015-04-16,96.33000200000001
2015-04-17,95.089996
2015-04-20,96.220001
2015-04-21,95.769997
2015-04-22,98.610001
2015-04-23,98.269997
2015-04-24,96.940002
2015-04-27,96.239998
2015-04-28,96.860001
2015-04-29,96.0
2015-04-30,94.050003
2015-05-01,99.82
2015-05-04,101.25
2015-05-05,99.160004
2015-05-06,99.089996
2015-05-07,99.260002
2015-05-08,99.620003
2015-05-11,99.099998
2015-05-12,99.220001
2015-05-13,99.18
2015-05-14,100.529999
2015-05-15,100.639999
2015-05-18,102.139999
2015-05-19,102.0
2015-05-20,101.32
2015-05-21,101.410004
2015-05-22,101.529999
2015-05-26,100.470001
2015-05-27,101.410004
2015-05-28,100.82
2015-05-29,100.300003
2015-06-01,99.860001
2015-06-02,99.75
2015-06-03,99.870003
2015-06-04,98.82
2015-06-05,99.769997
2015-06-08,99.190002
2015-06-09,98.889999
2015-06-10,100.43
2015-06-11,101.190002
2015-06-12,99.589996
2015-06-15,98.589996
2015-06-16,98.379997
2015-06-17,99.040001
2015-06-18,99.379997
2015-06-19,98.730003
2015-06-22,98.660004
2015-06-23,99.360001
2015-06-24,97.83000200000001
2015-06-25,95.760002
2015-06-26,95.519997
2015-06-29,93.550003
2015-06-30,94.239998
2015-07-01,94.110001
2015-07-02,94.41999799999999
2015-07-06,93.940002
2015-07-07,94.269997
2015-07-08,92.760002
2015-07-09,93.199997
2015-07-10,94.18
2015-07-13,95.480003
2015-07-14,95.809998
2015-07-15,94.790001
2015-07-16,95.190002
2015-07-17,94.68
2015-07-20,95.099998
2015-07-21,93.910004
2015-07-22,93.25
2015-07-23,93.68
2015-07-24,91.339996
2015-07-27,97.93
2015-07-28,99.620003
2015-07-29,102.010002
2015-07-30,102.389999
2015-07-31,101.190002
2015-08-03,100.010002
2015-08-04,98.860001
2015-08-05,99.82
2015-08-06,98.33000200000001
2015-08-07,97.660004
2015-08-10,99.75
2015-08-11,99.099998
2015-08-12,99.050003
2015-08-13,99.629997
2015-08-14,100.639999
2015-08-17,101.940002
2015-08-18,101.58000200000001
2015-08-19,100.370003
2015-08-20,96.800003
2015-08-21,93.980003
2015-08-24,92.309998
2015-08-25,90.870003
2015-08-26,93.510002
2015-08-27,96.709999
2015-08-28,96.980003
2015-08-31,95.760002
2015-09-01,91.940002
2015-09-02,92.91999799999999
2015-09-03,93.629997
2015-09-04,91.400002
2015-09-08,93.589996
2015-09-09,93.650002
2015-09-10,94.370003
2015-09-11,94.879997
2015-09-14,94.16999799999999
2015-09-15,95.720001
2015-09-16,97.529999
2015-09-17,97.639999
2015-09-18,95.099998
2015-09-21,95.269997
2015-09-22,93.610001
2015-09-23,92.529999
2015-09-24,89.989998
2015-09-25,89.019997
2015-09-28,85.849998
2015-09-29,85.769997
2015-09-30,88.050003
2015-10-01,87.07
2015-10-02,87.870003
2015-10-05,91.440002
2015-10-06,91.029999
2015-10-07,93.18
2015-10-08,92.860001
2015-10-09,93.650002
2015-10-12,94.040001
2015-10-13,92.269997
2015-10-14,91.379997
2015-10-15,92.029999
2015-10-16,90.809998
2015-10-19,89.309998
2015-10-20,89.199997
2015-10-21,88.550003
2015-10-22,83.739998
2015-10-23,83.199997
2015-10-26,83.550003
2015-10-27,81.400002
2015-10-28,81.889999
2015-10-29,81.68
2015-10-30,82.870003
2015-11-02,82.239998
2015-11-03,80.889999
2015-11-04,79.91999799999999
2015-11-05,77.440002
2015-11-06,77.599998
2015-11-09,75.93
2015-11-10,77.300003
2015-11-11,77.110001
2015-11-12,76.519997
2015-11-13,76.769997
2015-11-16,77.839996
2015-11-17,75.730003
2015-11-18,77.66999799999999
2015-11-19,77.75
2015-11-20,76.739998
2015-11-23,77.43
2015-11-24,78.910004
2015-11-25,80.519997
2015-11-27,81.0
2015-11-30,80.120003
2015-12-01,80.040001
2015-12-02,78.879997
2015-12-03,75.650002
2015-12-04,76.190002
2015-12-07,75.989998
2015-12-08,73.410004
2015-12-09,72.889999
2015-12-10,72.199997
2015-12-11,70.120003
2015-12-14,69.209999
2015-12-15,70.07
2015-12-16,71.150002
2015-12-17,70.32
2015-12-18,68.889999
2015-12-21,71.83000200000001
2015-12-22,73.08000200000001
2015-12-23,73.660004
2015-12-24,73.129997
2015-12-28,72.489998
2015-12-29,72.019997
2015-12-30,71.190002
2015-12-31,71.120003
2016-01-04,70.160004
2016-01-05,68.93
2016-01-06,66.519997
2016-01-07,64.300003
2016-01-08,63.16
2016-01-11,62.790001000000004
2016-01-12,63.330002
2016-01-13,61.650002
2016-01-14,63.360001000000004
2016-01-15,63.59
2016-01-19,63.02
2016-01-20,62.349998
2016-01-21,63.599998
2016-01-22,64.190002
2016-01-25,62.580002
2016-01-26,63.200001
2016-01-27,62.380001
2016-01-28,62.150002
2016-01-29,63.950001
2016-02-01,63.900002
2016-02-02,62.66
2016-02-03,63.73
2016-02-04,64.790001
2016-02-05,62.07
2016-02-08,61.950001
2016-02-09,60.580002
2016-02-10,65.5
2016-02-11,64.07
2016-02-12,65.349998
2016-02-16,67.489998
2016-02-17,69.489998
2016-02-18,68.889999
2016-02-19,67.25
2016-02-22,68.690002
2016-02-23,67.5
2016-02-24,67.389999
2016-02-25,68.019997
2016-02-26,68.870003
2016-02-29,70.599998
2016-03-01,70.91999799999999
2016-03-02,72.260002
2016-03-03,73.849998
2016-03-04,75.019997
2016-03-07,77.050003
2016-03-08,75.269997
2016-03-09,75.470001
2016-03-10,75.139999
2016-03-11,77.800003
2016-03-14,77.510002
2016-03-15,77.360001
2016-03-16,77.58000200000001
2016-03-17,78.66999799999999
2016-03-18,80.029999
2016-03-21,79.290001
2016-03-22,78.690002
2016-03-23,77.550003
2016-03-24,77.470001
2016-03-28,77.760002
2016-03-29,79.440002
2016-03-30,79.209999
2016-03-31,79.290001
2016-04-01,80.300003
2016-04-04,79.18
2016-04-05,78.739998
2016-04-06,79.199997
2016-04-07,78.269997
2016-04-08,78.639999
2016-04-11,78.629997
2016-04-12,79.459999
2016-04-13,81.279999
2016-04-14,80.660004
2016-04-15,81.300003
2016-04-18,80.769997
2016-04-19,81.540001
2016-04-20,81.589996
2016-04-21,80.809998
2016-04-22,80.989998
2016-04-25,79.599998
2016-04-26,83.220001
2016-04-27,86.260002
2016-04-28,83.660004
2016-04-29,82.93
2016-05-02,82.309998
2016-05-03,81.0
2016-05-04,80.010002
2016-05-05,79.769997
2016-05-06,79.379997
2016-05-09,78.290001
2016-05-10,80.120003
2016-05-11,79.5
2016-05-12,79.16999799999999
2016-05-13,78.0
2016-05-16,78.260002
2016-05-17,77.25
2016-05-18,76.58000200000001
2016-05-19,76.230003
2016-05-20,77.089996
2016-05-23,77.25
2016-05-24,77.839996
2016-05-25,78.220001
2016-05-26,77.440002
2016-05-27,77.870003
2016-05-31,77.379997
2016-06-01,77.870003
2016-06-02,78.0
2016-06-03,76.599998
2016-06-06,78.059998
2016-06-07,77.75
2016-06-08,78.160004
2016-06-09,77.040001
2016-06-10,75.129997
2016-06-13,74.260002
2016-06-14,74.110001
2016-06-15,73.339996
2016-06-16,73.290001
2016-06-17,73.099998
2016-06-20,73.43
2016-06-21,72.849998
2016-06-22,73.139999
2016-06-23,74.5
2016-06-24,70.25
2016-06-27,67.160004
2016-06-28,68.599998
2016-06-29,69.800003
2016-06-30,70.230003
2016-07-01,70.190002
2016-07-05,68.309998
2016-07-06,68.690002
2016-07-07,69.029999
2016-07-08,70.599998
2016-07-11,71.849998
2016-07-12,72.519997
2016-07-13,71.760002
2016-07-14,71.470001
2016-07-15,71.440002
2016-07-18,71.629997
2016-07-19,70.949997
2016-07-20,71.459999
2016-07-21,70.400002
2016-07-22,71.150002
2016-07-25,66.25
2016-07-26,68.650002
2016-07-27,68.739998
2016-07-28,68.199997
2016-07-29,68.5
2016-08-01,68.459999
2016-08-02,68.059998
2016-08-03,70.139999
2016-08-04,70.739998
2016-08-05,72.190002
2016-08-08,72.510002
2016-08-09,71.510002
2016-08-10,71.559998
2016-08-11,71.559998
2016-08-12,71.459999
2016-08-15,72.470001
2016-08-16,72.589996
2016-08-17,72.720001
2016-08-18,73.309998
2016-08-19,74.339996
2016-08-22,75.160004
2016-08-23,75.849998
2016-08-24,75.889999
2016-08-25,75.550003
2016-08-26,75.379997
2016-08-29,76.08000200000001
2016-08-30,77.279999
2016-08-31,76.610001
2016-09-01,75.790001
2016-09-02,76.660004
2016-09-06,76.980003
2016-09-07,78.139999
2016-09-08,78.33000200000001
2016-09-09,76.220001
2016-09-12,76.510002
2016-09-13,74.91999799999999
2016-09-14,74.440002
2016-09-15,75.260002
2016-09-16,74.910004
2016-09-19,74.93
2016-09-20,74.760002
2016-09-21,75.610001
2016-09-22,77.41999799999999
2016-09-23,76.82
2016-09-26,78.739998
2016-09-27,78.269997
2016-09-28,79.730003
2016-09-29,78.91999799999999
2016-09-30,81.650002
2016-10-03,81.160004
2016-10-04,81.370003
2016-10-05,81.58000200000001
2016-10-06,82.360001
2016-10-07,81.480003
2016-10-10,81.199997
2016-10-11,80.889999
2016-10-12,80.949997
2016-10-13,80.690002
2016-10-14,80.83000200000001
2016-10-17,79.760002
2016-10-18,80.809998
2016-10-19,82.980003
2016-10-20,82.529999
2016-10-21,82.510002
2016-10-24,81.889999
2016-10-25,78.610001
2016-10-26,77.110001
2016-10-27,77.029999
2016-10-28,76.82
2016-10-31,77.309998
2016-11-01,76.230003
2016-11-02,74.940002
2016-11-03,75.41999799999999
2016-11-04,76.300003
2016-11-07,79.08000200000001
2016-11-08,78.379997
2016-11-09,81.900002
2016-11-10,84.410004
2016-11-11,85.410004
2016-11-14,87.230003
2016-11-15,88.08000200000001
2016-11-16,86.82
2016-11-17,86.199997
2016-11-18,85.629997
2016-11-21,86.620003
2016-11-22,86.849998
2016-11-23,86.959999
2016-11-25,86.5
2016-11-28,84.889999
2016-11-29,84.480003
2016-11-30,84.66999799999999
2016-12-01,86.040001
2016-12-02,86.709999
2016-12-05,88.120003
2016-12-06,87.550003
2016-12-07,87.199997
2016-12-08,84.610001
2016-12-09,83.41999799999999
2016-12-12,82.699997
2016-12-13,81.160004
2016-12-14,80.199997
2016-12-15,80.360001
2016-12-16,79.540001
2016-12-19,80.029999
2016-12-20,81.800003
2016-12-21,83.93
2016-12-22,83.08000200000001
2016-12-23,83.910004
2016-12-27,85.029999
2016-12-28,83.550003
2016-12-29,83.540001
2016-12-30,83.019997
2017-01-03,84.019997
2017-01-04,85.510002
2017-01-05,83.879997
2017-01-06,84.559998
2017-01-09,84.059998
2017-01-10,85.309998
2017-01-11,85.290001
2017-01-12,85.029999
2017-01-13,85.91999799999999
2017-01-17,86.75
2017-01-18,87.239998
2017-01-19,86.91999799999999
2017-01-20,86.160004
2017-01-23,84.650002
2017-01-24,86.400002
2017-01-25,88.25
2017-01-26,87.129997
2017-01-27,88.029999
2017-01-30,86.720001
2017-01-31,86.639999
2017-02-01,86.779999
2017-02-02,86.059998
2017-02-03,87.58000200000001
2017-02-06,86.639999
2017-02-07,86.32
2017-02-08,85.32
2017-02-09,86.199997
2017-02-10,87.300003
2017-02-13,87.660004
2017-02-14,86.75
2017-02-15,88.480003
2017-02-16,88.050003
2017-02-17,87.769997
2017-02-21,82.709999
2017-02-22,80.16999799999999
2017-02-23,78.18
2017-02-24,79.449997
2017-02-27,80.93
2017-02-28,80.120003
2017-03-01,81.349998
2017-03-02,80.040001
2017-03-03,79.889999
2017-03-06,79.959999
2017-03-07,79.5
2017-03-08,79.220001
2017-03-09,78.470001
2017-03-10,77.550003
2017-03-13,78.269997
2017-03-14,77.349998
2017-03-15,77.550003
2017-03-16,77.220001
2017-03-17,77.33000200000001
2017-03-20,77.269997
2017-03-21,76.139999
2017-03-22,76.089996
2017-03-23,75.970001
2017-03-24,75.860001
2017-03-27,75.019997
2017-03-28,75.809998
2017-03-29,76.82
2017-03-30,77.260002
2017-03-31,78.0
2017-04-03,78.040001
2017-04-04,77.339996
2017-04-05,77.370003
2017-04-06,79.0
2017-04-07,80.239998
2017-04-10,81.150002
2017-04-11,81.360001
2017-04-12,79.66999799999999
2017-04-13,79.010002
2017-04-17,80.91999799999999
2017-04-18,80.699997
2017-04-19,80.93
2017-04-20,81.510002
2017-04-21,81.150002
2017-04-24,82.190002
2017-04-25,84.379997
2017-04-26,85.949997
2017-04-27,84.639999
2017-04-28,83.889999
2017-05-01,82.370003
2017-05-02,81.860001
2017-05-03,82.41999799999999
2017-05-04,82.059998
2017-05-05,83.0
2017-05-08,82.040001
2017-05-09,81.300003
2017-05-10,81.370003
2017-05-11,80.639999
2017-05-12,80.110001
2017-05-15,80.33000200000001
2017-05-16,79.93
2017-05-17,79.33000200000001
2017-05-18,79.410004
2017-05-19,81.860001
2017-05-22,81.75
2017-05-23,82.010002
2017-05-24,81.91999799999999
2017-05-25,82.489998
2017-05-26,81.25
2017-05-30,82.389999
2017-05-31,81.75
2017-06-01,82.989998
2017-06-02,84.16999799999999
2017-06-05,83.75
2017-06-06,82.25
2017-06-07,83.360001
2017-06-08,84.889999
2017-06-09,86.07
2017-06-12,87.309998
2017-06-13,88.510002
2017-06-14,88.029999
2017-06-15,88.050003
2017-06-16,88.91999799999999
2017-06-19,89.209999
2017-06-20,88.5
2017-06-21,88.209999
2017-06-22,88.349998
2017-06-23,88.519997
2017-06-26,88.970001
2017-06-27,88.459999
2017-06-28,90.199997
2017-06-29,90.290001
2017-06-30,91.5
2017-07-03,92.510002
2017-07-05,91.739998
2017-07-06,90.589996
2017-07-07,91.0
2017-07-10,90.5
2017-07-11,90.879997
2017-07-12,91.970001
2017-07-13,90.239998
2017-07-14,89.839996
2017-07-17,89.260002
2017-07-18,89.559998
2017-07-19,90.199997
2017-07-20,88.269997
2017-07-21,87.489998
2017-07-24,86.949997
2017-07-25,78.480003
2017-07-26,74.019997
2017-07-27,75.620003
2017-07-28,75.050003
2017-07-31,75.360001
2017-08-01,73.839996
2017-08-02,73.629997
2017-08-03,73.43
2017-08-04,74.639999
2017-08-07,74.33000200000001
2017-08-08,73.220001
2017-08-09,73.08000200000001
2017-08-10,72.269997
2017-08-11,72.809998
2017-08-14,72.0
2017-08-15,71.720001
2017-08-16,72.16999799999999
2017-08-17,71.339996
2017-08-18,70.860001
2017-08-21,70.25
2017-08-22,70.75
2017-08-23,70.08000200000001
2017-08-24,70.150002
2017-08-25,70.199997
2017-08-28,70.459999
2017-08-29,70.68
2017-08-30,70.41999799999999
2017-08-31,70.57
2017-09-01,72.059998
2017-09-05,72.139999
2017-09-06,69.699997
2017-09-07,70.239998
2017-09-08,70.279999
2017-09-11,71.230003
2017-09-12,72.07
2017-09-13,71.91999799999999
2017-09-14,71.480003
2017-09-15,72.349998
2017-09-18,73.900002
2017-09-19,74.349998
2017-09-20,75.050003
2017-09-21,75.220001
2017-09-22,76.25
2017-09-25,76.110001
2017-09-26,75.5
2017-09-27,75.459999
2017-09-28,75.739998
2017-09-29,75.75
2017-10-02,76.410004
2017-10-03,76.43
2017-10-04,76.129997
2017-10-05,76.059998
2017-10-06,75.599998
2017-10-09,75.349998
2017-10-10,75.029999
2017-10-11,75.129997
2017-10-12,75.58000200000001
2017-10-13,74.510002
2017-10-16,74.910004
2017-10-17,75.339996
2017-10-18,75.5
2017-10-19,75.660004
2017-10-20,76.870003
2017-10-23,76.389999
2017-10-24,80.739998
2017-10-25,77.650002
2017-10-26,76.019997
2017-10-27,76.269997
2017-10-30,76.559998
2017-10-31,76.5
2017-11-01,76.639999
2017-11-02,76.43
2017-11-03,77.029999
2017-11-06,77.050003
2017-11-07,76.199997
2017-11-08,77.040001
2017-11-09,75.379997
2017-11-10,76.510002
2017-11-13,75.260002
2017-11-14,73.529999
2017-11-15,72.889999
2017-11-16,73.66999799999999
2017-11-17,73.970001
2017-11-20,74.059998
2017-11-21,73.33000200000001
2017-11-22,73.08000200000001
2017-11-24,73.150002
2017-11-27,72.709999
2017-11-28,74.860001
2017-11-29,77.0
2017-11-30,76.900002
2017-12-01,76.300003
2017-12-04,77.599998
2017-12-05,76.93
2017-12-06,74.860001
2017-12-07,75.470001
2017-12-08,76.230003
2017-12-11,77.300003
2017-12-12,76.730003
2017-12-13,78.050003
2017-12-14,76.870003
2017-12-15,76.66999799999999
2017-12-18,78.050003
2017-12-19,78.910004
2017-12-20,80.389999
2017-12-21,79.860001
2017-12-22,79.629997
2017-12-26,80.790001
2017-12-27,81.370003
2017-12-28,81.510002
2017-12-29,81.43
2018-01-02,82.93
2018-01-03,82.260002
2018-01-04,83.370003
2018-01-05,81.83000200000001
2018-01-08,82.370003
2018-01-09,83.089996
2018-01-10,82.379997
2018-01-11,84.019997
2018-01-12,85.199997
2018-01-16,84.199997
2018-01-17,82.720001
2018-01-18,81.839996
2018-01-19,82.800003
2018-01-22,82.5
2018-01-23,82.709999
2018-01-24,82.730003
2018-01-25,82.32
2018-01-26,82.25
2018-01-29,83.839996
2018-01-30,82.410004
2018-01-31,81.040001
2018-02-01,81.260002
2018-02-02,73.400002
2018-02-05,71.970001
2018-02-06,72.839996
2018-02-07,72.83000200000001
2018-02-08,71.150002
2018-02-09,71.760002
2018-02-12,72.0
2018-02-13,71.980003
2018-02-14,73.199997
2018-02-15,74.610001
2018-02-16,77.269997
2018-02-20,80.0
2018-02-21,81.739998
2018-02-22,82.300003
2018-02-23,83.400002
2018-02-26,83.839996
2018-02-27,82.059998
2018-02-28,81.339996
2018-03-01,79.889999
2018-03-02,81.199997
2018-03-05,83.18
2018-03-06,83.440002
2018-03-07,83.029999
2018-03-08,82.400002
2018-03-09,83.589996
2018-03-12,82.889999
2018-03-13,82.58000200000001
2018-03-14,82.860001
2018-03-15,81.879997
2018-03-16,82.440002
2018-03-19,81.889999
2018-03-20,81.029999
2018-03-21,81.510002
2018-03-22,78.360001
2018-03-23,77.489998
2018-03-26,80.610001
2018-03-27,80.709999
2018-03-28,80.029999
2018-03-29,81.400002
2018-04-02,79.779999
2018-04-03,80.620003
2018-04-04,80.860001
2018-04-05,81.459999
2018-04-06,80.160004
2018-04-09,79.949997
2018-04-10,82.029999
2018-04-11,81.41999799999999
2018-04-12,82.730003
2018-04-13,81.690002
2018-04-16,83.190002
2018-04-17,82.720001
2018-04-18,83.43
2018-04-19,83.790001
2018-04-20,87.540001
2018-04-23,88.040001
2018-04-24,90.339996
2018-04-25,89.379997
2018-04-26,88.940002
2018-04-27,89.370003
2018-04-30,88.809998
2018-05-01,88.720001
2018-05-02,87.610001
2018-05-03,88.589996
2018-05-04,89.970001
2018-05-07,91.129997
2018-05-08,92.08000200000001
2018-05-09,93.489998
2018-05-10,93.83000200000001
2018-05-11,93.059998
2018-05-14,93.18
2018-05-15,93.190002
2018-05-16,94.57
2018-05-17,94.150002
2018-05-18,95.190002
2018-05-21,98.550003
2018-05-22,97.470001
2018-05-23,96.660004
2018-05-24,97.0
2018-05-25,97.339996
2018-05-29,96.860001
2018-05-30,98.370003
2018-05-31,97.510002
2018-06-01,99.910004
2018-06-04,99.059998
2018-06-05,100.019997
2018-06-06,101.589996
2018-06-07,101.879997
2018-06-08,102.690002
2018-06-11,102.790001
2018-06-12,102.970001
2018-06-13,101.029999
2018-06-14,102.010002
2018-06-15,102.470001
2018-06-18,102.599998
2018-06-19,102.029999
2018-06-20,102.610001
2018-06-21,100.43
2018-06-22,100.699997
2018-06-25,98.66999799999999
2018-06-26,98.410004
2018-06-27,98.400002
2018-06-28,98.150002
2018-06-29,98.58000200000001
2018-07-02,99.139999
2018-07-03,99.290001
2018-07-05,99.800003
2018-07-06,100.099998
2018-07-09,101.660004
2018-07-10,101.870003
2018-07-11,102.18
2018-07-12,103.68
2018-07-13,104.07
2018-07-16,102.75
2018-07-17,102.389999
2018-07-18,103.849998
2018-07-19,104.790001
2018-07-20,104.720001
2018-07-23,105.290001
2018-07-24,107.050003
2018-07-25,109.66999799999999
2018-07-26,108.879997
2018-07-27,108.360001
2018-07-30,108.900002
2018-07-31,110.32
2018-08-01,110.620003
2018-08-02,112.050003
2018-08-03,113.220001
2018-08-06,113.540001
2018-08-07,113.739998
2018-08-08,113.010002
2018-08-09,111.5
2018-08-10,110.5
2018-08-13,111.18
2018-08-14,111.660004
2018-08-15,109.66999799999999
2018-08-16,110.620003
2018-08-17,109.970001
2018-08-20,110.220001
2018-08-21,110.410004
2018-08-22,110.099998
2018-08-23,108.82
2018-08-24,109.239998
2018-08-27,110.540001
2018-08-28,110.059998
2018-08-29,108.989998
2018-08-30,108.5
2018-08-31,108.32
2018-09-04,109.57
2018-09-05,112.57
2018-09-06,113.0
2018-09-07,114.510002
2018-09-10,112.610001
2018-09-11,113.720001
2018-09-12,112.870003
2018-09-13,112.120003
2018-09-14,98.209999
2018-09-17,105.099998
2018-09-18,105.379997
2018-09-19,105.370003
2018-09-20,105.360001
2018-09-21,104.93
2018-09-24,105.620003
2018-09-25,106.730003
2018-09-26,106.66999799999999
2018-09-27,106.889999
2018-09-28,104.879997
2018-10-01,103.980003
2018-10-02,103.690002
2018-10-03,104.970001
2018-10-04,105.489998
2018-10-05,104.300003
2018-10-08,102.809998
2018-10-09,102.290001
2018-10-10,99.540001
2018-10-11,96.889999
2018-10-12,95.43
2018-10-15,96.980003
2018-10-16,100.33000200000001
2018-10-17,100.07
2018-10-18,98.029999
2018-10-19,95.790001
2018-10-22,97.099998
2018-10-23,95.07
2018-10-24,91.150002
2018-10-25,91.07
2018-10-26,88.41999799999999
2018-10-29,90.07
2018-10-30,85.599998
2018-10-31,82.019997
2018-11-01,84.900002
2018-11-02,85.150002
2018-11-05,84.120003
2018-11-06,84.650002
2018-11-07,87.190002
2018-11-08,87.489998
2018-11-09,87.050003
2018-11-12,83.989998
2018-11-13,83.120003
2018-11-14,82.870003
2018-11-15,86.050003
2018-11-16,86.980003
2018-11-19,87.309998
2018-11-20,84.910004
2018-11-21,86.059998
2018-11-23,85.709999
2018-11-26,88.290001
2018-11-27,88.18
2018-11-28,91.790001
2018-11-29,92.660004
2018-11-30,94.599998
2018-12-03,92.889999
2018-12-04,88.980003
2018-12-06,88.33000200000001
2018-12-07,84.610001
2018-12-10,82.410004
2018-12-11,80.370003
2018-12-12,79.190002
2018-12-13,75.290001
2018-12-14,73.269997
2018-12-17,72.010002
2018-12-18,71.07
2018-12-19,71.050003
2018-12-20,69.540001
2018-12-21,68.08000200000001
2018-12-24,66.279999
2018-12-26,69.970001
2018-12-27,70.160004
2018-12-28,68.510002
2018-12-31,70.25
2019-01-02,70.860001
2019-01-03,69.480003
2019-01-04,71.25
2019-01-07,70.57
2019-01-08,71.0
2019-01-09,72.300003
2019-01-10,73.110001
2019-01-11,73.489998
2019-01-14,72.540001
2019-01-15,71.160004
2019-01-16,71.949997
2019-01-17,74.230003
2019-01-18,75.650002
2019-01-22,71.949997
2019-01-23,70.25
2019-01-24,71.029999
2019-01-25,68.540001
2019-01-28,67.300003
2019-01-29,68.900002
2019-01-30,68.400002
2019-01-31,69.160004
2019-02-01,70.029999
2019-02-04,71.220001
2019-02-05,72.68
2019-02-06,72.690002
2019-02-07,73.279999
2019-02-08,73.400002
2019-02-11,73.860001
2019-02-12,70.559998
2019-02-13,73.370003
2019-02-14,72.050003
2019-02-15,74.91999799999999
2019-02-19,74.57
