Date,NVR
2000-06-15,56.25
2000-06-16,55.375
2000-06-19,55.875
2000-06-20,55.125
2000-06-21,55.0625
2000-06-22,54.25
2000-06-23,54.5
2000-06-26,55.25
2000-06-27,56.4375
2000-06-28,57.75
2000-06-29,58.625
2000-06-30,57.0
2000-07-03,57.375
2000-07-05,57.875
2000-07-06,59.0
2000-07-07,60.9375
2000-07-10,60.125
2000-07-11,59.875
2000-07-12,59.375
2000-07-13,59.6875
2000-07-14,59.75
2000-07-17,59.8125
2000-07-18,59.75
2000-07-19,60.0
2000-07-20,61.8125
2000-07-21,61.375
2000-07-24,61.125
2000-07-25,59.875
2000-07-26,59.0
2000-07-27,59.25
2000-07-28,59.9375
2000-07-31,61.625
2000-08-01,62.125
2000-08-02,63.75
2000-08-03,64.0
2000-08-04,66.375
2000-08-07,72.5
2000-08-08,72.625
2000-08-09,70.75
2000-08-10,69.5
2000-08-11,72.0
2000-08-14,73.9375
2000-08-15,70.625
2000-08-16,71.0
2000-08-17,70.625
2000-08-18,71.0
2000-08-21,71.8125
2000-08-22,71.125
2000-08-23,69.75
2000-08-24,70.125
2000-08-25,69.625
2000-08-28,70.125
2000-08-29,70.625
2000-08-30,71.375
2000-08-31,73.5
2000-09-01,72.0
2000-09-05,72.25
2000-09-06,73.4375
2000-09-07,75.3125
2000-09-08,77.125
2000-09-11,78.25
2000-09-12,78.75
2000-09-13,78.875
2000-09-14,78.25
2000-09-15,78.3125
2000-09-18,77.5625
2000-09-19,77.5625
2000-09-20,79.8125
2000-09-21,79.6875
2000-09-22,78.75
2000-09-25,79.150002
2000-09-26,79.0
2000-09-27,79.25
2000-09-28,80.75
2000-09-29,81.0
2000-10-02,81.529999
2000-10-03,81.440002
2000-10-04,79.5
2000-10-05,79.099998
2000-10-06,76.5
2000-10-09,76.0
2000-10-10,78.08000200000001
2000-10-11,79.800003
2000-10-12,79.410004
2000-10-13,79.260002
2000-10-16,80.099998
2000-10-17,80.129997
2000-10-18,79.510002
2000-10-19,80.550003
2000-10-20,82.400002
2000-10-23,83.5
2000-10-24,85.0
2000-10-25,87.209999
2000-10-26,88.93
2000-10-27,95.25
2000-10-30,99.91999799999999
2000-10-31,103.400002
2000-11-01,100.589996
2000-11-02,100.839996
2000-11-03,102.970001
2000-11-06,103.25
2000-11-07,104.730003
2000-11-08,103.260002
2000-11-09,102.0
2000-11-10,96.18
2000-11-13,96.599998
2000-11-14,102.0
2000-11-15,100.449997
2000-11-16,94.440002
2000-11-17,96.5
2000-11-20,91.25
2000-11-21,87.459999
2000-11-22,81.75
2000-11-24,86.5
2000-11-27,90.08000200000001
2000-11-28,89.199997
2000-11-29,93.300003
2000-11-30,91.0
2000-12-01,92.379997
2000-12-04,92.150002
2000-12-05,103.980003
2000-12-06,98.0
2000-12-07,101.0
2000-12-08,107.75
2000-12-11,109.650002
2000-12-12,99.5
2000-12-13,106.400002
2000-12-14,102.279999
2000-12-15,103.75
2000-12-18,108.989998
2000-12-19,106.050003
2000-12-20,101.199997
2000-12-21,105.459999
2000-12-22,107.0
2000-12-26,113.050003
2000-12-27,122.400002
2000-12-28,124.599998
2000-12-29,123.599998
2001-01-02,116.599998
2001-01-03,119.599998
2001-01-04,121.0
2001-01-05,124.5
2001-01-08,132.979996
2001-01-09,131.5
2001-01-10,127.75
2001-01-11,125.099998
2001-01-12,127.519997
2001-01-16,125.0
2001-01-17,127.75
2001-01-18,127.75
2001-01-19,118.5
2001-01-22,109.400002
2001-01-23,114.25
2001-01-24,115.33000200000001
2001-01-25,115.800003
2001-01-26,114.099998
2001-01-29,113.75
2001-01-30,113.849998
2001-01-31,115.0
2001-02-01,118.0
2001-02-02,114.370003
2001-02-05,123.0
2001-02-06,133.399994
2001-02-07,133.509995
2001-02-08,131.5
2001-02-09,129.399994
2001-02-12,139.0
2001-02-13,138.25
2001-02-14,144.0
2001-02-15,147.75
2001-02-16,142.600006
2001-02-20,138.699997
2001-02-21,137.25
2001-02-22,135.0
2001-02-23,135.75
2001-02-26,144.75
2001-02-27,145.75
2001-02-28,147.25
2001-03-01,147.0
2001-03-02,152.929993
2001-03-05,155.5
2001-03-06,163.419998
2001-03-07,162.449997
2001-03-08,158.029999
2001-03-09,158.029999
2001-03-12,151.5
2001-03-13,154.0
2001-03-14,150.25
2001-03-15,154.050003
2001-03-16,150.699997
2001-03-19,154.0
2001-03-20,154.0
2001-03-21,156.0
2001-03-22,156.0
2001-03-23,159.949997
2001-03-26,166.0
2001-03-27,166.199997
2001-03-28,165.600006
2001-03-29,170.0
2001-03-30,163.0
2001-04-02,160.5
2001-04-03,163.0
2001-04-04,165.5
2001-04-05,167.199997
2001-04-06,166.0
2001-04-09,165.800003
2001-04-10,167.75
2001-04-11,166.75
2001-04-12,168.490005
2001-04-16,165.699997
2001-04-17,165.0
2001-04-18,168.75
2001-04-19,175.600006
2001-04-20,170.600006
2001-04-23,174.5
2001-04-24,183.0
2001-04-25,192.75
2001-04-26,190.25
2001-04-27,196.0
2001-04-30,190.619995
2001-05-01,189.5
2001-05-02,189.0
2001-05-03,185.0
2001-05-04,185.25
2001-05-07,192.130005
2001-05-08,197.0
2001-05-09,194.5
2001-05-10,203.0
2001-05-11,192.600006
2001-05-14,201.0
2001-05-15,200.0
2001-05-16,197.5
2001-05-17,195.5
2001-05-18,194.949997
2001-05-21,186.029999
2001-05-22,182.5
2001-05-23,180.0
2001-05-24,183.5
2001-05-25,177.490005
2001-05-29,166.119995
2001-05-30,170.550003
2001-05-31,172.509995
2001-06-01,170.0
2001-06-04,166.0
2001-06-05,164.0
2001-06-06,151.149994
2001-06-07,151.5
2001-06-08,158.0
2001-06-11,153.630005
2001-06-12,150.0
2001-06-13,150.0
2001-06-14,145.5
2001-06-15,141.0
2001-06-18,140.899994
2001-06-19,143.0
2001-06-20,148.050003
2001-06-21,153.850006
2001-06-22,152.399994
2001-06-25,153.0
2001-06-26,152.559998
2001-06-27,153.0
2001-06-28,157.5
2001-06-29,148.0
2001-07-02,151.25
2001-07-03,152.649994
2001-07-05,157.5
2001-07-06,157.25
2001-07-09,152.050003
2001-07-10,151.949997
2001-07-11,155.0
2001-07-12,158.800003
2001-07-13,163.75
2001-07-16,162.91000400000001
2001-07-17,166.300003
2001-07-18,169.5
2001-07-19,175.0
2001-07-20,176.5
2001-07-23,173.5
2001-07-24,167.75
2001-07-25,167.5
2001-07-26,166.0
2001-07-27,166.100006
2001-07-30,170.0
2001-07-31,176.25
2001-08-01,174.449997
2001-08-02,177.0
2001-08-03,175.0
2001-08-06,167.5
2001-08-07,158.509995
2001-08-08,156.0
2001-08-09,157.0
2001-08-10,157.949997
2001-08-13,153.949997
2001-08-14,151.0
2001-08-15,154.300003
2001-08-16,159.25
2001-08-17,154.0
2001-08-20,152.899994
2001-08-21,153.75
2001-08-22,155.5
2001-08-23,158.75
2001-08-24,164.0
2001-08-27,158.5
2001-08-28,157.550003
2001-08-29,162.550003
2001-08-30,163.0
2001-08-31,161.0
2001-09-04,164.5
2001-09-05,166.75
2001-09-06,167.0
2001-09-07,161.41000400000001
2001-09-10,155.850006
2001-09-17,142.0
2001-09-18,134.0
2001-09-19,139.0
2001-09-20,132.75
2001-09-21,131.0
2001-09-24,138.75
2001-09-25,135.5
2001-09-26,134.240005
2001-09-27,140.949997
2001-09-28,140.509995
2001-10-01,141.75
2001-10-02,146.369995
2001-10-03,151.0
2001-10-04,148.03999299999998
2001-10-05,146.449997
2001-10-08,143.240005
2001-10-09,147.25
2001-10-10,152.990005
2001-10-11,161.0
2001-10-12,158.0
2001-10-15,160.369995
2001-10-16,163.91000400000001
2001-10-17,153.0
2001-10-18,154.449997
2001-10-19,158.5
2001-10-22,159.0
2001-10-23,160.600006
2001-10-24,161.949997
2001-10-25,158.5
2001-10-26,162.949997
2001-10-29,158.199997
2001-10-30,153.25
2001-10-31,158.300003
2001-11-01,166.75
2001-11-02,163.0
2001-11-05,161.75
2001-11-06,164.0
2001-11-07,175.0
2001-11-08,170.990005
2001-11-09,168.600006
2001-11-12,172.699997
2001-11-13,178.0
2001-11-14,179.0
2001-11-15,171.100006
2001-11-16,172.690002
2001-11-19,170.25
2001-11-20,166.5
2001-11-21,166.600006
2001-11-23,167.03999299999998
2001-11-26,165.800003
2001-11-27,168.5
2001-11-28,168.5
2001-11-29,175.5
2001-11-30,181.5
2001-12-03,183.5
2001-12-04,188.669998
2001-12-05,198.259995
2001-12-06,189.479996
2001-12-07,191.5
2001-12-10,184.0
2001-12-11,189.350006
2001-12-12,194.0
2001-12-13,195.550003
2001-12-14,192.5
2001-12-17,194.0
2001-12-18,196.75
2001-12-19,205.75
2001-12-20,201.0
2001-12-21,196.600006
2001-12-24,198.5
2001-12-26,198.869995
2001-12-27,196.75
2001-12-28,203.5
2001-12-31,204.0
2002-01-02,195.25
2002-01-03,195.5
2002-01-04,193.949997
2002-01-07,195.75
2002-01-08,199.0
2002-01-09,199.550003
2002-01-10,199.0
2002-01-11,195.5
2002-01-14,195.899994
2002-01-15,199.25
2002-01-16,198.509995
2002-01-17,204.75
2002-01-18,202.050003
2002-01-22,203.75
2002-01-23,206.600006
2002-01-24,210.479996
2002-01-25,216.940002
2002-01-28,234.0
2002-01-29,233.0
2002-01-30,241.0
2002-01-31,239.97000099999997
2002-02-01,242.11999500000002
2002-02-04,248.75
2002-02-05,250.0
2002-02-06,250.0
2002-02-07,244.00999500000003
2002-02-08,250.0
2002-02-11,249.899994
2002-02-12,254.80000299999998
2002-02-13,260.100006
2002-02-14,257.600006
2002-02-15,259.0
2002-02-19,261.5
2002-02-20,253.92999300000002
2002-02-21,257.25
2002-02-22,262.549988
2002-02-25,275.799988
2002-02-26,286.5
2002-02-27,283.040009
2002-02-28,292.25
2002-03-01,290.709991
2002-03-04,300.600006
2002-03-05,290.679993
2002-03-06,298.899994
2002-03-07,295.75
2002-03-08,293.399994
2002-03-11,294.25
2002-03-12,296.75
2002-03-13,291.0
2002-03-14,286.23999
2002-03-15,288.600006
2002-03-18,285.0
2002-03-19,291.5
2002-03-20,274.0
2002-03-21,278.25
2002-03-22,292.75
2002-03-25,300.25
2002-03-26,322.25
2002-03-27,319.25
2002-03-28,315.5
2002-04-01,315.700012
2002-04-02,318.5
2002-04-03,319.0
2002-04-04,324.5
2002-04-05,331.75
2002-04-08,343.0
2002-04-09,349.01001
2002-04-10,342.0
2002-04-11,343.100006
2002-04-12,355.0
2002-04-15,356.75
2002-04-16,353.899994
2002-04-17,369.5
2002-04-18,367.97000099999997
2002-04-19,367.0
2002-04-22,367.950012
2002-04-23,378.890015
2002-04-24,378.25
2002-04-25,371.450012
2002-04-26,365.399994
2002-04-29,370.200012
2002-04-30,369.75
2002-05-01,382.0
2002-05-02,388.25
2002-05-03,383.25
2002-05-06,368.0
2002-05-07,372.0
2002-05-08,370.5
2002-05-09,376.5
2002-05-10,362.01001
2002-05-13,363.75
2002-05-14,376.0
2002-05-15,371.25
2002-05-16,357.25
2002-05-17,363.25
2002-05-20,366.01001
2002-05-21,358.399994
2002-05-22,351.399994
2002-05-23,359.0
2002-05-24,362.0
2002-05-28,354.0
2002-05-29,350.0
2002-05-30,337.25
2002-05-31,331.0
2002-06-03,324.549988
2002-06-04,318.0
2002-06-05,326.0
2002-06-06,335.5
2002-06-07,335.0
2002-06-10,327.549988
2002-06-11,330.100006
2002-06-12,333.51001
2002-06-13,318.0
2002-06-14,319.5
2002-06-17,334.0
2002-06-18,338.01001
2002-06-19,340.0
2002-06-20,344.5
2002-06-21,341.0
2002-06-24,343.0
2002-06-25,332.5
2002-06-26,334.0
2002-06-27,337.0
2002-06-28,323.0
2002-07-01,319.5
2002-07-02,305.019989
2002-07-03,309.5
2002-07-05,322.0
2002-07-08,320.75
2002-07-09,311.0
2002-07-10,299.75
2002-07-11,297.0
2002-07-12,292.0
2002-07-15,299.980011
2002-07-16,283.0
2002-07-17,272.5
2002-07-18,272.0
2002-07-19,267.75
2002-07-22,245.0
2002-07-23,255.0
2002-07-24,278.0
2002-07-25,272.609985
2002-07-26,278.0
2002-07-29,294.0
2002-07-30,292.5
2002-07-31,288.5
2002-08-01,283.0
2002-08-02,269.350006
2002-08-05,272.25
2002-08-06,288.200012
2002-08-07,280.51001
2002-08-08,290.5
2002-08-09,295.940002
2002-08-12,291.5
2002-08-13,288.5
2002-08-14,296.5
2002-08-15,311.75
2002-08-16,308.0
2002-08-19,324.5
2002-08-20,320.0
2002-08-21,316.0
2002-08-22,321.5
2002-08-23,317.5
2002-08-26,327.75
2002-08-27,313.0
2002-08-28,302.899994
2002-08-29,298.0
2002-08-30,296.5
2002-09-03,291.5
2002-09-04,300.350006
2002-09-05,310.5
2002-09-06,318.0
2002-09-09,323.299988
2002-09-10,323.0
2002-09-11,324.0
2002-09-12,317.549988
2002-09-13,325.299988
2002-09-16,328.25
2002-09-17,321.880005
2002-09-18,321.75
2002-09-19,306.0
2002-09-20,316.980011
2002-09-23,311.0
2002-09-24,301.0
2002-09-25,303.0
2002-09-26,309.0
2002-09-27,302.950012
2002-09-30,299.829987
2002-10-01,310.02999900000003
2002-10-02,311.25
2002-10-03,301.25
2002-10-04,287.0
2002-10-07,277.0
2002-10-08,284.75
2002-10-09,274.5
2002-10-10,277.5
2002-10-11,295.5
2002-10-14,297.0
2002-10-15,316.5
2002-10-16,303.0
2002-10-17,322.0
2002-10-18,323.0
2002-10-21,340.01001
2002-10-22,335.0
2002-10-23,345.0
2002-10-24,338.0
2002-10-25,338.25
2002-10-28,333.0
2002-10-29,336.0
2002-10-30,331.5
2002-10-31,339.0
2002-11-01,346.25
2002-11-04,353.5
2002-11-05,354.5
2002-11-06,348.0
2002-11-07,326.0
2002-11-08,313.119995
2002-11-11,316.0
2002-11-12,311.5
2002-11-13,315.0
2002-11-14,320.0
2002-11-15,325.0
2002-11-18,318.5
2002-11-19,319.200012
2002-11-20,317.25
2002-11-21,341.25
2002-11-22,334.5
2002-11-25,342.0
2002-11-26,330.5
2002-11-27,339.5
2002-11-29,331.0
2002-12-02,336.0
2002-12-03,317.47000099999997
2002-12-04,323.0
2002-12-05,316.25
2002-12-06,322.0
2002-12-09,314.75
2002-12-10,310.019989
2002-12-11,319.75
2002-12-12,324.0
2002-12-13,323.0
2002-12-16,338.75
2002-12-17,337.75
2002-12-18,334.0
2002-12-19,334.0
2002-12-20,334.75
2002-12-23,334.399994
2002-12-24,335.549988
2002-12-26,339.48999
2002-12-27,332.0
2002-12-30,330.01001
2002-12-31,326.5
2003-01-02,337.0
2003-01-03,335.5
2003-01-06,333.98999
2003-01-07,336.5
2003-01-08,343.0
2003-01-09,342.299988
2003-01-10,346.5
2003-01-13,347.5
2003-01-14,345.0
2003-01-15,342.450012
2003-01-16,349.0
2003-01-17,348.0
2003-01-21,349.5
2003-01-22,339.75
2003-01-23,349.600006
2003-01-24,333.5
2003-01-27,329.0
2003-01-28,325.75
2003-01-29,329.600006
2003-01-30,329.0
2003-01-31,332.5
2003-02-03,328.070007
2003-02-04,328.5
2003-02-05,335.5
2003-02-06,328.5
2003-02-07,329.100006
2003-02-10,333.5
2003-02-11,332.0
2003-02-12,329.0
2003-02-13,324.75
2003-02-14,332.980011
2003-02-18,335.5
2003-02-19,335.5
2003-02-20,332.0
2003-02-21,334.0
2003-02-24,332.0
2003-02-25,335.0
2003-02-26,332.5
2003-02-27,331.25
2003-02-28,331.950012
2003-03-03,329.5
2003-03-04,307.0
2003-03-05,306.0
2003-03-06,304.25
2003-03-07,307.049988
2003-03-10,308.399994
2003-03-11,302.75
2003-03-12,303.75
2003-03-13,318.0
2003-03-14,318.75
2003-03-17,326.75
2003-03-18,328.0
2003-03-19,328.5
2003-03-20,331.75
2003-03-21,349.75
2003-03-24,341.5
2003-03-25,339.98999
2003-03-26,338.700012
2003-03-27,342.73999
2003-03-28,338.0
2003-03-31,329.0
2003-04-01,339.75
2003-04-02,347.98999
2003-04-03,344.619995
2003-04-04,345.5
2003-04-07,344.5
2003-04-08,345.98999
2003-04-09,350.25
2003-04-10,356.5
2003-04-11,357.75
2003-04-14,367.600006
2003-04-15,365.0
2003-04-16,362.899994
2003-04-17,362.25
2003-04-21,355.5
2003-04-22,363.5
2003-04-23,366.0
2003-04-24,366.200012
2003-04-25,363.679993
2003-04-28,362.0
2003-04-29,359.75
2003-04-30,357.75
2003-05-01,352.5
2003-05-02,360.0
2003-05-05,360.0
2003-05-06,363.0
2003-05-07,367.0
2003-05-08,371.22000099999997
2003-05-09,378.25
2003-05-12,385.75
2003-05-13,382.5
2003-05-14,383.600006
2003-05-15,384.600006
2003-05-16,384.75
2003-05-19,371.25
2003-05-20,372.75
2003-05-21,381.0
2003-05-22,378.5
2003-05-23,397.850006
2003-05-27,393.0
2003-05-28,403.01001
2003-05-29,403.0
2003-05-30,407.75
2003-06-02,403.649994
2003-06-03,404.0
2003-06-04,411.0
2003-06-05,424.64999400000005
2003-06-06,413.25
2003-06-09,400.0
2003-06-10,412.0
2003-06-11,419.049988
2003-06-12,421.0
2003-06-13,424.549988
2003-06-16,440.75
2003-06-17,435.549988
2003-06-18,430.89999400000005
2003-06-19,422.51000999999997
2003-06-20,406.5
2003-06-23,402.0
2003-06-24,410.0
2003-06-25,408.0
2003-06-26,418.5
2003-06-27,414.950012
2003-06-30,411.0
2003-07-01,412.25
2003-07-02,423.0
2003-07-03,423.0
2003-07-07,430.5
2003-07-08,436.64999400000005
2003-07-09,434.25
2003-07-10,426.799988
2003-07-11,434.98999000000003
2003-07-14,439.5
2003-07-15,419.5
2003-07-16,417.0
2003-07-17,419.0
2003-07-18,412.5
2003-07-21,412.25
2003-07-22,408.890015
2003-07-23,407.200012
2003-07-24,406.0
2003-07-25,408.019989
2003-07-28,410.25
2003-07-29,410.5
2003-07-30,409.5
2003-07-31,409.0
2003-08-01,410.600006
2003-08-04,414.0
2003-08-05,412.0
2003-08-06,418.5
2003-08-07,418.200012
2003-08-08,422.0
2003-08-11,424.5
2003-08-12,428.880005
2003-08-13,414.75
2003-08-14,417.589996
2003-08-15,421.0
2003-08-18,431.25
2003-08-19,438.299988
2003-08-20,435.799988
2003-08-21,437.75
2003-08-22,438.5
2003-08-25,435.75
2003-08-26,436.0
2003-08-27,432.0
2003-08-28,435.75
2003-08-29,433.5
2003-09-02,433.0
2003-09-03,443.0
2003-09-04,459.5
2003-09-05,456.5
2003-09-08,451.799988
2003-09-09,448.5
2003-09-10,439.0
2003-09-11,442.5
2003-09-12,449.5
2003-09-15,457.5
2003-09-16,456.0
2003-09-17,456.5
2003-09-18,461.049988
2003-09-19,465.0
2003-09-22,454.799988
2003-09-23,456.5
2003-09-24,453.25
2003-09-25,459.549988
2003-09-26,460.0
2003-09-29,464.5
2003-09-30,466.5
2003-10-01,489.0
2003-10-02,488.10000599999995
2003-10-03,489.0
2003-10-06,495.0
2003-10-07,500.0
2003-10-08,500.299988
2003-10-09,515.0
2003-10-10,529.5
2003-10-13,534.849976
2003-10-14,539.0
2003-10-15,523.0
2003-10-16,519.0
2003-10-17,500.0
2003-10-20,493.0
2003-10-21,492.950012
2003-10-22,487.75
2003-10-23,490.160004
2003-10-24,479.23999000000003
2003-10-27,486.549988
2003-10-28,487.0
2003-10-29,493.459991
2003-10-30,486.60000599999995
2003-10-31,489.39999400000005
2003-11-03,499.77999900000003
2003-11-04,486.5
2003-11-05,494.0
2003-11-06,491.25
2003-11-07,466.5
2003-11-10,466.5
2003-11-11,469.98999000000003
2003-11-12,479.369995
2003-11-13,474.25
2003-11-14,472.5
2003-11-17,472.25
2003-11-18,470.25
2003-11-19,470.25
2003-11-20,472.5
2003-11-21,475.25
2003-11-24,481.0
2003-11-25,489.0
2003-11-26,489.5
2003-11-28,491.0
2003-12-01,494.98999000000003
2003-12-02,488.0
2003-12-03,485.0
2003-12-04,481.25
2003-12-05,481.0
2003-12-08,481.14999400000005
2003-12-09,476.75
2003-12-10,469.0
2003-12-11,479.0
2003-12-12,488.0
2003-12-15,477.98999000000003
2003-12-16,475.0
2003-12-17,482.0
2003-12-18,488.94000199999994
2003-12-19,479.5
2003-12-22,482.10000599999995
2003-12-23,482.01000999999997
2003-12-24,477.85000599999995
2003-12-26,483.0
2003-12-29,480.5
2003-12-30,472.25
2003-12-31,466.0
2004-01-02,432.75
2004-01-05,432.0
2004-01-06,439.0
2004-01-07,442.0
2004-01-08,427.75
2004-01-09,445.5
2004-01-12,433.75
2004-01-13,434.75
2004-01-14,448.5
2004-01-15,439.0
2004-01-16,440.0
2004-01-20,439.0
2004-01-21,449.0
2004-01-22,445.0
2004-01-23,436.75
2004-01-26,444.5
2004-01-27,434.5
2004-01-28,414.5
2004-01-29,424.98999000000003
2004-01-30,434.5
2004-02-02,435.0
2004-02-03,450.0
2004-02-04,450.0
2004-02-05,460.0
2004-02-06,483.0
2004-02-09,477.0
2004-02-10,468.5
2004-02-11,478.0
2004-02-12,477.0
2004-02-13,465.5
2004-02-17,468.0
2004-02-18,466.0
2004-02-19,461.549988
2004-02-20,444.25
2004-02-23,445.5
2004-02-24,445.0
2004-02-25,438.5
2004-02-26,453.0
2004-02-27,462.5
2004-03-01,471.0
2004-03-02,465.25
2004-03-03,467.5
2004-03-04,469.75
2004-03-05,474.700012
2004-03-08,470.0
2004-03-09,472.0
2004-03-10,464.01000999999997
2004-03-11,456.0
2004-03-12,454.0
2004-03-15,456.5
2004-03-16,468.0
2004-03-17,471.75
2004-03-18,465.0
2004-03-19,470.0
2004-03-22,463.75
2004-03-23,462.25
2004-03-24,449.25
2004-03-25,456.5
2004-03-26,450.0
2004-03-29,452.5
2004-03-30,461.75
2004-03-31,460.0
2004-04-01,463.0
2004-04-02,451.0
2004-04-05,448.0
2004-04-06,455.0
2004-04-07,456.14999400000005
2004-04-08,448.0
2004-04-12,439.950012
2004-04-13,436.549988
2004-04-14,434.5
2004-04-15,434.0
2004-04-16,445.5
2004-04-19,446.0
2004-04-20,443.98999000000003
2004-04-21,456.299988
2004-04-22,467.0
2004-04-23,457.89999400000005
2004-04-26,458.5
2004-04-27,461.5
2004-04-28,450.5
2004-04-29,449.89999400000005
2004-04-30,451.0
2004-05-03,450.0
2004-05-04,445.25
2004-05-05,447.0
2004-05-06,443.5
2004-05-07,410.0
2004-05-10,414.01001
2004-05-11,421.01000999999997
2004-05-12,421.0
2004-05-13,427.98999000000003
2004-05-14,432.450012
2004-05-17,430.0
2004-05-18,434.0
2004-05-19,427.01998899999995
2004-05-20,433.5
2004-05-21,434.5
2004-05-24,442.10000599999995
2004-05-25,455.0
2004-05-26,457.35000599999995
2004-05-27,467.75
2004-05-28,457.75
2004-06-01,458.0
2004-06-02,454.0
2004-06-03,448.0
2004-06-04,450.39999400000005
2004-06-07,458.0
2004-06-08,454.5
2004-06-09,448.75
2004-06-10,452.5
2004-06-14,449.5
2004-06-15,453.0
2004-06-16,449.5
2004-06-17,451.0
2004-06-18,449.0
2004-06-21,453.0
2004-06-22,471.0
2004-06-23,477.0
2004-06-24,492.0
2004-06-25,484.0
2004-06-28,472.5
2004-06-29,475.0
2004-06-30,484.200012
2004-07-01,483.049988
2004-07-02,493.51000999999997
2004-07-06,487.75
2004-07-07,482.75
2004-07-08,470.5
2004-07-09,470.89999400000005
2004-07-12,478.0
2004-07-13,487.25
2004-07-14,484.0
2004-07-15,484.0
2004-07-16,489.85000599999995
2004-07-19,476.89999400000005
2004-07-20,467.51000999999997
2004-07-21,458.5
2004-07-22,459.0
2004-07-23,452.89999400000005
2004-07-26,453.98999000000003
2004-07-27,456.0
2004-07-28,452.75
2004-07-29,462.0
2004-07-30,466.0
2004-08-02,473.799988
2004-08-03,479.89999400000005
2004-08-04,475.0
2004-08-05,475.25
2004-08-06,475.0
2004-08-09,473.25
2004-08-10,480.75
2004-08-11,485.0
2004-08-12,479.25
2004-08-13,482.0
2004-08-16,489.0
2004-08-17,504.5
2004-08-18,508.0
2004-08-19,504.5
2004-08-20,508.0
2004-08-23,508.5
2004-08-24,507.0
2004-08-25,498.5
2004-08-26,504.60000599999995
2004-08-27,501.049988
2004-08-30,497.01000999999997
2004-08-31,502.25
2004-09-01,501.5
2004-09-02,503.0
2004-09-03,503.0
2004-09-07,515.98999
2004-09-08,509.0
2004-09-09,512.0
2004-09-10,516.0
2004-09-13,528.0
2004-09-14,532.25
2004-09-15,534.5
2004-09-16,541.75
2004-09-17,540.400024
2004-09-20,539.5
2004-09-21,561.0
2004-09-22,556.01001
2004-09-23,552.0
2004-09-24,550.0
2004-09-27,554.0
2004-09-28,548.0
2004-09-29,548.900024
2004-09-30,551.0
2004-10-01,549.75
2004-10-04,540.75
2004-10-05,535.0
2004-10-06,538.0
2004-10-07,533.799988
2004-10-08,538.51001
2004-10-11,538.75
2004-10-12,539.0
2004-10-13,542.039978
2004-10-14,544.0
2004-10-15,547.0
2004-10-18,559.400024
2004-10-19,559.0
2004-10-20,560.099976
2004-10-21,578.0
2004-10-22,581.01001
2004-10-25,594.5
2004-10-26,609.75
2004-10-27,618.0
2004-10-28,625.0
2004-10-29,627.0
2004-11-01,631.25
2004-11-02,633.0
2004-11-03,630.0
2004-11-04,642.51001
2004-11-05,649.0
2004-11-08,655.950012
2004-11-09,659.950012
2004-11-10,659.700012
2004-11-11,655.0
2004-11-12,663.5
2004-11-15,673.0
2004-11-16,671.0
2004-11-17,683.710022
2004-11-18,698.5
2004-11-19,686.0
2004-11-22,685.5
2004-11-23,686.0
2004-11-24,693.0
2004-11-26,694.0
2004-11-29,689.0
2004-11-30,690.900024
2004-12-01,700.549988
2004-12-02,695.0
2004-12-03,701.0
2004-12-06,698.02002
2004-12-07,693.0
2004-12-08,691.0
2004-12-09,716.5
2004-12-10,731.5
2004-12-13,734.0
2004-12-14,734.0
2004-12-15,754.5
2004-12-16,753.75
2004-12-17,757.98999
2004-12-20,755.099976
2004-12-21,755.23999
2004-12-22,760.25
2004-12-23,745.5
2004-12-27,736.0
2004-12-28,748.0
2004-12-29,749.0
2004-12-30,765.01001
2004-12-31,769.400024
2005-01-03,741.52002
2005-01-04,720.0599980000001
2005-01-05,712.5
2005-01-06,715.0
2005-01-07,709.0
2005-01-10,735.200012
2005-01-11,746.5
2005-01-12,752.5
2005-01-13,780.51001
2005-01-14,797.0
2005-01-18,793.0
2005-01-19,788.0
2005-01-20,775.5
2005-01-21,784.0
2005-01-24,786.169983
2005-01-25,779.0
2005-01-26,798.25
2005-01-27,773.5
2005-01-28,789.5
2005-01-31,791.25
2005-02-01,793.25
2005-02-02,794.0
2005-02-03,785.75
2005-02-04,806.75
2005-02-07,805.0
2005-02-08,808.0
2005-02-09,785.5
2005-02-10,783.0
2005-02-11,762.25
2005-02-14,771.0
2005-02-15,772.099976
2005-02-16,783.0
2005-02-17,790.01001
2005-02-18,785.0
2005-02-22,774.5
2005-02-23,792.0
2005-02-24,800.049988
2005-02-25,805.5
2005-02-28,792.25
2005-03-01,798.0
2005-03-02,797.0
2005-03-03,797.25
2005-03-04,799.0
2005-03-07,807.5
2005-03-08,796.0
2005-03-09,790.0
2005-03-10,782.0
2005-03-11,782.5
2005-03-14,786.789978
2005-03-15,795.26001
2005-03-16,795.099976
2005-03-17,789.25
2005-03-18,790.5
2005-03-21,789.75
2005-03-22,795.5
2005-03-23,798.5
2005-03-24,801.25
2005-03-28,798.0
2005-03-29,785.51001
2005-03-30,790.25
2005-03-31,785.0
2005-04-01,794.5
2005-04-04,803.349976
2005-04-05,796.5
2005-04-06,786.0
2005-04-07,797.0
2005-04-08,796.75
2005-04-11,796.0
2005-04-12,802.51001
2005-04-13,790.099976
2005-04-14,776.0
2005-04-15,752.01001
2005-04-18,749.099976
2005-04-19,745.0
2005-04-20,738.960022
2005-04-21,739.5
2005-04-22,729.5
2005-04-25,748.0
2005-04-26,742.25
2005-04-27,739.01001
