Date,AVY
1997-03-20,43.0
1997-03-21,42.625
1997-03-24,41.625
1997-03-25,40.625
1997-03-26,40.875
1997-03-27,40.25
1997-03-31,38.5
1997-04-01,38.75
1997-04-02,38.625
1997-04-03,38.125
1997-04-04,38.125
1997-04-07,38.875
1997-04-08,39.625
1997-04-09,38.875
1997-04-10,38.625
1997-04-11,37.5
1997-04-14,37.125
1997-04-15,38.25
1997-04-16,37.5
1997-04-17,37.25
1997-04-18,37.125
1997-04-21,38.0
1997-04-22,36.125
1997-04-23,35.625
1997-04-24,35.625
1997-04-25,35.125
1997-04-28,35.5
1997-04-29,36.5
1997-04-30,36.75
1997-05-01,36.375
1997-05-02,37.875
1997-05-05,39.125
1997-05-06,38.875
1997-05-07,39.375
1997-05-08,39.0
1997-05-09,38.875
1997-05-12,39.5
1997-05-13,39.0
1997-05-14,39.0
1997-05-15,39.0
1997-05-16,38.5
1997-05-19,38.5
1997-05-20,38.5
1997-05-21,39.0
1997-05-22,38.625
1997-05-23,38.375
1997-05-27,38.125
1997-05-28,37.75
1997-05-29,38.125
1997-05-30,37.625
1997-06-02,37.5
1997-06-03,37.875
1997-06-04,37.625
1997-06-05,37.125
1997-06-06,37.5
1997-06-09,37.5
1997-06-10,36.75
1997-06-11,37.0
1997-06-12,39.0
1997-06-13,39.125
1997-06-16,39.25
1997-06-17,39.125
1997-06-18,38.875
1997-06-19,38.875
1997-06-20,38.375
1997-06-23,37.375
1997-06-24,38.5625
1997-06-25,39.0
1997-06-26,38.6875
1997-06-27,38.875
1997-06-30,40.125
1997-07-01,40.0
1997-07-02,40.5625
1997-07-03,41.5
1997-07-07,41.25
1997-07-08,42.125
1997-07-09,41.125
1997-07-10,41.8125
1997-07-11,41.9375
1997-07-14,41.5
1997-07-15,41.0625
1997-07-16,40.5625
1997-07-17,40.75
1997-07-18,40.125
1997-07-21,40.125
1997-07-22,41.5
1997-07-23,42.75
1997-07-24,42.875
1997-07-25,42.625
1997-07-28,42.5625
1997-07-29,42.375
1997-07-30,43.375
1997-07-31,44.125
1997-08-01,43.4375
1997-08-04,43.3125
1997-08-05,43.0
1997-08-06,44.0625
1997-08-07,44.0625
1997-08-08,43.1875
1997-08-11,43.5
1997-08-12,43.25
1997-08-13,43.4375
1997-08-14,43.5
1997-08-15,41.9375
1997-08-18,41.75
1997-08-19,42.25
1997-08-20,42.5625
1997-08-21,41.375
1997-08-22,41.8125
1997-08-25,41.3125
1997-08-26,41.375
1997-08-27,42.4375
1997-08-28,41.0625
1997-08-29,41.0625
1997-09-02,41.8125
1997-09-03,41.6875
1997-09-04,41.3125
1997-09-05,41.0625
1997-09-08,40.0
1997-09-09,39.6875
1997-09-10,38.8125
1997-09-11,39.0625
1997-09-12,39.3125
1997-09-15,39.1875
1997-09-16,39.5
1997-09-17,39.8125
1997-09-18,39.75
1997-09-19,39.5625
1997-09-22,39.9375
1997-09-23,39.0
1997-09-24,38.5
1997-09-25,38.3125
1997-09-26,39.0
1997-09-29,40.0
1997-09-30,40.0
1997-10-01,41.1875
1997-10-02,41.0
1997-10-03,41.5
1997-10-06,41.5
1997-10-07,41.9375
1997-10-08,41.0
1997-10-09,41.25
1997-10-10,41.125
1997-10-13,41.0625
1997-10-14,41.1875
1997-10-15,40.875
1997-10-16,40.5
1997-10-17,40.25
1997-10-20,40.0625
1997-10-21,40.375
1997-10-22,40.0625
1997-10-23,40.8125
1997-10-24,40.0
1997-10-27,38.25
1997-10-28,40.875
1997-10-29,39.9375
1997-10-30,39.8125
1997-10-31,39.8125
1997-11-03,41.0
1997-11-04,40.375
1997-11-05,40.125
1997-11-06,40.1875
1997-11-07,39.8125
1997-11-10,39.5625
1997-11-11,39.6875
1997-11-12,38.9375
1997-11-13,38.9375
1997-11-14,39.0625
1997-11-17,39.75
1997-11-18,40.0
1997-11-19,40.5625
1997-11-20,40.8125
1997-11-21,41.5
1997-11-24,40.9375
1997-11-25,41.4375
1997-11-26,41.6875
1997-11-28,41.875
1997-12-01,42.1875
1997-12-02,42.9375
1997-12-03,43.125
1997-12-04,43.1875
1997-12-05,43.0
1997-12-08,42.375
1997-12-09,42.6875
1997-12-10,42.3125
1997-12-11,41.9375
1997-12-12,42.0
1997-12-15,43.0
1997-12-16,42.875
1997-12-17,42.9375
1997-12-18,42.0
1997-12-19,42.0625
1997-12-22,42.5625
1997-12-23,42.875
1997-12-24,42.5625
1997-12-26,43.75
1997-12-29,44.3125
1997-12-30,45.0
1997-12-31,44.75
1998-01-02,44.375
1998-01-05,44.0625
1998-01-06,44.0
1998-01-07,43.875
1998-01-08,42.8125
1998-01-09,41.5625
1998-01-12,41.8125
1998-01-13,42.375
1998-01-14,42.75
1998-01-15,42.125
1998-01-16,43.25
1998-01-20,42.5625
1998-01-21,43.25
1998-01-22,42.625
1998-01-23,42.4375
1998-01-26,43.125
1998-01-27,43.625
1998-01-28,43.8125
1998-01-29,44.25
1998-01-30,44.875
1998-02-02,45.8125
1998-02-03,46.375
1998-02-04,47.1875
1998-02-05,47.25
1998-02-06,48.0
1998-02-09,49.5625
1998-02-10,49.6875
1998-02-11,49.125
1998-02-12,49.375
1998-02-13,49.375
1998-02-17,51.0
1998-02-18,51.3125
1998-02-19,51.8125
1998-02-20,54.25
1998-02-23,53.0625
1998-02-24,50.125
1998-02-25,49.9375
1998-02-26,49.25
1998-02-27,50.5
1998-03-02,50.0
1998-03-03,50.9375
1998-03-04,51.0625
1998-03-05,50.8125
1998-03-06,51.6875
1998-03-09,51.4375
1998-03-10,51.875
1998-03-11,51.75
1998-03-12,52.1875
1998-03-13,51.3125
1998-03-16,51.375
1998-03-17,51.625
1998-03-18,52.125
1998-03-19,52.25
1998-03-20,52.375
1998-03-23,52.75
1998-03-24,52.9375
1998-03-25,53.3125
1998-03-26,52.8125
1998-03-27,52.0
1998-03-30,52.5
1998-03-31,53.375
1998-04-01,53.9375
1998-04-02,55.0
1998-04-03,54.0625
1998-04-06,54.0
1998-04-07,53.4375
1998-04-08,53.625
1998-04-09,53.9375
1998-04-13,53.3125
1998-04-14,53.5
1998-04-15,54.625
1998-04-16,54.625
1998-04-17,55.25
1998-04-20,55.3125
1998-04-21,54.75
1998-04-22,54.0
1998-04-23,54.625
1998-04-24,54.9375
1998-04-27,52.5
1998-04-28,52.25
1998-04-29,52.5
1998-04-30,52.375
1998-05-01,52.5
1998-05-04,53.25
1998-05-05,52.75
1998-05-06,51.6875
1998-05-07,50.8125
1998-05-08,51.3125
1998-05-11,50.9375
1998-05-12,50.8125
1998-05-13,51.1875
1998-05-14,51.5625
1998-05-15,50.3125
1998-05-18,49.75
1998-05-19,49.75
1998-05-20,50.125
1998-05-21,50.25
1998-05-22,51.0625
1998-05-26,50.9375
1998-05-27,50.625
1998-05-28,51.25
1998-05-29,51.8125
1998-06-01,52.3125
1998-06-02,53.25
1998-06-03,52.125
1998-06-04,51.9375
1998-06-05,53.0625
1998-06-08,53.6875
1998-06-09,54.375
1998-06-10,53.1875
1998-06-11,52.125
1998-06-12,51.625
1998-06-15,49.5
1998-06-16,50.1875
1998-06-17,50.4375
1998-06-18,52.0
1998-06-19,52.0625
1998-06-22,51.609375
1998-06-23,52.4375
1998-06-24,52.5
1998-06-25,53.125
1998-06-26,53.0625
1998-06-29,52.75
1998-06-30,53.75
1998-07-01,55.0
1998-07-02,54.75
1998-07-06,55.375
1998-07-07,56.1875
1998-07-08,56.6875
1998-07-09,58.0625
1998-07-10,58.125
1998-07-13,57.75
1998-07-14,58.8125
1998-07-15,57.8125
1998-07-16,57.6875
1998-07-17,56.9375
1998-07-20,57.6875
1998-07-21,59.0625
1998-07-22,59.3125
1998-07-23,58.75
1998-07-24,59.375
1998-07-27,60.75
1998-07-28,60.125
1998-07-29,59.9375
1998-07-30,60.0
1998-07-31,57.4375
1998-08-03,57.125
1998-08-04,55.375
1998-08-05,56.3125
1998-08-06,56.5
1998-08-07,56.6875
1998-08-10,57.125
1998-08-11,57.0625
1998-08-12,58.125
1998-08-13,56.3125
1998-08-14,54.625
1998-08-17,56.375
1998-08-18,57.125
1998-08-19,57.0625
1998-08-20,58.125
1998-08-21,57.75
1998-08-24,58.75
1998-08-25,58.875
1998-08-26,58.6875
1998-08-27,55.625
1998-08-28,55.75
1998-08-31,53.6875
1998-09-01,49.75
1998-09-02,48.0625
1998-09-03,48.4375
1998-09-04,47.0625
1998-09-08,48.75
1998-09-09,49.0625
1998-09-10,47.5
1998-09-11,48.125
1998-09-14,49.0
1998-09-15,49.5
1998-09-16,51.0
1998-09-17,50.375
1998-09-18,50.375
1998-09-21,50.375
1998-09-22,51.4375
1998-09-23,52.625
1998-09-24,51.75
1998-09-25,51.875
1998-09-28,49.625
1998-09-29,43.1875
1998-09-30,43.6875
1998-10-01,41.8125
1998-10-02,41.1875
1998-10-05,41.4375
1998-10-06,41.6875
1998-10-07,42.0625
1998-10-08,42.125
1998-10-09,43.875
1998-10-12,46.0
1998-10-13,47.1875
1998-10-14,45.125
1998-10-15,45.875
1998-10-16,45.0625
1998-10-19,44.8125
1998-10-20,41.9375
1998-10-21,41.625
1998-10-22,41.875
1998-10-23,40.9375
1998-10-26,42.0
1998-10-27,43.5
1998-10-28,41.25
1998-10-29,40.875
1998-10-30,41.4375
1998-11-02,43.25
1998-11-03,45.0
1998-11-04,45.625
1998-11-05,45.6875
1998-11-06,45.5625
1998-11-09,44.6875
1998-11-10,42.875
1998-11-11,42.25
1998-11-12,43.125
1998-11-13,45.1875
1998-11-16,45.5625
1998-11-17,46.25
1998-11-18,46.125
1998-11-19,46.3125
1998-11-20,46.3125
1998-11-23,48.5
1998-11-24,47.9375
1998-11-25,47.9375
1998-11-27,48.0625
1998-11-30,47.9375
1998-12-01,47.6875
1998-12-02,46.0
1998-12-03,44.625
1998-12-04,44.4375
1998-12-07,45.5
1998-12-08,45.1875
1998-12-09,45.625
1998-12-10,44.3125
1998-12-11,44.4375
1998-12-14,44.0
1998-12-15,44.25
1998-12-16,43.125
1998-12-17,42.5
1998-12-18,41.5
1998-12-21,43.25
1998-12-22,43.5625
1998-12-23,44.3125
1998-12-24,44.5
1998-12-28,44.6875
1998-12-29,45.75
1998-12-30,45.9375
1998-12-31,45.0625
1999-01-04,44.9375
1999-01-05,42.6875
1999-01-06,43.75
1999-01-07,43.125
1999-01-08,43.375
1999-01-11,43.1875
1999-01-12,42.375
1999-01-13,40.6875
1999-01-14,41.5
1999-01-15,41.8125
1999-01-19,40.75
1999-01-20,40.375
1999-01-21,40.1875
1999-01-22,39.75
1999-01-25,40.6875
1999-01-26,43.0625
1999-01-27,48.0
1999-01-28,48.6875
1999-01-29,49.4375
1999-02-01,49.25
1999-02-02,48.6875
1999-02-03,49.75
1999-02-04,50.1875
1999-02-05,52.0
1999-02-08,51.875
1999-02-09,51.4375
1999-02-10,51.5
1999-02-11,50.6875
1999-02-12,51.4375
1999-02-16,52.1875
1999-02-17,52.8125
1999-02-18,52.4375
1999-02-19,52.4375
1999-02-22,54.625
1999-02-23,54.0625
1999-02-24,53.625
1999-02-25,52.875
1999-02-26,53.6875
1999-03-01,53.25
1999-03-02,52.8125
1999-03-03,52.625
1999-03-04,51.5625
1999-03-05,52.25
1999-03-08,51.625
1999-03-09,51.5625
1999-03-10,53.375
1999-03-11,56.1875
1999-03-12,54.3125
1999-03-15,54.4375
1999-03-16,54.875
1999-03-17,54.4375
1999-03-18,55.5
1999-03-19,54.375
1999-03-22,53.4375
1999-03-23,53.875
1999-03-24,55.5625
1999-03-25,56.125
1999-03-26,56.6875
1999-03-29,57.8125
1999-03-30,59.0
1999-03-31,57.5
1999-04-01,57.9375
1999-04-05,58.0
1999-04-06,56.625
1999-04-07,56.6875
1999-04-08,57.0
1999-04-09,57.625
1999-04-12,58.4375
1999-04-13,58.625
1999-04-14,61.4375
1999-04-15,63.0
1999-04-16,62.6875
1999-04-19,65.625
1999-04-20,64.5
1999-04-21,63.25
1999-04-22,61.5
1999-04-23,61.0
1999-04-26,58.9375
1999-04-27,61.125
1999-04-28,64.0625
1999-04-29,67.125
1999-04-30,68.25
1999-05-03,69.0625
1999-05-04,68.0
1999-05-05,69.125
1999-05-06,68.875
1999-05-07,68.5
1999-05-10,66.5625
1999-05-11,66.5
1999-05-12,64.875
1999-05-13,64.5
1999-05-14,63.5
1999-05-17,62.1875
1999-05-18,61.375
1999-05-19,62.5625
1999-05-20,61.4375
1999-05-21,61.125
1999-05-24,63.0625
1999-05-25,62.3125
1999-05-26,63.625
1999-05-27,60.6875
1999-05-28,59.875
1999-06-01,59.4375
1999-06-02,59.8125
1999-06-03,62.0
1999-06-04,62.875
1999-06-07,64.3125
1999-06-08,66.0
1999-06-09,64.1875
1999-06-10,64.375
1999-06-11,62.4375
1999-06-14,63.5625
1999-06-15,62.5
1999-06-16,63.0
1999-06-17,63.0625
1999-06-18,63.0625
1999-06-21,62.5
1999-06-22,62.6875
1999-06-23,63.0
1999-06-24,61.9375
1999-06-25,61.125
1999-06-28,61.0
1999-06-29,60.9375
1999-06-30,60.375
1999-07-01,61.0
1999-07-02,61.8125
1999-07-06,61.9375
1999-07-07,62.25
1999-07-08,62.3125
1999-07-09,63.0625
1999-07-12,63.0625
1999-07-13,63.0
1999-07-14,63.625
1999-07-15,62.4375
1999-07-16,62.875
1999-07-19,62.875
1999-07-20,61.6875
1999-07-21,62.6875
1999-07-22,63.9375
1999-07-23,63.125
1999-07-26,63.0
1999-07-27,63.3125
1999-07-28,62.1875
1999-07-29,61.5
1999-07-30,61.375
1999-08-02,61.625
1999-08-03,62.25
1999-08-04,62.25
1999-08-05,62.0625
1999-08-06,60.25
1999-08-09,60.1875
1999-08-10,58.125
1999-08-11,58.0
1999-08-12,56.5625
1999-08-13,56.5
1999-08-16,57.375
1999-08-17,58.375
1999-08-18,57.625
1999-08-19,57.25
1999-08-20,57.6875
1999-08-23,57.375
1999-08-24,56.8125
1999-08-25,56.0625
1999-08-26,56.375
1999-08-27,55.375
1999-08-30,53.75
1999-08-31,54.875
1999-09-01,55.9375
1999-09-02,55.1875
1999-09-03,57.0
1999-09-07,57.5
1999-09-08,56.4375
1999-09-09,56.3125
1999-09-10,57.875
1999-09-13,58.1875
1999-09-14,56.1875
1999-09-15,55.375
1999-09-16,55.75
1999-09-17,55.8125
1999-09-20,55.375
1999-09-21,54.25
1999-09-22,53.6875
1999-09-23,52.8125
1999-09-24,53.6875
1999-09-27,53.25
1999-09-28,52.875
1999-09-29,52.375
1999-09-30,52.75
1999-10-01,52.1875
1999-10-04,52.875
1999-10-05,53.6875
1999-10-06,53.4375
1999-10-07,54.625
1999-10-08,54.9375
1999-10-11,54.75
1999-10-12,54.0
1999-10-13,53.5
1999-10-14,53.5
1999-10-15,51.8125
1999-10-18,53.375
1999-10-19,54.0625
1999-10-20,55.5625
1999-10-21,55.4375
1999-10-22,56.9375
1999-10-25,57.125
1999-10-26,55.5
1999-10-27,58.125
1999-10-28,59.0625
1999-10-29,62.5
1999-11-01,60.9375
1999-11-02,60.9375
1999-11-03,61.6875
1999-11-04,61.125
1999-11-05,62.8125
1999-11-08,62.75
1999-11-09,61.5625
1999-11-10,61.125
1999-11-11,62.3125
1999-11-12,62.4375
1999-11-15,62.625
1999-11-16,62.0
1999-11-17,62.0
1999-11-18,63.1875
1999-11-19,61.75
1999-11-22,60.6875
1999-11-23,60.1875
1999-11-24,59.75
1999-11-26,59.625
1999-11-29,59.0
1999-11-30,59.375
1999-12-01,58.8125
1999-12-02,59.3125
1999-12-03,59.5
1999-12-06,58.9375
1999-12-07,58.75
1999-12-08,58.75
1999-12-09,59.375
1999-12-10,61.6875
1999-12-13,61.5625
1999-12-14,62.6875
1999-12-15,63.8125
1999-12-16,64.9375
1999-12-17,67.875
1999-12-20,67.8125
1999-12-21,67.9375
1999-12-22,68.75
1999-12-23,68.375
1999-12-27,69.25
1999-12-28,70.0625
1999-12-29,71.875
1999-12-30,71.8125
1999-12-31,72.875
2000-01-03,71.375
2000-01-04,70.4375
2000-01-05,72.75
2000-01-06,75.3125
2000-01-07,75.5625
2000-01-10,78.0
2000-01-11,77.5625
2000-01-12,76.875
2000-01-13,76.25
2000-01-14,76.5
2000-01-18,74.9375
2000-01-19,68.6875
2000-01-20,66.5
2000-01-21,69.5
2000-01-24,67.3125
2000-01-25,68.25
2000-01-26,68.875
2000-01-27,68.4375
2000-01-28,66.5
2000-01-31,67.75
2000-02-01,67.0625
2000-02-02,66.625
2000-02-03,66.0625
2000-02-04,67.125
2000-02-07,65.8125
2000-02-08,65.75
2000-02-09,64.625
2000-02-10,65.0
2000-02-11,63.4375
2000-02-14,65.6875
2000-02-15,67.5
2000-02-16,65.6875
2000-02-17,66.9375
2000-02-18,63.25
2000-02-22,64.6875
2000-02-23,64.5
2000-02-24,61.875
2000-02-25,60.75
2000-02-28,59.9375
2000-02-29,60.6875
2000-03-01,58.6875
2000-03-02,60.125
2000-03-03,63.375
2000-03-06,58.4375
2000-03-07,55.3125
2000-03-08,57.375
2000-03-09,59.6875
2000-03-10,60.5
2000-03-13,58.9375
2000-03-14,58.0625
2000-03-15,62.8125
2000-03-16,67.6875
2000-03-17,63.3125
2000-03-20,64.0
2000-03-21,64.0
2000-03-22,62.125
2000-03-23,64.5625
2000-03-24,60.625
2000-03-27,58.4375
2000-03-28,57.4375
2000-03-29,58.9375
2000-03-30,60.9375
2000-03-31,61.0625
2000-04-03,59.4375
2000-04-04,59.375
2000-04-05,58.375
2000-04-06,58.125
2000-04-07,57.75
2000-04-10,59.75
2000-04-11,63.75
2000-04-12,66.1875
2000-04-13,67.375
2000-04-14,61.1875
2000-04-17,62.375
2000-04-18,62.0
2000-04-19,60.625
2000-04-20,62.625
2000-04-24,60.3125
2000-04-25,63.4375
2000-04-26,64.6875
2000-04-27,65.1875
2000-04-28,65.625
2000-05-01,65.6875
2000-05-02,65.75
2000-05-03,65.6875
2000-05-04,66.9375
2000-05-05,67.25
2000-05-08,66.1875
2000-05-09,65.625
2000-05-10,66.125
2000-05-11,67.375
2000-05-12,65.4375
2000-05-15,66.5
2000-05-16,66.625
2000-05-17,66.5
2000-05-18,64.9375
2000-05-19,63.9375
2000-05-22,62.9375
2000-05-23,62.5625
2000-05-24,64.6875
2000-05-25,61.5625
2000-05-26,62.6875
2000-05-30,63.6875
2000-05-31,61.25
2000-06-01,62.8125
2000-06-02,63.6875
2000-06-05,63.8125
2000-06-06,63.1875
2000-06-07,63.5625
2000-06-08,62.75
2000-06-09,63.1875
2000-06-12,63.0
2000-06-13,63.125
2000-06-14,65.1875
2000-06-15,64.625
2000-06-16,66.875
2000-06-19,67.5
2000-06-20,66.0625
2000-06-21,66.3125
2000-06-22,65.6875
2000-06-23,66.4375
2000-06-26,66.625
2000-06-27,69.6875
2000-06-28,67.875
2000-06-29,66.9375
2000-06-30,67.125
2000-07-03,69.125
2000-07-05,68.375
2000-07-06,66.9375
2000-07-07,65.0
2000-07-10,64.4375
2000-07-11,65.0
2000-07-12,64.9375
2000-07-13,67.625
2000-07-14,65.625
2000-07-17,63.84375
2000-07-18,63.8125
2000-07-19,64.5
2000-07-20,64.5625
2000-07-21,65.3125
2000-07-24,64.625
2000-07-25,61.9375
2000-07-26,53.0625
2000-07-27,53.9375
2000-07-28,55.6875
2000-07-31,54.25
2000-08-01,54.0625
2000-08-02,55.5
2000-08-03,53.8125
2000-08-04,54.1875
2000-08-07,56.625
2000-08-08,57.25
2000-08-09,56.9375
2000-08-10,57.0
2000-08-11,58.6875
2000-08-14,58.6875
2000-08-15,57.9375
2000-08-16,57.8125
2000-08-17,58.375
2000-08-18,56.875
2000-08-21,55.4375
2000-08-22,55.5
2000-08-23,55.0625
2000-08-24,55.375
2000-08-25,55.375
2000-08-28,55.25
2000-08-29,54.75
2000-08-30,54.3125
2000-08-31,54.0625
2000-09-01,52.875
2000-09-05,53.1875
2000-09-06,51.875
2000-09-07,49.8125
2000-09-08,48.5
2000-09-11,47.375
2000-09-12,47.75
2000-09-13,47.375
2000-09-14,45.9375
2000-09-15,44.8125
2000-09-18,43.6875
2000-09-19,43.375
2000-09-20,44.0
2000-09-21,44.3125
2000-09-22,44.4375
2000-09-25,44.5
2000-09-26,44.75
2000-09-27,44.625
2000-09-28,46.0
2000-09-29,46.375
2000-10-02,46.625
2000-10-03,47.1875
2000-10-04,47.125
2000-10-05,45.875
2000-10-06,46.6875
2000-10-09,48.75
2000-10-10,46.9375
2000-10-11,46.25
2000-10-12,44.5625
2000-10-13,44.375
2000-10-16,45.6875
2000-10-17,43.3125
2000-10-18,45.8125
2000-10-19,46.875
2000-10-20,45.0625
2000-10-23,43.8125
2000-10-24,43.8125
2000-10-25,46.125
2000-10-26,47.375
2000-10-27,48.25
2000-10-30,50.625
2000-10-31,50.5
2000-11-01,50.375
2000-11-02,50.5625
2000-11-03,50.6875
2000-11-06,50.6875
2000-11-07,50.875
2000-11-08,51.5
2000-11-09,50.5625
2000-11-10,50.0
2000-11-13,51.375
2000-11-14,52.375
2000-11-15,52.5
2000-11-16,51.6875
2000-11-17,53.75
2000-11-20,55.0
2000-11-21,55.5
2000-11-22,56.25
2000-11-24,57.1875
2000-11-27,56.625
2000-11-28,55.5625
2000-11-29,55.0625
2000-11-30,55.0
2000-12-01,56.4375
2000-12-04,56.4375
2000-12-05,55.5
2000-12-06,55.5625
2000-12-07,53.1875
2000-12-08,52.6875
2000-12-11,51.5
2000-12-12,52.0625
2000-12-13,51.5
2000-12-14,50.125
2000-12-15,49.5625
2000-12-18,49.375
2000-12-19,50.1875
2000-12-20,49.4375
2000-12-21,50.875
2000-12-22,51.0
2000-12-26,52.6875
2000-12-27,53.5
2000-12-28,54.5625
2000-12-29,54.875
2001-01-02,54.375
2001-01-03,56.25
2001-01-04,56.0625
2001-01-05,52.5
2001-01-08,54.75
2001-01-09,53.0
2001-01-10,54.0
2001-01-11,52.5625
2001-01-12,53.6875
2001-01-16,54.375
2001-01-17,53.25
2001-01-18,51.375
2001-01-19,50.5
2001-01-22,50.875
2001-01-23,51.25
2001-01-24,50.875
2001-01-25,51.625
2001-01-26,51.0
2001-01-29,52.009997999999996
2001-01-30,53.07
2001-01-31,54.220001
2001-02-01,53.91
2001-02-02,53.610001000000004
2001-02-05,53.360001000000004
2001-02-06,53.709998999999996
2001-02-07,53.57
2001-02-08,53.68
2001-02-09,52.650002
2001-02-12,53.27
2001-02-13,54.639998999999996
2001-02-14,53.48
2001-02-15,55.200001
2001-02-16,53.860001000000004
2001-02-20,54.09
2001-02-21,53.580002
2001-02-22,52.299999
2001-02-23,52.099998
2001-02-26,53.93
2001-02-27,53.5
2001-02-28,53.0
2001-03-01,52.91
2001-03-02,53.950001
2001-03-05,54.0
2001-03-06,53.98
2001-03-07,54.349998
2001-03-08,55.0
2001-03-09,55.5
2001-03-12,55.150002
2001-03-13,53.279999
2001-03-14,52.110001000000004
2001-03-15,52.619999
2001-03-16,52.490002000000004
2001-03-19,53.029999
2001-03-20,52.889998999999996
2001-03-21,52.5
2001-03-22,51.32
2001-03-23,52.009997999999996
2001-03-26,51.689999
2001-03-27,51.990002000000004
2001-03-28,51.990002000000004
2001-03-29,51.950001
2001-03-30,52.02
2001-04-02,51.560001
2001-04-03,50.389998999999996
2001-04-04,51.849998
2001-04-05,53.0
2001-04-06,51.650002
2001-04-09,52.959998999999996
2001-04-10,55.02
2001-04-11,54.0
2001-04-12,54.57
2001-04-16,53.84
2001-04-17,55.09
2001-04-18,56.950001
2001-04-19,55.889998999999996
2001-04-20,55.0
2001-04-23,55.150002
2001-04-24,55.25
2001-04-25,54.5
2001-04-26,57.25
2001-04-27,56.150002
2001-04-30,56.07
2001-05-01,55.959998999999996
2001-05-02,57.099998
2001-05-03,55.959998999999996
2001-05-04,57.09
2001-05-07,55.73
2001-05-08,56.599998
2001-05-09,56.509997999999996
2001-05-10,56.990002000000004
2001-05-11,55.549999
2001-05-14,55.900002
2001-05-15,56.310001
2001-05-16,58.939999
2001-05-17,59.84
2001-05-18,59.25
2001-05-21,60.240002000000004
2001-05-22,59.630001
2001-05-23,58.889998999999996
2001-05-24,58.060001
2001-05-25,57.75
2001-05-29,57.0
2001-05-30,57.200001
2001-05-31,58.48
2001-06-01,58.200001
2001-06-04,58.200001
2001-06-05,57.400002
2001-06-06,56.93
2001-06-07,56.759997999999996
2001-06-08,56.799999
2001-06-11,56.25
2001-06-12,55.560001
2001-06-13,55.990002000000004
2001-06-14,55.220001
2001-06-15,54.919998
2001-06-18,54.099998
2001-06-19,54.0
2001-06-20,54.720001
2001-06-21,48.880001
2001-06-22,50.509997999999996
2001-06-25,50.349998
2001-06-26,51.349998
2001-06-27,51.66
2001-06-28,51.299999
2001-06-29,51.049999
2001-07-02,51.75
2001-07-03,51.23
2001-07-05,51.299999
2001-07-06,49.799999
2001-07-09,50.310001
2001-07-10,50.09
2001-07-11,50.52
2001-07-12,50.400002
2001-07-13,50.700001
2001-07-16,50.43
2001-07-17,51.049999
2001-07-18,50.849998
2001-07-19,51.549999
2001-07-20,50.720001
2001-07-23,49.849998
2001-07-24,48.75
2001-07-25,51.25
2001-07-26,51.110001000000004
2001-07-27,51.07
2001-07-30,50.779999
2001-07-31,51.259997999999996
2001-08-01,51.049999
2001-08-02,51.27
2001-08-03,51.299999
2001-08-06,50.810001
2001-08-07,50.68
2001-08-08,49.93
2001-08-09,49.349998
2001-08-10,49.77
2001-08-13,49.450001
2001-08-14,49.889998999999996
2001-08-15,49.919998
2001-08-16,50.220001
2001-08-17,50.5
2001-08-20,51.48
2001-08-21,51.75
2001-08-22,51.509997999999996
2001-08-23,51.119999
2001-08-24,52.240002000000004
2001-08-27,52.23
2001-08-28,51.84
2001-08-29,52.130001
2001-08-30,51.040001000000004
2001-08-31,51.41
2001-09-04,51.209998999999996
2001-09-05,51.540001000000004
2001-09-06,50.380001
2001-09-07,50.0
2001-09-10,49.779999
2001-09-17,46.700001
2001-09-18,47.02
2001-09-19,46.060001
2001-09-20,44.939999
2001-09-21,44.389998999999996
2001-09-24,46.099998
2001-09-25,47.200001
2001-09-26,45.669998
2001-09-27,45.299999
2001-09-28,47.310001
2001-10-01,47.25
2001-10-02,48.279999
2001-10-03,49.290001000000004
2001-10-04,49.299999
2001-10-05,49.57
2001-10-08,48.759997999999996
2001-10-09,48.77
2001-10-10,49.580002
2001-10-11,50.560001
2001-10-12,50.139998999999996
2001-10-15,50.0
2001-10-16,49.82
2001-10-17,50.029999
2001-10-18,48.57
2001-10-19,47.68
2001-10-22,48.68
2001-10-23,48.66
2001-10-24,49.560001
2001-10-25,48.799999
2001-10-26,48.34
2001-10-29,47.450001
2001-10-30,47.09
2001-10-31,46.299999
2001-11-01,47.860001000000004
2001-11-02,48.84
2001-11-05,49.75
2001-11-06,51.110001000000004
2001-11-07,51.189999
2001-11-08,51.689999
2001-11-09,51.599998
2001-11-12,51.009997999999996
2001-11-13,52.560001
2001-11-14,53.360001000000004
2001-11-15,54.32
2001-11-16,54.040001000000004
2001-11-19,54.5
2001-11-20,54.099998
2001-11-21,53.099998
2001-11-23,53.52
2001-11-26,53.349998
2001-11-27,53.369999
2001-11-28,53.09
2001-11-29,53.43
2001-11-30,53.98
2001-12-03,54.259997999999996
2001-12-04,54.66
2001-12-05,55.91
2001-12-06,55.700001
2001-12-07,54.5
2001-12-10,53.93
2001-12-11,54.689999
2001-12-12,54.380001
2001-12-13,54.200001
2001-12-14,53.740002000000004
2001-12-17,55.029999
2001-12-18,56.810001
2001-12-19,56.5
2001-12-20,55.950001
2001-12-21,55.799999
2001-12-24,55.950001
2001-12-26,55.779999
2001-12-27,55.93
2001-12-28,56.200001
2001-12-31,56.529999
2002-01-02,56.830002
2002-01-03,57.59
2002-01-04,57.939999
2002-01-07,58.02
2002-01-08,57.52
