Date,NEE
2010-10-06,54.779999
2010-10-07,54.900002
2010-10-08,54.919998
2010-10-11,54.990002000000004
2010-10-12,55.240002000000004
2010-10-13,55.470001
2010-10-14,55.34
2010-10-15,55.32
2010-10-18,55.82
2010-10-19,55.509997999999996
2010-10-20,56.029999
2010-10-21,55.59
2010-10-22,55.450001
2010-10-25,54.849998
2010-10-26,55.240002000000004
2010-10-27,54.700001
2010-10-28,55.049999
2010-10-29,55.040001000000004
2010-11-01,53.919998
2010-11-02,54.400002
2010-11-03,54.630001
2010-11-04,55.009997999999996
2010-11-05,54.73
2010-11-08,54.450001
2010-11-09,54.43
2010-11-10,54.130001
2010-11-11,53.889998999999996
2010-11-12,53.630001
2010-11-15,53.57
2010-11-16,52.560001
2010-11-17,52.209998999999996
2010-11-18,52.34
2010-11-19,51.970001
2010-11-22,52.09
2010-11-23,51.169998
2010-11-24,51.490002000000004
2010-11-26,50.779999
2010-11-29,50.700001
2010-11-30,50.619999
2010-12-01,50.93
2010-12-02,51.23
2010-12-03,51.099998
2010-12-06,50.91
2010-12-07,50.84
2010-12-08,50.880001
2010-12-09,51.080002
2010-12-10,52.0
2010-12-13,52.09
2010-12-14,51.43
2010-12-15,50.84
2010-12-16,51.220001
2010-12-17,51.669998
2010-12-20,51.529999
2010-12-21,51.119999
2010-12-22,52.07
2010-12-23,52.169998
2010-12-27,52.150002
2010-12-28,52.290001000000004
2010-12-29,52.07
2010-12-30,51.970001
2010-12-31,51.990002000000004
2011-01-03,52.23
2011-01-04,52.75
2011-01-05,52.34
2011-01-06,52.110001000000004
2011-01-07,52.220001
2011-01-10,52.919998
2011-01-11,52.759997999999996
2011-01-12,53.630001
2011-01-13,53.759997999999996
2011-01-14,54.150002
2011-01-18,54.299999
2011-01-19,54.060001
2011-01-20,54.25
2011-01-21,54.419998
2011-01-24,54.139998999999996
2011-01-25,54.57
2011-01-26,54.209998999999996
2011-01-27,54.41
2011-01-28,54.029999
2011-01-31,53.459998999999996
2011-02-01,54.529999
2011-02-02,54.860001000000004
2011-02-03,54.990002000000004
2011-02-04,54.740002000000004
2011-02-07,55.189999
2011-02-08,55.43
2011-02-09,55.240002000000004
2011-02-10,55.220001
2011-02-11,55.060001
2011-02-14,54.700001
2011-02-15,54.77
2011-02-16,54.360001000000004
2011-02-17,54.240002000000004
2011-02-18,54.59
2011-02-22,54.650002
2011-02-23,54.369999
2011-02-24,54.41
2011-02-25,54.689999
2011-02-28,55.470001
2011-03-01,54.130001
2011-03-02,53.799999
2011-03-03,54.439999
2011-03-04,54.75
2011-03-07,54.619999
2011-03-08,55.299999
2011-03-09,55.77
2011-03-10,55.349998
2011-03-11,55.689999
2011-03-14,55.080002
2011-03-15,53.77
2011-03-16,52.599998
2011-03-17,52.82
2011-03-18,52.759997999999996
2011-03-21,53.759997999999996
2011-03-22,53.889998999999996
2011-03-23,53.689999
2011-03-24,54.02
2011-03-25,54.099998
2011-03-28,53.77
2011-03-29,54.68
2011-03-30,54.98
2011-03-31,55.119999
2011-04-01,55.93
2011-04-04,56.189999
2011-04-05,56.310001
2011-04-06,56.57
2011-04-07,56.049999
2011-04-08,56.0
2011-04-11,55.169998
2011-04-12,55.119999
2011-04-13,54.970001
2011-04-14,55.16
2011-04-15,55.119999
2011-04-18,54.93
2011-04-19,54.889998999999996
2011-04-20,55.68
2011-04-21,55.509997999999996
2011-04-25,55.459998999999996
2011-04-26,56.040001000000004
2011-04-27,56.200001
2011-04-28,56.830002
2011-04-29,56.57
2011-05-02,56.599998
2011-05-03,57.369999
2011-05-04,57.43
2011-05-05,57.049999
2011-05-06,57.389998999999996
2011-05-09,57.650002
2011-05-10,58.349998
2011-05-11,58.220001
2011-05-12,58.880001
2011-05-13,58.639998999999996
2011-05-16,58.07
2011-05-17,58.599998
2011-05-18,58.5
2011-05-19,58.389998999999996
2011-05-20,57.779999
2011-05-23,57.59
2011-05-24,57.380001
2011-05-25,57.009997999999996
2011-05-26,57.099998
2011-05-27,57.349998
2011-05-31,57.950001
2011-06-01,56.759997999999996
2011-06-02,56.209998999999996
2011-06-03,55.68
2011-06-06,55.41
2011-06-07,55.41
2011-06-08,55.5
2011-06-09,55.630001
2011-06-10,55.490002000000004
2011-06-13,55.900002
2011-06-14,55.889998999999996
2011-06-15,55.470001
2011-06-16,56.150002
2011-06-17,56.630001
2011-06-20,57.049999
2011-06-21,56.970001
2011-06-22,56.720001
2011-06-23,56.380001
2011-06-24,56.610001000000004
2011-06-27,56.98
2011-06-28,57.09
2011-06-29,57.23
2011-06-30,57.459998999999996
2011-07-01,58.18
2011-07-05,57.689999
2011-07-06,57.759997999999996
2011-07-07,58.049999
2011-07-08,57.700001
2011-07-11,57.16
2011-07-12,57.290001000000004
2011-07-13,57.200001
2011-07-14,56.990002000000004
2011-07-15,56.799999
2011-07-18,56.360001000000004
2011-07-19,56.77
2011-07-20,56.939999
2011-07-21,57.889998999999996
2011-07-22,57.459998999999996
2011-07-25,57.540001000000004
2011-07-26,57.360001000000004
2011-07-27,56.650002
2011-07-28,56.240002000000004
2011-07-29,55.25
2011-08-01,55.41
2011-08-02,54.240002000000004
2011-08-03,54.029999
2011-08-04,52.490002000000004
2011-08-05,52.810001
2011-08-08,50.169998
2011-08-09,51.939999
2011-08-10,50.189999
2011-08-11,52.450001
2011-08-12,52.689999
2011-08-15,54.740002000000004
2011-08-16,54.689999
2011-08-17,55.049999
2011-08-18,54.59
2011-08-19,54.290001000000004
2011-08-22,54.130001
2011-08-23,55.119999
2011-08-24,56.040001000000004
2011-08-25,55.209998999999996
2011-08-26,55.41
2011-08-29,56.290001000000004
2011-08-30,56.439999
2011-08-31,56.720001
2011-09-01,56.720001
2011-09-02,55.630001
2011-09-06,55.049999
2011-09-07,55.0
2011-09-08,54.66
2011-09-09,53.599998
2011-09-12,54.119999
2011-09-13,53.59
2011-09-14,53.849998
2011-09-15,54.34
2011-09-16,55.279999
2011-09-19,54.75
2011-09-20,55.669998
2011-09-21,54.810001
2011-09-22,53.349998
2011-09-23,53.810001
2011-09-26,54.380001
2011-09-27,54.560001
2011-09-28,53.84
2011-09-29,54.52
2011-09-30,54.02
2011-10-03,52.869999
2011-10-04,53.009997999999996
2011-10-05,53.02
2011-10-06,53.759997999999996
2011-10-07,54.200001
2011-10-10,55.099998
2011-10-11,54.77
2011-10-12,54.68
2011-10-13,54.59
2011-10-14,54.860001000000004
2011-10-17,54.689999
2011-10-18,54.830002
2011-10-19,54.75
2011-10-20,55.080002
2011-10-21,55.869999
2011-10-24,55.84
2011-10-25,55.200001
2011-10-26,56.029999
2011-10-27,57.799999
2011-10-28,57.040001000000004
2011-10-31,56.400002
2011-11-01,55.349998
2011-11-02,56.200001
2011-11-03,57.610001000000004
2011-11-04,56.439999
2011-11-07,56.029999
2011-11-08,56.450001
2011-11-09,54.880001
2011-11-10,55.290001000000004
2011-11-11,55.82
2011-11-14,55.27
2011-11-15,55.650002
2011-11-16,55.599998
2011-11-17,55.380001
2011-11-18,55.529999
2011-11-21,54.700001
2011-11-22,53.459998999999996
2011-11-23,52.380001
2011-11-25,52.57
2011-11-28,53.549999
2011-11-29,54.400002
2011-11-30,55.439999
2011-12-01,55.580002
2011-12-02,55.759997999999996
2011-12-05,56.509997999999996
2011-12-06,56.779999
2011-12-07,57.080002
2011-12-08,56.619999
2011-12-09,57.48
2011-12-12,56.990002000000004
2011-12-13,57.380001
2011-12-14,57.169998
2011-12-15,57.91
2011-12-16,57.869999
2011-12-19,57.549999
2011-12-20,58.740002000000004
2011-12-21,59.68
2011-12-22,59.720001
2011-12-23,60.25
2011-12-27,60.77
2011-12-28,60.669998
2011-12-29,61.080002
2011-12-30,60.880001
2012-01-03,58.950001
2012-01-04,58.799999
2012-01-05,59.549999
2012-01-06,58.919998
2012-01-09,58.990002000000004
2012-01-10,59.25
2012-01-11,59.209998999999996
2012-01-12,59.389998999999996
2012-01-13,59.119999
2012-01-17,59.150002
2012-01-18,59.5
2012-01-19,58.790001000000004
2012-01-20,59.310001
2012-01-23,59.360001000000004
2012-01-24,59.189999
2012-01-25,60.049999
2012-01-26,59.669998
2012-01-27,59.919998
2012-01-30,59.93
2012-01-31,59.849998
2012-02-01,59.950001
2012-02-02,60.110001000000004
2012-02-03,60.209998999999996
2012-02-06,59.970001
2012-02-07,60.18
2012-02-08,60.349998
2012-02-09,60.290001000000004
2012-02-10,60.360001000000004
2012-02-13,60.040001000000004
2012-02-14,60.380001
2012-02-15,59.970001
2012-02-16,60.43
2012-02-17,60.220001
2012-02-21,60.41
2012-02-22,60.18
2012-02-23,60.209998999999996
2012-02-24,60.77
2012-02-27,60.82
2012-02-28,60.48
2012-02-29,59.509997999999996
2012-03-01,59.810001
2012-03-02,59.799999
2012-03-05,59.84
2012-03-06,59.529999
2012-03-07,59.75
2012-03-08,59.759997999999996
2012-03-09,60.009997999999996
2012-03-12,60.77
2012-03-13,60.91
2012-03-14,60.060001
2012-03-15,60.25
2012-03-16,60.16
2012-03-19,60.029999
2012-03-20,60.200001
2012-03-21,60.310001
2012-03-22,60.290001000000004
2012-03-23,60.400002
2012-03-26,60.93
2012-03-27,60.959998999999996
2012-03-28,60.450001
2012-03-29,60.599998
2012-03-30,61.080002
2012-04-02,61.830002
2012-04-03,61.959998999999996
2012-04-04,62.439999
2012-04-05,62.880001
2012-04-09,62.630001
2012-04-10,62.25
2012-04-11,62.400002
2012-04-12,62.52
2012-04-13,62.080002
2012-04-16,62.720001
2012-04-17,63.02
2012-04-18,62.799999
2012-04-19,62.720001
2012-04-20,63.459998999999996
2012-04-23,63.34
2012-04-24,63.900002
2012-04-25,64.410004
2012-04-26,64.43
2012-04-27,64.540001
2012-04-30,64.349998
2012-05-01,63.790001000000004
2012-05-02,63.790001000000004
2012-05-03,63.599998
2012-05-04,63.57
2012-05-07,64.139999
2012-05-08,64.199997
2012-05-09,64.150002
2012-05-10,65.089996
2012-05-11,65.16999799999999
2012-05-14,65.699997
2012-05-15,65.639999
2012-05-16,65.559998
2012-05-17,65.050003
2012-05-18,65.0
2012-05-21,65.199997
2012-05-22,65.610001
2012-05-23,64.940002
2012-05-24,65.029999
2012-05-25,65.33000200000001
2012-05-29,65.639999
2012-05-30,65.16999799999999
2012-05-31,65.339996
2012-06-01,64.589996
2012-06-04,64.730003
2012-06-05,65.150002
2012-06-06,65.660004
2012-06-07,66.25
2012-06-08,66.940002
2012-06-11,66.68
2012-06-12,66.900002
2012-06-13,67.0
2012-06-14,67.510002
2012-06-15,67.769997
2012-06-18,68.199997
2012-06-19,67.839996
2012-06-20,67.199997
2012-06-21,66.610001
2012-06-22,66.620003
2012-06-25,66.910004
2012-06-26,67.019997
2012-06-27,67.760002
2012-06-28,67.93
2012-06-29,68.809998
2012-07-02,68.839996
2012-07-03,68.57
2012-07-05,68.410004
2012-07-06,68.300003
2012-07-09,67.860001
2012-07-10,68.529999
2012-07-11,68.370003
2012-07-12,68.41999799999999
2012-07-13,69.33000200000001
2012-07-16,69.529999
2012-07-17,69.459999
2012-07-18,70.5
2012-07-19,70.300003
2012-07-20,70.489998
2012-07-23,69.949997
2012-07-24,69.25
2012-07-25,68.82
2012-07-26,70.720001
2012-07-27,71.089996
2012-07-30,71.41999799999999
2012-07-31,70.900002
2012-08-01,70.58000200000001
2012-08-02,70.199997
2012-08-03,70.870003
2012-08-06,70.389999
2012-08-07,69.849998
2012-08-08,69.800003
2012-08-09,69.25
2012-08-10,69.800003
2012-08-13,69.290001
2012-08-14,69.589996
2012-08-15,69.230003
2012-08-16,69.58000200000001
2012-08-17,69.599998
2012-08-20,69.029999
2012-08-21,68.559998
2012-08-22,68.209999
2012-08-23,67.410004
2012-08-24,67.839996
2012-08-27,68.300003
2012-08-28,68.389999
2012-08-29,67.75
2012-08-30,67.379997
2012-08-31,67.309998
2012-09-04,67.190002
2012-09-05,67.150002
2012-09-06,67.410004
2012-09-07,67.650002
2012-09-10,67.940002
2012-09-11,67.739998
2012-09-12,67.110001
2012-09-13,68.699997
2012-09-14,67.790001
2012-09-17,67.550003
2012-09-18,67.410004
2012-09-19,67.510002
2012-09-20,68.050003
2012-09-21,68.629997
2012-09-24,69.489998
2012-09-25,69.589996
2012-09-26,69.949997
2012-09-27,70.139999
2012-09-28,70.33000200000001
2012-10-01,70.150002
2012-10-02,70.57
2012-10-03,70.720001
2012-10-04,71.08000200000001
2012-10-05,70.83000200000001
2012-10-08,70.68
2012-10-09,70.309998
2012-10-10,69.889999
2012-10-11,69.849998
2012-10-12,69.370003
2012-10-15,69.660004
2012-10-16,70.489998
2012-10-17,71.779999
2012-10-18,72.050003
2012-10-19,71.720001
2012-10-22,71.660004
2012-10-23,70.760002
2012-10-24,69.529999
2012-10-25,69.739998
2012-10-26,69.519997
2012-10-31,70.059998
2012-11-01,69.870003
2012-11-02,69.730003
2012-11-05,69.610001
2012-11-06,69.150002
2012-11-07,68.050003
2012-11-08,67.610001
2012-11-09,67.379997
2012-11-12,66.790001
2012-11-13,67.099998
2012-11-14,66.690002
2012-11-15,66.489998
2012-11-16,67.349998
2012-11-19,67.709999
2012-11-20,67.709999
2012-11-21,67.25
2012-11-23,67.199997
2012-11-26,67.959999
2012-11-27,67.82
2012-11-28,67.410004
2012-11-29,68.110001
2012-11-30,68.709999
2012-12-03,68.290001
2012-12-04,67.910004
2012-12-05,69.18
2012-12-06,69.160004
2012-12-07,69.370003
2012-12-10,69.139999
2012-12-11,69.309998
2012-12-12,69.230003
2012-12-13,70.050003
2012-12-14,69.470001
2012-12-17,70.519997
2012-12-18,70.889999
2012-12-19,70.57
2012-12-20,70.589996
2012-12-21,69.959999
2012-12-24,69.91999799999999
2012-12-26,69.110001
2012-12-27,69.209999
2012-12-28,68.25
2012-12-31,69.190002
2013-01-02,70.519997
2013-01-03,70.529999
2013-01-04,70.879997
2013-01-07,70.550003
2013-01-08,71.300003
2013-01-09,70.800003
2013-01-10,71.489998
2013-01-11,71.779999
2013-01-14,71.690002
2013-01-15,71.879997
2013-01-16,71.309998
2013-01-17,71.08000200000001
2013-01-18,71.550003
2013-01-22,71.980003
2013-01-23,71.790001
2013-01-24,72.099998
2013-01-25,72.5
2013-01-28,72.400002
2013-01-29,72.610001
2013-01-30,72.0
2013-01-31,72.050003
2013-02-01,72.279999
2013-02-04,71.989998
2013-02-05,72.160004
2013-02-06,72.010002
2013-02-07,72.25
2013-02-08,72.099998
2013-02-11,72.18
2013-02-12,72.489998
2013-02-13,72.550003
2013-02-14,72.199997
2013-02-15,72.5
2013-02-19,72.900002
2013-02-20,72.940002
2013-02-21,72.529999
2013-02-22,72.75
2013-02-25,72.190002
2013-02-26,72.269997
2013-02-27,71.940002
2013-02-28,71.870003
2013-03-01,72.360001
2013-03-04,73.589996
2013-03-05,73.879997
2013-03-06,74.16999799999999
2013-03-07,73.940002
2013-03-08,74.160004
2013-03-11,74.18
2013-03-12,73.099998
2013-03-13,73.75
2013-03-14,74.010002
2013-03-15,74.470001
2013-03-18,74.120003
2013-03-19,75.120003
2013-03-20,75.699997
2013-03-21,75.589996
2013-03-22,76.16999799999999
2013-03-25,76.18
2013-03-26,77.16999799999999
2013-03-27,76.879997
2013-03-28,77.68
2013-04-01,77.480003
2013-04-02,78.160004
2013-04-03,78.32
2013-04-04,79.230003
2013-04-05,79.540001
2013-04-08,79.940002
2013-04-09,79.190002
2013-04-10,79.860001
2013-04-11,79.839996
2013-04-12,79.489998
2013-04-15,78.949997
2013-04-16,79.709999
2013-04-17,79.019997
2013-04-18,78.849998
2013-04-19,80.08000200000001
2013-04-22,79.910004
2013-04-23,80.110001
2013-04-24,80.559998
2013-04-25,80.440002
2013-04-26,80.540001
2013-04-29,81.260002
2013-04-30,82.029999
2013-05-01,81.33000200000001
2013-05-02,81.730003
2013-05-03,81.75
2013-05-06,80.599998
2013-05-07,81.720001
2013-05-08,80.940002
2013-05-09,79.839996
2013-05-10,80.0
2013-05-13,79.620003
2013-05-14,80.190002
2013-05-15,81.160004
2013-05-16,80.43
2013-05-17,81.099998
2013-05-20,80.239998
2013-05-21,80.489998
2013-05-22,79.160004
2013-05-23,78.220001
2013-05-24,77.300003
2013-05-28,77.019997
2013-05-29,75.720001
2013-05-30,75.709999
2013-05-31,75.620003
2013-06-03,76.279999
2013-06-04,76.489998
2013-06-05,75.989998
2013-06-06,77.389999
2013-06-07,78.800003
2013-06-10,78.68
2013-06-11,78.870003
2013-06-12,77.75
2013-06-13,79.129997
2013-06-14,79.730003
2013-06-17,80.660004
2013-06-18,81.589996
2013-06-19,80.190002
2013-06-20,77.33000200000001
2013-06-21,78.33000200000001
2013-06-24,78.379997
2013-06-25,79.0
2013-06-26,79.839996
2013-06-27,80.41999799999999
2013-06-28,81.480003
2013-07-01,80.230003
2013-07-02,80.339996
2013-07-03,80.120003
2013-07-05,79.93
2013-07-08,80.660004
2013-07-09,81.349998
2013-07-10,81.629997
2013-07-11,83.230003
2013-07-12,84.010002
2013-07-15,85.440002
2013-07-16,84.959999
2013-07-17,84.809998
2013-07-18,85.43
2013-07-19,84.959999
2013-07-22,84.879997
2013-07-23,84.800003
2013-07-24,83.760002
2013-07-25,84.08000200000001
2013-07-26,83.949997
2013-07-29,84.790001
2013-07-30,86.480003
2013-07-31,86.610001
2013-08-01,88.290001
2013-08-02,87.940002
2013-08-05,87.08000200000001
2013-08-06,86.82
2013-08-07,86.760002
2013-08-08,86.629997
2013-08-09,86.260002
2013-08-12,85.589996
2013-08-13,85.099998
2013-08-14,84.41999799999999
2013-08-15,83.0
2013-08-16,82.150002
2013-08-19,81.540001
2013-08-20,82.190002
2013-08-21,80.779999
2013-08-22,80.970001
2013-08-23,81.410004
2013-08-26,80.559998
2013-08-27,81.089996
2013-08-28,81.08000200000001
2013-08-29,80.559998
2013-08-30,80.360001
2013-09-03,79.769997
2013-09-04,80.099998
2013-09-05,79.959999
2013-09-06,80.010002
2013-09-09,80.230003
2013-09-10,80.610001
2013-09-11,79.610001
2013-09-12,79.269997
2013-09-13,79.220001
2013-09-16,79.16999799999999
2013-09-17,79.0
2013-09-18,82.550003
2013-09-19,82.699997
2013-09-20,80.690002
2013-09-23,81.220001
2013-09-24,81.220001
2013-09-25,80.33000200000001
2013-09-26,80.440002
2013-09-27,80.07
2013-09-30,80.160004
2013-10-01,80.07
2013-10-02,80.410004
2013-10-03,79.449997
2013-10-04,79.650002
2013-10-07,79.349998
2013-10-08,79.690002
2013-10-09,80.0
2013-10-10,81.400002
2013-10-11,81.75
2013-10-14,81.059998
2013-10-15,80.209999
2013-10-16,81.510002
2013-10-17,83.0
2013-10-18,83.540001
2013-10-21,83.790001
2013-10-22,85.010002
2013-10-23,85.089996
2013-10-24,85.16999799999999
2013-10-25,85.949997
2013-10-28,85.160004
2013-10-29,85.980003
2013-10-30,85.58000200000001
2013-10-31,84.75
2013-11-01,88.139999
2013-11-04,88.089996
2013-11-05,87.260002
2013-11-06,88.349998
2013-11-07,87.0
2013-11-08,87.120003
2013-11-11,86.550003
2013-11-12,85.650002
2013-11-13,86.099998
2013-11-14,87.5
2013-11-15,88.57
2013-11-18,89.059998
2013-11-19,87.300003
2013-11-20,86.230003
2013-11-21,86.589996
2013-11-22,86.589996
2013-11-25,86.099998
2013-11-26,85.129997
2013-11-27,84.940002
2013-11-29,84.589996
2013-12-02,83.93
2013-12-03,84.050003
2013-12-04,84.209999
2013-12-05,83.589996
2013-12-06,84.629997
2013-12-09,84.110001
2013-12-10,82.839996
2013-12-11,82.400002
2013-12-12,82.760002
2013-12-13,82.709999
2013-12-16,82.860001
2013-12-17,82.629997
2013-12-18,83.68
2013-12-19,83.730003
2013-12-20,84.82
2013-12-23,84.699997
2013-12-24,84.730003
2013-12-26,84.589996
2013-12-27,84.699997
2013-12-30,85.050003
2013-12-31,85.620003
2014-01-02,84.25
2014-01-03,84.360001
2014-01-06,84.400002
2014-01-07,85.019997
2014-01-08,85.290001
2014-01-09,86.019997
2014-01-10,87.25
2014-01-13,86.68
2014-01-14,86.720001
2014-01-15,86.800003
2014-01-16,87.550003
2014-01-17,87.660004
2014-01-21,89.050003
2014-01-22,88.860001
2014-01-23,88.800003
2014-01-24,87.059998
2014-01-27,86.889999
2014-01-28,88.779999
2014-01-29,88.769997
2014-01-30,90.959999
2014-01-31,91.93
2014-02-03,91.220001
2014-02-04,90.139999
2014-02-05,89.360001
2014-02-06,89.779999
2014-02-07,90.610001
2014-02-10,91.339996
2014-02-11,91.980003
2014-02-12,92.199997
2014-02-13,92.849998
2014-02-14,93.269997
2014-02-18,93.349998
2014-02-19,92.440002
2014-02-20,92.449997
2014-02-21,92.559998
2014-02-24,91.779999
2014-02-25,91.639999
2014-02-26,90.459999
2014-02-27,90.58000200000001
2014-02-28,91.389999
2014-03-03,90.279999
2014-03-04,91.660004
2014-03-05,90.650002
2014-03-06,90.739998
2014-03-07,91.800003
2014-03-10,91.18
2014-03-11,90.959999
2014-03-12,92.190002
2014-03-13,93.779999
2014-03-14,94.260002
2014-03-17,94.809998
2014-03-18,94.470001
2014-03-19,93.300003
2014-03-20,93.540001
2014-03-21,94.57
2014-03-24,94.08000200000001
2014-03-25,94.57
2014-03-26,93.879997
2014-03-27,94.610001
2014-03-28,94.720001
2014-03-31,95.620003
2014-04-01,94.860001
2014-04-02,94.040001
2014-04-03,94.599998
2014-04-04,95.010002
2014-04-07,93.900002
2014-04-08,96.5
2014-04-09,96.43
2014-04-10,95.769997
2014-04-11,95.150002
2014-04-14,96.110001
2014-04-15,97.239998
2014-04-16,97.910004
2014-04-17,96.589996
2014-04-21,96.68
2014-04-22,96.349998
2014-04-23,96.470001
2014-04-24,96.690002
2014-04-25,97.66999799999999
2014-04-28,97.269997
2014-04-29,97.970001
2014-04-30,99.849998
2014-05-01,99.970001
2014-05-02,97.989998
2014-05-05,97.949997
2014-05-06,97.860001
2014-05-07,99.260002
2014-05-08,98.489998
2014-05-09,96.91999799999999
2014-05-12,95.809998
2014-05-13,96.08000200000001
2014-05-14,96.610001
2014-05-15,96.269997
2014-05-16,96.599998
2014-05-19,94.699997
2014-05-20,96.33000200000001
2014-05-21,96.279999
2014-05-22,96.639999
2014-05-23,96.459999
2014-05-27,96.529999
2014-05-28,97.360001
2014-05-29,96.550003
2014-05-30,97.360001
2014-06-02,97.18
2014-06-03,97.160004
2014-06-04,97.32
2014-06-05,97.769997
2014-06-06,97.440002
2014-06-09,96.379997
2014-06-10,95.779999
2014-06-11,94.900002
2014-06-12,95.620003
2014-06-13,96.779999
2014-06-16,97.160004
2014-06-17,97.75
2014-06-18,99.690002
2014-06-19,100.160004
2014-06-20,99.989998
2014-06-23,99.629997
2014-06-24,100.730003
2014-06-25,101.75
2014-06-26,101.400002
2014-06-27,101.599998
2014-06-30,102.480003
2014-07-01,101.449997
2014-07-02,99.699997
2014-07-03,98.220001
2014-07-07,98.480003
2014-07-08,98.900002
2014-07-09,98.83000200000001
2014-07-10,99.389999
2014-07-11,98.970001
2014-07-14,97.41999799999999
2014-07-15,98.32
2014-07-16,98.720001
2014-07-17,97.58000200000001
2014-07-18,98.779999
2014-07-21,98.68
2014-07-22,98.349998
2014-07-23,98.489998
2014-07-24,98.720001
2014-07-25,98.449997
2014-07-28,99.58000200000001
2014-07-29,98.400002
2014-07-30,96.339996
2014-07-31,93.889999
2014-08-01,93.82
2014-08-04,94.050003
2014-08-05,92.589996
2014-08-06,92.349998
2014-08-07,93.970001
2014-08-08,95.449997
2014-08-11,94.889999
2014-08-12,94.900002
2014-08-13,95.75
2014-08-14,96.190002
2014-08-15,96.379997
2014-08-18,96.139999
2014-08-19,97.32
2014-08-20,97.739998
2014-08-21,98.010002
2014-08-22,97.639999
2014-08-25,98.16999799999999
2014-08-26,96.720001
2014-08-27,96.889999
2014-08-28,97.529999
2014-08-29,98.449997
2014-09-02,97.230003
2014-09-03,97.599998
2014-09-04,97.230003
2014-09-05,97.91999799999999
2014-09-08,97.239998
2014-09-09,95.699997
2014-09-10,95.620003
2014-09-11,96.150002
2014-09-12,94.099998
2014-09-15,94.18
2014-09-16,95.129997
2014-09-17,95.290001
2014-09-18,94.58000200000001
2014-09-19,95.139999
2014-09-22,94.620003
2014-09-23,94.550003
2014-09-24,94.18
2014-09-25,93.139999
2014-09-26,93.440002
2014-09-29,93.599998
2014-09-30,93.879997
2014-10-01,94.290001
2014-10-02,93.769997
2014-10-03,94.230003
2014-10-06,93.660004
2014-10-07,93.019997
2014-10-08,95.32
2014-10-09,93.589996
2014-10-10,93.629997
2014-10-13,92.790001
2014-10-14,93.339996
2014-10-15,91.82
2014-10-16,93.370003
2014-10-17,94.25
2014-10-20,95.129997
2014-10-21,95.519997
2014-10-22,96.529999
2014-10-23,97.800003
2014-10-24,98.360001
2014-10-27,98.089996
2014-10-28,99.129997
2014-10-29,98.599998
2014-10-30,99.910004
2014-10-31,100.220001
2014-11-03,100.809998
2014-11-04,100.959999
2014-11-05,104.879997
2014-11-06,103.949997
2014-11-07,104.730003
2014-11-10,105.610001
2014-11-11,104.800003
2014-11-12,103.089996
2014-11-13,102.269997
2014-11-14,101.849998
2014-11-17,103.209999
2014-11-18,103.339996
2014-11-19,103.709999
2014-11-20,103.059998
2014-11-21,103.739998
2014-11-24,103.220001
2014-11-25,102.849998
2014-11-26,103.199997
2014-11-28,104.389999
2014-12-01,104.809998
2014-12-02,105.110001
2014-12-03,104.389999
2014-12-04,103.489998
2014-12-05,102.93
2014-12-08,103.66999799999999
2014-12-09,104.589996
2014-12-10,101.440002
2014-12-11,102.480003
2014-12-12,100.809998
2014-12-15,100.660004
2014-12-16,101.08000200000001
2014-12-17,103.120003
2014-12-18,105.449997
2014-12-19,105.870003
2014-12-22,105.940002
2014-12-23,106.32
2014-12-24,107.980003
2014-12-26,109.290001
2014-12-29,110.5
2014-12-30,107.83000200000001
2014-12-31,106.290001
2015-01-02,106.690002
2015-01-05,105.559998
2015-01-06,105.970001
2015-01-07,106.940002
2015-01-08,107.589996
2015-01-09,106.639999
2015-01-12,106.370003
2015-01-13,106.790001
2015-01-14,107.449997
2015-01-15,107.040001
2015-01-16,108.220001
2015-01-20,108.93
2015-01-21,109.889999
2015-01-22,109.550003
2015-01-23,109.480003
2015-01-26,109.75
2015-01-27,111.220001
2015-01-28,109.91999799999999
2015-01-29,111.660004
2015-01-30,109.239998
2015-02-02,110.07
2015-02-03,110.239998
2015-02-04,109.440002
2015-02-05,109.709999
2015-02-06,105.800003
2015-02-09,104.519997
2015-02-10,107.83000200000001
2015-02-11,105.059998
2015-02-12,105.339996
2015-02-13,103.620003
2015-02-17,103.41999799999999
2015-02-18,106.489998
2015-02-19,105.43
2015-02-20,105.599998
2015-02-23,105.989998
2015-02-24,106.08000200000001
2015-02-25,103.779999
2015-02-26,103.480003
2015-02-27,103.459999
2015-03-02,101.540001
2015-03-03,101.940002
2015-03-04,101.389999
2015-03-05,102.129997
2015-03-06,98.699997
2015-03-09,98.93
2015-03-10,97.989998
2015-03-11,97.980003
2015-03-12,100.519997
2015-03-13,100.610001
2015-03-16,102.970001
2015-03-17,103.279999
2015-03-18,106.900002
2015-03-19,105.480003
2015-03-20,105.989998
2015-03-23,105.739998
2015-03-24,104.839996
2015-03-25,103.41999799999999
2015-03-26,102.720001
2015-03-27,103.540001
2015-03-30,104.739998
2015-03-31,104.050003
2015-04-01,104.760002
2015-04-02,104.75
2015-04-06,105.540001
2015-04-07,104.290001
2015-04-08,104.040001
2015-04-09,104.010002
2015-04-10,104.900002
2015-04-13,103.75
2015-04-14,104.360001
2015-04-15,104.18
2015-04-16,103.760002
2015-04-17,103.150002
2015-04-20,104.5
2015-04-21,103.400002
2015-04-22,103.290001
2015-04-23,104.279999
2015-04-24,105.050003
2015-04-27,103.82
2015-04-28,104.099998
2015-04-29,102.699997
