Date,O
2013-06-21,40.830002
2013-06-24,40.790001000000004
2013-06-25,41.279999
2013-06-26,41.830002
2013-06-27,42.279999
2013-06-28,41.919998
2013-07-01,41.849998
2013-07-02,43.23
2013-07-03,43.360001000000004
2013-07-05,42.66
2013-07-08,42.650002
2013-07-09,43.32
2013-07-10,43.189999
2013-07-11,44.57
2013-07-12,44.84
2013-07-15,45.189999
2013-07-16,45.209998999999996
2013-07-17,45.529999
2013-07-18,45.93
2013-07-19,45.330002
2013-07-22,45.970001
2013-07-23,45.77
2013-07-24,44.41
2013-07-25,44.360001000000004
2013-07-26,44.299999
2013-07-29,44.490002000000004
2013-07-30,44.200001
2013-07-31,43.41
2013-08-01,42.82
2013-08-02,43.169998
2013-08-05,42.619999
2013-08-06,42.599998
2013-08-07,42.880001
2013-08-08,43.009997999999996
2013-08-09,43.5
2013-08-12,43.0
2013-08-13,42.07
2013-08-14,41.84
2013-08-15,41.189999
2013-08-16,40.099998
2013-08-19,39.290001000000004
2013-08-20,40.200001
2013-08-21,40.09
2013-08-22,40.259997999999996
2013-08-23,40.68
2013-08-26,40.200001
2013-08-27,40.029999
2013-08-28,39.580002
2013-08-29,39.77
2013-08-30,39.5
2013-09-03,38.869999
2013-09-04,39.299999
2013-09-05,38.700001
2013-09-06,39.130001
2013-09-09,39.959998999999996
2013-09-10,39.509997999999996
2013-09-11,39.549999
2013-09-12,39.220001
2013-09-13,39.200001
2013-09-16,39.900002
2013-09-17,39.709998999999996
2013-09-18,40.779999
2013-09-19,40.43
2013-09-20,39.919998
2013-09-23,39.630001
2013-09-24,39.91
2013-09-25,40.509997999999996
2013-09-26,41.09
2013-09-27,40.259997999999996
2013-09-30,39.75
2013-10-01,40.650002
2013-10-02,40.549999
2013-10-03,39.810001
2013-10-04,39.700001
2013-10-07,39.669998
2013-10-08,39.259997999999996
2013-10-09,39.349998
2013-10-10,40.360001000000004
2013-10-11,40.650002
2013-10-14,40.790001000000004
2013-10-15,40.849998
2013-10-16,41.610001000000004
2013-10-17,42.200001
2013-10-18,41.860001000000004
2013-10-21,41.25
2013-10-22,40.950001
2013-10-23,41.459998999999996
2013-10-24,41.540001000000004
2013-10-25,42.98
2013-10-28,43.07
2013-10-29,42.970001
2013-10-30,42.619999
2013-10-31,41.650002
2013-11-01,41.950001
2013-11-04,41.849998
2013-11-05,41.450001
2013-11-06,41.889998999999996
2013-11-07,41.369999
2013-11-08,40.060001
2013-11-11,40.060001
2013-11-12,39.900002
2013-11-13,40.099998
2013-11-14,40.57
2013-11-15,40.82
2013-11-18,40.150002
2013-11-19,39.740002000000004
2013-11-20,38.900002
2013-11-21,38.91
2013-11-22,38.779999
2013-11-25,38.279999
2013-11-26,37.880001
2013-11-27,38.330002
2013-11-29,38.110001000000004
2013-12-02,37.860001000000004
2013-12-03,37.599998
2013-12-04,36.869999
2013-12-05,36.68
2013-12-06,37.080002
2013-12-09,37.330002
2013-12-10,37.459998999999996
2013-12-11,36.950001
2013-12-12,37.18
2013-12-13,38.25
2013-12-16,38.209998999999996
2013-12-17,39.009997999999996
2013-12-18,39.73
2013-12-19,38.040001000000004
2013-12-20,37.639998999999996
2013-12-23,37.84
2013-12-24,38.130001
2013-12-26,38.130001
2013-12-27,37.860001000000004
2013-12-30,37.5
2013-12-31,37.330002
2014-01-02,37.349998
2014-01-03,37.73
2014-01-06,37.93
2014-01-07,38.119999
2014-01-08,37.68
2014-01-09,37.779999
2014-01-10,38.560001
2014-01-13,38.290001000000004
2014-01-14,38.689999
2014-01-15,38.77
2014-01-16,38.560001
2014-01-17,38.41
2014-01-21,39.299999
2014-01-22,39.540001000000004
2014-01-23,39.540001000000004
2014-01-24,39.540001000000004
2014-01-27,39.669998
2014-01-28,40.549999
2014-01-29,40.540001000000004
2014-01-30,40.77
2014-01-31,40.779999
2014-02-03,39.720001
2014-02-04,39.919998
2014-02-05,40.169998
2014-02-06,40.25
2014-02-07,40.560001
2014-02-10,40.990002000000004
2014-02-11,41.02
2014-02-12,41.189999
2014-02-13,41.48
2014-02-14,41.720001
2014-02-18,42.43
2014-02-19,42.59
2014-02-20,42.91
2014-02-21,43.41
2014-02-24,43.919998
2014-02-25,44.400002
2014-02-26,44.5
2014-02-27,44.419998
2014-02-28,44.419998
2014-03-03,44.049999
2014-03-04,44.330002
2014-03-05,43.650002
2014-03-06,42.75
2014-03-07,41.59
2014-03-10,41.439999
2014-03-11,41.869999
2014-03-12,42.130001
2014-03-13,42.32
2014-03-14,42.32
2014-03-17,42.439999
2014-03-18,42.259997999999996
2014-03-19,40.91
2014-03-20,40.73
2014-03-21,41.099998
2014-03-24,40.77
2014-03-25,41.25
2014-03-26,40.779999
2014-03-27,40.799999
2014-03-28,40.75
2014-03-31,40.860001000000004
2014-04-01,40.529999
2014-04-02,40.709998999999996
2014-04-03,40.400002
2014-04-04,40.740002000000004
2014-04-07,41.509997999999996
2014-04-08,41.919998
2014-04-09,41.810001
2014-04-10,41.32
2014-04-11,41.43
2014-04-14,41.43
2014-04-15,42.57
2014-04-16,42.779999
2014-04-17,41.889998999999996
2014-04-21,41.93
2014-04-22,42.419998
2014-04-23,42.279999
2014-04-24,42.740002000000004
2014-04-25,42.889998999999996
2014-04-28,43.580002
2014-04-29,43.400002
2014-04-30,43.450001
2014-05-01,43.209998999999996
2014-05-02,43.209998999999996
2014-05-05,43.52
2014-05-06,43.290001000000004
2014-05-07,44.209998999999996
2014-05-08,43.990002000000004
2014-05-09,43.779999
2014-05-12,44.080002
2014-05-13,43.68
2014-05-14,43.599998
2014-05-15,43.18
2014-05-16,43.880001
2014-05-19,43.669998
2014-05-20,43.68
2014-05-21,43.349998
2014-05-22,42.889998999999996
2014-05-23,42.93
2014-05-27,43.150002
2014-05-28,43.16
2014-05-29,43.360001000000004
2014-05-30,43.299999
2014-06-02,43.490002000000004
2014-06-03,43.279999
2014-06-04,43.099998
2014-06-05,44.110001000000004
2014-06-06,44.07
2014-06-09,43.259997999999996
2014-06-10,43.25
2014-06-11,43.439999
2014-06-12,43.689999
2014-06-13,43.849998
2014-06-16,43.470001
2014-06-17,43.68
2014-06-18,44.18
2014-06-19,44.490002000000004
2014-06-20,44.939999
2014-06-23,44.490002000000004
2014-06-24,44.369999
2014-06-25,44.310001
2014-06-26,44.110001000000004
2014-06-27,44.220001
2014-06-30,44.419998
2014-07-01,44.860001000000004
2014-07-02,44.57
2014-07-03,44.23
2014-07-07,44.540001000000004
2014-07-08,44.740002000000004
2014-07-09,44.82
2014-07-10,45.139998999999996
2014-07-11,45.110001000000004
2014-07-14,45.369999
2014-07-15,45.380001
2014-07-16,45.27
2014-07-17,45.299999
2014-07-18,45.790001000000004
2014-07-21,45.580002
2014-07-22,45.240002000000004
2014-07-23,45.290001000000004
2014-07-24,44.720001
2014-07-25,44.689999
2014-07-28,44.77
2014-07-29,44.57
2014-07-30,43.439999
2014-07-31,43.049999
2014-08-01,42.98
2014-08-04,43.330002
2014-08-05,43.25
2014-08-06,43.34
2014-08-07,43.549999
2014-08-08,43.799999
2014-08-11,43.689999
2014-08-12,43.77
2014-08-13,44.560001
2014-08-14,44.549999
2014-08-15,44.709998999999996
2014-08-18,45.119999
2014-08-19,45.25
2014-08-20,45.43
2014-08-21,45.400002
2014-08-22,45.09
2014-08-25,44.82
2014-08-26,44.759997999999996
2014-08-27,44.709998999999996
2014-08-28,44.580002
2014-08-29,44.720001
2014-09-02,44.630001
2014-09-03,44.580002
2014-09-04,44.619999
2014-09-05,45.349998
2014-09-08,44.98
2014-09-09,44.630001
2014-09-10,44.049999
2014-09-11,43.75
2014-09-12,42.5
2014-09-15,42.389998999999996
2014-09-16,42.830002
2014-09-17,42.540001000000004
2014-09-18,41.759997999999996
2014-09-19,42.119999
2014-09-22,41.639998999999996
2014-09-23,41.110001000000004
2014-09-24,40.889998999999996
2014-09-25,40.950001
2014-09-26,41.43
2014-09-29,41.099998
2014-09-30,40.790001000000004
2014-10-01,40.970001
2014-10-02,40.970001
2014-10-03,41.099998
2014-10-06,41.279999
2014-10-07,41.110001000000004
2014-10-08,42.169998
2014-10-09,42.759997999999996
2014-10-10,42.529999
2014-10-13,42.59
2014-10-14,43.25
2014-10-15,43.77
2014-10-16,43.970001
2014-10-17,43.540001000000004
2014-10-20,44.16
2014-10-21,44.439999
2014-10-22,44.759997999999996
2014-10-23,44.950001
2014-10-24,44.970001
2014-10-27,45.259997999999996
2014-10-28,45.150002
2014-10-29,45.91
2014-10-30,46.52
2014-10-31,46.029999
2014-11-03,46.93
2014-11-04,47.630001
2014-11-05,47.27
2014-11-06,46.860001000000004
2014-11-07,46.869999
2014-11-10,47.099998
2014-11-11,46.830002
2014-11-12,46.34
2014-11-13,46.169998
2014-11-14,45.700001
2014-11-17,46.07
2014-11-18,46.110001000000004
2014-11-19,45.900002
2014-11-20,45.919998
2014-11-21,45.959998999999996
2014-11-24,46.310001
2014-11-25,46.389998999999996
2014-11-26,46.43
2014-11-28,46.459998999999996
2014-12-01,46.459998999999996
2014-12-02,46.509997999999996
2014-12-03,46.279999
2014-12-04,46.16
2014-12-05,45.509997999999996
2014-12-08,45.470001
2014-12-09,45.549999
2014-12-10,45.73
2014-12-11,46.5
2014-12-12,46.560001
2014-12-15,46.48
2014-12-16,46.560001
2014-12-17,47.650002
2014-12-18,48.009997999999996
2014-12-19,48.599998
2014-12-22,49.259997999999996
2014-12-23,49.09
2014-12-24,49.419998
2014-12-26,49.310001
2014-12-29,49.57
2014-12-30,48.91
2014-12-31,47.709998999999996
2015-01-02,48.619999
2015-01-05,49.619999
2015-01-06,50.27
2015-01-07,51.09
2015-01-08,49.740002000000004
2015-01-09,50.330002
2015-01-12,51.029999
2015-01-13,51.130001
2015-01-14,51.700001
2015-01-15,52.209998999999996
2015-01-16,52.779999
2015-01-20,52.740002000000004
2015-01-21,52.75
2015-01-22,53.189999
2015-01-23,53.540001000000004
2015-01-26,54.720001
2015-01-27,55.049999
2015-01-28,55.099998
2015-01-29,55.139998999999996
2015-01-30,54.310001
2015-02-02,53.540001000000004
2015-02-03,53.299999
2015-02-04,52.82
2015-02-05,53.349998
2015-02-06,50.84
2015-02-09,51.16
2015-02-10,51.290001000000004
2015-02-11,51.349998
2015-02-12,51.689999
2015-02-13,52.009997999999996
2015-02-17,51.779999
2015-02-18,52.650002
2015-02-19,51.389998999999996
2015-02-20,51.970001
2015-02-23,52.419998
2015-02-24,50.869999
2015-02-25,51.099998
2015-02-26,49.810001
2015-02-27,50.060001
2015-03-02,50.650002
2015-03-03,50.549999
2015-03-04,50.34
2015-03-05,50.799999
2015-03-06,48.73
2015-03-09,49.23
2015-03-10,49.27
2015-03-11,49.529999
2015-03-12,50.139998999999996
2015-03-13,50.049999
2015-03-16,50.599998
2015-03-17,50.560001
2015-03-18,52.009997999999996
2015-03-19,52.240002000000004
2015-03-20,53.650002
2015-03-23,53.459998999999996
2015-03-24,52.580002
2015-03-25,51.740002000000004
2015-03-26,51.25
2015-03-27,51.060001
2015-03-30,51.630001
2015-03-31,51.599998
2015-04-01,51.48
2015-04-02,52.049999
2015-04-06,50.560001
2015-04-07,50.650002
2015-04-08,50.560001
2015-04-09,49.360001000000004
2015-04-10,49.509997999999996
2015-04-13,49.119999
2015-04-14,49.939999
2015-04-15,49.349998
2015-04-16,49.369999
2015-04-17,49.259997999999996
2015-04-20,49.099998
2015-04-21,49.360001000000004
2015-04-22,49.52
2015-04-23,49.389998999999996
2015-04-24,49.369999
2015-04-27,49.23
2015-04-28,49.029999
2015-04-29,47.82
2015-04-30,46.970001
2015-05-01,47.0
2015-05-04,47.169998
2015-05-05,46.07
2015-05-06,45.919998
2015-05-07,46.509997999999996
2015-05-08,47.349998
2015-05-11,46.529999
2015-05-12,46.880001
2015-05-13,46.27
2015-05-14,47.310001
2015-05-15,47.900002
2015-05-18,47.490002000000004
2015-05-19,47.310001
2015-05-20,47.349998
2015-05-21,46.98
2015-05-22,46.959998999999996
2015-05-26,46.389998999999996
2015-05-27,46.439999
2015-05-28,46.040001000000004
2015-05-29,45.57
2015-06-01,45.91
2015-06-02,45.799999
2015-06-03,45.25
2015-06-04,45.599998
2015-06-05,45.25
2015-06-08,45.619999
2015-06-09,45.009997999999996
2015-06-10,45.16
2015-06-11,45.59
2015-06-12,45.34
2015-06-15,45.07
2015-06-16,45.310001
2015-06-17,45.919998
2015-06-18,46.639998999999996
2015-06-19,46.07
2015-06-22,45.490002000000004
2015-06-23,45.110001000000004
2015-06-24,44.779999
2015-06-25,44.419998
2015-06-26,44.939999
2015-06-29,44.369999
2015-06-30,44.389998999999996
2015-07-01,45.099998
2015-07-02,45.389998999999996
2015-07-06,45.93
2015-07-07,46.330002
2015-07-08,46.27
2015-07-09,45.950001
2015-07-10,46.360001000000004
2015-07-13,46.16
2015-07-14,46.450001
2015-07-15,46.709998999999996
2015-07-16,47.200001
2015-07-17,46.990002000000004
2015-07-20,47.189999
2015-07-21,47.0
2015-07-22,47.27
2015-07-23,46.779999
2015-07-24,47.080002
2015-07-27,47.220001
2015-07-28,47.419998
2015-07-29,47.830002
2015-07-30,47.610001000000004
2015-07-31,48.290001000000004
2015-08-03,48.779999
2015-08-04,48.139998999999996
2015-08-05,47.380001
2015-08-06,47.529999
2015-08-07,47.459998999999996
2015-08-10,47.360001000000004
2015-08-11,47.450001
2015-08-12,47.619999
2015-08-13,47.540001000000004
2015-08-14,47.84
2015-08-17,48.02
2015-08-18,48.459998999999996
2015-08-19,48.049999
2015-08-20,48.099998
2015-08-21,47.619999
2015-08-24,45.82
2015-08-25,44.470001
2015-08-26,45.470001
2015-08-27,46.360001000000004
2015-08-28,45.939999
2015-08-31,44.689999
2015-09-01,43.939999
2015-09-02,44.23
2015-09-03,44.169998
2015-09-04,43.380001
2015-09-08,44.310001
2015-09-09,43.970001
2015-09-10,44.200001
2015-09-11,45.080002
2015-09-14,45.349998
2015-09-15,45.799999
2015-09-16,46.279999
2015-09-17,46.889998999999996
2015-09-18,47.490002000000004
2015-09-21,47.669998
2015-09-22,47.139998999999996
2015-09-23,47.330002
2015-09-24,46.970001
2015-09-25,47.060001
2015-09-28,46.639998999999996
2015-09-29,47.110001000000004
2015-09-30,47.389998999999996
2015-10-01,47.349998
2015-10-02,46.0
2015-10-05,47.110001000000004
2015-10-06,46.990002000000004
2015-10-07,47.43
2015-10-08,47.650002
2015-10-09,47.77
2015-10-12,48.16
2015-10-13,48.080002
2015-10-14,47.68
2015-10-15,48.509997999999996
2015-10-16,48.610001000000004
2015-10-19,48.880001
2015-10-20,48.959998999999996
2015-10-21,48.880001
2015-10-22,50.189999
2015-10-23,49.900002
2015-10-26,50.25
2015-10-27,50.310001
2015-10-28,50.599998
2015-10-29,49.68
2015-10-30,49.459998999999996
2015-11-02,50.59
2015-11-03,50.139998999999996
2015-11-04,49.450001
2015-11-05,50.0
2015-11-06,47.470001
2015-11-09,46.389998999999996
2015-11-10,46.939999
2015-11-11,47.439999
2015-11-12,47.439999
2015-11-13,47.439999
2015-11-16,48.189999
2015-11-17,48.439999
2015-11-18,49.220001
2015-11-19,49.369999
2015-11-20,49.669998
2015-11-23,49.720001
2015-11-24,49.450001
2015-11-25,49.610001000000004
2015-11-27,50.029999
2015-11-30,49.619999
2015-12-01,50.619999
2015-12-02,49.610001000000004
2015-12-03,48.779999
2015-12-04,50.009997999999996
2015-12-07,50.27
2015-12-08,50.139998999999996
2015-12-09,49.619999
2015-12-10,48.939999
2015-12-11,48.650002
2015-12-14,49.34
2015-12-15,49.939999
2015-12-16,51.23
2015-12-17,51.0
2015-12-18,51.080002
2015-12-21,51.080002
2015-12-22,51.18
2015-12-23,51.509997999999996
2015-12-24,51.299999
2015-12-28,51.75
2015-12-29,52.18
2015-12-30,51.919998
2015-12-31,51.630001
2016-01-04,51.18
2016-01-05,52.290001000000004
2016-01-06,52.599998
2016-01-07,51.689999
2016-01-08,51.169998
2016-01-11,52.27
2016-01-12,52.43
2016-01-13,51.84
2016-01-14,52.25
2016-01-15,52.189999
2016-01-19,53.009997999999996
2016-01-20,51.869999
2016-01-21,52.52
2016-01-22,54.040001000000004
2016-01-25,53.889998999999996
2016-01-26,55.200001
2016-01-27,55.080002
2016-01-28,54.869999
2016-01-29,55.790001000000004
2016-02-01,56.650002
2016-02-02,57.220001
2016-02-03,57.349998
2016-02-04,57.48
2016-02-05,55.889998999999996
2016-02-08,56.169998
2016-02-09,56.360001000000004
2016-02-10,56.779999
2016-02-11,60.119999
2016-02-12,60.48
2016-02-16,59.82
2016-02-17,59.810001
2016-02-18,60.450001
2016-02-19,60.220001
2016-02-22,59.720001
2016-02-23,59.709998999999996
2016-02-24,59.529999
2016-02-25,60.119999
2016-02-26,58.630001
2016-02-29,58.540001000000004
2016-03-01,58.830002
2016-03-02,59.040001000000004
2016-03-03,59.02
2016-03-04,58.16
2016-03-07,57.75
2016-03-08,58.639998999999996
2016-03-09,58.93
2016-03-10,59.25
2016-03-11,59.630001
2016-03-14,59.75
2016-03-15,59.860001000000004
2016-03-16,60.880001
2016-03-17,61.57
2016-03-18,61.240002000000004
2016-03-21,60.77
2016-03-22,60.880001
2016-03-23,61.41
2016-03-24,61.459998999999996
2016-03-28,62.110001000000004
2016-03-29,62.869999
2016-03-30,62.209998999999996
2016-03-31,62.509997999999996
2016-04-01,62.25
2016-04-04,62.16
2016-04-05,62.860001000000004
2016-04-06,62.970001
2016-04-07,62.650002
2016-04-08,63.0
2016-04-11,63.0
2016-04-12,63.740002000000004
2016-04-13,63.080002
2016-04-14,62.669998
2016-04-15,63.009997999999996
2016-04-18,63.150002
2016-04-19,63.290001000000004
2016-04-20,61.560001
2016-04-21,59.029999
2016-04-22,59.369999
2016-04-25,60.32
2016-04-26,59.599998
2016-04-27,59.450001
2016-04-28,59.470001
2016-04-29,59.200001
2016-05-02,59.810001
2016-05-03,60.709998999999996
2016-05-04,62.380001
2016-05-05,62.41
2016-05-06,63.580002
2016-05-09,64.040001
2016-05-10,64.220001
2016-05-11,63.27
2016-05-12,64.139999
2016-05-13,63.619999
2016-05-16,63.91
2016-05-17,62.5
2016-05-18,60.869999
2016-05-19,59.049999
2016-05-20,59.189999
2016-05-23,59.049999
2016-05-24,59.43
2016-05-25,59.380001
2016-05-26,59.900002
2016-05-27,59.900002
2016-05-31,60.09
2016-06-01,60.849998
2016-06-02,61.549999
2016-06-03,63.049999
2016-06-06,62.57
2016-06-07,63.189999
2016-06-08,63.509997999999996
2016-06-09,63.98
2016-06-10,64.300003
2016-06-13,64.120003
2016-06-14,64.339996
2016-06-15,64.400002
2016-06-16,65.07
2016-06-17,64.120003
2016-06-20,63.75
2016-06-21,64.33000200000001
2016-06-22,64.360001
2016-06-23,64.5
2016-06-24,65.75
2016-06-27,66.970001
2016-06-28,68.199997
2016-06-29,68.459999
2016-06-30,69.360001
2016-07-01,69.639999
2016-07-05,71.470001
2016-07-06,71.209999
2016-07-07,69.139999
2016-07-08,69.910004
2016-07-11,70.519997
2016-07-12,70.07
2016-07-13,70.800003
2016-07-14,70.339996
2016-07-15,69.839996
2016-07-18,69.980003
2016-07-19,70.290001
2016-07-20,69.800003
2016-07-21,70.08000200000001
2016-07-22,70.410004
2016-07-25,70.32
2016-07-26,70.110001
2016-07-27,69.589996
2016-07-28,70.68
2016-07-29,71.470001
2016-08-01,72.139999
2016-08-02,70.010002
2016-08-03,69.18
2016-08-04,69.540001
2016-08-05,68.559998
2016-08-08,68.440002
2016-08-09,68.93
2016-08-10,69.209999
2016-08-11,68.18
2016-08-12,68.639999
2016-08-15,67.989998
2016-08-16,66.940002
2016-08-17,67.610001
2016-08-18,67.809998
2016-08-19,66.800003
2016-08-22,67.459999
2016-08-23,67.290001
2016-08-24,66.68
2016-08-25,66.66999799999999
2016-08-26,65.730003
2016-08-29,66.379997
2016-08-30,65.440002
2016-08-31,65.730003
2016-09-01,65.739998
2016-09-02,66.269997
2016-09-06,67.18
2016-09-07,67.989998
2016-09-08,67.41999799999999
2016-09-09,64.260002
2016-09-12,65.540001
2016-09-13,63.540001000000004
2016-09-14,63.990002000000004
2016-09-15,64.33000200000001
2016-09-16,64.470001
2016-09-19,65.220001
2016-09-20,65.589996
2016-09-21,66.760002
2016-09-22,67.879997
2016-09-23,68.050003
2016-09-26,68.68
2016-09-27,68.18
2016-09-28,68.82
2016-09-29,67.599998
2016-09-30,66.93
2016-10-03,65.379997
2016-10-04,63.689999
2016-10-05,61.919998
2016-10-06,61.59
2016-10-07,61.459998999999996
2016-10-10,62.110001000000004
2016-10-11,60.810001
2016-10-12,61.669998
2016-10-13,62.709998999999996
2016-10-14,62.040001000000004
2016-10-17,62.650002
2016-10-18,62.66
2016-10-19,62.540001000000004
2016-10-20,62.450001
2016-10-21,61.900002
2016-10-24,62.299999
2016-10-25,62.299999
2016-10-26,61.310001
2016-10-27,59.110001000000004
2016-10-28,58.529999
2016-10-31,59.240002000000004
2016-11-01,57.740002000000004
2016-11-02,56.709998999999996
2016-11-03,56.549999
2016-11-04,57.380001
2016-11-07,58.450001
2016-11-08,58.939999
2016-11-09,55.619999
2016-11-10,54.279999
2016-11-11,54.389998999999996
2016-11-14,55.619999
2016-11-15,55.669998
2016-11-16,56.150002
2016-11-17,54.869999
2016-11-18,55.150002
2016-11-21,55.09
2016-11-22,56.599998
2016-11-23,56.119999
2016-11-25,56.57
2016-11-28,56.349998
2016-11-29,56.740002000000004
2016-11-30,55.439999
2016-12-01,53.490002000000004
2016-12-02,54.73
2016-12-05,54.73
2016-12-06,54.59
2016-12-07,55.450001
2016-12-08,55.330002
2016-12-09,55.610001000000004
2016-12-12,56.18
2016-12-13,56.110001000000004
2016-12-14,54.650002
2016-12-15,54.040001000000004
2016-12-16,55.470001
2016-12-19,57.330002
2016-12-20,56.759997999999996
2016-12-21,56.240002000000004
2016-12-22,56.330002
2016-12-23,56.41
2016-12-27,56.43
2016-12-28,56.09
2016-12-29,56.630001
2016-12-30,57.48
2017-01-03,57.490002000000004
2017-01-04,58.349998
2017-01-05,59.919998
2017-01-06,59.84
2017-01-09,59.400002
2017-01-10,58.689999
2017-01-11,58.529999
2017-01-12,59.57
2017-01-13,59.07
2017-01-17,60.130001
2017-01-18,59.779999
2017-01-19,59.18
2017-01-20,59.689999
2017-01-23,60.259997999999996
2017-01-24,59.779999
2017-01-25,59.619999
2017-01-26,59.810001
2017-01-27,59.439999
2017-01-30,59.290001000000004
2017-01-31,59.630001
2017-02-01,58.310001
2017-02-02,59.419998
2017-02-03,59.82
2017-02-06,59.82
2017-02-07,60.150002
2017-02-08,60.5
2017-02-09,60.580002
2017-02-10,61.279999
2017-02-13,61.619999
2017-02-14,60.779999
2017-02-15,60.32
2017-02-16,60.580002
2017-02-17,60.799999
2017-02-21,61.52
2017-02-22,61.139998999999996
2017-02-23,62.860001000000004
2017-02-24,63.189999
2017-02-27,63.139998999999996
2017-02-28,61.279999
2017-03-01,60.599998
2017-03-02,60.560001
2017-03-03,60.34
2017-03-06,59.669998
2017-03-07,59.84
2017-03-08,57.700001
2017-03-09,57.150002
2017-03-10,57.389998999999996
2017-03-13,57.82
2017-03-14,57.740002000000004
2017-03-15,59.23
2017-03-16,59.060001
2017-03-17,59.860001000000004
2017-03-20,59.459998999999996
2017-03-21,60.040001000000004
2017-03-22,59.939999
2017-03-23,59.68
2017-03-24,59.459998999999996
2017-03-27,59.07
2017-03-28,58.889998999999996
2017-03-29,59.07
2017-03-30,58.93
2017-03-31,59.529999
2017-04-03,59.709998999999996
2017-04-04,59.720001
2017-04-05,59.75
2017-04-06,60.169998
2017-04-07,60.259997999999996
2017-04-10,60.75
2017-04-11,61.41
2017-04-12,61.380001
2017-04-13,61.450001
2017-04-17,61.810001
2017-04-18,62.060001
2017-04-19,61.98
2017-04-20,62.07
2017-04-21,61.75
2017-04-24,60.080002
2017-04-25,59.830002
2017-04-26,59.209998999999996
2017-04-27,59.450001
2017-04-28,58.349998
2017-05-01,58.82
2017-05-02,59.040001000000004
2017-05-03,57.830002
2017-05-04,55.779999
2017-05-05,56.619999
2017-05-08,55.68
2017-05-09,54.959998999999996
2017-05-10,55.580002
2017-05-11,54.439999
2017-05-12,54.73
2017-05-15,54.299999
2017-05-16,53.209998999999996
2017-05-17,53.759997999999996
2017-05-18,53.82
2017-05-19,54.200001
2017-05-22,54.130001
2017-05-23,54.139998999999996
2017-05-24,54.66
2017-05-25,55.150002
2017-05-26,55.18
2017-05-30,55.0
2017-05-31,54.93
2017-06-01,55.540001000000004
2017-06-02,56.580002
2017-06-05,55.369999
2017-06-06,55.419998
2017-06-07,55.619999
2017-06-08,54.889998999999996
2017-06-09,55.310001
2017-06-12,56.139998999999996
2017-06-13,56.279999
2017-06-14,56.950001
2017-06-15,56.91
2017-06-16,56.669998
2017-06-19,56.220001
2017-06-20,56.169998
2017-06-21,55.419998
2017-06-22,54.82
2017-06-23,55.279999
2017-06-26,56.48
2017-06-27,55.990002000000004
2017-06-28,56.810001
2017-06-29,55.77
2017-06-30,55.18
2017-07-03,56.049999
2017-07-05,55.209998999999996
2017-07-06,54.130001
2017-07-07,54.689999
2017-07-10,53.599998
2017-07-11,53.889998999999996
2017-07-12,54.669998
2017-07-13,55.130001
2017-07-14,56.25
2017-07-17,56.48
2017-07-18,56.580002
2017-07-19,57.16
2017-07-20,57.32
2017-07-21,57.310001
2017-07-24,57.169998
2017-07-25,57.43
2017-07-26,57.919998
2017-07-27,57.950001
2017-07-28,57.200001
2017-07-31,57.060001
2017-08-01,57.740002000000004
2017-08-02,57.099998
2017-08-03,57.040001000000004
2017-08-04,57.450001
2017-08-07,57.450001
2017-08-08,57.299999
2017-08-09,57.48
2017-08-10,57.02
2017-08-11,56.48
2017-08-14,57.32
2017-08-15,56.970001
2017-08-16,57.610001000000004
2017-08-17,57.189999
2017-08-18,56.849998
2017-08-21,57.880001
2017-08-22,57.380001
2017-08-23,58.099998
2017-08-24,57.5
2017-08-25,58.040001000000004
2017-08-28,57.209998999999996
2017-08-29,57.139998999999996
2017-08-30,56.919998
2017-08-31,57.560001
2017-09-01,57.860001000000004
2017-09-05,58.32
2017-09-06,58.18
2017-09-07,58.709998999999996
2017-09-08,59.330002
2017-09-11,59.450001
2017-09-12,58.919998
2017-09-13,58.790001000000004
2017-09-14,59.400002
2017-09-15,59.900002
2017-09-18,59.560001
2017-09-19,58.799999
2017-09-20,58.34
2017-09-21,57.91
2017-09-22,57.57
2017-09-25,57.93
2017-09-26,58.34
2017-09-27,57.310001
2017-09-28,57.82
2017-09-29,57.189999
2017-10-02,57.07
2017-10-03,57.049999
2017-10-04,57.150002
2017-10-05,57.029999
2017-10-06,56.48
2017-10-09,56.529999
2017-10-10,56.610001000000004
2017-10-11,56.669998
2017-10-12,56.75
2017-10-13,56.869999
2017-10-16,56.900002
2017-10-17,57.09
2017-10-18,56.290001000000004
2017-10-19,56.209998999999996
2017-10-20,55.540001000000004
2017-10-23,55.470001
2017-10-24,54.959998999999996
2017-10-25,54.470001
2017-10-26,53.439999
2017-10-27,53.93
2017-10-30,54.169998
2017-10-31,53.669998
2017-11-01,53.93
2017-11-02,54.919998
2017-11-03,55.18
2017-11-06,55.259997999999996
2017-11-07,56.220001
2017-11-08,56.169998
2017-11-09,56.259997999999996
2017-11-10,56.27
2017-11-13,56.669998
2017-11-14,56.900002
2017-11-15,56.470001
2017-11-16,56.490002000000004
2017-11-17,56.48
2017-11-20,56.119999
2017-11-21,56.540001000000004
2017-11-22,56.290001000000004
2017-11-24,56.389998999999996
2017-11-27,56.220001
2017-11-28,55.880001
2017-11-29,55.470001
2017-11-30,55.299999
2017-12-01,55.549999
2017-12-04,55.34
2017-12-05,55.220001
2017-12-06,54.700001
2017-12-07,54.830002
2017-12-08,55.580002
2017-12-11,55.419998
