Date,MCO
2013-06-04,65.269997
2013-06-05,63.619999
2013-06-06,64.959999
2013-06-07,65.739998
2013-06-10,65.0
2013-06-11,63.52
2013-06-12,61.040001000000004
2013-06-13,62.860001000000004
2013-06-14,62.200001
2013-06-17,62.189999
2013-06-18,62.610001000000004
2013-06-19,61.009997999999996
2013-06-20,58.799999
2013-06-21,58.880001
2013-06-24,57.639998999999996
2013-06-25,58.43
2013-06-26,58.82
2013-06-27,60.830002
2013-06-28,60.93
2013-07-01,61.299999
2013-07-02,60.450001
2013-07-03,60.040001000000004
2013-07-05,60.740002000000004
2013-07-08,61.259997999999996
2013-07-09,61.66
2013-07-10,60.029999
2013-07-11,61.34
2013-07-12,61.040001000000004
2013-07-15,60.799999
2013-07-16,60.330002
2013-07-17,60.639998999999996
2013-07-18,61.75
2013-07-19,61.759997999999996
2013-07-22,61.889998999999996
2013-07-23,62.310001
2013-07-24,64.68
2013-07-25,64.559998
2013-07-26,64.370003
2013-07-29,64.720001
2013-07-30,66.550003
2013-07-31,67.769997
2013-08-01,68.910004
2013-08-02,69.220001
2013-08-05,69.230003
2013-08-06,70.959999
2013-08-07,69.68
2013-08-08,69.32
2013-08-09,69.58000200000001
2013-08-12,69.0
2013-08-13,69.0
2013-08-14,65.5
2013-08-15,64.349998
2013-08-16,64.440002
2013-08-19,63.990002000000004
2013-08-20,64.57
2013-08-21,63.18
2013-08-22,65.190002
2013-08-23,65.18
2013-08-26,64.760002
2013-08-27,63.43
2013-08-28,63.720001
2013-08-29,64.059998
2013-08-30,63.560001
2013-09-03,64.07
2013-09-04,64.110001
2013-09-05,63.619999
2013-09-06,65.779999
2013-09-09,65.970001
2013-09-10,67.199997
2013-09-11,67.739998
2013-09-12,67.510002
2013-09-13,67.400002
2013-09-16,69.040001
2013-09-17,70.370003
2013-09-18,71.309998
2013-09-19,71.489998
2013-09-20,70.599998
2013-09-23,70.690002
2013-09-24,70.510002
2013-09-25,70.239998
2013-09-26,70.760002
2013-09-27,70.349998
2013-09-30,70.33000200000001
2013-10-01,71.239998
2013-10-02,71.0
2013-10-03,70.019997
2013-10-04,70.93
2013-10-07,70.660004
2013-10-08,69.57
2013-10-09,69.959999
2013-10-10,71.440002
2013-10-11,71.459999
2013-10-14,71.620003
2013-10-15,70.599998
2013-10-16,71.599998
2013-10-17,71.959999
2013-10-18,73.209999
2013-10-21,72.959999
2013-10-22,73.050003
2013-10-23,71.949997
2013-10-24,73.199997
2013-10-25,71.559998
2013-10-28,70.459999
2013-10-29,71.989998
2013-10-30,71.230003
2013-10-31,70.660004
2013-11-01,71.190002
2013-11-04,72.41999799999999
2013-11-05,72.110001
2013-11-06,72.279999
2013-11-07,71.379997
2013-11-08,73.07
2013-11-11,73.449997
2013-11-12,72.83000200000001
2013-11-13,73.33000200000001
2013-11-14,73.940002
2013-11-15,75.050003
2013-11-18,74.230003
2013-11-19,74.540001
2013-11-20,74.260002
2013-11-21,74.309998
2013-11-22,75.480003
2013-11-25,74.489998
2013-11-26,74.239998
2013-11-27,74.230003
2013-11-29,74.629997
2013-12-02,74.730003
2013-12-03,73.790001
2013-12-04,73.220001
2013-12-05,72.389999
2013-12-06,73.91999799999999
2013-12-09,73.41999799999999
2013-12-10,73.089996
2013-12-11,72.279999
2013-12-12,71.709999
2013-12-13,71.83000200000001
2013-12-16,73.91999799999999
2013-12-17,73.629997
2013-12-18,75.120003
2013-12-19,74.199997
2013-12-20,77.300003
2013-12-23,77.239998
2013-12-24,77.41999799999999
2013-12-26,77.68
2013-12-27,77.440002
2013-12-30,78.260002
2013-12-31,78.470001
2014-01-02,77.32
2014-01-03,77.83000200000001
2014-01-06,77.83000200000001
2014-01-07,77.889999
2014-01-08,76.279999
2014-01-09,76.559998
2014-01-10,76.75
2014-01-13,75.08000200000001
2014-01-14,76.029999
2014-01-15,76.459999
2014-01-16,76.099998
2014-01-17,75.75
2014-01-21,76.220001
2014-01-22,76.589996
2014-01-23,75.470001
2014-01-24,72.970001
2014-01-27,73.66999799999999
2014-01-28,74.699997
2014-01-29,73.290001
2014-01-30,75.16999799999999
2014-01-31,74.58000200000001
2014-02-03,72.650002
2014-02-04,74.870003
2014-02-05,74.550003
2014-02-06,76.769997
2014-02-07,80.019997
2014-02-10,79.339996
2014-02-11,79.5
2014-02-12,79.58000200000001
2014-02-13,79.449997
2014-02-14,79.529999
2014-02-18,79.41999799999999
2014-02-19,79.209999
2014-02-20,78.93
2014-02-21,78.800003
2014-02-24,78.760002
2014-02-25,78.349998
2014-02-26,78.900002
2014-02-27,78.889999
2014-02-28,79.0
2014-03-03,78.660004
2014-03-04,81.139999
2014-03-05,82.010002
2014-03-06,82.849998
2014-03-07,82.779999
2014-03-10,83.029999
2014-03-11,83.18
2014-03-12,83.58000200000001
2014-03-13,79.459999
2014-03-14,80.690002
2014-03-17,81.68
2014-03-18,81.949997
2014-03-19,81.68
2014-03-20,80.93
2014-03-21,81.089996
2014-03-24,80.290001
2014-03-25,79.739998
2014-03-26,78.68
2014-03-27,77.760002
2014-03-28,77.57
2014-03-31,79.32
2014-04-01,80.800003
2014-04-02,80.279999
2014-04-03,80.190002
2014-04-04,79.620003
2014-04-07,77.970001
2014-04-08,78.33000200000001
2014-04-09,79.68
2014-04-10,76.599998
2014-04-11,74.489998
2014-04-14,75.82
2014-04-15,75.510002
2014-04-16,77.650002
2014-04-17,78.849998
2014-04-21,78.849998
2014-04-22,79.68
2014-04-23,79.879997
2014-04-24,79.650002
2014-04-25,79.129997
2014-04-28,78.349998
2014-04-29,78.400002
2014-04-30,78.5
2014-05-01,78.260002
2014-05-02,78.58000200000001
2014-05-05,79.739998
2014-05-06,81.32
2014-05-07,81.980003
2014-05-08,81.82
2014-05-09,82.800003
2014-05-12,83.860001
2014-05-13,83.239998
2014-05-14,83.08000200000001
2014-05-15,81.07
2014-05-16,81.370003
2014-05-19,81.470001
2014-05-20,80.720001
2014-05-21,81.510002
2014-05-22,81.889999
2014-05-23,82.5
2014-05-27,85.68
2014-05-28,85.959999
2014-05-29,85.089996
2014-05-30,85.540001
2014-06-02,85.800003
2014-06-03,85.16999799999999
2014-06-04,85.519997
2014-06-05,86.32
2014-06-06,87.0
2014-06-09,87.290001
2014-06-10,86.91999799999999
2014-06-11,86.610001
2014-06-12,85.83000200000001
2014-06-13,85.760002
2014-06-16,85.519997
2014-06-17,85.83000200000001
2014-06-18,86.489998
2014-06-19,85.699997
2014-06-20,86.440002
2014-06-23,86.980003
2014-06-24,86.940002
2014-06-25,86.75
2014-06-26,86.989998
2014-06-27,87.910004
2014-06-30,87.660004
2014-07-01,90.050003
2014-07-02,89.040001
2014-07-03,90.019997
2014-07-07,89.58000200000001
2014-07-08,89.059998
2014-07-09,88.790001
2014-07-10,88.5
2014-07-11,89.18
2014-07-14,89.739998
2014-07-15,90.139999
2014-07-16,90.199997
2014-07-17,89.150002
2014-07-18,90.440002
2014-07-21,90.339996
2014-07-22,91.099998
2014-07-23,91.610001
2014-07-24,92.480003
2014-07-25,91.620003
2014-07-28,91.0
2014-07-29,90.129997
2014-07-30,89.910004
2014-07-31,87.0
2014-08-01,86.989998
2014-08-04,88.199997
2014-08-05,86.860001
2014-08-06,87.33000200000001
2014-08-07,86.93
2014-08-08,87.900002
2014-08-11,89.309998
2014-08-12,89.709999
2014-08-13,90.949997
2014-08-14,91.699997
2014-08-15,91.360001
2014-08-18,91.300003
2014-08-19,91.379997
2014-08-20,91.900002
2014-08-21,92.550003
2014-08-22,91.889999
2014-08-25,92.16999799999999
2014-08-26,92.809998
2014-08-27,92.879997
2014-08-28,92.730003
2014-08-29,93.57
2014-09-02,93.199997
2014-09-03,93.089996
2014-09-04,94.110001
2014-09-05,95.220001
2014-09-08,95.5
2014-09-09,94.860001
2014-09-10,95.690002
2014-09-11,95.779999
2014-09-12,95.010002
2014-09-15,94.709999
2014-09-16,95.57
2014-09-17,95.349998
2014-09-18,95.25
2014-09-19,94.730003
2014-09-22,94.029999
2014-09-23,93.389999
2014-09-24,94.410004
2014-09-25,92.379997
2014-09-26,93.699997
2014-09-29,94.110001
2014-09-30,94.5
2014-10-01,92.610001
2014-10-02,92.43
2014-10-03,93.980003
2014-10-06,94.510002
2014-10-07,92.599998
2014-10-08,96.239998
2014-10-09,94.66999799999999
2014-10-10,92.050003
2014-10-13,91.360001
2014-10-14,92.160004
2014-10-15,91.230003
2014-10-16,90.190002
2014-10-17,91.519997
2014-10-20,91.489998
2014-10-21,94.160004
2014-10-22,93.910004
2014-10-23,94.550003
2014-10-24,96.940002
2014-10-27,96.730003
2014-10-28,97.889999
2014-10-29,97.599998
2014-10-30,98.099998
2014-10-31,99.230003
2014-11-03,99.129997
2014-11-04,99.139999
2014-11-05,99.370003
2014-11-06,98.989998
2014-11-07,98.949997
2014-11-10,99.32
2014-11-11,99.309998
2014-11-12,100.08000200000001
2014-11-13,100.900002
2014-11-14,100.470001
2014-11-17,100.550003
2014-11-18,101.839996
2014-11-19,100.599998
2014-11-20,100.449997
2014-11-21,100.940002
2014-11-24,101.550003
2014-11-25,99.870003
2014-11-26,100.16999799999999
2014-11-28,101.010002
2014-12-01,99.66999799999999
2014-12-02,100.529999
2014-12-03,100.16999799999999
2014-12-04,98.970001
2014-12-05,98.589996
2014-12-08,97.5
2014-12-09,96.050003
2014-12-10,95.5
2014-12-11,96.16999799999999
2014-12-12,93.470001
2014-12-15,93.790001
2014-12-16,92.379997
2014-12-17,96.66999799999999
2014-12-18,97.75
2014-12-19,97.029999
2014-12-22,98.379997
2014-12-23,98.0
2014-12-24,98.290001
2014-12-26,97.949997
2014-12-29,97.559998
2014-12-30,96.720001
2014-12-31,95.809998
2015-01-02,95.889999
2015-01-05,94.010002
2015-01-06,93.019997
2015-01-07,94.440002
2015-01-08,95.360001
2015-01-09,93.82
2015-01-12,93.010002
2015-01-13,94.489998
2015-01-14,93.739998
2015-01-15,92.66999799999999
2015-01-16,94.129997
2015-01-20,94.18
2015-01-21,92.720001
2015-01-22,94.360001
2015-01-23,93.779999
2015-01-26,94.230003
2015-01-27,93.559998
2015-01-28,90.620003
2015-01-29,92.349998
2015-01-30,91.33000200000001
2015-02-02,89.32
2015-02-03,92.690002
2015-02-04,92.220001
2015-02-05,93.269997
2015-02-06,98.040001
2015-02-09,97.889999
2015-02-10,98.849998
2015-02-11,97.300003
2015-02-12,98.209999
2015-02-13,98.220001
2015-02-17,98.08000200000001
2015-02-18,98.230003
2015-02-19,97.099998
2015-02-20,97.139999
2015-02-23,96.769997
2015-02-24,97.18
2015-02-25,97.559998
2015-02-26,96.870003
2015-02-27,96.940002
2015-03-02,96.769997
2015-03-03,96.139999
2015-03-04,95.07
2015-03-05,96.120003
2015-03-06,94.559998
2015-03-09,96.43
2015-03-10,95.220001
2015-03-11,96.0
2015-03-12,98.300003
2015-03-13,97.120003
2015-03-16,97.730003
2015-03-17,100.690002
2015-03-18,102.870003
2015-03-19,102.470001
2015-03-20,104.260002
2015-03-23,103.519997
2015-03-24,103.290001
2015-03-25,101.699997
2015-03-26,102.089996
2015-03-27,102.489998
2015-03-30,104.120003
2015-03-31,103.800003
2015-04-01,104.43
2015-04-02,104.699997
2015-04-06,104.910004
2015-04-07,104.58000200000001
2015-04-08,105.32
2015-04-09,105.849998
2015-04-10,105.730003
2015-04-13,105.41999799999999
2015-04-14,104.910004
2015-04-15,105.690002
2015-04-16,105.220001
2015-04-17,104.400002
2015-04-20,105.870003
2015-04-21,105.989998
2015-04-22,107.230003
2015-04-23,107.760002
2015-04-24,107.5
2015-04-27,107.339996
2015-04-28,107.699997
2015-04-29,107.449997
2015-04-30,107.519997
2015-05-01,107.220001
2015-05-04,108.400002
2015-05-05,108.239998
2015-05-06,106.629997
2015-05-07,107.010002
2015-05-08,107.879997
2015-05-11,106.699997
2015-05-12,106.489998
2015-05-13,107.199997
2015-05-14,108.730003
2015-05-15,109.980003
2015-05-18,109.449997
2015-05-19,110.099998
2015-05-20,110.269997
2015-05-21,109.889999
2015-05-22,110.110001
2015-05-26,108.58000200000001
2015-05-27,109.220001
2015-05-28,108.83000200000001
2015-05-29,108.099998
2015-06-01,108.5
2015-06-02,108.410004
2015-06-03,109.190002
2015-06-04,107.650002
2015-06-05,107.150002
2015-06-08,105.57
2015-06-09,106.010002
2015-06-10,107.529999
2015-06-11,108.75
2015-06-12,108.709999
2015-06-15,107.949997
2015-06-16,108.029999
2015-06-17,108.41999799999999
2015-06-18,110.0
2015-06-19,110.059998
2015-06-22,110.82
2015-06-23,110.57
2015-06-24,109.949997
2015-06-25,109.239998
2015-06-26,110.550003
2015-06-29,107.16999799999999
2015-06-30,107.959999
2015-07-01,108.989998
2015-07-02,108.709999
2015-07-06,108.449997
2015-07-07,109.459999
2015-07-08,108.07
2015-07-09,108.379997
2015-07-10,110.480003
2015-07-13,111.18
2015-07-14,112.099998
2015-07-15,112.33000200000001
2015-07-16,112.75
2015-07-17,112.739998
2015-07-20,112.900002
2015-07-21,112.309998
2015-07-22,112.370003
2015-07-23,111.760002
2015-07-24,111.82
2015-07-27,110.32
2015-07-28,109.75
2015-07-29,110.33000200000001
2015-07-30,111.529999
2015-07-31,110.43
2015-08-03,110.620003
2015-08-04,111.190002
2015-08-05,111.800003
2015-08-06,110.309998
2015-08-07,109.809998
2015-08-10,111.66999799999999
2015-08-11,110.540001
2015-08-12,109.43
2015-08-13,110.18
2015-08-14,110.809998
2015-08-17,111.279999
2015-08-18,110.980003
2015-08-19,110.599998
2015-08-20,107.57
2015-08-21,103.629997
2015-08-24,99.470001
2015-08-25,98.940002
2015-08-26,102.519997
2015-08-27,104.57
2015-08-28,104.389999
2015-08-31,102.309998
2015-09-01,98.989998
2015-09-02,100.559998
2015-09-03,100.940002
2015-09-04,99.199997
2015-09-08,101.410004
2015-09-09,100.16999799999999
2015-09-10,100.82
2015-09-11,101.559998
2015-09-14,100.91999799999999
2015-09-15,102.43
2015-09-16,102.900002
2015-09-17,102.309998
2015-09-18,100.75
2015-09-21,101.779999
2015-09-22,100.629997
2015-09-23,101.120003
2015-09-24,99.940002
2015-09-25,100.41999799999999
2015-09-28,96.889999
2015-09-29,97.529999
2015-09-30,98.199997
2015-10-01,97.489998
2015-10-02,99.050003
2015-10-05,101.08000200000001
2015-10-06,99.099998
2015-10-07,99.440002
2015-10-08,98.379997
2015-10-09,98.879997
2015-10-12,99.040001
2015-10-13,98.089996
2015-10-14,97.629997
2015-10-15,100.040001
2015-10-16,100.58000200000001
2015-10-19,99.910004
2015-10-20,100.150002
2015-10-21,97.730003
2015-10-22,99.019997
2015-10-23,100.5
2015-10-26,100.970001
2015-10-27,99.410004
2015-10-28,100.389999
2015-10-29,101.529999
2015-10-30,96.160004
2015-11-02,96.449997
2015-11-03,99.199997
2015-11-04,99.629997
2015-11-05,101.599998
2015-11-06,102.550003
2015-11-09,100.379997
2015-11-10,100.099998
2015-11-11,100.730003
2015-11-12,99.400002
2015-11-13,96.900002
2015-11-16,98.089996
2015-11-17,101.199997
2015-11-18,103.199997
2015-11-19,103.43
2015-11-20,104.339996
2015-11-23,104.16999799999999
2015-11-24,103.489998
2015-11-25,102.879997
2015-11-27,103.790001
2015-11-30,103.120003
2015-12-01,103.440002
2015-12-02,102.900002
2015-12-03,101.360001
2015-12-04,104.019997
2015-12-07,104.050003
2015-12-08,101.489998
2015-12-09,99.339996
2015-12-10,99.529999
2015-12-11,95.730003
2015-12-14,96.779999
2015-12-15,98.660004
2015-12-16,99.32
2015-12-17,97.879997
2015-12-18,97.459999
2015-12-21,99.209999
2015-12-22,99.029999
2015-12-23,99.849998
2015-12-24,100.110001
2015-12-28,100.660004
2015-12-29,101.559998
2015-12-30,101.110001
2015-12-31,100.339996
2016-01-04,97.220001
2016-01-05,98.57
2016-01-06,96.809998
2016-01-07,92.720001
2016-01-08,90.08000200000001
2016-01-11,90.860001
2016-01-12,91.16999799999999
2016-01-13,87.110001
2016-01-14,88.120003
2016-01-15,85.989998
2016-01-19,86.43
2016-01-20,86.129997
2016-01-21,85.800003
2016-01-22,88.41999799999999
2016-01-25,86.75
2016-01-26,88.33000200000001
2016-01-27,88.010002
2016-01-28,87.129997
2016-01-29,89.139999
2016-02-01,88.010002
2016-02-02,85.629997
2016-02-03,85.589996
2016-02-04,87.110001
2016-02-05,83.699997
2016-02-08,79.379997
2016-02-09,80.029999
2016-02-10,80.07
2016-02-11,78.449997
2016-02-12,82.309998
2016-02-16,83.720001
2016-02-17,85.720001
2016-02-18,85.730003
2016-02-19,85.660004
2016-02-22,88.120003
2016-02-23,86.949997
2016-02-24,86.650002
2016-02-25,88.639999
2016-02-26,88.599998
2016-02-29,88.800003
2016-03-01,91.540001
2016-03-02,92.300003
2016-03-03,94.860001
2016-03-04,95.400002
2016-03-07,94.459999
2016-03-08,92.779999
2016-03-09,93.059998
2016-03-10,93.129997
2016-03-11,94.5
2016-03-14,93.68
2016-03-15,93.599998
2016-03-16,94.720001
2016-03-17,97.5
2016-03-18,97.059998
2016-03-21,95.940002
2016-03-22,95.910004
2016-03-23,94.260002
2016-03-24,92.949997
2016-03-28,92.980003
2016-03-29,95.519997
2016-03-30,95.860001
2016-03-31,96.559998
2016-04-01,97.559998
2016-04-04,96.25
2016-04-05,93.769997
2016-04-06,94.440002
2016-04-07,92.860001
2016-04-08,93.309998
2016-04-11,93.970001
2016-04-12,95.32
2016-04-13,97.959999
2016-04-14,97.989998
2016-04-15,97.790001
2016-04-18,98.639999
2016-04-19,99.589996
2016-04-20,100.769997
2016-04-21,99.629997
2016-04-22,98.779999
2016-04-25,98.879997
2016-04-26,99.690002
2016-04-27,99.800003
2016-04-28,99.099998
2016-04-29,95.720001
2016-05-02,96.010002
2016-05-03,94.57
2016-05-04,93.66999799999999
2016-05-05,93.290001
2016-05-06,94.459999
2016-05-09,94.660004
2016-05-10,96.290001
2016-05-11,94.900002
2016-05-12,94.739998
2016-05-13,93.82
2016-05-16,94.769997
2016-05-17,93.699997
2016-05-18,94.160004
2016-05-19,93.07
2016-05-20,93.83000200000001
2016-05-23,93.709999
2016-05-24,97.800003
2016-05-25,98.120003
2016-05-26,97.559998
2016-05-27,98.730003
2016-05-31,98.639999
2016-06-01,98.860001
2016-06-02,99.589996
2016-06-03,98.760002
2016-06-06,101.0
2016-06-07,100.190002
2016-06-08,101.07
2016-06-09,101.07
2016-06-10,99.440002
2016-06-13,98.32
2016-06-14,98.239998
2016-06-15,98.349998
2016-06-16,96.970001
2016-06-17,96.690002
2016-06-20,98.650002
2016-06-21,98.470001
2016-06-22,98.260002
2016-06-23,101.699997
2016-06-24,93.660004
2016-06-27,87.879997
2016-06-28,89.099998
2016-06-29,91.58000200000001
2016-06-30,93.709999
2016-07-01,94.08000200000001
2016-07-05,92.58000200000001
2016-07-06,92.970001
2016-07-07,94.230003
2016-07-08,96.730003
2016-07-11,97.849998
2016-07-12,100.16999799999999
2016-07-13,101.720001
2016-07-14,103.010002
2016-07-15,103.339996
2016-07-18,103.959999
2016-07-19,103.589996
2016-07-20,104.230003
2016-07-21,104.309998
2016-07-22,105.290001
2016-07-25,105.699997
2016-07-26,106.190002
2016-07-27,105.120003
2016-07-28,106.18
2016-07-29,106.010002
2016-08-01,105.269997
2016-08-02,104.190002
2016-08-03,104.589996
2016-08-04,103.910004
2016-08-05,105.050003
2016-08-08,104.5
2016-08-09,104.239998
2016-08-10,103.709999
2016-08-11,104.510002
2016-08-12,103.459999
2016-08-15,105.07
2016-08-16,104.110001
2016-08-17,104.150002
2016-08-18,104.230003
2016-08-19,104.58000200000001
2016-08-22,104.5
2016-08-23,105.629997
2016-08-24,105.559998
2016-08-25,105.699997
2016-08-26,106.220001
2016-08-29,107.160004
2016-08-30,108.239998
2016-08-31,108.690002
2016-09-01,108.550003
2016-09-02,109.43
2016-09-06,110.089996
2016-09-07,110.150002
2016-09-08,109.940002
2016-09-09,106.620003
2016-09-12,108.610001
2016-09-13,107.32
2016-09-14,107.32
2016-09-15,108.699997
2016-09-16,108.480003
2016-09-19,108.480003
2016-09-20,107.949997
2016-09-21,109.459999
2016-09-22,110.160004
2016-09-23,109.269997
2016-09-26,108.989998
2016-09-27,109.989998
2016-09-28,109.57
2016-09-29,107.75
2016-09-30,108.279999
2016-10-03,109.279999
2016-10-04,108.379997
2016-10-05,108.489998
2016-10-06,108.860001
2016-10-07,108.260002
2016-10-10,109.150002
2016-10-11,107.58000200000001
2016-10-12,108.260002
2016-10-13,106.610001
2016-10-14,107.08000200000001
2016-10-17,106.699997
2016-10-18,107.800003
2016-10-19,108.400002
2016-10-20,108.089996
2016-10-21,102.239998
2016-10-24,102.839996
2016-10-25,102.769997
2016-10-26,102.129997
2016-10-27,102.160004
2016-10-28,101.16999799999999
2016-10-31,100.519997
2016-11-01,99.040001
2016-11-02,97.959999
2016-11-03,98.059998
2016-11-04,97.610001
2016-11-07,99.58000200000001
2016-11-08,99.68
2016-11-09,100.66999799999999
2016-11-10,100.269997
2016-11-11,100.440002
2016-11-14,100.059998
2016-11-15,99.290001
2016-11-16,98.68
2016-11-17,101.199997
2016-11-18,100.559998
2016-11-21,101.129997
2016-11-22,101.660004
2016-11-23,100.860001
2016-11-25,101.019997
2016-11-28,100.889999
2016-11-29,101.089996
2016-11-30,100.5
2016-12-01,97.25
2016-12-02,97.620003
2016-12-05,96.83000200000001
2016-12-06,96.910004
2016-12-07,97.900002
2016-12-08,98.07
2016-12-09,99.769997
2016-12-12,98.269997
2016-12-13,99.5
2016-12-14,97.449997
2016-12-15,96.760002
2016-12-16,96.470001
2016-12-19,95.91999799999999
2016-12-20,96.75
2016-12-21,96.489998
2016-12-22,95.860001
2016-12-23,95.41999799999999
2016-12-27,95.699997
2016-12-28,94.690002
2016-12-29,94.290001
2016-12-30,94.269997
2017-01-03,95.470001
2017-01-04,97.089996
2017-01-05,97.860001
2017-01-06,98.300003
2017-01-09,96.860001
2017-01-10,94.66999799999999
2017-01-11,95.019997
2017-01-12,96.5
2017-01-13,96.959999
2017-01-17,99.150002
2017-01-18,99.33000200000001
2017-01-19,99.959999
2017-01-20,101.019997
2017-01-23,101.769997
2017-01-24,101.949997
2017-01-25,103.730003
2017-01-26,104.07
2017-01-27,103.980003
2017-01-30,103.760002
2017-01-31,103.66999799999999
2017-02-01,103.550003
2017-02-02,104.41999799999999
2017-02-03,106.16999799999999
2017-02-06,106.760002
2017-02-07,107.059998
2017-02-08,106.82
2017-02-09,107.58000200000001
2017-02-10,108.0
2017-02-13,109.029999
2017-02-14,109.260002
2017-02-15,109.849998
2017-02-16,110.220001
2017-02-17,112.900002
2017-02-21,112.870003
2017-02-22,113.559998
2017-02-23,113.230003
2017-02-24,113.290001
2017-02-27,112.050003
2017-02-28,111.370003
2017-03-01,113.199997
2017-03-02,112.470001
2017-03-03,112.620003
2017-03-06,112.269997
2017-03-07,112.660004
2017-03-08,112.68
2017-03-09,112.480003
2017-03-10,111.93
2017-03-13,112.150002
2017-03-14,112.110001
2017-03-15,112.889999
2017-03-16,113.540001
2017-03-17,111.940002
2017-03-20,112.260002
2017-03-21,110.879997
2017-03-22,111.129997
2017-03-23,112.16999799999999
2017-03-24,112.470001
2017-03-27,111.410004
2017-03-28,111.260002
2017-03-29,111.449997
2017-03-30,111.620003
2017-03-31,112.040001
2017-04-03,111.900002
2017-04-04,111.379997
2017-04-05,113.07
2017-04-06,113.339996
2017-04-07,113.279999
2017-04-10,112.940002
2017-04-11,113.379997
2017-04-12,112.980003
2017-04-13,112.43
2017-04-17,114.269997
2017-04-18,114.139999
2017-04-19,114.379997
2017-04-20,115.360001
2017-04-21,115.019997
2017-04-24,117.699997
2017-04-25,118.07
2017-04-26,118.75
2017-04-27,119.43
2017-04-28,118.32
2017-05-01,117.900002
2017-05-02,118.849998
2017-05-03,118.650002
2017-05-04,119.400002
2017-05-05,118.230003
2017-05-08,116.68
2017-05-09,116.709999
2017-05-10,116.610001
2017-05-11,115.57
2017-05-12,114.769997
2017-05-15,116.110001
2017-05-16,115.230003
2017-05-17,112.949997
2017-05-18,113.389999
2017-05-19,114.75
2017-05-22,114.970001
2017-05-23,114.889999
2017-05-24,115.050003
2017-05-25,116.540001
2017-05-26,117.110001
2017-05-30,116.760002
2017-05-31,118.449997
2017-06-01,119.0
2017-06-02,118.82
2017-06-05,118.860001
2017-06-06,117.769997
2017-06-07,117.66999799999999
2017-06-08,117.379997
2017-06-09,116.82
2017-06-12,117.190002
2017-06-13,118.91999799999999
2017-06-14,120.010002
2017-06-15,121.08000200000001
2017-06-16,122.25
2017-06-19,122.18
2017-06-20,121.190002
2017-06-21,118.940002
2017-06-22,118.720001
2017-06-23,120.059998
2017-06-26,120.620003
2017-06-27,120.41999799999999
2017-06-28,122.220001
2017-06-29,121.370003
2017-06-30,121.68
2017-07-03,122.019997
2017-07-05,123.980003
2017-07-06,122.16999799999999
2017-07-07,123.41999799999999
2017-07-10,123.029999
2017-07-11,122.610001
2017-07-12,124.279999
2017-07-13,124.68
2017-07-14,125.099998
2017-07-17,125.370003
2017-07-18,125.849998
2017-07-19,126.599998
2017-07-20,127.16999799999999
2017-07-21,132.570007
2017-07-24,133.570007
2017-07-25,132.75
2017-07-26,133.279999
2017-07-27,131.889999
2017-07-28,132.21000700000002
2017-07-31,131.630005
2017-08-01,131.58999599999999
2017-08-02,129.369995
2017-08-03,128.720001
2017-08-04,129.28999299999998
2017-08-07,129.070007
2017-08-08,127.699997
2017-08-09,128.020004
2017-08-10,126.910004
2017-08-11,127.760002
2017-08-14,130.529999
2017-08-15,132.199997
2017-08-16,132.08999599999999
2017-08-17,130.220001
2017-08-18,130.490005
2017-08-21,130.809998
2017-08-22,132.580002
2017-08-23,132.020004
2017-08-24,132.199997
2017-08-25,132.389999
2017-08-28,132.679993
2017-08-29,133.029999
2017-08-30,134.440002
2017-08-31,134.029999
2017-09-01,133.759995
2017-09-05,133.059998
2017-09-06,134.240005
2017-09-07,134.220001
2017-09-08,135.350006
2017-09-11,135.720001
2017-09-12,136.16000400000001
2017-09-13,135.369995
2017-09-14,134.96000700000002
2017-09-15,136.330002
2017-09-18,136.759995
2017-09-19,136.740005
2017-09-20,136.770004
2017-09-21,136.649994
2017-09-22,138.029999
2017-09-25,138.779999
2017-09-26,138.350006
2017-09-27,138.71000700000002
2017-09-28,138.610001
2017-09-29,139.21000700000002
2017-10-02,140.21000700000002
2017-10-03,141.0
2017-10-04,141.71000700000002
2017-10-05,142.100006
2017-10-06,142.490005
2017-10-09,141.949997
2017-10-10,142.139999
2017-10-11,142.550003
2017-10-12,143.929993
2017-10-13,144.240005
2017-10-16,144.75
2017-10-17,144.130005
2017-10-18,145.199997
2017-10-19,144.190002
2017-10-20,145.66000400000001
2017-10-23,146.059998
2017-10-24,147.0
2017-10-25,145.580002
2017-10-26,147.380005
2017-10-27,146.399994
2017-10-30,142.979996
2017-10-31,142.41000400000001
2017-11-01,143.490005
2017-11-02,143.529999
2017-11-03,146.28999299999998
2017-11-06,144.509995
2017-11-07,143.770004
2017-11-08,144.929993
2017-11-09,143.08999599999999
2017-11-10,142.190002
2017-11-13,142.149994
2017-11-14,143.139999
2017-11-15,141.96000700000002
2017-11-16,144.08999599999999
2017-11-17,146.78999299999998
2017-11-20,148.309998
2017-11-21,149.46000700000002
2017-11-22,149.399994
2017-11-24,150.229996
2017-11-27,149.869995
2017-11-28,150.880005
2017-11-29,149.83999599999999
2017-11-30,151.820007
2017-12-01,151.300003
2017-12-04,151.75
2017-12-05,152.080002
2017-12-06,152.270004
2017-12-07,151.729996
2017-12-08,152.389999
2017-12-11,152.389999
2017-12-12,152.570007
2017-12-13,150.169998
2017-12-14,149.5
2017-12-15,150.570007
2017-12-18,150.470001
2017-12-19,150.149994
2017-12-20,148.470001
2017-12-21,147.479996
