Date,J
2010-11-09,42.610001000000004
2010-11-10,42.740002000000004
2010-11-11,42.529999
2010-11-12,41.720001
2010-11-15,42.07
2010-11-16,39.950001
2010-11-17,40.25
2010-11-18,40.869999
2010-11-19,40.330002
2010-11-22,39.619999
2010-11-23,39.009997999999996
2010-11-24,39.630001
2010-11-26,38.91
2010-11-29,38.880001
2010-11-30,38.5
2010-12-01,39.34
2010-12-02,40.639998999999996
2010-12-03,41.279999
2010-12-06,41.669998
2010-12-07,41.68
2010-12-08,41.869999
2010-12-09,42.23
2010-12-10,42.860001000000004
2010-12-13,42.939999
2010-12-14,42.830002
2010-12-15,42.060001
2010-12-16,42.48
2010-12-17,43.52
2010-12-20,43.75
2010-12-21,44.150002
2010-12-22,46.32
2010-12-23,45.82
2010-12-27,45.779999
2010-12-28,45.869999
2010-12-29,46.110001000000004
2010-12-30,45.98
2010-12-31,45.849998
2011-01-03,46.98
2011-01-04,46.040001000000004
2011-01-05,45.490002000000004
2011-01-06,45.669998
2011-01-07,45.27
2011-01-10,45.880001
2011-01-11,47.099998
2011-01-12,48.68
2011-01-13,48.75
2011-01-14,51.02
2011-01-18,51.16
2011-01-19,50.09
2011-01-20,49.32
2011-01-21,49.720001
2011-01-24,50.32
2011-01-25,49.490002000000004
2011-01-26,53.009997999999996
2011-01-27,52.099998
2011-01-28,49.950001
2011-01-31,51.369999
2011-02-01,52.529999
2011-02-02,52.130001
2011-02-03,51.849998
2011-02-04,52.099998
2011-02-07,52.939999
2011-02-08,52.799999
2011-02-09,51.48
2011-02-10,51.849998
2011-02-11,52.139998999999996
2011-02-14,51.860001000000004
2011-02-15,50.740002000000004
2011-02-16,51.709998999999996
2011-02-17,52.009997999999996
2011-02-18,51.549999
2011-02-22,49.09
2011-02-23,48.470001
2011-02-24,48.830002
2011-02-25,49.669998
2011-02-28,50.060001
2011-03-01,49.529999
2011-03-02,49.849998
2011-03-03,50.810001
2011-03-04,49.599998
2011-03-07,48.139998999999996
2011-03-08,48.639998999999996
2011-03-09,48.560001
2011-03-10,47.110001000000004
2011-03-11,49.080002
2011-03-14,48.799999
2011-03-15,48.580002
2011-03-16,47.490002000000004
2011-03-17,48.029999
2011-03-18,48.66
2011-03-21,49.400002
2011-03-22,48.119999
2011-03-23,48.049999
2011-03-24,48.560001
2011-03-25,48.73
2011-03-28,48.240002000000004
2011-03-29,49.34
2011-03-30,51.080002
2011-03-31,51.43
2011-04-01,51.540001000000004
2011-04-04,51.810001
2011-04-05,51.939999
2011-04-06,51.970001
2011-04-07,51.540001000000004
2011-04-08,50.59
2011-04-11,49.68
2011-04-12,48.32
2011-04-13,47.970001
2011-04-14,48.130001
2011-04-15,49.59
2011-04-18,48.389998999999996
2011-04-19,49.25
2011-04-20,50.259997999999996
2011-04-21,51.349998
2011-04-25,51.34
2011-04-26,49.529999
2011-04-27,49.349998
2011-04-28,48.84
2011-04-29,49.610001000000004
2011-05-02,48.669998
2011-05-03,48.23
2011-05-04,47.200001
2011-05-05,46.810001
2011-05-06,47.040001000000004
2011-05-09,47.790001000000004
2011-05-10,48.610001000000004
2011-05-11,47.889998999999996
2011-05-12,47.360001000000004
2011-05-13,46.59
2011-05-16,46.25
2011-05-17,45.700001
2011-05-18,46.369999
2011-05-19,47.130001
2011-05-20,46.25
2011-05-23,44.529999
2011-05-24,44.139998999999996
2011-05-25,44.610001000000004
2011-05-26,44.91
2011-05-27,45.380001
2011-05-31,46.060001
2011-06-01,44.040001000000004
2011-06-02,44.099998
2011-06-03,43.459998999999996
2011-06-06,42.650002
2011-06-07,42.439999
2011-06-08,42.049999
2011-06-09,42.189999
2011-06-10,41.509997999999996
2011-06-13,41.360001000000004
2011-06-14,42.610001000000004
2011-06-15,41.18
2011-06-16,41.139998999999996
2011-06-17,40.950001
2011-06-20,41.27
2011-06-21,41.93
2011-06-22,41.759997999999996
2011-06-23,41.919998
2011-06-24,40.880001
2011-06-27,40.990002000000004
2011-06-28,42.009997999999996
2011-06-29,42.349998
2011-06-30,43.25
2011-07-01,43.349998
2011-07-05,43.049999
2011-07-06,43.119999
2011-07-07,43.669998
2011-07-08,43.48
2011-07-11,41.639998999999996
2011-07-12,41.400002
2011-07-13,41.580002
2011-07-14,41.240002000000004
2011-07-15,41.560001
2011-07-18,40.93
2011-07-19,41.459998999999996
2011-07-20,41.639998999999996
2011-07-21,42.950001
2011-07-22,42.810001
2011-07-25,43.0
2011-07-26,41.23
2011-07-27,39.84
2011-07-28,39.16
2011-07-29,39.139998999999996
2011-08-01,38.860001000000004
2011-08-02,37.720001
2011-08-03,38.080002
2011-08-04,36.009997999999996
2011-08-05,35.639998999999996
2011-08-08,33.130001
2011-08-09,34.5
2011-08-10,33.32
2011-08-11,35.240002000000004
2011-08-12,35.23
2011-08-15,36.049999
2011-08-16,35.139998999999996
2011-08-17,34.950001
2011-08-18,32.560001
2011-08-19,31.879998999999998
2011-08-22,32.259997999999996
2011-08-23,33.759997999999996
2011-08-24,34.970001
2011-08-25,34.119999
2011-08-26,35.25
2011-08-29,36.27
2011-08-30,37.130001
2011-08-31,37.240002000000004
2011-09-01,36.549999
2011-09-02,35.029999
2011-09-06,35.139998999999996
2011-09-07,37.110001000000004
2011-09-08,36.310001
2011-09-09,35.23
2011-09-12,34.849998
2011-09-13,35.669998
2011-09-14,36.02
2011-09-15,36.77
2011-09-16,36.540001000000004
2011-09-19,35.59
2011-09-20,34.990002000000004
2011-09-21,33.900002
2011-09-22,32.509997999999996
2011-09-23,33.759997999999996
2011-09-26,34.48
2011-09-27,34.84
2011-09-28,33.810001
2011-09-29,34.610001000000004
2011-09-30,32.290001000000004
2011-10-03,31.549999
2011-10-04,33.459998999999996
2011-10-05,34.049999
2011-10-06,34.98
2011-10-07,34.169998
2011-10-10,35.73
2011-10-11,36.57
2011-10-12,37.459998999999996
2011-10-13,37.27
2011-10-14,37.810001
2011-10-17,36.380001
2011-10-18,37.209998999999996
2011-10-19,36.43
2011-10-20,36.43
2011-10-21,37.959998999999996
2011-10-24,38.860001000000004
2011-10-25,38.009997999999996
2011-10-26,38.779999
2011-10-27,40.900002
2011-10-28,40.389998999999996
2011-10-31,38.799999
2011-11-01,38.07
2011-11-02,39.299999
2011-11-03,40.740002000000004
2011-11-04,39.240002000000004
2011-11-07,39.049999
2011-11-08,39.939999
2011-11-09,37.77
2011-11-10,37.889998999999996
2011-11-11,38.959998999999996
2011-11-14,38.139998999999996
2011-11-15,41.169998
2011-11-16,41.23
2011-11-17,40.82
2011-11-18,40.689999
2011-11-21,39.669998
2011-11-22,39.599998
2011-11-23,38.490002000000004
2011-11-25,38.509997999999996
2011-11-28,39.84
2011-11-29,39.830002
2011-11-30,41.540001000000004
2011-12-01,41.27
2011-12-02,42.049999
2011-12-05,42.650002
2011-12-06,42.610001000000004
2011-12-07,42.759997999999996
2011-12-08,41.799999
2011-12-09,42.529999
2011-12-12,41.709998999999996
2011-12-13,40.689999
2011-12-14,39.75
2011-12-15,39.810001
2011-12-16,39.810001
2011-12-19,38.529999
2011-12-20,40.259997999999996
2011-12-21,40.110001000000004
2011-12-22,40.689999
2011-12-23,40.889998999999996
2011-12-27,41.09
2011-12-28,40.139998999999996
2011-12-29,40.860001000000004
2011-12-30,40.580002
2012-01-03,41.490002000000004
2012-01-04,41.52
2012-01-05,41.279999
2012-01-06,41.169998
2012-01-09,40.650002
2012-01-10,41.68
2012-01-11,41.310001
2012-01-12,43.470001
2012-01-13,43.0
2012-01-17,43.650002
2012-01-18,44.240002000000004
2012-01-19,45.16
2012-01-20,45.290001000000004
2012-01-23,45.299999
2012-01-24,45.529999
2012-01-25,46.310001
2012-01-26,45.279999
2012-01-27,45.189999
2012-01-30,44.810001
2012-01-31,44.759997999999996
2012-02-01,46.25
2012-02-02,46.119999
2012-02-03,47.209998999999996
2012-02-06,46.529999
2012-02-07,46.139998999999996
2012-02-08,45.830002
2012-02-09,46.389998999999996
2012-02-10,45.849998
2012-02-13,46.290001000000004
2012-02-14,45.990002000000004
2012-02-15,44.630001
2012-02-16,45.48
2012-02-17,45.549999
2012-02-21,45.619999
2012-02-22,44.759997999999996
2012-02-23,47.610001000000004
2012-02-24,47.189999
2012-02-27,47.049999
2012-02-28,46.98
2012-02-29,46.220001
2012-03-01,47.279999
2012-03-02,47.18
2012-03-05,46.810001
2012-03-06,44.830002
2012-03-07,44.810001
2012-03-08,45.150002
2012-03-09,45.400002
2012-03-12,45.049999
2012-03-13,46.400002
2012-03-14,45.779999
2012-03-15,46.869999
2012-03-16,46.889998999999996
2012-03-19,46.869999
2012-03-20,45.82
2012-03-21,45.93
2012-03-22,44.82
2012-03-23,44.900002
2012-03-26,46.360001000000004
2012-03-27,46.459998999999996
2012-03-28,45.439999
2012-03-29,44.849998
2012-03-30,44.369999
2012-04-02,44.75
2012-04-03,44.73
2012-04-04,43.93
2012-04-05,43.77
2012-04-09,43.02
2012-04-10,41.919998
2012-04-11,42.669998
2012-04-12,43.66
2012-04-13,42.900002
2012-04-16,43.279999
2012-04-17,44.25
2012-04-18,43.860001000000004
2012-04-19,43.18
2012-04-20,43.18
2012-04-23,42.689999
2012-04-24,42.880001
2012-04-25,43.560001
2012-04-26,43.830002
2012-04-27,44.599998
2012-04-30,43.830002
2012-05-01,41.860001000000004
2012-05-02,41.799999
2012-05-03,40.91
2012-05-04,39.549999
2012-05-07,39.290001000000004
2012-05-08,39.139998999999996
2012-05-09,39.290001000000004
2012-05-10,38.98
2012-05-11,38.860001000000004
2012-05-14,38.25
2012-05-15,37.59
2012-05-16,37.130001
2012-05-17,36.450001
2012-05-18,36.139998999999996
2012-05-21,36.959998999999996
2012-05-22,36.52
2012-05-23,36.990002000000004
2012-05-24,37.029999
2012-05-25,36.959998999999996
2012-05-29,37.439999
2012-05-30,36.09
2012-05-31,35.52
2012-06-01,34.950001
2012-06-04,34.400002
2012-06-05,35.580002
2012-06-06,36.450001
2012-06-07,36.209998999999996
2012-06-08,36.439999
2012-06-11,35.580002
2012-06-12,35.860001000000004
2012-06-13,35.349998
2012-06-14,35.580002
2012-06-15,35.939999
2012-06-18,35.91
2012-06-19,36.709998999999996
2012-06-20,36.16
2012-06-21,35.119999
2012-06-22,35.400002
2012-06-25,34.5
2012-06-26,34.900002
2012-06-27,35.91
2012-06-28,36.529999
2012-06-29,37.860001000000004
2012-07-02,37.650002
2012-07-03,38.439999
2012-07-05,37.98
2012-07-06,37.509997999999996
2012-07-09,37.630001
2012-07-10,37.060001
2012-07-11,36.73
2012-07-12,36.459998999999996
2012-07-13,37.240002000000004
2012-07-16,37.080002
2012-07-17,37.439999
2012-07-18,38.400002
2012-07-19,38.759997999999996
2012-07-20,37.889998999999996
2012-07-23,37.279999
2012-07-24,36.400002
2012-07-25,36.610001000000004
2012-07-26,37.650002
2012-07-27,39.450001
2012-07-30,39.200001
2012-07-31,38.57
2012-08-01,38.349998
2012-08-02,38.330002
2012-08-03,38.990002000000004
2012-08-06,39.34
2012-08-07,39.32
2012-08-08,39.599998
2012-08-09,39.66
2012-08-10,39.34
2012-08-13,39.18
2012-08-14,39.490002000000004
2012-08-15,40.139998999999996
2012-08-16,40.880001
2012-08-17,41.0
2012-08-20,40.950001
2012-08-21,41.290001000000004
2012-08-22,40.709998999999996
2012-08-23,40.529999
2012-08-24,40.400002
2012-08-27,40.099998
2012-08-28,39.880001
2012-08-29,39.740002000000004
2012-08-30,39.189999
2012-08-31,39.540001000000004
2012-09-04,39.48
2012-09-05,39.450001
2012-09-06,40.599998
2012-09-07,40.200001
2012-09-10,40.77
2012-09-11,41.669998
2012-09-12,41.639998999999996
2012-09-13,42.610001000000004
2012-09-14,43.32
2012-09-17,43.16
2012-09-18,43.16
2012-09-19,43.0
2012-09-20,42.68
2012-09-21,42.779999
2012-09-24,42.790001000000004
2012-09-25,41.049999
2012-09-26,40.709998999999996
2012-09-27,40.860001000000004
2012-09-28,40.43
2012-10-01,40.599998
2012-10-02,41.029999
2012-10-03,40.75
2012-10-04,41.02
2012-10-05,41.209998999999996
2012-10-08,40.84
2012-10-09,39.950001
2012-10-10,39.779999
2012-10-11,39.93
2012-10-12,39.959998999999996
2012-10-15,40.009997999999996
2012-10-16,40.68
2012-10-17,40.93
2012-10-18,40.91
2012-10-19,39.619999
2012-10-22,39.529999
2012-10-23,38.889998999999996
2012-10-24,38.700001
2012-10-25,38.880001
2012-10-26,38.43
2012-10-31,38.59
2012-11-01,39.48
2012-11-02,38.77
2012-11-05,39.720001
2012-11-06,40.970001
2012-11-07,39.689999
2012-11-08,38.970001
2012-11-09,39.0
2012-11-12,39.290001000000004
2012-11-13,39.0
2012-11-14,38.790001000000004
2012-11-15,39.02
2012-11-16,38.950001
2012-11-19,39.700001
2012-11-20,39.439999
2012-11-21,39.810001
2012-11-23,40.380001
2012-11-26,41.040001000000004
2012-11-27,40.779999
2012-11-28,40.619999
2012-11-29,41.009997999999996
2012-11-30,40.939999
2012-12-03,40.619999
2012-12-04,41.099998
2012-12-05,41.310001
2012-12-06,41.560001
2012-12-07,42.110001000000004
2012-12-10,42.16
2012-12-11,42.419998
2012-12-12,42.150002
2012-12-13,41.720001
2012-12-14,41.34
2012-12-17,42.040001000000004
2012-12-18,42.91
2012-12-19,42.57
2012-12-20,43.540001000000004
2012-12-21,42.91
2012-12-24,42.82
2012-12-26,42.610001000000004
2012-12-27,42.349998
2012-12-28,41.73
2012-12-31,42.57
2013-01-02,43.75
2013-01-03,43.540001000000004
2013-01-04,43.919998
2013-01-07,44.040001000000004
2013-01-08,44.189999
2013-01-09,44.43
2013-01-10,45.189999
2013-01-11,44.950001
2013-01-14,44.919998
2013-01-15,45.549999
2013-01-16,45.380001
2013-01-17,46.049999
2013-01-18,46.049999
2013-01-22,46.810001
2013-01-23,46.34
2013-01-24,47.029999
2013-01-25,48.459998999999996
2013-01-28,48.73
2013-01-29,48.91
2013-01-30,48.040001000000004
2013-01-31,48.110001000000004
2013-02-01,48.330002
2013-02-04,47.91
2013-02-05,48.5
2013-02-06,48.560001
2013-02-07,48.02
2013-02-08,48.080002
2013-02-11,47.84
2013-02-12,48.139998999999996
2013-02-13,48.689999
2013-02-14,48.900002
2013-02-15,49.349998
2013-02-19,50.299999
2013-02-20,49.389998999999996
2013-02-21,48.619999
2013-02-22,49.099998
2013-02-25,47.580002
2013-02-26,47.700001
2013-02-27,48.57
2013-02-28,48.84
2013-03-01,48.0
2013-03-04,48.290001000000004
2013-03-05,50.029999
2013-03-06,50.240002000000004
2013-03-07,50.41
2013-03-08,51.82
2013-03-11,52.200001
2013-03-12,52.0
2013-03-13,52.459998999999996
2013-03-14,53.360001000000004
2013-03-15,53.709998999999996
2013-03-18,54.049999
2013-03-19,54.189999
2013-03-20,54.189999
2013-03-21,53.939999
2013-03-22,54.490002000000004
2013-03-25,54.310001
2013-03-26,55.310001
2013-03-27,55.529999
2013-03-28,56.240002000000004
2013-04-01,55.130001
2013-04-02,54.34
2013-04-03,52.540001000000004
2013-04-04,52.990002000000004
2013-04-05,53.349998
2013-04-08,53.98
2013-04-09,53.560001
2013-04-10,54.130001
2013-04-11,54.630001
2013-04-12,53.080002
2013-04-15,50.349998
2013-04-16,51.209998999999996
2013-04-17,49.48
2013-04-18,49.43
2013-04-19,50.040001000000004
2013-04-22,50.639998999999996
2013-04-23,51.049999
2013-04-24,51.869999
2013-04-25,52.200001
2013-04-26,51.650002
2013-04-29,52.029999
2013-04-30,50.48
2013-05-01,49.02
2013-05-02,49.849998
2013-05-03,50.630001
2013-05-06,50.900002
2013-05-07,51.099998
2013-05-08,51.450001
2013-05-09,50.529999
2013-05-10,51.0
2013-05-13,50.200001
2013-05-14,51.369999
2013-05-15,52.360001000000004
2013-05-16,52.759997999999996
2013-05-17,54.09
2013-05-20,55.0
2013-05-21,55.049999
2013-05-22,54.57
2013-05-23,55.0
2013-05-24,54.990002000000004
2013-05-28,56.439999
2013-05-29,56.060001
2013-05-30,57.16
2013-05-31,57.009997999999996
2013-06-03,57.400002
2013-06-04,56.900002
2013-06-05,55.740002000000004
2013-06-06,55.919998
2013-06-07,56.93
2013-06-10,57.009997999999996
2013-06-11,56.060001
2013-06-12,55.040001000000004
2013-06-13,55.529999
2013-06-14,55.830002
2013-06-17,56.82
2013-06-18,57.779999
2013-06-19,56.709998999999996
2013-06-20,55.529999
2013-06-21,55.860001000000004
2013-06-24,54.759997999999996
2013-06-25,55.400002
2013-06-26,54.880001
2013-06-27,55.700001
2013-06-28,55.130001
2013-07-01,55.419998
2013-07-02,54.619999
2013-07-03,54.560001
2013-07-05,55.360001000000004
2013-07-08,54.919998
2013-07-09,55.98
2013-07-10,56.049999
2013-07-11,57.02
2013-07-12,57.759997999999996
2013-07-15,57.849998
2013-07-16,57.5
2013-07-17,57.959998999999996
2013-07-18,59.189999
2013-07-19,59.52
2013-07-22,59.5
2013-07-23,59.48
2013-07-24,59.389998999999996
2013-07-25,60.080002
2013-07-26,58.990002000000004
2013-07-29,58.189999
2013-07-30,57.889998999999996
2013-07-31,59.200001
2013-08-01,61.490002000000004
2013-08-02,62.330002
2013-08-05,61.23
2013-08-06,59.490002000000004
2013-08-07,59.41
2013-08-08,60.650002
2013-08-09,60.880001
2013-08-12,60.950001
2013-08-13,60.98
2013-08-14,61.259997999999996
2013-08-15,61.080002
2013-08-16,61.419998
2013-08-19,59.970001
2013-08-20,60.139998999999996
2013-08-21,59.82
2013-08-22,60.349998
2013-08-23,59.869999
2013-08-26,59.849998
2013-08-27,58.25
2013-08-28,58.610001000000004
2013-08-29,58.080002
2013-08-30,58.279999
2013-09-03,58.57
2013-09-04,59.240002000000004
2013-09-05,59.02
2013-09-06,58.080002
2013-09-09,58.43
2013-09-10,58.509997999999996
2013-09-11,57.610001000000004
2013-09-12,58.060001
2013-09-13,57.900002
2013-09-16,58.57
2013-09-17,58.860001000000004
2013-09-18,59.68
2013-09-19,59.73
2013-09-20,59.060001
2013-09-23,58.27
2013-09-24,58.220001
2013-09-25,58.279999
2013-09-26,58.259997999999996
2013-09-27,57.790001000000004
2013-09-30,58.18
2013-10-01,58.610001000000004
2013-10-02,58.619999
2013-10-03,57.32
2013-10-04,57.540001000000004
2013-10-07,57.259997999999996
2013-10-08,56.279999
2013-10-09,56.119999
2013-10-10,57.360001000000004
2013-10-11,58.150002
2013-10-14,58.349998
2013-10-15,57.630001
2013-10-16,58.830002
2013-10-17,59.970001
2013-10-18,59.619999
2013-10-21,59.970001
2013-10-22,60.580002
2013-10-23,60.240002000000004
2013-10-24,60.700001
2013-10-25,60.560001
2013-10-28,60.98
2013-10-29,61.150002
2013-10-30,60.630001
2013-10-31,60.82
2013-11-01,60.93
2013-11-04,61.549999
2013-11-05,61.580002
2013-11-06,62.0
2013-11-07,61.200001
2013-11-08,61.990002000000004
2013-11-11,62.049999
2013-11-12,62.099998
2013-11-13,63.290001000000004
2013-11-14,63.450001
2013-11-15,63.759997999999996
2013-11-18,63.75
2013-11-19,60.029999
2013-11-20,60.150002
2013-11-21,60.07
2013-11-22,60.09
2013-11-25,59.310001
2013-11-26,60.130001
2013-11-27,59.84
2013-11-29,59.77
2013-12-02,59.470001
2013-12-03,58.59
2013-12-04,58.060001
2013-12-05,57.540001000000004
2013-12-06,58.48
2013-12-09,58.380001
2013-12-10,58.59
2013-12-11,57.639998999999996
2013-12-12,56.490002000000004
2013-12-13,56.759997999999996
2013-12-16,57.330002
2013-12-17,58.220001
2013-12-18,60.209998999999996
2013-12-19,60.57
2013-12-20,61.200001
2013-12-23,61.119999
2013-12-24,61.470001
2013-12-26,61.830002
2013-12-27,61.73
2013-12-30,61.68
2013-12-31,62.990002000000004
2014-01-02,62.880001
2014-01-03,62.290001000000004
2014-01-06,62.369999
2014-01-07,62.919998
2014-01-08,63.09
2014-01-09,63.25
2014-01-10,63.73
2014-01-13,64.339996
2014-01-14,64.540001
2014-01-15,65.290001
2014-01-16,65.449997
2014-01-17,65.730003
2014-01-21,66.059998
2014-01-22,66.809998
2014-01-23,64.599998
2014-01-24,63.0
2014-01-27,62.27
2014-01-28,62.709998999999996
2014-01-29,61.779999
2014-01-30,61.73
2014-01-31,60.709998999999996
2014-02-03,58.490002000000004
2014-02-04,59.290001000000004
2014-02-05,58.650002
2014-02-06,59.0
2014-02-07,59.84
2014-02-10,59.360001000000004
2014-02-11,59.93
2014-02-12,60.810001
2014-02-13,60.25
2014-02-14,60.470001
2014-02-18,60.959998999999996
2014-02-19,60.27
2014-02-20,61.040001000000004
2014-02-21,60.099998
2014-02-24,60.029999
2014-02-25,60.0
2014-02-26,60.32
2014-02-27,60.560001
2014-02-28,60.650002
2014-03-03,60.400002
2014-03-04,61.599998
2014-03-05,61.810001
2014-03-06,63.07
2014-03-07,63.09
2014-03-10,62.849998
2014-03-11,62.860001000000004
2014-03-12,62.810001
2014-03-13,61.93
2014-03-14,62.59
2014-03-17,63.27
2014-03-18,63.990002000000004
2014-03-19,63.779999
2014-03-20,64.139999
2014-03-21,64.82
2014-03-24,63.689999
2014-03-25,63.830002
2014-03-26,63.16
2014-03-27,62.84
2014-03-28,63.119999
2014-03-31,63.5
2014-04-01,63.790001000000004
2014-04-02,64.379997
2014-04-03,64.33000200000001
2014-04-04,63.889998999999996
2014-04-07,62.889998999999996
2014-04-08,62.830002
2014-04-09,63.34
2014-04-10,62.77
2014-04-11,61.450001
2014-04-14,61.889998999999996
2014-04-15,62.099998
2014-04-16,63.0
2014-04-17,63.73
2014-04-21,63.689999
2014-04-22,64.620003
2014-04-23,63.889998999999996
2014-04-24,63.360001000000004
2014-04-25,62.099998
2014-04-28,62.200001
2014-04-29,57.07
2014-04-30,57.700001
2014-05-01,58.080002
2014-05-02,56.779999
2014-05-05,56.650002
2014-05-06,56.639998999999996
2014-05-07,57.07
2014-05-08,56.57
2014-05-09,56.130001
2014-05-12,56.259997999999996
2014-05-13,55.849998
2014-05-14,54.48
2014-05-15,53.849998
2014-05-16,53.279999
2014-05-19,53.330002
2014-05-20,52.919998
2014-05-21,53.049999
2014-05-22,53.169998
2014-05-23,53.349998
2014-05-27,54.52
2014-05-28,54.619999
2014-05-29,54.75
2014-05-30,55.07
2014-06-02,55.5
2014-06-03,54.970001
2014-06-04,55.139998999999996
2014-06-05,55.959998999999996
2014-06-06,56.700001
2014-06-09,57.07
2014-06-10,56.439999
2014-06-11,54.990002000000004
2014-06-12,54.650002
2014-06-13,54.740002000000004
2014-06-16,54.650002
2014-06-17,54.689999
2014-06-18,54.709998999999996
2014-06-19,54.880001
2014-06-20,55.669998
2014-06-23,55.18
2014-06-24,54.549999
2014-06-25,53.57
2014-06-26,53.34
2014-06-27,53.549999
2014-06-30,53.279999
2014-07-01,53.209998999999996
2014-07-02,53.07
2014-07-03,53.57
2014-07-07,53.560001
2014-07-08,53.330002
2014-07-09,53.290001000000004
2014-07-10,53.150002
2014-07-11,53.849998
2014-07-14,54.209998999999996
2014-07-15,54.369999
2014-07-16,54.349998
2014-07-17,54.049999
2014-07-18,54.560001
2014-07-21,54.369999
2014-07-22,54.560001
2014-07-23,54.869999
2014-07-24,54.849998
2014-07-25,53.990002000000004
2014-07-28,53.939999
2014-07-29,52.369999
2014-07-30,51.75
2014-07-31,50.810001
2014-08-01,50.27
2014-08-04,50.509997999999996
2014-08-05,50.040001000000004
2014-08-06,49.950001
2014-08-07,50.0
2014-08-08,50.689999
2014-08-11,51.209998999999996
2014-08-12,50.720001
2014-08-13,51.400002
2014-08-14,52.139998999999996
2014-08-15,51.27
2014-08-18,52.34
2014-08-19,52.259997999999996
2014-08-20,53.900002
2014-08-21,54.400002
2014-08-22,53.889998999999996
2014-08-25,54.299999
2014-08-26,54.57
2014-08-27,54.419998
2014-08-28,54.310001
2014-08-29,53.91
2014-09-02,53.619999
2014-09-03,53.299999
2014-09-04,52.889998999999996
2014-09-05,53.310001
2014-09-08,53.779999
2014-09-09,53.540001000000004
2014-09-10,53.419998
2014-09-11,53.650002
2014-09-12,53.459998999999996
2014-09-15,53.23
2014-09-16,53.400002
2014-09-17,52.77
2014-09-18,53.029999
2014-09-19,52.52
2014-09-22,52.150002
2014-09-23,51.02
2014-09-24,50.34
2014-09-25,49.52
2014-09-26,49.68
2014-09-29,49.32
2014-09-30,48.82
2014-10-01,47.349998
2014-10-02,46.880001
2014-10-03,47.25
2014-10-06,47.34
2014-10-07,47.16
2014-10-08,48.009997999999996
2014-10-09,47.25
2014-10-10,46.709998999999996
2014-10-13,46.25
2014-10-14,46.700001
2014-10-15,46.720001
2014-10-16,45.23
2014-10-17,45.959998999999996
2014-10-20,45.400002
2014-10-21,46.639998999999996
2014-10-22,45.709998999999996
2014-10-23,47.310001
2014-10-24,47.360001000000004
2014-10-27,47.029999
2014-10-28,47.400002
2014-10-29,47.189999
2014-10-30,47.150002
2014-10-31,47.450001
2014-11-03,47.07
2014-11-04,46.84
2014-11-05,47.93
2014-11-06,47.919998
2014-11-07,48.259997999999996
2014-11-10,47.619999
2014-11-11,47.580002
2014-11-12,48.400002
2014-11-13,47.48
2014-11-14,47.689999
2014-11-17,47.23
2014-11-18,47.700001
2014-11-19,47.200001
2014-11-20,48.75
2014-11-21,49.080002
2014-11-24,47.509997999999996
2014-11-25,48.330002
2014-11-26,47.470001
2014-11-28,46.450001
2014-12-01,45.970001
2014-12-02,46.580002
2014-12-03,46.790001000000004
2014-12-04,46.310001
2014-12-05,46.310001
2014-12-08,44.93
2014-12-09,44.400002
2014-12-10,42.220001
2014-12-11,42.52
2014-12-12,41.009997999999996
2014-12-15,40.389998999999996
2014-12-16,40.18
2014-12-17,41.080002
2014-12-18,42.240002000000004
2014-12-19,43.25
2014-12-22,43.52
2014-12-23,44.52
2014-12-24,44.459998999999996
2014-12-26,44.560001
2014-12-29,45.040001000000004
2014-12-30,45.16
2014-12-31,44.689999
2015-01-02,44.639998999999996
2015-01-05,43.029999
2015-01-06,42.25
2015-01-07,41.689999
2015-01-08,43.189999
2015-01-09,42.029999
2015-01-12,40.759997999999996
2015-01-13,40.259997999999996
2015-01-14,39.889998999999996
2015-01-15,38.560001
2015-01-16,38.950001
2015-01-20,38.970001
2015-01-21,39.580002
2015-01-22,39.599998
2015-01-23,39.790001000000004
2015-01-26,39.970001
2015-01-27,39.119999
2015-01-28,38.360001000000004
2015-01-29,38.75
2015-01-30,38.099998
2015-02-02,39.849998
2015-02-03,41.119999
2015-02-04,39.799999
2015-02-05,40.869999
2015-02-06,40.91
2015-02-09,41.439999
2015-02-10,41.459998999999996
2015-02-11,41.939999
2015-02-12,42.560001
2015-02-13,43.27
2015-02-17,43.25
2015-02-18,43.82
2015-02-19,43.810001
2015-02-20,44.439999
2015-02-23,44.200001
2015-02-24,44.509997999999996
2015-02-25,44.75
2015-02-26,44.540001000000004
2015-02-27,44.34
2015-03-02,44.189999
2015-03-03,43.990002000000004
2015-03-04,43.779999
2015-03-05,43.849998
2015-03-06,43.09
2015-03-09,43.259997999999996
2015-03-10,43.349998
2015-03-11,43.040001000000004
2015-03-12,43.630001
2015-03-13,43.220001
2015-03-16,43.66
2015-03-17,43.490002000000004
2015-03-18,44.630001
2015-03-19,43.990002000000004
2015-03-20,44.799999
2015-03-23,44.959998999999996
2015-03-24,45.110001000000004
2015-03-25,44.950001
2015-03-26,44.959998999999996
2015-03-27,44.279999
2015-03-30,44.959998999999996
2015-03-31,45.16
2015-04-01,44.310001
2015-04-02,44.279999
2015-04-06,45.25
2015-04-07,44.950001
2015-04-08,45.25
2015-04-09,45.900002
2015-04-10,46.599998
2015-04-13,46.419998
2015-04-14,46.799999
2015-04-15,48.209998999999996
2015-04-16,47.759997999999996
2015-04-17,47.459998999999996
2015-04-20,47.389998999999996
2015-04-21,47.119999
2015-04-22,46.950001
2015-04-23,47.16
2015-04-24,46.310001
