Date,CMS
2010-08-25,17.5
2010-08-26,17.469998999999998
2010-08-27,17.76
2010-08-30,17.43
2010-08-31,17.5
2010-09-01,17.84
2010-09-02,17.799999
2010-09-03,17.790001
2010-09-07,17.73
2010-09-08,17.52
2010-09-09,17.65
2010-09-10,17.700001
2010-09-13,17.870001000000002
2010-09-14,17.91
2010-09-15,17.969998999999998
2010-09-16,17.870001000000002
2010-09-17,17.73
2010-09-20,18.049999
2010-09-21,17.799999
2010-09-22,18.01
2010-09-23,17.709999
2010-09-24,18.059998999999998
2010-09-27,18.01
2010-09-28,18.02
2010-09-29,18.15
2010-09-30,18.02
2010-10-01,18.219998999999998
2010-10-04,18.27
2010-10-05,18.549999
2010-10-06,18.6
2010-10-07,18.68
2010-10-08,18.84
2010-10-11,18.92
2010-10-12,18.83
2010-10-13,18.530001000000002
2010-10-14,18.75
2010-10-15,18.809998999999998
2010-10-18,18.75
2010-10-19,18.65
2010-10-20,18.67
2010-10-21,18.549999
2010-10-22,18.690001000000002
2010-10-25,18.719998999999998
2010-10-26,18.33
2010-10-27,18.299999
2010-10-28,18.51
2010-10-29,18.379998999999998
2010-11-01,18.23
2010-11-02,18.620001000000002
2010-11-03,18.26
2010-11-04,18.629998999999998
2010-11-05,18.379998999999998
2010-11-08,18.25
2010-11-09,18.1
2010-11-10,17.940001000000002
2010-11-11,17.950001
2010-11-12,17.84
2010-11-15,17.98
2010-11-16,17.719998999999998
2010-11-17,17.799999
2010-11-18,17.950001
2010-11-19,17.83
2010-11-22,18.02
2010-11-23,17.870001000000002
2010-11-24,18.0
2010-11-26,17.879998999999998
2010-11-29,17.91
2010-11-30,17.969998999999998
2010-12-01,18.209999
2010-12-02,18.450001
2010-12-03,18.620001000000002
2010-12-06,18.629998999999998
2010-12-07,18.41
2010-12-08,18.52
2010-12-09,18.65
2010-12-10,18.76
2010-12-13,18.889999
2010-12-14,18.93
2010-12-15,18.83
2010-12-16,19.01
2010-12-17,19.09
2010-12-20,19.139999
2010-12-21,19.15
2010-12-22,19.139999
2010-12-23,19.16
2010-12-27,18.940001000000002
2010-12-28,18.76
2010-12-29,18.77
2010-12-30,18.76
2010-12-31,18.6
2011-01-03,18.76
2011-01-04,18.799999
2011-01-05,18.75
2011-01-06,18.709999
2011-01-07,18.91
2011-01-10,18.74
2011-01-11,18.74
2011-01-12,18.860001
2011-01-13,18.940001000000002
2011-01-14,19.0
2011-01-18,19.139999
2011-01-19,19.0
2011-01-20,19.120001000000002
2011-01-21,19.129998999999998
2011-01-24,19.379998999999998
2011-01-25,19.540001
2011-01-26,19.52
2011-01-27,19.629998999999998
2011-01-28,19.34
2011-01-31,19.5
2011-02-01,19.709999
2011-02-02,19.620001000000002
2011-02-03,19.41
2011-02-04,19.35
2011-02-07,19.49
2011-02-08,19.299999
2011-02-09,19.09
2011-02-10,19.280001000000002
2011-02-11,19.27
2011-02-14,19.33
2011-02-15,19.459999
2011-02-16,19.59
2011-02-17,19.530001000000002
2011-02-18,19.620001000000002
2011-02-22,19.379998999999998
2011-02-23,19.35
2011-02-24,19.059998999999998
2011-02-25,19.129998999999998
2011-02-28,19.26
2011-03-01,19.120001000000002
2011-03-02,19.200001
2011-03-03,19.41
2011-03-04,19.17
2011-03-07,19.16
2011-03-08,19.6
2011-03-09,19.709999
2011-03-10,19.25
2011-03-11,19.23
2011-03-14,19.129998999999998
2011-03-15,18.879998999999998
2011-03-16,18.6
2011-03-17,18.719998999999998
2011-03-18,18.91
2011-03-21,19.26
2011-03-22,19.25
2011-03-23,19.200001
2011-03-24,19.1
2011-03-25,19.129998999999998
2011-03-28,19.309998999999998
2011-03-29,19.450001
2011-03-30,19.780001000000002
2011-03-31,19.639999
2011-04-01,19.700001
2011-04-04,19.639999
2011-04-05,19.42
2011-04-06,19.629998999999998
2011-04-07,19.58
2011-04-08,19.26
2011-04-11,18.9
2011-04-12,18.93
2011-04-13,18.959999
2011-04-14,19.040001
2011-04-15,19.280001000000002
2011-04-18,18.9
2011-04-19,19.040001
2011-04-20,19.389999
2011-04-21,19.43
2011-04-25,19.32
2011-04-26,18.940001000000002
2011-04-27,19.059998999999998
2011-04-28,19.34
2011-04-29,19.799999
2011-05-02,19.870001000000002
2011-05-03,19.940001000000002
2011-05-04,19.9
2011-05-05,19.83
2011-05-06,20.15
2011-05-09,20.059998999999998
2011-05-10,20.389999
2011-05-11,20.18
2011-05-12,20.309998999999998
2011-05-13,20.209999
2011-05-16,20.120001000000002
2011-05-17,20.08
2011-05-18,20.16
2011-05-19,20.32
2011-05-20,20.280001000000002
2011-05-23,19.940001000000002
2011-05-24,19.77
2011-05-25,19.83
2011-05-26,19.76
2011-05-27,19.700001
2011-05-31,19.940001000000002
2011-06-01,19.639999
2011-06-02,19.799999
2011-06-03,19.74
2011-06-06,19.57
2011-06-07,19.48
2011-06-08,19.58
2011-06-09,19.51
2011-06-10,19.459999
2011-06-13,19.35
2011-06-14,19.57
2011-06-15,19.469998999999998
2011-06-16,19.43
2011-06-17,19.68
2011-06-20,19.639999
2011-06-21,19.74
2011-06-22,19.57
2011-06-23,19.35
2011-06-24,19.5
2011-06-27,19.57
2011-06-28,19.719998999999998
2011-06-29,19.73
2011-06-30,19.690001000000002
2011-07-01,20.110001
2011-07-05,19.93
2011-07-06,20.040001
2011-07-07,20.059998999999998
2011-07-08,20.059998999999998
2011-07-11,19.76
2011-07-12,19.76
2011-07-13,19.799999
2011-07-14,19.73
2011-07-15,19.700001
2011-07-18,19.440001000000002
2011-07-19,19.639999
2011-07-20,19.799999
2011-07-21,20.02
2011-07-22,19.93
2011-07-25,20.049999
2011-07-26,19.91
2011-07-27,19.610001
2011-07-28,19.440001000000002
2011-07-29,19.139999
2011-08-01,19.459999
2011-08-02,18.93
2011-08-03,18.709999
2011-08-04,17.98
2011-08-05,18.27
2011-08-08,17.16
2011-08-09,18.01
2011-08-10,17.74
2011-08-11,18.48
2011-08-12,18.24
2011-08-15,18.9
2011-08-16,18.879998999999998
2011-08-17,19.030001000000002
2011-08-18,19.0
2011-08-19,18.879998999999998
2011-08-22,18.639999
2011-08-23,19.18
2011-08-24,19.530001000000002
2011-08-25,19.16
2011-08-26,19.23
2011-08-29,19.629998999999998
2011-08-30,19.48
2011-08-31,19.700001
2011-09-01,19.49
2011-09-02,19.299999
2011-09-06,19.040001
2011-09-07,19.25
2011-09-08,19.309998999999998
2011-09-09,18.809998999999998
2011-09-12,19.059998999999998
2011-09-13,19.389999
2011-09-14,19.67
2011-09-15,20.139999
2011-09-16,20.309998999999998
2011-09-19,20.26
2011-09-20,20.469998999999998
2011-09-21,20.059998999999998
2011-09-22,19.5
2011-09-23,19.66
2011-09-26,19.73
2011-09-27,20.01
2011-09-28,19.6
2011-09-29,19.790001
2011-09-30,19.790001
2011-10-03,19.18
2011-10-04,19.299999
2011-10-05,19.49
2011-10-06,19.74
2011-10-07,19.82
2011-10-10,20.23
2011-10-11,19.969998999999998
2011-10-12,20.049999
2011-10-13,20.08
2011-10-14,20.48
2011-10-17,20.370001000000002
2011-10-18,20.5
2011-10-19,20.49
2011-10-20,20.719998999999998
2011-10-21,20.969998999999998
2011-10-24,21.07
2011-10-25,20.74
2011-10-26,20.85
2011-10-27,21.379998999999998
2011-10-28,21.110001
2011-10-31,20.82
2011-11-01,20.27
2011-11-02,20.360001
2011-11-03,20.700001
2011-11-04,20.59
2011-11-07,20.74
2011-11-08,21.01
2011-11-09,20.48
2011-11-10,20.76
2011-11-11,21.209999
2011-11-14,20.799999
2011-11-15,20.91
2011-11-16,20.549999
2011-11-17,20.540001
2011-11-18,20.879998999999998
2011-11-21,20.42
2011-11-22,20.02
2011-11-23,19.629998999999998
2011-11-25,19.709999
2011-11-28,20.02
2011-11-29,20.4
2011-11-30,20.92
2011-12-01,21.120001000000002
2011-12-02,20.790001
2011-12-05,20.799999
2011-12-06,20.870001000000002
2011-12-07,20.9
2011-12-08,20.530001000000002
2011-12-09,20.75
2011-12-12,20.610001
2011-12-13,20.709999
2011-12-14,20.52
2011-12-15,20.82
2011-12-16,20.870001000000002
2011-12-19,20.75
2011-12-20,21.35
2011-12-21,21.75
2011-12-22,21.73
2011-12-23,22.02
2011-12-27,22.219998999999998
2011-12-28,22.16
2011-12-29,22.35
2011-12-30,22.08
2012-01-03,21.82
2012-01-04,21.65
2012-01-05,21.83
2012-01-06,21.629998999999998
2012-01-09,21.73
2012-01-10,21.75
2012-01-11,21.65
2012-01-12,21.709999
2012-01-13,21.91
2012-01-17,21.75
2012-01-18,21.77
2012-01-19,21.450001
2012-01-20,21.48
2012-01-23,21.700001
2012-01-24,21.610001
2012-01-25,22.17
2012-01-26,22.309998999999998
2012-01-27,22.09
2012-01-30,21.790001
2012-01-31,21.83
2012-02-01,22.030001000000002
2012-02-02,22.040001
2012-02-03,22.030001000000002
2012-02-06,21.799999
2012-02-07,21.91
2012-02-08,21.76
2012-02-09,21.75
2012-02-10,21.629998999999998
2012-02-13,21.549999
2012-02-14,21.610001
2012-02-15,21.559998999999998
2012-02-16,21.67
2012-02-17,21.540001
2012-02-21,21.549999
2012-02-22,21.52
2012-02-23,21.469998999999998
2012-02-24,21.68
2012-02-27,21.620001000000002
2012-02-28,21.450001
2012-02-29,21.41
2012-03-01,21.33
2012-03-02,21.41
2012-03-05,21.559998999999998
2012-03-06,21.41
2012-03-07,21.58
2012-03-08,21.690001000000002
2012-03-09,21.889999
2012-03-12,22.15
2012-03-13,22.139999
2012-03-14,21.83
2012-03-15,21.85
2012-03-16,21.65
2012-03-19,21.620001000000002
2012-03-20,21.790001
2012-03-21,21.809998999999998
2012-03-22,21.82
2012-03-23,21.91
2012-03-26,22.030001000000002
2012-03-27,21.98
2012-03-28,21.85
2012-03-29,21.91
2012-03-30,22.0
2012-04-02,22.299999
2012-04-03,22.379998999999998
2012-04-04,22.209999
2012-04-05,22.139999
2012-04-09,22.1
2012-04-10,21.620001000000002
2012-04-11,21.52
2012-04-12,21.530001000000002
2012-04-13,21.540001
2012-04-16,21.889999
2012-04-17,21.98
2012-04-18,22.059998999999998
2012-04-19,22.040001
2012-04-20,22.299999
2012-04-23,22.110001
2012-04-24,22.24
2012-04-25,22.32
2012-04-26,22.690001000000002
2012-04-27,22.83
2012-04-30,22.99
2012-05-01,23.24
2012-05-02,22.610001
2012-05-03,22.59
2012-05-04,22.469998999999998
2012-05-07,22.440001000000002
2012-05-08,22.620001000000002
2012-05-09,22.469998999999998
2012-05-10,22.9
2012-05-11,22.84
2012-05-14,22.76
2012-05-15,22.51
2012-05-16,22.780001000000002
2012-05-17,22.700001
2012-05-18,22.68
2012-05-21,22.82
2012-05-22,23.049999
2012-05-23,22.889999
2012-05-24,23.07
2012-05-25,23.120001000000002
2012-05-29,23.280001000000002
2012-05-30,22.969998999999998
2012-05-31,23.299999
2012-06-01,23.07
2012-06-04,23.1
2012-06-05,23.26
2012-06-06,23.280001000000002
2012-06-07,23.370001000000002
2012-06-08,23.559998999999998
2012-06-11,23.48
2012-06-12,23.42
2012-06-13,23.48
2012-06-14,23.66
2012-06-15,23.74
2012-06-18,23.870001000000002
2012-06-19,23.75
2012-06-20,23.5
2012-06-21,23.27
2012-06-22,23.24
2012-06-25,23.120001000000002
2012-06-26,23.16
2012-06-27,23.34
2012-06-28,23.33
2012-06-29,23.5
2012-07-02,23.59
2012-07-03,23.639999
2012-07-05,23.610001
2012-07-06,23.68
2012-07-09,23.610001
2012-07-10,23.700001
2012-07-11,23.709999
2012-07-12,23.809998999999998
2012-07-13,24.32
2012-07-16,24.280001000000002
2012-07-17,24.42
2012-07-18,24.51
2012-07-19,24.43
2012-07-20,24.540001
2012-07-23,24.389999
2012-07-24,24.120001000000002
2012-07-25,24.040001
2012-07-26,24.530001000000002
2012-07-27,24.799999
2012-07-30,24.809998999999998
2012-07-31,24.66
2012-08-01,24.17
2012-08-02,23.93
2012-08-03,24.190001000000002
2012-08-06,24.17
2012-08-07,23.879998999999998
2012-08-08,23.889999
2012-08-09,23.719998999999998
2012-08-10,23.889999
2012-08-13,23.76
2012-08-14,23.719998999999998
2012-08-15,23.5
2012-08-16,23.43
2012-08-17,23.379998999999998
2012-08-20,23.41
2012-08-21,23.120001000000002
2012-08-22,23.030001000000002
2012-08-23,22.700001
2012-08-24,22.860001
2012-08-27,22.92
2012-08-28,22.969998999999998
2012-08-29,23.049999
2012-08-30,22.940001000000002
2012-08-31,23.07
2012-09-04,23.25
2012-09-05,23.15
2012-09-06,23.4
2012-09-07,23.34
2012-09-10,23.379998999999998
2012-09-11,23.280001000000002
2012-09-12,23.209999
2012-09-13,23.48
2012-09-14,23.190001000000002
2012-09-17,22.940001000000002
2012-09-18,23.09
2012-09-19,23.049999
2012-09-20,23.02
2012-09-21,23.139999
2012-09-24,23.43
2012-09-25,23.360001
2012-09-26,23.58
2012-09-27,23.379998999999998
2012-09-28,23.549999
2012-10-01,23.43
2012-10-02,23.57
2012-10-03,23.639999
2012-10-04,23.85
2012-10-05,23.82
2012-10-08,23.83
2012-10-09,23.860001
2012-10-10,23.73
2012-10-11,23.870001000000002
2012-10-12,23.67
2012-10-15,23.809998999999998
2012-10-16,23.84
2012-10-17,24.17
2012-10-18,24.32
2012-10-19,24.299999
2012-10-22,24.200001
2012-10-23,23.969998999999998
2012-10-24,23.879998999999998
2012-10-25,24.209999
2012-10-26,24.219998999999998
2012-10-31,24.32
2012-11-01,24.200001
2012-11-02,23.98
2012-11-05,23.59
2012-11-06,23.65
2012-11-07,23.15
2012-11-08,23.08
2012-11-09,23.0
2012-11-12,22.790001
2012-11-13,22.98
2012-11-14,22.91
2012-11-15,22.790001
2012-11-16,23.219998999999998
2012-11-19,23.26
2012-11-20,23.49
2012-11-21,23.51
2012-11-23,23.52
2012-11-26,23.83
2012-11-27,23.950001
2012-11-28,24.08
2012-11-29,24.23
2012-11-30,24.43
2012-12-03,24.299999
2012-12-04,24.379998999999998
2012-12-05,24.629998999999998
2012-12-06,24.690001000000002
2012-12-07,24.67
2012-12-10,24.700001
2012-12-11,24.58
2012-12-12,24.459999
2012-12-13,24.42
2012-12-14,24.030001000000002
2012-12-17,24.530001000000002
2012-12-18,24.58
2012-12-19,24.559998999999998
2012-12-20,24.620001000000002
2012-12-21,24.540001
2012-12-24,24.51
2012-12-26,24.360001
2012-12-27,24.24
2012-12-28,24.049999
2012-12-31,24.379998999999998
2013-01-02,24.809998999999998
2013-01-03,24.879998999999998
2013-01-04,25.1
2013-01-07,24.799999
2013-01-08,24.76
2013-01-09,24.809998999999998
2013-01-10,24.950001
2013-01-11,24.889999
2013-01-14,24.92
2013-01-15,24.940001000000002
2013-01-16,24.77
2013-01-17,24.91
2013-01-18,25.09
2013-01-22,25.389999
2013-01-23,25.18
2013-01-24,25.280001000000002
2013-01-25,25.23
2013-01-28,25.26
2013-01-29,25.549999
2013-01-30,25.66
2013-01-31,25.700001
2013-02-01,25.83
2013-02-04,25.76
2013-02-05,25.870001000000002
2013-02-06,25.67
2013-02-07,25.65
2013-02-08,25.66
2013-02-11,25.67
2013-02-12,25.84
2013-02-13,25.860001
2013-02-14,25.75
2013-02-15,25.77
2013-02-19,26.09
2013-02-20,26.049999
2013-02-21,26.120001000000002
2013-02-22,26.4
2013-02-25,26.129998999999998
2013-02-26,26.18
2013-02-27,26.379998999999998
2013-02-28,26.610001
2013-03-01,26.450001
2013-03-04,26.879998999999998
2013-03-05,27.0
2013-03-06,26.889999
2013-03-07,26.85
2013-03-08,27.08
2013-03-11,27.18
2013-03-12,26.969998999999998
2013-03-13,27.110001
2013-03-14,27.35
2013-03-15,27.440001000000002
2013-03-18,27.200001
2013-03-19,27.09
2013-03-20,27.27
2013-03-21,27.129998999999998
2013-03-22,27.33
2013-03-25,27.209999
2013-03-26,27.35
2013-03-27,27.450001
2013-03-28,27.940001000000002
2013-04-01,27.799999
2013-04-02,27.85
2013-04-03,27.790001
2013-04-04,28.139999
2013-04-05,28.209999
2013-04-08,28.41
2013-04-09,28.25
2013-04-10,28.469998999999998
2013-04-11,28.450001
2013-04-12,28.73
2013-04-15,28.290001
2013-04-16,28.690001000000002
2013-04-17,28.530001000000002
2013-04-18,28.66
2013-04-19,29.09
2013-04-22,29.059998999999998
2013-04-23,29.0
2013-04-24,29.18
2013-04-25,29.24
2013-04-26,29.43
2013-04-29,29.75
2013-04-30,29.940001000000002
2013-05-01,29.450001
2013-05-02,29.33
2013-05-03,29.389999
2013-05-06,28.969998999999998
2013-05-07,29.280001000000002
2013-05-08,28.98
2013-05-09,28.370001000000002
2013-05-10,28.42
2013-05-13,28.360001
2013-05-14,28.610001
2013-05-15,28.950001
2013-05-16,28.66
2013-05-17,29.1
2013-05-20,28.959999
2013-05-21,28.809998999999998
2013-05-22,28.33
2013-05-23,27.950001
2013-05-24,27.530001000000002
2013-05-28,27.52
2013-05-29,27.09
2013-05-30,27.190001000000002
2013-05-31,26.950001
2013-06-03,26.98
2013-06-04,26.629998999999998
2013-06-05,26.34
2013-06-06,26.93
2013-06-07,27.040001
2013-06-10,27.15
2013-06-11,26.959999
2013-06-12,26.52
2013-06-13,27.200001
2013-06-14,27.4
2013-06-17,27.4
2013-06-18,27.57
2013-06-19,26.85
2013-06-20,25.950001
2013-06-21,26.4
2013-06-24,26.6
2013-06-25,27.0
2013-06-26,27.43
2013-06-27,27.52
2013-06-28,27.17
2013-07-01,26.629998999999998
2013-07-02,26.690001000000002
2013-07-03,26.610001
2013-07-05,26.700001
2013-07-08,27.16
2013-07-09,27.450001
2013-07-10,27.540001
2013-07-11,27.780001000000002
2013-07-12,27.92
2013-07-15,28.23
2013-07-16,28.120001000000002
2013-07-17,28.110001
2013-07-18,28.459999
2013-07-19,28.48
2013-07-22,28.360001
2013-07-23,28.389999
2013-07-24,27.98
2013-07-25,28.209999
2013-07-26,28.200001
2013-07-29,28.280001000000002
2013-07-30,28.469998999999998
2013-07-31,27.99
2013-08-01,28.459999
2013-08-02,28.52
2013-08-05,28.139999
2013-08-06,27.889999
2013-08-07,28.02
2013-08-08,28.219998999999998
2013-08-09,27.959999
2013-08-12,27.9
2013-08-13,27.6
2013-08-14,27.360001
2013-08-15,26.92
2013-08-16,26.870001000000002
2013-08-19,26.75
2013-08-20,27.0
2013-08-21,26.639999
2013-08-22,26.75
2013-08-23,26.940001000000002
2013-08-26,26.67
2013-08-27,26.6
2013-08-28,26.68
2013-08-29,26.540001
2013-08-30,26.530001000000002
2013-09-03,26.16
2013-09-04,26.0
2013-09-05,25.860001
2013-09-06,25.98
2013-09-09,25.940001000000002
2013-09-10,26.110001
2013-09-11,25.99
2013-09-12,25.91
2013-09-13,26.190001000000002
2013-09-16,26.120001000000002
2013-09-17,26.110001
2013-09-18,26.92
2013-09-19,26.82
2013-09-20,26.59
2013-09-23,26.950001
2013-09-24,26.799999
2013-09-25,26.370001000000002
2013-09-26,26.35
2013-09-27,26.209999
2013-09-30,26.32
2013-10-01,26.379998999999998
2013-10-02,26.450001
2013-10-03,25.99
2013-10-04,26.030001000000002
2013-10-07,25.9
2013-10-08,25.959999
2013-10-09,26.120001000000002
2013-10-10,26.530001000000002
2013-10-11,27.059998999999998
2013-10-14,26.940001000000002
2013-10-15,26.76
2013-10-16,26.879998999999998
2013-10-17,27.27
2013-10-18,27.32
2013-10-21,27.4
2013-10-22,27.620001000000002
2013-10-23,27.709999
2013-10-24,27.84
2013-10-25,28.030001000000002
2013-10-28,28.049999
2013-10-29,27.959999
2013-10-30,27.440001000000002
2013-10-31,27.459999
2013-11-01,27.620001000000002
2013-11-04,27.629998999999998
2013-11-05,27.450001
2013-11-06,27.559998999999998
2013-11-07,27.370001000000002
2013-11-08,27.280001000000002
2013-11-11,27.360001
2013-11-12,26.91
2013-11-13,26.940001000000002
2013-11-14,27.299999
2013-11-15,27.610001
2013-11-18,27.66
2013-11-19,27.57
2013-11-20,27.27
2013-11-21,27.309998999999998
2013-11-22,27.309998999999998
2013-11-25,27.0
2013-11-26,26.610001
2013-11-27,26.559998999999998
2013-11-29,26.540001
2013-12-02,26.459999
2013-12-03,26.51
2013-12-04,26.57
2013-12-05,26.27
2013-12-06,26.49
2013-12-09,26.49
2013-12-10,26.129998999999998
2013-12-11,25.969998999999998
2013-12-12,26.139999
2013-12-13,26.209999
2013-12-16,26.389999
2013-12-17,26.450001
2013-12-18,26.790001
2013-12-19,26.67
2013-12-20,26.92
2013-12-23,26.809998999999998
2013-12-24,26.790001
2013-12-26,26.66
2013-12-27,26.690001000000002
2013-12-30,26.719998999999998
2013-12-31,26.77
2014-01-02,26.299999
2014-01-03,26.290001
2014-01-06,26.120001000000002
2014-01-07,26.299999
2014-01-08,26.24
2014-01-09,26.530001000000002
2014-01-10,27.110001
2014-01-13,26.73
2014-01-14,26.67
2014-01-15,26.42
2014-01-16,26.620001000000002
2014-01-17,26.43
2014-01-21,26.719998999999998
2014-01-22,26.93
2014-01-23,26.91
2014-01-24,26.540001
2014-01-27,26.540001
2014-01-28,26.959999
2014-01-29,26.780001000000002
2014-01-30,27.23
2014-01-31,27.790001
2014-02-03,27.42
2014-02-04,27.27
2014-02-05,26.860001
2014-02-06,26.940001000000002
2014-02-07,27.23
2014-02-10,27.57
2014-02-11,27.940001000000002
2014-02-12,27.969998999999998
2014-02-13,28.200001
2014-02-14,28.530001000000002
2014-02-18,28.469998999999998
2014-02-19,28.379998999999998
2014-02-20,28.610001
2014-02-21,28.48
2014-02-24,28.34
2014-02-25,28.6
2014-02-26,28.370001000000002
2014-02-27,28.25
2014-02-28,28.43
2014-03-03,28.26
2014-03-04,28.530001000000002
2014-03-05,28.190001000000002
2014-03-06,28.0
2014-03-07,27.98
2014-03-10,27.85
2014-03-11,27.74
2014-03-12,28.17
2014-03-13,28.59
2014-03-14,28.799999
2014-03-17,28.969998999999998
2014-03-18,28.92
2014-03-19,28.469998999999998
2014-03-20,28.370001000000002
2014-03-21,28.58
2014-03-24,28.620001000000002
2014-03-25,28.620001000000002
2014-03-26,28.58
2014-03-27,28.860001
2014-03-28,28.83
2014-03-31,29.280001000000002
2014-04-01,29.139999
2014-04-02,29.15
2014-04-03,29.209999
2014-04-04,29.379998999999998
2014-04-07,29.33
2014-04-08,29.530001000000002
2014-04-09,29.41
2014-04-10,29.379998999999998
2014-04-11,29.450001
2014-04-14,29.559998999999998
2014-04-15,29.98
2014-04-16,30.200001
2014-04-17,29.780001000000002
2014-04-21,29.67
2014-04-22,29.700001
2014-04-23,29.66
2014-04-24,29.950001
2014-04-25,30.389999
2014-04-28,30.25
2014-04-29,30.08
2014-04-30,30.309998999999998
2014-05-01,30.219998999999998
2014-05-02,29.57
2014-05-05,29.780001000000002
2014-05-06,29.73
2014-05-07,30.26
2014-05-08,29.879998999999998
2014-05-09,29.41
2014-05-12,29.040001
2014-05-13,29.110001
2014-05-14,29.25
2014-05-15,29.23
2014-05-16,29.27
2014-05-19,28.879998999999998
2014-05-20,28.950001
2014-05-21,28.870001000000002
2014-05-22,29.219998999999998
2014-05-23,29.299999
2014-05-27,29.23
2014-05-28,29.530001000000002
2014-05-29,29.459999
2014-05-30,29.75
2014-06-02,29.719998999999998
2014-06-03,29.780001000000002
2014-06-04,29.780001000000002
2014-06-05,30.120001000000002
2014-06-06,30.120001000000002
2014-06-09,29.83
2014-06-10,29.65
2014-06-11,29.370001000000002
2014-06-12,29.41
2014-06-13,29.559998999999998
2014-06-16,29.83
2014-06-17,29.709999
2014-06-18,30.459999
2014-06-19,30.719998999999998
2014-06-20,30.620001000000002
2014-06-23,30.51
2014-06-24,30.530001000000002
2014-06-25,30.790001
2014-06-26,30.799999
2014-06-27,30.91
2014-06-30,31.15
2014-07-01,30.870001000000002
2014-07-02,30.09
2014-07-03,29.74
2014-07-07,30.01
2014-07-08,30.219998999999998
2014-07-09,30.07
2014-07-10,30.389999
2014-07-11,30.200001
2014-07-14,29.92
2014-07-15,30.209999
2014-07-16,30.209999
2014-07-17,30.07
2014-07-18,30.4
2014-07-21,30.41
2014-07-22,30.459999
2014-07-23,30.49
2014-07-24,30.57
2014-07-25,30.219998999999998
2014-07-28,30.58
2014-07-29,30.24
2014-07-30,29.41
2014-07-31,28.93
2014-08-01,29.01
2014-08-04,28.870001000000002
2014-08-05,28.389999
2014-08-06,28.18
2014-08-07,28.5
2014-08-08,29.129998999999998
2014-08-11,29.190001000000002
2014-08-12,29.200001
2014-08-13,29.360001
2014-08-14,29.540001
2014-08-15,29.610001
2014-08-18,29.51
2014-08-19,29.889999
2014-08-20,29.940001000000002
2014-08-21,30.059998999999998
2014-08-22,29.940001000000002
2014-08-25,30.129998999999998
2014-08-26,29.700001
2014-08-27,29.99
2014-08-28,30.389999
2014-08-29,30.540001
2014-09-02,30.24
2014-09-03,30.469998999999998
2014-09-04,30.33
2014-09-05,30.82
2014-09-08,30.540001
2014-09-09,30.23
2014-09-10,30.049999
2014-09-11,30.219998999999998
2014-09-12,29.629998999999998
2014-09-15,29.6
2014-09-16,29.860001
2014-09-17,29.77
2014-09-18,29.43
2014-09-19,29.620001000000002
2014-09-22,29.360001
2014-09-23,29.6
2014-09-24,29.58
2014-09-25,29.559998999999998
2014-09-26,29.51
2014-09-29,29.52
2014-09-30,29.66
2014-10-01,29.809998999999998
2014-10-02,29.780001000000002
2014-10-03,29.99
2014-10-06,30.02
2014-10-07,29.969998999999998
2014-10-08,30.709999
2014-10-09,30.17
2014-10-10,30.51
2014-10-13,30.620001000000002
2014-10-14,31.07
2014-10-15,30.700001
2014-10-16,30.59
2014-10-17,30.549999
2014-10-20,31.370001000000002
2014-10-21,31.559998999999998
2014-10-22,31.73
2014-10-23,31.93
2014-10-24,32.09
2014-10-27,32.110001000000004
2014-10-28,32.330002
2014-10-29,32.150002
2014-10-30,32.77
2014-10-31,32.669998
2014-11-03,32.990002000000004
2014-11-04,32.799999
2014-11-05,33.209998999999996
2014-11-06,32.369999
2014-11-07,32.91
2014-11-10,33.200001
2014-11-11,33.259997999999996
2014-11-12,32.48
2014-11-13,32.310001
2014-11-14,32.150002
2014-11-17,32.66
2014-11-18,32.77
2014-11-19,32.68
2014-11-20,32.509997999999996
2014-11-21,32.77
2014-11-24,32.580002
2014-11-25,32.599998
2014-11-26,32.700001
2014-11-28,33.099998
2014-12-01,33.25
2014-12-02,33.5
2014-12-03,33.650002
2014-12-04,33.630001
2014-12-05,33.490002000000004
2014-12-08,33.84
2014-12-09,34.009997999999996
2014-12-10,33.450001
2014-12-11,33.689999
2014-12-12,33.549999
2014-12-15,33.310001
2014-12-16,33.259997999999996
2014-12-17,33.93
2014-12-18,34.549999
2014-12-19,34.490002000000004
2014-12-22,34.790001000000004
2014-12-23,34.880001
2014-12-24,35.689999
2014-12-26,36.09
2014-12-29,36.419998
2014-12-30,35.25
2014-12-31,34.75
2015-01-02,35.139998999999996
2015-01-05,34.849998
2015-01-06,34.91
2015-01-07,35.48
2015-01-08,35.669998
2015-01-09,35.279999
2015-01-12,35.169998
2015-01-13,35.689999
2015-01-14,35.970001
2015-01-15,36.18
2015-01-16,36.639998999999996
2015-01-20,36.779999
2015-01-21,37.220001
2015-01-22,37.049999
2015-01-23,37.549999
2015-01-26,37.459998999999996
2015-01-27,37.490002000000004
2015-01-28,37.240002000000004
2015-01-29,38.200001
2015-01-30,37.73
2015-02-02,37.77
2015-02-03,37.84
2015-02-04,36.939999
2015-02-05,37.32
2015-02-06,35.689999
2015-02-09,35.369999
2015-02-10,36.200001
2015-02-11,35.57
2015-02-12,35.529999
2015-02-13,34.650002
2015-02-17,34.860001000000004
2015-02-18,35.98
2015-02-19,35.459998999999996
2015-02-20,35.580002
2015-02-23,35.970001
2015-02-24,36.060001
2015-02-25,35.509997999999996
2015-02-26,35.32
2015-02-27,35.130001
2015-03-02,34.349998
2015-03-03,34.240002000000004
