Date,EMR
1995-06-05,17.0
1995-06-06,17.21875
1995-06-07,17.0
1995-06-08,16.96875
1995-06-09,16.96875
1995-06-12,17.09375
1995-06-13,17.1875
1995-06-14,17.25
1995-06-15,17.15625
1995-06-16,17.375
1995-06-19,17.5
1995-06-20,17.46875
1995-06-21,17.375
1995-06-22,17.625
1995-06-23,17.625
1995-06-26,18.0
1995-06-27,17.46875
1995-06-28,17.75
1995-06-29,17.71875
1995-06-30,17.875
1995-07-03,17.9375
1995-07-05,18.125
1995-07-06,18.15625
1995-07-07,18.8125
1995-07-10,18.8125
1995-07-11,18.34375
1995-07-12,18.125
1995-07-13,17.9375
1995-07-14,17.90625
1995-07-17,18.21875
1995-07-18,17.90625
1995-07-19,17.9375
1995-07-20,17.9375
1995-07-21,17.90625
1995-07-24,18.3125
1995-07-25,18.09375
1995-07-26,17.71875
1995-07-27,17.9375
1995-07-28,17.65625
1995-07-31,17.6875
1995-08-01,17.8125
1995-08-02,17.71875
1995-08-03,17.65625
1995-08-04,17.71875
1995-08-07,17.875
1995-08-08,18.125
1995-08-09,18.0
1995-08-10,17.84375
1995-08-11,17.5
1995-08-14,17.8125
1995-08-15,18.03125
1995-08-16,17.875
1995-08-17,17.84375
1995-08-18,17.71875
1995-08-21,17.6875
1995-08-22,17.5625
1995-08-23,17.5
1995-08-24,17.5625
1995-08-25,17.71875
1995-08-28,17.6875
1995-08-29,17.78125
1995-08-30,17.78125
1995-08-31,17.84375
1995-09-01,18.09375
1995-09-05,18.1875
1995-09-06,18.0625
1995-09-07,17.875
1995-09-08,18.0625
1995-09-11,17.96875
1995-09-12,18.0
1995-09-13,18.15625
1995-09-14,18.46875
1995-09-15,18.25
1995-09-18,18.28125
1995-09-19,18.46875
1995-09-20,18.0625
1995-09-21,18.0
1995-09-22,17.875
1995-09-25,18.03125
1995-09-26,18.03125
1995-09-27,17.84375
1995-09-28,18.03125
1995-09-29,17.875
1995-10-02,17.75
1995-10-03,17.875
1995-10-04,17.6875
1995-10-05,17.5625
1995-10-06,17.40625
1995-10-09,17.4375
1995-10-10,17.53125
1995-10-11,17.5625
1995-10-12,17.5625
1995-10-13,17.65625
1995-10-16,17.9375
1995-10-17,17.84375
1995-10-18,17.8125
1995-10-19,17.8125
1995-10-20,17.78125
1995-10-23,17.78125
1995-10-24,18.0
1995-10-25,17.8125
1995-10-26,17.71875
1995-10-27,17.625
1995-10-30,18.09375
1995-10-31,17.8125
1995-11-01,18.0625
1995-11-02,18.71875
1995-11-03,18.5
1995-11-06,18.25
1995-11-07,18.5
1995-11-08,18.875
1995-11-09,18.5
1995-11-10,18.375
1995-11-13,18.6875
1995-11-14,18.6875
1995-11-15,18.59375
1995-11-16,18.875
1995-11-17,18.875
1995-11-20,18.5625
1995-11-21,18.53125
1995-11-22,18.46875
1995-11-24,18.5
1995-11-27,18.46875
1995-11-28,18.8125
1995-11-29,19.34375
1995-11-30,19.53125
1995-12-01,19.375
1995-12-04,19.53125
1995-12-05,20.125
1995-12-06,20.21875
1995-12-07,20.164063
1995-12-08,19.875
1995-12-11,19.65625
1995-12-12,19.9375
1995-12-13,20.09375
1995-12-14,20.0625
1995-12-15,20.0
1995-12-18,19.65625
1995-12-19,19.40625
1995-12-20,19.65625
1995-12-21,19.84375
1995-12-22,19.6875
1995-12-26,19.625
1995-12-27,19.84375
1995-12-28,19.90625
1995-12-29,20.4375
1996-01-02,20.34375
1996-01-03,20.15625
1996-01-04,20.09375
1996-01-05,20.09375
1996-01-08,20.28125
1996-01-09,20.1875
1996-01-10,19.71875
1996-01-11,19.9375
1996-01-12,19.875
1996-01-15,19.875
1996-01-16,19.8125
1996-01-17,19.71875
1996-01-18,20.125
1996-01-19,20.09375
1996-01-22,19.875
1996-01-23,19.8125
1996-01-24,20.21875
1996-01-25,20.5
1996-01-26,20.71875
1996-01-29,20.84375
1996-01-30,20.875
1996-01-31,20.9375
1996-02-01,20.96875
1996-02-02,21.125
1996-02-05,21.15625
1996-02-06,21.125
1996-02-07,21.40625
1996-02-08,21.5
1996-02-09,21.375
1996-02-12,20.9375
1996-02-13,21.09375
1996-02-14,20.6875
1996-02-15,21.09375
1996-02-16,20.75
1996-02-20,20.40625
1996-02-21,20.1875
1996-02-22,20.8125
1996-02-23,20.46875
1996-02-26,20.25
1996-02-27,20.1875
1996-02-28,19.8125
1996-02-29,19.46875
1996-03-01,19.84375
1996-03-04,20.40625
1996-03-05,20.5625
1996-03-06,20.25
1996-03-07,20.1875
1996-03-08,19.78125
1996-03-11,20.0
1996-03-12,19.96875
1996-03-13,19.71875
1996-03-14,19.90625
1996-03-15,19.96875
1996-03-18,20.53125
1996-03-19,20.4375
1996-03-20,20.40625
1996-03-21,20.125
1996-03-22,20.4375
1996-03-25,20.40625
1996-03-26,20.625
1996-03-27,20.6875
1996-03-28,20.71875
1996-03-29,20.1875
1996-04-01,20.625
1996-04-02,20.875
1996-04-03,21.03125
1996-04-04,21.03125
1996-04-08,20.4375
1996-04-09,20.09375
1996-04-10,19.9375
1996-04-11,19.5625
1996-04-12,19.71875
1996-04-15,19.96875
1996-04-16,19.84375
1996-04-17,19.71875
1996-04-18,19.6875
1996-04-19,19.96875
1996-04-22,21.25
1996-04-23,21.09375
1996-04-24,21.03125
1996-04-25,21.03125
1996-04-26,21.0
1996-04-29,20.84375
1996-04-30,20.90625
1996-05-01,20.8125
1996-05-02,20.8125
1996-05-03,20.75
1996-05-06,20.5
1996-05-07,20.375
1996-05-08,20.34375
1996-05-09,20.5625
1996-05-10,20.90625
1996-05-13,21.0
1996-05-14,21.125
1996-05-15,21.15625
1996-05-16,21.21875
1996-05-17,21.5
1996-05-20,21.5625
1996-05-21,21.84375
1996-05-22,22.0
1996-05-23,21.875
1996-05-24,21.84375
1996-05-28,21.46875
1996-05-29,21.25
1996-05-30,21.59375
1996-05-31,21.40625
1996-06-03,21.40625
1996-06-04,21.78125
1996-06-05,21.875
1996-06-06,21.90625
1996-06-07,22.125
1996-06-10,22.34375
1996-06-11,22.375
1996-06-12,22.09375
1996-06-13,21.9375
1996-06-14,21.8125
1996-06-17,21.78125
1996-06-18,21.625
1996-06-19,21.96875
1996-06-20,21.75
1996-06-21,22.0625
1996-06-24,22.15625
1996-06-25,22.375
1996-06-26,22.09375
1996-06-27,22.375
1996-06-28,22.59375
1996-07-01,22.6875
1996-07-02,22.4375
1996-07-03,22.375
1996-07-05,21.90625
1996-07-08,21.78125
1996-07-09,21.78125
1996-07-10,21.625
1996-07-11,21.25
1996-07-12,21.0625
1996-07-15,20.46875
1996-07-16,20.1875
1996-07-17,20.9375
1996-07-18,20.84375
1996-07-19,20.5625
1996-07-22,20.5625
1996-07-23,20.53125
1996-07-24,20.53125
1996-07-25,20.6875
1996-07-26,20.875
1996-07-29,20.65625
1996-07-30,20.6875
1996-07-31,21.09375
1996-08-01,21.3125
1996-08-02,22.09375
1996-08-05,22.1875
1996-08-06,22.375
1996-08-07,22.34375
1996-08-08,21.96875
1996-08-09,21.8125
1996-08-12,21.71875
1996-08-13,21.5
1996-08-14,21.4375
1996-08-15,21.375
1996-08-16,21.34375
1996-08-19,21.21875
1996-08-20,21.5
1996-08-21,21.4375
1996-08-22,21.8125
1996-08-23,21.8125
1996-08-26,21.65625
1996-08-27,21.5625
1996-08-28,21.46875
1996-08-29,21.3125
1996-08-30,20.9375
1996-09-03,21.09375
1996-09-04,21.15625
1996-09-05,21.28125
1996-09-06,21.75
1996-09-09,21.6875
1996-09-10,21.625
1996-09-11,21.46875
1996-09-12,21.46875
1996-09-13,22.0625
1996-09-16,21.9375
1996-09-17,21.875
1996-09-18,21.84375
1996-09-19,22.0625
1996-09-20,22.25
1996-09-23,22.21875
1996-09-24,22.46875
1996-09-25,22.59375
1996-09-26,22.71875
1996-09-27,22.65625
1996-09-30,22.53125
1996-10-01,22.1875
1996-10-02,22.59375
1996-10-03,22.78125
1996-10-04,22.875
1996-10-07,22.71875
1996-10-08,22.375
1996-10-09,22.46875
1996-10-10,22.34375
1996-10-11,22.46875
1996-10-14,22.5625
1996-10-15,22.5
1996-10-16,22.53125
1996-10-17,22.78125
1996-10-18,22.90625
1996-10-21,22.84375
1996-10-22,22.78125
1996-10-23,22.5625
1996-10-24,22.4375
1996-10-25,22.4375
1996-10-28,22.15625
1996-10-29,22.21875
1996-10-30,22.0625
1996-10-31,22.25
1996-11-01,22.0625
1996-11-04,22.15625
1996-11-05,22.9375
1996-11-06,23.75
1996-11-07,23.625
1996-11-08,23.75
1996-11-11,24.25
1996-11-12,24.65625
1996-11-13,24.96875
1996-11-14,25.0
1996-11-15,25.125
1996-11-18,25.0
1996-11-19,24.84375
1996-11-20,24.75
1996-11-21,24.53125
1996-11-22,24.59375
1996-11-25,24.9375
1996-11-26,24.59375
1996-11-27,24.53125
1996-11-29,24.53125
1996-12-02,24.34375
1996-12-03,24.25
1996-12-04,24.09375
1996-12-05,24.3125
1996-12-06,24.03125
1996-12-09,24.28125
1996-12-10,24.40625
1996-12-11,24.3125
1996-12-12,24.1875
1996-12-13,23.90625
1996-12-16,23.59375
1996-12-17,23.65625
1996-12-18,24.09375
1996-12-19,24.96875
1996-12-20,24.75
1996-12-23,24.71875
1996-12-24,24.6875
1996-12-26,24.75
1996-12-27,24.78125
1996-12-30,24.65625
1996-12-31,24.21875
1997-01-02,23.78125
1997-01-03,24.46875
1997-01-06,24.65625
1997-01-07,25.15625
1997-01-08,25.15625
1997-01-09,25.125
1997-01-10,25.4375
1997-01-13,25.46875
1997-01-14,25.3125
1997-01-15,24.875
1997-01-16,25.15625
1997-01-17,25.09375
1997-01-20,25.03125
1997-01-21,25.25
1997-01-22,25.0
1997-01-23,24.46875
1997-01-24,23.96875
1997-01-27,24.4375
1997-01-28,24.28125
1997-01-29,24.59375
1997-01-30,25.125
1997-01-31,24.625
1997-02-03,25.09375
1997-02-04,25.25
1997-02-05,24.9375
1997-02-06,25.21875
1997-02-07,25.75
1997-02-10,25.4375
1997-02-11,25.5
1997-02-12,26.0
1997-02-13,25.9375
1997-02-14,25.78125
1997-02-18,26.3125
1997-02-19,25.75
1997-02-20,25.5
1997-02-21,25.375
1997-02-24,25.4375
1997-02-25,25.46875
1997-02-26,25.34375
1997-02-27,25.0
1997-02-28,24.75
1997-03-03,24.84375
1997-03-04,24.6875
1997-03-05,25.40625
1997-03-06,25.40625
1997-03-07,25.1875
1997-03-10,25.6875
1997-03-11,25.3125
1997-03-12,25.3125
1997-03-13,24.9375
1997-03-14,24.6875
1997-03-17,25.0625
1997-03-18,25.0625
1997-03-19,24.6875
1997-03-20,24.3125
1997-03-21,24.25
1997-03-24,25.0625
1997-03-25,25.125
1997-03-26,24.5
1997-03-27,23.875
1997-03-31,22.5
1997-04-01,23.1875
1997-04-02,23.0625
1997-04-03,23.1875
1997-04-04,23.625
1997-04-07,23.3125
1997-04-08,23.625
1997-04-09,23.375
1997-04-10,23.5625
1997-04-11,23.0
1997-04-14,22.8125
1997-04-15,23.75
1997-04-16,24.125
1997-04-17,23.6875
1997-04-18,24.125
1997-04-21,23.75
1997-04-22,24.875
1997-04-23,24.625
1997-04-24,24.625
1997-04-25,24.25
1997-04-28,24.5625
1997-04-29,25.3125
1997-04-30,25.375
1997-05-01,25.3125
1997-05-02,25.9375
1997-05-05,26.1875
1997-05-06,26.3125
1997-05-07,26.25
1997-05-08,25.9375
1997-05-09,26.3125
1997-05-12,26.4375
1997-05-13,26.6875
1997-05-14,26.625
1997-05-15,26.3125
1997-05-16,25.75
1997-05-19,25.75
1997-05-20,26.25
1997-05-21,26.4375
1997-05-22,26.0625
1997-05-23,25.8125
1997-05-27,26.25
1997-05-28,26.5625
1997-05-29,26.6875
1997-05-30,27.0
1997-06-02,26.8125
1997-06-03,26.6875
1997-06-04,26.6875
1997-06-05,26.875
1997-06-06,27.5
1997-06-09,27.0625
1997-06-10,27.6875
1997-06-11,27.5
1997-06-12,28.0
1997-06-13,28.25
1997-06-16,28.0625
1997-06-17,28.375
1997-06-18,28.25
1997-06-19,28.125
1997-06-20,28.4375
1997-06-23,27.75
1997-06-24,28.625
1997-06-25,27.8125
1997-06-26,27.96875
1997-06-27,28.3125
1997-06-30,27.53125
1997-07-01,27.25
1997-07-02,27.25
1997-07-03,27.6875
1997-07-07,28.03125
1997-07-08,27.75
1997-07-09,27.5
1997-07-10,27.5625
1997-07-11,27.3125
1997-07-14,27.5
1997-07-15,28.25
1997-07-16,28.4375
1997-07-17,28.25
1997-07-18,27.9375
1997-07-21,27.875
1997-07-22,28.75
1997-07-23,29.0
1997-07-24,29.375
1997-07-25,29.53125
1997-07-28,29.4375
1997-07-29,29.1875
1997-07-30,29.125
1997-07-31,29.5
1997-08-01,29.25
1997-08-04,29.625
1997-08-05,29.3125
1997-08-06,29.8125
1997-08-07,29.65625
1997-08-08,29.125
1997-08-11,29.90625
1997-08-12,29.15625
1997-08-13,28.65625
1997-08-14,28.21875
1997-08-15,28.125
1997-08-18,27.875
1997-08-19,28.125
1997-08-20,28.125
1997-08-21,27.84375
1997-08-22,27.625
1997-08-25,28.0
1997-08-26,27.875
1997-08-27,27.5625
1997-08-28,26.84375
1997-08-29,27.34375
1997-09-02,28.0
1997-09-03,28.15625
1997-09-04,28.0625
1997-09-05,27.8125
1997-09-08,27.9375
1997-09-09,27.90625
1997-09-10,27.125
1997-09-11,26.625
1997-09-12,27.46875
1997-09-15,27.1875
1997-09-16,28.09375
1997-09-17,27.96875
1997-09-18,28.53125
1997-09-19,28.53125
1997-09-22,29.25
1997-09-23,29.25
1997-09-24,28.625
1997-09-25,28.40625
1997-09-26,28.46875
1997-09-29,29.125
1997-09-30,28.8125
1997-10-01,28.46875
1997-10-02,28.25
1997-10-03,28.46875
1997-10-06,28.25
1997-10-07,28.6875
1997-10-08,28.125
1997-10-09,27.84375
1997-10-10,27.75
1997-10-13,27.75
1997-10-14,28.4375
1997-10-15,28.25
1997-10-16,28.21875
1997-10-17,27.6875
1997-10-20,27.96875
1997-10-21,28.1875
1997-10-22,28.0625
1997-10-23,27.53125
1997-10-24,27.40625
1997-10-27,25.84375
1997-10-28,25.90625
1997-10-29,26.53125
1997-10-30,26.40625
1997-10-31,26.21875
1997-11-03,26.9375
1997-11-04,27.78125
1997-11-05,28.09375
1997-11-06,27.5625
1997-11-07,27.3125
1997-11-10,27.125
1997-11-11,27.0
1997-11-12,26.03125
1997-11-13,25.78125
1997-11-14,25.90625
1997-11-17,26.46875
1997-11-18,25.78125
1997-11-19,26.46875
1997-11-20,27.0
1997-11-21,27.09375
1997-11-24,27.0625
1997-11-25,27.65625
1997-11-26,27.5625
1997-11-28,27.5
1997-12-01,28.78125
1997-12-02,28.875
1997-12-03,28.65625
1997-12-04,28.125
1997-12-05,28.3125
1997-12-08,28.125
1997-12-09,28.3125
1997-12-10,28.09375
1997-12-11,27.875
1997-12-12,28.0625
1997-12-15,28.125
1997-12-16,28.28125
1997-12-17,28.25
1997-12-18,28.15625
1997-12-19,28.375
1997-12-22,27.9375
1997-12-23,28.0
1997-12-24,27.65625
1997-12-26,27.375
1997-12-29,27.65625
1997-12-30,28.28125
1997-12-31,28.21875
1998-01-02,28.28125
1998-01-05,28.625
1998-01-06,28.34375
1998-01-07,28.625
1998-01-08,28.6875
1998-01-09,28.375
1998-01-12,28.9375
1998-01-13,29.40625
1998-01-14,30.40625
1998-01-15,30.84375
1998-01-16,30.96875
1998-01-20,31.34375
1998-01-21,31.125
1998-01-22,31.21875
1998-01-23,31.0625
1998-01-26,30.46875
1998-01-27,30.84375
1998-01-28,30.8125
1998-01-29,30.3125
1998-01-30,30.25
1998-02-02,30.8125
1998-02-03,30.625
1998-02-04,30.84375
1998-02-05,31.0625
1998-02-06,31.96875
1998-02-09,32.40625
1998-02-10,31.875
1998-02-11,31.96875
1998-02-12,31.90625
1998-02-13,31.53125
1998-02-17,31.75
1998-02-18,31.8125
1998-02-19,31.5
1998-02-20,31.34375
1998-02-23,31.34375
1998-02-24,31.21875
1998-02-25,31.96875
1998-02-26,31.78125
1998-02-27,31.90625
1998-03-02,32.21875
1998-03-03,32.125
1998-03-04,31.71875
1998-03-05,31.8125
1998-03-06,33.0625
1998-03-09,32.5625
1998-03-10,32.375
1998-03-11,32.5
1998-03-12,32.25
1998-03-13,31.84375
1998-03-16,32.125
1998-03-17,32.4375
1998-03-18,32.375
1998-03-19,32.0
1998-03-20,32.8125
1998-03-23,32.6875
1998-03-24,32.875
1998-03-25,32.0625
1998-03-26,31.8125
1998-03-27,32.125
1998-03-30,31.875
1998-03-31,32.59375
1998-04-01,31.90625
1998-04-02,32.53125
1998-04-03,32.53125
1998-04-06,32.875
1998-04-07,33.0625
1998-04-08,33.0
1998-04-09,33.125
1998-04-13,32.96875
1998-04-14,33.34375
1998-04-15,33.5625
1998-04-16,33.03125
1998-04-17,33.21875
1998-04-20,32.9375
1998-04-21,32.375
1998-04-22,32.46875
1998-04-23,32.0
1998-04-24,31.59375
1998-04-27,31.625
1998-04-28,30.75
1998-04-29,31.0
1998-04-30,31.84375
1998-05-01,32.15625
1998-05-04,32.34375
1998-05-05,32.40625
1998-05-06,32.1875
1998-05-07,31.625
1998-05-08,31.8125
1998-05-11,32.28125
1998-05-12,31.96875
1998-05-13,31.875
1998-05-14,31.71875
1998-05-15,31.5625
1998-05-18,31.125
1998-05-19,31.375
1998-05-20,31.71875
1998-05-21,31.28125
1998-05-22,31.1875
1998-05-26,30.34375
1998-05-27,30.03125
1998-05-28,30.125
1998-05-29,30.375
1998-06-01,30.59375
1998-06-02,30.5
1998-06-03,30.375
1998-06-04,30.21875
1998-06-05,30.9375
1998-06-08,30.625
1998-06-09,30.71875
1998-06-10,30.4375
1998-06-11,29.75
1998-06-12,30.5
1998-06-15,30.59375
1998-06-16,30.53125
1998-06-17,31.28125
1998-06-18,31.53125
1998-06-19,30.5
1998-06-22,30.375
1998-06-23,30.28125
1998-06-24,30.59375
1998-06-25,30.21875
1998-06-26,30.5
1998-06-29,30.4375
1998-06-30,30.1875
1998-07-01,30.375
1998-07-02,30.21875
1998-07-06,30.1875
1998-07-07,29.625
1998-07-08,29.84375
1998-07-09,30.28125
1998-07-10,31.09375
1998-07-13,31.15625
1998-07-14,31.53125
1998-07-15,31.375
1998-07-16,31.09375
1998-07-17,31.125
1998-07-20,30.96875
1998-07-21,30.5625
1998-07-22,30.25
1998-07-23,30.0625
1998-07-24,29.875
1998-07-27,30.78125
1998-07-28,30.4375
1998-07-29,30.125
1998-07-30,30.53125
1998-07-31,29.71875
1998-08-03,29.75
1998-08-04,28.875
1998-08-05,29.65625
1998-08-06,31.0
1998-08-07,30.21875
1998-08-10,30.90625
1998-08-11,31.09375
1998-08-12,31.0
1998-08-13,31.0625
1998-08-14,31.03125
1998-08-17,31.4375
1998-08-18,31.75
1998-08-19,31.78125
1998-08-20,31.53125
1998-08-21,31.125
1998-08-24,30.90625
1998-08-25,31.25
1998-08-26,31.25
1998-08-27,30.21875
1998-08-28,30.28125
1998-08-31,28.5
1998-09-01,28.71875
1998-09-02,28.34375
1998-09-03,27.625
1998-09-04,28.0625
1998-09-08,29.71875
1998-09-09,29.5
1998-09-10,28.5
1998-09-11,29.25
1998-09-14,30.71875
1998-09-15,30.40625
1998-09-16,30.9375
1998-09-17,30.25
1998-09-18,30.21875
1998-09-21,29.96875
1998-09-22,30.0
1998-09-23,30.5625
1998-09-24,30.375
1998-09-25,30.75
1998-09-28,31.0
1998-09-29,30.96875
1998-09-30,31.125
1998-10-01,29.9375
1998-10-02,29.78125
1998-10-05,30.0
1998-10-06,29.84375
1998-10-07,30.4375
1998-10-08,29.9375
1998-10-09,30.59375
1998-10-12,31.84375
1998-10-13,31.0
1998-10-14,31.3125
1998-10-15,32.21875
1998-10-16,31.875
1998-10-19,31.75
1998-10-20,32.46875
1998-10-21,32.03125
1998-10-22,32.09375
1998-10-23,32.0
1998-10-26,32.40625
1998-10-27,32.4375
1998-10-28,31.8125
1998-10-29,32.21875
1998-10-30,33.0
1998-11-02,33.15625
1998-11-03,31.5
1998-11-04,32.8125
1998-11-05,32.4375
1998-11-06,32.5
1998-11-09,32.1875
1998-11-10,32.5
1998-11-11,32.0625
1998-11-12,32.15625
1998-11-13,31.875
1998-11-16,32.0
1998-11-17,32.09375
1998-11-18,31.4375
1998-11-19,31.0625
1998-11-20,30.5625
1998-11-23,32.125
1998-11-24,32.8125
1998-11-25,32.84375
1998-11-27,32.5
1998-11-30,32.5
1998-12-01,32.5625
1998-12-02,31.5625
1998-12-03,31.09375
1998-12-04,31.53125
1998-12-07,31.3125
1998-12-08,31.5625
1998-12-09,31.59375
1998-12-10,30.5625
1998-12-11,30.78125
1998-12-14,30.46875
1998-12-15,30.375
1998-12-16,29.8125
1998-12-17,30.46875
1998-12-18,30.0
1998-12-21,29.90625
1998-12-22,29.625
1998-12-23,30.34375
1998-12-24,30.90625
1998-12-28,31.0
1998-12-29,32.125
1998-12-30,30.75
1998-12-31,30.25
1999-01-04,30.59375
1999-01-05,30.84375
1999-01-06,32.1875
1999-01-07,32.0625
1999-01-08,32.4375
1999-01-11,31.71875
1999-01-12,31.21875
1999-01-13,31.375
1999-01-14,30.25
1999-01-15,30.03125
1999-01-19,29.875
1999-01-20,29.5625
1999-01-21,28.96875
1999-01-22,27.6875
1999-01-25,28.03125
1999-01-26,27.78125
1999-01-27,28.0625
1999-01-28,28.25
1999-01-29,29.09375
1999-02-01,28.6875
1999-02-02,27.9375
1999-02-03,28.0
1999-02-04,27.375
1999-02-05,27.59375
1999-02-08,27.6875
1999-02-09,28.34375
1999-02-10,28.03125
1999-02-11,28.21875
1999-02-12,28.0
1999-02-16,28.40625
1999-02-17,28.46875
1999-02-18,28.3125
1999-02-19,28.75
1999-02-22,29.96875
1999-02-23,29.71875
1999-02-24,29.40625
1999-02-25,29.03125
1999-02-26,28.71875
1999-03-01,28.5
1999-03-02,28.625
1999-03-03,29.09375
1999-03-04,29.40625
1999-03-05,29.96875
1999-03-08,29.96875
1999-03-09,29.25
1999-03-10,30.0
1999-03-11,30.03125
1999-03-12,29.9375
1999-03-15,29.25
1999-03-16,29.46875
1999-03-17,28.4375
1999-03-18,28.4375
1999-03-19,28.25
1999-03-22,28.0
1999-03-23,27.1875
1999-03-24,27.03125
1999-03-25,27.09375
1999-03-26,27.1875
1999-03-29,27.4375
1999-03-30,26.4375
1999-03-31,26.46875
1999-04-01,25.90625
1999-04-05,26.78125
1999-04-06,27.71875
1999-04-07,28.6875
1999-04-08,29.0
1999-04-09,28.8125
1999-04-12,29.65625
1999-04-13,29.1875
1999-04-14,30.34375
1999-04-15,31.125
1999-04-16,30.65625
1999-04-19,31.1875
1999-04-20,30.0
1999-04-21,29.3125
1999-04-22,30.0
1999-04-23,30.09375
1999-04-26,30.09375
1999-04-27,30.53125
1999-04-28,30.5625
1999-04-29,31.25
1999-04-30,32.25
1999-05-03,33.21875
1999-05-04,33.625
1999-05-05,34.375
1999-05-06,34.40625
1999-05-07,35.03125
1999-05-10,35.4375
1999-05-11,35.46875
1999-05-12,34.8125
1999-05-13,33.53125
1999-05-14,33.25
1999-05-17,33.34375
1999-05-18,32.28125
1999-05-19,32.625
1999-05-20,32.96875
1999-05-21,33.5
1999-05-24,33.65625
1999-05-25,33.09375
1999-05-26,32.3125
1999-05-27,31.625
1999-05-28,31.9375
1999-06-01,32.625
1999-06-02,33.0625
1999-06-03,33.34375
1999-06-04,33.5625
1999-06-07,34.40625
1999-06-08,34.875
1999-06-09,34.1875
1999-06-10,33.875
1999-06-11,33.75
1999-06-14,34.15625
1999-06-15,33.96875
1999-06-16,34.71875
1999-06-17,34.53125
1999-06-18,34.78125
1999-06-21,33.90625
1999-06-22,33.1875
1999-06-23,33.46875
1999-06-24,32.34375
1999-06-25,32.21875
1999-06-28,31.96875
1999-06-29,32.03125
1999-06-30,31.46875
1999-07-01,31.5
1999-07-02,31.4375
1999-07-06,31.3125
1999-07-07,31.34375
1999-07-08,31.46875
1999-07-09,31.875
1999-07-12,31.46875
1999-07-13,31.03125
1999-07-14,31.3125
1999-07-15,31.6875
1999-07-16,31.96875
1999-07-19,31.65625
1999-07-20,31.25
1999-07-21,31.3125
1999-07-22,31.0
1999-07-23,30.78125
1999-07-26,30.6875
1999-07-27,31.25
1999-07-28,30.78125
1999-07-29,30.0625
1999-07-30,29.84375
1999-08-02,30.03125
1999-08-03,30.0
1999-08-04,30.8125
1999-08-05,32.34375
1999-08-06,31.75
1999-08-09,31.40625
1999-08-10,31.25
1999-08-11,31.15625
1999-08-12,30.5
1999-08-13,31.25
1999-08-16,31.78125
1999-08-17,31.9375
1999-08-18,31.46875
1999-08-19,31.09375
1999-08-20,31.15625
1999-08-23,31.03125
1999-08-24,32.0
1999-08-25,32.40625
1999-08-26,31.96875
1999-08-27,30.9375
1999-08-30,30.15625
1999-08-31,30.96875
1999-09-01,31.46875
1999-09-02,31.5
1999-09-03,32.71875
1999-09-07,32.5625
1999-09-08,32.46875
1999-09-09,32.34375
1999-09-10,32.28125
1999-09-13,32.9375
1999-09-14,32.65625
1999-09-15,32.875
1999-09-16,32.5625
1999-09-17,32.375
1999-09-20,32.46875
1999-09-21,32.40625
1999-09-22,31.75
1999-09-23,30.875
1999-09-24,30.9375
1999-09-27,31.65625
1999-09-28,31.21875
1999-09-29,31.6875
1999-09-30,31.59375
1999-10-01,31.78125
1999-10-04,32.0625
1999-10-05,31.875
1999-10-06,31.40625
1999-10-07,31.03125
1999-10-08,30.5625
1999-10-11,29.78125
1999-10-12,29.09375
1999-10-13,29.65625
1999-10-14,29.6875
1999-10-15,28.875
1999-10-18,28.875
1999-10-19,28.6875
1999-10-20,28.75
1999-10-21,28.53125
1999-10-22,29.375
1999-10-25,28.9375
1999-10-26,29.28125
1999-10-27,29.0
1999-10-28,29.71875
1999-10-29,30.03125
1999-11-01,29.46875
1999-11-02,28.65625
1999-11-03,27.875
1999-11-04,28.8125
1999-11-05,28.5625
1999-11-08,28.5
1999-11-09,28.9375
1999-11-10,28.34375
1999-11-11,29.125
1999-11-12,28.34375
1999-11-15,28.15625
1999-11-16,29.0625
1999-11-17,28.875
1999-11-18,29.0625
1999-11-19,29.1875
1999-11-22,28.46875
1999-11-23,28.5625
1999-11-24,28.375
1999-11-26,28.21875
1999-11-29,28.28125
1999-11-30,28.5
1999-12-01,28.585938
1999-12-02,28.5
1999-12-03,28.90625
1999-12-06,28.5625
1999-12-07,27.875
1999-12-08,27.53125
1999-12-09,26.9375
1999-12-10,26.78125
1999-12-13,26.78125
1999-12-14,27.40625
1999-12-15,29.0
1999-12-16,29.65625
1999-12-17,30.40625
1999-12-20,29.375
1999-12-21,29.21875
1999-12-22,28.8125
1999-12-23,29.28125
1999-12-27,29.1875
1999-12-28,29.1875
1999-12-29,28.8125
1999-12-30,28.6875
1999-12-31,28.6875
2000-01-03,28.78125
2000-01-04,28.4375
2000-01-05,28.96875
2000-01-06,29.78125
2000-01-07,31.125
2000-01-10,29.5
2000-01-11,29.4375
2000-01-12,29.84375
2000-01-13,30.75
2000-01-14,30.46875
2000-01-18,30.09375
2000-01-19,30.84375
2000-01-20,30.21875
2000-01-21,30.03125
2000-01-24,29.0625
2000-01-25,28.59375
2000-01-26,28.25
2000-01-27,27.84375
2000-01-28,28.0
2000-01-31,27.53125
2000-02-01,27.3125
2000-02-02,26.75
2000-02-03,27.0625
2000-02-04,25.875
2000-02-07,24.96875
2000-02-08,24.9375
2000-02-09,24.0
2000-02-10,23.34375
2000-02-11,23.1875
2000-02-14,23.1875
2000-02-15,23.9375
2000-02-16,24.4375
2000-02-17,24.6875
2000-02-18,25.0
2000-02-22,24.8125
2000-02-23,24.28125
2000-02-24,24.21875
2000-02-25,23.8125
2000-02-28,23.25
